timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769480274.8359349,SENT,b9e8c169-b662-4025-8f68-eef9106f686b,5c29f20f-0a45-45c0-bd13-33bea2384fd6,c4,c1,3397,?,p1,
1769480274.8360107,CREATED,e7f98ab7-bd7a-4f5f-9cdf-464e0610b08d,a57aadd4-8a96-4af9-9734-47a73d37cb14,c4,c1,27,?,?,surb={'id': 'a2648104-87d7-4d8b-a58d-30e23d3b7ddf', 'route': ['p1', 'e11', 'i9', 'x9', 'p1', 'c4']}
1769480274.8684099,SENT,e6dcbe91-876a-4064-8446-a17e936a54bb,60fa8625-8bd3-435e-9688-58fa78503cde,c4,DROP,2031,?,p1,
1769480274.8685625,CREATED,142fdbe0-b78b-49ec-a0a9-e42fb2abfe2a,6e3a0f2b-3e20-40f0-b208-e73bf5ca2a4c,c4,DROP,27,?,?,
1769480275.1684995,SENT,ef801610-c871-479b-b9e4-2b2f8118492a,229bf8b7-fa2c-4fe1-9910-cfee969aa700,c4,DROP,2024,?,p1,
1769480275.1686366,CREATED,f9d97aef-a175-4ac2-b6cf-f716a76845cb,5de6bb96-fc39-47da-b2b1-d96cf01eb09d,c4,DROP,26,?,?,
1769480275.3407888,SENT,9c90f820-127a-481a-8b95-50870ded941e,eb6b9524-a674-494e-94b8-12a596f80e79,c4,c1,3383,?,p1,
1769480275.3409567,CREATED,04cfb54a-6b65-4a03-a2e5-9efd8b5a1ed7,acc049d1-c3ad-4093-b812-9241a0760438,c4,c1,27,?,?,surb={'id': '904b699e-84b9-4f06-844e-3d19a5558844', 'route': ['p1', 'e5', 'i1', 'x2', 'p1', 'c4']}
1769480275.4518077,SENT,12bb3d1d-9af9-485e-b0fe-da15b8fec395,df0ca2cd-eb94-42d8-9ab1-fe1d95f09ada,c4,c1,3379,?,p1,
1769480275.4519577,CREATED,a9fc3b2b-5cbb-419b-947a-a5075c087e69,181e3671-5c2d-49cb-a822-dac1cbb6dde8,c4,c1,27,?,?,surb={'id': '883f4569-6ad4-4d66-828e-125bb40a919f', 'route': ['p1', 'e8', 'i12', 'x5', 'p1', 'c4']}
1769480275.6452613,SENT,e89a0bec-dd2b-4f8b-8949-e6a34765c2b3,0bd0a74c-67a0-4612-bc55-8ee26dfd55f1,c4,c1,3364,?,p1,
1769480275.6453943,CREATED,67d195e2-4544-4841-b6d2-1a3892622dee,38dcc5f7-6685-4811-98ba-22f27bfaae50,c4,c1,27,?,?,surb={'id': '50cb4624-5bbc-4735-a07a-d8b28279137e', 'route': ['p1', 'e9', 'i4', 'x2', 'p1', 'c4']}
1769480276.170854,SENT,e1f3746a-9fde-44bc-98cd-5be846ddb0c8,e9057728-915c-4ed9-965b-2cc285d58b69,c4,c1,3378,?,p1,
1769480276.171005,CREATED,763f8706-8824-4e1d-b549-f740683dbe2a,5c79f08b-99a6-4b4b-976c-56677fac8a03,c4,c1,26,?,?,surb={'id': '78b936a0-94ec-4bd5-bfa8-ddd4fe93d092', 'route': ['p1', 'e2', 'i12', 'x6', 'p1', 'c4']}
1769480276.2430246,SENT,1f0027d0-2e48-4c60-a9a4-1fd204fa7ff1,0f1ff7db-be4c-464c-a095-46382599c5d9,c4,c1,3380,?,p1,
1769480276.2431984,CREATED,ce302fc6-51b7-4e94-9328-467c4ffc1487,538491c0-bb94-4bb9-a514-3bcb14374ed9,c4,c1,25,?,?,surb={'id': 'c1fb75ef-5228-4b2d-ac50-d7d4ce617cd5', 'route': ['p1', 'e5', 'i6', 'x5', 'p1', 'c4']}
1769480276.5469153,SENT,db96a10a-2ad3-4e4d-b2e5-ccf3061635cb,7b5ca552-3632-4f9d-bc5b-f6c98591219d,c4,c1,3367,?,p1,
1769480276.5470731,CREATED,03847087-c99c-4f06-b2d5-1f964d500d4e,7039eb4d-932a-4caf-a96c-c610f5b257c7,c4,c1,27,?,?,surb={'id': 'dda35777-8f63-4d95-b69b-c313b9be155f', 'route': ['p1', 'e3', 'i2', 'x6', 'p1', 'c4']}
1769480277.2146137,SENT,0778d748-7497-472a-a623-a798a1bc2a76,d12b8c40-fc87-4d2b-a51b-6a86e308cb97,c4,c1,3396,?,p1,
1769480277.214762,CREATED,ef3a2146-a45f-4e33-a7ac-bf72f17334d5,5eb628a7-3b91-4f21-97b2-02e9d93ec86e,c4,c1,27,?,?,surb={'id': '7de827f0-c88f-4bd6-bfa7-fa3f62b0ca57', 'route': ['p1', 'e9', 'i11', 'x9', 'p1', 'c4']}
1769480277.3811986,SENT,69b021f2-30d3-47ce-a310-63c029cfcf1a,c41b2a87-c544-47f8-9f4e-e43aef95659a,c4,c1,3380,?,p1,
1769480277.3813474,CREATED,6868e925-a29a-4956-b60e-15b2d1c7c22a,2f3a4745-22ca-4c83-8ce8-158c469a9160,c4,c1,27,?,?,surb={'id': 'e8aaf774-aed0-4514-9d17-5661d0981361', 'route': ['p1', 'e12', 'i6', 'x4', 'p1', 'c4']}
1769480277.9530997,RECEIVED,9e5887b3-c772-4e2c-bf01-9fe70eedf5e9,195d5a08-95a2-4707-9c7b-ef08b1054f6b,c1,c4,27,p1,?,surb={'id': '797edb83-e953-485c-b802-df58c6dc4ffa', 'route': ['p1', 'e10', 'i6', 'x1', 'p1', 'c1']}
1769480278.017985,SENT,6da1f8f1-7a73-4f8b-8b8b-43c088fcbaff,a1c54df0-a74c-4953-9505-4644bc2bbd8d,c4,c1,3398,?,p1,
1769480278.0181758,CREATED,355e914c-6951-447a-8276-df8f9e5084cf,6cae0ed6-103c-4773-af2b-3af4aa967a64,c4,c1,27,?,?,surb={'id': '95ff02af-3e42-45e6-9f6f-18fde9d213f0', 'route': ['p1', 'e12', 'i8', 'x12', 'p1', 'c4']}
1769480278.0616999,RECEIVED,852fcdce-0341-4092-abd1-daaefc7eed34,a75251b2-02aa-486b-8052-eac4f77e5134,c1,c4,26,p1,?,surb={'id': 'b3bb5b9a-daaa-4ecd-a481-717804301c2e', 'route': ['p1', 'e11', 'i3', 'x10', 'p1', 'c1']}
1769480278.0791926,RECEIVED,a0debc2d-0fbf-40d6-9ff0-f2e942efc141,5e650af0-e224-4721-9b67-928ef535172a,c1,c4,27,p1,?,surb={'id': 'aa79b7e2-0b41-46db-923f-364f0017ef57', 'route': ['p1', 'e5', 'i8', 'x4', 'p1', 'c1']}
1769480278.1055613,SENT,7534efae-ac7b-41fa-89dd-f9ce25567f42,ec0c8211-0603-4cf3-b34c-366e8a009b71,c4,c1,3376,?,p1,
1769480278.1056933,CREATED,5dfd72ac-7e57-46e9-ba75-8909e77a2b5e,143c07b3-e83f-411d-8615-148311260df7,c4,c1,27,?,?,surb={'id': '826b41e7-8d9b-45ac-aae7-79dff554a0d4', 'route': ['p1', 'e3', 'i3', 'x2', 'p1', 'c4']}
1769480278.195488,SENT,f42e3da3-e98c-49eb-8acc-f4b0bf9273f1,84263299-5e9a-4ea8-85a7-c0c97b4a28d0,c4,c1,3383,?,p1,
1769480278.195668,CREATED,960f1cab-5eab-4a53-bb8d-1c178004a3cb,77b2bcf7-cb5f-41af-96a6-eb0881cd6cdc,c4,c1,27,?,?,surb={'id': '15a342d1-380e-4acf-bf24-945938cd913f', 'route': ['p1', 'e5', 'i4', 'x1', 'p1', 'c4']}
1769480278.339288,SENT,58afe4ad-bb0c-4871-a14b-49d784a03518,9f32676f-05ef-4e53-9884-a8d754b0243d,c4,c1,3376,?,p1,
1769480278.3394384,CREATED,0c0ada55-4ae4-4116-8daf-ae549513197f,155a6bc1-e128-4689-bec2-9e953e45b988,c4,c1,26,?,?,surb={'id': 'ca226b70-cacc-44a3-a606-3b8b72a0433b', 'route': ['p1', 'e10', 'i9', 'x3', 'p1', 'c4']}
1769480278.349762,RECEIVED,910258ca-ac08-4448-a9b5-1a30f315319c,ca7d6f0d-26a9-44d1-8a2c-da8f8c4a0b12,c1,c4,27,p1,?,surb={'id': '49a8c3e4-1e45-4f0d-aef3-097dcc1c14c7', 'route': ['p1', 'e1', 'i9', 'x12', 'p1', 'c1']}
1769480278.6602745,RECEIVED,bc50b1ef-ed9a-4736-b6a9-061303a11bd1,68e70ea5-6243-4265-aa92-2eae3825299f,c1,c4,27,p1,?,surb={'id': 'c08ff1ea-8b70-4efc-bf39-494f26e1f4e0', 'route': ['p1', 'e6', 'i1', 'x1', 'p1', 'c1']}
1769480279.0600955,SENT,c3fadf4b-e5e7-49c5-af49-1e377fc038be,c3ba5453-36c3-49e6-b355-6c8b90cf28c7,c4,c1,3395,?,p1,
1769480279.060228,CREATED,a55378ff-0046-4174-8433-113f4592e95c,f26c6418-c3f5-4908-9f5c-a904447feabe,c4,c1,27,?,?,surb={'id': '0753256d-b80d-487d-955e-a0e439000178', 'route': ['p1', 'e11', 'i2', 'x1', 'p1', 'c4']}
1769480279.547792,SENT,ceae81ca-89f1-42c1-8112-df4735250410,ae6de8d8-2f36-4a4e-85c5-4f833a15e498,c4,c1,3395,?,p1,
1769480279.5479412,CREATED,9102a8fa-30f7-482a-83e3-0384d242e6c9,71a95739-3ce0-40a9-8ba6-5081c3f7c947,c4,c1,27,?,?,surb={'id': 'bee2a5f7-8e48-4cf1-8428-3c2193e1d2bb', 'route': ['p1', 'e12', 'i1', 'x6', 'p1', 'c4']}
1769480279.6123683,RECEIVED,9d173fe8-de3b-4409-98e0-18d14cd73edf,f02dfa66-be54-4fb9-b96a-b6bdc3eda7e9,c1,c4,26,p1,?,surb={'id': 'd0f74397-419f-481a-ada0-d9a9bf1fd16d', 'route': ['p1', 'e7', 'i10', 'x8', 'p1', 'c1']}
1769480279.855671,SENT,ea767814-b73a-4ffe-a197-3a7af0cacc9e,390f0d1d-ae49-4401-b60f-fc6c68010a8b,c4,c1,3396,?,p1,
1769480279.8558009,CREATED,f4aa0d17-703a-4653-93ca-ef9bd3ce4b4b,b97d5546-8574-426e-b07d-203dab6b2d74,c4,c1,27,?,?,surb={'id': '5c35381a-328c-4014-93f1-3575061684da', 'route': ['p1', 'e1', 'i10', 'x6', 'p1', 'c4']}
1769480279.9577796,RECEIVED,f60a2078-75d1-4196-848c-0cb5b544c590,51d57f36-ab07-4e10-9b6c-8bf45e9c697c,c1,c4,27,p1,?,surb={'id': '3074b945-0b62-45f1-9ee1-c8ed84d8ee73', 'route': ['p1', 'e8', 'i6', 'x3', 'p1', 'c1']}
1769480280.1595464,RECEIVED,3b6a8230-7e2e-4fef-a005-62a90d8de6c2,3ed4fa16-bcc0-411e-ad4f-679e2e351225,c1,c4,27,p1,?,surb={'id': '41578fac-5949-462c-990f-cf40cef5a3dc', 'route': ['p1', 'e4', 'i3', 'x7', 'p1', 'c1']}
1769480280.168925,SENT,c2cf3866-fb08-415f-b1d2-848b45885969,1bb8a26e-2f04-4a4c-aef7-c8da83626673,c4,c1,3366,?,p1,
1769480280.1691253,CREATED,6805646f-aba9-4d8b-a75f-0c94cf09b3ef,7386c0ac-7844-459d-9b2a-b13d5f85e28f,c4,c1,27,?,?,surb={'id': '949d4b2c-cb3f-4872-8357-3a9094280592', 'route': ['p1', 'e3', 'i4', 'x1', 'p1', 'c4']}
1769480280.512613,SENT,4ea5fe77-0a3d-4fb2-b4f8-97633aed0ab0,24ab559f-89b2-4370-b93c-9a8b530833cd,c4,c1,3391,?,p1,
1769480280.5127585,CREATED,37ffd2fb-31a4-4bab-b121-73a4b054c288,09f93d3e-62e0-440a-b7cc-79047fb08de6,c4,c1,27,?,?,surb={'id': '6239359a-f541-4347-8fd1-38cf903d621e', 'route': ['p1', 'e7', 'i12', 'x12', 'p1', 'c4']}
1769480280.6923993,SENT,b6afb7f7-aa1e-470c-aad3-3d83ab67b1a0,89c1e89e-03a3-4bf4-b59f-aff51daa30c9,c4,c1,3400,?,p1,
1769480280.6925533,CREATED,a07c797e-a087-4a38-bc59-454b210aecce,6c833da2-e12b-4435-9a17-7e9a205219ea,c4,c1,27,?,?,surb={'id': 'a578129c-8804-4fae-9f37-0d3f841697b2', 'route': ['p1', 'e10', 'i7', 'x11', 'p1', 'c4']}
1769480280.7690008,SENT,0d72d78f-565c-4a27-88be-a8826ba2a3f3,c371389b-0626-4220-9700-951ff538fabf,c4,c1,3388,?,p1,
1769480280.7691607,CREATED,c0d88932-3cae-42b3-b145-4651639fadef,6298bad8-95d0-4c16-8595-715e325703f3,c4,c1,27,?,?,surb={'id': '22f4fb7d-037b-49d7-a281-1c52887af3e8', 'route': ['p1', 'e4', 'i5', 'x1', 'p1', 'c4']}
1769480281.4539275,RECEIVED,0b633861-dbd3-477d-8928-d8aaab0e547d,a162e71c-adbe-4925-ac0e-30ecc2a09a05,c1,c4,27,p1,?,surb={'id': 'd1708df6-9f73-4ffa-84ff-8f43c2d24a2d', 'route': ['p1', 'e7', 'i11', 'x12', 'p1', 'c1']}
1769480281.4828775,SENT,7a001f6b-ccb3-4730-89d4-453518e281fe,b29d53f4-7087-4c3b-bb5b-1bd37fcbc0f1,c4,c1,3376,?,p1,
1769480281.483025,CREATED,097fa647-09fe-4d2a-ba3a-bd209d50b8c5,af9fe04c-9166-405b-903b-665c76056f51,c4,c1,27,?,?,surb={'id': 'b6670451-7a5b-4f6e-8671-d4271868020f', 'route': ['p1', 'e8', 'i6', 'x6', 'p1', 'c4']}
1769480281.655263,RECEIVED,ddab4444-dfca-4caa-aa7f-bae75cae583f,a40210b9-3408-4b38-aa4d-24017862ce1c,c1,c4,27,p1,?,surb={'id': '550dfa71-f44d-4bae-a717-9bedbe4b52e3', 'route': ['p1', 'e12', 'i7', 'x10', 'p1', 'c1']}
1769480281.806336,SENT,1c183ef5-71ae-4fcb-a027-aa8fcbef7f00,82f78754-0f06-4cd2-9272-729360d76091,c4,c1,3364,?,p1,
1769480281.8064933,CREATED,6660e83e-dce3-45a3-8edb-9e7f805f3cdc,64a73547-9efd-411b-aeab-5a8b9ea6f42e,c4,c1,27,?,?,surb={'id': '3ed65249-303b-485f-87a9-e816fddcb3a8', 'route': ['p1', 'e5', 'i10', 'x6', 'p1', 'c4']}
1769480281.8956118,SENT,bcfeab86-ae6a-4aab-b14c-1ca71d150c08,7f4735f7-07b7-46e4-9124-74bd1b9cd9c7,c4,c1,3391,?,p1,
1769480281.8957605,CREATED,1af44022-bf77-44ec-9b30-f062779d9e11,3a524036-1a45-40e8-b4fe-b431e0053e2e,c4,c1,27,?,?,surb={'id': 'e9923d5a-c58c-4667-9aed-cce13599a483', 'route': ['p1', 'e11', 'i12', 'x1', 'p1', 'c4']}
1769480282.6517098,SENT,7487d95d-e551-4f56-a1f4-cca4f398c6e4,9b3e68a7-58e8-4e2f-9b38-b8885ac0c121,c4,c1,3396,?,p1,
1769480282.651859,CREATED,7ca7c45f-2ccd-470b-bb67-31687af04b98,a0924d0e-27f1-4c37-9cf9-da3ea7ad6d46,c4,c1,26,?,?,surb={'id': 'fffbfaef-5138-4789-927c-2fa3320ac63a', 'route': ['p1', 'e5', 'i11', 'x10', 'p1', 'c4']}
1769480282.721549,RECEIVED,3c2fdf71-5c1e-4465-aa3c-11fd0963c0d0,3a271a2e-672f-40da-975d-7557ea13a09b,c1,c4,27,p1,?,surb={'id': 'd762990f-c1c1-428d-b912-59434cd5d3c7', 'route': ['p1', 'e8', 'i11', 'x1', 'p1', 'c1']}
1769480283.0619202,RECEIVED,e6aa2d6f-03c7-4a17-b919-2d277a9b9b3e,3540cef2-fb96-4141-99d1-a9ef118c086f,c1,c4,27,p1,?,surb={'id': 'f1c13607-6971-434a-b8da-92c7ff3a841c', 'route': ['p1', 'e3', 'i9', 'x12', 'p1', 'c1']}
1769480283.2163532,SENT,02284aa1-0de7-45ad-885d-904a42b21e7a,7384aa55-3e92-462f-8eae-baffa6c721f4,c4,c1,3372,?,p1,
1769480283.2165017,CREATED,880dd24a-730f-4cd4-9afa-405f7fdcbf99,3864787e-2414-4521-8f83-b40ecbe4af61,c4,c1,27,?,?,surb={'id': '40a6f885-554b-4f49-9e63-ed3f0cbef0e8', 'route': ['p1', 'e3', 'i9', 'x12', 'p1', 'c4']}
1769480283.3877206,RECEIVED,d1664987-31ec-4970-a9df-655e6baa4448,c7b53dba-d51c-47b6-a66c-7cfbe6006e4d,c1,c4,27,p1,?,surb={'id': '1715aa82-c6fd-405e-88d5-d30fe9f3653a', 'route': ['p1', 'e10', 'i2', 'x11', 'p1', 'c1']}
1769480283.500931,SENT,cc7d9efa-a5f4-48bd-8106-9265ac0c36b2,b3217e81-df70-4ca5-8656-f85396768d0b,c4,c1,3367,?,p1,
1769480283.5011063,CREATED,19d5d60e-782e-4f96-a231-a2091a2fec62,3fb3b375-6688-4fd5-af84-c70e93de5530,c4,c1,26,?,?,surb={'id': 'ddf529f2-41c1-4e69-8c4c-110054e27367', 'route': ['p1', 'e12', 'i4', 'x6', 'p1', 'c4']}
1769480283.6524365,RECEIVED,79a9ce7f-d83a-40bd-9e63-7169da009218,341d8d5f-707a-466d-979d-ed9d2fe3d4b9,c1,c4,27,p1,?,surb={'id': '05963ceb-41aa-4695-b7fd-80afcba5f88b', 'route': ['p1', 'e9', 'i2', 'x4', 'p1', 'c1']}
1769480284.1167061,RECEIVED,beea5ec3-2d23-4ad9-a224-78034033f531,6580be32-58ce-4912-8be5-d6c40d34e49d,c1,c4,27,p1,?,surb={'id': '4cccc115-f4e5-49a6-b490-7bc93f9e8cb4', 'route': ['p1', 'e2', 'i8', 'x6', 'p1', 'c1']}
