timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769741138.6430595,RECEIVED,5f928006-a427-49d7-aaae-e335d7653450,b5051adb-e1b7-45da-8d9f-f06b75e0d9b3,c2,c5,27,p2,?,surb={'id': 'bab030bf-592b-462c-992f-133398811711', 'route': ['p2', 'e2', 'i5', 'x11', 'p2', 'c2']}
1769741138.7532847,RECEIVED,5ae4dd48-3d32-44a1-afa4-891b6eeaf388,9f45ece0-9dd6-4e6c-93f8-d4a19c4cf6a2,c2,c5,26,p2,?,surb={'id': '32682c41-7f68-4570-acec-d8be878df164', 'route': ['p2', 'e5', 'i9', 'x1', 'p2', 'c2']}
1769741138.7886126,RECEIVED,b46817e2-7436-4050-b65d-229751a4d5b6,347678d4-e650-4491-99e1-127fbd9f2ee9,c2,c5,26,p2,?,surb={'id': '4f91276f-9344-43a1-9a08-4f71db1f7961', 'route': ['p2', 'e8', 'i11', 'x5', 'p2', 'c2']}
1769741139.7965143,RECEIVED,3f3188fe-76df-4e1f-8c74-49b1701ba2ee,d05977e2-b896-4072-a651-8900449ef380,c2,c5,26,p2,?,surb={'id': '475c8ad8-fa58-4c32-81fb-6b57b91e62d3', 'route': ['p2', 'e5', 'i9', 'x2', 'p2', 'c2']}
1769741139.8057208,SENT,8f329676-48c2-4b1f-92ff-23e6cb336130,8498be73-7e3f-459f-9647-551e81eea151,c5,c1,3388,?,p2,
1769741139.8058555,CREATED,827dda42-a256-4b4a-bba2-8e5afc177f2a,6d272014-3db2-496c-8289-cac423b0cf69,c5,c1,27,?,?,surb={'id': 'b3f7b5df-0942-4fd8-85d2-4f4a6e0975a3', 'route': ['p1', 'e12', 'i5', 'x12', 'p2', 'c5']}
1769741139.9996583,SENT,785660b8-8424-4949-aad6-2f4bbd8b978a,405a7988-a89d-466c-969f-3062fea3487c,c5,c1,3380,?,p2,
1769741139.9997807,CREATED,2f43e868-5cbd-4e4e-938e-562b43822092,69b30a01-02c4-423d-b4b4-d845941ffe8b,c5,c1,27,?,?,surb={'id': '520398ad-a1ad-4b50-b6d9-f4e527a5079e', 'route': ['p1', 'e6', 'i9', 'x4', 'p2', 'c5']}
1769741140.1157541,SENT,7dfa9e23-af25-4879-8cc0-119d7ae566c0,eaa37601-d90d-4df5-8908-69ff3f37329c,c5,c1,3375,?,p2,
1769741140.1158853,CREATED,55a274cc-4d93-47d0-a054-04a534e9b655,943f17e9-bf1a-4617-98fc-19a2d1cb4e85,c5,c1,27,?,?,surb={'id': 'b9b1eddd-5055-4a17-b1d7-f76f0aa3c069', 'route': ['p1', 'e3', 'i4', 'x6', 'p2', 'c5']}
1769741140.1832275,SENT,82aa3ef6-89b9-43ca-a295-2c5a901e66f2,d6fc15a8-5787-4463-92fa-3dd91e6f88da,c5,c1,3372,?,p2,
1769741140.1833827,CREATED,7422cadc-0e2a-4028-bcb5-482158188459,843da08a-8ae3-44fe-82ec-f404bafaf69c,c5,c1,26,?,?,surb={'id': '0d249bcb-aabf-4e16-b6fc-e2460323f589', 'route': ['p1', 'e10', 'i1', 'x6', 'p2', 'c5']}
1769741140.4639814,RECEIVED,b27e5800-9061-4798-bf6d-4ee589fdc4ab,841946b6-c777-4353-abcc-b68c051a6df6,c2,c5,27,p2,?,surb={'id': '228e5da0-650e-486f-ba1c-77e5ba0d1d75', 'route': ['p2', 'e12', 'i11', 'x7', 'p2', 'c2']}
1769741140.4658527,SENT,1434d822-45b0-4469-8e9d-c38aa5a0ee1d,2f6071e3-1f75-4c0c-8453-818723da6969,c5,c1,3388,?,p2,
1769741140.4659863,CREATED,6116f864-393f-4b61-b7d3-eb5ba1f467ac,96bc8859-4662-450e-99f1-96ecf80139b0,c5,c1,27,?,?,surb={'id': 'e205ee47-327b-469e-95fd-725890f60638', 'route': ['p1', 'e9', 'i11', 'x9', 'p2', 'c5']}
1769741140.7234938,SENT,e700af2d-7fd4-457f-8054-1b5363990cd3,e446f37a-9f12-4998-b309-ed19572dcc70,c5,c1,3388,?,p2,
1769741140.723641,CREATED,d1dd6c2a-826a-48d3-b2ba-298219138e4d,b1784d37-1a83-4ae3-85c4-8f13cd3c087b,c5,c1,27,?,?,surb={'id': 'c9643708-6ea3-47eb-aaf6-c0606ab637ea', 'route': ['p1', 'e2', 'i9', 'x11', 'p2', 'c5']}
1769741140.7570322,RECEIVED,6a44bb89-55ed-47f1-b6b8-dcdd21325eca,2c628b86-6e68-4201-abc3-ce5ead4261ab,c2,c5,27,p2,?,surb={'id': 'ab19154c-4bc4-4ff0-af52-0d5df202f809', 'route': ['p2', 'e2', 'i8', 'x5', 'p2', 'c2']}
1769741140.8117192,RECEIVED,7ccf8e8a-7040-4e1f-a283-06fb39fe256a,50eb044b-e170-4f94-9198-9c3a3f314e09,c2,c5,26,p2,?,surb={'id': '8cacd246-c90d-4c18-9a68-c2acbe7c65f5', 'route': ['p2', 'e2', 'i2', 'x5', 'p2', 'c2']}
1769741140.852892,RECEIVED,fb2183ab-8e70-43b4-a90b-f98ea7080399,6fe04cb4-3318-4d60-b60a-66961c05d510,c2,c5,26,p2,?,surb={'id': '0536bb73-cdec-4299-8cc7-93bea37db14b', 'route': ['p2', 'e11', 'i1', 'x1', 'p2', 'c2']}
