timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769478424.7907066,RECEIVED,6579f23b-698f-4234-a3ef-ba66d5a539f0,f0fd5e2b-30c9-4785-b1fd-45ba31e31a66,c2,c1,1767,e9,?,
1769478424.9952936,SENT,6579f23b-698f-4234-a3ef-ba66d5a539f0,f0fd5e2b-30c9-4785-b1fd-45ba31e31a66,c2,c1,1253,?,x4,
1769478424.9954195,FORWARDED,6579f23b-698f-4234-a3ef-ba66d5a539f0,f0fd5e2b-30c9-4785-b1fd-45ba31e31a66,c2,c1,1253,?,x4,
1769478425.6889598,RECEIVED,726b90b4-5977-49f6-a5a0-52bb287f9913,df96d0f1-1962-46c1-afca-a13c395efa78,c3,DROP,448,x11,?,
1769478425.7571726,RECEIVED,b3ab2899-79a0-4bc6-8dbe-47dd0b847bc3,af8ef3f6-4f57-408c-93da-a6f157a15866,c2,DROP,445,x10,?,
1769478425.9534056,RECEIVED,db44ac20-d051-4fad-9029-7786bb2a9e0e,b777ebee-6dd2-43c0-a64b-6d56a82a3aad,c4,DROP,1015,e2,?,
1769478425.9613264,RECEIVED,23e833c0-026c-436a-a5b3-1fc36cf67978,b38c80dd-6bbc-48f0-88c5-f576d2d0442e,c5,DROP,1012,e6,?,
1769478425.9963975,RECEIVED,29676b63-fe1e-436c-9be5-e7c5b417647b,9eabe9c8-1d4e-480a-af43-a73bf9337aff,c5,DROP,1008,e7,?,
1769478426.0548904,RECEIVED,02f3dba2-c3f9-42e4-a346-605e489101cd,5f393bae-3044-4ff6-a6f1-05b826c9c6e6,c4,DROP,1020,e1,?,
1769478426.06146,RECEIVED,093a74d7-e364-46f8-a083-cbb6d4e42fdd,1e251f7c-e8fa-47e6-ab4e-0ef442f36486,c3,c5,1780,e4,?,
1769478426.1142395,SENT,29676b63-fe1e-436c-9be5-e7c5b417647b,9eabe9c8-1d4e-480a-af43-a73bf9337aff,c5,DROP,683,?,x8,
1769478426.1143239,FORWARDED,29676b63-fe1e-436c-9be5-e7c5b417647b,9eabe9c8-1d4e-480a-af43-a73bf9337aff,c5,DROP,683,?,x8,
1769478426.1700306,SENT,23e833c0-026c-436a-a5b3-1fc36cf67978,b38c80dd-6bbc-48f0-88c5-f576d2d0442e,c5,DROP,687,?,x9,
1769478426.1701405,FORWARDED,23e833c0-026c-436a-a5b3-1fc36cf67978,b38c80dd-6bbc-48f0-88c5-f576d2d0442e,c5,DROP,687,?,x9,
1769478426.2921753,SENT,02f3dba2-c3f9-42e4-a346-605e489101cd,5f393bae-3044-4ff6-a6f1-05b826c9c6e6,c4,DROP,692,?,x9,
1769478426.2922494,FORWARDED,02f3dba2-c3f9-42e4-a346-605e489101cd,5f393bae-3044-4ff6-a6f1-05b826c9c6e6,c4,DROP,692,?,x9,
1769478426.338021,SENT,db44ac20-d051-4fad-9029-7786bb2a9e0e,b777ebee-6dd2-43c0-a64b-6d56a82a3aad,c4,DROP,688,?,x3,
1769478426.3381171,FORWARDED,db44ac20-d051-4fad-9029-7786bb2a9e0e,b777ebee-6dd2-43c0-a64b-6d56a82a3aad,c4,DROP,688,?,x3,
1769478426.4022074,SENT,093a74d7-e364-46f8-a083-cbb6d4e42fdd,1e251f7c-e8fa-47e6-ab4e-0ef442f36486,c3,c5,1263,?,x10,
1769478426.4022887,FORWARDED,093a74d7-e364-46f8-a083-cbb6d4e42fdd,1e251f7c-e8fa-47e6-ab4e-0ef442f36486,c3,c5,1263,?,x10,
1769478426.506947,RECEIVED,d0530cfc-67d1-4e96-8b53-0b531bd6b50d,09c92b98-1280-4499-8038-a603e8d7ca9b,c1,DROP,1021,e5,?,
1769478426.5271933,RECEIVED,7f814671-92ac-4c27-982d-06f49cb94884,96dd4679-19e9-458f-adef-5aabc14f67d8,c4,DROP,1014,e8,?,
1769478426.539031,RECEIVED,5880ab61-c895-468c-b914-6d8566d61fca,f1b767eb-7d43-4c87-be66-b2e6c67637f8,c1,None,1595,e5,?,
1769478426.5953996,SENT,d0530cfc-67d1-4e96-8b53-0b531bd6b50d,09c92b98-1280-4499-8038-a603e8d7ca9b,c1,DROP,692,?,x10,
1769478426.5954807,FORWARDED,d0530cfc-67d1-4e96-8b53-0b531bd6b50d,09c92b98-1280-4499-8038-a603e8d7ca9b,c1,DROP,692,?,x10,
1769478426.8857472,RECEIVED,75cf7cfe-9d32-409d-bb50-627a5c5f805e,e64c74f0-e270-4ebc-9d4f-be2bcdd25654,c2,DROP,1009,e5,?,
1769478426.8865123,RECEIVED,38d46752-a0dd-4a79-9a65-f093c7baf382,6024d7fc-8487-4a82-a4a7-6e7485e7307a,c2,DROP,442,x1,?,
1769478426.9161036,RECEIVED,96da0b8b-cc37-46e8-bd2e-808960582ba6,387c55f6-5e08-45f3-b5d9-89aff9dea18b,c5,None,1603,e7,?,
1769478426.916783,SENT,75cf7cfe-9d32-409d-bb50-627a5c5f805e,e64c74f0-e270-4ebc-9d4f-be2bcdd25654,c2,DROP,683,?,x5,
1769478426.9168386,FORWARDED,75cf7cfe-9d32-409d-bb50-627a5c5f805e,e64c74f0-e270-4ebc-9d4f-be2bcdd25654,c2,DROP,683,?,x5,
1769478426.9321399,RECEIVED,a46e5c3e-909b-49a6-9ddd-e5f590881e55,57d3f499-d2ae-4ec6-944f-f393f4b0c716,c5,DROP,1007,e10,?,
1769478427.0150807,RECEIVED,606dc4b2-7bd0-4494-95e6-6c8b03d5f461,4638beaa-dd83-47ca-ba8c-6d0ea4b0e1a5,c1,DROP,446,x4,?,
1769478427.0285354,SENT,7f814671-92ac-4c27-982d-06f49cb94884,96dd4679-19e9-458f-adef-5aabc14f67d8,c4,DROP,688,?,x5,
1769478427.0285993,FORWARDED,7f814671-92ac-4c27-982d-06f49cb94884,96dd4679-19e9-458f-adef-5aabc14f67d8,c4,DROP,688,?,x5,
1769478427.1782706,RECEIVED,5916afda-cb15-4b05-a96b-f312672e05d0,4798eac8-94ee-4b54-bc64-309b0cc8d14a,c2,c1,1784,e12,?,
1769478427.279617,RECEIVED,0f96a569-8ca0-436e-b245-d580a628b9bd,3c6bb75e-d063-4da3-b25b-70d3f31afee1,c2,None,1611,e12,?,
1769478427.3828762,SENT,5916afda-cb15-4b05-a96b-f312672e05d0,4798eac8-94ee-4b54-bc64-309b0cc8d14a,c2,c1,1264,?,x9,
1769478427.3829365,FORWARDED,5916afda-cb15-4b05-a96b-f312672e05d0,4798eac8-94ee-4b54-bc64-309b0cc8d14a,c2,c1,1264,?,x9,
1769478427.4093113,SENT,5880ab61-c895-468c-b914-6d8566d61fca,f1b767eb-7d43-4c87-be66-b2e6c67637f8,c1,None,1123,?,x1,
1769478427.4093697,FORWARDED,5880ab61-c895-468c-b914-6d8566d61fca,f1b767eb-7d43-4c87-be66-b2e6c67637f8,c1,None,1123,?,x1,
1769478427.5640879,RECEIVED,4c41be26-0f4d-4d8d-a2aa-b9b73cc7e56d,494f92b7-e75c-45a3-bc7e-3eb1c4e059da,c5,DROP,1007,e12,?,
1769478427.6552286,RECEIVED,2cec8060-279a-419a-aa7f-83711119762a,f9000a25-4f22-4afb-ae85-e5edd872946d,c2,DROP,1020,e4,?,
1769478427.743026,RECEIVED,eff9258c-d61a-47ee-8eab-f2926443bac8,699c476a-e2fc-4cbe-a518-069a6be6f6a5,c2,DROP,1015,e1,?,
1769478427.7815988,RECEIVED,1d8934cc-a3fc-4f4d-b45a-1912963ce367,0b3dd9d4-a38a-4647-9e0c-cf302b47a7d1,c1,DROP,1007,e3,?,
1769478427.858396,RECEIVED,3c722c2f-abf1-40b3-a1e4-b3a562f4b033,9c22aa18-8bc9-402d-823d-194caa12fd8f,c3,DROP,442,x8,?,
1769478427.9087572,SENT,1d8934cc-a3fc-4f4d-b45a-1912963ce367,0b3dd9d4-a38a-4647-9e0c-cf302b47a7d1,c1,DROP,684,?,x7,
1769478427.9088097,FORWARDED,1d8934cc-a3fc-4f4d-b45a-1912963ce367,0b3dd9d4-a38a-4647-9e0c-cf302b47a7d1,c1,DROP,684,?,x7,
1769478428.047316,SENT,eff9258c-d61a-47ee-8eab-f2926443bac8,699c476a-e2fc-4cbe-a518-069a6be6f6a5,c2,DROP,688,?,x9,
1769478428.0473666,FORWARDED,eff9258c-d61a-47ee-8eab-f2926443bac8,699c476a-e2fc-4cbe-a518-069a6be6f6a5,c2,DROP,688,?,x9,
1769478428.055747,SENT,0f96a569-8ca0-436e-b245-d580a628b9bd,3c6bb75e-d063-4da3-b25b-70d3f31afee1,c2,None,1136,?,x6,
1769478428.055838,FORWARDED,0f96a569-8ca0-436e-b245-d580a628b9bd,3c6bb75e-d063-4da3-b25b-70d3f31afee1,c2,None,1136,?,x6,
1769478428.0736544,SENT,96da0b8b-cc37-46e8-bd2e-808960582ba6,387c55f6-5e08-45f3-b5d9-89aff9dea18b,c5,None,1130,?,x5,
1769478428.0737064,FORWARDED,96da0b8b-cc37-46e8-bd2e-808960582ba6,387c55f6-5e08-45f3-b5d9-89aff9dea18b,c5,None,1130,?,x5,
1769478428.1029818,RECEIVED,1ddc2a79-6126-4f3a-931a-0d166435bbe6,5074096e-68c6-457b-a49b-ba31f2161af6,c4,DROP,1012,e3,?,
1769478428.1645975,RECEIVED,f29e507b-0e61-4eb5-86b4-ceffc0d5552a,e02f86de-cd65-4b48-9e10-44ae75b28a5b,c1,None,1612,e11,?,
1769478428.1748202,RECEIVED,9e827c78-7127-49ca-b658-e57e594a2a32,dda24f2d-4dd8-4a85-8c37-330feb74d724,c4,c2,1784,e8,?,
1769478428.2362776,SENT,1ddc2a79-6126-4f3a-931a-0d166435bbe6,5074096e-68c6-457b-a49b-ba31f2161af6,c4,DROP,685,?,x6,
1769478428.2363338,FORWARDED,1ddc2a79-6126-4f3a-931a-0d166435bbe6,5074096e-68c6-457b-a49b-ba31f2161af6,c4,DROP,685,?,x6,
1769478428.2643073,SENT,f29e507b-0e61-4eb5-86b4-ceffc0d5552a,e02f86de-cd65-4b48-9e10-44ae75b28a5b,c1,None,1135,?,x4,
1769478428.2643592,FORWARDED,f29e507b-0e61-4eb5-86b4-ceffc0d5552a,e02f86de-cd65-4b48-9e10-44ae75b28a5b,c1,None,1135,?,x4,
1769478428.280634,RECEIVED,751fc910-29ae-4282-bda9-5d4be83eb337,ff98c00e-9980-46bf-8e25-b193fa5ad451,c2,None,1611,e11,?,
1769478428.3328588,RECEIVED,3044b3ab-f1b5-40f1-ab2c-869f7dd6aa83,434bca2c-bf86-49d7-a459-0ffb1f9b3dcf,c3,DROP,1015,e8,?,
1769478428.3736875,RECEIVED,30bfcca4-9546-4129-b7a7-dfc777e3fc37,209278b7-4e70-4dc9-8bb2-d69b6be8bc5f,c2,DROP,1012,e3,?,
1769478428.4408216,SENT,751fc910-29ae-4282-bda9-5d4be83eb337,ff98c00e-9980-46bf-8e25-b193fa5ad451,c2,None,1136,?,x1,
1769478428.440866,FORWARDED,751fc910-29ae-4282-bda9-5d4be83eb337,ff98c00e-9980-46bf-8e25-b193fa5ad451,c2,None,1136,?,x1,
1769478428.4529996,SENT,a46e5c3e-909b-49a6-9ddd-e5f590881e55,57d3f499-d2ae-4ec6-944f-f393f4b0c716,c5,DROP,684,?,x1,
1769478428.4530368,FORWARDED,a46e5c3e-909b-49a6-9ddd-e5f590881e55,57d3f499-d2ae-4ec6-944f-f393f4b0c716,c5,DROP,684,?,x1,
1769478428.454345,SENT,30bfcca4-9546-4129-b7a7-dfc777e3fc37,209278b7-4e70-4dc9-8bb2-d69b6be8bc5f,c2,DROP,686,?,x3,
1769478428.4543886,FORWARDED,30bfcca4-9546-4129-b7a7-dfc777e3fc37,209278b7-4e70-4dc9-8bb2-d69b6be8bc5f,c2,DROP,686,?,x3,
