message_id,timestamp,src,dst
5416c6a2-598b-49d5-b276-a964f3036779,1769090030.2125168,c4,DROP
a61536c0-321a-4385-ba75-d3f39fdf7b02,1769090030.300135,c2,DROP
a6f8d130-3e2b-46b4-8973-bf188cb27070,1769090030.3837628,c4,c2
c934138b-bef3-423d-8e4f-50257b3b2aba,1769090030.4352355,c5,DROP
fe9b07a0-c58f-419a-bc28-1f0ea03a8733,1769090030.4719818,c1,DROP
9926aed9-ef8b-4d14-9778-37c7f1cc98b0,1769090030.4744985,c3,c4
65554561-df59-447a-8ed0-00f5d291b8da,1769090030.522288,c2,DROP
5132a578-86f6-4956-af89-3ed5d4ccb3bf,1769090030.549637,c5,c4
655663ef-93fb-4c73-af02-b83877f1ce19,1769090030.708955,c5,c4
5b625322-1f7b-43e7-967b-c7fa4af263f0,1769090030.712405,c2,DROP
0981c308-b746-4efd-a747-743624d65f75,1769090030.727933,c2,DROP
7f134dab-8c99-4f1f-b7c4-5caaee5c0228,1769090030.733472,c3,DROP
c4c363dc-59bb-46f2-b3fd-b60eb1dc3f19,1769090030.7468464,c2,c4
56d0faf4-4f04-445d-b2e9-f51a537abee5,1769090030.783663,c4,c2
f5a3f49e-b211-42d0-9564-a5445baae9e2,1769090030.8471313,c1,DROP
f8a4781e-b194-4f08-bb36-056dca0c35b0,1769090030.855965,c3,DROP
1f7743e7-5291-44af-b588-05d1c1f415f9,1769090030.8694224,c4,DROP
0077f362-f8f2-4227-97a9-bc8be38ac644,1769090030.9390984,c1,c5
b51b7e05-866d-4786-a375-82dc11e394d4,1769090031.017167,c2,c4
921d04a6-392a-4049-bae6-a8427595e925,1769090031.0319786,c2,c4
619adc39-bb3f-49a1-9917-1db8c13e3a69,1769090031.0443082,c4,DROP
ed5d12a6-0b25-4110-b0f8-d1b089dd629c,1769090031.065301,c2,DROP
d50fc489-9024-4bd9-9b3b-e7c29c9bbffb,1769090031.15344,c2,c4
e05891a9-df49-4beb-869e-e4d81d31c537,1769090031.1888883,c3,c4
acac08ad-bfbe-4aa4-b90f-0b83130af85b,1769090031.2189367,c1,DROP
68a53f7e-9770-4ef8-8ea6-a28627fae8ad,1769090031.2368104,c4,c2
9883376c-604b-4854-8739-71616f1830c3,1769090031.2694924,c4,c2
5c2bae29-155b-42cc-a0fa-680cad584652,1769090031.3138022,c1,DROP
d28cd8fa-9320-4e2f-8c5f-8c2fe7883e82,1769090031.3211403,c4,c2
363fd76f-aa2e-4aac-9b95-72ebeaee619a,1769090031.343195,c4,c2
43de2e3c-43d3-4641-aef8-89fd703b4230,1769090031.3576658,c2,c4
22c44850-eefb-4c12-be3b-fe9604660fe3,1769090031.3723314,c1,DROP
56345ceb-a9fa-423e-8eea-4a0a0fa835c6,1769090031.398656,c2,DROP
c28dfb4b-cee8-4dd6-9550-a423c52a6a8d,1769090031.4212582,c2,c4
c0c24fc3-9212-4893-b662-d0fde57a7a6d,1769090031.4457483,c5,DROP
d7d0d353-0144-4e07-8c3b-0d50d160d27f,1769090031.510111,c3,c4
3bc64d85-26d1-4998-afdf-90444a7ec318,1769090031.514832,c4,DROP
077edf74-bc31-49dd-acc6-e4a60d07c90b,1769090031.5245156,c2,DROP
2fdbc227-0955-4108-b8bf-63097d43891d,1769090031.54476,c1,DROP
f0cb9752-41f1-4954-aa9a-59a7511da273,1769090031.56857,c4,c5
53dd57bf-7233-42dd-8d48-cf424c85f8e5,1769090031.591387,c4,DROP
15f43145-1a94-4852-ae23-4571ec95eea4,1769090031.6110325,c5,DROP
bc65b014-9aa1-48c8-b819-bd343f2fe2f3,1769090031.6177042,c4,c3
4d21e48f-4c82-440c-8a11-15f646411273,1769090031.6279724,c5,DROP
3a738930-9139-4545-80d1-99fc77904816,1769090031.6505098,c4,c2
0b9d83a1-fb38-46f5-aade-d57bf24639a6,1769090031.6678653,c5,c4
492c8306-3576-4cdc-bf08-ee0cbd212abf,1769090031.6811483,c1,DROP
d103e4cb-4747-4a10-b298-819d7312258a,1769090031.698279,c4,c2
9155e053-030a-424e-a1b2-15226f9cefae,1769090031.746956,c2,DROP
83a2246d-bd34-4cc2-a50a-2a0efab9cb46,1769090031.818964,c2,c4
82be44f9-7ef7-4a1d-918a-02066b496732,1769090031.8403444,c4,DROP
896e6a6a-4c46-4efe-b24b-801a27a03d85,1769090031.855412,c4,c2
517f2af4-16b9-487d-9bbb-450de7d15568,1769090031.8626175,c2,DROP
6b0941d5-8c03-49ce-92db-07e0fc09d94f,1769090031.8630018,c4,DROP
c8716dec-49c0-4f11-bb11-dc10c392cdeb,1769090031.883022,c4,c2
3706b660-3f55-4608-87dd-c70c350f97fc,1769090031.8928075,c5,DROP
7a10d3c5-3e79-486b-89c0-f4dc6946607a,1769090031.8977036,c3,c4
4808cc14-5484-4c91-93ab-1e4551c9db3f,1769090031.9088504,c3,c4
cb2395c3-23fd-45db-a1b5-d98b20bbd56f,1769090031.9176831,c5,DROP
5a160c1e-f9f8-4291-aa06-ec4f4b5bf776,1769090031.9222825,c4,c2
772c14c2-d81f-4d57-ac87-8138aa94ad1c,1769090031.9223127,c3,c4
9bb074e3-b55a-4b82-b679-3a4f36aa75b8,1769090031.9457774,c3,c4
d75d6440-54b4-4d8a-9925-a927d2a8164e,1769090031.9578888,c5,DROP
8394ed9b-63c4-473c-8e42-27e17a72676b,1769090031.9602203,c3,c4
eb4cbdcc-e363-4101-8b5d-f54e600d12f9,1769090031.9613376,c5,DROP
a16de4bb-db44-41c1-8342-a50c49046cf3,1769090031.963747,c3,c4
5086e101-2c58-4b6d-89be-74b7b00a6e43,1769090031.971084,c1,c5
1152fb2b-1afc-4606-a7d3-5dbf63ca12e8,1769090031.9763904,c3,DROP
492aa0f6-ef05-4d20-a93c-0ad80bdc27f6,1769090032.034658,c1,c5
6c1c7c70-3f83-489f-89d9-439a38cf7fef,1769090032.106732,c3,c4
ed7fd326-1058-4307-b52f-0988e866a36a,1769090032.2132068,c4,c2
800affed-34ea-47e4-8c37-541232b105ad,1769090032.214887,c3,c4
67a03802-4e3c-4d9c-8ebf-5e9fdf7b6cad,1769090032.2228916,c1,DROP
c78be629-d81f-48bf-b8dc-c32e2c0f5b47,1769090032.2316942,c5,c4
ff964a5f-e33e-46e2-9902-fdc378a9fb74,1769090032.234131,c1,c5
ee464a5d-5e68-4b8b-a7f3-2e7322441db1,1769090032.3286405,c3,DROP
f5032bea-6f7e-4cd0-a7e3-be5387ff8537,1769090032.3354137,c2,c4
9309ff61-c6d6-412c-b8a2-33ba4f647887,1769090032.348337,c2,c4
20ca7939-4c9c-4c76-abb2-f45290444448,1769090032.3588605,c4,DROP
aec99d32-3f82-49a7-b1e5-b5b3e3f0881d,1769090032.3607938,c2,DROP
d4f5ffd2-5509-4255-bbf2-d0395355e3ef,1769090032.3632908,c4,c3
44b9755f-15ea-4899-85f7-e34bb15142f9,1769090032.3753214,c1,c5
0e93eb75-b3fd-402d-a48b-d49106663e44,1769090032.3889546,c5,DROP
f6823c69-a2d6-4740-9be9-ad306f71a44a,1769090032.3995156,c3,DROP
6da0fe9a-a7fc-4b58-a29f-71824d187020,1769090032.4186,c1,DROP
da46ad66-10ec-41f7-8053-9441d8c43127,1769090032.4198809,c3,c4
72a0261d-25d3-4582-a6e9-bbc6206f9b5f,1769090032.453154,c3,c4
4f380d54-743c-490b-8ad7-d74088c0758f,1769090032.453997,c5,DROP
d9037f6a-2262-47dd-bb91-5f9b6829be55,1769090032.4677038,c2,c4
d5d1ee71-8d91-43ee-aff4-2894a88d0648,1769090032.4778423,c2,DROP
91097173-3c9b-40eb-9e58-bf0d7c354d59,1769090032.517571,c1,c5
2e9cf712-764b-463f-b3ff-6a9be6fc5dac,1769090032.5248916,c2,DROP
a409fe5a-eb9b-43b6-ba84-663611635337,1769090032.5350895,c1,DROP
542ac2e9-e807-4336-8098-31e2bf891494,1769090032.5785017,c3,DROP
bce14fe2-6f88-4488-9b35-90d63935156c,1769090032.6178553,c1,c5
c7fbcb7d-b3d4-45a7-a94c-4b54ba4637af,1769090032.6668751,c4,DROP
525e3cab-6533-44c6-afbe-bc454992781d,1769090032.6714551,c1,c5
91b584c4-07f5-439a-a2ea-9c3c8fe026bb,1769090032.6802108,c4,DROP
8fbf6543-a3ea-4183-baa1-ee03b57585fc,1769090032.7042167,c2,DROP
288018f2-ac55-4756-9f5e-5fa7fa9bdb37,1769090032.7165663,c5,DROP
d60f99ad-cca1-49e0-a97f-193713c299d9,1769090032.746558,c2,c4
9bbfbd72-9528-419b-8f8b-8c169e853ad9,1769090032.772844,c3,DROP
