link,llr,obs_count,rate
c2->p2,51.01628691006902,1329,19.733456593787395
p2->c2,45.73671702450267,679,10.082029365825163
c4->p1,45.171343021480205,1120,16.630151531258
c3->p3,32.46578803320013,803,11.923224713928727
c1->p1,19.559462024089864,839,12.45776529886202
p2->e12,16.444476812138408,173,2.5687644775961016
p2->e7,13.160972600208689,186,2.7617930221553464
p1->e7,12.286953600125976,150,2.2272524372220537
p1->e9,12.271587034709299,174,2.583612827177582
p1->e11,11.76172693056932,193,2.8657314692257088
p1->e1,11.513515677084845,166,2.4648260305257392
p1->e8,11.328887573634068,160,2.3757359330368573
p2->e1,10.422179774224656,178,2.6430062255035036
p1->e3,10.07135520693509,137,2.034223892662809
p2->e11,9.977804626915564,189,2.8063380708997876
p2->e4,9.96425041351024,170,2.5242194288516604
p2->e10,9.883218700335028,187,2.776641371736827
p2->e8,9.880176664042482,196,2.91027651797015
p2->e3,9.570191068075827,189,2.8063380708997876
p2->e9,9.119067634793552,159,2.360887583455377
p1->e10,8.4059023427304,162,2.4054326321998176
p2->e2,8.376796375966004,176,2.613309526340543
p1->e2,7.664067151606079,166,2.4648260305257392
e9->i10,7.441870962351423,40,0.5939339832592143
p1->e6,6.758148412659942,76,1.128474568192507
p3->e9,6.745405392467532,74,1.0987778690295464
p3->e1,6.452175388494357,68,1.0096877715406642
x12->p2,6.434001605070611,70,1.039384470703625
x6->p2,6.433535436956176,78,1.1581712673554678
x2->p2,6.299659234292736,70,1.039384470703625
p3->e3,6.286801189314064,64,0.9502943732147429
i10->x6,5.82410497881682,43,0.6384790320036553
c5->p2,5.556074835406093,785,11.65595442146208
p1->e5,5.551318428650002,145,2.1530106893146517
i11->x12,5.3278265764048935,41,0.6087823328406946
e12->i9,5.183729856331324,36,0.5345405849332928
p3->e2,5.102703765444744,68,1.0096877715406642
i9->x9,5.086818135754852,37,0.5493889345147732
x10->p2,5.031256318644345,39,0.5790856336777339
i1->x7,4.99935022564598,35,0.5196922353518125
e1->i4,4.95443277719968,41,0.6087823328406946
i9->x4,4.7734848910464365,41,0.6087823328406946
e8->i9,4.771868942201479,44,0.6533273815851357
x5->p2,4.704604446317342,56,0.8315075765629
i1->x8,4.701377902597007,37,0.5493889345147732
p3->e10,4.642001873633706,72,1.0690811698665856
x8->p2,4.64160932682554,71,1.0542328202851052
i1->x4,4.614845193712636,47,0.6978724303295768
p1->c4,4.556184459816497,503,7.46871983948462
e3->i3,4.519533511410366,32,0.47514718660737143
p3->e4,4.490982212261574,64,0.9502943732147429
e2->i1,4.380722667765477,37,0.5493889345147732
i8->x11,4.345188167546568,45,0.668175731166616
i10->x1,4.329019764131029,38,0.5642372840962535
e12->i10,4.314499000021998,39,0.5790856336777339
i12->x1,4.28868036748155,38,0.5642372840962535
i11->x4,4.1305238596575995,39,0.5790856336777339
x9->p2,4.116912461761739,58,0.8612042757258607
x1->p2,4.104638957681061,82,1.2175646656813892
i7->x1,4.094554121604233,48,0.7127207799110571
x12->p1,4.059842191751999,56,0.8315075765629
e4->i10,4.057561350395174,34,0.5048438857703321
x7->p2,4.010611011347855,87,1.291806413588791
e1->i9,3.94421674011162,35,0.5196922353518125
i10->x8,3.9208903252621354,32,0.47514718660737143
e11->i8,3.8847467686834163,39,0.5790856336777339
e7->i4,3.826476780893069,39,0.5790856336777339
e8->i2,3.7783446745454867,33,0.4899955361888518
e4->i1,3.774133388618776,44,0.6533273815851357
e9->i6,3.7636196606234797,33,0.4899955361888518
i12->x12,3.7378438847822273,38,0.5642372840962535
i9->x10,3.729725698409717,19,0.28211864204812676
e7->i12,3.7094250030379468,33,0.4899955361888518
i10->x12,3.6866343545902303,38,0.5642372840962535
e12->i8,3.681579229432022,33,0.4899955361888518
e1->i11,3.651088841888986,37,0.5493889345147732
e1->i5,3.643513132821621,39,0.5790856336777339
e3->i9,3.6022603178763304,37,0.5493889345147732
e7->i9,3.5883999429756077,40,0.5939339832592143
i9->x3,3.5860543931642477,35,0.5196922353518125
e10->i10,3.563795142461887,28,0.41575378828145
e10->i2,3.48875638083539,35,0.5196922353518125
i5->x1,3.4715254328698406,31,0.46029883702589103
i2->x8,3.456915209917203,27,0.40090543869996964
e10->i3,3.429140457126737,38,0.5642372840962535
i8->x2,3.4275630555968224,27,0.40090543869996964
i10->x9,3.3913058432571845,25,0.3712087395370089
x2->p1,3.378789919595614,55,0.8166592269814196
e8->i3,3.3760628781680664,37,0.5493889345147732
e11->i11,3.3698742119004237,35,0.5196922353518125
e1->i10,3.3397519099900226,37,0.5493889345147732
i5->x9,3.3264482404152194,28,0.41575378828145
e2->i3,3.3177904617179808,50,0.7424174790740178
i12->x6,3.2646271148677504,31,0.46029883702589103
i2->x4,3.2474803224254254,47,0.6978724303295768
e8->i8,3.242738103052355,36,0.5345405849332928
e2->i12,3.2161201361294456,37,0.5493889345147732
i2->x5,3.209882942517648,23,0.3415120403740482
e3->i4,3.2078161417761955,40,0.5939339832592143
e2->i7,3.1946978571757834,43,0.6384790320036553
e10->i7,3.191821951482028,33,0.4899955361888518
i6->x6,3.1599736925453583,39,0.5790856336777339
i3->x3,3.146239755391484,39,0.5790856336777339
i11->x8,3.1447081170708344,30,0.4454504874444107
i1->x2,3.1396250540835178,37,0.5493889345147732
e9->i2,3.1380694316017834,31,0.46029883702589103
e11->i4,3.135911256087835,30,0.4454504874444107
p3->e12,3.1262043799522754,55,0.8166592269814196
i11->x6,3.1179716004665208,33,0.4899955361888518
p3->e6,3.1042641846139416,37,0.5493889345147732
e1->i8,3.0393731502677763,36,0.5345405849332928
e5->i5,3.032115384088885,28,0.41575378828145
e12->i11,3.017363262648358,34,0.5048438857703321
i3->x10,2.9905275095390547,19,0.28211864204812676
e9->i1,2.9777547872983683,37,0.5493889345147732
e3->i7,2.9646331457970265,41,0.6087823328406946
i9->x2,2.9639767103660852,34,0.5048438857703321
i9->x1,2.958108677299676,36,0.5345405849332928
i10->x2,2.9423647195669287,24,0.35636038995552854
i6->x11,2.9306775225557424,32,0.47514718660737143
i8->x7,2.9230334947916026,38,0.5642372840962535
p3->e8,2.9042307221007726,65,0.9651427227962232
x1->p1,2.883812138986591,73,1.083929519448066
e9->i11,2.8816709505965585,42,0.623630682422175
e3->i10,2.867475222139585,26,0.3860570891184893
e11->i9,2.8453264561924847,37,0.5493889345147732
e3->i2,2.8408618330992095,41,0.6087823328406946
e4->i12,2.813914792754835,33,0.4899955361888518
e5->i6,2.810033827113634,31,0.46029883702589103
e7->i5,2.798519403589247,29,0.43060213786293033
i9->x6,2.7934998329784833,29,0.43060213786293033
i2->x11,2.791981446010946,21,0.3118153412110875
e12->i4,2.787970805318434,30,0.4454504874444107
i8->x6,2.7859482395968187,26,0.3860570891184893
e8->i12,2.783317009247821,37,0.5493889345147732
e12->i7,2.7832873849135593,39,0.5790856336777339
e1->i6,2.7655569024677837,28,0.41575378828145
i3->x12,2.762307061972198,35,0.5196922353518125
e7->i1,2.750956015699026,39,0.5790856336777339
e3->i12,2.7462756977171763,23,0.3415120403740482
e7->i8,2.743911257534229,26,0.3860570891184893
e11->i10,2.736636421289248,39,0.5790856336777339
i12->x3,2.7305414778219346,33,0.4899955361888518
e2->i8,2.7274043833820985,29,0.43060213786293033
e2->i4,2.7253027234163842,32,0.47514718660737143
i10->x3,2.7088725946530374,34,0.5048438857703321
i4->x8,2.7069157266694175,38,0.5642372840962535
i12->x7,2.7014911400838937,33,0.4899955361888518
i4->x11,2.6758357195358546,33,0.4899955361888518
i7->x9,2.6633182864295515,41,0.6087823328406946
e6->i3,2.658345827593016,21,0.3118153412110875
i2->x1,2.640599783211313,30,0.4454504874444107
e11->i6,2.636860827399828,41,0.6087823328406946
p3->e5,2.6364727633080447,63,0.9354460236332625
i8->x12,2.5926523011593896,26,0.3860570891184893
x3->p2,2.591975547560738,67,0.9948394219591838
i5->x2,2.5916187879104373,27,0.40090543869996964
i3->x6,2.5742991673324602,43,0.6384790320036553
