timestamp,event_type,packet_id,src,dst,size,prev_hop,next_hop,flags
1768398405.5013876,SENT,eecf2437-4a40-452f-8705-47491e0576ca,c1,c5,2547,?,?,
1768398405.5015988,CREATED,c224b1e7-47c3-4014-ae8e-e6ad4ab9c023,c1,c5,29,?,?,
1768398405.904362,SENT,466514ca-ad10-4b2e-bead-eaf3a86eadec,c1,c5,2551,?,?,
1768398405.9045637,CREATED,5fcec747-53ed-4a3d-bbf5-116e6c91e2f4,c1,c5,29,?,?,
1768398405.9818935,SENT,14ced4cd-1032-4aba-9657-ca871eb90c97,c1,DROP,1830,?,?,
1768398405.9821548,CREATED,7c0b19a0-8389-405b-acf3-33a7f32601c6,c1,DROP,27,?,?,
1768398406.096035,SENT,dd5c0d0d-0ef2-4693-9bee-6befed39cc40,c1,c2,2548,?,?,
1768398406.0962718,CREATED,a3a53a52-a8be-4ed5-bb53-a092d57979a2,c1,c2,29,?,?,
1768398406.5015488,SENT,67a00575-9209-4c6e-9e21-aeafe3f1bb68,c1,c3,2547,?,?,
1768398406.501759,CREATED,9d176bbf-3836-4054-a7bb-c38884ec3f11,c1,c3,29,?,?,
1768398406.6959035,SENT,8985d60a-29d3-4db0-bb78-ef0befdc35c1,c1,c3,2531,?,?,
1768398406.6961412,CREATED,e72ec01b-d125-4f3b-af08-119297b0c453,c1,c3,29,?,?,
1768398407.0951543,SENT,804efc8f-1fd6-412d-a082-7f9a5df67c13,c1,c3,2541,?,?,
1768398407.0953627,CREATED,ac5781b4-d8c5-413a-89eb-b9a1a2053991,c1,c3,30,?,?,
1768398407.2972548,SENT,57d638f5-173c-4143-890b-f937d4ce9835,c1,c2,2559,?,?,
1768398407.2974622,CREATED,7601502e-00ac-4851-9e02-51828d427737,c1,c2,30,?,?,
1768398407.4988685,SENT,d938aa56-33b6-46fc-b47f-46cd40d01a71,c1,c2,2564,?,?,
1768398407.4991033,CREATED,9a3bb07b-1afe-4b7f-be09-1c594fbb7055,c1,c2,30,?,?,
1768398407.6836104,SENT,eef3eb40-4224-4296-be35-78209a3bad44,c1,DROP,1845,?,?,
1768398407.683823,CREATED,229b69d9-3d97-46c5-b7ec-4237e68794c6,c1,DROP,27,?,?,
1768398407.6941648,SENT,2401e248-791c-44c3-a75f-b67c175d00b8,c1,DROP,1824,?,?,
1768398407.6943676,CREATED,3a134f64-93c7-4ef8-9890-a52a665dffd5,c1,DROP,27,?,?,
1768398407.6987429,SENT,9f5ea3e9-0352-4309-b614-552288f3de3d,c1,c5,2569,?,?,
1768398407.6989326,CREATED,d1dbd5da-264e-4257-81cb-ee93cb3aee16,c1,c5,30,?,?,
1768398407.9021952,SENT,c1f40239-9c6e-4df4-b434-410e2eaadd89,c1,c2,2555,?,?,
1768398407.902404,CREATED,b92194ae-afd3-4248-8315-2a8e44f5dc96,c1,c2,30,?,?,
1768398408.2948797,SENT,c11485b9-36cf-4f77-942a-1319578a6750,c1,c5,2572,?,?,
1768398408.295114,CREATED,8611262f-b4fe-4a07-95a2-c9aa6c833ec8,c1,c5,30,?,?,
1768398408.7023644,SENT,c7f15b2e-648d-4083-9ea0-023be071ed1d,c1,c2,2580,?,?,
1768398408.702569,CREATED,25474d91-5362-4c79-8aea-4c836e5b681e,c1,c2,30,?,?,
1768398409.1025426,SENT,437c4885-f3e2-4bb3-923a-39e84248b205,c1,c5,2567,?,?,
1768398409.1027496,CREATED,9b42c10d-7ef3-4cf7-9f6e-f7c2a088d686,c1,c5,30,?,?,
1768398409.3006396,SENT,01e68cb9-110e-4141-9036-0d19568415d4,c1,c2,2564,?,?,
1768398409.3008468,CREATED,98c0fd8e-f1dc-47f9-a670-42b5ac5b0e03,c1,c2,30,?,?,
1768398409.4974716,SENT,c70f6df4-e7ae-4afa-9f16-78b753452ec7,c1,DROP,1838,?,?,
1768398409.4976761,CREATED,66005ead-eb80-407e-9dff-18a4fbb69345,c1,DROP,27,?,?,
1768398409.4997585,SENT,1264a56a-a628-451f-8f0f-14e6fb770bf9,c1,c5,2577,?,?,
1768398409.4999487,CREATED,8cb40aab-65e9-41b3-9bdc-cc21e076b6d6,c1,c5,30,?,?,
1768398409.6967316,SENT,e7191a95-b0e1-4947-a45f-8fc2a6e15921,c1,c5,2555,?,?,
1768398409.6969395,CREATED,09467cd4-ef19-4fcb-a251-3316a9c43c22,c1,c5,30,?,?,
1768398410.1193068,SENT,3a1ad750-05c6-4bf5-940e-12c32eb3d016,c1,DROP,1839,?,?,
1768398410.1195147,CREATED,f77704fb-a86a-4269-a5d3-0fb4e3348cff,c1,DROP,27,?,?,
1768398410.620082,SENT,1c42802c-8aa4-411b-8607-36eac3cb9dad,c1,DROP,1819,?,?,
1768398410.6202588,CREATED,67ca8dc2-911f-45b4-b64e-d807a7e3a8ef,c1,DROP,27,?,?,
1768398411.040217,SENT,a8c54c39-7d8b-461d-9ce7-528ae3928c73,c1,DROP,1836,?,?,
1768398411.0404186,CREATED,c572293b-14ac-4de2-91b4-8b19b2a34520,c1,DROP,27,?,?,
1768398411.487903,SENT,dbd8f0b8-3d06-4f32-9e38-c9499e551ee3,c1,DROP,1820,?,?,
1768398411.4881334,CREATED,759259ad-cb30-4cda-8c59-cbb834b9d411,c1,DROP,26,?,?,
1768398411.6971734,SENT,d216ba64-4e36-4fd6-8b56-920be40fa3ba,c1,c2,2563,?,?,
1768398411.6973798,CREATED,4c8ad681-6b84-4e30-82bd-22093b166274,c1,c2,30,?,?,
1768398411.8958924,SENT,98e66451-f3f4-4299-b70f-17f0afa2ddf7,c1,c5,2567,?,?,
1768398411.8961265,CREATED,e3d36155-6906-41bd-b238-618dfe80fbce,c1,c5,30,?,?,
1768398412.1036851,SENT,99ebc8d3-e980-43ce-8bcc-e7f708428c9f,c1,c5,2560,?,?,
1768398412.1038926,CREATED,d94187f2-f071-4df0-b3eb-a1d599efbf6d,c1,c5,30,?,?,
1768398412.2957997,SENT,4c9cbe52-e722-4090-9f49-fb0dc48fe750,c1,c5,2555,?,?,
1768398412.2960079,CREATED,6214803c-6cb2-4e28-bff0-84dc03473eba,c1,c5,30,?,?,
1768398412.69863,SENT,9150410e-6ac0-4713-9440-a0357695cca1,c1,c2,2571,?,?,
1768398412.698835,CREATED,68100d32-9ee2-428a-b777-d0340116dfc8,c1,c2,30,?,?,
