packets_observed,duration_observed,diaz_anonymity,danezis_metric_A,entropy_bits,max_entropy_bits,target_llr,detected_receiver,true_receiver,success
2500,5.577456474304199,0.7980538699090896,-3.0654567904243937,1.8530237017754991,2.321928094887362,1.1097118806221236,c2,c5,False
5000,8.14392352104187,0.3155901474656994,-3.25943675776026,0.7327776298702531,2.321928094887362,6.333473305235117,c5,c5,True
7500,10.908155679702759,0.4401341700894445,-3.328988134346971,1.0219598950506141,2.321928094887362,7.576055879712442,c5,c5,True
10000,13.845280885696411,0.6375266565588174,-3.382690849799285,1.4802910551035244,2.321928094887362,7.3668593739317885,c5,c5,True
12500,16.445516109466553,0.7023947269680221,-3.425693810589789,1.6309100502477885,2.321928094887362,8.59456931565353,c5,c5,True
15000,19.112253427505493,0.7405836941685057,-3.4156463449614414,1.7195820861053233,2.321928094887362,10.019865495900376,c5,c5,True
17500,21.469424724578857,0.77981020035552,-3.4940518138676584,1.8106632128852247,2.321928094887362,7.525824844855549,c1,c5,False
20000,23.881767511367798,0.5539370309061824,-3.4758589359869463,1.286201954859554,2.321928094887362,11.14403036387796,c1,c5,False
22500,26.547327280044556,0.3282755524987333,-3.4640741126071233,0.7622322282114801,2.321928094887362,7.297613100767421,c1,c5,False
25000,29.083074808120728,0.14654046993350378,-3.499140529877914,0.34025643417659923,2.321928094887362,8.300003733103381,c1,c5,False
27500,31.448885679244995,0.403909872796107,-3.459719387152736,0.9378496814476616,2.321928094887362,14.813757590184878,c1,c5,False
30000,34.14305663108826,0.2782142676110282,-3.45589275967377,0.6459935243645575,2.321928094887362,4.037025344350241,c5,c5,True
32500,36.782994508743286,0.37858002488105286,-3.468008901469953,0.8790355959344732,2.321928094887362,5.190896786394433,c1,c5,False
35000,39.15494704246521,0.37675562438364796,-3.4680381153898994,0.8747994691632224,2.321928094887362,6.086869727780595,c1,c5,False
37500,41.580724000930786,0.37970815091487636,-3.470842021974235,0.8816550234669819,2.321928094887362,2.4980160109262215,c1,c5,False
40000,44.105872631073,0.5016841022254601,-3.467235871751026,1.1648744117156393,2.321928094887362,5.693352850134943,c5,c5,True
42500,46.699737787246704,0.4213957307279325,-3.473426136922313,0.9784505862427763,2.321928094887362,6.848948281082357,c5,c5,True
45000,49.37055516242981,0.4787117377731003,-3.4567534635535693,1.1115342332877132,2.321928094887362,7.675341193091754,c5,c5,True
47500,52.34325289726257,0.3458255772999579,-3.4589092379860995,0.8029821238634134,2.321928094887362,6.237214634015345,c5,c5,True
50000,55.218705892562866,0.2979689885593255,-3.4375876234036573,0.6918625659410689,2.321928094887362,8.123258723234812,c5,c5,True
52500,58.38930583000183,0.34298661350084286,-3.4311493957599315,0.7963902540578801,2.321928094887362,3.580921133969241,c5,c5,True
55000,61.46963310241699,0.40449461102717493,-3.4296758205871987,0.9392074015745329,2.321928094887362,6.911648757548392,c1,c5,False
57500,64.6313796043396,0.42622638154403264,-3.4298089833763017,0.9896670100892696,2.321928094887362,6.159138337603963,c1,c5,False
60000,67.96241521835327,0.38591351429979937,-3.4428999055509193,0.8960634310494199,2.321928094887362,1.7018839773895706,c1,c5,False
62500,71.07363152503967,0.42856099609988085,-3.4552967509900854,0.9950878172172266,2.321928094887362,0.8768912322648248,c5,c5,True
65000,73.82058382034302,0.37869082448742303,-3.4691518176369236,0.8792928646534066,2.321928094887362,0.13636924362072023,c5,c5,True
67500,76.345383644104,0.42550241388458676,-3.467127196564203,0.9879860092410124,2.321928094887362,4.431365140218077,c1,c5,False
70000,78.95422172546387,0.4244325580641065,-3.4727472637988304,0.9855018809539605,2.321928094887362,3.5283592697942368,c5,c5,True
72500,81.71919131278992,0.3916289747796683,-3.496434233214201,0.909334319312846,2.321928094887362,-2.158880992734339,c5,c5,False
75000,85.04853057861328,0.09077978105980145,-3.4862947292184345,0.21078412409047662,2.321928094887362,7.31594914508878,c5,c5,True
77500,88.6050705909729,0.04256956463733715,-3.4761586429814337,0.09884346811855668,2.321928094887362,6.922874342179966,c5,c5,True
80000,91.85729932785034,0.05097564474247434,-3.4607694621272627,0.11836178168254842,2.321928094887362,8.386191637821867,c5,c5,True
82500,94.95047068595886,0.046460328084235704,-3.465941259270944,0.10787754107647121,2.321928094887362,3.6402497921098984,c5,c5,True
85000,97.98728799819946,0.05145436649109252,-3.4609388209266547,0.11947333916029859,2.321928094887362,6.492359263734215,c5,c5,True
87500,101.3751814365387,0.07092735839734154,-3.4611981977323762,0.1646882261589324,2.321928094887362,4.876585104466358,c5,c5,True
90000,105.00854325294495,0.043530062722661245,-3.441022666125742,0.1010736756079562,2.321928094887362,9.021527604452785,c5,c5,True
92500,108.55007362365723,0.03027219280316176,-3.435655084028515,0.0702898549635083,2.321928094887362,7.981299028346257,c5,c5,True
95000,112.31184124946594,0.03306630142465343,-3.4159991380696715,0.07677757427191681,2.321928094887362,13.188015157244081,c5,c5,True
97500,115.75191950798035,0.031584231468657575,-3.4124974082914115,0.07333631440250156,2.321928094887362,8.757409514402752,c5,c5,True
100000,118.88909912109375,0.02957136022628103,-3.4177461080491347,0.06866257211343663,2.321928094887362,4.075062986903504,c5,c5,True
102500,121.71193766593933,0.07587881974257275,-3.4121112220077463,0.17618516336717352,2.321928094887362,9.102164544812695,c5,c5,True
105000,124.74854922294617,0.06345717584175481,-3.412196735805741,0.14734299940917808,2.321928094887362,8.964637780167322,c5,c5,True
107500,127.93491816520691,0.06469005974285127,-3.4111069181944114,0.1502056671768683,2.321928094887362,9.233575012593064,c5,c5,True
110000,131.6331684589386,0.018147501011358907,-3.4170719780643966,0.04213719245027107,2.321928094887362,7.096500561998255,c5,c5,True
112500,135.53658390045166,0.02638557379691619,-3.4132688382336362,0.06126540509878352,2.321928094887362,7.275966155095375,c5,c5,True
115000,139.00082659721375,0.00853835698347176,-3.412819820887609,0.019825450964100787,2.321928094887362,9.225560332022724,c5,c5,True
117500,142.5644016265869,0.014751803647250206,-3.4041196625525902,0.03425262733881211,2.321928094887362,9.49885806373095,c5,c5,True
120000,146.20004177093506,0.01923805485701194,-3.402733406054493,0.044669380063480306,2.321928094887362,7.455639310455808,c5,c5,True
122500,149.34721851348877,0.013013467781590462,-3.407093415153729,0.030216336453986407,2.321928094887362,6.9227492670215725,c5,c5,True
125000,152.52343344688416,0.008855263826605153,-3.4039814289664423,0.020561285866634273,2.321928094887362,9.905000624852619,c5,c5,True
