timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769736814.6317,SENT,8625e0e6-f217-4ae9-9992-1b8edba1dc14,da232bd2-0de0-4b43-a058-92940e91e0af,c5,DROP,2020,?,p2,
1769736814.6318293,CREATED,8c351cc0-4017-41ad-96ba-51c05b61538a,39903828-ebb6-4c5e-acab-ab1e740f4c3d,c5,DROP,27,?,?,
1769736814.9578104,SENT,d2a509c7-0b9f-4c00-9ad5-fc2ac9a210f6,5802dbb6-b695-44cd-9683-283a63f95838,c5,c4,3389,?,p2,
1769736814.9579475,CREATED,d315f306-3bbf-442b-bbda-218cbed43939,f27d711c-3655-4ce5-8eff-a51a8fc9f374,c5,c4,27,?,?,surb={'id': '5b13ac53-3219-442d-9358-f8f97aaeec81', 'route': ['p1', 'e11', 'i4', 'x2', 'p2', 'c5']}
1769736933.143317,SENT,c7b1bfa4-4f5c-4d5b-8f31-789a478f5093,08a9dc6b-55fe-46eb-9fd2-0f1218bedd5d,c5,c4,3402,?,p2,
1769736933.1433785,CREATED,e675f003-739d-404a-bb42-b5980d689991,fd57c499-cc72-4af9-b7dc-3f0c18e29007,c5,c4,27,?,?,surb={'id': 'eda82f81-6bc4-4a52-9ccc-ae9a35328ad4', 'route': ['p1', 'e5', 'i7', 'x3', 'p2', 'c5']}
1769736933.397085,SENT,cf2e2969-5ce1-4f81-8ec5-15606b65fc3f,be314a65-524c-446e-9380-882fbec6858a,c5,c4,3368,?,p2,
1769736933.3972359,CREATED,c6635fd2-28e0-42c0-aacb-bcc7f1714449,fd57c499-cc72-4af9-b7dc-3f0c18e29007,c5,c4,27,?,?,surb={'id': 'eda82f81-6bc4-4a52-9ccc-ae9a35328ad4', 'route': ['p1', 'e5', 'i7', 'x3', 'p2', 'c5']}
1769736933.9698982,SENT,2aa8c7cb-00ab-4c4f-a867-e6627ce384a8,987a7e6c-8bcb-4d8d-a78f-e96d46a47145,c5,c4,3380,?,p2,
1769736933.9700766,CREATED,67569411-024c-4da4-bbed-5c597701e381,9cd506dd-b080-4cf0-b83f-b260494f9b28,c5,c4,27,?,?,surb={'id': '8ffee6e7-59e6-4c02-baa3-f746077db142', 'route': ['p1', 'e12', 'i5', 'x8', 'p2', 'c5']}
1769736933.9851305,SENT,ca506b2a-3b7b-4ad8-8c3e-0f33d4548381,7710474e-1453-4ef3-98fa-ea71e6cefa4d,c5,c4,3385,?,p2,
1769736933.9852839,CREATED,b74182a5-dd7c-4622-97cc-556c508e78f6,9cd506dd-b080-4cf0-b83f-b260494f9b28,c5,c4,27,?,?,surb={'id': '8ffee6e7-59e6-4c02-baa3-f746077db142', 'route': ['p1', 'e12', 'i5', 'x8', 'p2', 'c5']}
1769736933.9984367,RECEIVED,8ceb213d-0b08-4e39-b021-ee9a25279050,d313cbe3-49f1-4f16-86b5-0571df0a8c4e,c2,c5,27,p2,?,surb={'id': '302031c8-7730-44a5-8ff3-ecce8678c9dc', 'route': ['p2', 'e9', 'i7', 'x2', 'p2', 'c2']}
1769736934.008938,RECEIVED,7721190f-0358-4c6b-89d4-02d418e827da,d313cbe3-49f1-4f16-86b5-0571df0a8c4e,c2,c5,27,p2,?,surb={'id': '302031c8-7730-44a5-8ff3-ecce8678c9dc', 'route': ['p2', 'e9', 'i7', 'x2', 'p2', 'c2']}
1769736934.3223195,RECEIVED,d05e479b-cc73-4337-b86a-62c973795fe4,d52e6980-8e34-45df-b87b-1e5103938bfb,c2,c5,27,p2,?,surb={'id': '547c0164-f53c-40fd-901c-b3f1ff8347f1', 'route': ['p2', 'e12', 'i1', 'x10', 'p2', 'c2']}
1769736934.4676857,RECEIVED,ff302dde-b773-4c43-94be-9a8c3911ee1a,6f9430b6-c148-4eb0-b2eb-d0d8f18fd415,c2,c5,27,p2,?,surb={'id': '3d6d258a-2774-41af-9843-32dedc5ba6d4', 'route': ['p2', 'e6', 'i12', 'x4', 'p2', 'c2']}
1769736934.587247,RECEIVED,05a68427-ad60-4dfb-b892-43c5993c17ec,d52e6980-8e34-45df-b87b-1e5103938bfb,c2,c5,27,p2,?,surb={'id': '547c0164-f53c-40fd-901c-b3f1ff8347f1', 'route': ['p2', 'e12', 'i1', 'x10', 'p2', 'c2']}
1769736934.6079698,SENT,2f23b903-8449-4e27-83c0-a77cc807fcf4,1b81a32d-410b-4e88-9d4a-c01eca68abb2,c5,c4,3384,?,p2,
1769736934.6081502,CREATED,4980576e-0ced-4ed7-b6a1-48aaf3b0738c,83a3ea54-21ea-43ca-9668-aa5138224a84,c5,c4,27,?,?,surb={'id': '6507103a-9b1a-4be5-9d7a-d08b15fe9d9e', 'route': ['p1', 'e5', 'i4', 'x8', 'p2', 'c5']}
1769736934.844466,SENT,1302663f-71c8-403e-b82d-c4e52c4163e8,b5014a32-15f9-48fa-a2fb-f1e7fb24eda4,c5,c4,3384,?,p2,
1769736934.8446672,CREATED,9a25a2d3-677b-430e-9afc-5c2c9af9911c,83a3ea54-21ea-43ca-9668-aa5138224a84,c5,c4,27,?,?,surb={'id': '6507103a-9b1a-4be5-9d7a-d08b15fe9d9e', 'route': ['p1', 'e5', 'i4', 'x8', 'p2', 'c5']}
1769736935.0059419,RECEIVED,48090b03-44e0-4dd6-9923-f27a79aa1ab9,0f818cf2-7f43-4977-ae3d-f87f15fd3395,c2,c5,27,p2,?,surb={'id': '3a95e35b-c4a7-4406-bf9f-d398155b698a', 'route': ['p2', 'e10', 'i6', 'x11', 'p2', 'c2']}
1769736935.4609685,SENT,cfc27d64-33f4-41f2-9d66-77db0e704f83,34191d80-7574-4598-8f29-1c218cbc6b0f,c5,c4,3383,?,p2,
1769736935.461157,CREATED,d14dac58-2844-45d9-ae00-5427b5034a0d,e9a91b90-3ffe-458a-806c-38bc2749457e,c5,c4,26,?,?,surb={'id': 'a79ca614-c423-4760-9f60-8a9bc45c19d7', 'route': ['p1', 'e8', 'i12', 'x3', 'p2', 'c5']}
1769736935.542397,SENT,b3d2198f-20be-4497-bad8-1389a2de084c,978ddbec-575a-4d1e-9b8b-b6cf6604341c,c5,c4,3372,?,p2,
1769736935.542527,CREATED,01884a21-472d-4b75-a9ee-3c5bf6f6ef2f,e9a91b90-3ffe-458a-806c-38bc2749457e,c5,c4,26,?,?,surb={'id': 'a79ca614-c423-4760-9f60-8a9bc45c19d7', 'route': ['p1', 'e8', 'i12', 'x3', 'p2', 'c5']}
1769736935.659796,SENT,3d31ff88-919a-4f47-aefa-35b2e02c42c7,ce2e8c6d-b004-4d22-9f9f-bb8c6d6ed8eb,c5,c4,3375,?,p2,
1769736935.6598673,CREATED,d60abad9-ea4f-4510-b856-c1d70f0392b3,8d30a74e-fa0e-48a1-a9c2-85c086e34269,c5,c4,27,?,?,surb={'id': '78d91e82-19d4-4c95-bc13-d0bca5f60f03', 'route': ['p1', 'e6', 'i2', 'x7', 'p2', 'c5']}
1769736935.822397,SENT,a05e44bb-3489-4916-807c-20e485a7bc42,49aaead1-a871-4ebc-a05d-1decae27fdfd,c5,c4,3373,?,p2,
1769736935.8225288,CREATED,8c782764-5ca6-4fb0-968a-a74008429c48,8d30a74e-fa0e-48a1-a9c2-85c086e34269,c5,c4,27,?,?,surb={'id': '78d91e82-19d4-4c95-bc13-d0bca5f60f03', 'route': ['p1', 'e6', 'i2', 'x7', 'p2', 'c5']}
1769736935.865298,SENT,43ae84f4-34fc-4899-a41a-918313acc35c,32b27aae-023d-45a5-90d1-4bd4ef62319f,c5,c4,3396,?,p2,
1769736935.8654325,CREATED,91cd9570-7924-493d-a0ce-615de4654c0d,cde272b5-eb6d-4f13-9065-5f01084852a8,c5,c4,27,?,?,surb={'id': '80a14b4b-482b-4f13-9f2f-125ad037e6eb', 'route': ['p1', 'e1', 'i3', 'x11', 'p2', 'c5']}
1769736936.0006027,RECEIVED,b9043781-e23d-4ce6-a1b7-1cbb0fd0d0e2,6f9430b6-c148-4eb0-b2eb-d0d8f18fd415,c2,c5,27,p2,?,surb={'id': '3d6d258a-2774-41af-9843-32dedc5ba6d4', 'route': ['p2', 'e6', 'i12', 'x4', 'p2', 'c2']}
1769736936.0239227,RECEIVED,b5820788-57dd-4668-b57f-e80d50f272e7,142b4c3f-33f9-4a24-9886-953fb7f45c15,c2,c5,27,p2,?,surb={'id': 'd1c88b1e-e61c-48fb-bd39-dbafcaea97b7', 'route': ['p2', 'e8', 'i10', 'x5', 'p2', 'c2']}
1769736936.216589,SENT,acc0a124-f4f4-4dab-b487-624d87795072,98ec0b7b-2515-4cc1-a78d-a9e30e6d30bb,c5,c4,3368,?,p2,
1769736936.2167246,CREATED,fe349d72-b26f-40a9-a788-0366a5042a9d,cde272b5-eb6d-4f13-9065-5f01084852a8,c5,c4,27,?,?,surb={'id': '80a14b4b-482b-4f13-9f2f-125ad037e6eb', 'route': ['p1', 'e1', 'i3', 'x11', 'p2', 'c5']}
1769736936.349102,SENT,791d12d4-ee8a-42ad-a8dc-600715761bd0,32107996-67f1-4d43-8f0d-c21280effb69,c5,c4,3399,?,p2,
1769736936.3491983,CREATED,5d750281-ddf6-48b9-9f55-9e5fdc0746ff,efb0f23b-c4ee-44db-a466-490ae710e5ef,c5,c4,26,?,?,surb={'id': '6615a2b0-6fdc-4b82-8397-a75a100bd1d2', 'route': ['p1', 'e8', 'i3', 'x10', 'p2', 'c5']}
1769736936.6003318,RECEIVED,9f3e7e3f-02d3-4b6b-9696-2843afdcf573,6e5c6e61-add5-4adc-b6ce-55f9c3b7360f,c2,c5,27,p2,?,surb={'id': '0b3d885d-2b6a-4c29-911e-984345026c8f', 'route': ['p2', 'e4', 'i12', 'x12', 'p2', 'c2']}
1769736936.7350736,SENT,77cc440b-2660-4069-a31b-ef896263014f,7348325a-6889-4bb0-afcc-aaa838794bdc,c5,c4,3376,?,p2,
1769736936.7352333,CREATED,77858127-1283-4fab-b84c-00a19c0dccd5,efb0f23b-c4ee-44db-a466-490ae710e5ef,c5,c4,26,?,?,surb={'id': '6615a2b0-6fdc-4b82-8397-a75a100bd1d2', 'route': ['p1', 'e8', 'i3', 'x10', 'p2', 'c5']}
1769736936.8210888,RECEIVED,4ac3c90b-e906-494c-8c4a-9f23712a57d3,d8190666-e951-46c6-9d56-2552dbe68598,c2,c5,27,p2,?,surb={'id': 'e7532121-1c1b-4820-9618-41811bfcdedb', 'route': ['p2', 'e3', 'i1', 'x5', 'p2', 'c2']}
1769736936.9534383,SENT,cf325a9b-8f15-4fc9-b155-445c71634b83,8b432d9b-22df-479f-af57-32e9f6635ddd,c5,c4,3397,?,p2,
1769736936.9535897,CREATED,a9cf42d3-0d20-45f4-9409-4e37281f3e2f,d826102f-8fd2-4348-a349-3e95fa3d8bc8,c5,c4,27,?,?,surb={'id': 'dbc4e41c-7333-4734-b395-2e68515b28bf', 'route': ['p1', 'e12', 'i8', 'x1', 'p2', 'c5']}
1769736937.0820298,RECEIVED,b893faad-cfd9-4c87-983e-58bfbd709718,0f818cf2-7f43-4977-ae3d-f87f15fd3395,c2,c5,27,p2,?,surb={'id': '3a95e35b-c4a7-4406-bf9f-d398155b698a', 'route': ['p2', 'e10', 'i6', 'x11', 'p2', 'c2']}
1769736937.2052503,SENT,6cd23a6a-30ba-4143-ae59-fcf60435f847,09fb158e-2a45-46f8-941f-e8ca3ec91b3d,c5,c4,3370,?,p2,
1769736937.2053099,CREATED,b4cf7be4-5ed4-461d-8d03-139caf442e6e,d826102f-8fd2-4348-a349-3e95fa3d8bc8,c5,c4,27,?,?,surb={'id': 'dbc4e41c-7333-4734-b395-2e68515b28bf', 'route': ['p1', 'e12', 'i8', 'x1', 'p2', 'c5']}
1769736937.2675323,SENT,386271d6-0dc0-4dbd-843c-4b9414c40af2,7918eed2-2275-48f0-bbd2-c0dcc515464b,c5,c4,3384,?,p2,
1769736937.2676728,CREATED,215d54b1-d62c-484f-93e0-07b843982585,c961af5a-16c4-47ea-8128-39b97e209489,c5,c4,26,?,?,surb={'id': 'e4173c8e-9dbf-44f4-9b11-a28402581308', 'route': ['p1', 'e7', 'i11', 'x1', 'p2', 'c5']}
1769736937.3446581,RECEIVED,bea9f53d-a9f7-4faa-9207-15b2b82fd22b,d8190666-e951-46c6-9d56-2552dbe68598,c2,c5,27,p2,?,surb={'id': 'e7532121-1c1b-4820-9618-41811bfcdedb', 'route': ['p2', 'e3', 'i1', 'x5', 'p2', 'c2']}
1769736938.1289518,SENT,9198ea02-c600-4709-8298-17fbbe6df157,b6441b72-dbfc-4f6e-a3d1-fae3153e5728,c5,c4,3367,?,p2,
1769736938.1291544,CREATED,f998a1d6-51b1-4191-8e2e-bd42d6283ff6,c961af5a-16c4-47ea-8128-39b97e209489,c5,c4,26,?,?,surb={'id': 'e4173c8e-9dbf-44f4-9b11-a28402581308', 'route': ['p1', 'e7', 'i11', 'x1', 'p2', 'c5']}
1769736938.4192867,RECEIVED,ce4d0bf2-ca29-4517-9db8-b66c5eb9e7ad,77b098a2-b804-41e8-8b0b-b259df8dcecb,c2,c5,27,p2,?,surb={'id': 'd21a6076-a4ee-476d-be7b-ee46ef9cbe51', 'route': ['p2', 'e11', 'i11', 'x2', 'p2', 'c2']}
1769736938.6366205,SENT,dd8c29ef-4cfd-46f2-8faa-7fe7813eb96a,c1e3af67-9862-493d-9e5b-71868f7a6292,c5,c4,3359,?,p2,
1769736938.636775,CREATED,4d4c6dc4-4773-4ab1-9728-59d01b881026,7e4c0e38-e50a-475f-b1b4-e2ca72b9bfc6,c5,c4,26,?,?,surb={'id': 'e25a5ada-9dba-4560-97fe-163252916f22', 'route': ['p1', 'e7', 'i3', 'x6', 'p2', 'c5']}
1769736939.4873695,SENT,76eaa1d5-7ee5-4f74-8d17-f0c2ecc84845,7311f0f4-387f-4ba3-9be1-fea58050dc70,c5,c4,3383,?,p2,
1769736939.4875221,CREATED,c250daf0-7f06-4b65-a8b4-49b5ca1e5de8,7e4c0e38-e50a-475f-b1b4-e2ca72b9bfc6,c5,c4,26,?,?,surb={'id': 'e25a5ada-9dba-4560-97fe-163252916f22', 'route': ['p1', 'e7', 'i3', 'x6', 'p2', 'c5']}
1769736939.5472414,SENT,ea5f919a-63e9-40ba-88bf-1fc00aa9b8e5,aa35cbff-e92e-46e3-99df-b5f96674d8e4,c5,c4,3380,?,p2,
1769736939.5473945,CREATED,7d932e41-920f-459e-9297-899035257b89,8437c42a-ab54-4d95-bb94-ce09c2d52d93,c5,c4,26,?,?,surb={'id': '2850dc67-8d3f-4675-8666-131cc9c31a07', 'route': ['p1', 'e3', 'i1', 'x4', 'p2', 'c5']}
1769736939.6444902,RECEIVED,cac67615-2fc1-485a-9b47-ddbd724f3f09,b02eff41-dc34-46b4-88d1-1a39cc3205f4,c2,c5,26,p2,?,surb={'id': '6d776a4b-0e18-494c-ae12-73e16c007900', 'route': ['p2', 'e12', 'i10', 'x9', 'p2', 'c2']}
1769736939.8623283,SENT,4b3ea34a-7f9a-4560-a18d-2c87fc7f463b,06e76265-bc68-48ea-9f89-66448ee4d3a0,c5,c4,3375,?,p2,
1769736939.8624694,CREATED,c66b140e-520f-4ad4-affb-9c59e9ce6707,8437c42a-ab54-4d95-bb94-ce09c2d52d93,c5,c4,26,?,?,surb={'id': '2850dc67-8d3f-4675-8666-131cc9c31a07', 'route': ['p1', 'e3', 'i1', 'x4', 'p2', 'c5']}
1769736939.9977748,SENT,ee5165c1-7ec1-46fd-b81c-6c62259c01f2,10f9ac73-5f4c-48cc-b57d-5249a6a1d1ec,c5,c4,3380,?,p2,
1769736939.9979098,CREATED,425f1837-5cd5-4d1a-89c8-8b6d9f9e2afe,4738937d-6002-4f83-96b4-2a2cadb1abaa,c5,c4,27,?,?,surb={'id': '35bb777b-32f0-4fb8-a4fa-c2245c72535b', 'route': ['p1', 'e5', 'i1', 'x6', 'p2', 'c5']}
1769736940.1029236,RECEIVED,d7db3e4c-5711-4c7b-9885-7c4a0564a441,77b098a2-b804-41e8-8b0b-b259df8dcecb,c2,c5,27,p2,?,surb={'id': 'd21a6076-a4ee-476d-be7b-ee46ef9cbe51', 'route': ['p2', 'e11', 'i11', 'x2', 'p2', 'c2']}
1769736940.2043498,RECEIVED,1d47a5a6-1cac-4d20-94a5-aeae4a592a7c,8918b864-ea1b-4af2-b3f9-c4051ed2acd7,c2,c5,27,p2,?,surb={'id': 'c0e253bd-e39b-4f74-9145-7cf3e7f4971f', 'route': ['p2', 'e11', 'i12', 'x7', 'p2', 'c2']}
1769736940.2722094,SENT,ec90da4b-214b-4516-b52f-4a4036355b7a,056e2519-99f2-4967-86e0-78610bb0476d,c5,c4,3363,?,p2,
1769736940.2723186,CREATED,eb46eecd-2064-4727-8130-e7474a300b33,4738937d-6002-4f83-96b4-2a2cadb1abaa,c5,c4,27,?,?,surb={'id': '35bb777b-32f0-4fb8-a4fa-c2245c72535b', 'route': ['p1', 'e5', 'i1', 'x6', 'p2', 'c5']}
1769736940.2913508,RECEIVED,6a83abf8-2f4f-45c9-916e-4f6f12bf9a7e,d190851d-eccb-4e81-bcda-0451615d4e72,c2,c5,26,p2,?,surb={'id': '7866cbf4-4123-4985-9903-22bf1a95afa2', 'route': ['p2', 'e2', 'i4', 'x9', 'p2', 'c2']}
1769736941.0927777,RECEIVED,e224a3ed-0732-4c85-9630-60b9edeed10f,8918b864-ea1b-4af2-b3f9-c4051ed2acd7,c2,c5,27,p2,?,surb={'id': 'c0e253bd-e39b-4f74-9145-7cf3e7f4971f', 'route': ['p2', 'e11', 'i12', 'x7', 'p2', 'c2']}
1769736941.2925081,RECEIVED,af5f09c7-fec0-482b-afea-a758390586b3,a096e605-db0b-4222-9e15-5c9434d7cd0c,c2,c5,27,p2,?,surb={'id': '25b0965d-6f60-4e85-889e-208dd1a070f8', 'route': ['p2', 'e11', 'i12', 'x11', 'p2', 'c2']}
1769736941.3372846,RECEIVED,b08c0e06-947e-4ba2-8302-f8b333375d98,b6a5bf80-9c17-45a4-82bb-93143825c476,c2,c5,27,p2,?,surb={'id': '213375f5-6b35-46a5-b823-cf3558b99502', 'route': ['p2', 'e3', 'i2', 'x12', 'p2', 'c2']}
1769736941.5563207,RECEIVED,650e4449-3a84-4db0-8920-3781c03b5d36,054a3870-7450-4ac3-a1e7-aac4c98121c2,c2,c5,27,p2,?,surb={'id': '85d1d29b-07a8-4e83-9629-ea8788b4716c', 'route': ['p2', 'e11', 'i5', 'x6', 'p2', 'c2']}
1769736942.1857746,RECEIVED,6e1f6d36-0de9-44e8-b952-a49b47d1bfc6,b6a5bf80-9c17-45a4-82bb-93143825c476,c2,c5,27,p2,?,surb={'id': '213375f5-6b35-46a5-b823-cf3558b99502', 'route': ['p2', 'e3', 'i2', 'x12', 'p2', 'c2']}
1769736942.5502498,SENT,a850ac0a-8b66-4494-b1a9-d79d6dd16de6,ec7e67b5-d268-4999-9079-06a1cf2d24c0,c5,c4,3396,?,p2,
1769736942.550403,CREATED,88c4afc2-83d1-4953-b7dc-48e5e9b28ec9,cc61564a-3b09-44db-a74e-1a56b073b13c,c5,c4,26,?,?,surb={'id': 'f004425c-933b-4665-9936-136d8cbbbfec', 'route': ['p1', 'e11', 'i10', 'x10', 'p2', 'c5']}
1769736942.5593832,SENT,40f2154c-8928-4541-8d0e-d5d30c2d2553,4d7ea737-4791-467c-96fd-7d988792e438,c5,c4,3417,?,p2,
1769736942.5595367,CREATED,c23dbbc0-103c-4abe-b63a-99fd12eb3349,cc61564a-3b09-44db-a74e-1a56b073b13c,c5,c4,26,?,?,surb={'id': 'f004425c-933b-4665-9936-136d8cbbbfec', 'route': ['p1', 'e11', 'i10', 'x10', 'p2', 'c5']}
1769736942.7292197,SENT,5609cb27-3833-4cda-aa80-06f327bd3a57,2fcef9fc-6675-4dbf-8a23-54d8dcca75e0,c5,c4,3397,?,p2,
1769736942.7293203,CREATED,9922e603-f82f-4254-a6e0-4b0ad5f32636,02bff63e-23b7-43b3-a070-ab39e6f9fbc7,c5,c4,27,?,?,surb={'id': '92196663-63e9-4863-a114-9e7882a877b8', 'route': ['p1', 'e12', 'i12', 'x6', 'p2', 'c5']}
1769736942.9472368,SENT,f291caec-0df5-40e8-804e-f66a6fe6197d,77824485-5bf4-422b-81eb-0035c32ee29f,c5,c4,3391,?,p2,
1769736942.9473405,CREATED,9ef2c1ae-9373-45f5-9a3d-265283fa83bf,02bff63e-23b7-43b3-a070-ab39e6f9fbc7,c5,c4,27,?,?,surb={'id': '92196663-63e9-4863-a114-9e7882a877b8', 'route': ['p1', 'e12', 'i12', 'x6', 'p2', 'c5']}
1769736943.2572336,RECEIVED,88ff97b7-eb8f-47b5-acd0-16b7f0cb7c4a,a096e605-db0b-4222-9e15-5c9434d7cd0c,c2,c5,27,p2,?,surb={'id': '25b0965d-6f60-4e85-889e-208dd1a070f8', 'route': ['p2', 'e11', 'i12', 'x11', 'p2', 'c2']}
1769736943.3244135,RECEIVED,99882c42-cf88-4df7-a99f-a2481b285b8b,8a9bc32c-0c2a-4655-b7a8-89486522c996,c2,c5,27,p2,?,surb={'id': 'da98d63c-da49-4a0b-8eeb-6f0f25bc5f1d', 'route': ['p2', 'e11', 'i11', 'x6', 'p2', 'c2']}
1769736943.4304945,SENT,48f3830f-0aad-4744-b876-c5a2823db826,5c63a755-12eb-4464-a561-55260363c840,c5,c4,3380,?,p2,
1769736943.4306448,CREATED,dff43240-bb43-4044-9cc2-5dc0a07c4e53,6c712ca4-fa0f-4c91-b9f2-9a3da9f9f5bc,c5,c4,27,?,?,surb={'id': '6071ccd0-899a-442d-a36f-e7246929c084', 'route': ['p1', 'e7', 'i8', 'x6', 'p2', 'c5']}
1769736943.525854,RECEIVED,59d9085b-b240-422e-a705-5ab8e4d676bb,b3a3e2a1-439b-4d67-9bb7-043184e7554e,c2,c5,27,p2,?,surb={'id': '9d7a6612-4070-4b81-b4d8-dede7a70391a', 'route': ['p2', 'e11', 'i7', 'x2', 'p2', 'c2']}
1769736943.5309606,SENT,49916ce6-cf2b-4748-83b8-fb91e9412686,92d945ac-9f40-4714-ac44-540753de7276,c5,c4,3376,?,p2,
1769736943.531251,CREATED,b3dd9ea2-d6b4-4b38-80f3-6ea11208ccc3,6c712ca4-fa0f-4c91-b9f2-9a3da9f9f5bc,c5,c4,27,?,?,surb={'id': '6071ccd0-899a-442d-a36f-e7246929c084', 'route': ['p1', 'e7', 'i8', 'x6', 'p2', 'c5']}
1769736943.6679883,SENT,2dd30e5c-7dca-4ac2-bdea-2c2736ffd30d,5428db9e-f7a0-4051-aee6-4890dfad4b07,c5,c4,3365,?,p2,
1769736943.6684144,CREATED,e9630e30-eae2-4b1b-bca4-8c8b7f95d78d,b106a042-ad66-464c-b20e-928b5d2c1aac,c5,c4,26,?,?,surb={'id': '807da191-7835-48e8-b99d-0e953eefd2af', 'route': ['p1', 'e11', 'i6', 'x4', 'p2', 'c5']}
1769736944.039623,SENT,f0ac2699-856f-4e02-a12b-9db3bd209e66,8d0a5c44-861e-43a0-add9-f5620ea7d6b8,c5,c4,3384,?,p2,
1769736944.039757,CREATED,ce9a3e34-015e-4b21-85ec-320290d083dc,b106a042-ad66-464c-b20e-928b5d2c1aac,c5,c4,26,?,?,surb={'id': '807da191-7835-48e8-b99d-0e953eefd2af', 'route': ['p1', 'e11', 'i6', 'x4', 'p2', 'c5']}
1769736944.1274147,RECEIVED,50f4be84-e185-464b-b874-b46840be05b3,24653d6f-a8c8-464c-8f45-7084fb795cc5,c2,c5,26,p2,?,surb={'id': '095165df-c8ed-4a96-a3a0-4c0ddebdbb9a', 'route': ['p2', 'e10', 'i11', 'x2', 'p2', 'c2']}
1769736944.2309914,RECEIVED,1be69510-351f-47a5-91ce-daeca3a2fe3e,054a3870-7450-4ac3-a1e7-aac4c98121c2,c2,c5,27,p2,?,surb={'id': '85d1d29b-07a8-4e83-9629-ea8788b4716c', 'route': ['p2', 'e11', 'i5', 'x6', 'p2', 'c2']}
1769736944.4678235,SENT,d4402ac5-a5eb-4852-9bb2-cb6cf773e555,c66f6c5f-0b50-4767-b541-fbf8b741490e,c5,c4,3376,?,p2,
1769736944.4679723,CREATED,a820be10-ab06-4bd9-bb6e-a0a7c88b7bf0,85d424cc-97f6-43a6-9771-0fdf9438f681,c5,c4,26,?,?,surb={'id': 'ae1d63f7-877f-4601-a24b-b0b84adfa6bb', 'route': ['p1', 'e10', 'i2', 'x6', 'p2', 'c5']}
1769736944.513012,SENT,9b8785d2-2b79-4628-aea2-4deb09dc8e1f,deed7272-817c-4d3d-9f45-4ba05a2e53d9,c5,c4,3384,?,p2,
1769736944.5144973,CREATED,01e3bb0b-8ee2-4683-adc4-afa4a5e0125a,85d424cc-97f6-43a6-9771-0fdf9438f681,c5,c4,26,?,?,surb={'id': 'ae1d63f7-877f-4601-a24b-b0b84adfa6bb', 'route': ['p1', 'e10', 'i2', 'x6', 'p2', 'c5']}
1769736944.529249,SENT,e796bf52-07e6-449b-9c3e-e8a1f14ed7c6,74ba2ac1-535f-4619-9a82-4515ebc727eb,c5,c4,3393,?,p2,
1769736944.5293834,CREATED,63dfdcd6-a4a5-4331-bd0b-28216af02d01,ad8563f7-320d-4757-838c-3ab68e5b9dbc,c5,c4,27,?,?,surb={'id': 'a5c370a2-9bb0-45ed-8a05-1092a7cc6f99', 'route': ['p1', 'e5', 'i2', 'x4', 'p2', 'c5']}
1769736944.7754045,RECEIVED,01e57e44-0437-419f-a0ac-af41a0a5dfd5,8a9bc32c-0c2a-4655-b7a8-89486522c996,c2,c5,27,p2,?,surb={'id': 'da98d63c-da49-4a0b-8eeb-6f0f25bc5f1d', 'route': ['p2', 'e11', 'i11', 'x6', 'p2', 'c2']}
1769736944.963535,SENT,0e7ac9db-cfd7-4868-b1fe-a8939d4159d6,79dfbd18-8116-40f1-8033-644aea75c608,c5,c4,3375,?,p2,
1769736944.9636679,CREATED,a0e9715c-9d10-4d49-845a-fd46a4799a82,ad8563f7-320d-4757-838c-3ab68e5b9dbc,c5,c4,27,?,?,surb={'id': 'a5c370a2-9bb0-45ed-8a05-1092a7cc6f99', 'route': ['p1', 'e5', 'i2', 'x4', 'p2', 'c5']}
1769736945.1177635,SENT,f0dfed52-b91a-455e-bb54-f74c81af3738,b85cb55b-5a04-4693-8501-254d7d500eaf,c5,c4,3381,?,p2,
1769736945.1178958,CREATED,32bd4227-d547-4be3-b162-9a641fc3dca7,d5a35a2e-61cb-4920-bb11-e0ee0589c611,c5,c4,26,?,?,surb={'id': 'c6f6550b-bf45-40d4-bd9c-d5f434f311d1', 'route': ['p1', 'e5', 'i7', 'x3', 'p2', 'c5']}
1769736945.2441127,RECEIVED,1ee19165-e605-4ffd-ad76-24a922624f89,1da23011-4790-4c42-874a-e17e085fc431,c2,c5,27,p2,?,surb={'id': '8bca3863-7c15-4b18-bba9-031464b3faa2', 'route': ['p2', 'e3', 'i10', 'x7', 'p2', 'c2']}
1769736945.2653239,SENT,be2a2ada-2448-478f-a073-a0f6991e5072,dec232dd-27a0-4ae0-af6b-e784a7fa6a5b,c5,c4,3380,?,p2,
1769736945.2653835,CREATED,e4d7e1ae-b7c0-40b3-bf16-be280a874795,d5a35a2e-61cb-4920-bb11-e0ee0589c611,c5,c4,26,?,?,surb={'id': 'c6f6550b-bf45-40d4-bd9c-d5f434f311d1', 'route': ['p1', 'e5', 'i7', 'x3', 'p2', 'c5']}
1769736945.2945538,RECEIVED,5940cfac-5e8e-44bf-92e7-8aa614783dac,b3a3e2a1-439b-4d67-9bb7-043184e7554e,c2,c5,27,p2,?,surb={'id': '9d7a6612-4070-4b81-b4d8-dede7a70391a', 'route': ['p2', 'e11', 'i7', 'x2', 'p2', 'c2']}
1769736945.3922787,SENT,b98c87b2-f866-478d-9187-396b15486d09,15048e81-bf32-4beb-af08-65c6000754ef,c5,c4,3384,?,p2,
