timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769762720.6069517,SENT,230a2096-0f0e-46fb-a863-02423f7c6b83,2b03ce95-a799-4a79-8e6f-944dc02536ec,c5,DROP,2018,?,p2,
1769762720.6071339,CREATED,b5e9b7a6-cf70-47a6-b54b-c652e3345627,b8a072bb-451e-4a5b-8860-feb88497804b,c5,DROP,27,?,?,
1769762720.7005687,SENT,60318cbe-bdff-4e37-bbde-6bebfb858383,b6181ef5-0d7a-435c-92c9-a760744881bb,c5,DROP,2035,?,p2,
1769762720.700703,CREATED,3617f27e-4ec4-4a5f-af47-b96cf8e30ade,f4f3a6e4-0edb-4de3-babc-89465d75aace,c5,DROP,26,?,?,
1769762720.8332617,SENT,4acbdff4-6204-48b6-993a-c2563a0c995a,1d358356-7bfd-43ee-9c02-c901ce37718f,c5,DROP,2032,?,p2,
1769762720.833382,CREATED,3fb25ad8-9569-4d64-900e-17e423ab9423,f91bfaec-701b-40d2-9afa-847750683996,c5,DROP,26,?,?,
1769762721.3796213,SENT,cb3189f6-c29b-492c-a3e8-b513b911cc46,d2478c3b-c271-451e-8514-95b75d11dca0,c5,c4,3372,?,p2,
1769762721.3797731,CREATED,bffb40ff-e95b-4d93-a10d-4e838c22b024,65052f82-0996-4169-852c-85737802735a,c5,c4,26,?,?,surb={'id': 'b6c5d059-7725-4f43-b7da-d29f6f96b2a8', 'route': ['p1', 'e9', 'i10', 'x6', 'p2', 'c5']}
1769762723.0823352,RECEIVED,d817e99b-8e8e-49a1-8af2-57897387af8c,278dff3c-c10e-40a7-801b-313613585d75,c4,c5,27,p2,?,surb={'id': '650d8db6-a523-4080-be1e-a87c41b3f0a9', 'route': ['p2', 'e6', 'i10', 'x7', 'p1', 'c4']}
1769762723.1851537,RECEIVED,353fde10-f06a-4ea7-a786-a9fd4cc7ab3f,278dff3c-c10e-40a7-801b-313613585d75,c4,c5,27,p2,?,surb={'id': '650d8db6-a523-4080-be1e-a87c41b3f0a9', 'route': ['p2', 'e6', 'i10', 'x7', 'p1', 'c4']}
1769762723.3701339,SENT,9f7a6206-a941-4fef-aca6-1b475158c954,a35bf30c-1555-4d60-88a0-442ef11ceb55,c5,c4,3387,?,p2,
1769762723.3702805,CREATED,73b7aa0a-1b2d-439b-aa1e-0e87903e2f4a,d11fd6bd-d847-4d85-b4a1-d8b466172fbe,c5,c4,26,?,?,surb={'id': '569dc62c-5e7b-4d85-b753-85828b7d458f', 'route': ['p1', 'e12', 'i2', 'x4', 'p2', 'c5']}
1769762723.3877368,RECEIVED,9b04a500-51dd-4dd2-8c7b-72dad86a7b95,815145b5-d9d9-4cda-aab4-1412b80250e7,c4,c5,26,p2,?,surb={'id': 'a2e221fd-3f49-4d9d-8ee8-2dca831a342e', 'route': ['p2', 'e10', 'i2', 'x4', 'p1', 'c4']}
1769762723.407298,RECEIVED,7f6d0133-f1fa-4b1b-a209-9afe25dc4d4f,dc401720-3f0c-4656-922e-8561173e0a92,c4,c5,27,p2,?,surb={'id': '23098c77-a744-41ec-b228-f78e80378508', 'route': ['p2', 'e12', 'i12', 'x6', 'p1', 'c4']}
1769762723.5255265,SENT,e2cd5f37-0706-4077-89eb-e0a77c5db707,64bd0f7f-0ea8-42d8-823a-709ac72059fa,c5,c4,3359,?,p2,
1769762723.525682,CREATED,742cd674-cbb7-46c9-83ea-eb732511bed5,ee067a5e-4a8b-4ca3-94db-808eb22c3ad9,c5,c4,27,?,?,surb={'id': '1ec3a003-48d2-4730-a3b1-2e554691a7ed', 'route': ['p1', 'e1', 'i12', 'x3', 'p2', 'c5']}
1769762723.8676813,RECEIVED,8a84d2e1-ae24-423f-9e31-fb9d05c12b82,815145b5-d9d9-4cda-aab4-1412b80250e7,c4,c5,26,p2,?,surb={'id': 'a2e221fd-3f49-4d9d-8ee8-2dca831a342e', 'route': ['p2', 'e10', 'i2', 'x4', 'p1', 'c4']}
1769762724.0195067,RECEIVED,caf56611-e4ea-42fa-a0ad-4888828eab3d,9bcc7c32-ec4b-481c-aab6-f94bfd3c421e,c1,c5,27,p2,?,surb={'id': '58bf6dba-a60a-423b-8fc5-9115c5cb5024', 'route': ['p2', 'e12', 'i6', 'x5', 'p1', 'c1']}
1769762724.4601557,RECEIVED,2b610695-b87f-4767-91df-58079e597733,408efb64-ad27-4e22-aad3-5c7c0c295db5,c1,c5,26,p2,?,surb={'id': 'a856091a-dcb4-40d2-81b0-79013e7e519d', 'route': ['p2', 'e3', 'i8', 'x7', 'p1', 'c1']}
1769762724.6145213,SENT,d43c31cf-7f6c-45ee-864b-7d77e848d912,5b0d56bf-5b24-4acb-a9e7-3709b7acc9d4,c5,c4,3376,?,p2,
1769762724.6146708,CREATED,4ac8c453-f58a-4ace-b3cc-547105979fad,ee067a5e-4a8b-4ca3-94db-808eb22c3ad9,c5,c4,27,?,?,surb={'id': '1ec3a003-48d2-4730-a3b1-2e554691a7ed', 'route': ['p1', 'e1', 'i12', 'x3', 'p2', 'c5']}
1769762724.8094273,RECEIVED,8d4b445f-4e7f-4089-b2c6-980e1076593d,e807fb07-ebcb-44e6-9ac6-7faf27656c27,c1,c5,27,p2,?,surb={'id': '796f4f45-944e-4cc8-8353-d7fc916b654f', 'route': ['p2', 'e4', 'i9', 'x1', 'p1', 'c1']}
1769762725.0965471,RECEIVED,78c1931a-359a-4990-918f-c4a5886ee7f3,d86b7454-d6b5-4eb3-a4b9-4e40ca92d8dd,c4,c5,27,p2,?,surb={'id': '2cda63f4-c711-48d4-af67-f07b5c0b59bf', 'route': ['p2', 'e2', 'i11', 'x8', 'p1', 'c4']}
1769762725.1274955,RECEIVED,10b4533a-4921-4f1d-b16a-c404408c4695,9bcc7c32-ec4b-481c-aab6-f94bfd3c421e,c1,c5,27,p2,?,surb={'id': '58bf6dba-a60a-423b-8fc5-9115c5cb5024', 'route': ['p2', 'e12', 'i6', 'x5', 'p1', 'c1']}
1769762725.1930351,RECEIVED,84bfa7ce-4f1e-4948-8076-aae8493704fa,9308d56a-84c2-4d14-8381-d30333c21274,c1,c5,27,p2,?,surb={'id': '6add4b4a-c96d-44d9-a269-d065ead1b488', 'route': ['p2', 'e5', 'i12', 'x12', 'p1', 'c1']}
1769762725.3100333,RECEIVED,d5da1144-920d-4fa2-a6e1-415eec7f17f2,c5a3d979-b084-451a-9030-3e053d68edf6,c4,c5,27,p2,?,surb={'id': 'd7d373ce-6187-440a-86b5-ccb4a3d8edc9', 'route': ['p2', 'e2', 'i4', 'x6', 'p1', 'c4']}
1769762725.465979,RECEIVED,039f6793-d661-4f01-be9b-fe05a35c71ac,d86b7454-d6b5-4eb3-a4b9-4e40ca92d8dd,c4,c5,27,p2,?,surb={'id': '2cda63f4-c711-48d4-af67-f07b5c0b59bf', 'route': ['p2', 'e2', 'i11', 'x8', 'p1', 'c4']}
1769762725.6403148,SENT,496a3ddd-a2bc-4cb3-b34e-c53bc998d995,58b31579-0151-4178-bc64-e1834f1aedc5,c5,c4,3401,?,p2,
1769762725.6404617,CREATED,76cabf76-a218-4770-bda1-185381a95f54,a7e3a7f3-6ef4-4e57-9469-26cc4b91faaf,c5,c4,27,?,?,surb={'id': '3f64c77a-0751-4a1a-98b3-0207011dda91', 'route': ['p1', 'e12', 'i1', 'x2', 'p2', 'c5']}
1769762725.6664739,SENT,29efe0fa-e08a-4e63-af80-65388e247c24,395ecc8f-8a37-461a-b743-b9a935d4b926,c5,c4,3394,?,p2,
1769762725.6666083,CREATED,9094a534-dfc7-49c6-9c4b-7b380920727c,a7e3a7f3-6ef4-4e57-9469-26cc4b91faaf,c5,c4,27,?,?,surb={'id': '3f64c77a-0751-4a1a-98b3-0207011dda91', 'route': ['p1', 'e12', 'i1', 'x2', 'p2', 'c5']}
1769762726.0142484,RECEIVED,88ed4422-04be-4fe0-83dc-608f09ec49d9,9308d56a-84c2-4d14-8381-d30333c21274,c1,c5,27,p2,?,surb={'id': '6add4b4a-c96d-44d9-a269-d065ead1b488', 'route': ['p2', 'e5', 'i12', 'x12', 'p1', 'c1']}
1769762726.0203736,RECEIVED,00e72d3a-7b56-42e1-80a5-009978fee7a2,e807fb07-ebcb-44e6-9ac6-7faf27656c27,c1,c5,27,p2,?,surb={'id': '796f4f45-944e-4cc8-8353-d7fc916b654f', 'route': ['p2', 'e4', 'i9', 'x1', 'p1', 'c1']}
1769762726.0566218,SENT,ea9497d1-4de2-4871-9d22-2ddd8127025f,7ec4e7ec-e1b0-4f34-ae6b-f9ceadc28195,c5,c4,3376,?,p2,
1769762726.0567536,CREATED,808a0417-6ca5-4598-a430-fece3706ed57,072f7508-385d-49e9-b6c9-8184b32ef464,c5,c4,27,?,?,surb={'id': '7104d224-5871-463d-887f-1a314c96efe5', 'route': ['p1', 'e11', 'i9', 'x9', 'p2', 'c5']}
1769762726.5339622,RECEIVED,1c6d4d8e-5977-4d97-a1d4-f381c8d029ab,7c2d0fa6-8a1f-46d8-9d73-1fe2e721354f,c4,c5,27,p2,?,surb={'id': '9a460999-b28c-4439-9647-7c83bb8198cb', 'route': ['p2', 'e8', 'i10', 'x9', 'p1', 'c4']}
1769762726.9201894,RECEIVED,a204f2a8-85b7-4646-9adc-323b0b5af4f8,7c2d0fa6-8a1f-46d8-9d73-1fe2e721354f,c4,c5,27,p2,?,surb={'id': '9a460999-b28c-4439-9647-7c83bb8198cb', 'route': ['p2', 'e8', 'i10', 'x9', 'p1', 'c4']}
1769762727.2412856,RECEIVED,72bb1b20-025c-4ffc-b7dd-eca6350ccd8e,c5a3d979-b084-451a-9030-3e053d68edf6,c4,c5,27,p2,?,surb={'id': 'd7d373ce-6187-440a-86b5-ccb4a3d8edc9', 'route': ['p2', 'e2', 'i4', 'x6', 'p1', 'c4']}
1769762727.2616434,SENT,73e276b4-a5f4-46c5-8a74-923f5346519e,bd53ccf7-661c-457f-99d2-1dc937be2448,c5,c4,3363,?,p2,
1769762727.2617705,CREATED,34578e5c-2773-48b7-923f-1e887827a953,072f7508-385d-49e9-b6c9-8184b32ef464,c5,c4,27,?,?,surb={'id': '7104d224-5871-463d-887f-1a314c96efe5', 'route': ['p1', 'e11', 'i9', 'x9', 'p2', 'c5']}
1769762727.5107615,RECEIVED,1efce631-af60-48db-827b-a0867c08154d,6facf266-35fe-4383-b56d-e80eddee99ef,c1,c5,27,p2,?,surb={'id': '63abad83-6dd7-4e54-8998-691a2ce0cc8b', 'route': ['p2', 'e6', 'i12', 'x9', 'p1', 'c1']}
1769762727.902184,RECEIVED,552bf932-6a95-4316-8092-3faa6e8a1422,ab6e3f4e-063f-4337-a3bc-39275df5b28d,c4,c5,27,p2,?,surb={'id': '2adb8fe5-6aa4-4712-901b-53864bcee1b6', 'route': ['p2', 'e12', 'i10', 'x6', 'p1', 'c4']}
1769762727.915654,SENT,941214d8-bafd-49fe-bd45-516fbad7ed70,f410ee44-a1dc-475b-9c6b-d0599f9eecf5,c5,c4,3396,?,p2,
1769762727.915918,CREATED,fb433065-ac07-49b9-8671-24d72c5844f1,01b58c03-e1be-4514-ac9e-5311e00e223e,c5,c4,27,?,?,surb={'id': '30a7fc21-e470-460f-bed8-4590c4ee5874', 'route': ['p1', 'e12', 'i11', 'x4', 'p2', 'c5']}
1769762727.962063,RECEIVED,d8d5bd37-a75d-40a1-9a69-bbd2feb7c3ab,6facf266-35fe-4383-b56d-e80eddee99ef,c1,c5,27,p2,?,surb={'id': '63abad83-6dd7-4e54-8998-691a2ce0cc8b', 'route': ['p2', 'e6', 'i12', 'x9', 'p1', 'c1']}
1769762728.107175,RECEIVED,65349519-c69b-4c42-9e80-6540bca688fe,c89a1f7c-3a4a-49c0-98fe-fb9c23340826,c1,c5,27,p2,?,surb={'id': '69f91928-4424-4f3f-9ad6-5ff011bf4a42', 'route': ['p2', 'e5', 'i10', 'x7', 'p1', 'c1']}
1769762728.5979125,RECEIVED,2e34f839-3cf4-4dc1-abc4-cd63c8bc7b0e,35279cd4-3d6c-44f5-a7d4-487e8b4aa5c4,c1,c5,27,p2,?,surb={'id': '1095d382-3159-40a5-8a15-767ccb2ee13f', 'route': ['p2', 'e8', 'i2', 'x9', 'p1', 'c1']}
1769762728.7666724,RECEIVED,cd28e88f-0c6f-4a0e-83bf-ebdacc8545f5,51041fc3-b720-4c7a-a8d7-b77ca3e4601f,c1,c5,27,p2,?,surb={'id': '5d495d45-8ae9-4459-acc7-2eff842b8227', 'route': ['p2', 'e8', 'i6', 'x9', 'p1', 'c1']}
1769762728.839722,SENT,c01eb7de-acd3-408e-9379-0a99f10e1f3e,a3eafd8e-cbc9-4422-9a17-956420642c54,c5,c4,3396,?,p2,
1769762728.839854,CREATED,d586737e-c357-4eca-876d-e497f1ca6e29,01b58c03-e1be-4514-ac9e-5311e00e223e,c5,c4,27,?,?,surb={'id': '30a7fc21-e470-460f-bed8-4590c4ee5874', 'route': ['p1', 'e12', 'i11', 'x4', 'p2', 'c5']}
1769762728.9227939,SENT,a5796fff-a410-4238-b0c8-06b7ff46504b,018f7aa8-cd3f-42d2-ad73-c3a3b91e587f,c5,c4,3376,?,p2,
1769762728.922925,CREATED,edd8247e-7f53-4c80-b0ae-5923db022816,60ea421b-3a64-42b4-a84e-cf5350d5307f,c5,c4,27,?,?,surb={'id': '54b5f3cb-af83-4439-9af8-92d8a3cb1a2d', 'route': ['p1', 'e7', 'i10', 'x9', 'p2', 'c5']}
1769762728.9721942,RECEIVED,a2abc8a3-fa2e-4c4f-9ac3-dd337f68e67b,ab6e3f4e-063f-4337-a3bc-39275df5b28d,c4,c5,27,p2,?,surb={'id': '2adb8fe5-6aa4-4712-901b-53864bcee1b6', 'route': ['p2', 'e12', 'i10', 'x6', 'p1', 'c4']}
1769762729.3156738,RECEIVED,d1775c1b-9124-4a64-9bda-465d6b964d0b,c89a1f7c-3a4a-49c0-98fe-fb9c23340826,c1,c5,27,p2,?,surb={'id': '69f91928-4424-4f3f-9ad6-5ff011bf4a42', 'route': ['p2', 'e5', 'i10', 'x7', 'p1', 'c1']}
1769762729.3603365,RECEIVED,e6a89b5f-23d7-4fc7-bd58-5cf35838a4a3,9f9fa0ef-d98f-47bd-932c-2b1b37a970f9,c4,c5,27,p2,?,surb={'id': '3bc37049-f508-427f-a4c3-ce96f4559a20', 'route': ['p2', 'e1', 'i11', 'x5', 'p1', 'c4']}
1769762729.4684398,RECEIVED,a3259978-c863-4af3-a5f9-841eb4da4bc7,7958918b-0d5a-4289-9ec8-e0e8cc3aeac1,c1,c5,27,p2,?,surb={'id': 'b93da772-688a-46b6-b540-53c3aac03ce0', 'route': ['p2', 'e4', 'i4', 'x6', 'p1', 'c1']}
1769762729.5523074,RECEIVED,997b09c2-a83f-4625-804f-9e3751ea8253,35279cd4-3d6c-44f5-a7d4-487e8b4aa5c4,c1,c5,27,p2,?,surb={'id': '1095d382-3159-40a5-8a15-767ccb2ee13f', 'route': ['p2', 'e8', 'i2', 'x9', 'p1', 'c1']}
1769762729.5593834,RECEIVED,a5af66d1-f09a-4d0d-9903-087356f525fe,9f117dfc-83cc-47c5-b6c3-b9a96458ac36,c4,c5,27,p2,?,surb={'id': '790c1c39-8af7-4e08-8aac-829f975a6d76', 'route': ['p2', 'e12', 'i3', 'x10', 'p1', 'c4']}
1769762729.7865074,RECEIVED,f93d0909-7507-406d-81f7-ae8035ee7bea,51041fc3-b720-4c7a-a8d7-b77ca3e4601f,c1,c5,27,p2,?,surb={'id': '5d495d45-8ae9-4459-acc7-2eff842b8227', 'route': ['p2', 'e8', 'i6', 'x9', 'p1', 'c1']}
1769762730.2523382,RECEIVED,c90952d7-5e55-461a-9fa1-711d3f74c102,0dd2d089-a1ef-4084-9427-e587adabaf9f,c4,c5,27,p2,?,surb={'id': '1ebe1ab4-8852-4727-8cd6-1c59fd019cba', 'route': ['p2', 'e9', 'i9', 'x1', 'p1', 'c4']}
1769762730.2770884,SENT,bfe43fc0-e1db-4ad6-8730-b03c63263628,3255f3a0-7eab-49d7-95f3-eea9e1e7b545,c5,c4,3363,?,p2,
1769762730.2772343,CREATED,1a5b1a47-49eb-4864-9c01-6adad66ecf43,60ea421b-3a64-42b4-a84e-cf5350d5307f,c5,c4,27,?,?,surb={'id': '54b5f3cb-af83-4439-9af8-92d8a3cb1a2d', 'route': ['p1', 'e7', 'i10', 'x9', 'p2', 'c5']}
1769762730.3597226,RECEIVED,009aea83-d993-4192-9bb7-1b72b780ac47,85756af3-94a7-4ec8-95cd-06574e8e8e5f,c1,c5,27,p2,?,surb={'id': '0c6c3cef-61af-44d9-b847-95e009665481', 'route': ['p2', 'e9', 'i6', 'x5', 'p1', 'c1']}
1769762730.4965146,RECEIVED,c339decb-83a8-46f6-b398-8958443fceed,85756af3-94a7-4ec8-95cd-06574e8e8e5f,c1,c5,27,p2,?,surb={'id': '0c6c3cef-61af-44d9-b847-95e009665481', 'route': ['p2', 'e9', 'i6', 'x5', 'p1', 'c1']}
1769762730.6648421,RECEIVED,5963fe36-3d5d-4397-a952-e1d79756319b,9f117dfc-83cc-47c5-b6c3-b9a96458ac36,c4,c5,27,p2,?,surb={'id': '790c1c39-8af7-4e08-8aac-829f975a6d76', 'route': ['p2', 'e12', 'i3', 'x10', 'p1', 'c4']}
1769762730.677162,RECEIVED,870c102b-092a-4b95-875a-cf697c2a9b16,9d78eb0b-ba43-4d6c-a26e-988cf31898ca,c4,c5,27,p2,?,surb={'id': 'd93b6e15-825c-40f0-bb01-e8feac4e8ae8', 'route': ['p2', 'e4', 'i5', 'x11', 'p1', 'c4']}
1769762730.7654061,RECEIVED,604f1d70-ae7a-4791-b592-a7e32a35c390,7958918b-0d5a-4289-9ec8-e0e8cc3aeac1,c1,c5,27,p2,?,surb={'id': 'b93da772-688a-46b6-b540-53c3aac03ce0', 'route': ['p2', 'e4', 'i4', 'x6', 'p1', 'c1']}
1769762731.039206,RECEIVED,66e6378b-72da-4b40-b16c-d71dd24ce152,9d78eb0b-ba43-4d6c-a26e-988cf31898ca,c4,c5,27,p2,?,surb={'id': 'd93b6e15-825c-40f0-bb01-e8feac4e8ae8', 'route': ['p2', 'e4', 'i5', 'x11', 'p1', 'c4']}
1769762731.0542617,RECEIVED,79d1fcfb-5dfc-4030-9094-110aa3920775,8b44dc2f-d3d1-4af4-9072-68c8de1fb625,c4,c5,27,p2,?,surb={'id': '7f5daf41-50eb-4e5f-977c-5ce9460d76c8', 'route': ['p2', 'e5', 'i11', 'x12', 'p1', 'c4']}
1769762731.0632184,RECEIVED,29424935-8ce0-4c90-b391-958ad9b08220,09c10c7d-7bf8-4df8-96ab-74f3984f578d,c1,c5,27,p2,?,surb={'id': 'cdca69a9-9467-4830-995b-8d2d496ea746', 'route': ['p2', 'e5', 'i3', 'x9', 'p1', 'c1']}
1769762731.2042513,RECEIVED,073e4847-fbb5-4242-8ba1-a20939105ebc,5273192b-ceee-4b1e-ba5b-233bcc46ecbe,c1,c5,26,p2,?,surb={'id': 'd7a10908-6e31-42ef-a1d7-6496e6085afa', 'route': ['p2', 'e6', 'i1', 'x1', 'p1', 'c1']}
1769762731.3081331,RECEIVED,56836d36-743d-41c8-8c43-aad2a60ffd6b,734a9a10-0f67-4ad6-b7aa-a49dd2fe9714,c4,c5,26,p2,?,surb={'id': 'd15c370d-cfa3-481c-af93-79be8737b0c0', 'route': ['p2', 'e8', 'i2', 'x9', 'p1', 'c4']}
1769762731.411556,RECEIVED,b8c661c3-9410-4ba7-a09a-09c0b055184c,2ea18982-9599-46e8-9e9f-8799c0483ad5,c4,c5,26,p2,?,surb={'id': 'd41c8aab-ab0b-4091-990e-4cfa448eaec5', 'route': ['p2', 'e9', 'i1', 'x10', 'p1', 'c4']}
1769762731.5498598,SENT,9cf81c73-99fa-490b-b3fa-2e382aac813b,ee603e54-3c28-4b73-a1f6-b1da5f104d15,c5,c4,3369,?,p2,
1769762731.5499926,CREATED,537ffddb-e990-4373-b70b-41b5bdee2b84,6dbb7f7c-52a2-4840-ada4-0d584ed5ec27,c5,c4,27,?,?,surb={'id': '0e7ac114-70ed-4265-beee-4d511717eb86', 'route': ['p1', 'e2', 'i5', 'x5', 'p2', 'c5']}
1769762731.8106506,RECEIVED,dd25cf52-6038-4e7a-82b3-e870b37f5a3a,6304d309-c878-4485-9907-d02a810f2b37,c1,c5,26,p2,?,surb={'id': 'f08f4539-1013-4f11-8824-6b340921e61e', 'route': ['p2', 'e10', 'i1', 'x2', 'p1', 'c1']}
1769762731.9437501,RECEIVED,f1881973-d274-43e4-a508-004ebfc1b1d7,2ea18982-9599-46e8-9e9f-8799c0483ad5,c4,c5,26,p2,?,surb={'id': 'd41c8aab-ab0b-4091-990e-4cfa448eaec5', 'route': ['p2', 'e9', 'i1', 'x10', 'p1', 'c4']}
1769762732.1147635,SENT,e74b8cb5-ca7d-482f-bebf-5e34b640a1dd,c1e7b67d-edfb-4c4b-a92a-6994aa06e3e2,c5,c4,3360,?,p2,
1769762732.1148942,CREATED,dc1deb38-e22a-469e-a906-bbeb082fa698,6dbb7f7c-52a2-4840-ada4-0d584ed5ec27,c5,c4,27,?,?,surb={'id': '0e7ac114-70ed-4265-beee-4d511717eb86', 'route': ['p1', 'e2', 'i5', 'x5', 'p2', 'c5']}
1769762732.2306836,RECEIVED,e44282e9-544c-4e88-94c9-00e46ca9b129,6304d309-c878-4485-9907-d02a810f2b37,c1,c5,26,p2,?,surb={'id': 'f08f4539-1013-4f11-8824-6b340921e61e', 'route': ['p2', 'e10', 'i1', 'x2', 'p1', 'c1']}
1769762732.2514842,RECEIVED,15770616-6507-40be-b138-7242a630b1e6,c82ba8e4-8c71-49a5-8dcb-9f3c08fadac6,c4,c5,26,p2,?,surb={'id': '85f099d2-7836-4480-ad41-b86c9037563e', 'route': ['p2', 'e7', 'i1', 'x8', 'p1', 'c4']}
1769762732.4018452,SENT,72757a3f-db3d-4119-baca-7a3b5bdeeea2,c97890c7-a1cf-4afa-b3f7-169dc0e8b29a,c5,c4,3380,?,p2,
1769762732.4019842,CREATED,d6716a40-7435-4d3b-983c-0aa7a095caba,e21625f5-cb50-4dc0-9a84-3a2b93343f1a,c5,c4,27,?,?,surb={'id': '26037ca5-1030-4fe1-b64e-1099660602c5', 'route': ['p1', 'e9', 'i5', 'x7', 'p2', 'c5']}
1769762732.4150076,SENT,31b690b8-4000-4b21-a41f-f8e1d0436193,80f8bc8f-2b69-4b1e-a140-487cf844b5e2,c5,c4,3354,?,p2,
1769762732.415207,CREATED,36f42d6a-757e-4675-b221-2bef2078c63b,e21625f5-cb50-4dc0-9a84-3a2b93343f1a,c5,c4,27,?,?,surb={'id': '26037ca5-1030-4fe1-b64e-1099660602c5', 'route': ['p1', 'e9', 'i5', 'x7', 'p2', 'c5']}
1769762732.4306986,RECEIVED,241ee60a-5e74-40c2-a353-e00a6c1c3460,5273192b-ceee-4b1e-ba5b-233bcc46ecbe,c1,c5,26,p2,?,surb={'id': 'd7a10908-6e31-42ef-a1d7-6496e6085afa', 'route': ['p2', 'e6', 'i1', 'x1', 'p1', 'c1']}
1769762732.4867256,RECEIVED,5c0d067f-9017-489e-a4d7-32e86ddb243b,0dd2d089-a1ef-4084-9427-e587adabaf9f,c4,c5,27,p2,?,surb={'id': '1ebe1ab4-8852-4727-8cd6-1c59fd019cba', 'route': ['p2', 'e9', 'i9', 'x1', 'p1', 'c4']}
1769762732.551579,RECEIVED,49389b81-7355-4010-92df-bb1e345438d5,9f9fa0ef-d98f-47bd-932c-2b1b37a970f9,c4,c5,27,p2,?,surb={'id': '3bc37049-f508-427f-a4c3-ce96f4559a20', 'route': ['p2', 'e1', 'i11', 'x5', 'p1', 'c4']}
1769762732.6275175,SENT,cee49560-bfac-41e9-ba51-689de93c4f57,8b8883d8-a432-44c2-ab57-882ebda98853,c5,c4,3383,?,p2,
