packets_observed,duration_observed,diaz_anonymity,danezis_metric_A,entropy_bits,max_entropy_bits,target_llr,detected_receiver,true_receiver,success
2500,4.14035964012146,0.7690858936308573,-3.9099506866274973,1.5381717872617147,2.0,0.058609531588646124,c3,c4,False
5000,6.463510751724243,0.7372344933426164,-3.778218268948544,1.7118054826122708,2.321928094887362,3.599164528157459,c2,c4,False
7500,8.70804214477539,0.8800120912382973,-3.687783280782341,2.043324798486783,2.321928094887362,-1.5058207248279842,c5,c4,False
10000,10.87486743927002,0.851697328005821,-3.7134120404161552,1.9775799542372128,2.321928094887362,-4.60050078423771,c2,c4,False
12500,13.022728681564331,0.6193273991003874,-3.6803278811810634,1.4380336879047075,2.321928094887362,-0.9982783503740791,c2,c4,False
15000,14.992321491241455,0.8701952398179498,-3.7477829459052288,2.0205307753705433,2.321928094887362,-5.885085764067185,c4,c4,False
17500,16.997474908828735,0.5266993269631742,-3.7121126462305085,1.222957964834059,2.321928094887362,1.2311465590730108,c2,c4,False
20000,19.019441843032837,0.7426288911467289,-3.738118056444208,1.7243308864286386,2.321928094887362,-4.884346112659614,c2,c4,False
22500,20.90194582939148,0.665976600918341,-3.747055124844894,1.5463497802098847,2.321928094887362,-6.024089796909948,c2,c4,False
25000,22.84599208831787,0.5935782325568583,-3.757328330443377,1.3782459746873537,2.321928094887362,-5.302212720226976,c2,c4,False
27500,24.958757638931274,0.7565021317485843,-3.774239778926805,1.7565435535492187,2.321928094887362,-8.32355753497444,c1,c4,False
30000,26.95990490913391,0.4202751222133803,-3.7878681514478365,0.9758486138494675,2.321928094887362,-4.0268770461415215,c2,c4,False
32500,29.00914430618286,0.4968464501341265,-3.7765745329395024,1.153641731411481,2.321928094887362,-4.206016044002695,c2,c4,False
35000,31.08009171485901,0.5587763859339598,-3.782032643268097,1.297438589259685,2.321928094887362,-6.26092964108409,c2,c4,False
37500,32.893309593200684,0.4095904226681559,-3.783374208079685,0.9510395097899806,2.321928094887362,-4.2911431954637465,c2,c4,False
40000,34.940638303756714,0.3744159069340768,-3.78140367839128,0.8693668134829647,2.321928094887362,-3.0551942795036666,c2,c4,False
42500,37.06578302383423,0.33195092466886245,-3.7775464134861854,0.7707661781124701,2.321928094887362,-1.5482572564217207,c2,c4,False
45000,39.02420449256897,0.3017133168593504,-3.7941562017104733,0.7005566270173785,2.321928094887362,-5.372033735760397,c2,c4,False
47500,40.948630809783936,0.3152501802929089,-3.776886557243735,0.7319882505404114,2.321928094887362,1.1999654950948297,c2,c4,False
50000,42.76786541938782,0.19120437741217988,-3.8066570810616516,0.44396281577878705,2.321928094887362,-6.503209666003158,c2,c4,False
52500,44.84712290763855,0.014657174009350182,-3.811466162973136,0.03403290412396303,2.321928094887362,-0.2862031077524989,c2,c4,False
55000,46.86447787284851,0.060560365666326894,-3.82730140476737,0.14061681447729643,2.321928094887362,-3.4778683469378393,c2,c4,False
57500,48.91703414916992,0.17589195797554172,-3.831300018359619,0.40840847888815757,2.321928094887362,-1.1325388622954051,c2,c4,False
60000,50.92405939102173,0.18408343824602624,-3.817251035362791,0.4274285070669111,2.321928094887362,3.2129785057707068,c2,c4,False
62500,52.876708030700684,0.5547300455687287,-3.8299774729491247,1.288043277884178,2.321928094887362,-6.369578378987171,c2,c4,False
65000,54.9341926574707,0.4963769796685457,-3.8268957610648084,1.1525516547477292,2.321928094887362,-3.8890229195221764,c4,c4,False
67500,56.98196291923523,0.2202670340736733,-3.8468565306110385,0.5114442147931739,2.321928094887362,-8.857859851736748,c1,c4,False
70000,59.27419662475586,0.4051785007336118,-3.8551400027211944,0.9407953442977128,2.321928094887362,-8.04659576087272,c1,c4,False
72500,61.65574502944946,0.4417631684416854,-3.8594393276274723,1.0257423120912075,2.321928094887362,-6.663015764732336,c4,c4,False
75000,63.704678773880005,0.39285721157357195,-3.8739434220378124,0.9121861968317853,2.321928094887362,-10.601751958983868,c1,c4,False
77500,65.86929392814636,0.24547104170236614,-3.878794586713716,0.5699661082099913,2.321928094887362,-8.50201881370117,c1,c4,False
80000,68.20976376533508,0.1370319929785708,-3.8823777299527817,0.31817843439535126,2.321928094887362,-7.775537636245872,c1,c4,False
82500,70.62362909317017,0.16363045140877902,-3.8830882648931078,0.3799381423051454,2.321928094887362,-7.004913680007348,c1,c4,False
85000,73.08245897293091,0.219836064220184,-3.8785311648193725,0.5104435337823077,2.321928094887362,-6.142184284148243,c1,c4,False
87500,75.4783124923706,0.41810209336505255,-3.8645673732633434,0.9708029971155345,2.321928094887362,-5.171911220408447,c1,c4,False
90000,78.0938971042633,0.11228269265094533,-3.8646541071006735,0.2607123386358327,2.321928094887362,-6.425936120629558,c1,c4,False
92500,80.53275942802429,0.038357692114790544,-3.8669272231941525,0.0890638029763716,2.321928094887362,-7.596310538614034,c1,c4,False
95000,83.03402376174927,0.05000106272165661,-3.8655704639278863,0.11609887230763963,2.321928094887362,-6.166695827353578,c1,c4,False
97500,85.10950589179993,0.005447179442629104,-3.8719447725623835,0.0126479589857334,2.321928094887362,-8.158150889848912,c1,c4,False
100000,87.3337709903717,0.1720293900181769,-3.865896755506637,0.3994398738295405,2.321928094887362,-4.64065124792387,c1,c4,False
102500,89.56721711158752,0.010555519748325113,-3.8714557757483297,0.024509157859774457,2.321928094887362,-8.494970729987017,c1,c4,False
105000,91.78893709182739,0.00664328918930988,-3.8743865107256155,0.015425239811120098,2.321928094887362,-7.042759519159972,c1,c4,False
107500,94.2474274635315,0.0062146222223148345,-3.875852262505679,0.01442990593710415,2.321928094887362,-6.9857339647840035,c1,c4,False
110000,96.64115810394287,0.016517086207204455,-3.877911384738038,0.038351486510184565,2.321928094887362,-5.981734145826749,c1,c4,False
112500,99.12247848510742,0.059048706471279806,-3.8721570295939243,0.13710685052242177,2.321928094887362,-4.225664420113162,c1,c4,False
115000,101.47671270370483,0.00025693939394535244,-3.8856629340696056,0.0005965947974850457,2.321928094887362,-8.77639634111506,c1,c4,False
117500,103.71882319450378,0.02576777212553912,-3.8812573034506177,0.05983091404094472,2.321928094887362,-6.157624340056145,c1,c4,False
120000,106.03985452651978,0.0059471029856605385,-3.8847409696236244,0.013808745505593717,2.321928094887362,-7.865071562810954,c1,c4,False
122500,108.35042881965637,0.021741533379000602,-3.881974990312295,0.050482277178632864,2.321928094887362,-7.204747102567353,c1,c4,False
125000,110.8879280090332,0.01815468773261603,-3.8823320900000793,0.0421538795002681,2.321928094887362,-7.58204241573776,c1,c4,False
127500,113.42669367790222,0.05524975622130626,-3.877713871613396,0.12828596120592883,2.321928094887362,-6.731875245858646,c1,c4,False
130000,115.98439025878906,0.07707422374016994,-3.8779760492600333,0.1789608054939351,2.321928094887362,-6.554183120885227,c1,c4,False
132500,118.57814168930054,0.0004724919039014773,-3.892053924795571,0.0010970922262756597,2.321928094887362,-12.87228366065301,c1,c4,False
135000,120.88387560844421,0.006422575927682821,-3.8931667873239952,0.014912759488034005,2.321928094887362,-11.636191845452231,c1,c4,False
137500,123.02995109558105,0.02502908639528131,-3.8919333373382647,0.058115738890566725,2.321928094887362,-10.947802134320682,c1,c4,False
140000,125.30240368843079,0.01637953801016333,-3.8932746114909182,0.03803210948707368,2.321928094887362,-11.055731226972966,c1,c4,False
142500,127.76204299926758,0.0014764094669509735,-3.8982905292060503,0.00342811662087114,2.321928094887362,-12.93786488105252,c1,c4,False
145000,130.15751242637634,0.010833769255669645,-3.8968237300288417,0.025155233208266296,2.321928094887362,-11.883563834674078,c1,c4,False
147500,132.60245180130005,0.07806883871381388,-3.8933653183312154,0.18127022994483463,2.321928094887362,-10.294870661320601,c1,c4,False
150000,134.95248579978943,0.00625603520414594,-3.8956498952222325,0.014526063903110852,2.321928094887362,-12.588574790499933,c1,c4,False
152500,137.403258562088,0.003154650908877381,-3.892286966800775,0.007324872574884343,2.321928094887362,-11.181058011509322,c1,c4,False
155000,139.8911271095276,0.018625641866481083,-3.88717357555702,0.04324740113509271,2.321928094887362,-10.159760905452913,c1,c4,False
157500,142.4101710319519,0.0025836984910091666,-3.8913921229622273,0.005999162114992266,2.321928094887362,-11.832960552869736,c1,c4,False
160000,144.89085268974304,0.004403038134698463,-3.891890771497544,0.010223537947816807,2.321928094887362,-11.836429384512485,c1,c4,False
162500,147.02476978302002,0.12383437523138659,-3.888690410573083,0.2875345149625802,2.321928094887362,-9.557477633256894,c1,c4,False
165000,149.44545149803162,0.0006301442716701683,-3.896295355405179,0.0014631496882232982,2.321928094887362,-13.770837659140398,c1,c4,False
167500,152.01540064811707,0.06350983809469124,-3.8910011700812457,0.14746527737381127,2.321928094887362,-10.756298778588189,c1,c4,False
170000,154.441472530365,0.0041437737335790325,-3.8932645658861853,0.009621544650853455,2.321928094887362,-12.436425132925706,c1,c4,False
172500,156.7306513786316,0.0021478187434631813,-3.896326122006809,0.004987080683172833,2.321928094887362,-12.63295590979942,c1,c4,False
175000,159.20586609840393,0.041915632934008754,-3.8925658100848954,0.09732508572446093,2.321928094887362,-9.406957806705122,c1,c4,False
177500,161.55973410606384,0.00021066923399762856,-3.896516636676854,0.0004891588131474936,2.321928094887362,-11.724498958079039,c1,c4,False
180000,163.7391812801361,0.0018431284435890922,-3.8993883232056126,0.00427961171565553,2.321928094887362,-11.876443908620331,c1,c4,False
182500,165.8799204826355,0.002231402154884231,-3.901085483316527,0.005181155354417897,2.321928094887362,-11.734534361423812,c1,c4,False
185000,168.0864269733429,0.0009395803710399544,-3.9036507660407187,0.0021816380609223623,2.321928094887362,-13.096183876658415,c1,c4,False
187500,170.31946563720703,0.0007323456067429232,-3.9066295238151802,0.001700453839463725,2.321928094887362,-13.141170691812022,c1,c4,False
190000,172.6551969051361,0.006154166770520272,-3.9044959267831114,0.014289532725093245,2.321928094887362,-11.585681047403341,c1,c4,False
192500,174.9681556224823,0.0003031745437256774,-3.9075513186944275,0.0007039494907313074,2.321928094887362,-13.880709889929221,c1,c4,False
195000,177.27826189994812,8.688611531994686e-05,-3.9093048714215772,0.00020174331221700789,2.321928094887362,-12.109606434739817,c1,c4,False
197500,179.65974760055542,5.83413911838247e-05,-3.91182436371358,0.00013546451528453644,2.321928094887362,-12.340037884106096,c1,c4,False
200000,182.10076928138733,0.0008669156014665079,-3.911558220385071,0.0020129156909412605,2.321928094887362,-10.780534435168647,c1,c4,False
202500,184.4968981742859,0.0004943244302192947,-3.908589878182759,0.0011477857825153677,2.321928094887362,-9.897383468946828,c1,c4,False
205000,187.17613053321838,0.0030766431299345644,-3.9041755068301556,0.007143744121337254,2.321928094887362,-8.581629388927922,c1,c4,False
207500,189.6417417526245,0.0002058109050947063,-3.9021515361935566,0.0004778781227735951,2.321928094887362,-8.330407943860791,c1,c4,False
210000,192.21117448806763,1.6131785939627153e-05,-3.904776681717484,3.745684699392921e-05,2.321928094887362,-10.52641946153426,c1,c4,False
212500,194.5485475063324,0.00037986687180293553,-3.9023295782367873,0.0008820235619562119,2.321928094887362,-8.049840804296764,c1,c4,False
215000,196.93208265304565,4.049376544971741e-05,-3.9041621561546216,9.402361166547804e-05,2.321928094887362,-9.677753718319309,c1,c4,False
217500,199.23624920845032,3.629236519840081e-05,-3.9041481527641166,8.42682623840792e-05,2.321928094887362,-9.348583264804802,c1,c4,False
220000,201.41014289855957,6.997024637006306e-05,-3.9042371425001523,0.0001624658808528399,2.321928094887362,-9.031375584301713,c1,c4,False
222500,203.7412829399109,4.760874048969177e-06,-3.9094550199267615,1.1054407210521683e-05,2.321928094887362,-11.93227916800879,c1,c4,False
225000,206.0108528137207,0.00010174423957884067,-3.909021197097853,0.00023624280837106088,2.321928094887362,-10.680846433838724,c1,c4,False
227500,208.3037941455841,0.0004842685530144454,-3.906386905206534,0.0011244367587146908,2.321928094887362,-9.26587941501748,c1,c4,False
230000,210.7052938938141,5.697536223231609e-05,-3.906406403212531,0.00013229269428359906,2.321928094887362,-12.363462852965313,c1,c4,False
232500,212.95881390571594,1.3999337546276616e-05,-3.9086581624653847,3.2505455158511184e-05,2.321928094887362,-13.31123199486774,c1,c4,False
235000,215.2862844467163,4.2462238138827316e-05,-3.910008360907904,9.85942637063408e-05,2.321928094887362,-13.070862661852516,c1,c4,False
237500,217.5956892967224,2.8891783012619e-05,-3.912410435866817,6.708464268838948e-05,2.321928094887362,-13.614554563348065,c1,c4,False
240000,219.8132312297821,0.0020353597920259965,-3.9097354816785757,0.004725959084309259,2.321928094887362,-12.248496978895673,c1,c4,False
242500,222.07378029823303,2.6603023802054836e-05,-3.9128014615394564,6.177030837494834e-05,2.321928094887362,-14.014116201081379,c1,c4,False
245000,224.2620050907135,3.972110665816653e-05,-3.9156360329066207,9.222955350961434e-05,2.321928094887362,-13.431369722055933,c1,c4,False
247500,226.4855833053589,0.0007755306977760338,-3.915863586957194,0.0018007265156137727,2.321928094887362,-13.495668769683107,c1,c4,False
250000,228.868882894516,0.0019895282319809748,-3.9149149526106677,0.004619541497408206,2.321928094887362,-14.314398921861539,c1,c4,False
252500,231.45330238342285,0.0003861970340817259,-3.916862754029995,0.0008967217435965315,2.321928094887362,-15.657738152810452,c1,c4,False
255000,233.82581210136414,0.0026460532499001047,-3.9150443815184524,0.006143945381511064,2.321928094887362,-14.05831668661267,c1,c4,False
257500,236.25292921066284,0.0016428518479221098,-3.9153243712707995,0.0038145838614279666,2.321928094887362,-13.91857465407793,c1,c4,False
260000,238.7603726387024,0.01349719019479258,-3.9107125049535965,0.03133950511532712,2.321928094887362,-11.924473243874672,c1,c4,False
262500,241.29454040527344,0.007507375636214149,-3.907876628451911,0.01743158640859852,2.321928094887362,-12.252794212637127,c1,c4,False
265000,243.57012677192688,0.0006325424760613654,-3.9110801734151797,0.0014687181463765011,2.321928094887362,-13.72024402572606,c1,c4,False
267500,245.80835270881653,7.148622305249547e-05,-3.914807652784604,0.00016598586970297384,2.321928094887362,-14.391066815118393,c1,c4,False
270000,248.09172105789185,0.00035853594808672626,-3.914344853817429,0.0008324946908896465,2.321928094887362,-14.389575868385691,c1,c4,False
272500,250.25050830841064,4.980262337013193e-05,-3.91741763891786,0.00011563811040220326,2.321928094887362,-16.940916168143303,c1,c4,False
275000,252.28429508209229,0.00034022610968132186,-3.9179293866960974,0.0007899805626832904,2.321928094887362,-14.507257340780598,c1,c4,False
277500,254.4698133468628,0.0015220844292885458,-3.9165610117480325,0.0035341705991556714,2.321928094887362,-13.230178465698373,c1,c4,False
280000,256.8730049133301,0.00036798491093942374,-3.91689693726998,0.0008544345032048718,2.321928094887362,-14.287935111039587,c1,c4,False
282500,259.3466947078705,6.958989089818538e-05,-3.919038427007022,0.00016158272279664297,2.321928094887362,-14.768422885952532,c1,c4,False
285000,261.4334034919739,0.0004435883465352846,-3.9180771112580013,0.0010299802443849084,2.321928094887362,-13.489053072762545,c1,c4,False
287500,263.7677073478699,1.7356506186435227e-05,-3.9194696814507717,4.030055934337026e-05,2.321928094887362,-15.765270276570845,c1,c4,False
290000,266.24871277809143,0.0012197982140537645,-3.9170393485753294,0.0028322837433048644,2.321928094887362,-13.426182650799092,c1,c4,False
