Node,Mean_Entropy,Max_Entropy,Mean_Pool
e10,4.576253437283305,6.1332960700591554,13.677570093457945
e11,5.43338114208557,6.590282801069186,23.371681415929203
e12,4.978291538365567,6.236134973891233,16.733050847457626
e1,5.014462124655417,6.263529850385731,17.792929292929294
e2,9.94020468999863,11.544373778777125,718.9343651476067
e3,8.852905267670941,10.54555614867899,349.7228525121556
e4,8.854881443739766,10.605316177000713,365.76397849462364
e5,8.910826064899243,10.533620958466496,349.20327868852456
e6,8.804025606069692,10.549353615861866,343.848401323043
e7,8.883219482329146,10.635545827301161,378.1828193832599
e8,8.857596447934979,10.56526566482529,353.6745725317154
e9,8.993456764543945,10.614168955425363,377.0144364242088
i10,5.251177735262469,6.544170538936101,21.486363636363638
i11,5.014793013218635,6.425127180992627,18.678048780487806
i12,5.084877364895581,6.434232888138155,19.53170731707317
i1,4.7609555769280965,6.094185063844065,14.52803738317757
i2,8.677009366258746,10.011915808027855,212.39782484258728
i3,7.959160728592954,9.179479617899153,127.87728740581271
i4,7.786760405474327,9.109221457876501,115.67795669072737
i5,7.924606319512092,9.15629449130522,124.0918591859186
i6,7.714520167063782,8.96173022704171,106.11385305664611
i7,7.802700612082032,9.06195565731951,115.84201954397395
i8,7.934531855288351,9.153073871645361,124.54387865655471
i9,7.942093840941012,9.211626337241412,127.46555435952638
p1,10.420663105124081,12.547127214760346,1148.5431821373402
p2,10.283069072071555,12.393656107579183,1136.4439871970735
p3,9.388837515032098,11.51517086728727,543.6525863159226
x10,7.995850293313422,9.599592483333046,172.35887988209285
x11,8.079479486061896,9.56064377160055,169.57395993836673
x12,7.972837337733434,9.534088535240759,159.87490855888808
x1,7.971396622336407,9.542562465311608,160.89833200953137
x2,7.6121790937554055,9.35969213705708,133.2581377744133
x3,7.9579100116950725,9.493648611403952,157.19212598425196
x4,7.999464376388206,9.581799997071988,171.23926380368098
x5,7.8356413458081615,9.497811734274904,152.3219616204691
x6,7.923556032628397,9.592726277446669,166.36308161708618
x7,7.896707503333283,9.482617682271028,152.4096109839817
x8,7.9003534545939935,9.431164699972042,151.08535688005887
x9,7.791413429128494,9.422495121336958,147.12460567823345
