timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769759019.3040955,SENT,84015d2f-19e2-4b6d-934d-12c601186263,51165fc8-6ed6-464e-8060-28b052dbf3fa,c2,DROP,2015,?,p2,
1769759019.3042302,CREATED,365579c7-0067-41cc-8af6-35b4a7337c8f,919a1aea-5289-433c-a88c-4ea5b7c83b12,c2,DROP,27,?,?,
1769759019.7479777,SENT,6bfbdaf3-a6e9-44c9-8c66-21fa90976356,98626492-19ec-42eb-9162-3ef024c9a695,c2,c3,3360,?,p2,
1769759019.7481508,CREATED,303ed9e2-59b2-4312-bfa4-2d955bc85636,c5bb19cf-bc96-48ad-9392-e97b154b050c,c2,c3,27,?,?,surb={'id': 'ff355215-14af-4841-b1d7-66c2f059fb28', 'route': ['p3', 'e8', 'i1', 'x5', 'p2', 'c2']}
1769759109.3678803,RECEIVED,331cf5ff-435f-4daf-83d0-2d78be1658e3,c270d28e-f18e-46cc-889d-87b340995792,c4,c2,27,p2,?,surb={'id': '489bd3f3-20ab-4c71-be87-75a648365dbb', 'route': ['p2', 'e10', 'i11', 'x10', 'p1', 'c4']}
1769759109.8382103,SENT,922cf562-b332-4760-82a6-08bbbbf68fb7,73535723-ba8a-4968-8e09-76ca81647f32,c2,c3,3364,?,p2,
1769759109.838401,CREATED,704e2ca1-7711-42f9-a114-2925c856ed51,adc670d7-3743-4330-ae14-4c7796e0acad,c2,c3,26,?,?,surb={'id': 'b20250af-0bbf-42a6-b350-a150266be536', 'route': ['p3', 'e6', 'i10', 'x6', 'p2', 'c2']}
1769759110.004344,RECEIVED,c2f915d3-df76-451d-963b-5f6334cd2d8d,5c6ea72c-7257-483f-afa7-a100fcb3c9fb,c4,c2,26,p2,?,surb={'id': '2786eb7c-ab7c-4eac-a9a7-bb988bd8f987', 'route': ['p2', 'e1', 'i2', 'x12', 'p1', 'c4']}
1769759110.636141,SENT,e6f19296-09c6-4e3a-af07-99d0e5ca9693,a9f30ee3-60c8-41a0-9bec-619d06585fc2,c2,c3,3363,?,p2,
1769759110.6362894,CREATED,eb2071f0-a4d2-4f20-961c-dd82b782aa3b,cb021345-63c8-4fd8-a828-116a76d9d31c,c2,c3,26,?,?,surb={'id': '8f22fd99-bc9d-406b-a8b0-201a62b1cf60', 'route': ['p3', 'e2', 'i8', 'x10', 'p2', 'c2']}
1769759110.6434145,SENT,024aa115-f1c0-462f-9abd-ec0d1db15d5b,cbe9987c-1853-4636-976e-6ec8b1737edc,c2,c3,3392,?,p2,
1769759110.643563,CREATED,34f19509-9dec-4310-b5a3-160c1fca9888,cb021345-63c8-4fd8-a828-116a76d9d31c,c2,c3,26,?,?,surb={'id': '8f22fd99-bc9d-406b-a8b0-201a62b1cf60', 'route': ['p3', 'e2', 'i8', 'x10', 'p2', 'c2']}
1769759110.6855872,RECEIVED,a6024c24-72a3-4f22-864e-770a52ce2d6b,269a1830-f9a3-4464-9ce7-f46ebbcbe1c9,c4,c2,27,p2,?,surb={'id': '85acaebb-4526-4259-89c0-c0a56e8b08b9', 'route': ['p2', 'e6', 'i11', 'x9', 'p1', 'c4']}
1769759110.6941445,RECEIVED,a201ea7b-bff0-4353-8c58-6b2d092cffb4,5164ffdb-ff75-407f-b795-a778a7df96c6,c4,c2,26,p2,?,surb={'id': '561affe5-d34d-414c-a31f-42ed3f7f55b9', 'route': ['p2', 'e9', 'i10', 'x9', 'p1', 'c4']}
1769759110.8317368,RECEIVED,7942a76d-9b84-4e7b-bc33-67afab0dbf69,5c6ea72c-7257-483f-afa7-a100fcb3c9fb,c4,c2,26,p2,?,surb={'id': '2786eb7c-ab7c-4eac-a9a7-bb988bd8f987', 'route': ['p2', 'e1', 'i2', 'x12', 'p1', 'c4']}
1769759110.8473969,RECEIVED,552b8167-d02d-4389-b4f1-4dd509c83df7,98a1d046-5cfd-4011-8d4d-4f6da710616a,c4,c2,27,p2,?,surb={'id': '163ab5a1-ecb9-404d-bd32-48683bfef0a4', 'route': ['p2', 'e9', 'i5', 'x9', 'p1', 'c4']}
1769759111.004475,SENT,1b0adada-a38d-49c7-a3d8-a9dec64bb519,e9dcb0b1-5606-4719-9429-9f6eb81ee1ac,c2,c3,3363,?,p2,
1769759111.0045755,CREATED,496766cc-5817-47a6-a06b-5b96d33de716,8c50de89-bb59-449f-9b0f-2f10a3c6c406,c2,c3,27,?,?,surb={'id': 'f6cfcdeb-bbe7-42b4-8939-79d479046a9e', 'route': ['p3', 'e11', 'i7', 'x3', 'p2', 'c2']}
1769759111.0736907,SENT,95d79a04-9e7c-4bd1-88ae-ffc7edc88232,ed8f8df3-1d6a-4f05-b500-fa82218facd5,c2,c3,3365,?,p2,
1769759111.0737908,CREATED,344cb3fe-3e43-458b-a1ef-9e72a6f9af0b,8c50de89-bb59-449f-9b0f-2f10a3c6c406,c2,c3,27,?,?,surb={'id': 'f6cfcdeb-bbe7-42b4-8939-79d479046a9e', 'route': ['p3', 'e11', 'i7', 'x3', 'p2', 'c2']}
1769759111.4903605,SENT,e988ff4f-09ed-4f34-9db6-c8abac75e573,b77c1035-850e-4ce4-ba86-2913978558b8,c2,c3,3401,?,p2,
1769759111.49051,CREATED,33f8a7ef-4621-4028-bd79-cdaa44f97a36,ff85edac-d278-4ec6-b633-442b9c25e4eb,c2,c3,27,?,?,surb={'id': 'c2dd39c5-940f-45b5-8a90-02b21d022574', 'route': ['p3', 'e12', 'i7', 'x12', 'p2', 'c2']}
1769759111.5596738,RECEIVED,576cd8be-f603-4590-9dae-8c5ee1e96dec,c270d28e-f18e-46cc-889d-87b340995792,c4,c2,27,p2,?,surb={'id': '489bd3f3-20ab-4c71-be87-75a648365dbb', 'route': ['p2', 'e10', 'i11', 'x10', 'p1', 'c4']}
1769759111.5636237,RECEIVED,471abb18-ec34-4a7f-8235-3dddf764f2d2,fb117b6c-2a06-445c-ab25-01bbb74b1edc,c4,c2,26,p2,?,surb={'id': '52e2686b-c844-4e9e-bd80-7c244980bfc0', 'route': ['p2', 'e9', 'i3', 'x5', 'p1', 'c4']}
1769759111.5774965,SENT,7dd3d94e-e9e3-4a19-b2bc-e7fab9aac6c8,6a4151d7-03b4-4c4f-acc2-4cc1596e4320,c2,c3,3400,?,p2,
1769759111.577656,CREATED,66ae68cf-2e23-4115-80ee-78ef63c426c4,ff85edac-d278-4ec6-b633-442b9c25e4eb,c2,c3,27,?,?,surb={'id': 'c2dd39c5-940f-45b5-8a90-02b21d022574', 'route': ['p3', 'e12', 'i7', 'x12', 'p2', 'c2']}
1769759111.5943816,RECEIVED,d97178bd-c521-4d3b-9432-29c5aadc900d,c8331041-60b4-4946-958c-b71619d80eb5,c4,c2,27,p2,?,surb={'id': 'b76f59a8-3999-459f-909a-a855ac8a1afc', 'route': ['p2', 'e3', 'i11', 'x4', 'p1', 'c4']}
1769759111.6010747,RECEIVED,864428af-b6c5-4059-890d-2736ba5566f5,fb117b6c-2a06-445c-ab25-01bbb74b1edc,c4,c2,26,p2,?,surb={'id': '52e2686b-c844-4e9e-bd80-7c244980bfc0', 'route': ['p2', 'e9', 'i3', 'x5', 'p1', 'c4']}
1769759111.7712066,SENT,675ade09-8d5c-4533-ac0f-105231c19c80,83e77a1e-5a9e-4ba9-abf0-f1b73d27b855,c2,c3,3384,?,p2,
1769759111.771339,CREATED,de5beee0-7ef6-4089-9f5a-bfb0a02b83c9,fb190ba7-24ec-4c18-8bed-0f2c489fd33c,c2,c3,27,?,?,surb={'id': 'd153f2b9-cd73-4a61-ad7a-1eb0daafd411', 'route': ['p3', 'e4', 'i6', 'x2', 'p2', 'c2']}
1769759112.2455084,SENT,3a8a0941-ba05-4f98-8bfd-44d7234c5652,46846629-ac1d-4c70-83d1-d47cdcf640a3,c2,c3,3381,?,p2,
1769759112.245932,CREATED,9edb4ee4-8185-4a34-85a9-4a33990e6c44,fb190ba7-24ec-4c18-8bed-0f2c489fd33c,c2,c3,27,?,?,surb={'id': 'd153f2b9-cd73-4a61-ad7a-1eb0daafd411', 'route': ['p3', 'e4', 'i6', 'x2', 'p2', 'c2']}
1769759112.5372036,RECEIVED,e5af9ec2-f5d2-4edd-adcf-9c33e504ed64,c8331041-60b4-4946-958c-b71619d80eb5,c4,c2,27,p2,?,surb={'id': 'b76f59a8-3999-459f-909a-a855ac8a1afc', 'route': ['p2', 'e3', 'i11', 'x4', 'p1', 'c4']}
1769759113.0074198,SENT,bc025daa-c9f8-44d3-ac45-af05f8feda49,6b29bcc8-130f-4315-ab15-b59d1dcad1bc,c2,c3,3384,?,p2,
1769759113.0075734,CREATED,0fb7b8c1-0d74-4f11-9df3-5fd924a98c61,98aa070c-feff-4de9-af6b-1f6606671409,c2,c3,27,?,?,surb={'id': '29751372-6aa9-4405-834c-baf6a8152556', 'route': ['p3', 'e3', 'i12', 'x7', 'p2', 'c2']}
1769759113.046668,RECEIVED,28c41d79-6a0f-40c5-a561-a3e318786859,c8ffcdca-3532-45e3-8223-3832e73af199,c4,c2,27,p2,?,surb={'id': 'bea72ac2-5e32-41eb-9cff-d2b75c050040', 'route': ['p2', 'e9', 'i9', 'x4', 'p1', 'c4']}
1769759113.253116,SENT,b303e24a-148f-46c1-97fd-bbda012a0354,18223710-d747-48ea-b7f1-c24ff7590d45,c2,c3,3384,?,p2,
1769759113.2534955,CREATED,7fb8bb21-c8e7-4513-8671-db4c13c0cfac,98aa070c-feff-4de9-af6b-1f6606671409,c2,c3,27,?,?,surb={'id': '29751372-6aa9-4405-834c-baf6a8152556', 'route': ['p3', 'e3', 'i12', 'x7', 'p2', 'c2']}
1769759113.6007318,SENT,b7516fee-4402-4505-a5a7-c3d4ca943fcd,f77a4be9-40cb-41cb-9f38-c27b807fa4af,c2,c3,3384,?,p2,
1769759113.600828,CREATED,4df38af1-3103-482d-ac95-499648b16b52,83ef3c77-eb24-46ca-9f9d-6b68a0eb9633,c2,c3,27,?,?,surb={'id': '670d53b3-b65a-424f-b9c4-8361bdd19f86', 'route': ['p3', 'e2', 'i11', 'x11', 'p2', 'c2']}
1769759113.710112,SENT,9008c417-4425-4396-86dd-a80e081a74e6,96bc5e60-b91f-4f30-9c25-4cde88345425,c2,c3,3404,?,p2,
1769759113.710222,CREATED,189175ce-e5aa-4e21-840b-55272fac7ff6,83ef3c77-eb24-46ca-9f9d-6b68a0eb9633,c2,c3,27,?,?,surb={'id': '670d53b3-b65a-424f-b9c4-8361bdd19f86', 'route': ['p3', 'e2', 'i11', 'x11', 'p2', 'c2']}
1769759113.8037288,SENT,b3194535-3d2a-4907-99c4-0898a78a8f78,1cb0006e-ce8f-4bf5-a253-6a4f2739f6f8,c2,c3,3380,?,p2,
1769759113.8042667,CREATED,3a2a7ca2-57f3-4e94-9c76-be2b2289cdcd,04b2d41d-7257-45d8-b1dc-2f92f71fc05d,c2,c3,26,?,?,surb={'id': 'd0a6e3f4-3a75-4340-8067-0de9693c62c9', 'route': ['p3', 'e7', 'i5', 'x7', 'p2', 'c2']}
1769759113.950183,RECEIVED,d6090afd-1b34-433c-a96a-ffcab1921921,f279a547-78ed-4db6-9c02-681bb1e1e0cd,c4,c2,27,p2,?,surb={'id': 'eff60559-bfe1-4283-aae1-a787f68b5a73', 'route': ['p2', 'e10', 'i1', 'x11', 'p1', 'c4']}
1769759113.9907823,SENT,11df9bfe-32cd-457e-8534-3b0856ddc230,389b5d2d-a118-4994-b6d1-b22eb3a0ab58,c2,c3,3373,?,p2,
1769759113.9908514,CREATED,ce203402-20c9-47f2-a9c7-e47e210600f7,04b2d41d-7257-45d8-b1dc-2f92f71fc05d,c2,c3,26,?,?,surb={'id': 'd0a6e3f4-3a75-4340-8067-0de9693c62c9', 'route': ['p3', 'e7', 'i5', 'x7', 'p2', 'c2']}
1769759114.0653358,SENT,256a4e21-d704-4f16-a8ce-b2d5a8125ef5,4ffd8e65-223b-419e-9ac8-90f0df66eaef,c2,c3,3383,?,p2,
1769759114.0654044,CREATED,f58feafc-b015-42cc-bf6b-ef3b55a6c34b,bdab2a41-98a0-40a3-b008-6f3cab0a47b3,c2,c3,26,?,?,surb={'id': '5d93a718-ca73-4800-a143-a8ea8ee31a23', 'route': ['p3', 'e8', 'i10', 'x9', 'p2', 'c2']}
1769759114.2440898,SENT,d398f3c6-9fd4-46a3-aa48-6578b12567a3,34991753-8c1b-4761-81ee-c890552b6852,c2,c3,3361,?,p2,
1769759114.244238,CREATED,b54468b1-748e-4428-8e71-dc0cf003f439,bdab2a41-98a0-40a3-b008-6f3cab0a47b3,c2,c3,26,?,?,surb={'id': '5d93a718-ca73-4800-a143-a8ea8ee31a23', 'route': ['p3', 'e8', 'i10', 'x9', 'p2', 'c2']}
1769759114.2601411,SENT,71313756-d67c-4c73-8989-6889ab0d222b,ee525aa2-31bf-4405-9a7c-90bf5a151972,c2,c3,3376,?,p2,
1769759114.2602925,CREATED,6cc1f6cc-0ca3-4ba9-a434-d469e389dcf3,c9a067be-bf4f-4142-81bb-37e9b4edc623,c2,c3,26,?,?,surb={'id': '39bd2068-45e3-4bb5-b744-a826b4821031', 'route': ['p3', 'e3', 'i1', 'x5', 'p2', 'c2']}
1769759114.6619048,RECEIVED,9e554d88-bb7f-42e3-a848-a479df3c6def,c8ffcdca-3532-45e3-8223-3832e73af199,c4,c2,27,p2,?,surb={'id': 'bea72ac2-5e32-41eb-9cff-d2b75c050040', 'route': ['p2', 'e9', 'i9', 'x4', 'p1', 'c4']}
1769759114.7522812,SENT,18f1268c-a1c7-4ba6-85db-3fd73eec0e51,7e27a169-40b8-427d-ba96-8e0a59fd4514,c2,c3,3380,?,p2,
1769759114.7523773,CREATED,ac11e77a-f9db-49f9-97a3-a240b9ed12c1,c9a067be-bf4f-4142-81bb-37e9b4edc623,c2,c3,26,?,?,surb={'id': '39bd2068-45e3-4bb5-b744-a826b4821031', 'route': ['p3', 'e3', 'i1', 'x5', 'p2', 'c2']}
1769759115.9126859,SENT,234900e4-61ac-475e-b964-574c046dcd0b,3e696989-63ea-4c88-a06b-70a7fca78416,c2,c3,3356,?,p2,
1769759115.9128194,CREATED,24b3f6f9-cd7f-4832-863a-140d717cb33e,b82c988b-d9be-4366-9660-9ace6c82ffe2,c2,c3,27,?,?,surb={'id': 'e569f699-8334-484f-a1ff-7007a722506e', 'route': ['p3', 'e2', 'i5', 'x9', 'p2', 'c2']}
1769759116.1387968,SENT,3a161ba7-0f92-4343-a82a-6ebf29c5ebcb,87efa28b-b034-49a4-b5f6-3f5761621bfb,c2,c3,3375,?,p2,
1769759116.1389294,CREATED,435d7662-1a79-4453-b86c-c9d885533041,b82c988b-d9be-4366-9660-9ace6c82ffe2,c2,c3,27,?,?,surb={'id': 'e569f699-8334-484f-a1ff-7007a722506e', 'route': ['p3', 'e2', 'i5', 'x9', 'p2', 'c2']}
1769759116.6731756,RECEIVED,227616dd-1fec-41e0-ba8c-62641a701846,658925fe-364b-4b40-830a-173070d9044b,c4,c2,27,p2,?,surb={'id': 'eb4d179f-d7e5-43a8-8321-3f5457d66b66', 'route': ['p2', 'e11', 'i1', 'x2', 'p1', 'c4']}
1769759116.8517122,RECEIVED,cff6f77b-807b-419e-8e4b-ffa621e91607,658925fe-364b-4b40-830a-173070d9044b,c4,c2,27,p2,?,surb={'id': 'eb4d179f-d7e5-43a8-8321-3f5457d66b66', 'route': ['p2', 'e11', 'i1', 'x2', 'p1', 'c4']}
1769759117.05009,SENT,6903648d-d83d-49e4-b31f-e2c48af48293,d97aeb8a-b953-4292-9bc5-d5ac77830671,c2,c3,3392,?,p2,
1769759117.0502255,CREATED,c03dd007-3c71-4997-9fcb-809a98718d2c,aafc2ba8-f85b-4e25-91c7-f3086bfb2ba5,c2,c3,27,?,?,surb={'id': '42cca305-e4d4-4f62-a3a4-967e93597d8a', 'route': ['p3', 'e4', 'i10', 'x4', 'p2', 'c2']}
1769759117.1662898,SENT,db9b0a00-b177-4d68-9eea-632a40ae3a77,5bb8f6a7-ee8f-4fb7-8154-113d508140b7,c2,c3,3392,?,p2,
1769759117.1664279,CREATED,d0033a5f-f5dd-4772-96dd-4559e829267e,aafc2ba8-f85b-4e25-91c7-f3086bfb2ba5,c2,c3,27,?,?,surb={'id': '42cca305-e4d4-4f62-a3a4-967e93597d8a', 'route': ['p3', 'e4', 'i10', 'x4', 'p2', 'c2']}
1769759117.1785989,SENT,61d0a33a-3744-4ad5-a7ba-d96d949d9e46,0c1b5f12-486b-443a-bd0b-a18508d209ef,c2,c3,3399,?,p2,
1769759117.1786911,CREATED,e9f73c6f-0a97-48a3-86cf-c13058339c0f,b5ce393a-eb2a-4c42-a8e5-8d2a6b2b0a76,c2,c3,27,?,?,surb={'id': '19099489-a1d4-43dc-819e-768963504a45', 'route': ['p3', 'e6', 'i11', 'x2', 'p2', 'c2']}
1769759117.3576643,SENT,39914209-563d-43cc-acf3-cd2053f2440f,be292ad9-a550-4cad-9df1-8a26a83b6656,c2,c3,3360,?,p2,
1769759117.3577666,CREATED,0d166068-917b-45f6-b879-5c2b7abd4764,b5ce393a-eb2a-4c42-a8e5-8d2a6b2b0a76,c2,c3,27,?,?,surb={'id': '19099489-a1d4-43dc-819e-768963504a45', 'route': ['p3', 'e6', 'i11', 'x2', 'p2', 'c2']}
1769759117.5731955,SENT,ac5d8c8d-ba13-4de8-860c-ebcd902664b1,9f6275ab-41ad-4a90-836f-d0dc48ce23dc,c2,c3,3376,?,p2,
1769759117.5733314,CREATED,f0c5bf3b-ade4-4911-ac0f-02efecc084b8,edeb547f-900c-475b-856d-153622506aee,c2,c3,27,?,?,surb={'id': '26bc075c-3a09-412f-a3a6-640f2da38dcc', 'route': ['p3', 'e8', 'i7', 'x9', 'p2', 'c2']}
1769759117.6985822,RECEIVED,a44f4935-a0ec-4201-9be7-1ebe03e40cbd,eef57aa0-972d-4029-8f3d-55996907b2f2,c4,c2,27,p2,?,surb={'id': 'f82f3bc8-97a7-4c30-adfb-ab22d2c85abf', 'route': ['p2', 'e1', 'i9', 'x3', 'p1', 'c4']}
1769759117.7737486,SENT,4f576e02-1756-4645-91e1-9aa0037585f8,74905466-36a5-4e3f-bb13-d125181047e1,c2,c3,3374,?,p2,
1769759117.7739048,CREATED,d55d3246-8ae1-44ad-8b87-6cf6030ad2f1,edeb547f-900c-475b-856d-153622506aee,c2,c3,27,?,?,surb={'id': '26bc075c-3a09-412f-a3a6-640f2da38dcc', 'route': ['p3', 'e8', 'i7', 'x9', 'p2', 'c2']}
1769759117.7941706,RECEIVED,4ff097f4-47f8-4af0-81b3-53ff678a4320,4a5ce8fd-b80a-4590-8bd9-e1d9a88274d4,c4,c2,27,p2,?,surb={'id': 'cece2774-4f01-411b-8767-ffba286974ea', 'route': ['p2', 'e3', 'i10', 'x7', 'p1', 'c4']}
1769759117.88471,SENT,faea9fec-6aa9-4fa2-a544-a907eb685348,581bf50b-8da5-4441-b7f2-8db1d5ea701e,c2,c3,3359,?,p2,
1769759117.8848739,CREATED,3e8d7bb2-c642-4b30-84d7-230207337b2b,73b41893-9244-4eee-bb0e-7c1afcb814c2,c2,c3,27,?,?,surb={'id': 'eadfdcbe-4587-477e-8073-bd5347b258cf', 'route': ['p3', 'e2', 'i2', 'x5', 'p2', 'c2']}
1769759117.954649,SENT,b47669c0-eda9-4db6-a570-8491bb7fbca2,e273f23e-99ca-4f28-af1a-6477d8103d83,c2,c3,3360,?,p2,
1769759117.9547443,CREATED,73f4667a-4318-4118-b624-7a22968de951,73b41893-9244-4eee-bb0e-7c1afcb814c2,c2,c3,27,?,?,surb={'id': 'eadfdcbe-4587-477e-8073-bd5347b258cf', 'route': ['p3', 'e2', 'i2', 'x5', 'p2', 'c2']}
1769759118.0453067,SENT,54a65f6e-eb12-4417-b41e-69e77bf90e4b,042ab62b-0393-46ad-8405-3aac7433df29,c2,c3,3368,?,p2,
1769759118.0454018,CREATED,2f1b4a9f-d456-4093-b657-2b9feeda3d9b,59dedea8-96fb-4aae-af48-a049fe134f28,c2,c3,27,?,?,surb={'id': '5f0dcf7d-e0ef-4ff9-b0a0-8292974b2364', 'route': ['p3', 'e8', 'i7', 'x4', 'p2', 'c2']}
1769759118.1661024,SENT,afc63a83-8d63-49b5-ba27-6f404a4935d9,eded005f-cb81-4a45-84b7-cf49e3176944,c2,c3,3367,?,p2,
1769759118.1662526,CREATED,649e0292-5f6a-4ddd-a747-13b9e52d8dbd,59dedea8-96fb-4aae-af48-a049fe134f28,c2,c3,27,?,?,surb={'id': '5f0dcf7d-e0ef-4ff9-b0a0-8292974b2364', 'route': ['p3', 'e8', 'i7', 'x4', 'p2', 'c2']}
1769759118.25841,RECEIVED,83dde266-8500-4658-8e1f-f2ee38b4bcbe,ca2b7a0d-5c06-46da-bc1a-bd24d34d600d,c4,c2,26,p2,?,surb={'id': 'ab9673f8-9b7c-49a7-aa35-b72db70e7e99', 'route': ['p2', 'e10', 'i5', 'x1', 'p1', 'c4']}
1769759118.388977,RECEIVED,0f37c7d9-4aff-4038-8c32-b93646f3babf,4a5ce8fd-b80a-4590-8bd9-e1d9a88274d4,c4,c2,27,p2,?,surb={'id': 'cece2774-4f01-411b-8767-ffba286974ea', 'route': ['p2', 'e3', 'i10', 'x7', 'p1', 'c4']}
1769759118.4398346,SENT,a09eeab9-71b9-451f-a459-2cf5045b7148,3e89e284-2e93-4e80-a7e5-8cb3c4533d95,c2,c3,3375,?,p2,
1769759118.4399705,CREATED,7a61a990-4e78-4be2-a535-0ca2c227528f,2eddde6f-4295-4a65-82b0-8b2dc573bb3e,c2,c3,27,?,?,surb={'id': '45e4b218-f015-49c7-929d-dad79f875c61', 'route': ['p3', 'e12', 'i1', 'x2', 'p2', 'c2']}
1769759118.542188,SENT,4087d735-c7cc-48ff-b11f-31e4c08a34dd,39e613ea-1166-4272-8e2e-63d1f2320db1,c2,c3,3392,?,p2,
1769759118.5422606,CREATED,6b6d69f2-840d-4e2b-b163-6fb3fece3817,2eddde6f-4295-4a65-82b0-8b2dc573bb3e,c2,c3,27,?,?,surb={'id': '45e4b218-f015-49c7-929d-dad79f875c61', 'route': ['p3', 'e12', 'i1', 'x2', 'p2', 'c2']}
1769759118.6165767,RECEIVED,97783aff-d25d-4672-83f2-80aa8b431dfc,eef57aa0-972d-4029-8f3d-55996907b2f2,c4,c2,27,p2,?,surb={'id': 'f82f3bc8-97a7-4c30-adfb-ab22d2c85abf', 'route': ['p2', 'e1', 'i9', 'x3', 'p1', 'c4']}
1769759118.7899568,RECEIVED,cf55b752-f24c-400c-a671-9b387c1f1db0,ca2b7a0d-5c06-46da-bc1a-bd24d34d600d,c4,c2,26,p2,?,surb={'id': 'ab9673f8-9b7c-49a7-aa35-b72db70e7e99', 'route': ['p2', 'e10', 'i5', 'x1', 'p1', 'c4']}
1769759119.048726,SENT,85061dc6-d3c0-4c3a-9b0a-59d22a049840,f7569083-3ee4-4118-9ac4-e9d444c6c38b,c2,c3,3388,?,p2,
1769759119.0488575,CREATED,51b1bede-8472-43ef-81c5-42b05a21cdcc,5703ec03-40cf-418e-b6ee-d7e2e9f78306,c2,c3,27,?,?,surb={'id': '79c6ebb3-a3a3-4d51-8640-9d4715a90310', 'route': ['p3', 'e6', 'i4', 'x8', 'p2', 'c2']}
1769759119.4434261,SENT,41452100-11c5-4993-b626-287632205246,3a72eef9-aeb1-4e8d-b9d0-487387ac9e42,c2,c3,3367,?,p2,
1769759119.4435165,CREATED,cb08d042-a381-4640-87ac-83f0a9304ae4,5703ec03-40cf-418e-b6ee-d7e2e9f78306,c2,c3,27,?,?,surb={'id': '79c6ebb3-a3a3-4d51-8640-9d4715a90310', 'route': ['p3', 'e6', 'i4', 'x8', 'p2', 'c2']}
1769759119.5832324,RECEIVED,d71c321f-0df1-4e30-9fcb-f88126d63ca8,f279a547-78ed-4db6-9c02-681bb1e1e0cd,c4,c2,27,p2,?,surb={'id': 'eff60559-bfe1-4283-aae1-a787f68b5a73', 'route': ['p2', 'e10', 'i1', 'x11', 'p1', 'c4']}
1769759119.7843726,RECEIVED,eb47f0ee-cb9d-4a14-a1c6-d91970b44c5b,9f1ad4d4-f7de-4578-851d-b1d1316043a9,c4,c2,26,p2,?,surb={'id': 'b6ec0a83-3434-4331-afd3-9769adca8ff0', 'route': ['p2', 'e2', 'i1', 'x10', 'p1', 'c4']}
1769759119.8501933,RECEIVED,4a21c5fb-e9cd-407f-ab8c-942521c372ef,9f1ad4d4-f7de-4578-851d-b1d1316043a9,c4,c2,26,p2,?,surb={'id': 'b6ec0a83-3434-4331-afd3-9769adca8ff0', 'route': ['p2', 'e2', 'i1', 'x10', 'p1', 'c4']}
1769759119.9121344,RECEIVED,8b615e60-8731-4095-9048-4ddcb09a3efa,4ded1f33-0a41-4ca6-8883-c216451363e6,c4,c2,27,p2,?,surb={'id': '3b4de087-ca30-4b86-a7a8-142fdfbc8e24', 'route': ['p2', 'e5', 'i12', 'x9', 'p1', 'c4']}
1769759120.1302478,SENT,b775c9ea-744c-495c-b122-8ded1365e141,0bfdb9de-2f57-43e0-9409-8b72b11174e2,c2,c3,3391,?,p2,
1769759120.1303787,CREATED,d668c4c6-3854-4539-b228-4b930497631d,91e3413c-d2fc-4d28-9b4c-958309c5044a,c2,c3,27,?,?,surb={'id': '5b2ea94d-7a45-44f3-bd23-71998184591d', 'route': ['p3', 'e11', 'i12', 'x5', 'p2', 'c2']}
1769759120.3901324,RECEIVED,71ff5a66-4ab4-4438-936a-34753c66522d,6b6668a8-d292-4408-938a-0191f0276d40,c4,c2,25,p2,?,surb={'id': '56a22c71-6458-4daf-9938-bb285421379b', 'route': ['p2', 'e2', 'i8', 'x7', 'p1', 'c4']}
1769759120.6006675,SENT,a235dbcc-6b0a-44bc-b8fa-7717d41856df,0fd95699-cb5d-49ca-b046-1488b3faea36,c2,c3,3359,?,p2,
1769759120.60082,CREATED,826a39b4-11ae-4d94-954a-0f5cd718478e,91e3413c-d2fc-4d28-9b4c-958309c5044a,c2,c3,27,?,?,surb={'id': '5b2ea94d-7a45-44f3-bd23-71998184591d', 'route': ['p3', 'e11', 'i12', 'x5', 'p2', 'c2']}
1769759120.9907038,RECEIVED,c6b84b19-39de-46fc-a7b4-b107dc22cb92,6b6668a8-d292-4408-938a-0191f0276d40,c4,c2,25,p2,?,surb={'id': '56a22c71-6458-4daf-9938-bb285421379b', 'route': ['p2', 'e2', 'i8', 'x7', 'p1', 'c4']}
1769759121.4651706,RECEIVED,c08bf4b5-eda2-4f5a-886d-12ca5327f059,4ded1f33-0a41-4ca6-8883-c216451363e6,c4,c2,27,p2,?,surb={'id': '3b4de087-ca30-4b86-a7a8-142fdfbc8e24', 'route': ['p2', 'e5', 'i12', 'x9', 'p1', 'c4']}
1769759121.4915273,RECEIVED,237a0a18-0bea-43a8-8663-2c5d97df3366,3185cdaa-3f81-4853-ada3-150fb8628888,c4,c2,27,p2,?,surb={'id': 'e9c41c07-9c16-4e93-885c-e54d9c8f242b', 'route': ['p2', 'e9', 'i3', 'x2', 'p1', 'c4']}
1769759121.7131739,RECEIVED,2138b943-a95e-41c9-af66-74255a11c4cc,c0de5254-6b5b-4436-8867-83ce7f1528b6,c4,c2,26,p2,?,surb={'id': '54d3a4ab-7ce6-445c-aef5-9b5fa8807c17', 'route': ['p2', 'e5', 'i3', 'x9', 'p1', 'c4']}
1769759121.9989226,SENT,aa40c2b9-5c26-4c43-83c6-d7adc0a336f1,7e82b9cb-9817-4da6-9ebc-626d5fc6504f,c2,c3,3388,?,p2,
1769759121.9990568,CREATED,77865586-2c94-4d6a-b28c-d502ea8e27b3,b8a0a598-c929-4a7e-8e87-2b427af574b5,c2,c3,27,?,?,surb={'id': '7898cd2d-6be4-45d5-9142-5358ad2e40bc', 'route': ['p3', 'e1', 'i2', 'x5', 'p2', 'c2']}
