timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769475340.0384552,SENT,f4119ade-27fd-4e23-b459-6e851e215d38,4c89db04-e97b-4e1a-83cc-f4d93a3d5364,c3,c2,3396,?,p3,
1769475340.0386138,CREATED,e66962c3-fe4f-4cad-b996-d81950b70562,23d83d24-2430-4d63-94d4-ab20f5295e3d,c3,c2,27,?,?,surb={'id': '5cd3cbd4-389e-4596-96db-38e625821d93', 'route': ['p2', 'e12', 'i12', 'x7', 'p3', 'c3']}
1769475343.0527506,CREATED,51da4e5c-80b4-431f-abc6-b3b6d6e3a74b,208cca7c-5569-4e8a-87cd-d8284f5a4325,c3,c2,27,?,?,surb={'id': '9872e8bf-3533-4661-9d39-c288d2336a7d', 'route': ['p2', 'e11', 'i3', 'x1', 'p3', 'c3']}
1769475343.2245753,SENT,57fde46f-3936-4f4b-9089-800c468d3cbe,f095cc8d-db4a-44f6-84b1-30c7b20f7d4b,c3,c2,3403,?,p3,
1769475343.2247226,CREATED,4553b1fb-8e84-40c9-a7ae-328337930cb1,208cca7c-5569-4e8a-87cd-d8284f5a4325,c3,c2,27,?,?,surb={'id': '9872e8bf-3533-4661-9d39-c288d2336a7d', 'route': ['p2', 'e11', 'i3', 'x1', 'p3', 'c3']}
1769475343.8960063,RECEIVED,6c01f5e2-9cf3-42c9-91d7-74a75c7286e9,1a946a89-ca96-4ed4-a680-8e3315ecd815,c2,c3,27,p3,?,surb={'id': '98df76b8-a246-4e85-8753-911aa1444680', 'route': ['p3', 'e8', 'i6', 'x11', 'p2', 'c2']}
1769475344.0265179,RECEIVED,e4aaa837-004c-4c55-a5f9-f41f3d8cae1b,54510e3e-d7e8-4385-bb1b-a64356694a8b,c2,c3,27,p3,?,surb={'id': '82d651de-26d4-4b87-9654-240addda4f31', 'route': ['p3', 'e5', 'i8', 'x11', 'p2', 'c2']}
1769475344.15892,RECEIVED,17ae7a8d-2505-4f4b-9026-26b572869e9a,ce119a32-b5a7-4c3f-9f01-c714fe97735c,c2,c3,27,p3,?,surb={'id': 'f11ebbf8-349c-4a5c-8fd7-2f677d7c96f2', 'route': ['p3', 'e5', 'i11', 'x6', 'p2', 'c2']}
1769475344.3634193,RECEIVED,3fcf5a6e-ded9-4db0-b9c7-49b92679a1cd,50285213-8073-45b5-b6b2-1c52271f5089,c2,c3,27,p3,?,surb={'id': '641c8d27-1ed8-4915-b3f7-e575bbe21e8d', 'route': ['p3', 'e10', 'i7', 'x4', 'p2', 'c2']}
1769475344.4102943,RECEIVED,e9e65a89-50d6-46f2-989e-4cd9ceeb3f4c,ba8cde20-b111-4711-846c-70f7df0d2491,c2,c3,26,p3,?,surb={'id': '20f9e492-dc1d-4d64-b3e9-49e3830db432', 'route': ['p3', 'e11', 'i7', 'x3', 'p2', 'c2']}
1769475344.4748478,SENT,00b7d953-482d-4a68-b057-5517a730ac3a,3cdf9673-c59f-4d64-ba74-a43ce1c2690a,c3,c2,3355,?,p3,
1769475344.4749997,CREATED,e0b3a52c-9846-4cf6-9cef-6425039255be,fb9b37d5-5868-4646-afc1-4dc11b8ed184,c3,c2,27,?,?,surb={'id': '0fc06294-6023-482a-aede-af1016e418e2', 'route': ['p2', 'e8', 'i3', 'x1', 'p3', 'c3']}
1769475344.8826344,RECEIVED,b8751550-3b23-4d7c-90dd-1c3d71cf07f0,50285213-8073-45b5-b6b2-1c52271f5089,c2,c3,27,p3,?,surb={'id': '641c8d27-1ed8-4915-b3f7-e575bbe21e8d', 'route': ['p3', 'e10', 'i7', 'x4', 'p2', 'c2']}
1769475344.9559762,RECEIVED,7188b49b-0ab9-4ebc-b8d6-a1ffd2863f20,1a946a89-ca96-4ed4-a680-8e3315ecd815,c2,c3,27,p3,?,surb={'id': '98df76b8-a246-4e85-8753-911aa1444680', 'route': ['p3', 'e8', 'i6', 'x11', 'p2', 'c2']}
1769475345.6797643,SENT,9be01b27-a31c-41da-a015-055f1f65da6c,ca04e4cb-0d18-4d10-8634-f41ab6d66717,c3,c2,3364,?,p3,
1769475345.6799135,CREATED,63081127-ed84-4339-8060-9e74913c2928,fb9b37d5-5868-4646-afc1-4dc11b8ed184,c3,c2,27,?,?,surb={'id': '0fc06294-6023-482a-aede-af1016e418e2', 'route': ['p2', 'e8', 'i3', 'x1', 'p3', 'c3']}
1769475345.697757,SENT,19122284-223d-43c7-967a-a1838aab6b85,c7254907-611a-4ddf-b1cd-5d5b0935369d,c3,c2,3375,?,p3,
1769475345.6979103,CREATED,4ace979b-af6a-4839-9ff1-a296b06e9faa,dc3b2afa-d09c-4412-8163-ffe8d9853439,c3,c2,26,?,?,surb={'id': '5d7d20ea-ced5-4836-8126-6f0648f8665e', 'route': ['p2', 'e10', 'i2', 'x7', 'p3', 'c3']}
1769475345.8255203,RECEIVED,52d009d7-8a2b-40d6-b9d3-a3d7cca2d33d,db3e89dd-6f2e-4f59-b0fd-39e1751710fb,c2,c3,27,p3,?,surb={'id': '39898ae4-2da2-4006-ad38-7f3dd3c4ae20', 'route': ['p3', 'e12', 'i5', 'x6', 'p2', 'c2']}
1769475345.8614283,SENT,cbed6053-f1b8-4fff-ab44-77549c52009d,903114b8-0c3c-4f71-97db-3a5d9a342c1f,c3,c2,3359,?,p3,
1769475345.8615837,CREATED,2942d5b1-65b8-47ab-94f8-58dff310416a,dc3b2afa-d09c-4412-8163-ffe8d9853439,c3,c2,26,?,?,surb={'id': '5d7d20ea-ced5-4836-8126-6f0648f8665e', 'route': ['p2', 'e10', 'i2', 'x7', 'p3', 'c3']}
1769475345.8855762,RECEIVED,549e6a0a-b4e8-4dc2-9e83-57142092729e,ba8cde20-b111-4711-846c-70f7df0d2491,c2,c3,26,p3,?,surb={'id': '20f9e492-dc1d-4d64-b3e9-49e3830db432', 'route': ['p3', 'e11', 'i7', 'x3', 'p2', 'c2']}
1769475345.9708378,RECEIVED,f63c7057-38dc-4403-95ec-a8bfb44904ff,51f73a8f-cab1-41ae-891c-e5a1424dc615,c2,c3,27,p3,?,surb={'id': 'd6cf14b4-4ded-4eba-9b62-fbd8ff8934bf', 'route': ['p3', 'e4', 'i12', 'x2', 'p2', 'c2']}
1769475345.9755354,RECEIVED,274686e1-f619-4b27-b82e-1e45e02de537,54510e3e-d7e8-4385-bb1b-a64356694a8b,c2,c3,27,p3,?,surb={'id': '82d651de-26d4-4b87-9654-240addda4f31', 'route': ['p3', 'e5', 'i8', 'x11', 'p2', 'c2']}
1769475346.0900095,SENT,7e564f10-1732-4013-bb2b-01e45ce37f55,c78488ce-1338-40cf-8427-6b32b8b3c07c,c3,c2,3387,?,p3,
1769475346.0901847,CREATED,51229341-9401-4d3f-9309-05bd0cea8783,97cdfbd0-997e-4629-a14c-4ee9edab723b,c3,c2,27,?,?,surb={'id': 'd235e061-acaa-4b11-a9c7-436c4dfd6dc3', 'route': ['p2', 'e12', 'i4', 'x1', 'p3', 'c3']}
1769475346.2441661,RECEIVED,8632f42e-69eb-46ef-929a-d34056ac2392,ce119a32-b5a7-4c3f-9f01-c714fe97735c,c2,c3,27,p3,?,surb={'id': 'f11ebbf8-349c-4a5c-8fd7-2f677d7c96f2', 'route': ['p3', 'e5', 'i11', 'x6', 'p2', 'c2']}
1769475346.8614724,RECEIVED,29a77f09-6101-4c2f-a774-4a3b5f0830ad,51f73a8f-cab1-41ae-891c-e5a1424dc615,c2,c3,27,p3,?,surb={'id': 'd6cf14b4-4ded-4eba-9b62-fbd8ff8934bf', 'route': ['p3', 'e4', 'i12', 'x2', 'p2', 'c2']}
1769475347.432113,SENT,1bc1315e-b3f4-41b6-a0af-e49e0170c717,39e8667e-15d7-4912-8a23-7b37f0603bfd,c3,c2,3400,?,p3,
1769475347.4322884,CREATED,63d5d6b8-ff2f-40ec-8555-a094710cefe9,97cdfbd0-997e-4629-a14c-4ee9edab723b,c3,c2,27,?,?,surb={'id': 'd235e061-acaa-4b11-a9c7-436c4dfd6dc3', 'route': ['p2', 'e12', 'i4', 'x1', 'p3', 'c3']}
1769475347.6066132,SENT,77a34449-ec63-48f7-a69a-ab45473a33de,9a9ff1de-996a-488c-ba62-2e722570de6c,c3,c2,3390,?,p3,
1769475347.6067407,CREATED,45976b12-625c-4e5f-92a2-f7c32b648bec,e0a87c08-dcb0-470f-b46f-95bd93df0280,c3,c2,27,?,?,surb={'id': '9361e755-17db-4ff3-ad3b-4b2704956e26', 'route': ['p2', 'e7', 'i3', 'x11', 'p3', 'c3']}
1769475347.7919092,SENT,460a7c32-1edb-4c8f-8b79-0dccdd4934d3,7d9678c4-ac39-49e6-a53b-64f0d6a24039,c3,c2,3360,?,p3,
1769475347.7920787,CREATED,498e1422-43ba-48a5-990f-464fcae54977,e0a87c08-dcb0-470f-b46f-95bd93df0280,c3,c2,27,?,?,surb={'id': '9361e755-17db-4ff3-ad3b-4b2704956e26', 'route': ['p2', 'e7', 'i3', 'x11', 'p3', 'c3']}
1769475347.8556116,SENT,5be6ecef-bb92-492a-ab6c-527d3c39597c,fa17bd87-def3-4ccb-9dcd-cc3591595c74,c3,c2,3386,?,p3,
1769475347.855756,CREATED,0d84fbbc-4b1f-4f32-a957-b1f5f6a8a08f,3315cc86-d6b2-4049-8099-e8ca2297aa4d,c3,c2,27,?,?,surb={'id': 'ec075482-4fd6-4ad9-ad9c-033d492b483d', 'route': ['p2', 'e8', 'i3', 'x7', 'p3', 'c3']}
1769475347.9437444,SENT,34a80c1e-c7e7-4dcd-ab27-2afd93f5ed9a,270e9fcc-8ee6-4c38-81a6-46079a8e1f91,c3,c2,3363,?,p3,
1769475347.9439085,CREATED,ac5fafa1-8168-4b43-888c-605fb9081d1e,3315cc86-d6b2-4049-8099-e8ca2297aa4d,c3,c2,27,?,?,surb={'id': 'ec075482-4fd6-4ad9-ad9c-033d492b483d', 'route': ['p2', 'e8', 'i3', 'x7', 'p3', 'c3']}
1769475347.9867928,RECEIVED,79147d9a-8fee-42f0-8c37-017fe63a55a5,5b02883e-03d8-4da0-a1c7-e4eb84dd6930,c2,c3,27,p3,?,surb={'id': 'c38a54b7-d789-4ab1-84ab-217807cbfa98', 'route': ['p3', 'e4', 'i7', 'x12', 'p2', 'c2']}
1769475348.3147547,RECEIVED,cef2416b-e486-4d77-a78e-55310c8cd881,db3e89dd-6f2e-4f59-b0fd-39e1751710fb,c2,c3,27,p3,?,surb={'id': '39898ae4-2da2-4006-ad38-7f3dd3c4ae20', 'route': ['p3', 'e12', 'i5', 'x6', 'p2', 'c2']}
1769475348.425886,RECEIVED,0bd5d76a-5238-448d-8210-72714aaec398,1b384e29-8893-430f-804b-e15a53629ff6,c2,c3,27,p3,?,surb={'id': '67b65c60-8648-4d24-bc32-4fdbf797c1ef', 'route': ['p3', 'e8', 'i6', 'x8', 'p2', 'c2']}
1769475348.5318074,RECEIVED,9aa24309-204a-4213-beba-8b8cab5c8a59,5b02883e-03d8-4da0-a1c7-e4eb84dd6930,c2,c3,27,p3,?,surb={'id': 'c38a54b7-d789-4ab1-84ab-217807cbfa98', 'route': ['p3', 'e4', 'i7', 'x12', 'p2', 'c2']}
1769475348.5435681,SENT,b49d8769-39cb-49bb-b314-76127c5ccca5,9dd8fb60-3c07-41a8-9b2a-0e0d1fb3fe20,c3,c2,3384,?,p3,
1769475348.5437145,CREATED,f56a8838-9e9b-4523-9681-3a88b0347797,0ceaf5c1-66c8-455b-933e-40ad50f75487,c3,c2,26,?,?,surb={'id': '4a3f5c21-6773-4915-ada4-d53439c8be2d', 'route': ['p2', 'e11', 'i9', 'x7', 'p3', 'c3']}
1769475348.5614305,RECEIVED,648d864d-ca6c-420b-8c05-dcf2c8668242,0a294974-544d-4d09-b716-ac7a0dd1d1a7,c2,c3,27,p3,?,surb={'id': 'f619e9dc-6de5-4a7c-bdb4-503de477d574', 'route': ['p3', 'e11', 'i3', 'x3', 'p2', 'c2']}
1769475348.6586404,SENT,c8be1d72-cb87-4350-8546-3fa7e37a0ddf,c3e7eca9-45db-4ac9-a459-8f9efba21462,c3,c2,3377,?,p3,
1769475348.6587892,CREATED,2b9cd778-f217-40b2-bff2-f9b42ccf6239,0ceaf5c1-66c8-455b-933e-40ad50f75487,c3,c2,26,?,?,surb={'id': '4a3f5c21-6773-4915-ada4-d53439c8be2d', 'route': ['p2', 'e11', 'i9', 'x7', 'p3', 'c3']}
1769475348.714155,SENT,7b101c92-5308-4dd2-8304-7f48a0f28d23,dbf3fd7f-ba11-49e3-9677-710546766a09,c3,c2,3392,?,p3,
1769475348.7143095,CREATED,c1a7c731-f8c5-485a-b43a-0b304eb333ac,bf166bc6-ae72-4cea-8f5d-96061f9cd8e5,c3,c2,27,?,?,surb={'id': 'b4ca6f53-cf81-4e9d-b175-d67915690ce9', 'route': ['p2', 'e9', 'i5', 'x9', 'p3', 'c3']}
1769475348.7859511,SENT,3e8717c8-6c42-463d-beca-17ac17b06d76,bf4c0c91-e981-4c28-a5ec-188852ab881b,c3,c2,3399,?,p3,
1769475348.786145,CREATED,161282a9-de53-4c63-bb0b-2a4011fe70c7,bf166bc6-ae72-4cea-8f5d-96061f9cd8e5,c3,c2,27,?,?,surb={'id': 'b4ca6f53-cf81-4e9d-b175-d67915690ce9', 'route': ['p2', 'e9', 'i5', 'x9', 'p3', 'c3']}
1769475348.803437,RECEIVED,9119543c-3b4b-4114-bd89-00afd617fec1,4c35e147-0ebd-4dea-8f2f-4a4671ee74f2,c2,c3,27,p3,?,surb={'id': '778b5dcf-f652-4610-a8d3-ffa186d0c2bf', 'route': ['p3', 'e6', 'i3', 'x5', 'p2', 'c2']}
1769475348.8509815,RECEIVED,715422d9-bb52-442f-a4ac-f39e310a7ac5,1b384e29-8893-430f-804b-e15a53629ff6,c2,c3,27,p3,?,surb={'id': '67b65c60-8648-4d24-bc32-4fdbf797c1ef', 'route': ['p3', 'e8', 'i6', 'x8', 'p2', 'c2']}
1769475348.972315,SENT,2860139e-d3c2-47c2-a7e7-ca5d6e44b88e,31c17a50-6fa1-44dd-b107-76c9f08a4dcc,c3,c2,3375,?,p3,
1769475348.9724615,CREATED,440bec6b-63c8-4144-a4fb-ef1a6e58175f,14e4fe56-f824-4d34-a77f-80e047bbb25b,c3,c2,27,?,?,surb={'id': '61eec4c1-e231-4f44-8940-83a7625b3ce0', 'route': ['p2', 'e12', 'i4', 'x3', 'p3', 'c3']}
1769475349.014293,RECEIVED,caa520ac-4526-4f9b-873f-0438fa10c908,4c35e147-0ebd-4dea-8f2f-4a4671ee74f2,c2,c3,27,p3,?,surb={'id': '778b5dcf-f652-4610-a8d3-ffa186d0c2bf', 'route': ['p3', 'e6', 'i3', 'x5', 'p2', 'c2']}
1769475349.148567,SENT,804acef1-a8a6-4233-a454-c09dc831a3af,0b3432a2-2d77-458c-993d-18705bedca20,c3,c2,3367,?,p3,
1769475349.1487143,CREATED,1a2631b5-83be-4787-b590-db4df237206a,14e4fe56-f824-4d34-a77f-80e047bbb25b,c3,c2,27,?,?,surb={'id': '61eec4c1-e231-4f44-8940-83a7625b3ce0', 'route': ['p2', 'e12', 'i4', 'x3', 'p3', 'c3']}
1769475349.3219645,SENT,efd48a51-1442-4cfa-afdd-c88d3f7d0bc7,ce6c2cd2-8c4c-4058-9d0b-d9f8ef4a23ba,c3,c2,3396,?,p3,
1769475349.322148,CREATED,e5074100-691c-4475-be1e-21d24649cf7b,9fac69f5-1e1c-4573-8fed-6c3677487e27,c3,c2,27,?,?,surb={'id': 'c8d2cf44-78e0-413f-b855-f56af4d546df', 'route': ['p2', 'e12', 'i8', 'x3', 'p3', 'c3']}
1769475349.4875453,SENT,082c8cdc-3bbd-455c-9fe4-31e3dd2b7616,19c56f21-c885-43a7-b915-35d6cf850650,c3,c2,3399,?,p3,
1769475349.4876926,CREATED,bc788221-f533-4bc6-9aa9-24a0206e0eb3,9fac69f5-1e1c-4573-8fed-6c3677487e27,c3,c2,27,?,?,surb={'id': 'c8d2cf44-78e0-413f-b855-f56af4d546df', 'route': ['p2', 'e12', 'i8', 'x3', 'p3', 'c3']}
1769475349.826404,RECEIVED,73813e14-4202-4761-9214-1050f7da0291,60411355-dac8-4209-bdfb-5f9de5c32d32,c2,c3,27,p3,?,surb={'id': '560b37cf-405b-4b21-9843-10d2d5c54872', 'route': ['p3', 'e3', 'i5', 'x9', 'p2', 'c2']}
1769475349.8309205,RECEIVED,41902da5-d5d6-4a48-b2e6-943f89564bb8,0a294974-544d-4d09-b716-ac7a0dd1d1a7,c2,c3,27,p3,?,surb={'id': 'f619e9dc-6de5-4a7c-bdb4-503de477d574', 'route': ['p3', 'e11', 'i3', 'x3', 'p2', 'c2']}
1769475349.8781927,RECEIVED,2828ae13-c52a-4899-8e65-16718bbe4335,60411355-dac8-4209-bdfb-5f9de5c32d32,c2,c3,27,p3,?,surb={'id': '560b37cf-405b-4b21-9843-10d2d5c54872', 'route': ['p3', 'e3', 'i5', 'x9', 'p2', 'c2']}
1769475350.2005827,SENT,f9a95a40-7357-412c-994f-0a187e883fbe,80bef143-745e-4f38-ae41-4862a9c1e601,c3,c2,3380,?,p3,
1769475350.2006552,CREATED,65882dff-b549-415b-ae92-7c743b1d05ca,6932d792-abe0-4dd1-a71f-ace415f6af6f,c3,c2,27,?,?,surb={'id': '1235ff10-fabe-4c1c-9028-83491be14ba5', 'route': ['p2', 'e4', 'i7', 'x7', 'p3', 'c3']}
1769475350.5831587,SENT,b6e0aca6-f1e6-4cb8-a4fc-a06b8f5ad427,c72af041-9ba4-4510-b853-84f5f8801a19,c3,c2,3368,?,p3,
1769475350.5833163,CREATED,be38b48a-d018-4497-b594-4533b3a47798,6932d792-abe0-4dd1-a71f-ace415f6af6f,c3,c2,27,?,?,surb={'id': '1235ff10-fabe-4c1c-9028-83491be14ba5', 'route': ['p2', 'e4', 'i7', 'x7', 'p3', 'c3']}
1769475350.7860794,SENT,13bf0761-3bda-48a6-8b95-17487f539311,c0a6b7bd-619e-4def-81de-8bc96147159f,c3,c2,3379,?,p3,
1769475350.7861843,CREATED,ec4ac768-e07c-4e4e-b5bc-4af04d58f9c5,1094cf61-dc15-4ee6-9958-bf6f452781e6,c3,c2,27,?,?,surb={'id': '3cb4c409-761b-4008-82fb-a059d5e2ff50', 'route': ['p2', 'e9', 'i3', 'x10', 'p3', 'c3']}
1769475350.863254,SENT,eb79c13c-9193-4056-8cde-481baf05b68b,9767b53c-379a-4c21-91d2-80b605d7f54d,c3,c2,3391,?,p3,
1769475350.863392,CREATED,64dec3a1-a7cd-43da-b7ee-ff95f1e88ca3,1094cf61-dc15-4ee6-9958-bf6f452781e6,c3,c2,27,?,?,surb={'id': '3cb4c409-761b-4008-82fb-a059d5e2ff50', 'route': ['p2', 'e9', 'i3', 'x10', 'p3', 'c3']}
1769475350.9431682,RECEIVED,e775c96c-0fd0-449d-8661-4e0c390a634e,8ac48d72-9240-47bf-a416-aea33653334d,c2,c3,27,p3,?,surb={'id': '0016793b-438f-4a9b-9499-cbb0fea89335', 'route': ['p3', 'e9', 'i10', 'x5', 'p2', 'c2']}
1769475351.1843112,SENT,14b8e5e4-eba8-4226-a168-e76c6b05c072,c58741a0-a91c-4246-a0d6-165fd6084471,c3,c2,3376,?,p3,
1769475351.1845038,CREATED,64e02b39-5444-4c3b-81e9-da3bb5842ba3,282a6d49-7b8c-4876-967c-26d7f6c2b5ed,c3,c2,27,?,?,surb={'id': 'd4d7a43b-d4eb-4ee4-b98a-829c3412ae98', 'route': ['p2', 'e5', 'i12', 'x7', 'p3', 'c3']}
1769475351.2459922,SENT,e50ee8db-aa57-474d-bb73-ab18ecb1aa90,f9c6b6f7-f7e8-455a-8f1b-4339d6d9380d,c3,c2,3402,?,p3,
1769475351.2461936,CREATED,26a017b4-8b2b-4217-bb32-35afa4d83433,282a6d49-7b8c-4876-967c-26d7f6c2b5ed,c3,c2,27,?,?,surb={'id': 'd4d7a43b-d4eb-4ee4-b98a-829c3412ae98', 'route': ['p2', 'e5', 'i12', 'x7', 'p3', 'c3']}
1769475351.261316,RECEIVED,b68eb347-ca80-4024-9d49-d83694480a72,6774f924-f301-4d11-9cd2-0f0b229810f0,c2,c3,27,p3,?,surb={'id': 'c2d68033-8155-454b-a2de-a53e99f0035a', 'route': ['p3', 'e4', 'i4', 'x2', 'p2', 'c2']}
1769475351.4184487,SENT,d6a9f347-1ade-43d9-a1bc-b3e55089a16b,c1eabd8c-b67a-48e3-b206-5f6712b7c94c,c3,c2,3383,?,p3,
1769475351.4185941,CREATED,d0554c65-06b2-46d5-a260-f355d4c10114,ab2c98ba-3f4a-4873-850e-68da31d0b18d,c3,c2,27,?,?,surb={'id': '359b869c-3995-4ab3-9c18-810a1a62155d', 'route': ['p2', 'e2', 'i3', 'x4', 'p3', 'c3']}
1769475351.558951,RECEIVED,8a1e4e42-5bea-478b-978d-e6b9edbe72e7,8ac48d72-9240-47bf-a416-aea33653334d,c2,c3,27,p3,?,surb={'id': '0016793b-438f-4a9b-9499-cbb0fea89335', 'route': ['p3', 'e9', 'i10', 'x5', 'p2', 'c2']}
1769475351.8056242,RECEIVED,c5a2913f-85a8-4187-894c-0797de8e6191,7cd2f2d6-a170-42b6-bb60-23c5d115c3b9,c2,c3,27,p3,?,surb={'id': '266ad507-c72d-4955-8755-279ba8813155', 'route': ['p3', 'e11', 'i2', 'x2', 'p2', 'c2']}
1769475352.0713534,RECEIVED,0e82a7bb-2548-407c-ab15-f56e612d028b,1f2d891c-09f9-403f-a288-289f983522ba,c2,c3,27,p3,?,surb={'id': '150c711e-fff0-429b-9efa-1168f1f0a79b', 'route': ['p3', 'e2', 'i11', 'x1', 'p2', 'c2']}
1769475352.4067175,RECEIVED,64acea73-19de-4e8b-b7dc-3a3efc4a50c9,7cd2f2d6-a170-42b6-bb60-23c5d115c3b9,c2,c3,27,p3,?,surb={'id': '266ad507-c72d-4955-8755-279ba8813155', 'route': ['p3', 'e11', 'i2', 'x2', 'p2', 'c2']}
1769475352.4943483,RECEIVED,9385f317-7c34-477c-8eab-899e0ac6e668,6774f924-f301-4d11-9cd2-0f0b229810f0,c2,c3,27,p3,?,surb={'id': 'c2d68033-8155-454b-a2de-a53e99f0035a', 'route': ['p3', 'e4', 'i4', 'x2', 'p2', 'c2']}
1769475352.5525277,SENT,d5221893-0c60-49d1-8e1c-323e887faa3a,73f5a4fd-12fa-4f8d-aafa-e909ee6213fc,c3,c2,3379,?,p3,
1769475352.5526912,CREATED,1ecfeb05-5696-430b-ac7f-06f48e1a9e2e,ab2c98ba-3f4a-4873-850e-68da31d0b18d,c3,c2,27,?,?,surb={'id': '359b869c-3995-4ab3-9c18-810a1a62155d', 'route': ['p2', 'e2', 'i3', 'x4', 'p3', 'c3']}
1769475352.7261004,RECEIVED,99d3b179-85a1-4d23-8e48-f0979d84eab0,6cba0205-4f6c-4a35-a563-b7c35ca53d15,c2,c3,27,p3,?,surb={'id': 'cbc27ebc-a5f9-4c5c-a261-f4d48d85da1f', 'route': ['p3', 'e6', 'i11', 'x4', 'p2', 'c2']}
