timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769488293.8268242,SENT,7c21e09f-b4bb-4baf-bc71-ba1003150077,de01ff72-8fd1-4531-96e7-84430c01c73e,c2,c3,3388,?,p2,
1769488293.826986,CREATED,9e327e88-e626-483a-a7ec-e7c2960e1088,c18c005f-30bf-49ff-b9d6-b5ce58cbcfdc,c2,c3,27,?,?,surb={'id': '9506e774-007f-4af2-ad63-61719cd9a457', 'route': ['p3', 'e6', 'i3', 'x3', 'p2', 'c2']}
1769488294.0098107,SENT,548ee3a7-bda5-4ec1-9955-2f257d497d2e,5f2f1ab3-7ed6-4472-87b6-d456b2da982a,c2,c3,3363,?,p2,
1769488294.0099435,CREATED,7c1b8616-5c3b-4eaa-bbcd-4fd8e14079b7,9f6b22d8-8853-4887-97df-a58e178ebbc1,c2,c3,26,?,?,surb={'id': '09f96ef9-2472-4070-b169-17771ecb426c', 'route': ['p3', 'e7', 'i6', 'x4', 'p2', 'c2']}
1769488294.1978705,SENT,90450cd4-8145-419a-8c64-ddd7843fa941,0be0bd18-a552-4ee4-9186-0a430b877a91,c2,c3,3384,?,p2,
1769488294.1980102,CREATED,576058b0-ebb2-4f54-8325-6ee27ac8dc7c,95cfc01e-0338-4480-a98a-de39ba6e0d00,c2,c3,27,?,?,surb={'id': '271d4987-a17d-4f21-8d77-d96853029bb9', 'route': ['p3', 'e8', 'i6', 'x7', 'p2', 'c2']}
1769488294.59659,SENT,69d9ca5d-dd7d-4385-b7d3-e8921d59a1de,0f4b93d3-0e79-49a0-b747-44d0f7af5d98,c2,c3,3399,?,p2,
1769488294.5967355,CREATED,af65a38f-65a4-437c-8056-c8dd9b15ad79,d6284c37-1cac-4586-af0f-272ad601f9f7,c2,c3,27,?,?,surb={'id': '8b6002d8-857c-4769-96ae-2c74f4f15675', 'route': ['p3', 'e2', 'i5', 'x10', 'p2', 'c2']}
1769488294.972274,SENT,4b630c1f-fc3c-400c-85ed-037afa02c27e,9f5bcb0a-b876-4531-ae09-6b742fbbab76,c2,c3,3389,?,p2,
1769488294.9724104,CREATED,6cef954c-1cb4-4285-a2b1-04a6d398e525,d9118bcb-6d21-4a2d-8c24-ecd48dd06494,c2,c3,27,?,?,surb={'id': '0b98edc8-9e6b-417e-91c6-c390fb4494de', 'route': ['p3', 'e2', 'i5', 'x7', 'p2', 'c2']}
1769488295.1254978,SENT,91cbf89f-9cda-42aa-a747-acb10304937c,4692f4d2-80aa-4d5d-829d-2f90da749bd5,c2,c3,3389,?,p2,
1769488295.1256444,CREATED,dab35a27-97a1-4bf0-b963-d570f2063a11,13e451f8-876c-4631-9daa-450ba1f1599c,c2,c3,27,?,?,surb={'id': '08314c92-43fa-4552-9bac-67849c003b1a', 'route': ['p3', 'e12', 'i1', 'x10', 'p2', 'c2']}
1769488295.3438048,SENT,c82a93f8-2194-4658-a3dd-286427374484,eaa9709c-a19c-4d58-ad8b-95f5b4980038,c2,DROP,2031,?,p2,
1769488295.3441079,CREATED,1fbc2937-5d31-47da-8a51-f438eacd79ba,39f81657-d6c1-451d-af45-d7cdde2c0d3f,c2,DROP,27,?,?,
1769488295.431103,RECEIVED,47ad00d0-f89b-4e2d-b252-ba9ee647523f,d2d693e6-e498-4cf2-b110-cb0745cfd027,c3,c2,27,p2,?,surb={'id': 'd9fff839-338e-43fd-a022-bde51d6e4bf8', 'route': ['p2', 'e12', 'i8', 'x9', 'p3', 'c3']}
1769488296.3461573,SENT,b6042d05-8cfb-4e39-8ac9-218b9f112194,c9d4e496-d421-4f5a-aca9-a7094fecf287,c2,c3,3392,?,p2,
1769488296.3463023,CREATED,2d9109f7-f8d7-4e29-830e-69558df8d259,75be6349-c152-43e4-a679-628086fb3d60,c2,c3,27,?,?,surb={'id': '702d1cec-70d6-416f-b1db-f1aedad99688', 'route': ['p3', 'e5', 'i7', 'x10', 'p2', 'c2']}
1769488296.6745918,SENT,d1df1c2e-0a5c-49ae-9437-088742d291bb,a9a1bf1d-9508-41ee-b095-acaff3e498d2,c2,c3,3392,?,p2,
1769488296.6747382,CREATED,8d5ef894-acc2-45af-bfcc-9c82f958a4b7,2c16adc0-6770-4941-b0e3-7bbc074adcf2,c2,c3,27,?,?,surb={'id': 'c24e83ee-35ad-4f7c-9772-0e518861c114', 'route': ['p3', 'e3', 'i10', 'x10', 'p2', 'c2']}
1769488297.0748737,SENT,706cd0a7-81ff-4828-b0f8-5f8f47f1d054,657f6c7b-026a-45f7-a09e-df75ec7f2d62,c2,c3,3384,?,p2,
1769488297.0750148,CREATED,80c108c4-23ad-46fd-a93a-74a330242bfa,f8bea54e-dd67-42b9-ac79-f2afdfb3cddc,c2,c3,26,?,?,surb={'id': 'e6c868a4-56d9-4902-b14f-a5c23d3fd79f', 'route': ['p3', 'e1', 'i7', 'x2', 'p2', 'c2']}
1769488297.095802,RECEIVED,7de67523-3ef9-4aa3-98f2-12fb6aba9a6c,ce1822fc-20da-44df-995c-1c9c1cdb462b,c3,c2,26,p2,?,surb={'id': 'e8da59d0-015f-4626-9fb7-e677093daa39', 'route': ['p2', 'e6', 'i11', 'x9', 'p3', 'c3']}
1769488297.1672678,SENT,e6548262-e51d-48c0-ac63-f5c4abfe81f3,8fc51110-cdb6-4da1-8148-4cd5183a9e1c,c2,c3,3376,?,p2,
1769488297.167417,CREATED,74552584-bbc5-474d-a4e9-37090a41bc41,eeac3497-63bf-416a-b091-79e2935cd9d4,c2,c3,27,?,?,surb={'id': 'c69c536e-b9be-4b1c-b5b0-a780037d35d4', 'route': ['p3', 'e5', 'i5', 'x7', 'p2', 'c2']}
1769488297.254546,SENT,67707d0b-b6d5-4cc7-91f7-b919f9086bed,e7eeda5a-3095-4c36-8a8d-2ba571634c20,c2,c3,3379,?,p2,
1769488297.254743,CREATED,0719c18c-0a58-4654-b467-59f1e5976c58,a09b4245-43d3-478f-906d-c50102bea704,c2,c3,27,?,?,surb={'id': 'cd50811b-e1c9-4192-b70e-fa29480bfd54', 'route': ['p3', 'e2', 'i1', 'x1', 'p2', 'c2']}
1769488297.2675173,SENT,471331e7-d238-4594-b617-276a04900bce,446e7279-d180-4f69-b954-a2512e185489,c2,DROP,2023,?,p2,
1769488297.2676497,CREATED,560618cc-27df-4bb0-a4d5-7f13312c8d8b,98cb81c8-ccf5-424c-9ca3-fc4fb1c424cc,c2,DROP,27,?,?,
1769488297.7254226,SENT,b9aee33e-aacb-4830-b27c-e39819c83f4a,7ef7a824-c16a-4bc6-be0d-3006435be652,c2,DROP,2017,?,p2,
1769488297.725555,CREATED,e6a5fffd-9ad0-4dee-8623-3bb387ec856a,ae93164d-fe7a-4b32-a335-48c15a08c46e,c2,DROP,27,?,?,
1769488297.8983173,RECEIVED,2cda240a-d162-4cca-b0a6-7776d2b282ac,890ad6e6-6c0f-4945-b61e-a5a72c137a98,c3,c2,27,p2,?,surb={'id': 'f9d7a127-c232-4b55-8f3e-89f8d98e8344', 'route': ['p2', 'e12', 'i5', 'x4', 'p3', 'c3']}
1769488297.9074526,RECEIVED,d81cc57c-cf50-49a5-9e53-d1b63853e205,d2e33167-b5f5-4a50-8a22-cfb0e4fa49e4,c3,c2,26,p2,?,surb={'id': 'ac8e31c0-4bf8-4f80-b231-5e52cc267528', 'route': ['p2', 'e12', 'i3', 'x12', 'p3', 'c3']}
