timestamp,event_type,packet_id,src,dst,size,flags
1765459119.368808,RECEIVED,bb2a7db7-aab0-45dd-95d0-8fb04c916622,?,?,7525,
1765459119.4548216,SENT,bb2a7db7-aab0-45dd-95d0-8fb04c916622,?,?,2941,
1765459119.7046685,RECEIVED,35fafb5c-6cea-44c6-8db8-9d641aa48363,?,?,7525,
1765459119.756424,RECEIVED,4ee61494-c064-44db-a334-93680cd83533,?,?,7525,
1765459119.8406315,RECEIVED,e0076f96-f5f4-411c-a49b-3c5b1427ba3c,?,?,7525,
1765459121.4627535,SENT,35fafb5c-6cea-44c6-8db8-9d641aa48363,?,?,2941,
1765459121.4778326,SENT,e0076f96-f5f4-411c-a49b-3c5b1427ba3c,?,?,2941,
1765459121.4901576,SENT,4ee61494-c064-44db-a334-93680cd83533,?,?,2941,
1765459121.6315987,RECEIVED,54977819-b175-451f-9300-057e6bbe557e,?,?,7525,
1765459121.8375285,RECEIVED,1b1291c7-9110-4267-b9b3-764a6fa18a9d,?,?,7669,
1765459121.9181805,RECEIVED,33e08102-0eb6-4485-a64b-8c8ab0205813,?,?,7669,
1765459123.388765,RECEIVED,4532ee3c-2833-4df6-be5b-8d57c36e7f9d,?,?,7525,
1765459123.4956977,SENT,33e08102-0eb6-4485-a64b-8c8ab0205813,?,?,3001,
1765459123.500881,SENT,4532ee3c-2833-4df6-be5b-8d57c36e7f9d,?,?,2941,
1765459123.506553,SENT,1b1291c7-9110-4267-b9b3-764a6fa18a9d,?,?,3001,
1765459123.511742,SENT,54977819-b175-451f-9300-057e6bbe557e,?,?,2941,
1765459123.934016,RECEIVED,c35ba8a7-4a3f-4ed0-afe4-0cee859fde38,?,?,7669,
1765459123.9509127,RECEIVED,2093599c-d3ce-448a-b75e-861b2efbc785,?,?,7525,
1765459125.5159824,SENT,c35ba8a7-4a3f-4ed0-afe4-0cee859fde38,?,?,3001,
1765459125.5240958,SENT,2093599c-d3ce-448a-b75e-861b2efbc785,?,?,2941,
1765459125.9957216,RECEIVED,a67b8aaf-1f5a-4878-bbca-b560682733c4,?,?,7525,
1765459127.531219,SENT,a67b8aaf-1f5a-4878-bbca-b560682733c4,?,?,2941,
1765459129.4731998,RECEIVED,98150075-91cd-418f-9381-4f4965efbaff,?,?,7525,
1765459129.4793577,RECEIVED,49282fce-1ed5-49e9-bce1-c9bf3dc70c5e,?,?,7669,
1765459129.5351331,SENT,49282fce-1ed5-49e9-bce1-c9bf3dc70c5e,?,?,3001,
1765459129.5404377,SENT,98150075-91cd-418f-9381-4f4965efbaff,?,?,2941,
1765459129.962271,RECEIVED,9dae9987-c7bb-475f-8ffb-fd83bd85cc93,?,?,7525,
1765459130.02282,RECEIVED,e86e790e-f4de-41ca-af16-ed0944788d17,?,?,7525,
1765459131.5494015,SENT,9dae9987-c7bb-475f-8ffb-fd83bd85cc93,?,?,2941,
1765459131.5568714,SENT,e86e790e-f4de-41ca-af16-ed0944788d17,?,?,2941,
1765459134.0622442,RECEIVED,e64cc13c-f5a2-4b6d-ab21-7dbe4807b283,?,?,7669,
1765459134.076723,RECEIVED,3170d23a-ab72-4f66-ae3d-a048edfe2b78,?,?,7525,
1765459135.5638056,SENT,e64cc13c-f5a2-4b6d-ab21-7dbe4807b283,?,?,3001,
1765459135.575291,SENT,3170d23a-ab72-4f66-ae3d-a048edfe2b78,?,?,2941,
1765459135.6507323,RECEIVED,cbfdada2-93bc-4bec-9dd5-b8c30ee75441,?,?,7525,
1765459135.9055269,RECEIVED,3d1aa572-a03f-46ec-ad7f-0d8614273ad0,?,?,7669,
1765459135.9381351,RECEIVED,b2f4e5f1-486d-4920-8003-3a4710ee1bfd,?,?,7525,
1765459135.9644768,RECEIVED,486bd160-7d02-43b4-a479-e18180ed1323,?,?,7669,
1765459136.0639107,RECEIVED,c0e2777c-f1c5-4728-9949-43cdef683c69,?,?,7669,
1765459137.584941,SENT,486bd160-7d02-43b4-a479-e18180ed1323,?,?,3001,
1765459137.5931532,SENT,cbfdada2-93bc-4bec-9dd5-b8c30ee75441,?,?,2941,
1765459137.605893,SENT,b2f4e5f1-486d-4920-8003-3a4710ee1bfd,?,?,2941,
1765459137.6125844,SENT,c0e2777c-f1c5-4728-9949-43cdef683c69,?,?,3001,
1765459137.617006,SENT,3d1aa572-a03f-46ec-ad7f-0d8614273ad0,?,?,3001,
1765459137.8376157,RECEIVED,e1157e09-76be-4df9-9a2c-ed3deb878c2d,?,?,7525,
1765459139.6229484,SENT,e1157e09-76be-4df9-9a2c-ed3deb878c2d,?,?,2941,
1765459140.017717,RECEIVED,07c978e7-c77e-48c4-9ea5-50bf97f5f128,?,?,7669,
1765459140.0836108,RECEIVED,f362ff38-ac68-4352-8b2d-8f32338f078a,?,?,7525,
1765459141.6300967,SENT,f362ff38-ac68-4352-8b2d-8f32338f078a,?,?,2941,
