packets_observed,duration_observed,diaz_anonymity,danezis_metric_A,entropy_bits,max_entropy_bits,target_llr,detected_receiver,true_receiver,success
2500,4.543248891830444,0.806155261026344,-3.817090969222728,1.2777258584858306,1.584962500721156,-0.705568766666854,c1,c4,False
5000,7.612037420272827,0.9469354046779096,-3.774290179353367,1.5008571070196994,1.584962500721156,-0.3316354991146966,c3,c4,False
7500,10.773836612701416,0.8810631450525394,-3.758677777868723,1.3964520456757195,1.584962500721156,1.1366611214515387,c3,c4,False
10000,13.860809087753296,0.36310861388659565,-3.834766437227874,0.5755135366990913,1.584962500721156,-1.2432660747710997,c1,c4,False
12500,17.137490034103394,0.6920425348642535,-3.779132402354582,1.096861466663855,1.584962500721156,-2.0003494190382582,c1,c4,False
15000,20.280869722366333,0.044305519772187156,-3.865252667330353,0.07022258741387638,1.584962500721156,-13.055433742663581,c1,c4,False
17500,23.704949378967285,0.48270826243193315,-3.8157303503607136,0.7650744947428808,1.584962500721156,-0.8266110287581796,c4,c4,False
20000,27.097066164016724,0.6165881267467258,-3.8447601717308664,0.9772690592834637,1.584962500721156,-8.811657815457693,c1,c4,False
22500,30.223246574401855,0.7815236587720901,-3.817925286896133,1.2386856925801593,1.584962500721156,-2.4289205177656186,c4,c4,False
25000,33.57960295677185,0.846748666273056,-3.8282025909423774,1.3420648835784466,1.584962500721156,-7.282416656981582,c1,c4,False
27500,36.56244730949402,0.7808944461841812,-3.8466981355023973,1.2376884142233422,1.584962500721156,-9.215758524668104,c1,c4,False
30000,39.54130554199219,0.8154328207178736,-3.841801452483223,1.292430442695107,1.584962500721156,-7.938427359493289,c1,c4,False
32500,42.537416219711304,0.39512625008045527,-3.8426604638804127,0.6262602894280913,1.584962500721156,-2.5674103138358078,c4,c4,False
35000,45.7040913105011,0.26126191040105445,-3.8649207885796173,0.4140903308524419,1.584962500721156,-8.58151710283903,c1,c4,False
37500,48.674039363861084,0.48405445516430223,-3.8856436085648087,0.7672081597424292,1.584962500721156,-8.18290877208483,c4,c4,False
40000,51.5068039894104,0.0783283512155657,-3.9168511195490336,0.12414749941998801,1.584962500721156,-10.602472076525828,c4,c4,False
42500,54.58194541931152,0.00014500933807811824,-3.92195502605962,0.00022983436310821385,1.584962500721156,-1.091984555804629,c4,c4,False
45000,57.779428005218506,0.0003055287193346082,-3.92437294526157,0.00048425156303871287,1.584962500721156,-2.8723146729571454,c4,c4,False
47500,60.771605014801025,0.0003013843011943432,-3.921078774957867,0.00047768281569908434,1.584962500721156,-3.8280893560136064,c4,c4,False
50000,63.7732367515564,0.00485394896638189,-3.9330751629865106,0.007693327092129511,1.584962500721156,-9.401926104469112,c4,c4,False
52500,66.92416787147522,0.00035620825003789843,-3.930533565610851,0.0005645767187575743,1.584962500721156,-5.501626347606816,c4,c4,False
55000,70.00562810897827,0.00020813717940524668,-3.9322555586703962,0.0003298896243631877,1.584962500721156,-3.4260219123984825,c4,c4,False
