timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769498164.3898103,SENT,fefc4a63-add5-4cb9-b0f6-d84295d55a4e,a7721346-d421-44cc-882f-5b12be3c9c6b,c1,DROP,2039,?,p1,
1769498164.3899398,CREATED,80ccc763-0694-44aa-ab0b-757475f817f8,a74405a2-8110-4082-ad8e-bef96c07b337,c1,DROP,27,?,?,
1769498164.426613,SENT,e218f99b-7a4e-46ad-9e70-375dbb93b77a,e85baf99-10da-4cee-b9aa-a03367beccd7,c1,DROP,2016,?,p1,
1769498164.4267435,CREATED,fc706394-ba0d-45d7-b799-ac8616af7d89,7f9dce4f-9a47-497d-a99b-88c0987262aa,c1,DROP,27,?,?,
1769498164.6565404,SENT,75b3923b-b249-4fb5-a64e-4adb71932192,979edf20-497b-4e7d-96db-216e1c3c3a61,c1,c5,3379,?,p1,
1769498164.656692,CREATED,881088d7-0d11-4c81-ae80-5f672c481199,58a89979-641c-4691-a95d-16bf28136d12,c1,c5,27,?,?,surb={'id': '15da5b81-f907-4527-9b50-6a89a4aa12b0', 'route': ['p2', 'e2', 'i4', 'x9', 'p1', 'c1']}
1769498166.087791,SENT,9a02e226-81a1-494d-b8a3-f78326d6edb9,c2c06837-8dbe-4f05-a7f1-fed7458ad425,c1,c5,3392,?,p1,
1769498166.0879378,CREATED,2e9eee25-5e8f-45f5-bcc5-a3d5c6d0f193,16babc52-42be-44c1-a705-357412ef6f53,c1,c5,27,?,?,surb={'id': '5c7a681d-27aa-4b81-ba20-2ece047b94a7', 'route': ['p2', 'e9', 'i7', 'x11', 'p1', 'c1']}
1769498166.2238455,SENT,fd414a62-1d06-430d-a02b-9e7c4bda9e42,57de7034-d210-457f-b022-c467e9dc2a34,c1,c5,3391,?,p1,
1769498166.2239904,CREATED,78def3eb-4f87-4186-bcb1-2f84c9f3e547,bfe1ec7f-6e51-4685-94eb-d8b85618ef74,c1,c5,27,?,?,surb={'id': 'b3bb43a6-c78b-4d94-a178-9dac4c13e08a', 'route': ['p2', 'e7', 'i3', 'x12', 'p1', 'c1']}
1769498166.3327823,SENT,e40d5490-08d5-408c-86ed-1ffd10930b5f,7ec58631-fa72-4d40-8692-e4603595707e,c1,DROP,2015,?,p1,
1769498166.3329134,CREATED,5046b7ab-697a-4a20-9372-2d8ecfd4fa84,09e1dd22-f097-4561-ab35-4d2f1aa97754,c1,DROP,27,?,?,
1769498166.3695385,SENT,481b5b7a-5fc7-4907-b9b0-eeade7e84d04,09eea21d-23d8-423b-9a76-c2429ef24a97,c1,DROP,2020,?,p1,
1769498166.369669,CREATED,13baea09-662c-46a4-9e2e-30214332f9b7,527d9bd9-babc-44ed-bfae-6c6716b9fe13,c1,DROP,27,?,?,
1769498166.4649873,SENT,2cb154c8-16f0-423e-8358-604f51ab600b,fa6a8f00-7590-4408-86c1-82a6fbdf8087,c1,c5,3387,?,p1,
1769498166.4651558,CREATED,1745d00f-9fba-42ad-acb5-18183b331392,76678a47-0d30-4035-892c-73d3fb32acd5,c1,c5,27,?,?,surb={'id': '2e483e45-d9b2-42e7-bde8-4d7b2cb05853', 'route': ['p2', 'e10', 'i12', 'x10', 'p1', 'c1']}
1769498166.7739344,SENT,df124921-e508-492f-9e89-1003d67a07dc,8cbdaadc-c94d-48ae-8d5f-034ef70e00ae,c1,c5,3370,?,p1,
1769498166.7741086,CREATED,daf5ffcd-1c4b-46db-91f9-9c66f6821a58,82da6740-fd5a-4ce5-8275-ddb008c29fdb,c1,c5,27,?,?,surb={'id': '3fd40a77-c4f1-4f7d-a18e-63338423687c', 'route': ['p2', 'e12', 'i7', 'x5', 'p1', 'c1']}
1769498166.9420154,SENT,c8c5cef1-467a-4aa8-a3d6-89d65a0f5259,ebafa665-bfdb-469b-ae9e-6a23609e7533,c1,DROP,2033,?,p1,
1769498166.9421785,CREATED,e59fdd22-4baf-4aa6-9fdd-5eb67c395b79,c1d09d7d-d63c-4ac7-ba6e-e8272ee20b69,c1,DROP,27,?,?,
1769498167.0941808,SENT,15381759-64b5-4429-9457-4eb05061673a,6eec1023-ba99-4a95-b437-214d4a64b0e4,c1,DROP,2016,?,p1,
1769498167.0943131,CREATED,432a147f-c47f-49af-b1b0-674b193f8f07,1e61779b-76c4-4a57-ad7c-4aff3e491dae,c1,DROP,27,?,?,
1769498167.168295,RECEIVED,62baa575-063d-4c57-be44-3db5237d2ab1,7acc3e97-5db0-465f-9cf4-80a23485a495,c4,c1,26,p1,?,surb={'id': 'c6a4fe19-dc76-467d-a64a-ca3e1ea197bc', 'route': ['p1', 'e4', 'i12', 'x12', 'p1', 'c4']}
1769498167.4735663,SENT,2cbddbc0-e365-4bc6-bb35-bcf0ed975a64,ed6d843a-6c6e-40bd-b7b7-68615742681c,c1,c5,3391,?,p1,
1769498167.4737127,CREATED,b7a85d39-5271-4f48-987e-68ce6b9cacc6,e732b4a7-9f57-4649-8d87-39d6e7f252a2,c1,c5,27,?,?,surb={'id': '70c7ffff-0b84-4efe-bedd-67528a1a4570', 'route': ['p2', 'e12', 'i1', 'x12', 'p1', 'c1']}
1769498167.7584558,SENT,c659193a-ee64-4e7a-90da-9a9550a4c5eb,e20cafc2-c0b7-456c-bd27-0a5f4bcf5489,c1,c5,3391,?,p1,
1769498167.758594,CREATED,60166274-e9bf-441a-be73-3fb7eb4d0630,78980a3c-6a04-4857-b255-0073aea5d956,c1,c5,27,?,?,surb={'id': 'eedd2eb7-6009-44a1-9e61-35bd3f8f0776', 'route': ['p2', 'e12', 'i9', 'x12', 'p1', 'c1']}
1769498167.765184,RECEIVED,d61e4e89-ce03-4795-90bd-d87b5a21dcb7,52a4d4e1-dedb-45e3-854a-bb932c5a66a1,c5,c1,25,p1,?,surb={'id': '1dca142b-3cac-4a36-9db5-bde0cd497bd4', 'route': ['p1', 'e5', 'i4', 'x8', 'p2', 'c5']}
1769498167.8600156,SENT,48424b8e-304c-4189-8620-3a1850be1082,561c044c-e26e-4b07-9b9c-b7f467842d28,c1,c5,3355,?,p1,
1769498167.8601973,CREATED,bab5d769-da3a-4d4f-a6d3-17e46a4da08f,7244d35c-2977-4188-b69d-982031dca802,c1,c5,26,?,?,surb={'id': 'b6e89505-fd78-4861-9773-e70098e06dc6', 'route': ['p2', 'e9', 'i9', 'x4', 'p1', 'c1']}
1769498168.0157373,RECEIVED,96bbbc29-88f9-4ada-8dd5-cdf231d69927,eb9b3263-307d-4176-834c-4831fb3c5df1,c4,c1,27,p1,?,surb={'id': '0c64abc3-7231-4b99-b6be-f77e28c3653d', 'route': ['p1', 'e10', 'i1', 'x6', 'p1', 'c4']}
1769498168.0403352,RECEIVED,cdbe98d4-18b3-4818-947f-1c74d865bfca,5388a3e3-64e3-4259-a0bc-1c1550a384eb,c5,c1,27,p1,?,surb={'id': '46d8a58a-70e6-4849-ae2c-61b9143dcb64', 'route': ['p1', 'e5', 'i1', 'x8', 'p2', 'c5']}
1769498168.1786127,SENT,2efc6833-fbc4-469b-9877-8b06f578f3e8,83e09545-8646-4f3d-bf0f-52db643580ed,c1,c5,3386,?,p1,
1769498168.1787486,CREATED,79ab7eab-2862-4e3c-841c-d09bc9dbd6c4,5099a9b9-e534-4a74-8da4-8e39e9214625,c1,c5,27,?,?,surb={'id': '5d9b39cb-36f8-4a35-8082-804aae20defe', 'route': ['p2', 'e5', 'i5', 'x4', 'p1', 'c1']}
1769498168.346327,RECEIVED,d8197569-339b-4427-bea9-38f619d87d51,385b0a1c-3e60-409a-bd98-d702a0a9bd0d,c4,c1,27,p1,?,surb={'id': 'da4075cd-7db6-435f-bc00-7ae0e180392b', 'route': ['p1', 'e8', 'i3', 'x10', 'p1', 'c4']}
1769498168.4618921,SENT,e28f52eb-c2e1-42f7-9754-1412537fccfd,4d366956-8087-46d2-81ab-4d0e735ec3d4,c1,c5,3376,?,p1,
1769498168.462391,CREATED,ebb0967b-5a5c-4e4b-8786-ffb18dad62e1,98b5476a-a6e4-4939-9d22-994a3ab1fef7,c1,c5,26,?,?,surb={'id': 'f4eafcb7-54dd-4580-9e6a-d0686bd992dc', 'route': ['p2', 'e10', 'i5', 'x8', 'p1', 'c1']}
1769498168.5305977,RECEIVED,1fb2699d-2e93-4c95-9d72-ad80feaefe18,0c079ee5-8b55-4359-a69b-f61651aff79c,c4,c1,26,p1,?,surb={'id': '5030f5d1-6472-43b1-b588-e351b3f53515', 'route': ['p1', 'e7', 'i12', 'x8', 'p1', 'c4']}
1769498169.0406902,RECEIVED,01bedac1-f789-4fdb-9b64-ad4e97af4514,ecdfdd34-ea5d-4a29-8a89-29f0dfd246c0,c5,c1,26,p1,?,surb={'id': '6631e9ed-d9e7-4a6e-b91b-a9e4f368bb03', 'route': ['p1', 'e4', 'i2', 'x9', 'p2', 'c5']}
1769498169.0448525,RECEIVED,60b71b72-e869-4f0a-b240-f6214c019da3,020ba8c5-12d1-427b-b9de-af2dca658184,c5,c1,27,p1,?,surb={'id': '09adb021-e1e7-49a0-965d-a3c3d4f9f9f7', 'route': ['p1', 'e3', 'i1', 'x1', 'p2', 'c5']}
1769498169.0649521,SENT,d9fcca16-150e-4b5b-b9f9-e08e6661607e,95f14b0b-2cd5-4485-829d-5febda47d33a,c1,c5,3392,?,p1,
1769498169.0651188,CREATED,6eb1cc5d-d414-48b4-a969-e83f421279bc,86cfe8ca-449f-43bf-b284-a7b0c03c96d9,c1,c5,27,?,?,surb={'id': '099762c2-76d5-4817-bf70-2f4e9b1e3206', 'route': ['p2', 'e10', 'i6', 'x1', 'p1', 'c1']}
1769498169.105639,RECEIVED,e77bfb75-27e5-423c-a101-500ad29c8bbd,b67a2cff-0853-433c-b10b-3b97e567c1bb,c4,c1,27,p1,?,surb={'id': 'bc44a60b-2c5e-48ab-9a92-1d135cba0c21', 'route': ['p1', 'e1', 'i9', 'x1', 'p1', 'c4']}
1769498169.1556065,SENT,557b8262-21a1-4945-84bd-17c792251a05,8f80e4ef-1edc-4e03-b1ee-ce16bdfa2c25,c1,c5,3374,?,p1,
1769498169.1557593,CREATED,2cec2d1c-6cad-4450-82da-c9dbe14ca92e,915e71fd-dad3-44d0-82ce-80ee3e96d9c6,c1,c5,27,?,?,surb={'id': '9153f6d3-dbaa-480d-a54e-7a43fb32dd27', 'route': ['p2', 'e4', 'i8', 'x9', 'p1', 'c1']}
1769498169.2677135,SENT,4b3899f9-9349-45d5-a520-b1676beffe91,0eeaf262-90ab-4966-9af2-76f3419d59a0,c1,DROP,2027,?,p1,
1769498169.2678401,CREATED,9a740bc4-d080-407e-8e0f-05fcbeaf0c6d,77edfc6d-7460-4868-8f8e-2ae1299e762a,c1,DROP,27,?,?,
1769498169.5814948,RECEIVED,521355ae-c4b7-434d-8e12-37889d03d7aa,7750ec10-1973-428e-9806-7886e8d36905,c5,c1,27,p1,?,surb={'id': 'ab56ac2d-98f5-4a47-aa24-807f88193fc3', 'route': ['p1', 'e4', 'i8', 'x9', 'p2', 'c5']}
1769498169.7422678,SENT,93ad0a86-f4db-41be-bf02-e3e41856aed4,d2c6d45b-6f7f-4a88-9f4e-4f3c370f3877,c1,DROP,2019,?,p1,
1769498169.7424161,CREATED,9e1e6ad4-8b97-4447-b021-f8fe249fa650,9b6ce3f2-cc08-471d-9595-403f61a4933e,c1,DROP,26,?,?,
1769498170.010168,RECEIVED,1f23be37-c74e-49d6-92bd-032596d6ebda,37648594-f0cd-4f35-bd73-cbfa7b353621,c4,c1,27,p1,?,surb={'id': '69c8ebf0-b5c1-4a60-b194-974bb5b113ff', 'route': ['p1', 'e7', 'i9', 'x11', 'p1', 'c4']}
1769498170.0880263,RECEIVED,8db029f1-19b1-466b-9b38-267d092a1fd3,3dde21c9-e876-4f56-8bd3-c3d1b3d601cd,c5,c1,27,p1,?,surb={'id': '4cca8df2-d712-450d-9775-6d472dc89062', 'route': ['p1', 'e12', 'i10', 'x6', 'p2', 'c5']}
1769498170.1623929,RECEIVED,7aeee59c-bc76-445a-a8b4-1317b173e1c0,ba460662-df10-47be-893c-3a35c0de7694,c5,c1,25,p1,?,surb={'id': '36d11ff1-dd49-48dc-a9c0-50132b63b330', 'route': ['p1', 'e11', 'i3', 'x12', 'p2', 'c5']}
1769498170.185107,RECEIVED,abdecc09-25d1-4f7a-95fb-d7dabd6c95ea,7831f710-e851-425a-b980-010526cdc0d1,c5,c1,27,p1,?,surb={'id': 'bf49774a-3ab7-4dde-ae70-b912f9d3dfcc', 'route': ['p1', 'e12', 'i8', 'x11', 'p2', 'c5']}
1769498170.3194108,SENT,d15de1c9-8cb0-4203-acc2-c8ebecbd581f,9638feef-eca0-4319-b6da-561009f2b729,c1,c5,3382,?,p1,
1769498170.3195562,CREATED,ce029eed-6267-402e-a830-d14f7e087628,1ac90f3e-172f-4d08-a735-d89e476c4c4b,c1,c5,26,?,?,surb={'id': 'fca76858-0a0d-4da5-b607-9f1f0bbeed0f', 'route': ['p2', 'e4', 'i11', 'x7', 'p1', 'c1']}
1769498170.4817924,RECEIVED,71a615ab-df5a-417c-8d52-c4bd3f9e5643,6e5ad2d4-4bdd-4b63-a589-7770a60b7afa,c4,c1,27,p1,?,surb={'id': '7f775f3d-fd06-4a4f-b404-d151122dee9e', 'route': ['p1', 'e3', 'i8', 'x3', 'p1', 'c4']}
1769498170.4928045,RECEIVED,20b88f2f-3925-4c28-887e-c2b0a6e46661,86f91502-33e8-41bf-9fb2-9a19719503b5,c4,c1,27,p1,?,surb={'id': 'a928f765-1832-446f-b6fb-7446c675a4e6', 'route': ['p1', 'e12', 'i10', 'x8', 'p1', 'c4']}
1769498170.557775,SENT,40643d58-7944-4806-afbf-0ee03259423d,d1626239-ad0a-4048-84f0-386519ee04fc,c1,c5,3393,?,p1,
1769498170.5579228,CREATED,0a2e639b-e7a2-4edc-9bc6-b9711eb079f6,6010388c-40a9-43fa-9ac5-ea30dac22bdb,c1,c5,26,?,?,surb={'id': '671b5245-8869-40ec-a8ac-b0e61c9ce71e', 'route': ['p2', 'e10', 'i3', 'x8', 'p1', 'c1']}
1769498170.7260084,RECEIVED,a20405ad-16d2-4d75-a870-cfbc9cbcf3d1,5adac99b-f0c4-440f-8508-8f73e1ec1ce3,c4,c1,27,p1,?,surb={'id': 'dde839fe-84e0-4fca-8a60-cfc8e54e71f5', 'route': ['p1', 'e8', 'i8', 'x2', 'p1', 'c4']}
1769498170.76545,RECEIVED,31f94810-448f-4881-ae78-d72ea46974b6,8cbfd577-4495-4a83-b201-e88580113409,c5,c1,27,p1,?,surb={'id': '98826478-74c2-40c4-997a-9ec68aa6f13f', 'route': ['p1', 'e6', 'i5', 'x1', 'p2', 'c5']}
1769498170.9014041,SENT,b9dfeb2d-0591-4d55-829e-5582b2356479,cf65c890-267c-429b-b529-8119e796b1f1,c1,c5,3380,?,p1,
1769498170.901583,CREATED,7bc36085-f3b4-4528-b285-9239555fc628,b5dc3b52-86e2-4474-9ee1-033ba0bc0205,c1,c5,27,?,?,surb={'id': 'f12f4505-a481-4b99-a3e4-dfb5a7d92b41', 'route': ['p2', 'e6', 'i2', 'x1', 'p1', 'c1']}
1769498171.0288494,SENT,f73c1a70-9203-4660-bae5-36ecd72b09c2,3b569d5f-25d0-4477-ae49-b977c141a879,c1,c5,3387,?,p1,
1769498171.0289958,CREATED,04180391-bca7-416a-80b1-ba463c9227cc,275bb64b-44b9-4262-9f27-287a9847de61,c1,c5,27,?,?,surb={'id': '5472d032-6f06-4958-8c14-de8f11a46840', 'route': ['p2', 'e6', 'i4', 'x3', 'p1', 'c1']}
1769498171.083043,SENT,4cd01af9-6132-4dfb-8f93-dbb6dc3d50de,4b449155-52f0-4422-bbb5-d886ede4c436,c1,c5,3360,?,p1,
1769498171.0843701,CREATED,408c3546-96a2-493b-8610-2bb5712cd483,232b91ad-4baf-40fc-9781-61df2a6e4370,c1,c5,27,?,?,surb={'id': '01f5c19d-7d98-4402-bc38-093158fc101f', 'route': ['p2', 'e5', 'i10', 'x8', 'p1', 'c1']}
1769498171.5536652,SENT,85401d8e-1e29-4047-8c31-8f920f847e41,62a555ac-7989-4d13-b4cf-f4add78d7861,c1,c5,3400,?,p1,
1769498171.5538135,CREATED,1c14bb55-e859-4e4f-961e-8bd22f3c1a03,543a8c65-966f-4234-b278-6f07aed61a57,c1,c5,27,?,?,surb={'id': '6012989a-e2ee-4992-bde0-e5e7f044d758', 'route': ['p2', 'e10', 'i8', 'x2', 'p1', 'c1']}
1769498171.577644,RECEIVED,2d900f62-a902-4293-bb55-5166b5bfbbb3,5a4aadde-c439-4f52-9761-08e26645fcf2,c4,c1,26,p1,?,surb={'id': 'd655f30b-3632-48b9-8cf3-0de974adb359', 'route': ['p1', 'e12', 'i10', 'x4', 'p1', 'c4']}
1769498171.9906518,RECEIVED,866a9293-70b7-4681-bbea-51d3e1013ebf,1de3eb04-6d21-45a1-b179-57fc82d4847b,c4,c1,27,p1,?,surb={'id': 'd60165f6-6f78-4970-a279-07b12a7da060', 'route': ['p1', 'e5', 'i11', 'x9', 'p1', 'c4']}
1769498172.3527937,RECEIVED,f3398499-0131-47a2-8977-f117a36e87fd,46039879-c22b-4148-bb98-f0a08a88fa07,c5,c1,26,p1,?,surb={'id': '2f0736c4-9a2b-403d-b9fd-fb77784d3dbc', 'route': ['p1', 'e5', 'i4', 'x4', 'p2', 'c5']}
1769498172.368385,RECEIVED,5aa73ef0-028c-4c9f-962f-a3fdd379fd6a,689ec594-01d0-46a1-afe5-95f0b903ddd3,c4,c1,27,p1,?,surb={'id': '63c59837-737f-402a-b3d8-1be3d4dce29b', 'route': ['p1', 'e9', 'i10', 'x3', 'p1', 'c4']}
1769498172.4784496,RECEIVED,ce00eaab-4666-4f53-8a4a-4d631038b5fc,e5840d52-9cd3-43de-84b3-1645ae1cd75f,c4,c1,27,p1,?,surb={'id': 'b0cde988-4c0d-48ac-a418-de33f82eff4a', 'route': ['p1', 'e5', 'i11', 'x1', 'p1', 'c4']}
1769498172.8306339,RECEIVED,4519c3af-f794-4da1-88a7-7a9cf0db2197,d852d415-d310-4de4-8d00-3df8c22f018d,c5,c1,27,p1,?,surb={'id': '101f80ba-550b-49f9-baf5-c628b09d97ec', 'route': ['p1', 'e7', 'i4', 'x7', 'p2', 'c5']}
1769498173.0193064,RECEIVED,5c26690f-1072-4696-9d5e-27a71be53567,e019bb65-eb3a-43dd-8ca1-dc5c78b43cda,c4,c1,26,p1,?,surb={'id': '769c706d-3081-4f02-8942-2ce6b74a0d45', 'route': ['p1', 'e10', 'i11', 'x7', 'p1', 'c4']}
1769498173.1667573,SENT,f9ab92f4-f3ec-4b49-8376-c7ed3f631f77,1fc5fe58-345e-4edc-8857-4d683dee718b,c1,c5,3380,?,p1,
1769498173.1669059,CREATED,bc69b533-6369-453e-a29a-a163e63d4b41,c837a30e-a605-486d-ac3b-828d73eb74b4,c1,c5,27,?,?,surb={'id': 'b0a8c6ee-e2b9-41be-bc59-81f92771c833', 'route': ['p2', 'e7', 'i10', 'x9', 'p1', 'c1']}
1769498173.7245064,RECEIVED,7d1bbd3e-9400-4000-9702-12a795df9ef6,57b08cc7-ad4f-4fed-a53b-41acb79f043c,c4,c1,27,p1,?,surb={'id': '7bed9491-4908-4c2f-a87f-f4dec1043f3e', 'route': ['p1', 'e10', 'i8', 'x11', 'p1', 'c4']}
1769498173.894136,RECEIVED,4dc268d5-750f-476c-8a59-9f340da537ce,059e0702-e8a7-4c0c-b7b3-957d56038d43,c5,c1,26,p1,?,surb={'id': '9a0cb41f-fef2-4ff9-b165-68275cce2f27', 'route': ['p1', 'e5', 'i1', 'x9', 'p2', 'c5']}
1769498174.0389047,RECEIVED,8cf8c3dc-b1c9-4ffe-a47e-9899b2c4d3ff,0f582450-8bc7-4f64-bc0e-41b6cc135c3a,c5,c1,27,p1,?,surb={'id': '10b5770d-e9ed-485b-9ad2-fec9d5beffdd', 'route': ['p1', 'e1', 'i5', 'x9', 'p2', 'c5']}
1769498174.0652132,RECEIVED,a14ec472-6081-42ba-8cb7-ddfda7a9ee8b,be3686d2-c5d1-4409-b34e-59f6284dc3c1,c4,c1,26,p1,?,surb={'id': 'f37aec95-8551-4604-994b-82a55e3280a2', 'route': ['p1', 'e11', 'i3', 'x1', 'p1', 'c4']}
1769498174.0999641,RECEIVED,3ad00a44-d8f5-4ec5-83a9-561408639b38,5f0f0ed8-7610-49a3-85ed-33554de86ecb,c4,c1,27,p1,?,surb={'id': '69a58ab5-87b1-4982-aa23-d65275cdf5d7', 'route': ['p1', 'e12', 'i8', 'x6', 'p1', 'c4']}
1769498174.2049863,SENT,91cf4183-3cb5-4fa6-9b5e-ccdb39dc9f90,a989b764-0c0f-4d4b-a3c0-50d3bd3ab715,c1,c5,3383,?,p1,
1769498174.205158,CREATED,52e9eeee-c54d-4c85-80bf-2632486196cf,d4af3390-45aa-432b-931e-a9af8ec74fa8,c1,c5,25,?,?,surb={'id': '6103e574-7c99-4890-902a-6ef2f09acd88', 'route': ['p2', 'e2', 'i5', 'x9', 'p1', 'c1']}
1769498174.537152,SENT,ef09b999-469e-442e-b739-16490db5f7f5,3d37c88c-2e8b-43cc-aeb8-b8e87f1fbb1a,c1,c5,3383,?,p1,
1769498174.5373032,CREATED,780be60e-aaf7-4df9-b8a7-34a159f88928,e000f6a6-1dc9-4ea2-9a7c-0ab442693cb1,c1,c5,26,?,?,surb={'id': 'c52b95e4-b2ed-452a-90da-658daf72a3cc', 'route': ['p2', 'e9', 'i3', 'x10', 'p1', 'c1']}
1769498174.6111717,SENT,a9cc8402-c3cf-4554-a4e2-56242e5099f1,d0af300f-c62a-40af-8612-2f793a68eb55,c1,c5,3377,?,p1,
1769498174.6112792,CREATED,4b28228f-8260-4baa-b930-eb5a37ed271c,64b4f88d-3ab4-4f7b-886f-682fcb395a0f,c1,c5,27,?,?,surb={'id': 'ae88e107-7d46-4295-9213-b9e5e7d2de4b', 'route': ['p2', 'e1', 'i4', 'x11', 'p1', 'c1']}
1769498174.6804023,RECEIVED,e5630b04-f9fd-4879-9a65-19c0d1a42660,90172639-325a-4ea5-aaa4-1af9295ac875,c5,c1,27,p1,?,surb={'id': '10d5aeb1-c884-4bfa-a456-71020d0f31ee', 'route': ['p1', 'e2', 'i1', 'x9', 'p2', 'c5']}
1769498174.7987223,RECEIVED,e8221633-635e-41a4-88b1-d5f25afc0608,065aa05f-b6ad-446e-b848-647ffa27b9f7,c4,c1,27,p1,?,surb={'id': '8f8679ab-5f62-4d52-9acf-0d5d02cf1c88', 'route': ['p1', 'e6', 'i1', 'x6', 'p1', 'c4']}
1769498175.0207632,RECEIVED,f2762872-fe69-4a0a-9d37-5c7e95a97ea7,3c710f6e-0c05-4f5c-814f-99d2f28ea9c0,c5,c1,27,p1,?,surb={'id': '7381e0ac-7ff3-4c58-927e-31189264dc14', 'route': ['p1', 'e12', 'i12', 'x2', 'p2', 'c5']}
1769498175.1572368,RECEIVED,53996e2e-f81a-4bcc-ac4b-758ea1eb4218,0997a696-040c-4f7e-a483-08fd92f27c73,c4,c1,27,p1,?,surb={'id': '7e50655d-9dc5-4796-ba73-3c2fdb36f496', 'route': ['p1', 'e6', 'i7', 'x11', 'p1', 'c4']}
