timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769497547.6789017,SENT,65e4929c-c26f-4e38-a010-6335dab9dc8d,64eb091b-235a-4cd2-8571-b7ddc3d76e59,c4,DROP,2016,?,p1,
1769497547.6790414,CREATED,1b9efe81-0599-4a3b-bb47-8c60003337e7,625366bf-00c8-41ae-9935-2b0b2138d43b,c4,DROP,27,?,?,
1769497548.0298066,SENT,2af4677d-4630-4a1f-86bd-b15b1d7135ff,1c2e5224-63c7-46ef-8668-fb50db609cbf,c4,DROP,2031,?,p1,
1769497548.0299258,CREATED,0fb3a44d-eede-4e58-86a9-973210753fb2,3ef7b5f0-5c55-46c6-b243-b32024bf70a7,c4,DROP,27,?,?,
1769497548.2647858,SENT,06bc9c18-a016-428a-89ae-93434c55dcf3,05b3b1ba-eca9-4797-b681-11709109b679,c4,DROP,2032,?,p1,
1769497548.2649045,CREATED,615f260c-50a4-4bbe-a561-801e0989ff2d,a2460bae-185b-464b-b8ae-cdff1194bb13,c4,DROP,27,?,?,
1769497549.0057824,SENT,58e3daee-f605-4b90-b9d0-316608f12ae6,66622fbc-5197-49c3-be15-742815676e4d,c4,c3,3396,?,p1,
1769497549.0059192,CREATED,b85c289d-1834-4a7b-9ead-5aab63f66e39,297cb2d0-1070-4b7b-9adf-d5b7f5e8e512,c4,c3,26,?,?,surb={'id': '72c6bd16-888e-4cf1-992c-6d1250660a60', 'route': ['p3', 'e7', 'i12', 'x10', 'p1', 'c4']}
1769497552.2196841,CREATED,77d9eac0-ea1b-4ad1-a13f-f6729b820696,81af6bd3-d0e4-4a34-8de6-7e90c9a0b954,c4,c3,27,?,?,surb={'id': '4a6653dd-d58e-41a7-9c34-98b0b8d1d31f', 'route': ['p3', 'e10', 'i10', 'x4', 'p1', 'c4']}
1769497552.3047307,RECEIVED,e0e0310d-f0a8-4e76-993a-3dc8081baf83,96924ccc-df7c-4435-8fe9-89dbe1508281,c3,c4,27,p1,?,surb={'id': 'e51b85c4-e2d7-4fd6-94f8-90bbaefdc0f4', 'route': ['p1', 'e2', 'i12', 'x12', 'p3', 'c3']}
1769497552.7010317,SENT,f933d1b9-84de-463d-9ce5-c840729e5e3a,da0cfb15-ca01-4ddb-8fd3-80870fdb432b,c4,c3,3395,?,p1,
1769497552.701243,CREATED,995efd95-4e39-4642-a9d5-994bfb88c6fb,81af6bd3-d0e4-4a34-8de6-7e90c9a0b954,c4,c3,27,?,?,surb={'id': '4a6653dd-d58e-41a7-9c34-98b0b8d1d31f', 'route': ['p3', 'e10', 'i10', 'x4', 'p1', 'c4']}
1769497552.9073668,RECEIVED,0e90de7e-6548-44d6-9d41-b3de2892f674,c6ff9bee-96d8-410e-86e8-6ef509a84e14,c3,c4,27,p1,?,surb={'id': 'fe04f0bc-2167-4952-8d34-2741aa8f8541', 'route': ['p1', 'e7', 'i2', 'x6', 'p3', 'c3']}
1769497553.0142,RECEIVED,f00f8d21-dc64-4d65-a03b-923d0e1e869f,45c89573-7637-4e82-b325-1505deacec3e,c3,c4,26,p1,?,surb={'id': 'c297dd95-cedd-4976-bca3-6c7665f73b6a', 'route': ['p1', 'e9', 'i10', 'x4', 'p3', 'c3']}
1769497553.178251,SENT,0fe122b5-9c1a-48e5-8c57-7470c5d42ff8,3ead618e-0e6f-4711-9288-e9d58ade9f9b,c4,c3,3383,?,p1,
1769497553.1784043,CREATED,af589ccf-7d1c-4c79-9aa1-aae6700f33fc,1b29af48-29b7-4451-9bb2-6fc6b60ef138,c4,c3,27,?,?,surb={'id': 'ec1e9adc-5b45-49ed-b5e0-9ce3065b8441', 'route': ['p3', 'e9', 'i11', 'x1', 'p1', 'c4']}
1769497553.263937,RECEIVED,8076e161-013d-411e-ab21-30193260009d,45c89573-7637-4e82-b325-1505deacec3e,c3,c4,26,p1,?,surb={'id': 'c297dd95-cedd-4976-bca3-6c7665f73b6a', 'route': ['p1', 'e9', 'i10', 'x4', 'p3', 'c3']}
1769497553.3085845,SENT,2fd9404d-8ba2-4a5d-9f31-d843d4574f05,7aafdcf8-d604-4da9-a8c5-e1f26017ee6e,c4,c3,3380,?,p1,
1769497553.3087704,CREATED,ed5598b2-984a-4e20-af89-122944039254,1b29af48-29b7-4451-9bb2-6fc6b60ef138,c4,c3,27,?,?,surb={'id': 'ec1e9adc-5b45-49ed-b5e0-9ce3065b8441', 'route': ['p3', 'e9', 'i11', 'x1', 'p1', 'c4']}
1769497553.5763655,SENT,a278ed36-7d54-4e2a-a2c4-cde76ca50fdb,39bc32b7-3d77-4e69-8ce6-6bdd74a1a3c0,c4,c3,3397,?,p1,
1769497553.576518,CREATED,778b2dc7-1f1f-4d02-b364-291a0da273d9,d670e382-c216-4de7-a5b6-aa92a2eba83a,c4,c3,27,?,?,surb={'id': '1623c3fb-37aa-4aa7-bdd1-fd64d40540d6', 'route': ['p3', 'e12', 'i1', 'x3', 'p1', 'c4']}
1769497553.5877914,RECEIVED,f32999b9-e97e-4bdb-bee3-e196d28400d5,547622df-48c0-4cef-acb3-50da6d837359,c3,c4,27,p1,?,surb={'id': '758eca01-ffc3-4382-8395-9c1f06805e20', 'route': ['p1', 'e10', 'i2', 'x8', 'p3', 'c3']}
1769497553.6094348,SENT,81dd0b52-f937-4c28-b611-b6baccb0d4c2,ef0cb794-5486-4103-a20e-d691d22a9684,c4,c3,3391,?,p1,
1769497553.609736,CREATED,4a1892c6-5754-4e50-91ee-9ea1e133ed68,d670e382-c216-4de7-a5b6-aa92a2eba83a,c4,c3,27,?,?,surb={'id': '1623c3fb-37aa-4aa7-bdd1-fd64d40540d6', 'route': ['p3', 'e12', 'i1', 'x3', 'p1', 'c4']}
1769497553.6362498,RECEIVED,0f54e9ee-66b1-484f-9ecd-04137ac4b2a0,547622df-48c0-4cef-acb3-50da6d837359,c3,c4,27,p1,?,surb={'id': '758eca01-ffc3-4382-8395-9c1f06805e20', 'route': ['p1', 'e10', 'i2', 'x8', 'p3', 'c3']}
1769497554.104883,SENT,71523ea6-d900-4b76-89a0-7743ff1c4925,81766079-c458-4b68-86a2-b6790c734abd,c4,c3,3384,?,p1,
1769497554.1050315,CREATED,b5ed2307-fdd2-4c73-b598-57403c3b3657,386fd1ea-9ebd-4035-a3c6-f40314e83032,c4,c3,27,?,?,surb={'id': '900908c5-4c6c-4b7f-9f07-3f89057e7a8d', 'route': ['p3', 'e4', 'i10', 'x2', 'p1', 'c4']}
1769497554.1207306,SENT,412d9d58-10fd-47b1-bcbb-e803152e52f1,5e97f3df-d411-4d8b-a08d-ebe00305e57b,c4,c3,3369,?,p1,
1769497554.12088,CREATED,68ae7891-638b-45db-9ab9-a935784f5fed,386fd1ea-9ebd-4035-a3c6-f40314e83032,c4,c3,27,?,?,surb={'id': '900908c5-4c6c-4b7f-9f07-3f89057e7a8d', 'route': ['p3', 'e4', 'i10', 'x2', 'p1', 'c4']}
1769497554.180417,RECEIVED,174f3a8b-ad3e-4234-890b-647f9d478212,2bade9db-b1a5-42f7-bbd4-6a691ff110c7,c3,c4,27,p1,?,surb={'id': 'c87e6c72-e9c2-470e-a91d-2b870dec593a', 'route': ['p1', 'e6', 'i12', 'x2', 'p3', 'c3']}
1769497554.3118134,SENT,d6bfd9c4-8b6f-494c-bb94-8410677c7f0b,a3f4bfcf-b728-45b7-9f4f-3810dafdb048,c4,c3,3400,?,p1,
1769497554.3119652,CREATED,3590d2a0-3952-4d18-ace0-d9e61e46d25e,a9cc2905-cf7d-42c2-bbcd-e85d50f3dec2,c4,c3,27,?,?,surb={'id': '1bb02742-3818-474a-9e57-b65aeb1493bd', 'route': ['p3', 'e8', 'i11', 'x3', 'p1', 'c4']}
1769497554.515487,RECEIVED,301bac21-4d45-4c47-b337-66714e9fb71d,2bade9db-b1a5-42f7-bbd4-6a691ff110c7,c3,c4,27,p1,?,surb={'id': 'c87e6c72-e9c2-470e-a91d-2b870dec593a', 'route': ['p1', 'e6', 'i12', 'x2', 'p3', 'c3']}
1769497554.592177,RECEIVED,1a0df835-ca3d-4f3f-aad7-738083e086b8,b47f4e9a-7c4d-42dc-ac2c-385f21d5241d,c3,c4,27,p1,?,surb={'id': '72e90016-624b-48d4-b6c0-f051c37b6a40', 'route': ['p1', 'e6', 'i12', 'x10', 'p3', 'c3']}
1769497554.9132729,RECEIVED,a2ff2bf6-ce5f-4b41-a6ce-d0b599d002ac,9d8fe847-d88f-4c23-85ad-ee449d634c1b,c3,c4,27,p1,?,surb={'id': '9fb767df-62ee-462d-93c7-d1a791419dca', 'route': ['p1', 'e11', 'i6', 'x10', 'p3', 'c3']}
1769497555.253767,RECEIVED,ebb32065-271a-4e39-a60a-5167369a7fbd,c6ff9bee-96d8-410e-86e8-6ef509a84e14,c3,c4,27,p1,?,surb={'id': 'fe04f0bc-2167-4952-8d34-2741aa8f8541', 'route': ['p1', 'e7', 'i2', 'x6', 'p3', 'c3']}
1769497555.3599436,SENT,d3fb10cd-31b7-4dc3-859a-e80d24335f24,68e6f78c-e598-4946-8b19-c66235c41b7b,c4,c3,3363,?,p1,
1769497555.360133,CREATED,adab8fca-6ba5-4cf2-8c30-f1bea7ae0928,a9cc2905-cf7d-42c2-bbcd-e85d50f3dec2,c4,c3,27,?,?,surb={'id': '1bb02742-3818-474a-9e57-b65aeb1493bd', 'route': ['p3', 'e8', 'i11', 'x3', 'p1', 'c4']}
1769497555.9188893,RECEIVED,1d195d63-7445-439c-a67f-0ed3330e5b1f,7c2d1777-53f0-4224-b05b-3993cdf0b581,c3,c4,26,p1,?,surb={'id': '8ee22c14-d606-4096-80c4-6a0e29bf23db', 'route': ['p1', 'e3', 'i12', 'x11', 'p3', 'c3']}
1769497556.135787,SENT,712c8110-8430-4f0b-95a3-73235cc60092,1f18b69a-c37f-4163-bf92-0507649c76a3,c4,c3,3397,?,p1,
1769497556.135942,CREATED,7e0b798b-ca00-4795-a850-61ec1d12665b,5bbe12f9-10e4-4fde-9cbd-ddec160c4e51,c4,c3,27,?,?,surb={'id': 'b6151f73-8c28-484b-a42f-7a930b89fae6', 'route': ['p3', 'e12', 'i11', 'x1', 'p1', 'c4']}
1769497556.1462383,RECEIVED,59ab1bf7-2431-47a3-97b2-302db87288ab,64dcd5d4-f997-4229-824b-207d61888bd6,c3,c4,26,p1,?,surb={'id': '54e3313e-1b7c-4ac9-b98e-78af4afb17c0', 'route': ['p1', 'e9', 'i8', 'x10', 'p3', 'c3']}
1769497556.1793575,RECEIVED,aeac1bca-16a1-42de-998e-175d92953b7d,b47f4e9a-7c4d-42dc-ac2c-385f21d5241d,c3,c4,27,p1,?,surb={'id': '72e90016-624b-48d4-b6c0-f051c37b6a40', 'route': ['p1', 'e6', 'i12', 'x10', 'p3', 'c3']}
1769497556.2297728,SENT,27d5894d-9d06-46ee-8675-e6955abad666,488813f2-03a2-469a-8130-85e2e47ccb31,c4,c3,3395,?,p1,
1769497556.2299247,CREATED,caee7837-2a25-4d3f-b765-b1b042549fad,5bbe12f9-10e4-4fde-9cbd-ddec160c4e51,c4,c3,27,?,?,surb={'id': 'b6151f73-8c28-484b-a42f-7a930b89fae6', 'route': ['p3', 'e12', 'i11', 'x1', 'p1', 'c4']}
1769497556.301094,SENT,43bce08a-55c2-4fe7-b961-fd79960fc931,1e39cb2f-8fa5-42f0-b231-a91e5e055d87,c4,c3,3384,?,p1,
1769497556.3012693,CREATED,c719cbd0-61a7-45f2-b8bd-f61d125a2495,988afc01-5bd9-44a0-9f5e-600406275f71,c4,c3,26,?,?,surb={'id': '28287ded-14b3-46c8-9c41-5d4fa810fb3c', 'route': ['p3', 'e11', 'i1', 'x9', 'p1', 'c4']}
1769497556.459799,RECEIVED,06536699-1f31-4250-8e33-a698ced20f91,9d8fe847-d88f-4c23-85ad-ee449d634c1b,c3,c4,27,p1,?,surb={'id': '9fb767df-62ee-462d-93c7-d1a791419dca', 'route': ['p1', 'e11', 'i6', 'x10', 'p3', 'c3']}
1769497556.5541227,SENT,2b68a638-41f7-429e-be68-4881fac0dab2,627b4c4a-48d2-40d2-a5c7-0a73b2070eed,c4,c3,3383,?,p1,
1769497556.5542722,CREATED,56c52686-0f0a-4699-b3b2-d618b408271f,988afc01-5bd9-44a0-9f5e-600406275f71,c4,c3,26,?,?,surb={'id': '28287ded-14b3-46c8-9c41-5d4fa810fb3c', 'route': ['p3', 'e11', 'i1', 'x9', 'p1', 'c4']}
1769497556.5929368,RECEIVED,117c6280-ccdd-4104-95d9-b09438c7484a,64dcd5d4-f997-4229-824b-207d61888bd6,c3,c4,26,p1,?,surb={'id': '54e3313e-1b7c-4ac9-b98e-78af4afb17c0', 'route': ['p1', 'e9', 'i8', 'x10', 'p3', 'c3']}
1769497557.0753405,SENT,b7f381ae-be70-4b22-952f-341e68297378,ad60d266-01c3-4fee-b0a3-3cad1ad95950,c4,c3,3383,?,p1,
1769497557.0754917,CREATED,3eae98ea-8b27-47ef-ac44-5f1834026d07,62bfad19-6161-468c-b416-b571e20779a1,c4,c3,27,?,?,surb={'id': '27a7af99-171e-4be2-b34b-69a466bceb3e', 'route': ['p3', 'e2', 'i6', 'x4', 'p1', 'c4']}
1769497557.1119974,RECEIVED,360b353d-1436-4b9b-9059-bce78f66dbea,7c2d1777-53f0-4224-b05b-3993cdf0b581,c3,c4,26,p1,?,surb={'id': '8ee22c14-d606-4096-80c4-6a0e29bf23db', 'route': ['p1', 'e3', 'i12', 'x11', 'p3', 'c3']}
1769497557.151829,SENT,b7670a25-04b5-4d3c-9d8f-bc938228dbd7,5da1aebf-5c34-4929-b15d-e43f1b5ad623,c4,c3,3380,?,p1,
1769497557.1519783,CREATED,30a17165-2907-4712-972f-dde6f34fbdab,62bfad19-6161-468c-b416-b571e20779a1,c4,c3,27,?,?,surb={'id': '27a7af99-171e-4be2-b34b-69a466bceb3e', 'route': ['p3', 'e2', 'i6', 'x4', 'p1', 'c4']}
1769497557.3899722,SENT,6ab8d0b1-eda4-4c50-b487-bb4844c77f98,54cab8a6-c318-4a50-a143-778ae450108a,c4,c3,3375,?,p1,
1769497557.3901536,CREATED,c6dc4c4d-1a6d-4220-b54c-e42f6bcd5433,7489e232-d95f-49d6-970b-7352571d5108,c4,c3,27,?,?,surb={'id': 'b7eb82f0-85a4-4a9a-b085-8211fafbd1fa', 'route': ['p3', 'e2', 'i8', 'x1', 'p1', 'c4']}
1769497557.671696,RECEIVED,9a8b3280-6290-452f-9fde-8b3d0e192b40,dd08ec8b-dc69-400d-ba14-6e7a1c78603a,c3,c4,27,p1,?,surb={'id': 'feb96b24-c333-488e-a123-91a53d349c9f', 'route': ['p1', 'e9', 'i10', 'x5', 'p3', 'c3']}
1769497557.9964209,RECEIVED,282a507b-f693-48b2-8376-889f339eda69,3fb23e81-ac48-4f7a-823a-6965a5cb3465,c3,c4,26,p1,?,surb={'id': 'dc7c9426-4e9b-4f1f-a591-cd3f703a4df6', 'route': ['p1', 'e10', 'i3', 'x3', 'p3', 'c3']}
1769497558.2154896,RECEIVED,e0bd849e-8433-47ea-9d2b-09f66b1d79a2,dd08ec8b-dc69-400d-ba14-6e7a1c78603a,c3,c4,27,p1,?,surb={'id': 'feb96b24-c333-488e-a123-91a53d349c9f', 'route': ['p1', 'e9', 'i10', 'x5', 'p3', 'c3']}
1769497558.2853575,SENT,db01e152-194e-410b-90ea-78e5d5100555,c9e04b67-0f33-4fd7-81ad-0eba112b14a3,c4,c3,3375,?,p1,
1769497558.285458,CREATED,3c985ba1-0d3b-49b3-9d5d-baf3c5d4a28d,7489e232-d95f-49d6-970b-7352571d5108,c4,c3,27,?,?,surb={'id': 'b7eb82f0-85a4-4a9a-b085-8211fafbd1fa', 'route': ['p3', 'e2', 'i8', 'x1', 'p1', 'c4']}
1769497559.1606393,RECEIVED,990171fa-9d83-4611-aa93-97c801ae875a,3fb23e81-ac48-4f7a-823a-6965a5cb3465,c3,c4,26,p1,?,surb={'id': 'dc7c9426-4e9b-4f1f-a591-cd3f703a4df6', 'route': ['p1', 'e10', 'i3', 'x3', 'p3', 'c3']}
1769497559.164948,SENT,5eab76c8-167c-4935-8c7e-91e6d16fea5b,026edcb4-9364-485f-8d5c-8f93d964b33f,c4,c3,3383,?,p1,
1769497559.165135,CREATED,f5d42149-0762-44ae-9842-70218b9f0efb,a939a677-a0d3-4dd7-9ada-a06b83a8d6a8,c4,c3,26,?,?,surb={'id': '6779480c-d0a6-4625-8d9b-6ec1ce929677', 'route': ['p3', 'e8', 'i7', 'x4', 'p1', 'c4']}
1769497559.2377968,RECEIVED,a32061eb-d137-45f8-bffd-817f604dc4ca,09b1f33b-60bc-4a7e-8c95-8426eaea760c,c3,c4,27,p1,?,surb={'id': '3ce74e1b-950b-405f-9040-8dcfb15068da', 'route': ['p1', 'e5', 'i11', 'x8', 'p3', 'c3']}
1769497559.521005,SENT,b1e19654-34d5-43f6-b0bc-dc0bfd5ee519,c7eeac2c-8005-48b1-aec2-4c77f590e12a,c4,c3,3375,?,p1,
1769497559.5211802,CREATED,5d6174aa-e36a-4d7d-9277-660fc5836418,a939a677-a0d3-4dd7-9ada-a06b83a8d6a8,c4,c3,26,?,?,surb={'id': '6779480c-d0a6-4625-8d9b-6ec1ce929677', 'route': ['p3', 'e8', 'i7', 'x4', 'p1', 'c4']}
1769497559.7635849,SENT,72c95811-cbd0-467d-ad88-a1d4305682f2,d4229dc1-6c18-4057-a273-bb16d907adb9,c4,c3,3379,?,p1,
1769497559.7637324,CREATED,a8cb4f09-7767-44e9-9715-c679722edd31,f12185f0-cfe0-4f4b-b9f2-293615e113ea,c4,c3,27,?,?,surb={'id': '19168b7b-c124-4f6b-b3f3-ece5099b2814', 'route': ['p3', 'e11', 'i5', 'x1', 'p1', 'c4']}
1769497559.992692,RECEIVED,9079868b-2e60-411e-8793-f2cd48bd1109,052b994c-7b64-4197-95c4-aaeb157c3508,c3,c4,27,p1,?,surb={'id': '8461680f-c972-41cc-97cb-7096f990528d', 'route': ['p1', 'e1', 'i4', 'x3', 'p3', 'c3']}
1769497560.2449229,RECEIVED,715a6fbd-ed28-422b-9e92-c87414c71123,08edb15b-a39b-446d-b925-1a305adf6f44,c3,c4,27,p1,?,surb={'id': '21f2dd01-cefa-43d0-8186-7cc92ee4e0e5', 'route': ['p1', 'e6', 'i3', 'x5', 'p3', 'c3']}
1769497560.329328,SENT,4f0ac668-5b26-430f-84c2-7552ed06b286,978a8d91-81fc-406b-85e9-c5869ff9cf9b,c4,c3,3384,?,p1,
1769497560.3294506,CREATED,d4ab4c69-b66f-4994-95b5-dfb33b0b2542,f12185f0-cfe0-4f4b-b9f2-293615e113ea,c4,c3,27,?,?,surb={'id': '19168b7b-c124-4f6b-b3f3-ece5099b2814', 'route': ['p3', 'e11', 'i5', 'x1', 'p1', 'c4']}
1769497560.3985145,SENT,de68e081-d65b-4cdc-8e20-345304c9da97,35ce3868-98e1-419f-b189-7dec10c2d434,c4,c3,3380,?,p1,
1769497560.398661,CREATED,39e6cdd9-4843-4a78-8a11-c1ea854ca4ab,9408c787-35e3-406b-a9de-f24a2ff993c0,c4,c3,27,?,?,surb={'id': '4abefa91-de5d-4257-9026-235c847571ab', 'route': ['p3', 'e3', 'i4', 'x7', 'p1', 'c4']}
1769497560.8399634,RECEIVED,6b649edc-80d7-4ee1-9476-f4a189b2438d,08edb15b-a39b-446d-b925-1a305adf6f44,c3,c4,27,p1,?,surb={'id': '21f2dd01-cefa-43d0-8186-7cc92ee4e0e5', 'route': ['p1', 'e6', 'i3', 'x5', 'p3', 'c3']}
1769497561.060457,SENT,3713c9ea-a302-4c8f-b974-2d0f9d0ba072,085315b6-5b67-447d-840a-e4e5cc480906,c4,c3,3370,?,p1,
1769497561.0606284,CREATED,04d6f49c-636b-4529-b9fd-8d3664ce65a9,9408c787-35e3-406b-a9de-f24a2ff993c0,c4,c3,27,?,?,surb={'id': '4abefa91-de5d-4257-9026-235c847571ab', 'route': ['p3', 'e3', 'i4', 'x7', 'p1', 'c4']}
1769497561.100543,RECEIVED,487daedd-2a07-4fee-9892-9c44b0109e58,1082f7ba-eeea-40e8-8a05-6b38114c33d8,c3,c4,27,p1,?,surb={'id': '088eed8c-5076-4dd4-a852-035e4408e3b7', 'route': ['p1', 'e6', 'i4', 'x11', 'p3', 'c3']}
1769497561.1123517,SENT,d40089dd-2042-4289-b797-439835c04d1c,213ea1a0-67b4-419b-9ac8-98a2f8f05dd2,c4,c3,3388,?,p1,
1769497561.1124995,CREATED,6f49c172-35d7-45c2-979a-1cdf8dd405ae,3e534586-6d76-4e1e-91d9-39fe57bfa61e,c4,c3,26,?,?,surb={'id': '3414e411-15c4-45cf-b0a6-ace2bf0c7a2a', 'route': ['p3', 'e6', 'i2', 'x12', 'p1', 'c4']}
1769497561.1749558,RECEIVED,9b8e51de-6fca-4790-a4f7-ef80f19b1e51,ab51a697-f3a9-4a02-89eb-adb1342d81c2,c3,c4,27,p1,?,surb={'id': '3235afea-1508-46cf-b597-a4f47eaee316', 'route': ['p1', 'e8', 'i11', 'x5', 'p3', 'c3']}
1769497561.282286,SENT,ccdf0f8f-dffd-4313-985a-e2c667bcccab,d3ff8b1b-3beb-44ae-815b-0a2c77f73ede,c4,c3,3376,?,p1,
1769497561.282348,CREATED,d7067034-f71a-4be4-b625-24e377ce07a9,3e534586-6d76-4e1e-91d9-39fe57bfa61e,c4,c3,26,?,?,surb={'id': '3414e411-15c4-45cf-b0a6-ace2bf0c7a2a', 'route': ['p3', 'e6', 'i2', 'x12', 'p1', 'c4']}
1769497561.295244,SENT,bc2cd1c3-91f5-48aa-a4d7-21108f8b70fb,c93bb428-0047-4555-9421-243dfbae0860,c4,c3,3392,?,p1,
1769497561.295306,CREATED,ad5c463f-7a08-451f-844d-3722e1ad2e94,f9ed1894-0171-479d-963b-57aa60273bea,c4,c3,26,?,?,surb={'id': '3d89f0e4-ab65-4672-9578-a6779a8f0475', 'route': ['p3', 'e7', 'i1', 'x8', 'p1', 'c4']}
1769497561.4144528,SENT,31309d43-ae67-498a-93c9-96a09c67a392,465eb697-14ae-46d4-a128-f0394c0ea4d1,c4,c3,3388,?,p1,
1769497561.4146051,CREATED,5f62a257-29ef-4dd3-bb9d-3bc444ba5ad8,f9ed1894-0171-479d-963b-57aa60273bea,c4,c3,26,?,?,surb={'id': '3d89f0e4-ab65-4672-9578-a6779a8f0475', 'route': ['p3', 'e7', 'i1', 'x8', 'p1', 'c4']}
1769497561.4572575,RECEIVED,ce67dbe7-e344-4f4f-88d6-af3d0a258bd2,052b994c-7b64-4197-95c4-aaeb157c3508,c3,c4,27,p1,?,surb={'id': '8461680f-c972-41cc-97cb-7096f990528d', 'route': ['p1', 'e1', 'i4', 'x3', 'p3', 'c3']}
1769497561.680164,SENT,e148b01b-5a90-473a-9441-983020d68cc0,e1932014-be3e-4de5-b7e2-c9899ead406a,c4,c3,3362,?,p1,
