timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769497547.8603077,SENT,0ef10396-b944-424f-9a6e-60235e9359a4,73dbaf7a-9669-4435-9784-ac16d63e3e54,c3,DROP,2017,?,p3,
1769497547.860452,CREATED,9cf310f2-87e4-4c2c-b6c8-cb202015e087,d5e2874c-2c17-4f9d-9adb-44324ef8d81a,c3,DROP,25,?,?,
1769497547.876297,SENT,71bf267f-e2e7-4013-b510-86b15899af85,e77451db-a83f-4cbd-a3a5-10ae8b3124c6,c3,DROP,2014,?,p3,
1769497547.8764164,CREATED,738fcde5-a7a5-43e4-9e10-4befc738fcee,f8eeae5e-db65-4742-800e-3bf2eacc733d,c3,DROP,26,?,?,
1769497547.9654098,SENT,3c30346f-9ed4-4690-a75a-3004b098caa1,1cd892cb-028a-4dc8-8a51-7c8c86403dfe,c3,DROP,2019,?,p3,
1769497547.965542,CREATED,048ffa5f-145f-4130-8a1d-c5a1c0200992,6befd324-2071-4a2e-9909-5361d0647ef4,c3,DROP,27,?,?,
1769497548.1065035,SENT,18c96174-d868-4beb-a36a-2132e3832508,2e418017-f9f7-4fb4-a8af-eb7d96a637c4,c3,DROP,2016,?,p3,
1769497548.1066318,CREATED,7efa3a10-3423-402a-a9e5-71ac4487165b,06323912-33b3-41db-bed9-e98ae87d9801,c3,DROP,27,?,?,
1769497548.3662968,SENT,05b5814f-97a7-4aa8-9f6c-0b4b6e219e4c,6b8da231-8d15-4888-ae09-ad5888392ec0,c3,DROP,2018,?,p3,
1769497548.3664298,CREATED,79e3f970-5303-4162-9643-119b844bff1d,a9aea343-5251-45e6-9bb6-995ca7446a2b,c3,DROP,27,?,?,
1769497548.401516,SENT,76525270-4ad8-4d3d-863d-2468f739cc5e,bc3c4036-5c92-43ee-8bf7-8c138ba1ea2c,c3,DROP,2024,?,p3,
1769497548.4019036,CREATED,488f2b29-fcab-47b4-a9a5-9f08b091fed9,cfda1d97-13bd-401b-85b0-9f6a44412684,c3,DROP,27,?,?,
1769497548.4703014,SENT,430671f3-55fd-4b2d-80d3-6a7ddb41dcd4,0964fa99-960f-4ea7-a9fb-70c50e6c8c72,c3,c4,3375,?,p3,
1769497548.4704394,CREATED,ff1fe58e-ec42-4462-bf39-392096349f09,f6021c46-5aad-4854-aab6-098845f7c188,c3,c4,26,?,?,surb={'id': '399b4aea-20a2-4ba4-add9-0395f5029893', 'route': ['p1', 'e2', 'i9', 'x7', 'p3', 'c3']}
1769497551.022945,CREATED,0e90de7e-6548-44d6-9d41-b3de2892f674,c6ff9bee-96d8-410e-86e8-6ef509a84e14,c3,c4,27,?,?,surb={'id': 'fe04f0bc-2167-4952-8d34-2741aa8f8541', 'route': ['p1', 'e7', 'i2', 'x6', 'p3', 'c3']}
1769497551.1912928,SENT,8dd3d891-4061-448a-a35c-319b678c982c,3b685983-45c2-471f-87be-e68c3bad18e9,c3,c4,3360,?,p3,
1769497551.1914372,CREATED,ebb32065-271a-4e39-a60a-5167369a7fbd,c6ff9bee-96d8-410e-86e8-6ef509a84e14,c3,c4,27,?,?,surb={'id': 'fe04f0bc-2167-4952-8d34-2741aa8f8541', 'route': ['p1', 'e7', 'i2', 'x6', 'p3', 'c3']}
1769497551.36697,SENT,3f964d10-2ffa-4a51-bcf1-cb6daf100be8,f70fc72b-b88b-490d-9263-ef1995617844,c3,c4,3392,?,p3,
1769497551.3671608,CREATED,0f54e9ee-66b1-484f-9ecd-04137ac4b2a0,547622df-48c0-4cef-acb3-50da6d837359,c3,c4,27,?,?,surb={'id': '758eca01-ffc3-4382-8395-9c1f06805e20', 'route': ['p1', 'e10', 'i2', 'x8', 'p3', 'c3']}
1769497551.4701135,RECEIVED,2bbcf617-ef66-4d27-a51a-d72ba711f352,f6b33046-f576-4fe9-a02f-1415dea76ef8,c4,c3,27,p3,?,surb={'id': 'd5982b55-26ed-4fff-aef9-d049ad81ec83', 'route': ['p3', 'e8', 'i11', 'x8', 'p1', 'c4']}
1769497551.8467536,SENT,69b304af-0736-4860-9ce9-6167a781add3,0e17a9f6-afc2-4195-bed2-a9b25e3ef20d,c3,c4,3374,?,p3,
1769497551.846905,CREATED,f32999b9-e97e-4bdb-bee3-e196d28400d5,547622df-48c0-4cef-acb3-50da6d837359,c3,c4,27,?,?,surb={'id': '758eca01-ffc3-4382-8395-9c1f06805e20', 'route': ['p1', 'e10', 'i2', 'x8', 'p3', 'c3']}
1769497552.2298048,SENT,fccbabd7-7698-4eec-bd47-ba760c53fbfe,c8ca892d-7c4d-4897-82ae-adfdc5f15d26,c3,c4,3387,?,p3,
1769497552.2301106,CREATED,aeac1bca-16a1-42de-998e-175d92953b7d,b47f4e9a-7c4d-42dc-ac2c-385f21d5241d,c3,c4,27,?,?,surb={'id': '72e90016-624b-48d4-b6c0-f051c37b6a40', 'route': ['p1', 'e6', 'i12', 'x10', 'p3', 'c3']}
1769497552.38024,SENT,fef5ff52-5b99-4cdf-b562-63a94f5b75e4,858346bc-1276-425b-bc52-1ba7d58c611b,c3,c4,3399,?,p3,
1769497552.3804038,CREATED,1a0df835-ca3d-4f3f-aad7-738083e086b8,b47f4e9a-7c4d-42dc-ac2c-385f21d5241d,c3,c4,27,?,?,surb={'id': '72e90016-624b-48d4-b6c0-f051c37b6a40', 'route': ['p1', 'e6', 'i12', 'x10', 'p3', 'c3']}
1769497552.6089375,SENT,ca70f9db-a00f-405e-aacf-fe5e2d3fa8c5,e784fa77-63d0-4c10-a3d9-f70c8788da3e,c3,c4,3395,?,p3,
1769497552.60912,CREATED,301bac21-4d45-4c47-b337-66714e9fb71d,2bade9db-b1a5-42f7-bbd4-6a691ff110c7,c3,c4,27,?,?,surb={'id': 'c87e6c72-e9c2-470e-a91d-2b870dec593a', 'route': ['p1', 'e6', 'i12', 'x2', 'p3', 'c3']}
1769497553.742618,SENT,6b4e96ae-6dca-4baa-a716-e9d083afa7af,353e81ee-ef87-453a-9e98-3dd1e667e338,c3,c4,3400,?,p3,
1769497553.7428083,CREATED,174f3a8b-ad3e-4234-890b-647f9d478212,2bade9db-b1a5-42f7-bbd4-6a691ff110c7,c3,c4,27,?,?,surb={'id': 'c87e6c72-e9c2-470e-a91d-2b870dec593a', 'route': ['p1', 'e6', 'i12', 'x2', 'p3', 'c3']}
1769497553.9413722,SENT,d189e6a5-cbb7-492b-85e7-79e7298cf81f,6866efe7-1a8d-48f1-b3f0-b9aafde04764,c3,c4,3400,?,p3,
1769497553.941521,CREATED,a2ff2bf6-ce5f-4b41-a6ce-d0b599d002ac,9d8fe847-d88f-4c23-85ad-ee449d634c1b,c3,c4,27,?,?,surb={'id': '9fb767df-62ee-462d-93c7-d1a791419dca', 'route': ['p1', 'e11', 'i6', 'x10', 'p3', 'c3']}
1769497554.0820792,RECEIVED,69a40204-4fdc-4d7a-b5d7-d4093dd8d025,8c8bb815-c849-41fc-be1f-15dabe9f553a,c4,c3,27,p3,?,surb={'id': 'a8ac3eb7-c209-46b1-9dcc-7d6909360ed6', 'route': ['p3', 'e10', 'i10', 'x9', 'p1', 'c4']}
1769497554.1142814,SENT,6bbaea09-ccb3-4b3b-96a9-7c3148db6548,f2f84873-9757-4c0b-9a8e-ba5955f65f7e,c3,c4,3383,?,p3,
1769497554.1144328,CREATED,06536699-1f31-4250-8e33-a698ced20f91,9d8fe847-d88f-4c23-85ad-ee449d634c1b,c3,c4,27,?,?,surb={'id': '9fb767df-62ee-462d-93c7-d1a791419dca', 'route': ['p1', 'e11', 'i6', 'x10', 'p3', 'c3']}
1769497554.3179185,SENT,142050f8-f5e8-4510-b8f3-a8a9546c5902,b0f6b73e-df14-4382-9085-ddd360cd45c8,c3,c4,3384,?,p3,
1769497554.3181071,CREATED,59ab1bf7-2431-47a3-97b2-302db87288ab,64dcd5d4-f997-4229-824b-207d61888bd6,c3,c4,26,?,?,surb={'id': '54e3313e-1b7c-4ac9-b98e-78af4afb17c0', 'route': ['p1', 'e9', 'i8', 'x10', 'p3', 'c3']}
1769497554.4421751,SENT,066b5ebd-12d4-46d7-b6a0-950f30f5120c,ce4e078f-9025-4127-9cb8-3f1554e1036e,c3,c4,3385,?,p3,
1769497554.4423237,CREATED,117c6280-ccdd-4104-95d9-b09438c7484a,64dcd5d4-f997-4229-824b-207d61888bd6,c3,c4,26,?,?,surb={'id': '54e3313e-1b7c-4ac9-b98e-78af4afb17c0', 'route': ['p1', 'e9', 'i8', 'x10', 'p3', 'c3']}
1769497554.6575282,RECEIVED,f7bea831-7b0e-4221-8535-7f61d48541a3,8c8bb815-c849-41fc-be1f-15dabe9f553a,c4,c3,27,p3,?,surb={'id': 'a8ac3eb7-c209-46b1-9dcc-7d6909360ed6', 'route': ['p3', 'e10', 'i10', 'x9', 'p1', 'c4']}
1769497554.9217396,SENT,0183bf40-9ac6-41aa-aeb6-d44ec31471fb,3fa9fb96-4751-4758-8821-edfe1a00df40,c3,c4,3396,?,p3,
1769497554.9218972,CREATED,360b353d-1436-4b9b-9059-bce78f66dbea,7c2d1777-53f0-4224-b05b-3993cdf0b581,c3,c4,26,?,?,surb={'id': '8ee22c14-d606-4096-80c4-6a0e29bf23db', 'route': ['p1', 'e3', 'i12', 'x11', 'p3', 'c3']}
1769497555.0981283,RECEIVED,68ae7891-638b-45db-9ab9-a935784f5fed,386fd1ea-9ebd-4035-a3c6-f40314e83032,c4,c3,27,p3,?,surb={'id': '900908c5-4c6c-4b7f-9f07-3f89057e7a8d', 'route': ['p3', 'e4', 'i10', 'x2', 'p1', 'c4']}
1769497555.100888,SENT,86d73074-ec29-42fd-a98f-a8b964d2ceb4,5987d48c-e4fb-4ff7-996a-4aad9c06a4ce,c3,c4,3380,?,p3,
1769497555.101027,CREATED,1d195d63-7445-439c-a67f-0ed3330e5b1f,7c2d1777-53f0-4224-b05b-3993cdf0b581,c3,c4,26,?,?,surb={'id': '8ee22c14-d606-4096-80c4-6a0e29bf23db', 'route': ['p1', 'e3', 'i12', 'x11', 'p3', 'c3']}
1769497555.3752067,RECEIVED,77d9eac0-ea1b-4ad1-a13f-f6729b820696,81af6bd3-d0e4-4a34-8de6-7e90c9a0b954,c4,c3,27,p3,?,surb={'id': '4a6653dd-d58e-41a7-9c34-98b0b8d1d31f', 'route': ['p3', 'e10', 'i10', 'x4', 'p1', 'c4']}
1769497555.4266949,RECEIVED,995efd95-4e39-4642-a9d5-994bfb88c6fb,81af6bd3-d0e4-4a34-8de6-7e90c9a0b954,c4,c3,27,p3,?,surb={'id': '4a6653dd-d58e-41a7-9c34-98b0b8d1d31f', 'route': ['p3', 'e10', 'i10', 'x4', 'p1', 'c4']}
1769497555.53036,RECEIVED,3590d2a0-3952-4d18-ace0-d9e61e46d25e,a9cc2905-cf7d-42c2-bbcd-e85d50f3dec2,c4,c3,27,p3,?,surb={'id': '1bb02742-3818-474a-9e57-b65aeb1493bd', 'route': ['p3', 'e8', 'i11', 'x3', 'p1', 'c4']}
1769497555.6993837,RECEIVED,ed5598b2-984a-4e20-af89-122944039254,1b29af48-29b7-4451-9bb2-6fc6b60ef138,c4,c3,27,p3,?,surb={'id': 'ec1e9adc-5b45-49ed-b5e0-9ce3065b8441', 'route': ['p3', 'e9', 'i11', 'x1', 'p1', 'c4']}
1769497555.8919466,SENT,0c6f6eb6-522b-4802-bffa-c4f588c602ae,1db2ba5f-6cc6-49f9-95a3-dde6e0c257f3,c3,c4,3370,?,p3,
1769497555.892119,CREATED,990171fa-9d83-4611-aa93-97c801ae875a,3fb23e81-ac48-4f7a-823a-6965a5cb3465,c3,c4,26,?,?,surb={'id': 'dc7c9426-4e9b-4f1f-a591-cd3f703a4df6', 'route': ['p1', 'e10', 'i3', 'x3', 'p3', 'c3']}
1769497556.1266267,SENT,a632c73d-3e21-4201-89f8-c8a17abe5a22,40c8a499-a96f-483a-b52a-499a581b1904,c3,c4,3400,?,p3,
1769497556.1267729,CREATED,282a507b-f693-48b2-8376-889f339eda69,3fb23e81-ac48-4f7a-823a-6965a5cb3465,c3,c4,26,?,?,surb={'id': 'dc7c9426-4e9b-4f1f-a591-cd3f703a4df6', 'route': ['p1', 'e10', 'i3', 'x3', 'p3', 'c3']}
1769497556.2991033,RECEIVED,778b2dc7-1f1f-4d02-b364-291a0da273d9,d670e382-c216-4de7-a5b6-aa92a2eba83a,c4,c3,27,p3,?,surb={'id': '1623c3fb-37aa-4aa7-bdd1-fd64d40540d6', 'route': ['p3', 'e12', 'i1', 'x3', 'p1', 'c4']}
1769497556.4864573,SENT,67ad13bf-108b-44c6-905b-f128f3a99e8f,d5b2bec8-fa78-4829-8871-7d9f1c93853b,c3,c4,3401,?,p3,
1769497556.486601,CREATED,9a8b3280-6290-452f-9fde-8b3d0e192b40,dd08ec8b-dc69-400d-ba14-6e7a1c78603a,c3,c4,27,?,?,surb={'id': 'feb96b24-c333-488e-a123-91a53d349c9f', 'route': ['p1', 'e9', 'i10', 'x5', 'p3', 'c3']}
1769497556.4978247,SENT,42c75725-8e15-405c-bfb8-b3000254b013,8d440825-0f1d-45a0-b545-a883212b7a41,c3,c4,3400,?,p3,
1769497556.4980948,CREATED,e0bd849e-8433-47ea-9d2b-09f66b1d79a2,dd08ec8b-dc69-400d-ba14-6e7a1c78603a,c3,c4,27,?,?,surb={'id': 'feb96b24-c333-488e-a123-91a53d349c9f', 'route': ['p1', 'e9', 'i10', 'x5', 'p3', 'c3']}
1769497556.597818,RECEIVED,311bb9c8-5585-41bb-accd-43e2a4f617aa,f6b33046-f576-4fe9-a02f-1415dea76ef8,c4,c3,27,p3,?,surb={'id': 'd5982b55-26ed-4fff-aef9-d049ad81ec83', 'route': ['p3', 'e8', 'i11', 'x8', 'p1', 'c4']}
1769497556.6116607,RECEIVED,b5ed2307-fdd2-4c73-b598-57403c3b3657,386fd1ea-9ebd-4035-a3c6-f40314e83032,c4,c3,27,p3,?,surb={'id': '900908c5-4c6c-4b7f-9f07-3f89057e7a8d', 'route': ['p3', 'e4', 'i10', 'x2', 'p1', 'c4']}
1769497556.8086324,SENT,3cc693da-abed-4824-8419-327aaaac0ad2,7b19b283-0942-44d1-857a-f93192481aae,c3,c4,3380,?,p3,
1769497556.808782,CREATED,ce67dbe7-e344-4f4f-88d6-af3d0a258bd2,052b994c-7b64-4197-95c4-aaeb157c3508,c3,c4,27,?,?,surb={'id': '8461680f-c972-41cc-97cb-7096f990528d', 'route': ['p1', 'e1', 'i4', 'x3', 'p3', 'c3']}
1769497556.904563,RECEIVED,4a1892c6-5754-4e50-91ee-9ea1e133ed68,d670e382-c216-4de7-a5b6-aa92a2eba83a,c4,c3,27,p3,?,surb={'id': '1623c3fb-37aa-4aa7-bdd1-fd64d40540d6', 'route': ['p3', 'e12', 'i1', 'x3', 'p1', 'c4']}
1769497557.2180398,SENT,5f34f3d4-03c6-444d-91f1-0fd5509b790c,d6223e55-b28e-4aab-a29d-4447d1511bc5,c3,c4,3361,?,p3,
1769497557.2182221,CREATED,9079868b-2e60-411e-8793-f2cd48bd1109,052b994c-7b64-4197-95c4-aaeb157c3508,c3,c4,27,?,?,surb={'id': '8461680f-c972-41cc-97cb-7096f990528d', 'route': ['p1', 'e1', 'i4', 'x3', 'p3', 'c3']}
1769497557.4663527,SENT,a959d1d7-8748-4b04-b8c2-492e5bceca9d,05a6b9a9-7af2-4c02-a3ec-8eb16989ca5b,c3,c4,3375,?,p3,
1769497557.4665,CREATED,a32061eb-d137-45f8-bffd-817f604dc4ca,09b1f33b-60bc-4a7e-8c95-8426eaea760c,c3,c4,27,?,?,surb={'id': '3ce74e1b-950b-405f-9040-8dcfb15068da', 'route': ['p1', 'e5', 'i11', 'x8', 'p3', 'c3']}
1769497557.8206108,SENT,80a925fc-bb6f-427d-b2c3-3e5d9ce27270,d541ca13-3802-44e8-bb8b-b33cc00d63f2,c3,c4,3383,?,p3,
1769497557.8207622,CREATED,82ae9b67-7eb9-4ec4-b151-0fc9e31e110e,09b1f33b-60bc-4a7e-8c95-8426eaea760c,c3,c4,27,?,?,surb={'id': '3ce74e1b-950b-405f-9040-8dcfb15068da', 'route': ['p1', 'e5', 'i11', 'x8', 'p3', 'c3']}
1769497558.1070979,RECEIVED,adab8fca-6ba5-4cf2-8c30-f1bea7ae0928,a9cc2905-cf7d-42c2-bbcd-e85d50f3dec2,c4,c3,27,p3,?,surb={'id': '1bb02742-3818-474a-9e57-b65aeb1493bd', 'route': ['p3', 'e8', 'i11', 'x3', 'p1', 'c4']}
1769497558.1513953,RECEIVED,af589ccf-7d1c-4c79-9aa1-aae6700f33fc,1b29af48-29b7-4451-9bb2-6fc6b60ef138,c4,c3,27,p3,?,surb={'id': 'ec1e9adc-5b45-49ed-b5e0-9ce3065b8441', 'route': ['p3', 'e9', 'i11', 'x1', 'p1', 'c4']}
1769497558.1714876,SENT,43101794-7c33-4abc-9735-3d9edf42b856,977ad034-e380-4bf0-a7c5-0c2b2d7a6efa,c3,c4,3359,?,p3,
1769497558.1716332,CREATED,715a6fbd-ed28-422b-9e92-c87414c71123,08edb15b-a39b-446d-b925-1a305adf6f44,c3,c4,27,?,?,surb={'id': '21f2dd01-cefa-43d0-8186-7cc92ee4e0e5', 'route': ['p1', 'e6', 'i3', 'x5', 'p3', 'c3']}
1769497558.3347702,RECEIVED,56c52686-0f0a-4699-b3b2-d618b408271f,988afc01-5bd9-44a0-9f5e-600406275f71,c4,c3,26,p3,?,surb={'id': '28287ded-14b3-46c8-9c41-5d4fa810fb3c', 'route': ['p3', 'e11', 'i1', 'x9', 'p1', 'c4']}
1769497558.4158344,RECEIVED,7e0b798b-ca00-4795-a850-61ec1d12665b,5bbe12f9-10e4-4fde-9cbd-ddec160c4e51,c4,c3,27,p3,?,surb={'id': 'b6151f73-8c28-484b-a42f-7a930b89fae6', 'route': ['p3', 'e12', 'i11', 'x1', 'p1', 'c4']}
1769497558.7541642,RECEIVED,30a17165-2907-4712-972f-dde6f34fbdab,62bfad19-6161-468c-b416-b571e20779a1,c4,c3,27,p3,?,surb={'id': '27a7af99-171e-4be2-b34b-69a466bceb3e', 'route': ['p3', 'e2', 'i6', 'x4', 'p1', 'c4']}
1769497558.801431,RECEIVED,c719cbd0-61a7-45f2-b8bd-f61d125a2495,988afc01-5bd9-44a0-9f5e-600406275f71,c4,c3,26,p3,?,surb={'id': '28287ded-14b3-46c8-9c41-5d4fa810fb3c', 'route': ['p3', 'e11', 'i1', 'x9', 'p1', 'c4']}
1769497559.0355356,SENT,121e8bed-1f09-40b7-aac5-5b6dc85b1408,8df45e49-9871-42b0-95d4-6d7d7e839e9f,c3,c4,3391,?,p3,
1769497559.0356774,CREATED,6b649edc-80d7-4ee1-9476-f4a189b2438d,08edb15b-a39b-446d-b925-1a305adf6f44,c3,c4,27,?,?,surb={'id': '21f2dd01-cefa-43d0-8186-7cc92ee4e0e5', 'route': ['p1', 'e6', 'i3', 'x5', 'p3', 'c3']}
1769497559.244775,RECEIVED,3eae98ea-8b27-47ef-ac44-5f1834026d07,62bfad19-6161-468c-b416-b571e20779a1,c4,c3,27,p3,?,surb={'id': '27a7af99-171e-4be2-b34b-69a466bceb3e', 'route': ['p3', 'e2', 'i6', 'x4', 'p1', 'c4']}
1769497559.4114964,SENT,16392bb2-4302-4c41-a41d-e72c42bc3ac4,1405e0a8-0dc9-460e-bcd3-782482a07750,c3,c4,3376,?,p3,
1769497559.411647,CREATED,9b8e51de-6fca-4790-a4f7-ef80f19b1e51,ab51a697-f3a9-4a02-89eb-adb1342d81c2,c3,c4,27,?,?,surb={'id': '3235afea-1508-46cf-b597-a4f47eaee316', 'route': ['p1', 'e8', 'i11', 'x5', 'p3', 'c3']}
1769497559.4710784,RECEIVED,caee7837-2a25-4d3f-b765-b1b042549fad,5bbe12f9-10e4-4fde-9cbd-ddec160c4e51,c4,c3,27,p3,?,surb={'id': 'b6151f73-8c28-484b-a42f-7a930b89fae6', 'route': ['p3', 'e12', 'i11', 'x1', 'p1', 'c4']}
1769497559.8437197,SENT,4475a369-7ce5-4879-8e94-7ea7104e0d3a,e63ab6c4-84ab-4c7e-a307-c17a96fa708e,c3,c4,3372,?,p3,
1769497559.8441715,CREATED,85345cc5-a8fe-45c3-a480-d43e5adca28c,ab51a697-f3a9-4a02-89eb-adb1342d81c2,c3,c4,27,?,?,surb={'id': '3235afea-1508-46cf-b597-a4f47eaee316', 'route': ['p1', 'e8', 'i11', 'x5', 'p3', 'c3']}
1769497560.208022,SENT,78c76952-8d62-4698-9a24-8d59d70386c8,890e9dec-adad-43ae-b4b8-bb455624ebab,c3,c4,3384,?,p3,
1769497560.2082186,CREATED,7a22a4ab-215b-4315-8403-931d6b3715cf,1082f7ba-eeea-40e8-8a05-6b38114c33d8,c3,c4,27,?,?,surb={'id': '088eed8c-5076-4dd4-a852-035e4408e3b7', 'route': ['p1', 'e6', 'i4', 'x11', 'p3', 'c3']}
1769497560.4065518,SENT,9435a104-79b0-4a33-b0b0-e1044ae6b7a3,96c6ae65-e730-4033-b0d9-26c2791efba1,c3,c4,3384,?,p3,
1769497560.4067063,CREATED,487daedd-2a07-4fee-9892-9c44b0109e58,1082f7ba-eeea-40e8-8a05-6b38114c33d8,c3,c4,27,?,?,surb={'id': '088eed8c-5076-4dd4-a852-035e4408e3b7', 'route': ['p1', 'e6', 'i4', 'x11', 'p3', 'c3']}
1769497560.8152876,SENT,00bcb0cd-4893-4fb9-a404-7f9f9c6bd4ce,76bb3d28-750f-4848-9fef-05550a464708,c3,c4,3380,?,p3,
1769497560.8154452,CREATED,5dff6ae7-6e9e-46d4-b982-6941c166d7c7,fc09f4e9-d62d-42c1-bfd7-3ae6f83f9843,c3,c4,26,?,?,surb={'id': '45d3569a-e65a-4b60-ae7c-c50e95ab7e47', 'route': ['p1', 'e1', 'i8', 'x12', 'p3', 'c3']}
1769497560.9450758,SENT,5e4affa5-150e-42be-9ada-377707eaf85e,85a4b506-822b-48b0-8672-6c4c999780e2,c3,c4,3384,?,p3,
