timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769744837.4559271,SENT,038cf7da-bc21-4d3c-8ab8-4d77ffa43ed1,d1f1d010-0b49-46ef-a862-63074a70088e,c5,c1,3382,?,p2,
1769744837.4560971,CREATED,436d14bc-69fd-4450-b398-f134fc54b3a6,cc9a35fe-6186-4966-98e3-5cb5222aa02d,c5,c1,27,?,?,surb={'id': 'd43ffd1a-710f-43c6-9946-8e1ea904f548', 'route': ['p1', 'e3', 'i2', 'x6', 'p2', 'c5']}
1769744837.4911754,SENT,54c2730c-f5f5-4fd4-9132-7143b8890a95,c92ed624-8f5f-4bb7-9b8f-400c7af1487d,c5,c1,3392,?,p2,
1769744837.4913106,CREATED,c8056b40-0e3e-4906-a56d-48dd0abd2e7b,612e3e03-7c9c-458f-a245-be2294eb7208,c5,c1,27,?,?,surb={'id': '4cb7af7d-4053-4c49-bc5e-851c3030ab0d', 'route': ['p1', 'e10', 'i6', 'x12', 'p2', 'c5']}
1769744837.595416,RECEIVED,3b973abd-5c03-4c37-95ff-a4dc96853ec2,b6f0a17c-3fa8-4ead-ab68-e56a92849d2f,c3,c5,27,p2,?,surb={'id': '705a3ee1-d6d6-4a65-8a5a-c64f12090093', 'route': ['p2', 'e10', 'i3', 'x3', 'p3', 'c3']}
1769744837.6612928,RECEIVED,3cfdacb2-4b9c-4c20-b792-5831109c7bdc,2af1471e-d5ba-47f6-98bd-f8ad153f871b,c2,c5,27,p2,?,surb={'id': '78f53fb0-3c1f-436c-8671-91dbd2f2c9e0', 'route': ['p2', 'e7', 'i8', 'x2', 'p2', 'c2']}
1769744837.6686122,RECEIVED,9001dbc1-c29e-4b4d-9a1c-a7a7ea750964,ddca88a1-6d0b-4203-9c16-d34db562afd9,c2,c5,27,p2,?,surb={'id': '7da0b814-de9b-4144-b9b4-52ed12fdd4b4', 'route': ['p2', 'e8', 'i12', 'x11', 'p2', 'c2']}
1769744837.7660859,RECEIVED,45325a98-08f3-4e62-8b75-d6c16202290f,760176a0-1d8d-49f9-aa16-318a64494979,c2,c5,27,p2,?,surb={'id': '49e4a8d7-c146-4a65-9eb7-2a51d5acf0e8', 'route': ['p2', 'e4', 'i2', 'x6', 'p2', 'c2']}
1769744837.7928014,RECEIVED,bde5e493-2dce-4401-b22c-2ed3538156f0,e7d7a4b2-398a-4cd3-a873-d212b3575b9a,c2,c5,26,p2,?,surb={'id': '13040848-bd1e-4e41-a51d-5050d244bae4', 'route': ['p2', 'e11', 'i6', 'x10', 'p2', 'c2']}
1769744837.8767476,RECEIVED,1c2af603-bd6a-47ac-a4b9-d80f433e33cd,cf0223f4-72a1-4b19-b073-9d8d159e9e49,c3,c5,27,p2,?,surb={'id': '3577b490-17d1-42ee-9439-50482ca93c1b', 'route': ['p2', 'e5', 'i9', 'x8', 'p3', 'c3']}
1769744838.17451,SENT,e9b58050-3eac-4f03-ac2b-4497afa4b1dd,6ac0496a-ec85-4df9-bcca-050844551eef,c5,c1,3388,?,p2,
1769744838.1748257,CREATED,6b42efb2-94f8-4028-ab52-ea941ff2b03b,17da9fb2-0501-493d-8def-0d4f8abdf10e,c5,c1,27,?,?,surb={'id': 'd7b6b9ae-4ccd-4113-a165-2db05b56888c', 'route': ['p1', 'e12', 'i12', 'x7', 'p2', 'c5']}
1769744838.3907943,RECEIVED,c5c7c5fa-a7e5-41fb-8857-03ae340d8c7c,2fc1c022-406e-41af-94ed-7bafd4570b01,c3,c5,27,p2,?,surb={'id': 'b46331b8-5a99-4d85-81fb-5f47cf35ed11', 'route': ['p2', 'e9', 'i6', 'x1', 'p3', 'c3']}
1769744838.4025314,SENT,cf4ceb9d-cb24-4ffb-a17a-9ed37ddf2923,550a93e6-491b-4816-adbe-ade50774f792,c5,c1,3359,?,p2,
1769744838.4026816,CREATED,290c8465-0d32-4290-afec-ad88bb25b28f,4b7ba1d0-b49e-4949-8917-bb3d55a5c815,c5,c1,27,?,?,surb={'id': '597b0d2c-96be-478d-b7ee-072aec3cd8a2', 'route': ['p1', 'e8', 'i3', 'x4', 'p2', 'c5']}
1769744838.6520264,RECEIVED,d4664589-fc4d-4790-b4ba-08a09cc6dd7f,c8bfd9f4-cb45-477d-82d6-f0aca7d9f590,c3,c5,27,p2,?,surb={'id': '920c1d94-30f7-4940-9008-3cc78bce44da', 'route': ['p2', 'e11', 'i8', 'x2', 'p3', 'c3']}
1769744838.7880325,SENT,08af7ac5-1c48-41de-9b72-311dd443ff18,c0604d98-8202-495b-b1f7-3b9f42c2fab1,c5,c1,3396,?,p2,
1769744838.7881925,CREATED,cc5ece1d-49dd-4a07-885b-53f54d119d12,8b42ebc4-dbff-4cd7-afee-1829a465b43e,c5,c1,27,?,?,surb={'id': '36d34a13-4be8-432f-9316-60c019b87aa5', 'route': ['p1', 'e10', 'i8', 'x9', 'p2', 'c5']}
1769744838.8527126,SENT,5171d879-23d9-4565-bc8d-1c6acb93c2bf,4ffd1aea-c05d-4c92-ac46-a09ec56a0b1d,c5,c1,3380,?,p2,
1769744838.852862,CREATED,22055dab-9857-4c57-8074-9e6459ce5942,99f3b7e2-dbda-432d-9a02-ce549d49d955,c5,c1,27,?,?,surb={'id': '1ec7920c-f216-44a5-a9a3-878543b7a20a', 'route': ['p1', 'e1', 'i9', 'x6', 'p2', 'c5']}
1769744838.9708958,RECEIVED,7916a160-fc32-4866-bac2-2ff426a7287c,e9bab050-5f39-412a-84f0-c7c42e63b6b8,c2,c5,27,p2,?,surb={'id': '9e14ef0d-0400-4607-bff2-070e84ff1add', 'route': ['p2', 'e7', 'i9', 'x9', 'p2', 'c2']}
1769744838.9793863,SENT,d68b412e-c8e2-4b15-8a67-9f704e6a2c18,05083f09-1c9d-4770-9e4a-fbdb03898a4e,c5,c1,3361,?,p2,
1769744838.9795167,CREATED,f2e5017d-ff41-4c8f-ae0a-f241374c5589,4859121c-2336-4e69-b9cd-6e805520529d,c5,c1,27,?,?,surb={'id': 'f01c552f-48df-470c-9e0e-43a3e32a47f8', 'route': ['p1', 'e1', 'i8', 'x5', 'p2', 'c5']}
1769744839.4663444,RECEIVED,28065826-d091-4d69-8f10-0422c1c70c6d,fe38f1c5-fa10-4aa9-b726-0a387aac5598,c3,c5,26,p2,?,surb={'id': 'aec86d48-6ef9-4624-90ba-aabaedf3738c', 'route': ['p2', 'e1', 'i6', 'x2', 'p3', 'c3']}
1769744839.5483801,SENT,5ca5028a-d36f-48e9-924f-69ab563225b0,d7eaef01-9d2c-4e88-adbe-1832e5e03550,c5,c1,3375,?,p2,
1769744839.5485094,CREATED,c540bf45-d685-4fa0-b64d-4f8bc0275322,083d0dde-643e-4160-8ee0-a829d47a40d2,c5,c1,26,?,?,surb={'id': '114cad62-4ede-4c78-8853-c2f4f39b1b5d', 'route': ['p1', 'e9', 'i6', 'x2', 'p2', 'c5']}
1769744839.8485575,RECEIVED,fdbb28a9-7180-4dad-9f8c-f87cec082d2e,53cad03c-66ae-4e9e-9b2d-3b1ee3f6d3b2,c2,c5,27,p2,?,surb={'id': '6d3ee893-e51e-4a52-af57-bf600fcd30b9', 'route': ['p2', 'e9', 'i4', 'x9', 'p2', 'c2']}
1769744839.9811091,RECEIVED,d1d944e9-3d72-49e8-8f2c-0d56a31edef7,d3f58c82-9dde-4a62-97f6-7ca10091a7d0,c2,c5,27,p2,?,surb={'id': '02337fef-d362-41dd-8008-8fa71ee0018f', 'route': ['p2', 'e9', 'i6', 'x1', 'p2', 'c2']}
1769744839.9978108,SENT,e61e23e1-6dc1-4040-b784-2df1a38d77fb,593083a0-081b-4bce-9ba9-cde8f718c408,c5,c1,3392,?,p2,
1769744839.9979417,CREATED,c4a4d848-a0d7-440e-b512-c3ad8550ea15,2a282deb-3abb-4574-9c0b-c41d51c10aff,c5,c1,27,?,?,surb={'id': 'b34344e1-61db-479d-b44f-4f086bfe915c', 'route': ['p1', 'e9', 'i6', 'x4', 'p2', 'c5']}
1769744840.2303953,SENT,13df6905-9abd-415e-b057-07b14649ec8f,d1fe142b-6f41-4ee1-b0dd-2ec2642367e9,c5,c1,3384,?,p2,
1769744840.230527,CREATED,e4bfa17b-1967-4ac1-abd2-ef07893778c0,a1bac556-b8f0-4a35-b1d1-62c9e8b2ddf2,c5,c1,26,?,?,surb={'id': 'a1a25920-28df-4a61-aaf4-73806e6562fd', 'route': ['p1', 'e10', 'i7', 'x4', 'p2', 'c5']}
1769744840.2436302,RECEIVED,d3131a1b-680d-4aa8-b96c-fdc21530efd5,50108e1e-f9aa-4262-bf5b-e4dec34adf5a,c3,c5,27,p2,?,surb={'id': 'e086be11-76c5-482b-9c86-6dad2c9017e0', 'route': ['p2', 'e1', 'i10', 'x7', 'p3', 'c3']}
1769744840.5000162,RECEIVED,20d4074a-8841-44b0-b70b-a4bd9a3195a4,2b360792-10f1-479f-a042-211b23fddc94,c3,c5,27,p2,?,surb={'id': '67a4b7df-e15a-423a-970b-681fd1edbee7', 'route': ['p2', 'e4', 'i11', 'x1', 'p3', 'c3']}
1769744840.6744256,SENT,56003ec4-0bc0-4d8d-87fc-471b389dcd73,c723c99a-55e8-49d4-8482-d186ba853a60,c5,c1,3380,?,p2,
1769744840.6745589,CREATED,7d19e558-2f12-4c20-b49f-9fdf5058e741,2e54a383-ad8a-4753-aabc-5432702f1b1a,c5,c1,26,?,?,surb={'id': 'd8e22a5e-3538-48ca-927e-42fa184f5084', 'route': ['p1', 'e8', 'i7', 'x10', 'p2', 'c5']}
1769744840.755732,RECEIVED,6ba4696e-b8c1-4abc-be91-0f772bce2e8a,571c5b78-fac1-481a-a5e3-80c58b6bbd6b,c3,c5,27,p2,?,surb={'id': '5c4bf1b6-4dfa-45ec-93ad-f6ac9e38f438', 'route': ['p2', 'e10', 'i5', 'x7', 'p3', 'c3']}
1769744841.1403005,SENT,d052140f-dfe1-4905-ad76-07b326036254,632ac269-b6ec-4dbd-843a-dd8c090dffe6,c5,c1,3363,?,p2,
1769744841.140434,CREATED,77a5f3a1-210f-411f-a813-fd1433f6c4f0,01626cec-55c0-4ace-abd7-3f1d80b5d502,c5,c1,27,?,?,surb={'id': '6942152c-5514-4962-81e4-1c2f27794f53', 'route': ['p1', 'e3', 'i8', 'x5', 'p2', 'c5']}
