timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769487676.4889843,SENT,e1c6cff7-671c-4326-98dd-cd5128c995ff,b020a886-b320-4532-9f28-4e03e8bd202c,c3,DROP,2015,?,p3,
1769487676.4891582,CREATED,01a0cda4-1f5e-4da2-b59d-5c8760091816,af6ae967-93f6-44b5-8cd3-a82a7c323997,c3,DROP,27,?,?,
1769487676.8305907,SENT,09fb95d2-5a6d-4415-abd8-68a3db4ea288,8b73b8d0-2bc5-4f77-9570-d3f7c7be72be,c3,c5,3396,?,p3,
1769487676.8307288,CREATED,791047c5-2b8c-4ee7-9f05-e6cc048a194b,f4098480-7118-4c2f-8964-1e76a180685a,c3,c5,27,?,?,surb={'id': '4572ba27-ad29-4ec8-9561-d23e7ef00d24', 'route': ['p2', 'e10', 'i7', 'x10', 'p3', 'c3']}
1769487678.9579027,RECEIVED,6eae3974-c7fa-48ad-ab5c-5e54170700d4,bddb816c-b6bb-4cd4-a205-3133cd132fb5,c4,c3,27,p3,?,surb={'id': '2e28044d-c487-497d-a0c9-ac6081834265', 'route': ['p3', 'e5', 'i11', 'x9', 'p1', 'c4']}
1769487679.066945,RECEIVED,54c5f4ad-33e9-4a2b-88f7-6452e08e0df0,62310761-814e-4a6a-bdc3-0c7afa80d594,c5,c3,27,p3,?,surb={'id': 'c210d6ab-dfae-4ad2-8a8a-6c7b4dfc7dc7', 'route': ['p3', 'e7', 'i8', 'x4', 'p2', 'c5']}
1769487679.2268386,SENT,ccc6fedf-cb07-427f-b9e4-b595dec4b88d,d99b045c-c555-4993-9905-05b65c3bc301,c3,c5,3389,?,p3,
1769487679.226965,CREATED,97629f14-4c1b-47ec-a9d4-5d671caa4d01,07c86a69-36e8-4293-b072-a55efc71a405,c3,c5,26,?,?,surb={'id': 'e9971dea-6290-4025-a601-fb1a8fcb474d', 'route': ['p2', 'e12', 'i4', 'x5', 'p3', 'c3']}
1769487679.3209622,SENT,028c7178-e9db-4572-be8c-b75c5ac8e704,b74ead90-e640-4362-bda9-69618e85ba15,c3,c5,3395,?,p3,
1769487679.3211257,CREATED,a0817a25-2cc8-4398-a290-cf12626a656f,841968de-a84a-4a69-818f-54eacc66a290,c3,c5,27,?,?,surb={'id': 'e88236e9-287e-494e-9503-ef71667a84e2', 'route': ['p2', 'e12', 'i5', 'x6', 'p3', 'c3']}
1769487679.3769817,RECEIVED,712ced5d-af96-4022-8094-a84fc4ae61d5,06f0af03-b795-43d1-bedf-7c95f85242da,c5,c3,27,p3,?,surb={'id': 'a3f3c611-28c3-46af-8179-02f43e32be41', 'route': ['p3', 'e2', 'i7', 'x4', 'p2', 'c5']}
1769487679.4305594,SENT,b8f1a4d5-eac1-4d51-a378-c594bab8d4a0,ee4e435c-f054-46c4-b9c2-0d857feadd15,c3,c5,3375,?,p3,
1769487679.4307084,CREATED,4d3b91b5-b3a2-44c3-9dbd-bc9398c191c8,3e7d5adc-c69a-46b1-bd6b-c9b8bd7be00e,c3,c5,27,?,?,surb={'id': 'ddb8db79-fbdb-423f-945d-a42ecefedf70', 'route': ['p2', 'e10', 'i5', 'x8', 'p3', 'c3']}
1769487679.672301,RECEIVED,2c427fd9-0685-4688-b869-9f58a277190f,6dd26ecc-ca5f-473f-828a-4284406ba3d5,c4,c3,27,p3,?,surb={'id': '44ae45c3-767c-4842-b3c5-66599f45d422', 'route': ['p3', 'e11', 'i8', 'x10', 'p1', 'c4']}
1769487679.7633154,SENT,a320cf74-2d4d-4af0-b00f-529895ffa048,d5e5431b-1033-418c-a74d-0e2db3d4daa9,c3,c5,3366,?,p3,
1769487679.7634723,CREATED,d6139618-a799-4e2c-b7e0-9bf60618f8a5,f298102c-81fa-46aa-b31b-8ab78e5e108b,c3,c5,27,?,?,surb={'id': '95371dc1-86df-4c2d-9db9-25de1881f967', 'route': ['p2', 'e7', 'i4', 'x9', 'p3', 'c3']}
1769487679.9595277,RECEIVED,415c54c7-e5e5-4bb1-b766-79d766ef4c5d,1d590050-39a4-45de-8513-e1f6b91a2624,c4,c3,27,p3,?,surb={'id': 'b170f390-ec88-4916-82a3-85a57f4a8463', 'route': ['p3', 'e12', 'i2', 'x4', 'p1', 'c4']}
1769487679.9653342,RECEIVED,e2920b61-b86f-4f20-9bd0-264f5c5ea8e0,b381849d-b14a-431c-8a61-6cb964f27c87,c5,c3,27,p3,?,surb={'id': '954c9529-65e1-4469-bdac-d41c0dc09c98', 'route': ['p3', 'e8', 'i3', 'x9', 'p2', 'c5']}
1769487680.1014907,RECEIVED,4364d023-7dbb-4ac4-a4a2-e6799f201f64,b8253cd0-e6bd-4f06-97d1-eb61d4158cb1,c5,c3,27,p3,?,surb={'id': '5aa89a51-15fb-4675-9ea1-c2b0440c7d14', 'route': ['p3', 'e6', 'i12', 'x10', 'p2', 'c5']}
1769487680.168646,RECEIVED,2a47a2fe-6cb3-4364-a32e-dac9902ef056,9bacd127-47ad-4796-b012-5eeab4a808e7,c5,c3,26,p3,?,surb={'id': '3f69a22c-a912-4bae-bbef-47a33667ad8c', 'route': ['p3', 'e2', 'i10', 'x3', 'p2', 'c5']}
1769487680.2536824,RECEIVED,438679f3-af5a-47f3-815f-49176146a8f1,34ace843-7743-4f08-9ff8-c2665ef4b9f4,c5,c3,27,p3,?,surb={'id': '3338a388-492a-4a58-8fa8-933b498985e3', 'route': ['p3', 'e7', 'i7', 'x2', 'p2', 'c5']}
1769487680.3365293,RECEIVED,98d793e0-529d-48ef-b61b-1f48e87bd62f,beca0370-a4a6-49b7-8344-2c5cbe26aa8e,c5,c3,27,p3,?,surb={'id': 'c1684d10-9b82-4fa2-9766-1d491677a8e9', 'route': ['p3', 'e4', 'i11', 'x5', 'p2', 'c5']}
1769487680.4626307,SENT,f11f11fb-3d0c-428c-ae4d-c96119ddf178,74a6c474-397a-45bf-821c-15ab9d1db82b,c3,c5,3376,?,p3,
1769487680.4627607,CREATED,71c214e8-afe7-4e59-b003-15561938ec46,e40b0051-2f4b-45a6-89e7-9c94488a5483,c3,c5,27,?,?,surb={'id': '4fd67b2e-b111-4ee1-be26-ec36973c4b8a', 'route': ['p2', 'e7', 'i12', 'x3', 'p3', 'c3']}
1769487680.5272627,RECEIVED,1e63eb66-fe97-4395-9ae4-2767cd501d36,f4b389e3-9d7e-401c-804a-a9f5e147c00c,c4,c3,27,p3,?,surb={'id': 'c98dc2ff-aac1-440d-9573-2b3e511c40f3', 'route': ['p3', 'e8', 'i10', 'x7', 'p1', 'c4']}
1769487680.7355292,SENT,5182c9f5-2f47-434d-988b-4884ba899ecf,60202d67-1be4-409e-8d0f-72c073974a27,c3,c5,3372,?,p3,
1769487680.735679,CREATED,a97b8730-7ad2-4c26-b696-f5b3aec850a8,917397a4-8ad9-4b92-9324-0347cf128a44,c3,c5,26,?,?,surb={'id': 'bc9121dd-3e97-4b9d-abea-3b5e5c13ea66', 'route': ['p2', 'e12', 'i1', 'x2', 'p3', 'c3']}
1769487680.8099117,SENT,eb6e50d9-04ed-4026-bc1a-4398f05a0bc1,72a6aceb-b790-46c0-b723-1c8d25cab64a,c3,c5,3389,?,p3,
1769487680.8100863,CREATED,3f8daf1b-92d2-40e3-a1bd-dfe07c723f05,1488f9ef-8b83-4a92-9bbc-00f6f4822cc2,c3,c5,27,?,?,surb={'id': '2861f20b-e5bc-4d01-ab74-b3ee4a4ab397', 'route': ['p2', 'e12', 'i7', 'x11', 'p3', 'c3']}
1769487681.012986,RECEIVED,a1da7ae6-b229-4d6a-b5b1-5aaa67de2792,e1195ad6-5ec0-4244-ab67-108f9d87a0c0,c5,c3,27,p3,?,surb={'id': '1275696b-c7c1-4e79-8794-4fa8df7a4567', 'route': ['p3', 'e11', 'i5', 'x11', 'p2', 'c5']}
1769487681.0172648,RECEIVED,354561c4-5fdb-47fc-9226-3f4c4425bfd0,cd49a01c-6e4a-4c1a-99e3-2fe15558801b,c4,c3,27,p3,?,surb={'id': '1941b1e1-4940-407d-bd00-10ebcce72bf6', 'route': ['p3', 'e3', 'i10', 'x8', 'p1', 'c4']}
1769487681.066206,RECEIVED,1032973e-0c1d-497e-8102-88f9c049b419,fd6da2fb-6ae1-482c-824a-c716294b6875,c4,c3,27,p3,?,surb={'id': '63667a40-448d-4be7-b671-8a70186d7a57', 'route': ['p3', 'e1', 'i7', 'x9', 'p1', 'c4']}
1769487681.1104624,SENT,03b941c0-fda6-4332-917b-5b22c0165bab,153072d6-2652-4d38-81d0-f781b9e4e131,c3,c5,3394,?,p3,
1769487681.110614,CREATED,282c0394-488a-4b2b-8714-d7642ea60e17,5805073c-4c44-4d5b-9dd8-e3ff2751dee6,c3,c5,27,?,?,surb={'id': '93bd92a7-8e45-422b-aa76-1917f84e5ade', 'route': ['p2', 'e12', 'i9', 'x10', 'p3', 'c3']}
1769487681.3313901,RECEIVED,cf20ddf5-9b1b-467c-969b-4265ff9dd1e4,0dc820be-bfa2-4c28-84ae-f4df7c5530f0,c5,c3,27,p3,?,surb={'id': '83145349-c027-42bb-a5c4-a1af6bfee595', 'route': ['p3', 'e5', 'i5', 'x9', 'p2', 'c5']}
1769487681.388176,RECEIVED,3be53332-0119-4e15-af78-eafa603c08e9,2ce895ea-5b5a-4f9b-9acc-9fb5cd39d63a,c4,c3,27,p3,?,surb={'id': '428029ad-6986-407b-a37a-602377f7efbc', 'route': ['p3', 'e6', 'i4', 'x11', 'p1', 'c4']}
1769487681.4374676,RECEIVED,72ce07c5-4a2c-4add-8721-3fc95f840fc2,f0880c59-38c5-44eb-9a73-a138b56dc6f7,c4,c3,27,p3,?,surb={'id': 'e9dc95c6-bd1c-48a0-a160-a8caac9db4df', 'route': ['p3', 'e6', 'i5', 'x7', 'p1', 'c4']}
1769487681.584418,SENT,029bbb65-e010-4584-8681-ff93eb876964,3b3af013-4092-4570-a6df-c7d5d6cafe1e,c3,c5,3380,?,p3,
1769487681.5845459,CREATED,b7678370-704b-4f66-8dad-0eb6f04ea7fc,80204351-e104-4136-84e1-ff0eba0f4afb,c3,c5,27,?,?,surb={'id': '929a1356-4a1f-416a-a1a8-0d4e5b9ed508', 'route': ['p2', 'e11', 'i7', 'x2', 'p3', 'c3']}
1769487681.7232747,RECEIVED,b2670618-c117-4c20-8794-8a1cf2c75441,5333d7fc-f3b3-40f1-9882-e54d0f8f405f,c4,c3,26,p3,?,surb={'id': 'adcf4d57-1674-4ed9-8eba-513a9f935ce0', 'route': ['p3', 'e3', 'i12', 'x4', 'p1', 'c4']}
1769487682.0043528,SENT,2b0e098e-57e3-4c5e-ada8-efbab1eacf22,2f23941e-40e9-4bd9-98ac-e79c8db2b13c,c3,c5,3367,?,p3,
1769487682.0045123,CREATED,91d141b9-1d1b-478e-9b06-a6ff57f33bc5,4fd5c216-964b-4a1d-be9c-a0fa12a6b7b0,c3,c5,27,?,?,surb={'id': '977cebac-fb2b-4c4c-a53b-ce9a0cc55c1b', 'route': ['p2', 'e3', 'i5', 'x2', 'p3', 'c3']}
1769487682.0464196,RECEIVED,87a21d04-a2ac-4d4f-940d-1108eda7686e,d7c6fc92-4fbd-4962-84e3-39434ebeeade,c5,c3,26,p3,?,surb={'id': '6f004ace-96ba-450e-97c3-dce670cfdc85', 'route': ['p3', 'e5', 'i8', 'x1', 'p2', 'c5']}
1769487682.094895,SENT,f6f99910-7293-49fa-a1a6-d828f127424e,07e48770-699c-401d-b935-7b35c52aa69e,c3,c5,3359,?,p3,
1769487682.095042,CREATED,6e85911e-aa1b-4894-a8ee-b7488cca464b,6d67943a-bd66-4b89-b189-040965eecda6,c3,c5,27,?,?,surb={'id': '545cf374-60ce-4486-946f-b54ab2578e86', 'route': ['p2', 'e2', 'i8', 'x3', 'p3', 'c3']}
1769487682.1261284,SENT,6adf5425-3e01-4302-9bbb-bd750ec6f3b7,01fd05e1-6ad8-44ab-943c-96b2f7d830e1,c3,c5,3359,?,p3,
1769487682.1262777,CREATED,8ddfc1bb-ebaa-4a9f-815a-b1767325ac7f,8e63dba2-c69e-4689-a33e-43c9174b57f8,c3,c5,27,?,?,surb={'id': 'd6086a41-7d5a-466f-ac3b-2c21f9feb251', 'route': ['p2', 'e3', 'i10', 'x11', 'p3', 'c3']}
1769487682.1571338,RECEIVED,775d7b14-c587-4ba0-9393-48e27f031960,fd599b41-b15c-4ebb-a7a5-3e760c787a67,c4,c3,26,p3,?,surb={'id': '41d7aae9-5f4d-4369-8388-0674edf8bf1d', 'route': ['p3', 'e10', 'i10', 'x8', 'p1', 'c4']}
1769487682.1970394,RECEIVED,37ffd72b-272a-4320-91d2-913724a073e1,6458b887-decb-42e7-b6b5-c8f26a8fddce,c5,c3,27,p3,?,surb={'id': '2760037c-c745-4cbc-a85c-6f7e1c045cf1', 'route': ['p3', 'e5', 'i10', 'x8', 'p2', 'c5']}
1769487682.2036548,SENT,8176f014-55a7-4637-a65e-eef0552a2466,9500b02a-0fef-405b-8b86-1063fecf62ba,c3,DROP,2021,?,p3,
1769487682.203784,CREATED,49d59307-464b-4451-9552-bb93f7db61f0,f9f0ea39-63a7-4825-bc1c-6a03233d5d27,c3,DROP,27,?,?,
1769487682.4722686,RECEIVED,448bc974-0333-4c8f-b2ba-295102047c8e,e8aa281e-b65a-4bad-8f20-f6e2abaab259,c5,c3,27,p3,?,surb={'id': '36b00f95-9f11-4f26-934e-02800ec0e85c', 'route': ['p3', 'e2', 'i9', 'x11', 'p2', 'c5']}
1769487682.4880917,SENT,3ca58d58-5228-4f2f-866c-938f2548bb0e,46d4cde4-7f88-49ac-80d1-0c527d0c66e7,c3,c5,3382,?,p3,
1769487682.4882605,CREATED,c0b442c7-4fe4-482a-a8ec-152cba5ce0e0,fbb9b7c1-341e-4e0e-acc2-505f60e17cbf,c3,c5,27,?,?,surb={'id': '67bcca6d-7abe-4532-aa91-f72e66ae6e4b', 'route': ['p2', 'e3', 'i2', 'x2', 'p3', 'c3']}
1769487682.5695257,RECEIVED,ee6d7555-e804-45bf-9e6e-254d714cf3a3,4166e920-f355-4b04-a442-67c3b5792348,c4,c3,27,p3,?,surb={'id': 'bcdcdfdd-fa71-474c-860b-affcf3d9b8b3', 'route': ['p3', 'e2', 'i3', 'x7', 'p1', 'c4']}
1769487682.6769052,RECEIVED,aee4d510-a361-4b20-83ac-6c3317d70dc7,d696a072-a091-415d-a1ae-35e916f0f17a,c4,c3,27,p3,?,surb={'id': '7d1b952c-20f0-4605-ad17-00e7cfed81ee', 'route': ['p3', 'e10', 'i4', 'x8', 'p1', 'c4']}
1769487682.852971,RECEIVED,6da15355-8029-4346-af57-64a2012d9cb9,f80fe9a8-7f42-4f25-b831-ac61dc5763dd,c4,c3,27,p3,?,surb={'id': '2af5c8f7-59c0-49c1-88cd-c070d5375d33', 'route': ['p3', 'e3', 'i1', 'x1', 'p1', 'c4']}
1769487683.1838717,SENT,56b3c19b-a5b7-4010-8fe5-eb6094f1cfd3,0fc236f8-f8e7-408f-b5b3-574fc50b4573,c3,DROP,2017,?,p3,
1769487683.1839314,CREATED,c1e4f2e3-cd33-47d5-82dc-642c9f1ae258,0e546214-d1ea-47d8-b87c-f71fafe8ca60,c3,DROP,27,?,?,
1769487683.4551713,SENT,52207e56-fd3a-4fca-8b21-ecdfee898445,ee5c416e-cb4d-41b8-b345-9da81ac28082,c3,DROP,2016,?,p3,
1769487683.4553058,CREATED,825db39b-f9f7-4637-a85f-a6e741794085,a248107f-0756-4151-a986-105d5e16c7a7,c3,DROP,27,?,?,
1769487683.4648197,RECEIVED,5a950927-75f9-45e4-9b82-d776555948a4,d0265d7b-c709-4471-a721-b7887e01864a,c4,c3,26,p3,?,surb={'id': '07cdf5b3-4533-43da-a03d-8a10b1ba3fde', 'route': ['p3', 'e5', 'i8', 'x9', 'p1', 'c4']}
1769487683.655038,RECEIVED,8b64cc5c-a998-44aa-840b-31223ae50701,1a03afe2-4f3c-46da-a139-943c2b9ac5dc,c4,c3,27,p3,?,surb={'id': 'cfe125ad-a351-4fe1-9763-cd8cb2c2fcc5', 'route': ['p3', 'e10', 'i12', 'x9', 'p1', 'c4']}
1769487683.7931144,RECEIVED,9e0cffc8-b20e-4fa1-a9e2-34bc56fabcd5,3483aff9-16e5-4ad4-b04a-d6adb4ec17f3,c5,c3,26,p3,?,surb={'id': 'b257544c-65ef-4621-91f2-264a2b5890c3', 'route': ['p3', 'e10', 'i10', 'x8', 'p2', 'c5']}
1769487683.9724674,SENT,2b1f7c6c-6128-4279-bb9b-d5ffc960df98,aac9e87a-44b3-4664-b87f-2ea423bb8946,c3,c5,3387,?,p3,
1769487683.9730294,CREATED,5991f906-106d-4eae-a23f-bcfb6b083a9f,eb6940d4-20a5-496b-9a4d-b7c19e570e64,c3,c5,27,?,?,surb={'id': 'b6692a80-8eee-424f-9396-1bd7e621cc30', 'route': ['p2', 'e11', 'i4', 'x10', 'p3', 'c3']}
1769487684.0262074,RECEIVED,d4764283-bd42-4f26-a68f-659432deaf96,23ca244a-bedd-4305-9d57-1753c532a8d5,c4,c3,27,p3,?,surb={'id': '374d7df9-c923-4f54-a659-b0612606f45d', 'route': ['p3', 'e4', 'i7', 'x5', 'p1', 'c4']}
1769487684.1203911,RECEIVED,e66a47f0-5c7d-4eac-8a82-5aa69958a932,4e3f2ed9-9ec7-4891-b9b8-5c854537706d,c4,c3,27,p3,?,surb={'id': '7a497b50-c0e8-476d-9c32-545f49ba6fbc', 'route': ['p3', 'e9', 'i4', 'x4', 'p1', 'c4']}
1769487684.1847792,RECEIVED,c5140196-4c6e-465e-8d97-6d2f413a9f99,cd9f6ad6-5c10-4769-8822-a46addbade79,c5,c3,27,p3,?,surb={'id': 'eea92000-385c-497a-9aa1-d1aac5a3c268', 'route': ['p3', 'e2', 'i9', 'x5', 'p2', 'c5']}
1769487684.2879303,RECEIVED,8bf47dec-ab9d-4b78-8387-d3c21659a6ab,5ebae41e-6ec3-41db-907f-beb679990a40,c5,c3,27,p3,?,surb={'id': '07997f2f-284a-4d2c-8f42-2f141e88e594', 'route': ['p3', 'e1', 'i8', 'x12', 'p2', 'c5']}
1769487684.587098,RECEIVED,5b0e9010-80e8-4ada-8fca-9560aa2aad02,173699e5-e7cc-4980-8d25-4f60cb171cd8,c4,c3,26,p3,?,surb={'id': 'd4917209-f9f8-4bbf-9be5-42c107e934ec', 'route': ['p3', 'e5', 'i8', 'x7', 'p1', 'c4']}
1769487684.657676,RECEIVED,81e9948d-4ce7-40e1-9cec-8c788f0b2306,fb40f49c-9d6e-4df8-a645-48244a95e270,c4,c3,27,p3,?,surb={'id': '2e200bdd-e692-4e65-9e13-9beca3b4e22f', 'route': ['p3', 'e9', 'i2', 'x4', 'p1', 'c4']}
1769487684.7169387,RECEIVED,ca05bc37-f113-43c6-8ca2-eaaaa3f236a4,1bada110-73bc-4b32-8a6a-1c760d7298aa,c5,c3,27,p3,?,surb={'id': '3abadb5c-64de-4c4e-be2c-493d37451631', 'route': ['p3', 'e9', 'i9', 'x11', 'p2', 'c5']}
1769487684.7247987,RECEIVED,0ed6f398-94a0-40dd-b3a9-fc2763c61220,f75bf635-c52e-4a72-970b-6dcdbc9273a2,c4,c3,27,p3,?,surb={'id': 'e90ba573-e1f7-4791-b505-c34d8e86248c', 'route': ['p3', 'e12', 'i2', 'x3', 'p1', 'c4']}
1769487684.8933494,SENT,dca2cd36-f20d-4b89-b6ff-57f8e937e9d1,8da6e183-a209-4885-bd90-1f0c53824258,c3,c5,3360,?,p3,
1769487684.8934977,CREATED,9b321377-dfa6-4be2-a5fe-9f3335003de7,3bbb58ef-e48e-46a7-aad6-3277f125848c,c3,c5,26,?,?,surb={'id': 'c9c28851-a39c-457a-b535-dc03db231648', 'route': ['p2', 'e6', 'i12', 'x4', 'p3', 'c3']}
1769487684.9168377,SENT,9316385e-0179-46f4-b165-d6e8e3617a4d,be7d3b3b-1918-4264-a959-ea34c536eadc,c3,c5,3376,?,p3,
1769487684.9169908,CREATED,22d38215-5640-4bfb-a2fa-9a50d73a1211,7f8d44e2-cdb1-4daf-b3ce-551e3f000a67,c3,c5,27,?,?,surb={'id': 'adedfbd1-3b84-4147-8b8a-d7c7ce234ca3', 'route': ['p2', 'e6', 'i8', 'x11', 'p3', 'c3']}
1769487684.9699097,RECEIVED,6c11351b-7439-4926-84db-6ebbdab590b7,e152110e-f513-4c56-bd4f-99186c6684cd,c4,c3,27,p3,?,surb={'id': 'a311d4b9-dac1-4e14-b297-f20dba554026', 'route': ['p3', 'e9', 'i12', 'x6', 'p1', 'c4']}
1769487685.09351,RECEIVED,ef359537-5172-4292-a274-dacbf3411f32,54658e30-62dd-477b-8af7-cdf632d20555,c5,c3,26,p3,?,surb={'id': 'b06791b2-e2b0-4366-9292-4893f8ba96df', 'route': ['p3', 'e6', 'i7', 'x5', 'p2', 'c5']}
1769487685.2367048,RECEIVED,d725cd07-59b4-4dc4-973f-3da4d3bb1876,fb961398-80a4-41da-afad-92bab9d5a370,c5,c3,27,p3,?,surb={'id': '3f8a6caa-41c9-47c2-b03e-2b9472a96d52', 'route': ['p3', 'e10', 'i9', 'x2', 'p2', 'c5']}
1769487685.4887252,RECEIVED,25c09806-1150-4cc7-8231-a9cea8422f40,58160357-0788-4083-a5f7-4a02d4b3ac8d,c5,c3,27,p3,?,surb={'id': '5e577bb4-aa9f-4d5c-ac5b-28fe69959870', 'route': ['p3', 'e8', 'i11', 'x4', 'p2', 'c5']}
1769487685.5247755,RECEIVED,763dd178-2e09-4834-89ca-a8089f1889e5,66fab954-4171-4fdc-a8ae-a1095cce4ad2,c5,c3,27,p3,?,surb={'id': '0ca7686d-244e-4944-94f9-6d7156a37eff', 'route': ['p3', 'e3', 'i2', 'x3', 'p2', 'c5']}
1769487685.553224,RECEIVED,bffc4efa-adc8-48bb-85f3-8017f00ff0d6,48b1e90a-13f3-4a85-9581-3d8281d95121,c4,c3,27,p3,?,surb={'id': '327e7ab0-ca8f-4ee7-b5ac-52e7ed9975eb', 'route': ['p3', 'e2', 'i6', 'x10', 'p1', 'c4']}
1769487685.6036646,RECEIVED,69f01430-2ee6-4097-92b8-47ea9ab0bd93,456d245b-f87a-468a-8659-674f587edb4b,c4,c3,27,p3,?,surb={'id': '14752fa3-8c54-4f4d-b10b-03d12dca74e8', 'route': ['p3', 'e1', 'i1', 'x5', 'p1', 'c4']}
1769487685.8689842,SENT,f1b519f8-ea02-46c7-9fb2-48d16b462ece,458d4899-fedd-4fcb-9503-752eaee9d97c,c3,c5,3383,?,p3,
1769487685.8691623,CREATED,6b7f662c-84cb-48f0-86d1-1f37c8fe8050,d515fd29-9338-4d2d-ba27-758380c985d7,c3,c5,26,?,?,surb={'id': '9ce88232-f870-4290-8c92-cbddce49c1f9', 'route': ['p2', 'e3', 'i9', 'x1', 'p3', 'c3']}
1769487685.9684503,SENT,00799d7e-c17c-4869-9378-b5126c4d3dec,37face8a-d2da-410d-8831-ab52071c0fbf,c3,c5,3388,?,p3,
1769487685.968599,CREATED,1a2d1881-20a0-41b5-b847-ac42f42304e9,c27109eb-b5f9-410e-a443-64cdae2d2f07,c3,c5,27,?,?,surb={'id': 'bb5a0034-9819-46ba-bec3-83759204923b', 'route': ['p2', 'e7', 'i12', 'x5', 'p3', 'c3']}
1769487686.414828,RECEIVED,4d5c8b42-2420-4567-875e-2e10e1d14fad,06238576-f4fe-488e-8206-3201e6264fb1,c4,c3,27,p3,?,surb={'id': '33bf991f-bfde-4977-a66e-e54789d82d48', 'route': ['p3', 'e2', 'i3', 'x7', 'p1', 'c4']}
1769487686.4698365,RECEIVED,1e4b4dbe-40b8-4761-8d4b-32dec99c67b9,59098e44-3a37-4d13-85db-4cfdc96d21c1,c5,c3,26,p3,?,surb={'id': 'f7a3ce77-8a9c-4769-be24-99a9128a8a12', 'route': ['p3', 'e11', 'i10', 'x8', 'p2', 'c5']}
1769487687.1639352,SENT,b777dd95-623e-497f-a181-f0b54492c339,ceb06a93-b54e-4f1a-93f4-32828e2e2697,c3,c5,3375,?,p3,
1769487687.164494,CREATED,f48baab6-fbb3-4771-8f66-be38d133699e,342d2372-b5a3-42bc-a73e-bc49fa3c16a0,c3,c5,26,?,?,surb={'id': '01ce5a4a-882d-4755-8860-5dafdadfe069', 'route': ['p2', 'e11', 'i8', 'x6', 'p3', 'c3']}
1769487687.2428167,RECEIVED,55638cc9-50db-442c-9ee6-b601f413e2fc,0e68d343-608a-42db-bc17-652210f3b1d7,c4,c3,26,p3,?,surb={'id': '57be1ec1-fd6a-4dad-8dbb-e9116c6e2e84', 'route': ['p3', 'e4', 'i5', 'x9', 'p1', 'c4']}
