packets_observed,duration_observed,diaz_anonymity,danezis_metric_A,entropy_bits,max_entropy_bits,target_llr,detected_receiver,true_receiver,success
2500,6.421292066574097,0.057431299019794275,-3.165732336806931,0.057431299019794275,1.0,0.08748938343579482,c4,c4,True
5000,12.168755531311035,0.03457470053421374,-3.3051494000445167,0.03457470053421374,1.0,-3.5139156813442014,c4,c4,False
7500,16.794553518295288,5.112930157206445e-05,-3.425969433653509,5.112930157206445e-05,1.0,5.47139445246728,c4,c4,True
10000,21.680806398391724,0.00012319791476014477,-3.476532213544134,0.00012319791476014477,1.0,4.737555111750908,c4,c4,True
12500,26.54037618637085,8.74625265113889e-05,-3.4707257827877345,8.74625265113889e-05,1.0,3.9426761971199085,c4,c4,True
15000,30.43531608581543,0.0005608407545917902,-3.470500383955588,0.0005608407545917902,1.0,10.600523756122584,c4,c4,True
17500,35.72058057785034,5.341615166639393e-05,-3.4692783045805644,5.341615166639393e-05,1.0,3.8222656353932507,c4,c4,True
20000,40.74480581283569,7.301888431266312e-05,-3.4664577370550704,7.301888431266312e-05,1.0,6.020652797217053,c4,c4,True
22500,45.752076625823975,0.00011275865202070125,-3.4608969796510065,0.00011275865202070125,1.0,3.092048299526141,c4,c4,True
25000,50.50003170967102,1.5686218825530685e-05,-3.4849060218739196,1.5686218825530685e-05,1.0,2.4615134569303336,c4,c4,True
27500,55.609532833099365,9.3184430111747e-06,-3.485933533143915,9.3184430111747e-06,1.0,3.550005615144528,c4,c4,True
30000,60.549131870269775,3.355248722006094e-06,-3.489589401648763,3.355248722006094e-06,1.0,4.961128715636278,c4,c4,True
32500,65.34075927734375,2.8509197155722145e-06,-3.4796778931719894,2.8509197155722145e-06,1.0,7.351023114353666,c4,c4,True
35000,69.99989414215088,6.629484483048174e-06,-3.4656768001162437,6.629484483048174e-06,1.0,4.410525859068002,c4,c4,True
37500,75.07830691337585,1.0212211189887958e-06,-3.4659254016081253,1.0212211189887958e-06,1.0,1.7582312170252408,c4,c4,True
40000,80.30984902381897,6.317646751647623e-07,-3.4663503027708567,6.317646751647623e-07,1.0,3.6780840514120428,c4,c4,True
42500,85.10432744026184,8.781198910665954e-07,-3.461875390788096,8.781198910665954e-07,1.0,1.9486714062113606,c4,c4,True
45000,89.21334171295166,5.549260661534414e-06,-3.473105013243873,5.549260661534414e-06,1.0,4.16367986115165,c4,c4,True
47500,94.32895636558533,2.6391116674877075e-06,-3.465327085359109,2.6391116674877075e-06,1.0,4.324681157921077,c4,c4,True
50000,98.5517692565918,8.59987912121051e-07,-3.477590014067746,8.59987912121051e-07,1.0,3.846050003657183,c4,c4,True
52500,103.40653777122498,1.6152089930570217e-07,-3.4744739206700053,1.6152089930570217e-07,1.0,0.7242118692920485,c4,c4,True
55000,108.44203090667725,1.1316671930294026e-07,-3.474630153818603,1.1316671930294026e-07,1.0,1.5881033337518602,c4,c4,True
57500,113.0166449546814,1.757936969275012e-07,-3.471396132339578,1.757936969275012e-07,1.0,3.030803455106252,c4,c4,True
60000,117.77833271026611,3.3795495603725554e-08,-3.461034456701518,3.3795495603725554e-08,1.0,3.9676438069709548,c4,c4,True
62500,122.22892093658447,5.830539990607887e-08,-3.47204288533434,5.830539990607887e-08,1.0,-1.0205822006500966,c4,c4,False
65000,126.60830235481262,4.681183104107311e-08,-3.4721223001085613,4.681183104107311e-08,1.0,3.6440609268775006,c4,c4,True
67500,131.70613884925842,4.763274125317807e-08,-3.4589644753737794,4.763274125317807e-08,1.0,5.639364378310347,c4,c4,True
70000,136.65078783035278,3.281440323363887e-08,-3.4640732168338246,3.281440323363887e-08,1.0,1.7405915141625883,c4,c4,True
