link,llr,obs_count,rate
p2->c5,38.01110917141848,5906,9.74446120158978
x6->p2,13.808086675042482,976,1.61032748607376
p1->e11,13.62058309316835,557,0.9190086165400454
x3->p2,11.562280926728596,463,0.7639156004632693
x9->p2,11.061886570094252,490,0.8084635944427688
p1->e6,7.4861070745556635,579,0.9553069820048228
i5->x11,7.412840365757792,104,0.17159227310622033
e11->i5,6.659576169865329,123,0.20294086146216442
x11->p2,6.425864418834432,485,0.8002139659280467
x4->p2,6.298405578563534,506,0.8348624056898797
x8->p2,5.781456604657717,466,0.7688653775721026
e4->i12,4.98743099073503,117,0.19304130724449786
x7->p2,4.9759841500836535,502,0.828262702878102
i6->x10,4.933961195043562,127,0.20954056427394213
i10->x4,4.888537471183839,114,0.1880915301356646
x10->p2,4.7766022987259875,504,0.8315625542839908
e12->i9,4.630131783645272,126,0.2078906385709977
i10->x8,4.499992265924553,138,0.22768974700633082
i11->x12,4.468759530967036,122,0.20129093575922
p1->e7,4.28015651507757,572,0.9437575020842118
e7->i1,4.264940999757329,114,0.1880915301356646
i5->x12,4.209570001032759,155,0.25573848395638604
i9->x8,3.9961418517368275,114,0.1880915301356646
i9->x9,3.9449744401354403,123,0.20294086146216442
e5->i11,3.9312467157654147,129,0.21284041567983097
i7->x7,3.9201327391834804,138,0.22768974700633082
e1->i10,3.8490374716661657,228,0.3761830602713292
e1->i5,3.8207899470501197,250,0.4124814257361066
i6->x6,3.6427701353058053,227,0.3745331345683848
i4->x4,3.6121606303505205,132,0.21779019278866427
i12->x10,3.5816055440827093,125,0.2062407128680533
x1->p2,3.5800762316756183,489,0.8068136687398244
e1->i11,3.5543011074443953,212,0.34978424902421834
e6->i4,3.4891528051045793,119,0.19634115865038673
i9->x6,3.4788433482985726,214,0.3530841004301072
i12->x11,3.2056650922600003,127,0.20954056427394213
p1->e4,3.154292353253407,584,0.9635566105195449
e6->i8,3.1416804042696986,114,0.1880915301356646
e1->i2,3.0443640452079057,232,0.3827827630831069
