packets_observed,duration_observed,diaz_anonymity,danezis_metric_A,entropy_bits,max_entropy_bits,target_llr,detected_receiver,true_receiver,success
2500,4.504763126373291,0.9205278399172561,-3.771530809499451,2.137399453629853,2.321928094887362,1.284781104276993,c1,c5,False
5000,6.6731367111206055,0.7287234912980948,-3.905931023816401,1.6920435478494524,2.321928094887362,2.8301279280293414,c5,c5,True
7500,8.79576587677002,0.87219942550874,-3.9732240214863164,2.0251843504333604,2.321928094887362,3.07958049853238,c5,c5,True
10000,10.627203702926636,0.057803525687332165,-3.9644590681507563,0.13421563027695987,2.321928094887362,11.466652708882947,c5,c5,True
12500,12.662027597427368,0.041537996345735975,-3.9420313616751748,0.09644824072049295,2.321928094887362,13.580342671452172,c5,c5,True
15000,14.499759197235107,0.2376842994613409,-3.98882843793455,0.5518858526329086,2.321928094887362,7.584189125755074,c5,c5,True
17500,16.35713768005371,0.23305277824823403,-3.9610778561512476,0.5411317934061289,2.321928094887362,10.176415622892705,c5,c5,True
20000,18.231993436813354,0.11577249433783521,-3.9257676856486046,0.2688154072182076,2.321928094887362,12.325341135450117,c5,c5,True
22500,20.475589752197266,0.24456345702197074,-3.9050223645640947,0.5678587618420918,2.321928094887362,7.434920749262233,c5,c5,True
25000,22.583906888961792,0.1376081740642296,-3.879214520552625,0.3195162854458852,2.321928094887362,9.982921360526689,c5,c5,True
27500,24.69763708114624,0.05969692393959984,-3.9069746055053836,0.13861196487371083,2.321928094887362,4.8471355388445545,c5,c5,True
30000,26.69015669822693,0.017410842943518693,-3.91011055665913,0.040426725386227436,2.321928094887362,7.928916701834169,c5,c5,True
32500,28.89147400856018,0.006961362357394249,-3.8941210532951676,0.016163782836325025,2.321928094887362,10.457029861520141,c5,c5,True
35000,30.9312641620636,0.0607723276045443,-3.8925915048071884,0.1411089748566902,2.321928094887362,5.245882169205061,c5,c5,True
37500,33.12258768081665,0.1688716989480315,-3.919779471222669,0.39210794221879497,2.321928094887362,-1.6759311264859207,c5,c5,False
40000,35.15879940986633,0.0037703275266957547,-3.9353906301801027,0.008754429411162053,2.321928094887362,2.0969551930404577,c5,c5,True
42500,37.09804630279541,0.001928076093817768,-3.934654794837596,0.004476854051316157,2.321928094887362,6.582989877241289,c5,c5,True
45000,38.969504833221436,0.021935580414624664,-3.973167142774942,0.05093284044237798,2.321928094887362,-1.730585521022931,c5,c5,False
47500,40.910916566848755,0.008771284268075823,-3.9806868063467604,0.020366291370288787,2.321928094887362,3.0916832750904177,c5,c5,True
50000,43.064095973968506,0.00452888911685012,-3.9872415838966804,0.010515754879043908,2.321928094887362,5.111986939709368,c5,c5,True
52500,45.04899859428406,0.114514240952992,-4.001288550997425,0.26589383333345307,2.321928094887362,2.472998777559951,c5,c5,True
55000,46.98027491569519,0.018326490819535104,-3.989748607254976,0.04255279391457387,2.321928094887362,8.117589346557907,c5,c5,True
57500,48.94797420501709,0.014849623922809049,-3.984474104140769,0.034479758984881814,2.321928094887362,7.933147149878096,c5,c5,True
60000,50.88832998275757,0.04460029348615779,-3.9900502260013337,0.10355867448573158,2.321928094887362,4.191579504732545,c5,c5,True
62500,52.94061279296875,0.007559644262647593,-3.9854680929134987,0.017552950400795502,2.321928094887362,8.462642292656255,c5,c5,True
65000,54.86006164550781,0.010387118393612706,-3.98178085020989,0.024118142023050626,2.321928094887362,8.252213664433839,c5,c5,True
67500,57.18927884101868,0.022571140627882506,-3.9747175163204433,0.05240856555753397,2.321928094887362,6.919721485109676,c5,c5,True
70000,60.220149755477905,0.0152122405478796,-3.975262707602873,0.03532172871430636,2.321928094887362,7.007871379743392,c5,c5,True
72500,63.492180585861206,0.028296242996089984,-3.975170515363016,0.06570184159238109,2.321928094887362,6.163898954006527,c5,c5,True
75000,66.42200899124146,0.014682884437289096,-3.972551434991145,0.03409260188892597,2.321928094887362,7.9744448041110445,c5,c5,True
77500,69.2716372013092,0.01101093202988245,-3.965369974257736,0.025566592431079192,2.321928094887362,7.945382288065048,c5,c5,True
80000,72.0009434223175,0.11843335230647904,-3.97466576135426,0.27499372809210665,2.321928094887362,2.2917386754388644,c5,c5,True
82500,74.67742919921875,0.06618523325281155,-3.9730138208418113,0.1536773525563764,2.321928094887362,4.279574110448266,c5,c5,True
85000,77.57634425163269,0.00096161171118699,-3.9592876199371885,0.002232793248577784,2.321928094887362,12.32281213850456,c5,c5,True
87500,80.7236487865448,0.04378804983473018,-3.9562681227146683,0.10167270313158792,2.321928094887362,8.683816948728236,c5,c5,True
90000,83.84254431724548,0.0066294600821275845,-3.9450612919425083,0.015393129618626317,2.321928094887362,13.911012514380673,c5,c5,True
92500,86.91455245018005,0.0034934480130775227,-3.938744809733839,0.008111535089593133,2.321928094887362,15.715276761979112,c5,c5,True
95000,89.67890858650208,0.005049152846235572,-3.9362481993153384,0.011723769849054865,2.321928094887362,16.0240795759064,c5,c5,True
97500,93.00428342819214,0.004983451352810255,-3.9347255164573003,0.011571215705594563,2.321928094887362,16.156443203555682,c5,c5,True
100000,96.3844964504242,0.0009199877389039422,-3.9283070746886115,0.0021361453779129625,2.321928094887362,18.3763113714258,c5,c5,True
102500,99.31247758865356,0.0002640212985162359,-3.925750196574126,0.0006130384706734912,2.321928094887362,20.56718924418783,c5,c5,True
105000,101.8301990032196,0.0008648072208507663,-3.922083039161087,0.002008020182754854,2.321928094887362,19.20179351128718,c5,c5,True
107500,104.81106972694397,0.00023162709777328243,-3.9182838585830924,0.0005378214658570065,2.321928094887362,21.206391884540608,c5,c5,True
