timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769446349.093823,SENT,a00faa32-d3f4-4cc3-8a91-7d26c17290f6,900510ab-eebf-4379-aac8-4865f9b39d9b,c4,c5,3396,?,p1,
1769446349.0939696,CREATED,a60dcb65-e00d-427c-887a-6df7ab5b921c,ddce37ec-76d0-4f77-8c1e-736b12b2038c,c4,c5,27,?,?,surb={'id': '3b71d2f1-25ec-49c8-aa77-04e46864f438', 'route': ['p2', 'e12', 'i1', 'x10', 'p1', 'c4']}
1769446349.1075037,SENT,44f77526-cfa5-4cbe-8d80-ae6487d75a39,eda5038e-3f6c-4cec-a55f-e8ba5d8deebb,c4,c5,3375,?,p1,
1769446349.1076503,CREATED,c4330819-6e0d-496b-9283-5b1ebed3922a,984b02c8-b8ae-4747-9718-a6a5e26c1202,c4,c5,27,?,?,surb={'id': '71e46cae-ad2b-4f61-a945-a7144d4c84b8', 'route': ['p2', 'e2', 'i3', 'x5', 'p1', 'c4']}
1769446349.1324108,RECEIVED,4c141890-02ef-41d6-b8a3-d7d1511c729f,0d228f7d-2de6-4228-85a0-0544b985718f,c5,c4,27,p1,?,surb={'id': 'd6f2363e-ce0b-4259-9bf4-ab17c9093a2f', 'route': ['p1', 'e2', 'i1', 'x11', 'p2', 'c5']}
1769446349.4205866,SENT,2e5b8337-df1f-4071-aa1a-7c8e2d7d1e2a,d9b03e65-ad51-42e5-aa37-a66fbd751f6d,c4,c5,3379,?,p1,
1769446349.4207504,CREATED,797870ed-ef85-4106-9da9-d94559239c79,4e25a954-62b2-4b13-9664-8d5bd7f1f56d,c4,c5,27,?,?,surb={'id': 'b8840d22-92e6-40b1-9159-2640185340b8', 'route': ['p2', 'e3', 'i12', 'x9', 'p1', 'c4']}
1769446349.5844784,SENT,6ed85b44-9531-45fa-8599-2d37fe33c05a,7e3dcc9f-3735-47d2-bd8e-6b01c5fe5496,c4,c5,3382,?,p1,
1769446349.5846648,CREATED,1a6e8ffa-f6e4-441b-ad6a-9241fac76f40,799f3be4-341e-424a-9f34-b129af7bed4c,c4,c5,27,?,?,surb={'id': 'ba48bba3-2739-48df-96a3-18cad7d4ed3b', 'route': ['p2', 'e8', 'i3', 'x2', 'p1', 'c4']}
1769446349.6367183,RECEIVED,aed0b9b9-b0c6-4baf-8a10-8660df94688c,52690775-50de-4a98-a005-c8cb20df825c,c3,c4,26,p1,?,surb={'id': '52bc306d-088b-4af8-a132-b8c0ab94dc4c', 'route': ['p1', 'e11', 'i12', 'x11', 'p3', 'c3']}
1769446349.6885042,SENT,1df1102c-9a93-43f8-b04d-17b9a7b6781c,41013d55-d3cb-44a5-a283-c34398775b11,c4,c5,3367,?,p1,
1769446349.6886513,CREATED,54b391bd-dc92-4d63-8521-04efc05ebf4e,e5578c56-d68f-4d9b-91ef-72b1ac09be62,c4,c5,27,?,?,surb={'id': '848a2812-13c7-4b9b-b002-bad1098dabb7', 'route': ['p2', 'e2', 'i5', 'x3', 'p1', 'c4']}
1769446350.346168,RECEIVED,4299ab25-3b8c-48c2-9305-b6274431ab6a,47271609-b64f-4cd4-94c6-fd431091b684,c3,c4,27,p1,?,surb={'id': '23d9b024-37c4-45f9-a2f8-d31969752073', 'route': ['p1', 'e8', 'i2', 'x12', 'p3', 'c3']}
1769446350.570269,RECEIVED,2f5142c6-7774-4f5d-a6f6-866134147a51,ee76652e-ab96-4474-85c1-302cf79b187e,c3,c4,27,p1,?,surb={'id': '020fcc4a-88aa-4fe3-aa24-5fab0ddcb7a7', 'route': ['p1', 'e5', 'i4', 'x3', 'p3', 'c3']}
1769446350.9457803,SENT,67e78c3f-2664-415a-aa69-43edb58e4bfe,b32d9663-73f2-4b39-9c50-dfa00a798071,c4,c5,3381,?,p1,
1769446350.9459312,CREATED,1711e18b-064a-4cd8-9cf1-b449c9a9c692,a8c2217f-159c-42ad-a431-bd60bb3a73fe,c4,c5,27,?,?,surb={'id': 'dd86633d-99b8-463c-b99f-3a1b56074026', 'route': ['p2', 'e2', 'i8', 'x9', 'p1', 'c4']}
1769446350.991016,RECEIVED,dff677f9-9cd5-4b18-97bc-793be75480c7,8c0e961a-75a4-4c4e-ab41-f2745e808845,c3,c4,27,p1,?,surb={'id': '3353755a-fb84-4aec-a95c-09d981a68bec', 'route': ['p1', 'e4', 'i11', 'x2', 'p3', 'c3']}
1769446351.3856184,RECEIVED,39aa01d2-1045-4a0c-8fb7-0ebf370f05e1,2905c527-921c-4b29-a65b-05947451cc2a,c5,c4,27,p1,?,surb={'id': '99dab0b3-5273-4e77-a027-b5a4cf9b9a63', 'route': ['p1', 'e4', 'i9', 'x9', 'p2', 'c5']}
1769446351.5944831,RECEIVED,0e6388ba-8352-4a3c-8eca-3e48fd9e3577,7ab7b59d-f353-4522-af57-cada9a7bf942,c5,c4,27,p1,?,surb={'id': '0514fc4b-fcef-45ea-bf16-e231423ba321', 'route': ['p1', 'e11', 'i2', 'x10', 'p2', 'c5']}
1769446351.6985376,RECEIVED,98d2c9ab-fe36-4a5b-b227-0b81a5b8b349,b54a35d9-5591-49f1-9072-2e2955ad0c87,c5,c4,27,p1,?,surb={'id': 'cbe9f870-89a7-48c9-8dfa-537138ebe800', 'route': ['p1', 'e6', 'i3', 'x1', 'p2', 'c5']}
1769446351.7495198,RECEIVED,ab000196-7733-4659-b3d5-8bb9d86807bc,8de3ccd6-2a92-4120-95d6-bb6c2ca27553,c3,c4,26,p1,?,surb={'id': '3bba13ef-7a73-4747-a0c6-69e6b0619635', 'route': ['p1', 'e9', 'i6', 'x3', 'p3', 'c3']}
1769446352.2082458,SENT,176c947b-e139-4376-997e-8a3430875412,7cf0998e-8918-440b-a395-4e5c74efc449,c4,c5,3380,?,p1,
1769446352.2083938,CREATED,be5580cd-e55b-4431-af94-6c8b7e695257,70d023ea-ac8f-4bae-96f9-b09267865f30,c4,c5,27,?,?,surb={'id': 'cf3cbc53-5f68-4fa0-98f5-41df0819f280', 'route': ['p2', 'e10', 'i5', 'x3', 'p1', 'c4']}
1769446352.2804203,SENT,88235dfd-0ecb-4b8c-8f9b-1653edeb1d4c,d1ae08cc-5977-457b-a33a-7ee9ae0ddd52,c4,c5,3383,?,p1,
1769446352.2805712,CREATED,2bb4efac-763e-4040-be62-b98a5870646b,fa463e4a-b0d1-4ce6-9bdd-a7c5b31f4b7f,c4,c5,27,?,?,surb={'id': 'acd046c9-980a-45b7-a509-2eaa6107c265', 'route': ['p2', 'e1', 'i8', 'x6', 'p1', 'c4']}
1769446352.5193439,SENT,a2e75353-3584-4ccd-a004-fa91d48527e9,ba13bfa9-60b4-49b9-a821-af6f5f544ad5,c4,c5,3375,?,p1,
1769446352.5194952,CREATED,6c137ec2-ca89-44e4-9558-2e020e3b810b,d73293e3-39c1-40de-9348-3b8598020df2,c4,c5,26,?,?,surb={'id': '2983bf66-8156-4cb9-a7ee-97f8bf61e5ff', 'route': ['p2', 'e6', 'i6', 'x7', 'p1', 'c4']}
1769446352.855671,SENT,dba030fe-8bb3-4a29-badc-2fa9039191df,02fe342b-e399-4617-82cb-34b1a677adf8,c4,c5,3372,?,p1,
1769446352.855822,CREATED,4ecfab73-270a-47b7-926b-b6355b614301,fbefd70c-b692-4de4-8c8b-9f39e00b227a,c4,c5,26,?,?,surb={'id': 'd81648e6-7b1f-4f75-9244-566f46684bb2', 'route': ['p2', 'e7', 'i12', 'x4', 'p1', 'c4']}
1769446352.8603764,RECEIVED,2c583501-1048-4662-9aeb-b8d989db6a95,650266c2-55f2-48ef-a248-036ebd4d19b5,c3,c4,26,p1,?,surb={'id': 'fe5468a2-a5b2-4179-a6c3-5cab9c8ff0cb', 'route': ['p1', 'e5', 'i4', 'x12', 'p3', 'c3']}
1769446353.1868844,RECEIVED,0c5328ab-e2bf-4b8b-9006-34b83b447cb2,decbe9f7-8e74-4c4a-898c-a61deb7c8e63,c5,c4,26,p1,?,surb={'id': '3a54fcd5-6866-47e2-9483-9b914de7485f', 'route': ['p1', 'e8', 'i8', 'x11', 'p2', 'c5']}
1769446353.2838633,RECEIVED,e8a701aa-8f2e-4eb1-b078-190e5a30bd6e,efb6a21e-e5af-4f99-b3bb-6138d96d8181,c5,c4,27,p1,?,surb={'id': '8af93c92-31dc-42c1-ba21-5887b3cc1ef0', 'route': ['p1', 'e6', 'i8', 'x2', 'p2', 'c5']}
1769446353.3215365,RECEIVED,9a388ca9-0e8c-4c25-938d-214a855fc94c,6698b2f1-825e-4ea9-b1d7-99ac390238f3,c5,c4,27,p1,?,surb={'id': 'b41d1a02-3120-4baa-9d55-cb02021177cf', 'route': ['p1', 'e11', 'i3', 'x7', 'p2', 'c5']}
1769446353.5683687,RECEIVED,e8a4cb4c-15e8-4c15-905e-14408fc7ba65,e413a176-7540-4086-b316-0a175e1c2f8b,c5,c4,27,p1,?,surb={'id': '100a5c5c-a780-4974-b033-fcbc2cdb97ae', 'route': ['p1', 'e11', 'i6', 'x4', 'p2', 'c5']}
1769446353.654686,RECEIVED,811a1f97-23b7-4055-b977-d097b7932e94,6050cc3d-6880-4c4b-a2d6-72fbd8b1dee0,c5,c4,26,p1,?,surb={'id': '10da0acd-affd-49b6-806f-4861e2402aac', 'route': ['p1', 'e6', 'i5', 'x6', 'p2', 'c5']}
1769446353.8269992,SENT,014d1f2e-eb51-4305-9900-2ed1736680b3,6eb9bcc0-43e7-4dec-aa0c-3554b9fcdf8e,c4,c5,3371,?,p1,
1769446353.8271856,CREATED,899ccc20-33e0-48b7-bd84-dbdc629cc6b2,13453447-d351-4eec-a437-b73d67b6a089,c4,c5,27,?,?,surb={'id': '0b7e002f-4f61-47f2-b2da-624e40240f08', 'route': ['p2', 'e2', 'i2', 'x5', 'p1', 'c4']}
1769446353.947662,SENT,8e8d4305-86e5-41f9-855a-8f3fcfa2f346,7bf0d4ec-f434-47ed-a172-a8a1079e65cc,c4,c5,3390,?,p1,
1769446353.9478092,CREATED,7da1aa43-017b-41a2-8ff0-81417397b7a1,206c8d68-bd7e-4e61-855d-e97fe9f5070a,c4,c5,27,?,?,surb={'id': 'fd7179b7-cbab-4161-8f60-7a68afa0137f', 'route': ['p2', 'e7', 'i12', 'x5', 'p1', 'c4']}
1769446354.402759,RECEIVED,17e70883-90e1-4f6f-9d1c-41f20e951637,3835a11e-c6aa-4ed6-8050-02dacf25430a,c3,c4,26,p1,?,surb={'id': 'a9c33ea4-314d-4efd-a34b-a9fc0f009329', 'route': ['p1', 'e3', 'i4', 'x11', 'p3', 'c3']}
1769446354.4147446,SENT,92956242-5dfc-46f0-a81b-35e64d7a3863,76115276-2c31-43b2-8051-218aea75cad3,c4,c5,3382,?,p1,
1769446354.4148922,CREATED,f870e2dc-8496-472a-95c8-ec30de63b54b,d3a69f4a-3555-4973-a770-c3f4e315ebc0,c4,c5,26,?,?,surb={'id': '8b46f539-6d86-4eab-abc6-8f1ab0cf10c2', 'route': ['p2', 'e3', 'i11', 'x3', 'p1', 'c4']}
1769446354.417669,RECEIVED,66008e44-d9b2-4651-9ab6-092c3c574734,ff3fec7d-a073-4b6d-bc17-dfb71901c9c1,c3,c4,27,p1,?,surb={'id': '5d7dbd74-de22-41c9-bf71-682b80e42e38', 'route': ['p1', 'e1', 'i10', 'x4', 'p3', 'c3']}
1769446354.4452605,SENT,6586c6b9-8bdd-4b1d-b129-57386483c6b9,19df2f15-3429-48ae-be80-98c0f8b70cd9,c4,c5,3380,?,p1,
1769446354.4454072,CREATED,6d2cde36-6037-40a3-9980-65280fb5dab1,14fc16cb-2b79-4b78-8035-e630ee9fec98,c4,c5,27,?,?,surb={'id': 'b37bcb25-a738-4296-a11e-9e563821cb60', 'route': ['p2', 'e5', 'i6', 'x3', 'p1', 'c4']}
1769446354.4677866,RECEIVED,906c4345-c311-48e0-b248-02b83e1925ba,8d65eb81-c5c7-4ec1-8a79-d4c4b1dd7cd7,c3,c4,27,p1,?,surb={'id': '23a747d5-edef-452c-8809-5940bda09029', 'route': ['p1', 'e6', 'i10', 'x9', 'p3', 'c3']}
1769446354.5787814,SENT,cbd4a271-5630-4184-becd-f78246718395,31ebb929-50ef-4fa7-b7d7-01acdecb3219,c4,c5,3370,?,p1,
1769446354.5789242,CREATED,bf302fc7-b487-4f28-aa8e-78bb24272d01,bd8032d1-e61f-4921-aa18-9e0d968290d3,c4,c5,27,?,?,surb={'id': '111d1e43-a7cf-4a24-b98a-928d6d5237b2', 'route': ['p2', 'e3', 'i5', 'x9', 'p1', 'c4']}
1769446354.590359,RECEIVED,6520379c-d25c-41c5-bca0-0d550ffcc6c0,995ea058-c189-41be-bc30-8cd6c5ec6ede,c3,c4,27,p1,?,surb={'id': 'b471160d-4b55-40ba-9781-933f4550ffef', 'route': ['p1', 'e9', 'i2', 'x12', 'p3', 'c3']}
1769446354.6989918,RECEIVED,c40cc059-2295-4ffc-8ba0-0f5711780c87,02ac7439-4b6e-4467-98d9-41b945887bc5,c3,c4,27,p1,?,surb={'id': '162c5cab-7ed4-449b-998e-670336b6577a', 'route': ['p1', 'e8', 'i4', 'x10', 'p3', 'c3']}
1769446354.7187824,SENT,159ffce8-c01c-49d5-8430-6a694d0d3035,6c07b52e-72f5-4877-8a8a-cfaf42571a03,c4,c5,3387,?,p1,
1769446354.7189286,CREATED,fab6a519-abf5-4bc5-9fcf-5045dd1e2891,0f9e08a4-78eb-4c89-8f6d-6ca34a1fa451,c4,c5,27,?,?,surb={'id': '762805ab-5c24-4082-a8a1-cf0d08660153', 'route': ['p2', 'e12', 'i8', 'x11', 'p1', 'c4']}
1769446354.7294996,SENT,c7518e63-b813-4ec2-9669-ada22a693186,09cc3a36-e455-49e0-901b-4fea3cc5a85a,c4,c5,3360,?,p1,
1769446354.729654,CREATED,5c02373d-e46b-4d74-a13f-a82996386c5f,d28b0a49-7f8e-418f-8129-78487b33b766,c4,c5,26,?,?,surb={'id': 'ce486d2d-fcc9-40be-83df-d3650771c4bd', 'route': ['p2', 'e1', 'i5', 'x1', 'p1', 'c4']}
1769446354.8072748,RECEIVED,84460f69-dc4d-4bcb-b5ad-62ec8de51fce,1097740c-01c9-458c-9a5d-6b9bf182e72c,c5,c4,27,p1,?,surb={'id': '4691e67e-1ab0-4a42-8fd1-b197f34ef1a0', 'route': ['p1', 'e7', 'i9', 'x1', 'p2', 'c5']}
1769446354.854409,RECEIVED,ff21d146-bf52-498f-8d3e-4e38ab1b0a05,d2a6c912-7b1c-438f-a24f-c5a0d32c92a1,c5,c4,27,p1,?,surb={'id': '00b778fa-d473-49c5-8a84-56b59f7c3082', 'route': ['p1', 'e7', 'i3', 'x1', 'p2', 'c5']}
1769446354.8669193,RECEIVED,d02310d5-a324-410d-b18b-b1667c102352,da85e8df-b938-4b4c-8982-54f7f4f71393,c5,c4,25,p1,?,surb={'id': 'ed25e95d-7030-4936-9f49-d6a37b352e9e', 'route': ['p1', 'e6', 'i3', 'x2', 'p2', 'c5']}
1769446354.9292438,RECEIVED,41afa5d7-a4dd-4245-80cc-005c9a0ad725,c86362bd-0e8a-4571-bed3-bf542506f5a5,c3,c4,27,p1,?,surb={'id': 'd72f9476-a09b-4c9e-b59b-98a843159146', 'route': ['p1', 'e1', 'i1', 'x3', 'p3', 'c3']}
1769446355.0871887,RECEIVED,d50a9ab9-32e3-4445-9dfc-fad4150042ad,010565cf-a4d2-4623-b27e-49f02576fad7,c5,c4,27,p1,?,surb={'id': '0aed3b18-058e-48d0-a576-a53d9c90140f', 'route': ['p1', 'e6', 'i2', 'x3', 'p2', 'c5']}
1769446355.1108263,RECEIVED,6970c17d-0032-4ae4-86c1-cc71d55aa329,f16b825f-e88d-4236-a5f8-79f836b35df5,c3,c4,27,p1,?,surb={'id': '1941dc64-0871-406f-93ca-c52e695bc287', 'route': ['p1', 'e12', 'i9', 'x10', 'p3', 'c3']}
1769446355.1864648,SENT,bead514a-fa09-44d3-9f32-1aab6b582ff4,dbd18c29-9589-4597-b1dd-4ef04ed98f38,c4,c5,3393,?,p1,
1769446355.1866102,CREATED,98fdda6f-f409-4d0a-af55-3c1832b6bded,2a5d337b-4e09-4a98-b693-175f6daa75d1,c4,c5,27,?,?,surb={'id': '09789f5b-5f61-4070-9a82-4085645e822c', 'route': ['p2', 'e5', 'i2', 'x9', 'p1', 'c4']}
1769446355.3229964,RECEIVED,f54a5b2c-ef87-443e-93c8-c888e7ca7bba,32ce8d94-7550-4542-aa2f-01f3db88d485,c3,c4,27,p1,?,surb={'id': 'd0fcb66d-d0aa-45a0-a21f-f3d446a81f89', 'route': ['p1', 'e1', 'i7', 'x8', 'p3', 'c3']}
1769446355.3496902,RECEIVED,1220ea0d-1875-4548-9dc1-a43e9ac6c84e,3d95ae75-7dcd-4323-b524-6d21b637e8e7,c3,c4,26,p1,?,surb={'id': '1bcb7b23-9d78-428c-bdc3-0a251b12f3f8', 'route': ['p1', 'e12', 'i9', 'x6', 'p3', 'c3']}
1769446355.3864884,RECEIVED,1e80b135-ca2a-4755-a196-9e87ad5be172,306f2029-994c-4cf0-aaeb-025b17ad2ffc,c3,c4,27,p1,?,surb={'id': '8f231833-8cff-4fd2-86a4-6ba33a460351', 'route': ['p1', 'e5', 'i11', 'x6', 'p3', 'c3']}
1769446355.449481,SENT,930a048c-0b1a-4a38-9def-9fe025f7a686,07a1a575-2127-4e05-ac18-a78a72f6e9d5,c4,c5,3400,?,p1,
1769446355.4496539,CREATED,aa6762a3-4f9d-48b3-ac88-b31c7c401fc2,3c4b2557-b305-4e76-bafa-6c599f2791b0,c4,c5,27,?,?,surb={'id': '8bde44e6-74ea-4fe1-bdc3-6d89be4b23bf', 'route': ['p2', 'e11', 'i6', 'x6', 'p1', 'c4']}
1769446355.5064065,RECEIVED,d99a784b-e736-45e9-8cf8-6410df02e07b,730eb5e8-a337-4041-82e8-47345bc4f010,c3,c4,27,p1,?,surb={'id': '39caccc9-9509-46dd-83ff-36f2d965c049', 'route': ['p1', 'e8', 'i1', 'x7', 'p3', 'c3']}
1769446355.5936747,SENT,2665898c-03da-49b6-b19e-0281954bcd7f,c60a0dac-e276-4714-9647-6e58b104b82f,c4,c5,3380,?,p1,
1769446355.5938172,CREATED,90808f3b-1ff7-4ee7-bd0a-049135c4df11,96ba10b1-c33a-4b30-8bda-fbc9436a8b45,c4,c5,27,?,?,surb={'id': '881d1d84-c34a-4e14-a03c-23d6129224cc', 'route': ['p2', 'e4', 'i4', 'x8', 'p1', 'c4']}
1769446355.7172985,SENT,126126e3-72c2-46a0-8dd5-63a9259e75a1,f832de98-3478-4eeb-a70f-cb039393c58e,c4,c5,3381,?,p1,
1769446355.7174497,CREATED,ff2e5ab8-cc0b-4cc0-82ba-c9c828a5f687,039b89b5-fb47-49c2-95b3-8e1c87aa55ad,c4,c5,27,?,?,surb={'id': '4a7ae9f9-16a6-4ec6-939c-3bb70fbf3100', 'route': ['p2', 'e9', 'i1', 'x7', 'p1', 'c4']}
1769446355.7359738,SENT,ae78624e-4f8a-496e-9a96-11a2b5109fae,35ebfc08-3509-4235-9a49-1d64b36d8ba3,c4,c5,3386,?,p1,
1769446355.7361574,CREATED,6a2d525e-f723-4a2f-b9b7-383e1b3b64a2,138fb7c9-2f54-407a-8e0a-995cc473b0eb,c4,c5,27,?,?,surb={'id': '2493e9b1-ee78-423c-8ee0-101961d489c2', 'route': ['p2', 'e10', 'i3', 'x11', 'p1', 'c4']}
1769446355.7583766,RECEIVED,73cb3e93-d622-4ee1-b19d-97238591fdba,00ae2fa7-94f6-48e1-87a3-7c23e4550959,c5,c4,26,p1,?,surb={'id': 'eb7787af-cff5-4c3c-8435-bb72bb01ff9f', 'route': ['p1', 'e6', 'i12', 'x11', 'p2', 'c5']}
1769446355.8028736,RECEIVED,507b41c1-294e-4014-9704-030dbd141adb,5ce7d084-b8aa-4039-ac78-fa323f8d6448,c5,c4,26,p1,?,surb={'id': '3cbd53f0-6e9a-4b03-99a8-6b4e3570754f', 'route': ['p1', 'e9', 'i3', 'x8', 'p2', 'c5']}
1769446356.0036223,RECEIVED,b438ddb4-3ebf-48ec-afb5-448f4da3a11f,e3f2880b-9f5a-4685-8d03-5af527402e9f,c3,c4,27,p1,?,surb={'id': '7480de02-4e8e-4201-a428-8494267b54b7', 'route': ['p1', 'e12', 'i2', 'x4', 'p3', 'c3']}
1769446356.3448381,RECEIVED,766477a1-e9ee-495e-acaf-af17e759ee37,151d7818-bf7c-4823-a261-ccfbed82e167,c3,c4,27,p1,?,surb={'id': '5c73e63a-e980-4d92-8ab1-d83b962c0173', 'route': ['p1', 'e10', 'i8', 'x11', 'p3', 'c3']}
1769446356.3536978,SENT,3cb02e61-67d4-439d-b132-ab4f31f4e1b5,ee905728-1ad3-47a5-80f5-da8dcf816550,c4,c5,3359,?,p1,
1769446356.3538527,CREATED,a3669459-bdcd-4dd5-8d9d-00a73f5a8cca,29dc8b5e-a405-4ae9-afb2-32d09ec0405b,c4,c5,26,?,?,surb={'id': '90e8b26c-2a28-4831-9886-87b75bd86694', 'route': ['p2', 'e5', 'i4', 'x10', 'p1', 'c4']}
1769446356.3613534,RECEIVED,e5a15fbd-55e3-485e-b8df-e8c82202bba1,25726e8c-dc96-4453-95c5-6a5a3953aa69,c5,c4,26,p1,?,surb={'id': '23ad3748-72aa-451c-b8ba-f8f88ee90334', 'route': ['p1', 'e6', 'i5', 'x7', 'p2', 'c5']}
1769446356.3690932,RECEIVED,79238025-3520-456f-ad4a-105ed6446656,3a25b5b3-13eb-46dd-b04a-3b59295b61e1,c3,c4,27,p1,?,surb={'id': 'b705d99f-91b2-484e-9906-bd68ec107f86', 'route': ['p1', 'e2', 'i12', 'x5', 'p3', 'c3']}
1769446356.5201604,SENT,bd86d6c4-ad79-44c2-bcd3-908abec90e99,bde48c5d-31d2-4779-9780-aa389cab84fd,c4,c5,3371,?,p1,
1769446356.520326,CREATED,f6acd27b-246b-4555-bbe5-ae0b9099299d,be5ba004-f9e6-408e-b9dd-0d1112a5339e,c4,c5,27,?,?,surb={'id': '42e2a960-82ce-4f70-87b2-dbccd117250d', 'route': ['p2', 'e4', 'i5', 'x11', 'p1', 'c4']}
1769446356.6364374,SENT,2b045e4f-f39a-4330-aa03-ff206ddb0075,527e011e-7d0f-4002-a3b7-947bfcb3e5c2,c4,c5,3364,?,p1,
1769446356.6366105,CREATED,677ecf96-2b85-40d0-947f-d0ccf7da46fa,e0392102-a607-41a9-a4f9-294acc100a3e,c4,c5,27,?,?,surb={'id': 'dc978139-d556-4f5e-a81e-7df81889c004', 'route': ['p2', 'e3', 'i1', 'x3', 'p1', 'c4']}
1769446356.689036,RECEIVED,935d93dd-2d5e-4c10-9b52-ae93c948f766,250c43e0-1403-4aa6-8f66-8a46ff18504a,c5,c4,27,p1,?,surb={'id': '72104d4a-9bf4-4735-bb7b-a115df8b0e7f', 'route': ['p1', 'e6', 'i12', 'x9', 'p2', 'c5']}
1769446356.710139,SENT,29f05c6b-1998-4608-9930-eceb7f5c66e7,e1784080-c4fc-456b-a9cc-b172f95b62cd,c4,c5,3375,?,p1,
1769446356.7103038,CREATED,2253501f-491b-4a45-879e-64fe608d26f4,3344e724-6297-45a7-b0d9-61fd737e3c8d,c4,c5,27,?,?,surb={'id': 'b4073985-482c-4af2-a3d9-5b61dd9278d7', 'route': ['p2', 'e2', 'i6', 'x4', 'p1', 'c4']}
1769446356.9985254,RECEIVED,0314535b-b10d-4a2d-9f3a-338efbd82d38,e61e037b-a0b6-4fed-bb1d-64e563835364,c3,c4,27,p1,?,surb={'id': '102071ea-9922-4417-bf68-2c660888983f', 'route': ['p1', 'e4', 'i9', 'x6', 'p3', 'c3']}
1769446357.1625097,SENT,ca992bd4-16cc-48f4-8c3e-c0c3e50d1d5d,b35ba6d9-bd5d-4e6e-ad1e-2e510b0adec4,c4,c5,3383,?,p1,
