link,llr,obs_count,rate
p2->c2,93.45017226709011,14988,24.806197981885962
x6->p2,33.076979845417576,1247,2.06387302397997
x1->p2,15.123572855030725,1273,2.1069048592834823
p1->e6,14.812537191207158,103,0.17047227062545062
p2->e6,11.267289289777507,91,0.15061142356229135
x4->p2,10.683689543662503,1192,1.9728441416071567
x3->p2,9.572803077917072,1290,2.1350410592896245
x12->p2,8.8939167302889,1263,2.090354153397516
e6->i3,6.683490756327311,30,0.04965211765789824
e9->i6,5.871434575396795,24,0.039721694126318596
i8->x6,5.253725754072333,220,0.36411552949125375
i10->x2,5.115165667496277,189,0.3128083412447589
e6->i11,4.972753854482946,31,0.05130718824649485
p3->e6,4.966288850403445,46,0.07613324707544397
e5->i4,4.572743774755324,234,0.3872865177316063
e1->i6,4.239166465180883,28,0.046341976480705024
e6->i5,4.15996145862389,18,0.029791270594738944
i6->x8,4.145909007202195,23,0.038066623537721986
x10->p2,4.119470401305815,1191,1.9711890710185602
e2->i6,4.116813187226036,27,0.04468690589210842
i10->x9,4.041796504505391,210,0.3475648236052877
i2->x6,3.8599807069388525,199,0.329359047130725
i6->x9,3.763962057286121,19,0.03144634118333555
i6->x4,3.7608728591791056,19,0.03144634118333555
i11->x12,3.720130022392012,196,0.32439383536493516
e12->i10,3.7020010883444723,219,0.36246045890265716
i6->x5,3.6746374789242973,22,0.036411552949125375
e7->i6,3.6490176931740343,18,0.029791270594738944
i6->x7,3.639499154753268,25,0.0413767647149152
e1->i8,3.631721876928097,211,0.34921989419388433
i5->x6,3.613045967494636,177,0.2929474941815996
i6->x1,3.6111919790226237,20,0.03310141177193216
e11->i1,3.5936976336230995,230,0.38066623537721983
i6->x3,3.4550125065209505,20,0.03310141177193216
e11->i2,3.392088886636751,211,0.34921989419388433
e6->i1,3.2559272948738043,25,0.0413767647149152
i3->x6,3.227467177109367,214,0.3541851059596741
i3->x4,3.181058080932111,214,0.3541851059596741
x11->p2,3.149397182838202,1232,2.0390469651510212
e9->i10,3.1467324313319587,223,0.3690807412570436
e12->i6,3.1018475693232386,28,0.046341976480705024
e4->i7,3.084035626123395,200,0.3310141177193216
e6->i9,3.0608866584025263,23,0.038066623537721986
i6->x10,3.0333375836582084,21,0.03475648236052877
i2->x2,3.004916595398547,179,0.29625763535879285
e5->i6,2.9733188846547494,17,0.028136200006142337
i6->x6,2.9242748969676526,16,0.02648112941754573
i11->x4,2.92108549192751,179,0.29625763535879285
e4->i12,2.8890201250140164,222,0.367425670668447
e2->i3,2.873375957128892,225,0.3723908824342368
e3->i6,2.7201505818430327,15,0.02482605882894912
i6->x11,2.5192507272695197,16,0.02648112941754573
e10->i6,2.4994110111722225,14,0.023170988240352512
p1->e1,2.496732156339526,1049,1.736169047437842
e8->i8,2.492667159232128,236,0.3905966589087995
e8->i12,2.4654722320597635,232,0.3839763765544131
i1->x7,2.455641949128423,189,0.3128083412447589
i9->x6,2.400585145310024,206,0.34094454125090123
i11->x3,2.264509461471369,194,0.32108369418774196
e6->i7,2.231782708409642,18,0.029791270594738944
e2->i2,2.2276724267697396,215,0.3558401765482707
e6->i10,2.225749958147566,13,0.021515917651755905
e7->i11,2.222501447562747,227,0.37570102361143004
e6->i12,2.2170564460455795,16,0.02648112941754573
i12->x12,2.172150732994914,198,0.3277039765421284
e5->i8,2.1488690790734255,226,0.37404595302283344
i10->x7,2.1323656769450494,224,0.3707358118456402
e2->i7,2.087014347328548,209,0.3459097530166911
e2->i9,2.047524125549125,230,0.38066623537721983
i10->x10,2.0406354426797355,193,0.31942862359914537
i1->x12,2.0217414317459754,203,0.33597932948511144
e2->i11,1.998210732791546,214,0.3541851059596741
e10->i2,1.940834378806013,203,0.33597932948511144
