packets_observed,duration_observed,diaz_anonymity,danezis_metric_A,entropy_bits,max_entropy_bits,target_llr,detected_receiver,true_receiver,success
2500,3.484103202819824,0.7392782802103027,-4.15850856677821,1.171728351730957,1.584962500721156,1.2059785929755478,c2,c2,True
5000,5.734858751296997,0.5366553324643484,-4.23704350067233,0.850578577768037,1.584962500721156,-3.454980517643534,c4,c2,False
7500,8.332847595214844,0.9907195339329838,-4.1880624514741775,1.5702533100157203,1.584962500721156,-6.121239719562141,c2,c2,False
10000,10.791854619979858,0.8845556716939468,-4.14266927013909,1.4019875694351198,1.584962500721156,-2.965776439422825,c1,c2,False
12500,13.334201335906982,0.9784440021349379,-4.190411252272405,1.5507970524394072,1.584962500721156,-4.583183621339458,c2,c2,False
15000,15.63409948348999,0.42941254430816567,-4.169439461217142,0.6806027800677045,1.584962500721156,-0.4784981506791155,c2,c2,False
17500,17.990558624267578,0.7065173436580513,-4.201462782664752,1.1198034958071335,1.584962500721156,-5.58818051950152,c2,c2,False
20000,20.284716606140137,0.08318806545127842,-4.180447679904102,0.13184996424781345,1.584962500721156,1.3472330221079574,c2,c2,True
22500,22.93489384651184,0.11374309748988998,-4.158909639969347,0.18027854423734627,1.584962500721156,1.183819598182481,c2,c2,True
25000,25.326757669448853,0.05808238819841448,-4.106732625957614,0.09205840724681598,1.584962500721156,6.220555306520964,c2,c2,True
27500,27.66808271408081,0.07755813180927466,-4.11587086811406,0.12292673054368902,1.584962500721156,-4.264226475721443,c2,c2,False
30000,30.18949580192566,0.16506406525784192,-4.134977917758069,0.26162035365026926,1.584962500721156,-9.825998061202426,c2,c2,False
32500,32.80740547180176,0.13446514601510046,-4.132082057464116,0.213122214087929,1.584962500721156,-6.984861012201236,c2,c2,False
35000,35.51823592185974,0.05778111446501479,-4.126987995137887,0.0915808996769252,1.584962500721156,-3.569297160120641,c2,c2,False
37500,37.980916261672974,0.12147333915046978,-4.133705593969263,0.1925306873908777,1.584962500721156,-7.850603668612621,c2,c2,False
40000,40.31231069564819,0.11818510409737538,-4.153469267522441,0.18731895813816624,1.584962500721156,-11.52053513975352,c2,c2,False
42500,42.97095513343811,0.030035660088818646,-4.133131929149384,0.04760539492518462,1.584962500721156,-0.8267476775863543,c2,c2,False
45000,45.716370582580566,0.06029198702554448,-4.143567734913648,0.09556053852945448,1.584962500721156,-13.401900714979092,c2,c2,False
47500,48.38711762428284,0.005884417837307058,-4.154272870780789,0.009326581610706371,1.584962500721156,-9.826765019711274,c2,c2,False
50000,50.68538546562195,8.22514554902758e-05,-4.1727380246630785,0.00013036547258182238,1.584962500721156,-8.622175628662262,c2,c2,False
52500,53.50488543510437,7.507721885351488e-06,-4.159094033668658,1.1899457654125646e-05,1.584962500721156,0.8835668556539531,c2,c2,True
55000,56.033382415771484,3.293512746465767e-05,-4.17447726524817,5.2200941987953855e-05,1.584962500721156,-7.4102498278898565,c2,c2,False
57500,58.71464133262634,5.161420905260419e-06,-4.149876896639532,8.180658585276007e-06,1.584962500721156,6.574122887038357,c2,c2,True
60000,61.78222632408142,3.236805704614999e-05,-4.148782669405151,5.130215663935092e-05,1.584962500721156,-2.8750400560520575,c2,c2,False
62500,64.59047651290894,4.623243871636876e-06,-4.131730389238145,7.327668168233343e-06,1.584962500721156,6.311299853148739,c2,c2,True
65000,67.62512397766113,1.3413470392922462e-08,-4.1151141657705566,2.1259847577315575e-08,1.584962500721156,6.796255418255896,c2,c2,True
67500,70.35494041442871,8.625773013561139e-09,-4.1229551190136755,1.3671526766226925e-08,1.584962500721156,-2.6260310418674635,c2,c2,False
70000,73.2495334148407,1.6965076734474958e-09,-4.106137639049069,2.6889010445999735e-09,1.584962500721156,8.72782447858117,c2,c2,True
72500,76.61545610427856,6.977352251427121e-09,-4.073361501734605,1.1058841672834317e-08,1.584962500721156,15.411262308825826,c2,c2,True
75000,79.27981901168823,9.420782044447518e-10,-4.086355288101165,1.4931586267916505e-09,1.584962500721156,2.6801476191521942,c2,c2,True
77500,82.07329797744751,1.8994932022100865e-10,-4.0868174892643845,3.0106254958777354e-10,1.584962500721156,9.769803694474831,c2,c2,True
80000,85.36971592903137,2.278909633497612e-10,-4.082415034347201,3.611986311625908e-10,1.584962500721156,8.44188954794663,c2,c2,True
82500,88.42034578323364,9.77343268241872e-11,-4.08937154977055,1.549052430495625e-10,1.584962500721156,4.816563710264745,c2,c2,True
85000,91.56635522842407,1.3055212619848502e-10,-4.084838056666353,2.0692022441401477e-10,1.584962500721156,8.095094648948361,c2,c2,True
87500,94.69099283218384,1.3218679422623734e-10,-4.08275076665958,2.0951111193913e-10,1.584962500721156,8.4225169849542,c2,c2,True
90000,97.64464735984802,5.357353972182511e-11,-4.082542417426442,8.491205148998811e-11,1.584962500721156,5.772115103862234,c2,c2,True
92500,100.84953331947327,1.9494161482919525e-11,-4.092533333281819,3.089751493343017e-11,1.584962500721156,3.6599907964264276,c2,c2,True
95000,103.9882140159607,1.761658753103658e-11,-4.089406004826101,2.7921630627364873e-11,1.584962500721156,5.630836890290084,c2,c2,True
97500,107.12974071502686,8.838533219297326e-12,-4.08129818285848,1.40087437139645e-11,1.584962500721156,11.12714915178367,c2,c2,True
100000,110.32633137702942,2.2225514274856953e-11,-4.083109183573159,3.522660668489103e-11,1.584962500721156,4.460413443090147,c2,c2,True
102500,113.2515242099762,8.044786039535394e-12,-4.080741460643979,1.2750684198988664e-11,1.584962500721156,7.387670221403823,c2,c2,True
105000,116.18146538734436,6.243749251795077e-12,-4.0800304297044026,9.896108428000972e-12,1.584962500721156,8.158612831108258,c2,c2,True
107500,119.19310092926025,3.9991604614912136e-13,-4.074799803069649,6.338519365830287e-13,1.584962500721156,7.354660095406871,c2,c2,True
110000,122.17917370796204,1.0626351254286875e-13,-4.062382886105066,1.6842368257535918e-13,1.584962500721156,15.685200434349099,c2,c2,True
112500,124.9254560470581,1.5583835770157647e-13,-4.066600856051213,2.4699795313096867e-13,1.584962500721156,7.8328139225577615,c2,c2,True
115000,128.47718405723572,1.3513589681045338e-14,-4.059231673252867,2.141853289458923e-14,1.584962500721156,13.038209109334275,c2,c2,True
117500,132.16483092308044,1.4496130585363362e-14,-4.0511796771175685,2.297582338335795e-14,1.584962500721156,12.672966181547963,c2,c2,True
120000,135.5134003162384,2.29967111224203e-15,-4.0557803566945845,3.64489247689533e-15,1.584962500721156,10.55365190703742,c2,c2,True
122500,138.3807990550995,1.052256390916643e-15,-4.06022888731242,1.667786920747061e-15,1.584962500721156,4.914724636855681,c2,c2,True
125000,141.33882212638855,8.476243702996982e-17,-4.062514141223008,1.3434528416224048e-16,1.584962500721156,8.682535370156984,c2,c2,True
127500,144.99453711509705,1.1892461362889177e-17,-4.057934966280551,1.884910530145456e-17,1.584962500721156,17.855519676038966,c2,c2,True
