timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769490143.8068492,SENT,d5fd512e-8b0d-4853-81fe-fad7660cfc83,d04042ba-cb13-4f91-a001-c58410004831,c4,c1,3374,?,p1,
1769490143.8070252,CREATED,a9aebe50-1593-4d4e-8c0a-39ea7fdb72b7,19584fcb-6e9c-47d2-8236-26292d677203,c4,c1,27,?,?,surb={'id': '2d8a9e70-b4a4-4bfd-ad24-0afa8d680a07', 'route': ['p1', 'e6', 'i3', 'x4', 'p1', 'c4']}
1769490216.6984322,SENT,efbb2020-4cec-44de-8274-97636513c636,49f3e35c-8a9d-443c-9484-c2b46948ee70,c4,c1,3399,?,p1,
1769490216.698627,CREATED,c9da0dfa-9abb-430d-a13c-5335d51a1c9d,fa459533-7df7-4624-a466-4196bf018899,c4,c1,27,?,?,surb={'id': '9ae2a8d7-e938-4f4d-a76d-0b934f2ab163', 'route': ['p1', 'e10', 'i3', 'x5', 'p1', 'c4']}
1769490217.107908,SENT,c41d7bb2-5e12-4c34-bbbb-391a266df769,35b552ba-5ab9-4d6e-aba5-a50972ac242d,c4,c1,3371,?,p1,
1769490217.1083157,CREATED,5ebeaa60-e92f-404c-b0c0-172c7b180702,fa459533-7df7-4624-a466-4196bf018899,c4,c1,27,?,?,surb={'id': '9ae2a8d7-e938-4f4d-a76d-0b934f2ab163', 'route': ['p1', 'e10', 'i3', 'x5', 'p1', 'c4']}
1769490217.1645823,RECEIVED,90f153fe-e654-49af-8275-906b47990b73,13f63973-bbad-472e-a622-cfdbaa761111,c5,c4,27,p1,?,surb={'id': '78e83d9c-197d-4b87-817a-4bc721292aeb', 'route': ['p1', 'e3', 'i1', 'x9', 'p2', 'c5']}
1769490217.2288103,RECEIVED,89b36ec3-daa0-481a-9fa6-c4eb3cc9ee30,9d48c273-46c8-49c3-9b2a-0a325fc19030,c5,c4,26,p1,?,surb={'id': '93772860-4dee-4f3a-8e81-56cf6741aa83', 'route': ['p1', 'e12', 'i3', 'x9', 'p2', 'c5']}
1769490217.289801,SENT,3553778d-1f19-48fd-96ee-a95c986f6b0a,e848e1e0-17c9-4293-9a7d-df91b7b16b0c,c4,c1,3399,?,p1,
1769490217.2899537,CREATED,845e701a-d3a8-42b0-a782-cd8f6b149e44,a8251213-df53-494a-bb5e-ca2720a98e1c,c4,c1,26,?,?,surb={'id': '55e57c21-70ea-47c6-b287-a38ad7a02f1f', 'route': ['p1', 'e7', 'i12', 'x2', 'p1', 'c4']}
1769490217.4668295,RECEIVED,5d931696-088c-4d2b-8a9b-e732b280cc88,78d9ec11-8cc0-4ed8-8895-156ce2426380,c5,c4,27,p1,?,surb={'id': '359863bf-8b79-4450-a8fb-dd9aafcae0d0', 'route': ['p1', 'e7', 'i4', 'x12', 'p2', 'c5']}
1769490217.5784326,SENT,be11bd91-0f1f-457d-81b1-8d1335039cde,411fdc44-b4b1-48fe-802b-9be19e6e5a68,c4,c1,3384,?,p1,
1769490217.5785313,CREATED,b040deaa-e20a-46fd-aa9b-406ca91ec5f3,a8251213-df53-494a-bb5e-ca2720a98e1c,c4,c1,26,?,?,surb={'id': '55e57c21-70ea-47c6-b287-a38ad7a02f1f', 'route': ['p1', 'e7', 'i12', 'x2', 'p1', 'c4']}
1769490217.6064017,RECEIVED,54362243-c031-43f6-b5a2-9f0bbe99e607,cd86360a-7da1-4efb-bfde-c08667653f26,c5,c4,27,p1,?,surb={'id': '3a6c752a-f12c-45ce-b396-ae02ad5fb6fa', 'route': ['p1', 'e10', 'i4', 'x9', 'p2', 'c5']}
1769490217.7839084,RECEIVED,c40f1654-dccd-4a54-9935-c3be92b0a3fd,78d9ec11-8cc0-4ed8-8895-156ce2426380,c5,c4,27,p1,?,surb={'id': '359863bf-8b79-4450-a8fb-dd9aafcae0d0', 'route': ['p1', 'e7', 'i4', 'x12', 'p2', 'c5']}
1769490218.362137,SENT,b8095345-00a7-4604-973e-26d749249fb0,89f45f4d-312a-4352-9965-1b49b871d700,c4,c1,3355,?,p1,
1769490218.3632066,CREATED,3e1ed24b-38f4-482f-a579-5613a1250524,c549219a-7461-4694-8bdc-aaa35cf2b0ca,c4,c1,25,?,?,surb={'id': 'e725f22d-7389-4054-9a3c-fb7d496595ca', 'route': ['p1', 'e1', 'i4', 'x11', 'p1', 'c4']}
1769490218.4386024,SENT,6afa9180-77b3-4387-bc01-b9084ba9e829,acedf055-d7b6-4db3-9509-c29263015419,c4,c1,3385,?,p1,
1769490218.4388332,CREATED,f7712b76-d9dd-4c05-8d5e-d5b8400b7a89,c549219a-7461-4694-8bdc-aaa35cf2b0ca,c4,c1,25,?,?,surb={'id': 'e725f22d-7389-4054-9a3c-fb7d496595ca', 'route': ['p1', 'e1', 'i4', 'x11', 'p1', 'c4']}
1769490218.518358,RECEIVED,de26062b-9694-4333-aeca-7fdb6dead446,c9e0312e-d6ae-4445-be27-2875778dd20b,c5,c4,27,p1,?,surb={'id': '9f5632d4-98fe-483c-8ff1-92d73f240e46', 'route': ['p1', 'e6', 'i8', 'x11', 'p2', 'c5']}
1769490218.9337857,SENT,f361b0d0-a86c-4117-85f9-2f9178a688c8,9a4dbdea-e561-4e2a-8b56-1974df1dddfa,c4,c1,3359,?,p1,
1769490218.9339194,CREATED,497e4e04-c603-41a6-a221-2cfa86236df9,b391a4f7-18d4-4d89-8bd6-bf60b52d2335,c4,c1,26,?,?,surb={'id': 'f9207f51-5ad3-4364-bdc8-d131ed90d4de', 'route': ['p1', 'e6', 'i8', 'x3', 'p1', 'c4']}
1769490219.3197644,SENT,63ee30b4-53d5-4eb4-9297-42d5d6d317ae,7ed730ed-686e-4b5f-85ef-cf7b0235bccc,c4,c1,3375,?,p1,
1769490219.3198946,CREATED,6ff02d6e-6e03-4459-8a93-59a98d54e6d7,b391a4f7-18d4-4d89-8bd6-bf60b52d2335,c4,c1,26,?,?,surb={'id': 'f9207f51-5ad3-4364-bdc8-d131ed90d4de', 'route': ['p1', 'e6', 'i8', 'x3', 'p1', 'c4']}
1769490219.5415006,SENT,a137d6d3-2bf8-41ad-804a-cc999cb2baa8,95e4a750-8a91-4a5c-b2be-3573df917a43,c4,c1,3400,?,p1,
1769490219.5416598,CREATED,83437633-ecb9-4dee-acc4-dcda7eb18f4a,4c5099ee-cc4e-4ba2-8560-213307fa988a,c4,c1,27,?,?,surb={'id': 'bb656b8c-4d40-4144-a971-aae00825f8f4', 'route': ['p1', 'e3', 'i11', 'x11', 'p1', 'c4']}
1769490219.712997,RECEIVED,b384c987-c804-46fb-a4ed-c44ec3cabd44,33156160-6310-4bff-8c54-d13c3ae7ef28,c5,c4,26,p1,?,surb={'id': 'c2383c8c-1730-4e51-b850-2da673a8a0f5', 'route': ['p1', 'e5', 'i2', 'x11', 'p2', 'c5']}
1769490219.725922,RECEIVED,51c2e51e-0320-4c89-b749-f00153ee0354,3427ed8c-5241-4c66-9d5d-1f77d9737b8d,c5,c4,26,p1,?,surb={'id': '7311a173-947f-4ec5-ac9e-082a0c098dab', 'route': ['p1', 'e12', 'i11', 'x12', 'p2', 'c5']}
1769490219.9047053,SENT,9254ed06-0bfc-4f9c-a108-f8e6afb8b7da,7c977ff1-376c-4c7b-84cf-2349cf3b51cc,c4,c1,3386,?,p1,
1769490219.9050257,CREATED,e75c1d60-8c4b-4d4b-acb9-2d95a927cea6,4c5099ee-cc4e-4ba2-8560-213307fa988a,c4,c1,27,?,?,surb={'id': 'bb656b8c-4d40-4144-a971-aae00825f8f4', 'route': ['p1', 'e3', 'i11', 'x11', 'p1', 'c4']}
1769490219.948483,RECEIVED,780c637a-5279-48e8-bc53-a933ce7fd164,3427ed8c-5241-4c66-9d5d-1f77d9737b8d,c5,c4,26,p1,?,surb={'id': '7311a173-947f-4ec5-ac9e-082a0c098dab', 'route': ['p1', 'e12', 'i11', 'x12', 'p2', 'c5']}
1769490220.2356067,RECEIVED,908e6233-3f22-4f9a-891c-b1614134ef7b,a244908a-0669-4b68-838a-655fd617bece,c5,c4,26,p1,?,surb={'id': '1289b2d5-9e49-4614-8e2e-0d85d1458da1', 'route': ['p1', 'e4', 'i9', 'x7', 'p2', 'c5']}
1769490220.508254,RECEIVED,3db277e4-5018-43ed-9c2d-c1ac0d77635e,33156160-6310-4bff-8c54-d13c3ae7ef28,c5,c4,26,p1,?,surb={'id': 'c2383c8c-1730-4e51-b850-2da673a8a0f5', 'route': ['p1', 'e5', 'i2', 'x11', 'p2', 'c5']}
1769490221.018685,SENT,bb997105-bf6e-4787-8128-dff9dc73cea0,63043c25-fff6-4800-b7ff-021f1c403e83,c4,c1,3393,?,p1,
1769490221.0188193,CREATED,10abd0ac-b5e8-4a85-a745-cdce9fc14aa5,6127fd01-dc48-46e6-8b37-d9416907c845,c4,c1,27,?,?,surb={'id': '2ed6bc49-9f04-45b7-ae56-5cca0f3e63c5', 'route': ['p1', 'e8', 'i12', 'x6', 'p1', 'c4']}
1769490221.1206255,RECEIVED,5def63e2-f623-4f55-8a15-7d661ed4538c,c9e0312e-d6ae-4445-be27-2875778dd20b,c5,c4,27,p1,?,surb={'id': '9f5632d4-98fe-483c-8ff1-92d73f240e46', 'route': ['p1', 'e6', 'i8', 'x11', 'p2', 'c5']}
1769490221.1758308,SENT,a97d6f0f-13ee-4677-b2d2-d9c518e5d6d3,a50900e5-4afb-44ff-b223-196bf2343d43,c4,c1,3392,?,p1,
1769490221.1759613,CREATED,3e6842ef-0028-43bc-b84d-21497734f112,6127fd01-dc48-46e6-8b37-d9416907c845,c4,c1,27,?,?,surb={'id': '2ed6bc49-9f04-45b7-ae56-5cca0f3e63c5', 'route': ['p1', 'e8', 'i12', 'x6', 'p1', 'c4']}
1769490221.2506,RECEIVED,97aff3f3-0ddc-4ea2-8ccf-a06a836d446d,05fd464f-87d0-4cf3-beec-2ce6b9dae3da,c5,c4,27,p1,?,surb={'id': 'f4182419-37e5-4d02-a483-14ac26036466', 'route': ['p1', 'e4', 'i1', 'x5', 'p2', 'c5']}
1769490221.5218267,SENT,2cb33a3b-4b35-492d-9b31-803c0d0e40cd,7fde86d0-b397-47cf-98e8-d619acbe182f,c4,c1,3396,?,p1,
1769490221.5219257,CREATED,75c1b3fa-1717-4cf5-ad04-a98588aa33cd,fda6d211-d54a-4c6f-8f23-22db15457194,c4,c1,27,?,?,surb={'id': '1d7c4f80-d668-47fc-ac5a-61fe492ee2e3', 'route': ['p1', 'e12', 'i11', 'x6', 'p1', 'c4']}
1769490221.9005048,RECEIVED,67d0d8eb-46eb-4bd7-9d81-440d10990d3a,dc01be54-a290-4274-ac8e-3a1bf9662990,c5,c4,27,p1,?,surb={'id': '2cf689a2-0c87-473e-992c-4afb1bdee77a', 'route': ['p1', 'e10', 'i7', 'x10', 'p2', 'c5']}
1769490222.6406617,RECEIVED,2ecee4ce-07cd-47b9-9564-d63cb0e08d19,05fd464f-87d0-4cf3-beec-2ce6b9dae3da,c5,c4,27,p1,?,surb={'id': 'f4182419-37e5-4d02-a483-14ac26036466', 'route': ['p1', 'e4', 'i1', 'x5', 'p2', 'c5']}
1769490223.1039212,SENT,9b6f21a2-c75c-45bd-bd38-e077c7f52ffb,2e020045-a949-40d2-ba6a-773385d99f2e,c4,c1,3399,?,p1,
1769490223.1041095,CREATED,454f587d-aa80-444a-ac07-119bac5d70c9,fda6d211-d54a-4c6f-8f23-22db15457194,c4,c1,27,?,?,surb={'id': '1d7c4f80-d668-47fc-ac5a-61fe492ee2e3', 'route': ['p1', 'e12', 'i11', 'x6', 'p1', 'c4']}
1769490223.549224,SENT,2cc577d6-5d4a-4a9b-860f-c477e7c3b42b,dcfa6768-5fa6-4561-8bc4-88234e511dfc,c4,c1,3385,?,p1,
1769490223.549392,CREATED,0cc6a2e4-2d8e-41f6-9466-5d3b576386ed,128602fa-bc5f-4322-9e41-5007e885efc8,c4,c1,27,?,?,surb={'id': '9c89d465-6ba4-4bfb-aed7-d49297221119', 'route': ['p1', 'e6', 'i5', 'x1', 'p1', 'c4']}
1769490223.6360416,SENT,29674028-bb3b-47ff-93a0-69e86183de38,27594254-fb4e-4c69-af70-55ab8736517a,c4,c1,3359,?,p1,
1769490223.6364157,CREATED,f38c79d1-51eb-49f8-8c0b-56d58adbec47,128602fa-bc5f-4322-9e41-5007e885efc8,c4,c1,27,?,?,surb={'id': '9c89d465-6ba4-4bfb-aed7-d49297221119', 'route': ['p1', 'e6', 'i5', 'x1', 'p1', 'c4']}
1769490224.3566034,SENT,dabff311-7730-4095-9e44-dccd8e2248f6,e9824105-0e53-4a64-8290-5dc6eb317d69,c4,c1,3371,?,p1,
1769490224.3579679,CREATED,5c2997fe-3795-4eed-9285-8447ebc722fb,ab2a27db-b4b1-425a-92e2-27926146c75b,c4,c1,26,?,?,surb={'id': '8574d311-2c46-4dfc-951f-3e1526b93aa8', 'route': ['p1', 'e3', 'i9', 'x9', 'p1', 'c4']}
1769490224.425233,SENT,f9051f86-558d-4a6d-9572-7849667e1140,3f9b8dbc-7774-4f6b-847e-77b600939c45,c4,c1,3387,?,p1,
1769490224.425542,CREATED,6f2f37b4-6650-43a8-b253-4760c0ba8ad3,ab2a27db-b4b1-425a-92e2-27926146c75b,c4,c1,26,?,?,surb={'id': '8574d311-2c46-4dfc-951f-3e1526b93aa8', 'route': ['p1', 'e3', 'i9', 'x9', 'p1', 'c4']}
1769490224.5033,SENT,2dd644a7-fcb1-47c5-9f4d-12b99bc44db4,ebdf2792-3c15-435e-852c-e58414a1b194,c4,c1,3381,?,p1,
1769490224.5033853,CREATED,34bd9842-9b79-4a49-aae3-538409c91509,798cfb34-e6e6-4014-b0dc-fece05c4bb96,c4,c1,27,?,?,surb={'id': 'baf47b7e-fe00-4ef1-b84d-b1b65eb8e820', 'route': ['p1', 'e7', 'i7', 'x6', 'p1', 'c4']}
1769490224.5454035,SENT,9db922fc-3767-4adf-a941-7981ab6e8321,30cf4eae-59e2-4a54-8bb7-8090cd50834b,c4,c1,3372,?,p1,
1769490224.5455573,CREATED,7b02d05f-b390-4994-9907-44c793191ab8,798cfb34-e6e6-4014-b0dc-fece05c4bb96,c4,c1,27,?,?,surb={'id': 'baf47b7e-fe00-4ef1-b84d-b1b65eb8e820', 'route': ['p1', 'e7', 'i7', 'x6', 'p1', 'c4']}
1769490224.6881995,SENT,43277ccf-616c-4826-846f-0e66e8d6f9f6,84d66c2f-582a-470e-a226-0e1afda9fc33,c4,c1,3376,?,p1,
1769490224.6883543,CREATED,cda307fe-c4dd-4698-840e-49acefe320d7,ccf3f08e-c68c-4070-9a83-9be7628cfed2,c4,c1,27,?,?,surb={'id': 'ba76e353-bac7-473a-890d-19ec115f8608', 'route': ['p1', 'e8', 'i1', 'x4', 'p1', 'c4']}
1769490224.7719529,SENT,9fe66008-88e1-4453-b57a-72e75b465352,ee85a54e-3665-47e0-85d3-fce63bcdeef7,c4,c1,3371,?,p1,
1769490224.7721283,CREATED,62c3773b-27d1-4d2c-8856-6deb6753ee7f,ccf3f08e-c68c-4070-9a83-9be7628cfed2,c4,c1,27,?,?,surb={'id': 'ba76e353-bac7-473a-890d-19ec115f8608', 'route': ['p1', 'e8', 'i1', 'x4', 'p1', 'c4']}
1769490225.0283403,SENT,0018e64d-7390-499a-8bf8-a7accd095c56,a7aef785-09f7-4c0f-bc4d-cbf3535ddd4d,c4,c1,3376,?,p1,
1769490225.0285058,CREATED,3dd86ecd-151e-45e6-88aa-4de8edb942c3,fb9ab6c5-d542-4417-8209-4e0af42a13db,c4,c1,27,?,?,surb={'id': '9e882202-dba4-4a87-b381-66d0655ce167', 'route': ['p1', 'e11', 'i8', 'x7', 'p1', 'c4']}
1769490225.4900422,SENT,a3661a0e-427b-4a04-bae6-52d81500ed36,00d669db-aa1c-43f4-99ec-b91f4efc53bc,c4,c1,3401,?,p1,
1769490225.490154,CREATED,99a75a7d-7090-44d0-87c4-d78ecaf722e1,fb9ab6c5-d542-4417-8209-4e0af42a13db,c4,c1,27,?,?,surb={'id': '9e882202-dba4-4a87-b381-66d0655ce167', 'route': ['p1', 'e11', 'i8', 'x7', 'p1', 'c4']}
1769490225.6612384,SENT,af779be9-261e-49c8-b660-49e478d3e6c0,c1091281-ea3e-4bad-9aa9-591d0c02647a,c4,c1,3383,?,p1,
1769490225.6613503,CREATED,37153219-b2cf-4151-a3b0-4e3ddfb11e51,b69ab5bd-8a19-4f20-adc5-2197319eac17,c4,c1,26,?,?,surb={'id': '4f7137aa-0d1e-4e2a-a9e3-1ff0d8bd2a62', 'route': ['p1', 'e12', 'i10', 'x5', 'p1', 'c4']}
1769490225.7739534,SENT,060645cf-530b-4e77-8eac-2a523b96a4ba,e9e34385-6062-411f-8bc7-ca9733d8c8ed,c4,c1,3374,?,p1,
1769490225.7742589,CREATED,6acddcec-5a46-4305-bbd6-9927b6dc234e,b69ab5bd-8a19-4f20-adc5-2197319eac17,c4,c1,26,?,?,surb={'id': '4f7137aa-0d1e-4e2a-a9e3-1ff0d8bd2a62', 'route': ['p1', 'e12', 'i10', 'x5', 'p1', 'c4']}
1769490225.7898521,SENT,4cf7ac68-b2b0-41da-aede-216fb40b60d4,708bdc51-54ff-438e-bfe4-1fe1c0631ffa,c4,c1,3374,?,p1,
1769490225.789999,CREATED,7982b23a-8753-465b-9ed8-506c251ca8cd,bcafe8aa-fcda-49fc-bfc4-502c8aadb190,c4,c1,26,?,?,surb={'id': 'c81c4aa0-5646-454a-afd7-87171d3c588d', 'route': ['p1', 'e8', 'i4', 'x12', 'p1', 'c4']}
1769490226.143857,RECEIVED,be66f5e9-8a3a-4ccf-8a61-9549a53ecae7,ecd83047-cb12-4086-bb3e-5c1c56628e28,c5,c4,27,p1,?,surb={'id': 'e993d2d0-dd2e-4124-8c92-c69b0c6ad487', 'route': ['p1', 'e7', 'i8', 'x2', 'p2', 'c5']}
1769490226.1865344,RECEIVED,20dcbc78-0b22-4181-8f37-6d226e664c47,547afdec-d4b7-4186-ab0e-26efd792a88b,c5,c4,27,p1,?,surb={'id': 'db7dd3fe-d051-4315-acd8-57402bf3c36f', 'route': ['p1', 'e11', 'i7', 'x2', 'p2', 'c5']}
1769490226.4916294,SENT,7d94d678-0cd1-4c77-a34a-05c88c46eb77,d6dc25d8-e2cc-4eb3-988f-e66e44cc4cab,c4,c1,3383,?,p1,
1769490226.491759,CREATED,1d2ae645-d7ad-4584-9804-00007b9ee9e7,bcafe8aa-fcda-49fc-bfc4-502c8aadb190,c4,c1,26,?,?,surb={'id': 'c81c4aa0-5646-454a-afd7-87171d3c588d', 'route': ['p1', 'e8', 'i4', 'x12', 'p1', 'c4']}
1769490226.5511975,SENT,9b0316c7-c97d-47a7-8155-8bf01ef0e7db,c41093fc-b886-45d5-92a1-414f33fcf328,c4,c1,3404,?,p1,
1769490226.5513291,CREATED,e30b5282-86b9-4cf2-b78c-d456f67e761d,544320c9-d096-491a-ba1b-9fce94a341ab,c4,c1,26,?,?,surb={'id': '5a73e1ed-3d8d-4ff4-9d33-7897b0857fbc', 'route': ['p1', 'e11', 'i11', 'x12', 'p1', 'c4']}
1769490226.6816626,SENT,679a45b7-9c8e-47a8-bc96-c8a64aa9ceb4,a1e81ecb-127d-45e8-a9ec-b551d9436b65,c4,c1,3392,?,p1,
1769490226.6817973,CREATED,32f13ad5-0711-485c-8a40-3df934c87efd,544320c9-d096-491a-ba1b-9fce94a341ab,c4,c1,26,?,?,surb={'id': '5a73e1ed-3d8d-4ff4-9d33-7897b0857fbc', 'route': ['p1', 'e11', 'i11', 'x12', 'p1', 'c4']}
1769490226.911793,SENT,59da3b7c-b115-4921-a954-ed3fecdbce17,42bc3085-7b88-4204-9a3b-5bb70186c068,c4,c1,3366,?,p1,
1769490226.9119275,CREATED,2fccdf51-bbf5-4961-a5f4-be745e7fbfcc,4b203fd1-4b88-4b67-b095-6fef87ebbb31,c4,c1,27,?,?,surb={'id': '957044a2-4d6d-4fa4-8d3c-36c3e3f55d38', 'route': ['p1', 'e4', 'i2', 'x4', 'p1', 'c4']}
1769490226.9634538,SENT,4adcc778-68b1-4030-aad0-cfb6f7816456,e57c6020-5248-4247-a2ac-f2eb03fb675d,c4,c1,3383,?,p1,
1769490226.9635892,CREATED,fdb25e14-b241-4982-ac2c-9a92dd3414a4,4b203fd1-4b88-4b67-b095-6fef87ebbb31,c4,c1,27,?,?,surb={'id': '957044a2-4d6d-4fa4-8d3c-36c3e3f55d38', 'route': ['p1', 'e4', 'i2', 'x4', 'p1', 'c4']}
1769490227.1246605,SENT,98d0e1dd-dba9-45ed-85c9-310ea080e98d,a9014995-72e8-4888-9a48-1235e78d4ae8,c4,c1,3398,?,p1,
1769490227.1247916,CREATED,9e2409c6-d5dd-48fc-9d57-a99c045dc377,3743b254-0505-47e5-93b4-94d990ef9b7b,c4,c1,27,?,?,surb={'id': '28c1948d-4f55-46ee-abdf-20454f58411a', 'route': ['p1', 'e8', 'i4', 'x3', 'p1', 'c4']}
1769490227.246378,RECEIVED,5e204352-7734-4d9e-a46d-0a19339d68ec,1b3fc8f0-d2e0-4e6d-a1a9-f1c6f6777759,c5,c4,27,p1,?,surb={'id': '512d6bd8-fd5e-46ad-8ad0-6fda71277fcb', 'route': ['p1', 'e1', 'i10', 'x12', 'p2', 'c5']}
1769490227.30329,RECEIVED,ef8d1a40-05bc-46a2-8ba6-30a26caa2de4,3943dd5d-836b-4448-bc49-ff61c49d45fa,c5,c4,27,p1,?,surb={'id': '3b7e624e-b4ab-4b4c-8319-50fa0a5ef526', 'route': ['p1', 'e12', 'i8', 'x3', 'p2', 'c5']}
1769490227.3983066,SENT,dab8842e-d754-4ca1-9b29-d259f43cac13,f2a5824c-74b5-41f2-931d-6c9955e1a508,c4,c1,3381,?,p1,
1769490227.398437,CREATED,dc8e2e95-a4d9-4629-bc09-c32c3309a15f,3743b254-0505-47e5-93b4-94d990ef9b7b,c4,c1,27,?,?,surb={'id': '28c1948d-4f55-46ee-abdf-20454f58411a', 'route': ['p1', 'e8', 'i4', 'x3', 'p1', 'c4']}
1769490227.5220976,SENT,51fc35d0-8305-42ce-ad59-976901a5d1c4,346653b9-b621-4ca1-9f21-a18bc46573f6,c4,c1,3399,?,p1,
1769490227.522252,CREATED,1c9c44c9-3f9e-4c9b-8d16-d96c347d15f7,baf1c8fc-f0dd-4968-802c-922a015d11b5,c4,c1,27,?,?,surb={'id': '28b5d449-6a4e-471b-a344-1c68ff033d9b', 'route': ['p1', 'e3', 'i7', 'x7', 'p1', 'c4']}
1769490227.5405874,SENT,be65888d-149f-44aa-91f3-15456a715d32,734cf3c9-729f-412d-a6ff-66c19d3d6a31,c4,c1,3388,?,p1,
1769490227.540715,CREATED,cd9ca6cd-b3ca-4fa9-bde9-f3643ecd3d83,baf1c8fc-f0dd-4968-802c-922a015d11b5,c4,c1,27,?,?,surb={'id': '28b5d449-6a4e-471b-a344-1c68ff033d9b', 'route': ['p1', 'e3', 'i7', 'x7', 'p1', 'c4']}
1769490227.5553577,RECEIVED,42d0fba8-0643-4f10-9e35-47ee5f2ac1d4,ecd83047-cb12-4086-bb3e-5c1c56628e28,c5,c4,27,p1,?,surb={'id': 'e993d2d0-dd2e-4124-8c92-c69b0c6ad487', 'route': ['p1', 'e7', 'i8', 'x2', 'p2', 'c5']}
1769490227.5728898,SENT,335a9c49-32ec-48c7-afde-1d07115eb25e,2e60f0ab-d8fd-4717-ab42-889d8d11d258,c4,c1,3388,?,p1,
1769490227.5730102,CREATED,1b0fd4e0-fa54-4cb9-afe2-cd4b9b581873,b0e5fde1-fe68-4ba2-b828-d7901cfaccf9,c4,c1,27,?,?,surb={'id': '443c24f5-0458-4ffb-bcca-6e7ee9eba633', 'route': ['p1', 'e7', 'i4', 'x9', 'p1', 'c4']}
1769490227.8943326,RECEIVED,2ecb5212-52dc-479e-aa96-b83053f08341,e72ae666-4701-4537-b3e4-f67282944972,c5,c4,27,p1,?,surb={'id': 'ae8b4aa8-3a21-4776-bf6e-95b7ca9561e3', 'route': ['p1', 'e9', 'i2', 'x11', 'p2', 'c5']}
1769490227.9778426,SENT,65b300ca-41b9-450b-8eca-36bd2641a649,12411c3b-245c-4830-ae6f-47443cf3f7df,c4,c1,3376,?,p1,
1769490227.977913,CREATED,89cbec6b-83dd-41ca-b051-22f305a4806a,b0e5fde1-fe68-4ba2-b828-d7901cfaccf9,c4,c1,27,?,?,surb={'id': '443c24f5-0458-4ffb-bcca-6e7ee9eba633', 'route': ['p1', 'e7', 'i4', 'x9', 'p1', 'c4']}
1769490228.028122,SENT,fd21a2dd-94d8-4f51-be3e-3fc3e4acaa9b,122057cb-5d8b-4d0d-a1cb-1436ff5c80d7,c4,c1,3400,?,p1,
1769490228.0281951,CREATED,6a984203-a56b-4381-8c39-876bdda3d91b,ac10b531-4554-4050-b2f6-fde6fa8d250e,c4,c1,27,?,?,surb={'id': '40f01c67-36d4-4ae3-8e7f-0f14afcd6c49', 'route': ['p1', 'e1', 'i2', 'x10', 'p1', 'c4']}
1769490228.188632,SENT,33d9a335-959e-44b2-8ee4-d09ceb6e50f9,e360183b-2c9c-4fd2-b045-fe4cd16fdcae,c4,c1,3368,?,p1,
1769490228.18873,CREATED,efc048e5-507e-4994-87a5-b2aefa0fcef5,ac10b531-4554-4050-b2f6-fde6fa8d250e,c4,c1,27,?,?,surb={'id': '40f01c67-36d4-4ae3-8e7f-0f14afcd6c49', 'route': ['p1', 'e1', 'i2', 'x10', 'p1', 'c4']}
1769490228.3323936,RECEIVED,f8f359f1-d8fa-405c-a9f3-2623e05abf7f,3943dd5d-836b-4448-bc49-ff61c49d45fa,c5,c4,27,p1,?,surb={'id': '3b7e624e-b4ab-4b4c-8319-50fa0a5ef526', 'route': ['p1', 'e12', 'i8', 'x3', 'p2', 'c5']}
1769490228.5456028,RECEIVED,69e4035f-3f7d-4273-8393-b37b5c0604d5,e72ae666-4701-4537-b3e4-f67282944972,c5,c4,27,p1,?,surb={'id': 'ae8b4aa8-3a21-4776-bf6e-95b7ca9561e3', 'route': ['p1', 'e9', 'i2', 'x11', 'p2', 'c5']}
1769490228.6836345,SENT,3def7f68-47ec-43e4-951b-94f13f2d1b86,0e68faf9-69b9-4b93-83b5-dd6f9f41736a,c4,c1,3359,?,p1,
1769490228.6837645,CREATED,4f0302c9-f84e-427b-9352-3712c5841f1b,cc019aae-d7ab-4c2b-b407-cae9ec42d6d9,c4,c1,27,?,?,surb={'id': 'edf3d631-169a-4605-9651-b5a6518ff407', 'route': ['p1', 'e12', 'i3', 'x3', 'p1', 'c4']}
1769490228.7139642,SENT,e78f2509-7805-4688-a14b-3d00d60edd24,159a65f7-facb-4b16-92dc-0dd4864e0120,c4,c1,3380,?,p1,
1769490228.7143903,CREATED,eefbb87c-81d9-47e5-a01c-0d30e19f5b9c,cc019aae-d7ab-4c2b-b407-cae9ec42d6d9,c4,c1,27,?,?,surb={'id': 'edf3d631-169a-4605-9651-b5a6518ff407', 'route': ['p1', 'e12', 'i3', 'x3', 'p1', 'c4']}
1769490229.0276825,SENT,f7945fe9-fb90-47a4-94ca-f14f2a72fb34,40485c5f-c814-40af-a67f-da8ccdebd479,c4,c1,3393,?,p1,
1769490229.0278337,CREATED,4aaaaca5-0db5-4980-aed1-8beaaf3a5b64,36b81650-374c-4282-bc06-af1258086f1e,c4,c1,26,?,?,surb={'id': '6c274efe-ff5d-42da-a338-3b4c3fc29f7d', 'route': ['p1', 'e9', 'i11', 'x10', 'p1', 'c4']}
1769490229.2135592,SENT,d41c2738-cbdc-4fc5-84af-629841cf4d5d,f31b90a1-e7b6-4a90-a5b2-5114e70f5ace,c4,c1,3359,?,p1,
