timestamp,event_type,packet_id,src,dst,size,prev_hop,next_hop,flags
1768406987.7875013,RECEIVED,fc7729a6-49ef-4962-bef3-7f287538ab4e,c3,DROP,605,i10,?,
1768406988.0313225,RECEIVED,6130e0ed-aa1d-42f8-bc47-a91766ca6a1a,c3,DROP,381,x10,?,
1768406988.119155,SENT,fc7729a6-49ef-4962-bef3-7f287538ab4e,c3,DROP,381,?,e11,
1768406988.1194427,FORWARDED,fc7729a6-49ef-4962-bef3-7f287538ab4e,c3,DROP,381,?,e11,
1768406988.9541383,RECEIVED,54afa1fe-cf6e-471c-a441-43be1f754169,c5,c1,995,i11,?,
1768406990.1458602,RECEIVED,14fae6c2-6e01-496c-aa75-63fa91137c4b,c1,c2,1003,i12,?,
1768406990.2555108,SENT,54afa1fe-cf6e-471c-a441-43be1f754169,c5,c1,675,?,p1,
1768406990.2555878,FORWARDED,54afa1fe-cf6e-471c-a441-43be1f754169,c5,c1,675,?,p1,
1768406990.412398,RECEIVED,01baf04e-e17c-4eb5-8211-d5e9c93f2373,c5,c4,1004,i9,?,
1768406990.658107,SENT,01baf04e-e17c-4eb5-8211-d5e9c93f2373,c5,c4,679,?,p1,
1768406990.6581485,FORWARDED,01baf04e-e17c-4eb5-8211-d5e9c93f2373,c5,c4,679,?,p1,
1768406991.0439913,SENT,14fae6c2-6e01-496c-aa75-63fa91137c4b,c1,c2,680,?,p2,
1768406991.0441525,FORWARDED,14fae6c2-6e01-496c-aa75-63fa91137c4b,c1,c2,680,?,p2,
1768406991.080044,RECEIVED,8974f441-9ce9-41a7-8ab1-a81d4fb9250a,c4,c2,997,i3,?,
1768406991.1033149,SENT,8974f441-9ce9-41a7-8ab1-a81d4fb9250a,c4,c2,675,?,p2,
1768406991.1033676,FORWARDED,8974f441-9ce9-41a7-8ab1-a81d4fb9250a,c4,c2,675,?,p2,
1768406992.6399724,RECEIVED,b409cf49-ca42-43e7-90da-9e8b80c0d99a,c2,DROP,601,i1,?,
1768406992.687592,SENT,b409cf49-ca42-43e7-90da-9e8b80c0d99a,c2,DROP,377,?,x6,
1768406992.6876826,FORWARDED,b409cf49-ca42-43e7-90da-9e8b80c0d99a,c2,DROP,377,?,x6,
1768406992.8887804,RECEIVED,f96f9c36-70da-465d-8ec7-0666897d3bca,c1,c2,1003,i5,?,
1768406993.303822,RECEIVED,89fe0942-8958-4587-933d-27888afd18bd,c3,c4,997,i1,?,
1768406993.306714,SENT,f96f9c36-70da-465d-8ec7-0666897d3bca,c1,c2,680,?,p2,
1768406993.3067923,FORWARDED,f96f9c36-70da-465d-8ec7-0666897d3bca,c1,c2,680,?,p2,
1768406993.3183916,SENT,89fe0942-8958-4587-933d-27888afd18bd,c3,c4,673,?,p1,
1768406993.3184543,FORWARDED,89fe0942-8958-4587-933d-27888afd18bd,c3,c4,673,?,p1,
1768406993.8695486,RECEIVED,de203984-dd20-46db-8fbc-2c73dfbf8518,c3,c5,999,i11,?,
1768406995.0042005,RECEIVED,13dfde4c-9871-441c-9640-a0757f1bc8ae,c2,c4,1000,i11,?,
1768406995.128802,SENT,13dfde4c-9871-441c-9640-a0757f1bc8ae,c2,c4,676,?,p1,
1768406995.1289353,FORWARDED,13dfde4c-9871-441c-9640-a0757f1bc8ae,c2,c4,676,?,p1,
1768406995.197021,SENT,de203984-dd20-46db-8fbc-2c73dfbf8518,c3,c5,678,?,p2,
1768406995.1971273,FORWARDED,de203984-dd20-46db-8fbc-2c73dfbf8518,c3,c5,678,?,p2,
1768406995.8184855,RECEIVED,aed973f3-278c-4805-8ffd-ffa3d0bd0d43,c2,c3,995,i5,?,
1768406996.3362243,RECEIVED,e9141f57-0672-4c3a-8e5a-c49d68b53014,c1,c2,991,i5,?,
1768406996.3686075,RECEIVED,5effcdec-da16-4877-a80d-970da97a2be8,c4,c5,1003,i10,?,
1768406996.4664285,SENT,aed973f3-278c-4805-8ffd-ffa3d0bd0d43,c2,c3,675,?,p3,
1768406996.4664705,FORWARDED,aed973f3-278c-4805-8ffd-ffa3d0bd0d43,c2,c3,675,?,p3,
1768406996.6213908,SENT,e9141f57-0672-4c3a-8e5a-c49d68b53014,c1,c2,671,?,p2,
1768406996.6214347,FORWARDED,e9141f57-0672-4c3a-8e5a-c49d68b53014,c1,c2,671,?,p2,
1768406996.7327044,RECEIVED,22073796-4431-444e-b2ca-53e0009338fb,c5,c1,1003,i11,?,
1768406996.86002,SENT,22073796-4431-444e-b2ca-53e0009338fb,c5,c1,679,?,p1,
1768406996.8600795,FORWARDED,22073796-4431-444e-b2ca-53e0009338fb,c5,c1,679,?,p1,
1768406997.0341592,SENT,5effcdec-da16-4877-a80d-970da97a2be8,c4,c5,680,?,p2,
1768406997.0359197,FORWARDED,5effcdec-da16-4877-a80d-970da97a2be8,c4,c5,680,?,p2,
1768406997.1101596,RECEIVED,a6a39f41-be9b-4ad9-ade7-13224cdbb52b,c4,c5,1003,i1,?,
1768406997.1497226,RECEIVED,6bac2b3b-80b1-4d42-8cd0-ca801f7e60e2,c1,c3,1000,i3,?,
1768406997.2944434,SENT,6bac2b3b-80b1-4d42-8cd0-ca801f7e60e2,c1,c3,676,?,p3,
1768406997.294486,FORWARDED,6bac2b3b-80b1-4d42-8cd0-ca801f7e60e2,c1,c3,676,?,p3,
1768406997.7144182,SENT,a6a39f41-be9b-4ad9-ade7-13224cdbb52b,c4,c5,679,?,p2,
1768406997.7144623,FORWARDED,a6a39f41-be9b-4ad9-ade7-13224cdbb52b,c4,c5,679,?,p2,
1768406999.4116316,RECEIVED,3bbedd23-ad62-4ad4-8fca-38b961ae6e85,c1,c2,1003,i7,?,
1768407000.1481507,SENT,3bbedd23-ad62-4ad4-8fca-38b961ae6e85,c1,c2,679,?,p2,
1768407000.1482012,FORWARDED,3bbedd23-ad62-4ad4-8fca-38b961ae6e85,c1,c2,679,?,p2,
1768407001.1460366,RECEIVED,6de87246-93ec-4016-a9b8-56fb51fddc67,c5,c3,1002,i5,?,
1768407001.2198255,RECEIVED,bc664b2b-ec5b-4d8b-a83c-012788605b37,c3,c5,1005,i1,?,
1768407001.2525213,SENT,bc664b2b-ec5b-4d8b-a83c-012788605b37,c3,c5,680,?,p2,
1768407001.252561,FORWARDED,bc664b2b-ec5b-4d8b-a83c-012788605b37,c3,c5,680,?,p2,
1768407001.623014,SENT,6de87246-93ec-4016-a9b8-56fb51fddc67,c5,c3,679,?,p3,
1768407001.6237607,FORWARDED,6de87246-93ec-4016-a9b8-56fb51fddc67,c5,c3,679,?,p3,
1768407004.287395,RECEIVED,63fa8d82-e519-4aa3-b662-e14c2c3c5c92,c5,c4,996,i3,?,
1768407004.3616405,SENT,63fa8d82-e519-4aa3-b662-e14c2c3c5c92,c5,c4,674,?,p1,
1768407004.3616836,FORWARDED,63fa8d82-e519-4aa3-b662-e14c2c3c5c92,c5,c4,674,?,p1,
1768407004.8532186,RECEIVED,a1a3be79-e35a-45fb-a6c4-fb5e2c70b5a7,c2,c4,995,i2,?,
1768407005.0933774,RECEIVED,d7428f48-a658-4206-9816-4aa9c72299c9,c3,c4,999,i1,?,
1768407005.270384,RECEIVED,4886089e-90fb-42d3-b0a8-545fc47d6aa8,c4,c5,1003,i10,?,
1768407005.2704904,SENT,a1a3be79-e35a-45fb-a6c4-fb5e2c70b5a7,c2,c4,675,?,p1,
1768407005.2707424,FORWARDED,a1a3be79-e35a-45fb-a6c4-fb5e2c70b5a7,c2,c4,675,?,p1,
1768407005.3238673,RECEIVED,f44159df-5aa5-4517-9dbe-3894c42f70e0,c1,c5,1003,i2,?,
1768407005.3375614,RECEIVED,50e7cd4c-0f4e-44cc-9ab0-56e20a23a2bb,c5,c1,1003,i6,?,
1768407005.4517648,SENT,d7428f48-a658-4206-9816-4aa9c72299c9,c3,c4,676,?,p1,
1768407005.4518247,FORWARDED,d7428f48-a658-4206-9816-4aa9c72299c9,c3,c4,676,?,p1,
1768407005.6470933,SENT,f44159df-5aa5-4517-9dbe-3894c42f70e0,c1,c5,679,?,p2,
1768407005.6471395,FORWARDED,f44159df-5aa5-4517-9dbe-3894c42f70e0,c1,c5,679,?,p2,
1768407005.917606,SENT,4886089e-90fb-42d3-b0a8-545fc47d6aa8,c4,c5,681,?,p2,
1768407005.9177458,FORWARDED,4886089e-90fb-42d3-b0a8-545fc47d6aa8,c4,c5,681,?,p2,
1768407006.0818803,SENT,50e7cd4c-0f4e-44cc-9ab0-56e20a23a2bb,c5,c1,680,?,p1,
1768407006.0819263,FORWARDED,50e7cd4c-0f4e-44cc-9ab0-56e20a23a2bb,c5,c1,680,?,p1,
1768407006.5104465,RECEIVED,d65dd91a-4297-4543-9e85-69b486583a90,c2,c4,995,i4,?,
1768407007.3306246,SENT,d65dd91a-4297-4543-9e85-69b486583a90,c2,c4,675,?,p1,
1768407007.3306808,FORWARDED,d65dd91a-4297-4543-9e85-69b486583a90,c2,c4,675,?,p1,
1768407007.521871,RECEIVED,7e3351ae-f8ec-4c31-92cc-258cea6c8227,c1,c5,998,i2,?,
1768407007.7978673,RECEIVED,3a3b4c9a-4bab-4c47-b3e3-004d75ccb6cb,c1,c5,999,i11,?,
1768407007.991805,RECEIVED,09c3e31f-5d61-49ec-9557-fe58a998c624,c5,DROP,603,i11,?,
1768407008.0695996,SENT,09c3e31f-5d61-49ec-9557-fe58a998c624,c5,DROP,381,?,i4,
1768407008.0696514,FORWARDED,09c3e31f-5d61-49ec-9557-fe58a998c624,c5,DROP,381,?,i4,
1768407008.1728933,SENT,7e3351ae-f8ec-4c31-92cc-258cea6c8227,c1,c5,676,?,p2,
1768407008.1729457,FORWARDED,7e3351ae-f8ec-4c31-92cc-258cea6c8227,c1,c5,676,?,p2,
1768407008.5123878,SENT,3a3b4c9a-4bab-4c47-b3e3-004d75ccb6cb,c1,c5,676,?,p2,
1768407008.5124233,FORWARDED,3a3b4c9a-4bab-4c47-b3e3-004d75ccb6cb,c1,c5,676,?,p2,
1768407008.5920992,RECEIVED,53c98f9e-f04a-4d13-baca-60df2beaa0a2,c3,c2,999,i2,?,
1768407008.8405464,RECEIVED,c6bcb7d8-cda0-493d-8ed6-6148b84c6faa,c3,c4,1000,i6,?,
1768407008.984091,RECEIVED,3769b9d5-38ea-4bc6-803b-dd3f20c9cf8b,c5,c4,999,i5,?,
1768407009.0605187,RECEIVED,2035882c-8408-4927-8301-a58e42c5e8a4,c2,c1,1000,i10,?,
1768407009.063296,SENT,c6bcb7d8-cda0-493d-8ed6-6148b84c6faa,c3,c4,676,?,p1,
1768407009.0633364,FORWARDED,c6bcb7d8-cda0-493d-8ed6-6148b84c6faa,c3,c4,676,?,p1,
1768407009.2785597,SENT,53c98f9e-f04a-4d13-baca-60df2beaa0a2,c3,c2,676,?,p2,
1768407009.2785983,FORWARDED,53c98f9e-f04a-4d13-baca-60df2beaa0a2,c3,c2,676,?,p2,
1768407009.312381,SENT,2035882c-8408-4927-8301-a58e42c5e8a4,c2,c1,676,?,p1,
1768407009.3124168,FORWARDED,2035882c-8408-4927-8301-a58e42c5e8a4,c2,c1,676,?,p1,
1768407009.370933,RECEIVED,8e56b02f-5d90-4eb9-917d-7ba9bac1a3e1,c3,c5,995,i8,?,
1768407009.4228632,SENT,3769b9d5-38ea-4bc6-803b-dd3f20c9cf8b,c5,c4,676,?,p1,
1768407009.4229033,FORWARDED,3769b9d5-38ea-4bc6-803b-dd3f20c9cf8b,c5,c4,676,?,p1,
1768407009.4449136,RECEIVED,fbca2f4b-6c41-4422-b37c-cfbc7de1cc6c,c3,c5,995,i2,?,
1768407010.0551965,SENT,8e56b02f-5d90-4eb9-917d-7ba9bac1a3e1,c3,c5,675,?,p2,
