timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769451281.1891384,SENT,086185fe-486a-4acd-a8cc-8d3bb980e112,8ade68a0-4f7a-4ca9-b18e-e0022d5734fe,c1,DROP,2045,?,p1,
1769451281.189281,CREATED,43455955-c90c-4763-8a8e-9afa024cf321,7181c355-268f-4224-a28e-9a5d355db2b9,c1,DROP,27,?,?,
1769451281.672961,SENT,22d08d1c-d7fa-4f43-a553-1fc5018dcb00,ba2ad2b2-736f-4b20-a601-2188dbe58f59,c1,c4,3347,?,p1,
1769451281.6734807,CREATED,e79d6a15-0da4-4e57-b994-01f6afd66efe,bd088ece-810b-460a-b228-30ec4f71d1d5,c1,c4,26,?,?,surb={'id': '8fca6501-2d55-497b-8e20-ea3f07d7cc42', 'route': ['p1', 'e8', 'i3', 'x1', 'p1', 'c1']}
1769451430.8608687,SENT,883b39e3-c138-4859-b31d-ef0206fe28b5,5ac09c85-447a-45f6-ad61-e477dde4b168,c1,c4,3376,?,p1,
1769451430.860965,CREATED,a57bdcea-758c-4600-97e7-ba4f2678a203,ae109c52-137c-4cff-91ef-a5e5fa2c8efc,c1,c4,26,?,?,surb={'id': 'e43c3beb-c4c7-4ad1-892a-52c76d248ce9', 'route': ['p1', 'e3', 'i2', 'x3', 'p1', 'c1']}
1769451430.9145396,RECEIVED,f40ad660-0144-48a4-88ed-73150905be55,5dd13d52-2ce2-4cf0-9a2c-77fc1a2b16da,c5,c1,26,p1,?,surb={'id': '70b5ef18-c63a-4a84-b76f-b7f5eb1935e1', 'route': ['p1', 'e7', 'i4', 'x9', 'p2', 'c5']}
1769451430.9998453,SENT,917d0883-5bbe-4565-8fb6-7960b9601b28,4ad18d5c-269d-4dff-a066-0594425e2679,c1,c4,3359,?,p1,
1769451430.9999423,CREATED,b0ce2d05-5154-492a-a1cc-b919daa5833b,4e74e1d1-b467-49df-8d98-d23b40ad38d5,c1,c4,27,?,?,surb={'id': '17039e11-1174-4306-b5ff-696c9405b754', 'route': ['p1', 'e2', 'i3', 'x11', 'p1', 'c1']}
1769451431.051588,SENT,eacf50e4-49f4-4124-a475-635967dc865e,886b3f39-2c81-41a5-b27c-b877b1e26215,c1,c4,3384,?,p1,
1769451431.0516853,CREATED,202e1f0e-7d0f-4992-b157-b1dc5e30ca72,8feb8376-0b0c-4917-9510-17ce4d07c994,c1,c4,27,?,?,surb={'id': '92122753-f478-446c-87f8-659363a1c373', 'route': ['p1', 'e2', 'i4', 'x6', 'p1', 'c1']}
1769451431.3025732,SENT,72d64788-9639-4dc5-ae43-b178a153ac1b,3f14d6d0-2d48-41b0-8fb3-cec3ec189f22,c1,c4,3371,?,p1,
1769451431.3027177,CREATED,4985b699-9cf4-46c1-bc46-71fca6c67b8b,d5881fa5-b2ec-4ee4-8332-8893cf967b82,c1,c4,27,?,?,surb={'id': 'bb7cb5bf-87a2-4a40-8ed3-7f0033a32eb2', 'route': ['p1', 'e1', 'i10', 'x1', 'p1', 'c1']}
1769451431.635155,RECEIVED,9c176b5f-2820-4b6f-9d12-ea3b4cb9fef4,f59a4fcc-4b8e-4987-b190-52d922d1d402,c5,c1,25,p1,?,surb={'id': 'dc12a667-319a-4c66-9769-f2fa32b57b89', 'route': ['p1', 'e9', 'i3', 'x11', 'p2', 'c5']}
1769451431.7311225,SENT,8c81fe05-c25b-4462-9b62-aea8bfb94a7c,ec2d2bdd-4704-43d8-8781-3afaa783e232,c1,c4,3367,?,p1,
1769451431.731222,CREATED,3be8833d-3f06-4039-a3e6-ee0b2e26deee,edbe0d3a-311f-4eb1-9723-c5ef08ee842b,c1,c4,27,?,?,surb={'id': 'cf82514b-ae6a-4718-a41f-20717734b1c5', 'route': ['p1', 'e1', 'i11', 'x6', 'p1', 'c1']}
1769451431.9011562,RECEIVED,8418364c-04b5-49f8-98d0-fbf766905f12,253d2763-cb24-4880-be64-c03a4415f0de,c5,c1,26,p1,?,surb={'id': 'ece891a9-edd6-46b2-878d-924efe23379c', 'route': ['p1', 'e10', 'i6', 'x10', 'p2', 'c5']}
1769451431.938957,SENT,0ddcd40b-484d-4a07-a390-cdc9faf97cca,d70d367f-9db8-4ad7-8300-db30d7e52a08,c1,c4,3381,?,p1,
1769451431.9390724,CREATED,dcdf82e4-6948-496e-bbfd-82cd31138326,4f23eb2a-fc28-4a7f-bea5-8c2ac13c12d2,c1,c4,27,?,?,surb={'id': 'beeca29a-f6e9-4ca8-bdd3-2d2258acd107', 'route': ['p1', 'e9', 'i3', 'x5', 'p1', 'c1']}
1769451431.9976661,SENT,d0dc7771-f9d1-4c17-a518-1dc993f51df1,7c2f9b13-50a5-4964-8c1b-99de03c954b4,c1,c4,3359,?,p1,
1769451431.9977775,CREATED,6dda866c-2e35-46f6-8e96-a4d8b34a8769,5b697e6b-9bc3-4c2f-83d1-fae20d107e3c,c1,c4,27,?,?,surb={'id': '1388b175-273e-41dc-8b9a-14e6776b25cf', 'route': ['p1', 'e3', 'i11', 'x6', 'p1', 'c1']}
1769451432.10874,RECEIVED,6065b439-dee5-4790-abc7-fbfa342934cf,8650d2b6-77cc-47f8-b69b-c5e4678ddf13,c5,c1,26,p1,?,surb={'id': '7d0f5463-fb65-425f-88e1-dfe16578d179', 'route': ['p1', 'e3', 'i2', 'x9', 'p2', 'c5']}
1769451432.207454,RECEIVED,88148c06-b0af-440d-9222-e0cafe3d0d90,86684910-9351-41da-b56c-080092af6b6a,c5,c1,26,p1,?,surb={'id': 'a43893e4-12bf-423f-8681-e102a9dbaa2b', 'route': ['p1', 'e8', 'i10', 'x8', 'p2', 'c5']}
1769451432.289124,RECEIVED,d637d9c2-2bb7-4ba5-b838-9725e6026eb0,41414521-2216-44eb-b344-aa87415e09ee,c5,c1,26,p1,?,surb={'id': 'b202ac11-1d91-4b37-9e3c-ac14e8a2ab6a', 'route': ['p1', 'e2', 'i10', 'x11', 'p2', 'c5']}
1769451432.3310354,SENT,adca41c8-52c3-4e5e-8172-242cb72d59e4,379e061d-c1a2-4488-a11d-bc063ea041f3,c1,c4,3356,?,p1,
1769451432.3328943,CREATED,d4dc97eb-6d83-4b9b-b504-10f89f12d1f1,3c2e2b42-c376-4106-93b0-f53a07cb1ff1,c1,c4,25,?,?,surb={'id': '09d59f4d-6e5e-4162-9917-ae3f8bfe49e4', 'route': ['p1', 'e4', 'i2', 'x7', 'p1', 'c1']}
1769451432.7671638,RECEIVED,9a132e50-ba1c-4e5e-8c0c-7af80b5ee007,f395e1bc-3b80-40d1-b2ca-5dd781bb3f25,c5,c1,26,p1,?,surb={'id': 'f665b512-c969-4197-a65b-569da84ed5da', 'route': ['p1', 'e6', 'i4', 'x5', 'p2', 'c5']}
1769451433.0369544,SENT,ed355415-d358-4215-a2ee-bc9022fbe184,bc453909-7a52-459d-b38c-75255e1e2f61,c1,c4,3376,?,p1,
1769451433.0370762,CREATED,1ce76088-a270-4a6c-86c7-1076f7814cbf,7e7d5055-9ecb-419a-975f-374f6c383c9f,c1,c4,27,?,?,surb={'id': '65041621-ccc3-43e6-88ce-f1a65fd8dc04', 'route': ['p1', 'e2', 'i1', 'x10', 'p1', 'c1']}
1769451433.055588,RECEIVED,e470274e-f635-4ae8-90c1-7d555952185c,540e37e9-bcd6-41a8-bded-7205fecea3ef,c5,c1,27,p1,?,surb={'id': 'add4e3a7-762f-433f-bbdb-6bba757730e4', 'route': ['p1', 'e2', 'i3', 'x4', 'p2', 'c5']}
1769451433.4608347,RECEIVED,4de81fd8-34d5-4bf6-901f-3fc3972a15f0,5924e022-7b33-41fe-b2eb-98287f16f176,c5,c1,27,p1,?,surb={'id': '89b91c5b-4bed-4819-aff3-beb693adac94', 'route': ['p1', 'e1', 'i1', 'x9', 'p2', 'c5']}
1769451433.6360602,SENT,1fa1d4e1-249a-4ed9-8fef-ce07b2ff4d32,27fd680d-0924-4f61-ae3f-c9caa005f9b9,c1,c4,3381,?,p1,
1769451433.6361375,CREATED,a37c1e9f-835d-4747-a275-b96ab863daa0,3f1cba2a-d799-4253-9a86-52b891f9d1f3,c1,c4,27,?,?,surb={'id': '0e9a7a02-11b4-4a8d-a9ac-05327299b5d0', 'route': ['p1', 'e5', 'i11', 'x11', 'p1', 'c1']}
1769451433.6968157,SENT,14f19198-2d15-4f20-bb04-c31ae6f71834,269d978a-837d-4607-936c-69f06970fccd,c1,c4,3359,?,p1,
1769451433.6968904,CREATED,97ce31bf-b8db-432d-9c1a-79f1a2ec640c,a5052e1b-92d8-49ec-a9a7-4be11fa7af18,c1,c4,27,?,?,surb={'id': '7d0e0bb4-cc51-4230-aab0-511ebaa7a448', 'route': ['p1', 'e2', 'i7', 'x10', 'p1', 'c1']}
1769451433.892238,SENT,e0053ba1-b3f7-4654-9401-fdfc42cd8121,2ec4c0e6-783e-46e2-9bae-d62e30384d7b,c1,c4,3383,?,p1,
1769451433.892327,CREATED,bbd41e09-101c-4f63-97cf-cf49e9f23f2b,1d5a9099-55ef-4641-857b-64e2f544338c,c1,c4,26,?,?,surb={'id': 'dff3b91c-8201-426e-8c30-6f62bf773a48', 'route': ['p1', 'e10', 'i10', 'x3', 'p1', 'c1']}
1769451433.9148748,SENT,a33d31af-92a1-43a6-90f3-14dde6179f9f,718f0025-4a31-4764-92a2-e36a3b3aa4b6,c1,c4,3388,?,p1,
1769451433.914967,CREATED,e2667faf-f0e4-4b38-9b04-60c62177182d,a387bf85-26ff-41df-9467-41b12e6a58aa,c1,c4,27,?,?,surb={'id': '4f5c94fc-e27f-4c8a-8865-d90598461182', 'route': ['p1', 'e4', 'i10', 'x6', 'p1', 'c1']}
1769451434.6465304,SENT,11541839-3c75-4104-870b-b2619d3b4e83,92da7711-4f8a-4f18-abae-19b38120693f,c1,c4,3377,?,p1,
1769451434.6466467,CREATED,a3efdf51-1b98-443c-b4de-172e601a72f1,ed23da34-0b5a-4c2d-888c-2c594b0ea8fc,c1,c4,26,?,?,surb={'id': 'b74342e3-5235-4c5d-9ff0-cd48283aa380', 'route': ['p1', 'e4', 'i12', 'x3', 'p1', 'c1']}
1769451434.6791747,RECEIVED,13611473-9e1d-4814-a9fa-4efaaa56c60a,1885b15d-1cfd-4158-9270-c19b41795da6,c5,c1,27,p1,?,surb={'id': '2e00d778-0019-49fd-b95e-36ea67272daa', 'route': ['p1', 'e11', 'i1', 'x3', 'p2', 'c5']}
1769451435.0908606,RECEIVED,4e8a5275-ca1f-499b-b85d-1b494f954a7a,63cf5872-31ac-4779-a930-8df4a263f66e,c5,c1,26,p1,?,surb={'id': 'f85b3ed0-2b1b-4e6e-9c2c-4f2bac81efc6', 'route': ['p1', 'e1', 'i2', 'x5', 'p2', 'c5']}
1769451435.2501445,RECEIVED,893d75a3-e741-4b34-a593-c455541717ae,f1e25958-1a11-4903-a9fa-ab1b29325c07,c5,c1,27,p1,?,surb={'id': '6bccbb36-09dd-4cf4-99a8-525e4707beb4', 'route': ['p1', 'e12', 'i2', 'x4', 'p2', 'c5']}
1769451435.2911904,SENT,5d1512af-8109-4893-9e59-89bdbc0a5433,c0f86459-70d1-4d41-8c21-1b86a3e427ee,c1,c4,3392,?,p1,
1769451435.291286,CREATED,81774612-db2f-47d9-a54c-60c0fbb788c3,b90310de-bd31-468f-880c-952ae3cd4260,c1,c4,27,?,?,surb={'id': '7762245a-ae16-43f4-b24c-7974edc52d00', 'route': ['p1', 'e3', 'i12', 'x2', 'p1', 'c1']}
1769451435.4653838,RECEIVED,da84e3b4-fea6-4b67-aaa8-272026232666,7cf4e3d9-286b-42ea-9908-e7b90a104257,c5,c1,27,p1,?,surb={'id': '62dd0924-b6cf-4a05-b4f9-91239f509469', 'route': ['p1', 'e1', 'i9', 'x7', 'p2', 'c5']}
1769451436.0101254,RECEIVED,6b270d23-fe03-4526-a8a1-a95ebe2ca3af,32c3998a-cc2d-457f-8436-49235a4be061,c5,c1,27,p1,?,surb={'id': '874c66bd-077d-4af3-a637-ba22f30d4a26', 'route': ['p1', 'e5', 'i2', 'x5', 'p2', 'c5']}
1769451436.0243993,SENT,f42bef7c-a002-4f49-ab76-dccc602ea2f5,86f61254-527f-480f-8e7d-3394428152a3,c1,c4,3391,?,p1,
1769451436.0244596,CREATED,6fbe849a-f815-4d35-8fba-21075ff96a9d,c6ec8bab-0fc8-45e0-8946-c286ba1b61e6,c1,c4,27,?,?,surb={'id': '1f4fc204-7692-4ea1-86bf-ca5e1916f729', 'route': ['p1', 'e3', 'i12', 'x10', 'p1', 'c1']}
1769451436.081525,SENT,8c6127c3-50bd-4d87-8645-5a041ccdb092,ac9fa5b6-3162-4652-8909-e631530a69d5,c1,c4,3382,?,p1,
1769451436.081576,CREATED,b8b4f247-bfef-4d42-891f-34c0ffd21a4b,6d38e030-baa1-4d97-ac77-1536a47d7eaa,c1,c4,26,?,?,surb={'id': '707561f9-d6a9-41ab-b71c-0f09cdc13cdf', 'route': ['p1', 'e8', 'i10', 'x5', 'p1', 'c1']}
1769451436.2523685,RECEIVED,6fb987b2-4d2c-4b7f-a9a4-4f46c3e850a3,4040ae15-1365-4a9f-ad8e-0095403fe47b,c5,c1,27,p1,?,surb={'id': '4e6b6daa-638f-43d3-93a3-ce31bdd50f5f', 'route': ['p1', 'e6', 'i9', 'x10', 'p2', 'c5']}
1769451436.8299935,SENT,21dd2923-06e8-4395-99d1-4667c3ce983d,ea4e06e0-432d-4444-9e15-28ea82badb3b,c1,c4,3379,?,p1,
1769451436.8300803,CREATED,28d75480-6104-42ae-915b-7a77f7b190ba,52778e1c-a954-4c17-89a4-e86d42d1c34d,c1,c4,27,?,?,surb={'id': '645705ad-e03e-4b4b-8350-a42cea2170e2', 'route': ['p1', 'e9', 'i12', 'x4', 'p1', 'c1']}
1769451436.8604002,RECEIVED,d9c92e0f-bcda-4518-9489-7a72f3fbf2b0,4e16e9ae-1963-4bb7-a35e-e4f91c21c218,c5,c1,26,p1,?,surb={'id': 'f6a9e16f-418d-4e35-93e0-6720164c8a25', 'route': ['p1', 'e11', 'i6', 'x3', 'p2', 'c5']}
1769451437.144201,RECEIVED,77b6df27-dd4a-4da2-9bee-2ff3058edda4,65882965-cfba-44b1-b6aa-3d529970a50d,c5,c1,27,p1,?,surb={'id': '0f9e5c85-4e90-4de5-bbc2-10e763eb3854', 'route': ['p1', 'e10', 'i12', 'x8', 'p2', 'c5']}
1769451437.1744432,SENT,2054da83-815e-41f1-82a3-8fc756a0f9cb,885d5120-8853-4283-9b36-7a7c5488a7ce,c1,c4,3397,?,p1,
1769451437.1745434,CREATED,1ba8c6e4-17fe-4a65-8cb0-b9780a1029a9,9da9507e-1a79-4c24-b076-1b2740ea787b,c1,c4,27,?,?,surb={'id': '5773340c-6c8b-439d-97db-10f20176df9b', 'route': ['p1', 'e9', 'i12', 'x2', 'p1', 'c1']}
1769451437.196626,RECEIVED,18cde660-5201-48e8-864b-b90ab07249ff,e2be18be-f490-48f9-8c30-11c7a2b01b04,c5,c1,26,p1,?,surb={'id': '4cf2046a-f49e-4a5c-b67f-ad1e65ce251b', 'route': ['p1', 'e4', 'i11', 'x1', 'p2', 'c5']}
1769451437.4194417,SENT,9272677f-9d99-4e02-8581-af45a243ad36,b1cdea45-db47-4750-a8c3-928990f24098,c1,c4,3385,?,p1,
1769451437.4195113,CREATED,b0119837-963c-4e4d-94b3-0eb5037dadcc,17aeef76-1ab9-45e0-97e7-4c14ca94d2e7,c1,c4,25,?,?,surb={'id': 'a31bb0b5-fcf6-4e2a-a964-983b0a404898', 'route': ['p1', 'e11', 'i11', 'x8', 'p1', 'c1']}
1769451437.4414098,SENT,8d755ae7-d613-4874-8db9-c650a10f5923,6ccc51b3-8d27-4d76-bc23-6508cee55b90,c1,c4,3376,?,p1,
1769451437.4414842,CREATED,5395a3ea-78ca-4dea-a1cb-8721dfa10308,f6259622-fdec-413b-8c54-c854eaf2ae6e,c1,c4,27,?,?,surb={'id': 'e15e608e-ef67-4cbf-9b58-22972b86a70a', 'route': ['p1', 'e2', 'i2', 'x9', 'p1', 'c1']}
1769451437.496613,RECEIVED,e1df1fef-c57c-4cb4-b078-550986c89e9a,49646477-482e-4e9e-9bb0-5dc9fcafb293,c5,c1,27,p1,?,surb={'id': '37f3e253-208c-44ee-aed0-69e21ad6dfd3', 'route': ['p1', 'e11', 'i7', 'x5', 'p2', 'c5']}
1769451437.5210645,SENT,4dc7a07b-1e7c-42c8-bd94-bad8a1ced759,374041ee-5fee-4a9a-9b01-7fdc60ad52d2,c1,c4,3376,?,p1,
1769451437.5211697,CREATED,09ec49dc-766a-46a5-8a84-d892ad2e5f67,3659881d-2ce0-4b33-b85b-60709c3fb3f0,c1,c4,27,?,?,surb={'id': 'b552d642-09de-4cb4-8543-cd64adbfe6af', 'route': ['p1', 'e9', 'i6', 'x8', 'p1', 'c1']}
1769451437.7183585,SENT,d507a5ee-214a-4add-9c92-e4720c3a96b1,f39711b7-65cc-4c7a-b3a4-e4ec7e37f037,c1,c4,3392,?,p1,
1769451437.7184339,CREATED,1ae6b91e-e134-4906-8f45-461243dcbc7f,b7de7952-f3e3-45e5-b59f-80960991fd9c,c1,c4,27,?,?,surb={'id': '9fac76cc-0f2e-43f2-8379-8e70e84ce869', 'route': ['p1', 'e4', 'i11', 'x3', 'p1', 'c1']}
1769451437.812268,RECEIVED,12446c89-5114-4cab-bd8f-7238cf4c3625,5a01af14-1186-456b-9bbb-965c3c8c76bb,c5,c1,27,p1,?,surb={'id': '4a9c0f5a-8ec6-48bc-b54d-51de22537286', 'route': ['p1', 'e6', 'i12', 'x7', 'p2', 'c5']}
1769451437.8959613,SENT,b5f2089a-6b3e-45c1-9cfd-e045b15c9dfb,af736854-728f-41cc-98e3-1f4fb5f99c96,c1,c4,3392,?,p1,
1769451437.896037,CREATED,409a5d2d-5b52-4215-adfa-61be43043c0b,a42e9666-db67-49e7-b599-8fed648689b8,c1,c4,27,?,?,surb={'id': '2087dd72-bc12-4f7e-831c-5b1adf66d3d4', 'route': ['p1', 'e9', 'i11', 'x5', 'p1', 'c1']}
1769451438.1565497,RECEIVED,838cbd7f-24c1-4226-abab-ec42c7c7b04f,48fe4ccd-bf68-42f2-9d43-683615f4d3e6,c5,c1,27,p1,?,surb={'id': '7f09e1ef-367c-4f1e-9914-f78ecc764a7d', 'route': ['p1', 'e6', 'i9', 'x8', 'p2', 'c5']}
1769451438.368316,RECEIVED,30799c25-912c-474a-aeea-c1aa6acb40ab,1ef669cb-e2f0-43c1-9bd8-abd499b8b478,c5,c1,27,p1,?,surb={'id': 'c835885a-56c8-4819-8818-d7af5e4d145f', 'route': ['p1', 'e7', 'i4', 'x12', 'p2', 'c5']}
1769451438.3839972,SENT,0ca72012-1e16-457b-b0fc-06d2af787048,2051868e-962d-4e63-b5b5-8397736e15c3,c1,c4,3359,?,p1,
1769451438.384146,CREATED,df4632bf-b8d6-445f-877a-681e18f6e34c,31b339d9-5dd5-4ee5-93bd-b0ec0b85adb6,c1,c4,27,?,?,surb={'id': '23d0ea4f-41ce-448a-a8e1-dc15a0b7c1d6', 'route': ['p1', 'e3', 'i2', 'x12', 'p1', 'c1']}
1769451438.5520065,SENT,5f26b02a-9713-4c59-a47b-6e7dd93c4c27,a8273a2d-88d9-4369-9dd4-fbd71d61a3c1,c1,c4,3386,?,p1,
1769451438.5522242,CREATED,10b699db-fe64-4aa4-8df8-c0fb6a80607e,f340f631-52a3-479e-ae26-86870dbae073,c1,c4,27,?,?,surb={'id': '331bcc47-32f4-4e35-b254-b1ec41ee55c3', 'route': ['p1', 'e1', 'i1', 'x11', 'p1', 'c1']}
1769451438.680576,RECEIVED,9f341470-55a8-4c47-bffd-2933f8aa1822,0c4c79f8-6716-4e2c-a2bb-ceff8716b81a,c5,c1,27,p1,?,surb={'id': 'e62f0a57-5132-4c68-9fd7-6742eb523d5d', 'route': ['p1', 'e4', 'i8', 'x3', 'p2', 'c5']}
1769451438.8056278,SENT,7fac98b0-8cb1-4e75-8214-d4b09afc89fa,7b51bb24-5d3c-4c66-9a8a-8be33d9d36fb,c1,c4,3372,?,p1,
1769451438.8057857,CREATED,996cd7ad-52da-4cc0-9b8d-6d38d19a0262,1ef02e98-3d8a-47ba-b180-87a1045304cc,c1,c4,25,?,?,surb={'id': '5f2db850-99a9-43ff-90a2-642472f014d1', 'route': ['p1', 'e11', 'i9', 'x1', 'p1', 'c1']}
1769451439.172438,RECEIVED,2a4545df-ee12-49aa-9f71-0ffa65286606,43243cc5-3be7-4473-991c-c956b3242576,c5,c1,27,p1,?,surb={'id': '8772fe4b-d7fc-4ebb-a80f-b64d0f2ef511', 'route': ['p1', 'e6', 'i12', 'x6', 'p2', 'c5']}
1769451439.7371006,SENT,391af0c1-04fe-40e8-91f3-e91dd3d6aab3,d3609755-43fa-4c5d-9bae-73b186690acc,c1,c4,3376,?,p1,
1769451439.7372644,CREATED,96ee7273-4517-497e-9985-32364a204f11,5ff64df2-0735-40e0-b8fc-20c768d48874,c1,c4,27,?,?,surb={'id': '7f958494-3c3c-4d94-8745-2c6f810ec608', 'route': ['p1', 'e5', 'i11', 'x4', 'p1', 'c1']}
1769451439.9633303,SENT,0ebf94f0-f3f6-4d82-82a1-59fda18b72cf,072e144f-4f5d-4b29-9b07-66c68ee11a11,c1,c4,3372,?,p1,
1769451439.9634042,CREATED,0fd6ba3c-d9e9-4aab-ad20-889dd5ed150d,d697d42a-8794-4ea0-b381-c1ee20d38b62,c1,c4,26,?,?,surb={'id': 'cd2ceb32-ef52-4e44-881f-e6d40269ad06', 'route': ['p1', 'e8', 'i1', 'x5', 'p1', 'c1']}
1769451440.1924686,RECEIVED,d93d9c50-7af3-4a72-a37c-379e569c8451,28d11e7d-adf2-46c6-b7fc-0d14176fa682,c5,c1,26,p1,?,surb={'id': '475c023f-3040-4a12-91b5-6304df241548', 'route': ['p1', 'e5', 'i8', 'x6', 'p2', 'c5']}
1769451440.2092483,RECEIVED,8c1702d0-c040-4f3d-91a4-3e9c7abb859f,bb164247-0d46-4388-9938-793f1620441e,c5,c1,27,p1,?,surb={'id': '00abc804-25ff-4fb4-9ee0-82db13443b2a', 'route': ['p1', 'e1', 'i1', 'x7', 'p2', 'c5']}
1769451440.2343287,SENT,42e54572-6c38-4ba9-9b50-6d948b86ebc4,d6290051-b15e-4cf9-a239-ec8f077d1d1f,c1,c4,3395,?,p1,
1769451440.234406,CREATED,2e6344d0-2363-4453-a760-c420f3b33437,2ae497b3-f434-4da2-b043-5e1712cf8967,c1,c4,27,?,?,surb={'id': '2a4431e1-959b-42f8-83c7-ee13aa94b1c3', 'route': ['p1', 'e11', 'i7', 'x6', 'p1', 'c1']}
1769451440.273416,SENT,538a848a-1f8e-4504-9ec8-9f50a43b9098,70a6d5ac-f4ec-48a9-9257-887e573ce5b3,c1,c4,3379,?,p1,
1769451440.2734916,CREATED,3cff5496-020f-4138-b8ac-575e6e066f6c,2ce0fcd1-eb88-459f-a527-bb1b6a973214,c1,c4,27,?,?,surb={'id': '5471b2e0-33cf-4e05-adc8-bdbf812bce75', 'route': ['p1', 'e2', 'i5', 'x4', 'p1', 'c1']}
1769451440.442069,SENT,3faf8b19-ef65-4f8e-ac5f-61c78454aa53,83d28e46-612f-4854-94ac-15eea59bbd1b,c1,c4,3376,?,p1,
1769451440.4421632,CREATED,b68eba63-446a-477f-bde4-0a9e8fa6da37,8888dcc6-ae32-4e65-bb71-9506f58128d0,c1,c4,26,?,?,surb={'id': '9bb9c565-a90d-47d1-b90d-2a85fd3143a5', 'route': ['p1', 'e2', 'i5', 'x1', 'p1', 'c1']}
1769451440.8460867,RECEIVED,f76996c4-29d2-4284-b9c1-aea30b6596e7,b26ceb87-041a-4489-abb1-2616d6cb09d0,c5,c1,27,p1,?,surb={'id': '8b5a16b4-d529-4979-88ff-20069796a0ef', 'route': ['p1', 'e2', 'i4', 'x6', 'p2', 'c5']}
1769451441.0675623,RECEIVED,e2361d2b-aa32-4e63-8174-3f28fa078b98,c7320928-3286-4111-a88b-d0c8788a94c9,c5,c1,27,p1,?,surb={'id': 'f60cc27f-39cf-4e9f-9c6a-75cf33f1160d', 'route': ['p1', 'e11', 'i1', 'x4', 'p2', 'c5']}
1769451441.2884102,SENT,e1c1eea0-367e-4def-ad72-f6579804985a,d1c540fc-3e94-4a83-9f49-e6064b96b6a6,c1,c4,3390,?,p1,
1769451441.288552,CREATED,2ecf35fe-4288-4941-a6db-ecdc799b9ac4,427f6f35-c5ac-439c-b7d0-488606dc260e,c1,c4,27,?,?,surb={'id': '0f327940-f560-4456-9415-889ac74241f0', 'route': ['p1', 'e10', 'i7', 'x4', 'p1', 'c1']}
1769451441.529764,SENT,546d2d8a-0d83-4da3-8679-e1c231209854,5b23edc9-5190-493f-bf01-0701c0170fde,c1,c4,3376,?,p1,
1769451441.5298624,CREATED,75f9950f-9e74-479e-82a5-9cd4060717ff,5b8f1e26-1b6e-43d6-bcb3-90aac70c480b,c1,c4,27,?,?,surb={'id': '6e79c25f-9037-428c-9970-95f27ba29df0', 'route': ['p1', 'e12', 'i4', 'x2', 'p1', 'c1']}
1769451441.5677407,RECEIVED,fcc4c5f2-0899-4e24-9ee7-f84e25ad38bf,6bccde31-fd20-48fa-a6d8-7442747180d1,c5,c1,27,p1,?,surb={'id': 'df3adb63-6dba-40e4-af01-9e6c9435e7cb', 'route': ['p1', 'e4', 'i6', 'x7', 'p2', 'c5']}
1769451441.7047017,SENT,938328dd-46ac-40a3-8937-8a886d2d353f,5624088a-6b8f-4935-bd43-c316d7ce5286,c1,c4,3362,?,p1,
1769451441.7048457,CREATED,535e965c-5da6-4e6f-82fe-f3ac67467378,5138526a-bc46-46ca-9f07-3e3578a1ac0e,c1,c4,27,?,?,surb={'id': '4cf5e98e-3afd-4b17-8fd9-2c1ead7c0161', 'route': ['p1', 'e4', 'i4', 'x1', 'p1', 'c1']}
1769451441.916807,RECEIVED,03ecf2bc-5b56-4b99-94bf-df98502ac0a1,6580d179-9524-4560-8df3-09f9c08b150c,c5,c1,27,p1,?,surb={'id': '470a5aaa-a7f2-4b28-95ba-69b14d336f35', 'route': ['p1', 'e2', 'i5', 'x2', 'p2', 'c5']}
1769451442.2064307,RECEIVED,9081f3a6-c5c7-41cf-9297-4a8402c221de,de88ca9a-ddca-42ee-b89f-f41089ba0a59,c5,c1,26,p1,?,surb={'id': '98fece9a-8307-47e2-8dff-1b4248e06100', 'route': ['p1', 'e4', 'i7', 'x1', 'p2', 'c5']}
1769451442.2574067,SENT,2c84e8c6-824a-4aa4-8b17-342229ae16eb,e5efbaa6-f194-45df-84ac-2196f0f9725c,c1,c4,3380,?,p1,
1769451442.2575495,CREATED,705ed49b-68ba-4570-b48a-8dc8cf9ecf57,1ade8dd8-7a8e-47df-818a-5b866a6d61e9,c1,c4,26,?,?,surb={'id': '08f1839a-f7f5-4880-9060-a57fd81c66f2', 'route': ['p1', 'e8', 'i2', 'x3', 'p1', 'c1']}
1769451442.4120836,SENT,11c2148a-5c6f-4d0b-96be-323cd5d1bab7,2893f46d-1215-46f1-821a-f2a8328e6a7c,c1,c4,3354,?,p1,
1769451442.4122427,CREATED,e57e5549-cfe5-45ba-b620-85ea845b00f7,11c6f046-9da0-45e6-ba6b-6f6675d5228c,c1,c4,26,?,?,surb={'id': '3e7a0ac5-8035-4376-a47d-28a0db7d12a4', 'route': ['p1', 'e5', 'i5', 'x7', 'p1', 'c1']}
1769451442.939616,SENT,3ed17f0f-3a15-4744-8699-5be04104fef7,7131bba5-9739-42d0-84c0-a7704744e30c,c1,c4,3385,?,p1,
