packets_observed,duration_observed,diaz_anonymity,danezis_metric_A,entropy_bits,max_entropy_bits,target_llr,detected_receiver,true_receiver,success
2500,3.3639235496520996,0.691271301002789,-4.286701654502744,1.0956390899141475,1.584962500721156,-1.3947871857990588,c5,c5,False
5000,5.408515214920044,0.6890184223199214,-4.209865196716981,1.0920683616831282,1.584962500721156,-1.3403621497469516,c5,c5,False
7500,7.36829686164856,0.7357485223641785,-4.228560084902928,1.166133817908224,1.584962500721156,-1.884078867970004,c5,c5,False
10000,9.494547605514526,0.9027985681691802,-4.196019674085906,1.430901876252903,1.584962500721156,-2.360245001073764,c5,c5,False
12500,11.588041305541992,0.12213164035318627,-4.219907278569759,0.19357407011136296,1.584962500721156,-6.155829402858927,c5,c5,False
15000,13.687774181365967,0.4286752536028563,-4.235699440883061,0.6794342019476589,1.584962500721156,-4.528742111435861,c5,c5,False
17500,15.899751424789429,0.3189105308513874,-4.26917795708182,0.5054612324845263,1.584962500721156,-5.068250208509255,c5,c5,False
20000,18.251567125320435,0.6640892986276775,-4.248481748481639,1.0525566354550824,1.584962500721156,-2.2518030747514786,c4,c5,False
22500,20.254674196243286,0.28700923228076647,-4.2757485696482895,0.45489887052578276,1.584962500721156,-7.179393867502483,c5,c5,False
25000,22.07482933998108,0.15776622012478728,-4.30913618239286,0.2500535427783072,1.584962500721156,-8.352193330966543,c5,c5,False
27500,23.90587830543518,0.3221208986049894,-4.31508054842732,0.5105495449875099,1.584962500721156,-4.880434403457002,c5,c5,False
30000,25.818705320358276,0.17410382781953507,-4.333692150735696,0.27594803832597586,1.584962500721156,-7.054261658168002,c5,c5,False
32500,27.812506914138794,0.3776777308797105,-4.302555567654856,0.5986050408017978,1.584962500721156,7.086538891831879,c4,c5,False
35000,29.682580709457397,0.6312903577721343,-4.3015233768602075,1.0005715441356753,1.584962500721156,0.7771502298621726,c4,c5,False
37500,31.77468252182007,0.3358038956044485,-4.295934273907833,0.5322365821291327,1.584962500721156,0.037198712240069653,c5,c5,True
40000,34.01212191581726,0.19596211905972166,-4.301995083630347,0.31059261027151336,1.584962500721156,-2.315869500697545,c5,c5,False
42500,36.447168827056885,0.1046928321171423,-4.303859324629968,0.16593421299996602,1.584962500721156,-0.4040787519168134,c5,c5,False
45000,38.57888340950012,0.0580520542775034,-4.307642664253545,0.09201032911967208,1.584962500721156,-1.849953380737361,c5,c5,False
47500,40.6063928604126,0.036765184774770414,-4.3081897804780835,0.05827143920009549,1.584962500721156,-2.2703142577056497,c5,c5,False
50000,42.5948429107666,0.05715283276431622,-4.306164749897404,0.09058509674142866,1.584962500721156,-0.26861700389213183,c5,c5,False
52500,44.834431648254395,0.012513897712266844,-4.308535708691855,0.01983405861180321,1.584962500721156,-2.4708169271320912,c5,c5,False
55000,47.08672332763672,0.016996424154141928,-4.311955605696963,0.026938694930666248,1.584962500721156,-3.0769428722908287,c5,c5,False
57500,49.46865177154541,0.10756984945541102,-4.3035533387921605,0.17049417759504654,1.584962500721156,-0.3272872433140037,c5,c5,False
60000,51.50339460372925,0.01657379204319569,-4.315354986959137,0.02626883888321584,1.584962500721156,-2.8514540520286573,c5,c5,False
62500,53.66325545310974,0.19342086156358043,-4.3034632033917735,0.30656481243545297,1.584962500721156,3.3272656249662305,c5,c5,True
65000,55.58799505233765,0.01729341705373833,-4.301897668190581,0.027409417539506993,1.584962500721156,-2.11091577968773,c5,c5,False
67500,57.70642113685608,0.0012149001344299662,-4.317377914214453,0.0019255711551925878,1.584962500721156,-8.480524479637097,c5,c5,False
70000,60.04227113723755,0.10667693787239291,-4.306182431293933,0.16907894621950326,1.584962500721156,-1.6539260257154638,c5,c5,False
72500,62.44590210914612,0.04624894697896369,-4.318101835553717,0.07330284665949845,1.584962500721156,-7.171675655842137,c5,c5,False
75000,64.8038387298584,0.03566355368634519,-4.320838201356803,0.05652539523531287,1.584962500721156,-9.334171206667179,c5,c5,False
77500,67.45256400108337,0.493684051111525,-4.3071826215246976,0.7824707082158737,1.584962500721156,-0.3178596909838234,c4,c5,False
80000,69.70433902740479,0.3186995539603655,-4.3074496466185215,0.5051268420237379,1.584962500721156,-4.112853720391286,c5,c5,False
82500,71.90778732299805,0.1398280661974486,-4.310404255178677,0.2216222414713115,1.584962500721156,-5.878534128872161,c5,c5,False
85000,74.10521292686462,0.5838328600981147,-4.309319484993259,0.9253531899442928,1.584962500721156,-2.7690772536216173,c5,c5,False
87500,76.49136543273926,0.0015467687328312683,-4.325759986159632,0.0024515704388255407,1.584962500721156,-11.60819730674666,c5,c5,False
90000,78.9153938293457,0.001646643885723727,-4.323280508420948,0.00260986881091388,1.584962500721156,-3.1110342796177974,c5,c5,False
92500,81.63131046295166,0.030967826671927174,-4.311124993844562,0.04908284400383701,1.584962500721156,1.411217378206402,c5,c5,True
95000,84.13800239562988,0.012113226851690714,-4.3090752528366325,0.01919901032265837,1.584962500721156,0.15531927027222991,c5,c5,True
97500,86.39479732513428,0.00024355601008989075,-4.315087619398061,0.0003860271428177404,1.584962500721156,-8.255405059149325,c5,c5,False
100000,88.4822130203247,1.5890255759885976e-05,-4.332405513196147,2.5185459506287628e-05,1.584962500721156,-13.640185308813216,c5,c5,False
102500,90.85434556007385,0.0024526531769198043,-4.328296734931054,0.0038873633126925012,1.584962500721156,-1.8132855180274419,c5,c5,False
105000,93.19738006591797,0.00018638268212759846,-4.333151879980603,0.0002954095619560748,1.584962500721156,-4.1482122364518546,c5,c5,False
107500,95.85735273361206,0.0170701677244299,-4.320962037506819,0.027055575724241977,1.584962500721156,-0.4754310634129979,c5,c5,False
110000,98.38812327384949,1.8733978873478475e-05,-4.320936568932327,2.969265400376575e-05,1.584962500721156,-5.14403563547512,c5,c5,False
112500,100.80033779144287,6.246073309085063e-06,-4.323518448488189,9.899791971655128e-06,1.584962500721156,-5.625770291353547,c5,c5,False
115000,103.59743022918701,4.6882012295078026e-06,-4.322947541858808,7.4306231446046855e-06,1.584962500721156,-4.677854304452012,c5,c5,False
117500,106.00530862808228,1.6956718520088766e-05,-4.321314215479368,2.6875762989624632e-05,1.584962500721156,-5.935103269147476,c5,c5,False
120000,108.1581506729126,8.395465050160839e-05,-4.318765032172713,0.0001330649728061999,1.584962500721156,-3.341900041083136,c5,c5,False
