Node,Mean_Entropy,Max_Entropy,Mean_Pool
e10,8.903793439751531,10.370046782138314,286.5010726325467
e11,8.964324162474782,10.414900460824766,295.60480556433765
e12,8.84135646373375,10.383907364966092,278.0805687203791
e1,8.715127038001924,10.362907736455632,268.2821395057867
e2,5.124978284163618,6.176200341714527,17.80373831775701
e3,8.872237181287264,10.405559870741422,289.15090795241076
e4,8.875990361176942,10.453734670033201,291.46108343711086
e5,8.889829203513067,10.42126134447806,291.25555893999393
e6,8.698861980403445,10.37820837990428,264.7893934775983
e7,8.81820877550596,10.386631918413872,279.28990326481255
e8,8.922051220324786,10.399934457113893,286.0281211372064
e9,8.772090415346788,10.388481835195584,273.64709615994923
i10,8.23509280765702,9.621481427961369,162.01693871265783
i11,8.393013259043121,9.705812251809313,174.67049924357036
i12,8.339211793621615,9.581106751744406,164.40366972477065
i1,8.328463675160982,9.549349665012425,158.482276119403
i2,8.385988158595248,9.709183758136128,177.03730183400683
i3,8.19350197471409,9.606936276485802,158.34551597051598
i4,8.19482158199047,9.640554394389918,158.2863762743281
i5,8.082506125364818,9.569218913271996,150.09605757196496
i6,5.567831409205682,6.713401618482617,24.23489932885906
i7,8.356222309110143,9.623621556548388,168.59064146265882
i8,8.274339583786759,9.643921827620893,162.17767441860465
i9,8.387215751003872,9.706088246364027,175.26317440401505
p1,9.980474319253094,11.659344475554082,578.6327164894072
p2,9.840299096009721,11.592590406999248,569.6717281630231
p3,8.841431011669776,10.705573125623689,309.9980587550149
x10,8.257394618242209,9.765753367971996,172.63294509151413
x11,8.198898652205003,9.73036131438961,169.81756296800543
x12,8.39487864826813,9.843049749357741,186.95768833849328
x1,8.276695818759066,9.820246375949583,177.60652920962198
x2,8.356025740349365,9.862132784545013,188.55947891669524
x3,8.332717202338989,9.886145378848337,189.74528625299965
x4,8.42948814719589,9.881291813042907,198.33639143730886
x5,8.349971288894078,9.870500187079122,188.7627986348123
x6,8.498698767547456,9.833478784528532,192.28423167057247
x7,8.410831115753295,9.807681863975025,189.10689415041782
x8,8.302669179112902,9.766028401588542,181.01842374616172
x9,8.4338470847082,9.869943297609407,195.5490533562823
