timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769472872.3973885,SENT,bd707538-7bc7-45ab-a460-679fcf5d405e,3840771c-edaa-4a4f-93d4-b623a60ef8ff,c1,DROP,2023,?,p1,
1769472872.3975358,CREATED,18c17604-590b-4f4e-82b0-d45b3f7ebb50,421da5d2-1bc1-4957-8e8b-6499b1c22872,c1,DROP,26,?,?,
1769472873.0598836,SENT,c5b826b3-1e1a-4698-80a9-65537174f08b,9ca8de05-1be0-4f7a-b242-0548b920328f,c1,DROP,2033,?,p1,
1769472873.060016,CREATED,9effb65e-7fd2-4c49-b815-dd36903842f2,7aca023c-d183-48ae-8726-53041e02f091,c1,DROP,26,?,?,
1769472873.1669798,SENT,292a06f6-5c59-4b43-aad0-ca7f40efb9c5,acb86d2a-76ea-4c6b-bb27-64224b9fcdfd,c1,DROP,2032,?,p1,
1769472873.1671402,CREATED,859ef5f0-c0ae-4d31-9646-18fa06529c9f,9e5c37a2-6ec7-4212-af42-f236b880ba13,c1,DROP,27,?,?,
1769472873.3812103,SENT,c4006fa5-0624-460a-9d25-7bebf0ffb28c,35bbc49a-6d8c-451a-8fcb-89ecfff57f2b,c1,c5,3360,?,p1,
1769472873.3813448,CREATED,2bafae3d-652e-426f-beb2-106b7b6c34b0,9ec07219-2f29-41f3-8b12-729c1b01ae8e,c1,c5,27,?,?,surb={'id': '296d2494-2cae-4ead-8c28-12cfe4db1b9d', 'route': ['p2', 'e11', 'i8', 'x5', 'p1', 'c1']}
1769472875.2047212,CREATED,b9f7c81b-6a1f-483c-bf18-5a1ae965c387,8b4ecc50-33df-4e53-889c-b61911257b0d,c1,c5,27,?,?,surb={'id': 'b3717ae8-89c3-422c-adb7-577be61eaffa', 'route': ['p2', 'e2', 'i3', 'x10', 'p1', 'c1']}
1769472875.4619386,SENT,49a7eabf-13b8-486a-b69a-dbd686faff1a,2f5bb46d-b633-4b46-9ee2-1b9fad38c81d,c1,DROP,2028,?,p1,
1769472875.462083,CREATED,1bc71989-048c-40c2-a3e4-cbe2d04e90b7,43df96ef-6524-4092-82ca-305c599d8f27,c1,DROP,27,?,?,
1769472875.472326,SENT,9f329109-a796-4c42-93ac-3091990c7fb5,d44dd3da-6dcc-4ec3-90df-47055bbeda4d,c1,DROP,2021,?,p1,
1769472875.4724538,CREATED,638f50cc-fe6f-4010-a2d8-2f83f1d1b7f7,35eb2347-7356-442d-8477-d812be33056e,c1,DROP,27,?,?,
1769472875.477101,SENT,a0520844-a687-4ef0-884d-dee84ed5927a,1656a6e1-41d8-4612-aded-5f4247ef0805,c1,DROP,2016,?,p1,
1769472875.477222,CREATED,8fb5b794-ec61-4652-b15f-fbc4d23ee949,07af3c97-35b9-4a31-938b-ea28d12701b2,c1,DROP,27,?,?,
1769472875.7488198,SENT,78811909-1767-4de4-871c-7ad38c2367d8,c5f321da-f4d0-41df-91ff-2439553e2e5e,c1,DROP,2027,?,p1,
1769472875.7490041,CREATED,1864a313-d7eb-4f4e-8200-31cfd76de977,b1f7a49e-afd6-4c05-bc7e-59ff51563dd3,c1,DROP,26,?,?,
1769472876.0348961,RECEIVED,255e1238-3ce8-4606-b93b-fb0bbd80aaf0,391448ea-52f1-4a67-a870-d22cf8011e27,c2,c1,27,p1,?,surb={'id': '9f0b980b-1e3b-4041-95eb-e1ebec235962', 'route': ['p1', 'e3', 'i11', 'x10', 'p2', 'c2']}
1769472876.2391744,RECEIVED,cb6fb399-310c-4aa0-a139-081b08ea40f0,a2800149-dcd6-4da1-bd54-21d498d09196,c2,c1,27,p1,?,surb={'id': '54ba6dea-b63c-4a82-80c9-54e72ce052d3', 'route': ['p1', 'e12', 'i11', 'x4', 'p2', 'c2']}
1769472876.6461325,SENT,7586f623-9e65-45ab-8f64-ed2f1d19bc1c,ecc11ffe-e463-4978-b19e-84c1dd7d91e8,c1,c5,3374,?,p1,
1769472876.6462977,CREATED,a1b5ae9c-c20e-41b1-89fd-9d94fd12e722,49cbafa8-a516-4285-9886-5775a7238985,c1,c5,27,?,?,surb={'id': '51c6dab0-12c6-4109-a972-35dbcae88377', 'route': ['p2', 'e8', 'i9', 'x6', 'p1', 'c1']}
1769472876.7493591,SENT,30b8cced-1c04-4741-8775-5633538bd26c,402fa5ee-ff38-4d8c-beea-18dd7388d32f,c1,c5,3373,?,p1,
1769472876.7494962,CREATED,accb741b-b45e-4e80-bed0-0d6ab6aedc3e,59d124a3-d858-4609-a426-53c4313d1bb7,c1,c5,27,?,?,surb={'id': '16591665-70d8-4cff-a158-eb5eb5df1928', 'route': ['p2', 'e9', 'i8', 'x6', 'p1', 'c1']}
1769472877.0443454,RECEIVED,485caa55-cf1e-4e48-9d69-aa32e44016a7,85888cba-8468-4c75-80e4-a5b7e37e123f,c2,c1,27,p1,?,surb={'id': '28c227f2-60a7-4909-b72e-626de28caac4', 'route': ['p1', 'e10', 'i10', 'x6', 'p2', 'c2']}
1769472877.3676684,RECEIVED,9fec31ab-358b-46a7-a110-b5ecacc8ecfb,b208175d-9966-461d-aac9-024bb66365ae,c2,c1,27,p1,?,surb={'id': '6f0c9ff8-e5ec-47e4-8034-d07de2135112', 'route': ['p1', 'e12', 'i5', 'x8', 'p2', 'c2']}
1769472877.5042677,RECEIVED,b88bde31-a44f-4a8c-9c93-eae3c3ab3f39,672511d0-7a83-46bd-bc27-be0e3d91ec67,c2,c1,27,p1,?,surb={'id': 'd5a4fcaa-c63d-409a-a34e-32ef66f1bba6', 'route': ['p1', 'e12', 'i3', 'x12', 'p2', 'c2']}
1769472877.6422296,SENT,cf3c3f53-318a-4d8c-a7f8-49d2f9cd1c92,e8d8c17a-8843-4ab0-a2d0-63f90b0dcb79,c1,c5,3376,?,p1,
1769472877.6424012,CREATED,5944c968-7284-4ec3-85c3-df252e2f8a8f,26d07d77-07ed-4fe9-9796-bc9d975475e0,c1,c5,26,?,?,surb={'id': 'f8620552-ba8c-41f1-aac6-d54e5e78e3e1', 'route': ['p2', 'e1', 'i11', 'x6', 'p1', 'c1']}
1769472877.7168849,RECEIVED,81790e3b-6e2e-4ef2-902d-74f45bd6d8ce,a1c8e454-8e79-498c-9c33-b6d3edbd59ee,c2,c1,27,p1,?,surb={'id': 'baf72216-0070-46fe-867a-65dc0b57d182', 'route': ['p1', 'e10', 'i3', 'x7', 'p2', 'c2']}
1769472877.790389,SENT,88234d88-e891-4a32-99fb-8f1c300a349b,9ecea70b-b480-46de-bc4e-349fa981f0be,c1,c5,3372,?,p1,
1769472877.790535,CREATED,2d5e4c1f-cdcf-4320-b943-ebaebc418ea2,43ff1994-3da2-4f8e-be19-61641e6ddb79,c1,c5,27,?,?,surb={'id': 'aa8ae1bc-db08-4db7-a12c-1859042edc22', 'route': ['p2', 'e3', 'i9', 'x7', 'p1', 'c1']}
1769472878.3370283,SENT,9bc42986-0a53-4b53-85d8-1284ff0056b4,20fbe465-fa7d-4ab3-b4bf-ef9706685884,c1,c5,3361,?,p1,
1769472878.3380318,CREATED,06d989c9-052b-443c-84f8-ef4cc3310a0f,f5be8136-66e2-4c11-9340-0d0c05b5ca93,c1,c5,26,?,?,surb={'id': '253c1d74-d0c3-4d2a-812c-f8dda7d9eb42', 'route': ['p2', 'e2', 'i5', 'x4', 'p1', 'c1']}
1769472878.5403836,SENT,23662cfa-f4a6-4a65-8324-408a8286193a,c3b4f603-a147-43ad-ba9d-ec5573119cca,c1,c5,3379,?,p1,
1769472878.5405335,CREATED,253a17a4-cd46-4142-94c1-ae377d06f846,0b2e0aa6-9a6b-47b4-b2ea-0d2e3c0b9c62,c1,c5,27,?,?,surb={'id': '0086a3ec-ef3f-42c5-86eb-57b8c45a6596', 'route': ['p2', 'e3', 'i11', 'x7', 'p1', 'c1']}
1769472878.7734056,RECEIVED,7a5ea207-d23c-4291-beb4-48456e365b7a,50d8b3f8-95ee-4663-b8da-1c61384d23a3,c2,c1,27,p1,?,surb={'id': '835ceb51-a76d-47eb-be92-2a0781440eda', 'route': ['p1', 'e2', 'i4', 'x5', 'p2', 'c2']}
1769472878.927183,SENT,36555a9c-9cd2-40ec-8150-44e9d0109221,bee57920-4b67-410c-8b45-287268e0a800,c1,c5,3375,?,p1,
1769472878.9273381,CREATED,0387dd4d-ab4f-43b0-b6ab-1af6d49c7af1,e1263e55-83a1-4069-b8d6-b74531c2b392,c1,c5,27,?,?,surb={'id': 'b69bb6c2-5428-4dff-bee6-372bdf737fe6', 'route': ['p2', 'e1', 'i2', 'x2', 'p1', 'c1']}
1769472878.9956188,RECEIVED,9d043525-2141-4e19-8233-f868b60f06d7,01d66966-afe6-4e4e-aacf-3d7768bcd314,c2,c1,27,p1,?,surb={'id': '57cccea0-20f1-488f-96f0-0aa7c9640d0f', 'route': ['p1', 'e7', 'i10', 'x8', 'p2', 'c2']}
1769472879.0595744,SENT,6cca03d4-7129-4d67-b75b-100ab8892e28,2d3d1d93-c8f8-4a0d-bdd8-53c5e80d0a99,c1,c5,3392,?,p1,
1769472879.0597222,CREATED,c2022454-2ff5-4995-b474-b1bf14bbbe17,26861fbb-6e10-4616-9729-9314fb79e25e,c1,c5,27,?,?,surb={'id': '7a447d84-465a-4774-9868-b14439e5e154', 'route': ['p2', 'e11', 'i11', 'x9', 'p1', 'c1']}
1769472879.3538392,SENT,e8e67718-3dc6-4712-8a67-a52ceb86caff,43447000-4d20-4cdc-a8a5-059b77e27881,c1,c5,3365,?,p1,
1769472879.3539863,CREATED,2c929ea7-166a-446d-b2e4-d89abef39984,2dac0fc3-fc98-4bc0-8454-aa61233a193c,c1,c5,27,?,?,surb={'id': '86e55d45-2fce-4b46-bca0-980c9766764e', 'route': ['p2', 'e7', 'i8', 'x7', 'p1', 'c1']}
1769472879.5989316,SENT,b9ee0b18-a4c4-4858-b43e-b5d0a32fe9b0,c3ae2a3b-030d-43fb-bb37-3b225ded473c,c1,c5,3380,?,p1,
1769472879.5991158,CREATED,8b91efe5-a540-401b-b7a2-5093ebad1739,1b4366fe-aab1-4663-ab06-0ad8d2856215,c1,c5,27,?,?,surb={'id': 'dd0cf5db-cc48-40b4-b022-3d62ce0423f7', 'route': ['p2', 'e4', 'i2', 'x5', 'p1', 'c1']}
1769472880.029265,SENT,45ab3882-915a-49d1-a59e-b380e97e549c,39f76c74-2131-4ea1-abbe-61f181078450,c1,c5,3393,?,p1,
1769472880.0294142,CREATED,0911d8f5-671b-4582-b99c-26e3e810f32a,87dd33cc-32ee-4934-b852-7e546c14f28f,c1,c5,27,?,?,surb={'id': '89a21166-09bc-4467-aadd-5aa06c115ede', 'route': ['p2', 'e7', 'i11', 'x2', 'p1', 'c1']}
1769472880.3073745,RECEIVED,8aa44afa-c9c7-4892-9a3f-33cf6fa16d35,74f01887-f0c3-4bdb-a861-000fa0d8e708,c2,c1,27,p1,?,surb={'id': '4d8e66fa-ac9c-414c-927b-95614b979306', 'route': ['p1', 'e7', 'i12', 'x1', 'p2', 'c2']}
1769472881.1592813,SENT,103810dd-f05d-4914-bd02-575ae47931e4,ddc2cb26-2424-4ff6-b7e6-2591e78869c9,c1,c5,3379,?,p1,
1769472881.159413,CREATED,1d406e25-a690-45b1-9033-f6a1da941ae4,c447f434-6cc1-4097-99d3-6dc7d3ac444b,c1,c5,27,?,?,surb={'id': '7d24878b-2b1f-4569-8589-160b75fc53d7', 'route': ['p2', 'e7', 'i8', 'x6', 'p1', 'c1']}
1769472881.9183695,SENT,22faa350-eb7f-4280-a8c7-e264463f236f,a7650cbf-a49f-42b8-a4bb-f3e096878e02,c1,c5,3396,?,p1,
1769472881.9185257,CREATED,6aa2efe5-3b43-4cad-b84c-d791d1a32af8,c9430d25-606a-49e8-8312-5c0206521af2,c1,c5,27,?,?,surb={'id': '9d216c9c-c617-48e8-82f6-13152a04868b', 'route': ['p2', 'e12', 'i10', 'x7', 'p1', 'c1']}
1769472881.9938385,RECEIVED,15e67863-c599-4e1e-8ebe-f02a610581d4,6ca9d7e7-f0f1-4c96-8c7e-7d16ddb59264,c2,c1,27,p1,?,surb={'id': 'eea05e83-123c-420a-9d95-b9780cb4f6b7', 'route': ['p1', 'e9', 'i4', 'x9', 'p2', 'c2']}
1769472882.5996299,SENT,b6b93fd5-497d-41d6-b227-98d95158112a,c8f118a8-d858-410d-a6aa-2568f88eecb0,c1,c5,3375,?,p1,
1769472882.599762,CREATED,3ae36367-c561-41d4-b1a1-d5dc3d4d68d4,843c5a98-70a4-497d-908c-672751b7926c,c1,c5,27,?,?,surb={'id': '47a62d9d-100b-46d7-b1b3-4d23ee7a0274', 'route': ['p2', 'e5', 'i6', 'x4', 'p1', 'c1']}
1769472882.6069918,RECEIVED,cf3fc219-2ba0-4d48-89b7-14282ae26771,48d101b7-08d5-4cbc-a076-ece29e0277f7,c2,c1,27,p1,?,surb={'id': 'a1d20b4d-4018-459b-8396-a8124aa3354c', 'route': ['p1', 'e12', 'i6', 'x3', 'p2', 'c2']}
1769472882.8294318,RECEIVED,83725d3c-b679-4bf3-aedd-8d7edf8218e3,067ec9a3-bc42-431b-9f19-8e4175071cd4,c2,c1,27,p1,?,surb={'id': '2f2004fa-d884-4e2b-a9c8-6c4cb8161347', 'route': ['p1', 'e4', 'i6', 'x10', 'p2', 'c2']}
1769472882.8876917,RECEIVED,6a2de479-b979-46ea-b7d7-4d0daa658735,34acc311-709d-463d-a8d0-9bf8af4eb117,c2,c1,27,p1,?,surb={'id': 'da9b60c8-3b30-4920-9ff1-7d44e28954e5', 'route': ['p1', 'e11', 'i10', 'x7', 'p2', 'c2']}
1769472882.9753687,RECEIVED,d134f03b-740e-43f2-90d5-d73086df98b0,f8fa2c52-1d3c-42b3-8c25-552607ee8ed7,c2,c1,26,p1,?,surb={'id': '2856f7e0-a197-4201-ae37-2a0cb69cced2', 'route': ['p1', 'e6', 'i8', 'x5', 'p2', 'c2']}
1769472883.0672622,SENT,54a21051-e4e8-4553-8b64-3aaf7088c598,0cc010cb-95ed-40c0-9ef3-a4f3e4829600,c1,c5,3360,?,p1,
1769472883.0674114,CREATED,ca4e7d93-ee06-4f77-9ee4-30ca33b41ec9,cb355a1a-a082-4e94-bef2-356cc451f797,c1,c5,26,?,?,surb={'id': 'a808953f-4fc2-44a4-816c-5c1c63a1115e', 'route': ['p2', 'e12', 'i8', 'x2', 'p1', 'c1']}
1769472883.2147858,RECEIVED,2115e44f-c6ed-4a84-85aa-9e63dc5b380c,6ca278d1-923f-449b-8c95-1a2ec3eab147,c2,c1,27,p1,?,surb={'id': '4678d161-75c8-4a1e-97ef-4169e255d6fe', 'route': ['p1', 'e3', 'i2', 'x3', 'p2', 'c2']}
1769472883.395612,SENT,626ed665-412a-4b89-bba2-10f9498ff5a2,3a5733a2-5565-42f2-82c8-5581184a0bcb,c1,c5,3384,?,p1,
1769472883.3957617,CREATED,d288a703-88ea-404e-8488-61458932700e,39243a21-d871-4d7f-bf5c-801c00744a2d,c1,c5,27,?,?,surb={'id': '05187700-39a7-434d-9bcf-38e98223917d', 'route': ['p2', 'e8', 'i7', 'x5', 'p1', 'c1']}
1769472883.4604378,RECEIVED,61a4504d-d047-4f56-84bf-ba7471a49097,d914a9a0-af3c-456a-8039-5006f278743b,c2,c1,27,p1,?,surb={'id': '7ff0875d-793c-45b4-a2b6-a704d5c0b8b0', 'route': ['p1', 'e3', 'i6', 'x12', 'p2', 'c2']}
1769472883.6639962,SENT,1f56ed03-7265-4141-bfca-1d629b7d72ba,27f4aed8-5bb5-4354-8cea-cfa81c1388d1,c1,c5,3371,?,p1,
1769472883.6646426,CREATED,f2122bdf-280c-485b-a4dd-4c130325c994,436e1ad3-535a-4e67-bc7b-cab92a6cf0e7,c1,c5,26,?,?,surb={'id': '6ba189ef-585c-40e1-b6f5-a0a345df323d', 'route': ['p2', 'e1', 'i5', 'x2', 'p1', 'c1']}
1769472883.6782162,SENT,2271445d-f70b-45c5-86a8-491eeac4fc4a,a66d1b82-5621-4263-a972-34acfc885763,c1,c5,3360,?,p1,
1769472883.6783652,CREATED,9ccb7ed3-d9ed-4312-b452-15705e05e408,966a7e1c-de09-4934-9b2a-aa0a03528305,c1,c5,27,?,?,surb={'id': '796d5787-8c2c-44e5-a462-40f9567627c9', 'route': ['p2', 'e5', 'i7', 'x4', 'p1', 'c1']}
1769472883.7277696,SENT,7329329c-e937-4f67-b2eb-41455eaa3d3a,04f3d3a5-6e96-4cdc-8ecf-7d912cbb9806,c1,c5,3379,?,p1,
1769472883.7279143,CREATED,f502b387-fea3-4b6f-8a47-2144a003e560,bd3dd443-1635-4ad1-8ca8-749477e43069,c1,c5,27,?,?,surb={'id': '657c9001-7e5d-46ea-aa84-2bd67cc0126d', 'route': ['p2', 'e12', 'i4', 'x4', 'p1', 'c1']}
1769472883.8247614,RECEIVED,a8e80a6f-dae3-4c74-b6f0-49443dcace9b,a984de30-625a-4379-833d-6bb073201cfd,c2,c1,27,p1,?,surb={'id': 'cd2b917a-945e-4ca1-986e-16114dd680ab', 'route': ['p1', 'e1', 'i1', 'x3', 'p2', 'c2']}
1769472883.9844048,RECEIVED,4b40dd6a-71a6-445d-bf6c-95edbb7a76b7,aed673be-db89-40e6-b4fc-f246a6a9ad3c,c2,c1,27,p1,?,surb={'id': '2a0a428d-d372-44fd-bbec-1ee074d7c16d', 'route': ['p1', 'e6', 'i2', 'x5', 'p2', 'c2']}
1769472884.241308,RECEIVED,fced907e-e38b-41d2-aafa-aa3b067ce4ec,cebc384f-2711-4274-b6a7-9a8dfb50a429,c2,c1,27,p1,?,surb={'id': 'e703479d-8906-4147-b80e-e5d8d48c259c', 'route': ['p1', 'e4', 'i7', 'x10', 'p2', 'c2']}
1769472884.8007689,SENT,5b971c3a-8c5a-48c3-b0c0-5b4d43987ea0,8defaf6b-2021-46df-bd2b-c3ce0825e23a,c1,c5,3375,?,p1,
1769472884.8009136,CREATED,48c9ece6-8446-4761-9e39-51b7b8a48d0f,2ce6001d-e8ce-4423-9c4e-7753df9f809c,c1,c5,27,?,?,surb={'id': '270b99c2-dd97-4afd-8c24-4de9be4c6ace', 'route': ['p2', 'e8', 'i1', 'x11', 'p1', 'c1']}
1769472885.0408459,SENT,32a3f34d-1e1a-4490-ae25-f4628f91ca8c,82d78feb-c5c2-4a47-83cb-6698f4bd310d,c1,c5,3364,?,p1,
1769472885.0409982,CREATED,8f76ca1d-8f1e-4ec4-8d25-d07abf1b40ec,042c7c3a-9fa4-45a9-a0e4-cf781ff8d776,c1,c5,27,?,?,surb={'id': 'c7e230c1-2284-4680-9d2e-3e6fda5125b2', 'route': ['p2', 'e6', 'i1', 'x6', 'p1', 'c1']}
1769472885.0778487,SENT,b2d5d159-6d3c-4ce1-9abe-9974382edc46,156b88e0-6e84-43dc-bf03-1bc977f3a028,c1,c5,3398,?,p1,
1769472885.0780041,CREATED,a4db5a72-da58-4884-8635-da2e318298ac,7927efa2-02de-4354-b400-b72a27277052,c1,c5,27,?,?,surb={'id': 'e1fa1f84-6e45-441d-8da7-cb18127cdc2d', 'route': ['p2', 'e11', 'i4', 'x11', 'p1', 'c1']}
1769472885.193032,SENT,ce4987e4-8489-446c-86b3-ab9c1775af40,c12bdc97-4867-46d2-99cf-ee5eca914e43,c1,c5,3390,?,p1,
1769472885.1935074,CREATED,eeae342a-ff2d-40ce-9e23-ea0d9add1e33,88be4246-619f-4ce7-9168-12d2e8bbfbc3,c1,c5,27,?,?,surb={'id': 'bc95c2da-fcd1-48e9-ae72-e0f2636e1542', 'route': ['p2', 'e5', 'i11', 'x5', 'p1', 'c1']}
1769472885.315931,SENT,a53cb171-ffbd-4439-bdcd-77681d0d81ae,3abd6106-59b7-4116-a8d4-931e3b118c0d,c1,c5,3389,?,p1,
1769472885.3161123,CREATED,8b05a5bd-e439-4b69-b12c-dec7a0d3e662,a5a65b87-27ba-4f74-ada7-905505aed53e,c1,c5,27,?,?,surb={'id': 'a38158e8-bae6-4ad0-8e20-2c4965816f17', 'route': ['p2', 'e12', 'i12', 'x3', 'p1', 'c1']}
1769472885.3196611,RECEIVED,f4679e35-2be8-4d2d-99f7-08287402ac57,dd6c7033-d490-4b4d-bef8-d554f0bc09a7,c2,c1,27,p1,?,surb={'id': 'c346f5d8-9b9a-4e39-988c-98a700090cd0', 'route': ['p1', 'e6', 'i7', 'x10', 'p2', 'c2']}
1769472885.330131,SENT,a2626e83-0d56-4a33-9ab2-df1f8ed335a0,95c85c3a-ec4c-41d7-b023-281497605a84,c1,DROP,2035,?,p1,
1769472885.3303967,CREATED,86182881-ac5e-454e-ac44-1cf09ec20d4e,a4440d48-c3fb-4828-aece-eb779d6bc516,c1,DROP,27,?,?,
1769472885.6972482,SENT,0c3ad956-7993-4426-800b-0ca8bfcc36c3,01a92cf5-d119-4616-90df-8f6cdd633f6b,c1,c5,3389,?,p1,
1769472885.6973975,CREATED,632a1fe0-93a8-4437-81a0-80b254d72540,9937420b-ec11-456f-bbb5-2f0e7ba32fc5,c1,c5,27,?,?,surb={'id': '85e2980e-5add-4f81-87a3-63bad0791695', 'route': ['p2', 'e10', 'i12', 'x7', 'p1', 'c1']}
1769472885.7431793,RECEIVED,02ba4f63-9450-447d-8212-02b07e16ee79,2b351f0d-0632-49a2-8941-df0d6c8ae0ad,c2,c1,27,p1,?,surb={'id': '3683c2cb-1f95-4ab3-ab24-0fac14621976', 'route': ['p1', 'e5', 'i5', 'x3', 'p2', 'c2']}
1769472885.9096663,SENT,4cb7ab33-8c2d-4cf1-ac53-443abb57d7ec,247eaeab-6f4a-464f-acd0-0fb288c7e1d3,c1,DROP,2046,?,p1,
