link,llr,obs_count,rate
p3->c3,9.784500783610678,529,2.8523493794610078
p3->e6,7.412300444614254,192,1.0352572416947325
p1->e2,6.755931092355294,407,2.194529673800813
e1->i5,6.12567898985215,97,0.5230205856478596
p2->e11,5.987137285438223,412,2.22148949780328
p2->e3,5.378787374921894,429,2.313152899411668
p2->e10,5.053589965747905,381,2.0543385889879846
e1->i1,4.801337553830175,104,0.5607643392513134
p1->e12,4.495371042882705,431,2.3239368290126547
x8->p1,3.8761419402268507,89,0.47988486724391244
e3->i5,3.8078720748450134,86,0.46370897284243223
p1->c1,3.7450834180976758,454,2.4479520194240028
e2->i5,3.6654840580421064,79,0.42596521923897845
i5->x5,3.6128864792684157,75,0.4043973600370049
e6->i11,3.5971989701129727,82,0.44214111364045866
p1->e5,3.519849208035976,419,2.2592332514067337
i1->x3,3.495641042316347,73,0.39361343043601804
i5->x3,3.462969709486016,92,0.49606076164539264
p3->e9,3.414319649417859,185,0.9975134880912787
e12->i8,3.3788843097144534,97,0.5230205856478596
e9->i4,3.371571292765954,88,0.474492902443419
i8->x10,3.3520574487124293,78,0.42057325443848503
e11->i11,3.3251139071339004,97,0.5230205856478596
e6->i8,3.137346152251192,72,0.3882214656355247
i11->x1,3.1096076749499337,85,0.45831700804193887
e11->i3,3.091821164813828,82,0.44214111364045866
i2->x7,3.053862122260086,68,0.36665360643355105
e7->i7,3.0256287208111017,73,0.39361343043601804
e4->i8,2.9641990443363024,85,0.45831700804193887
i2->x4,2.9268916414923396,67,0.3612616416330577
i3->x4,2.7741603853570247,66,0.35586967683256426
i11->x6,2.7716618527341588,83,0.447533078440952
i5->x7,2.753743479753294,81,0.43674914883996524
e10->i5,2.7377117775688378,90,0.48527683204440586
i10->x4,2.7281730106082245,94,0.5068446912463794
e4->i2,2.7038393653955444,81,0.43674914883996524
e9->i10,2.6944757630597573,87,0.46910093764292565
e6->i6,2.6816483314216804,84,0.45292504324144545
e1->i10,2.648687278461537,113,0.609292022455754
e3->i7,2.554451129154441,98,0.528412550448353
i1->x10,2.5334014656393933,95,0.5122366560468729
i9->x10,2.532341668470428,71,0.38282950083503126
i1->x2,2.5235313482923587,91,0.4906687968448992
i1->x4,2.5125080943865035,87,0.46910093764292565
e10->i6,2.5084463270836714,103,0.55537237445082
i3->x9,2.4840914968447754,87,0.46910093764292565
i4->x11,2.4829939659526774,98,0.528412550448353
x7->p2,2.462458409797348,82,0.44214111364045866
i1->x9,2.401800585380614,80,0.4313571840394719
e6->i1,2.4010361928285047,93,0.501452726445886
x4->x9,2.400732616503525,31,0.16715090881529535
e4->i7,2.383391145796004,81,0.43674914883996524
x1->p2,2.3832954182069646,99,0.5338045152488464
i3->x1,2.366871279486679,82,0.44214111364045866
i10->x1,2.349446929808952,83,0.447533078440952
p1->e1,2.346029916224876,423,2.2808011106087074
i7->x8,2.338323109984909,77,0.41518128963799167
e11->i1,2.330089063053016,76,0.40978932483749825
p2->e1,2.329809026182412,446,2.4048163010200554
i10->x11,2.3154616962366985,81,0.43674914883996524
e3->i4,2.306871541741609,75,0.4043973600370049
e11->i12,2.2962937343798036,88,0.474492902443419
i6->x6,2.295665913075495,82,0.44214111364045866
i10->x2,2.2806542002651264,76,0.40978932483749825
x10->p3,2.256208586229932,48,0.25881431042368314
i6->x11,2.2197575076244354,87,0.46910093764292565
i4->x9,2.181016062691203,79,0.42596521923897845
i10->x3,2.1704664101600475,93,0.501452726445886
e1->i9,2.16216734552839,66,0.35586967683256426
e4->i4,2.1589172472146005,74,0.39900539523651146
i5->x8,2.157857004059137,77,0.41518128963799167
i1->x1,2.1559060417418614,78,0.42057325443848503
i7->x2,2.1538095003163207,95,0.5122366560468729
i1->x5,2.1184800833761175,78,0.42057325443848503
e3->i12,2.1027812657633795,86,0.46370897284243223
i4->x10,2.0986661830660562,73,0.39361343043601804
e5->i10,2.0903694239626605,90,0.48527683204440586
e2->i12,2.069257861547153,97,0.5230205856478596
e6->i2,2.0503860355673194,66,0.35586967683256426
i4->x1,2.0502552543167916,83,0.447533078440952
x8->x10,2.0245811335319077,27,0.14558304961332175
