timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769747916.8821707,SENT,dadb9c9f-aa11-4153-a90e-d0f71ab29293,f04dc648-232b-492f-86e2-b04c125ad785,c5,DROP,2040,?,p2,
1769747916.8822973,CREATED,8c597d69-200b-4dca-a5ba-b21a87401544,1c3c4f17-0b5b-464c-b484-83323786a7a3,c5,DROP,27,?,?,
1769747916.9588568,SENT,a77a6c2c-64bb-44c7-bc86-4428845bcfd8,fab00875-c9f0-402a-81c8-a4f44ae9c569,c5,DROP,2012,?,p2,
1769747916.9589918,CREATED,75b70d9a-1120-4d35-88d6-55f002dacd78,11f1a0ef-2b25-45f6-b57e-cbe4b01f155e,c5,DROP,27,?,?,
1769747917.5587404,SENT,ddd306ff-915a-4410-aa9f-d871c47e769a,c4c97b14-ec14-42e0-ad94-1906725f6f39,c5,c2,3379,?,p2,
1769747917.5588768,CREATED,f0e64e63-de0f-4c87-ab13-20eb1bea5ff8,a6f37bc9-543c-41de-aaba-f24f8067c266,c5,c2,27,?,?,surb={'id': '59f9a717-ad4f-45f0-9155-3df2224b0057', 'route': ['p2', 'e7', 'i2', 'x3', 'p2', 'c5']}
1769747917.5958974,SENT,348cc58c-63c0-4293-a68b-29787f82fee9,12c880e9-018b-48fa-98da-92051d5836b9,c5,c2,3372,?,p2,
1769747917.5960314,CREATED,9bb591c6-8b23-43a4-a5bc-c8bc3248e999,a6f37bc9-543c-41de-aaba-f24f8067c266,c5,c2,27,?,?,surb={'id': '59f9a717-ad4f-45f0-9155-3df2224b0057', 'route': ['p2', 'e7', 'i2', 'x3', 'p2', 'c5']}
1769747917.6662312,SENT,c116d020-922e-49e1-863d-347e189b84a0,bb9939d0-609e-46b5-8579-9698f8375a58,c5,DROP,2023,?,p2,
1769747917.6665173,CREATED,291c8741-cf25-46a7-a59e-b3cad45877a6,4b0de390-c405-4a97-9147-cf4ae11491d8,c5,DROP,27,?,?,
1769747917.854716,SENT,ad9e9128-872a-40c5-8e73-f42ceceac9f2,ed9e65bf-6fd7-421d-bb84-abafc2466180,c5,c2,3383,?,p2,
1769747917.8548467,CREATED,1e6bddf8-d433-4567-93b2-72b05e7ed6ad,6e2ef4a7-c7ea-4694-acd8-ec0991965f41,c5,c2,27,?,?,surb={'id': 'ab72df6e-a8c8-4fee-b872-5d8f532788ed', 'route': ['p2', 'e4', 'i5', 'x4', 'p2', 'c5']}
1769747917.9715033,SENT,62a9ede2-2370-45a6-a8db-31966ffcf549,d51d42aa-0b85-4f20-94d8-4795590c0238,c5,c2,3359,?,p2,
1769747917.9716363,CREATED,2d8107c5-a152-4172-a65b-6607449dfaed,6e2ef4a7-c7ea-4694-acd8-ec0991965f41,c5,c2,27,?,?,surb={'id': 'ab72df6e-a8c8-4fee-b872-5d8f532788ed', 'route': ['p2', 'e4', 'i5', 'x4', 'p2', 'c5']}
1769747918.250237,SENT,eaf1232f-4ead-43f9-8117-9bee75481fb4,c62196ab-d309-432c-b775-79ccbf756310,c5,DROP,2019,?,p2,
1769747918.2503536,CREATED,a70564f2-3855-44a4-ace4-9e1cfd60906b,aab5d5e2-1ec2-4495-97ff-08b2c1be801c,c5,DROP,26,?,?,
1769747918.4260218,SENT,814429a9-a7da-4596-a44e-7bfa8c60ae65,df867a43-3b1b-40c4-b32f-239bd5206170,c5,c2,3376,?,p2,
1769747918.4261854,CREATED,6315cc4b-8a98-4248-b03c-db660012fb6a,1f9b9167-df40-4275-a70c-3a165ab7f9a9,c5,c2,26,?,?,surb={'id': '51bfd2d7-5d90-40d7-9cb1-b60599532dcc', 'route': ['p2', 'e2', 'i6', 'x11', 'p2', 'c5']}
1769747918.6616645,SENT,0ad47c12-db84-4f9f-972b-5f88eee5de7f,9daeb957-fb01-427b-95c4-94957a4ce282,c5,c2,3388,?,p2,
1769747918.661796,CREATED,408b79a1-07df-4daf-bb99-2664636a6e90,1f9b9167-df40-4275-a70c-3a165ab7f9a9,c5,c2,26,?,?,surb={'id': '51bfd2d7-5d90-40d7-9cb1-b60599532dcc', 'route': ['p2', 'e2', 'i6', 'x11', 'p2', 'c5']}
1769747919.0103633,SENT,fe55d5b9-c946-4347-8cc0-0fae04ca08d1,8792aa32-129c-421d-982d-52b3d1e07e65,c5,DROP,2015,?,p2,
1769747919.0104952,CREATED,cbbd985c-39d4-4001-abd4-13883b2a0741,94a02c6e-31b2-4e36-b821-16a55dc010e5,c5,DROP,26,?,?,
1769747919.0839732,SENT,9622fda8-f681-44f3-adac-1892fb96d845,9cc6fe8d-0635-4d1d-ab1a-80aebb339b09,c5,DROP,2031,?,p2,
1769747919.0841167,CREATED,e3c1201f-5cb1-4c8f-bd83-a500d33f4c27,952ac95b-45f6-4a1a-b6dc-f116770b640c,c5,DROP,26,?,?,
1769747919.2981722,RECEIVED,5d1dbf5a-19f0-4119-8be2-6249b6256c6e,e1bcf48c-66c0-4144-8281-3af929a640d1,c1,c5,26,p2,?,surb={'id': 'ceb4756e-6006-40ea-b39d-5688a131a59f', 'route': ['p2', 'e9', 'i2', 'x1', 'p1', 'c1']}
1769747919.7748055,SENT,608479ef-1d85-4b62-8341-2ac4929f0a8f,04ce4a67-4560-43b6-ba44-577d2da21edd,c5,c2,3383,?,p2,
1769747919.7749708,CREATED,f0c03e25-9239-43a3-b093-b8b2701f1c35,1e725027-a561-4fc0-9732-91e852d3a580,c5,c2,26,?,?,surb={'id': '5d734e17-3fd8-45d9-ac3d-51855e228dc8', 'route': ['p2', 'e8', 'i9', 'x5', 'p2', 'c5']}
