timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769468554.1538794,SENT,cf69a840-9bcc-43f0-ae1b-889ca875949e,03a4bd76-76c3-4fd7-8954-531914c1fa98,c3,c1,3376,?,p3,
1769468554.1540372,CREATED,52e041d9-549e-478e-9962-3d20ac18f7dd,04280142-b474-4102-8963-f37530741802,c3,c1,27,?,?,surb={'id': '10acfac4-0834-4e19-b2e5-87212fefa78e', 'route': ['p1', 'e12', 'i8', 'x6', 'p3', 'c3']}
1769468556.146664,SENT,64815753-b1eb-4efb-9210-198e544c0666,77d07410-9da5-427e-b50a-fb4f5da5c368,c3,c1,3377,?,p3,
1769468556.1468115,CREATED,57b269e0-f973-44f2-b86a-27d4830bda8d,ea7715d3-afe5-4e9a-9f37-7b110a922668,c3,c1,27,?,?,surb={'id': '305029fc-3f72-4008-87ec-c0255f24c9ad', 'route': ['p1', 'e9', 'i3', 'x11', 'p3', 'c3']}
1769468556.369234,RECEIVED,e8ebe951-d2f4-46f6-b7d9-47cad1a7d9f3,1f7cc2c4-7c62-4d30-bca3-43e0e700a2ba,c2,c3,26,p3,?,surb={'id': '4f8e255b-bb39-4ac7-9273-f034409d0440', 'route': ['p3', 'e4', 'i2', 'x9', 'p2', 'c2']}
1769468556.3857105,SENT,a3fb6d24-88a6-4673-96f8-8884bddfa32e,f39e9ab4-6bb6-407f-80d6-f5a075c33ee0,c3,DROP,2044,?,p3,
1769468556.3858488,CREATED,d481b8b8-d0aa-4022-aefb-8cdf8f7e5f56,2ac69916-cf71-48b3-b6b4-ef550c253bf1,c3,DROP,27,?,?,
1769468556.4323888,SENT,369d78c8-76ac-4068-9b05-397bf8c13caf,a7bd88c0-73ec-4520-8567-2fe20b356e20,c3,DROP,2024,?,p3,
1769468556.43252,CREATED,5c16c575-3190-4c53-b1c6-97cdd6f4f84b,8ade35c7-3cb9-4d23-83fb-e67b36136596,c3,DROP,27,?,?,
1769468556.5806503,SENT,fa7f7466-b4bf-400a-8964-98056999355e,fe7d938c-c420-40cb-b3b9-763481018178,c3,DROP,2028,?,p3,
1769468556.5807805,CREATED,91486096-02f4-4b37-932f-330a3576c73f,7948af79-ee7f-4396-a852-59e16c786273,c3,DROP,27,?,?,
1769468556.9828367,RECEIVED,accea324-7d4c-4481-9130-223e5c873ae2,eee11f29-fd53-4d79-896c-d8894cd9dc9a,c4,c3,27,p3,?,surb={'id': 'd6aeb7be-3fe1-450c-a925-94bed92cc069', 'route': ['p3', 'e10', 'i8', 'x6', 'p1', 'c4']}
1769468557.2583103,RECEIVED,24f3f653-f381-4118-9f3a-2f4382bc2a95,2e736055-a8dc-4b88-8aed-72fd1523bee1,c4,c3,26,p3,?,surb={'id': 'df0b8c9e-084d-43d5-b3f4-baf59be3cb5f', 'route': ['p3', 'e3', 'i3', 'x1', 'p1', 'c4']}
1769468557.5356307,SENT,e051d8ad-7912-455c-b118-1e29939a57b8,4f3fe459-3d1b-49f7-bb13-e69a3c642764,c3,c1,3380,?,p3,
1769468557.5357783,CREATED,ef6479e4-50d2-472d-95aa-3efb993c2a2c,777f6ccd-c8f7-4c63-b478-2bf0b0e3252b,c3,c1,26,?,?,surb={'id': 'd0554ddd-cbe7-4c13-a378-30afd715fce3', 'route': ['p1', 'e1', 'i7', 'x10', 'p3', 'c3']}
1769468557.5619204,RECEIVED,9bbff185-a640-4aa9-b3af-437675d2187e,e1dd7ff5-b9e1-4556-a5bf-e78ff7f866fb,c4,c3,27,p3,?,surb={'id': '08ebb48a-4989-4299-924d-eb0bbf978889', 'route': ['p3', 'e3', 'i3', 'x10', 'p1', 'c4']}
1769468557.893491,RECEIVED,2faabcc8-7f3a-46fc-8494-082b774b71c0,ded1d1b6-26dd-4e5d-83a4-c8a4c3a19c73,c4,c3,27,p3,?,surb={'id': 'be6d6518-ebf2-42fd-896a-20c21066a71f', 'route': ['p3', 'e3', 'i5', 'x7', 'p1', 'c4']}
1769468558.098539,SENT,024e978f-a24b-4305-8035-92b6b231e70d,89059361-c431-40e8-acb1-411efdee99d2,c3,c1,3391,?,p3,
1769468558.0986862,CREATED,146c59d9-71b5-4d8c-a320-9ca8bae073fd,253a0410-8dca-44d4-8684-0a6e59710b91,c3,c1,27,?,?,surb={'id': '1208b9f3-6460-40c2-8ca5-80dffac0334e', 'route': ['p1', 'e4', 'i4', 'x1', 'p3', 'c3']}
1769468558.4323657,SENT,fadf2532-581d-4e9d-9b9a-3dba4ee3e4e7,4b82bf98-768e-415c-b796-f60534b778d8,c3,c1,3371,?,p3,
1769468558.4325202,CREATED,37a01e8b-25a8-42c2-b469-d47969da3b95,6f010a86-93c3-4d64-85b2-bda8f6492328,c3,c1,27,?,?,surb={'id': 'ad1c7e09-2887-4f0b-8d36-65d383caede1', 'route': ['p1', 'e11', 'i11', 'x9', 'p3', 'c3']}
1769468558.4671624,RECEIVED,31d43ce7-c2f1-470e-a5ce-3aa6e9405179,0b373fb4-cac2-4a87-8b30-b096c03b0913,c5,c3,26,p3,?,surb={'id': '3fd7a587-5ecd-4724-89a4-fa659611c09e', 'route': ['p3', 'e9', 'i10', 'x4', 'p2', 'c5']}
1769468558.70464,RECEIVED,dac0662d-1a57-4e13-a66c-43556c96be42,eab966c8-705b-4a6f-bf2c-2abb82b5608c,c2,c3,27,p3,?,surb={'id': '29b802b5-5586-45ad-848f-3112fefa32d0', 'route': ['p3', 'e10', 'i12', 'x10', 'p2', 'c2']}
1769468558.7513769,RECEIVED,8f81fe0d-8294-464a-afc1-cb9671f31e1c,c182453a-27c2-4aa2-bfb3-355a0d56c6fb,c2,c3,27,p3,?,surb={'id': '5cad4455-3a4d-43a9-bb78-f2bb0d2e6bab', 'route': ['p3', 'e2', 'i7', 'x3', 'p2', 'c2']}
1769468558.8239727,SENT,2da01767-076c-4bb4-81c4-bc13e2f1ba64,f4f2d12e-73b2-4e7c-8561-2c5e25dcd543,c3,c1,3396,?,p3,
1769468558.8241441,CREATED,fa491c1f-1388-4211-96c5-89e2f7ba76ea,33cf801c-f8b4-4438-9590-4ac8db4160d2,c3,c1,27,?,?,surb={'id': '069a8843-cb2d-491d-8eef-2c999dc4dc34', 'route': ['p1', 'e10', 'i2', 'x12', 'p3', 'c3']}
1769468558.8541834,SENT,1b605a28-e21a-4004-917b-946ffdd3e8a9,0b7043be-6abb-4271-8dee-2845fa3873f0,c3,c1,3380,?,p3,
1769468558.8543303,CREATED,1fecf357-52b1-442a-a35e-d53272e399b3,abd904db-9799-415f-ba51-16650b73b7e2,c3,c1,27,?,?,surb={'id': '12b1d7ef-a64b-43fb-9b74-e551a7d62170', 'route': ['p1', 'e9', 'i3', 'x7', 'p3', 'c3']}
1769468558.9024172,RECEIVED,7d31af31-9f32-43f3-84c7-8464cdc6d719,aa0ad1b5-68b1-45c7-89a4-7ca528c2e8e5,c2,c3,27,p3,?,surb={'id': 'fb6a4853-34b5-4508-92b2-fbb18cb6c676', 'route': ['p3', 'e12', 'i10', 'x2', 'p2', 'c2']}
1769468558.9204378,RECEIVED,fa5ac1e6-5d9f-4547-9802-3e9a6db0dbd5,bfd6e744-602c-4115-a2d3-9fe1c5d4f894,c4,c3,27,p3,?,surb={'id': '2d5a5bc0-199a-4e8e-be5f-a8152fda833b', 'route': ['p3', 'e1', 'i8', 'x2', 'p1', 'c4']}
1769468559.4144716,SENT,cf48668b-b07a-4468-8f77-8c6c668ae597,ed2421f8-cbde-4105-8e57-9eaa0e46d3c1,c3,c1,3388,?,p3,
1769468559.4146123,CREATED,c759600d-5a6f-4ec8-8d83-d5d6d9fda81f,cf8c0af7-1be0-45df-8385-da7feb4ad25e,c3,c1,27,?,?,surb={'id': '77f07a53-b6de-4a0e-9c7e-4c154f34b7ba', 'route': ['p1', 'e12', 'i12', 'x6', 'p3', 'c3']}
1769468559.4843564,RECEIVED,efafaba3-8f13-4145-98b2-4f999843ca78,188fc156-e65b-4367-991e-37b8d24dd277,c5,c3,27,p3,?,surb={'id': '849a4bce-39cb-486a-b90e-398cc10cddc6', 'route': ['p3', 'e5', 'i11', 'x4', 'p2', 'c5']}
1769468559.5343194,SENT,458b5fbe-3eb4-4dcb-b9b9-ca5a80cb7456,b1c69522-097a-44b7-be7e-b9e77ad93344,c3,c1,3380,?,p3,
1769468559.5344634,CREATED,83a66834-8c03-4418-9bb7-302f9399e463,c9d5b121-a38b-4f86-a8ef-8c72a1f5320b,c3,c1,27,?,?,surb={'id': 'c37d1769-8615-4b41-9f25-2d98030e6105', 'route': ['p1', 'e1', 'i10', 'x11', 'p3', 'c3']}
1769468559.633457,RECEIVED,a71cadcd-335f-436a-b087-77c1fdb438e1,dca75d71-cb26-40e7-92aa-2f176641322f,c2,c3,27,p3,?,surb={'id': '664201e8-963e-444c-9a44-85ece11977bf', 'route': ['p3', 'e11', 'i4', 'x4', 'p2', 'c2']}
1769468559.6606858,RECEIVED,70ad1047-7515-4546-826a-798810a5615f,7dd9ce35-1362-4f11-b1d5-aa2ddcc57370,c5,c3,27,p3,?,surb={'id': '15687ee9-eac8-4d39-9d46-12a6c00860bc', 'route': ['p3', 'e12', 'i10', 'x5', 'p2', 'c5']}
1769468559.7497554,RECEIVED,fb0db9df-1f21-49ea-99c3-aa154d48dfff,6e7154aa-3cbd-46d7-b9ad-55ef950f0f99,c4,c3,26,p3,?,surb={'id': 'a09b8c17-b62c-4a39-85ea-d3d562d7d513', 'route': ['p3', 'e5', 'i10', 'x9', 'p1', 'c4']}
1769468559.764758,RECEIVED,59b4512b-f990-4618-9a9b-03fd551f9506,5361fa92-dce4-48ad-b8e1-b7bda322fe3d,c5,c3,26,p3,?,surb={'id': '1b5ca21c-2128-4651-a29b-81ccd732d57a', 'route': ['p3', 'e1', 'i5', 'x12', 'p2', 'c5']}
1769468559.768878,RECEIVED,da6f4a6e-b3a0-4e39-9231-f592876c4400,e8fed640-9bd9-424e-8219-1b72494f85c5,c4,c3,27,p3,?,surb={'id': '912d01ef-4a08-411c-b3b5-776d9148ecfb', 'route': ['p3', 'e11', 'i10', 'x12', 'p1', 'c4']}
1769468559.8571184,RECEIVED,632261d3-29f9-4d6c-8df7-2eea4d015f15,d81e654e-cf2a-4ebc-8e3b-594475e2afc6,c5,c3,26,p3,?,surb={'id': '142bc27c-69cd-4a7c-b030-061cf7e8a9b8', 'route': ['p3', 'e8', 'i4', 'x3', 'p2', 'c5']}
1769468559.960828,RECEIVED,cd9d5f85-a3af-4d6e-8ce5-1a01b3cb030d,481feb9c-a742-4247-8b08-23202bd63119,c4,c3,27,p3,?,surb={'id': '1ebf0eda-90bc-4e85-b561-141391e86ff1', 'route': ['p3', 'e2', 'i1', 'x12', 'p1', 'c4']}
1769468559.982227,RECEIVED,f6ddf0af-5583-4dab-b21b-64a682915c3a,f0e0ca6c-6bec-4a9c-b9ec-4f194b4ee70b,c5,c3,27,p3,?,surb={'id': 'd9256622-8ee6-4153-a1d2-c6bc724e4367', 'route': ['p3', 'e11', 'i7', 'x12', 'p2', 'c5']}
1769468560.2368665,SENT,025f8029-e611-47f5-895a-5452c38bb3e1,32c86450-d943-41bb-b42a-7adf8e0e4f7c,c3,c1,3372,?,p3,
1769468560.2370167,CREATED,1359468a-3d76-43b8-b7d3-54ec18e0f953,a483f3b4-226f-4e97-b45b-1acaea02810f,c3,c1,26,?,?,surb={'id': '604305e8-405a-45b0-a411-bbfddf10db27', 'route': ['p1', 'e3', 'i8', 'x10', 'p3', 'c3']}
1769468560.2439241,RECEIVED,6f6058d9-7d09-41d6-ba9f-ed42445efaac,ee47cf3b-9dd3-443c-969a-f2e710e3c470,c5,c3,27,p3,?,surb={'id': '7b48b48d-70da-4ec4-8c14-954dd939f273', 'route': ['p3', 'e5', 'i9', 'x2', 'p2', 'c5']}
1769468560.2492914,RECEIVED,5baff4dd-18f6-4fc2-b685-acba6c59204c,da46e729-64cc-410f-a6ed-a750e320e3a3,c5,c3,27,p3,?,surb={'id': '787931fb-2220-46cd-b05b-d24553cf53dc', 'route': ['p3', 'e3', 'i8', 'x11', 'p2', 'c5']}
1769468560.2984617,RECEIVED,7e9ef0e8-e4ca-46e6-90f2-7aef19410b0c,927f617b-03e0-44e6-a938-68fc91ed7df0,c4,c3,26,p3,?,surb={'id': '8a52aa18-7efe-4491-96b9-5af0877ade0b', 'route': ['p3', 'e10', 'i12', 'x4', 'p1', 'c4']}
1769468560.3450422,SENT,bf52c000-acc7-4125-ad81-7acfaa228166,ba0260a8-044b-4b96-af1a-fc6f515f6e32,c3,c1,3363,?,p3,
1769468560.345224,CREATED,586ffb62-2024-47cc-bfa7-7fb1e1edee84,2d5c1a14-4753-4a84-9ff0-4480888f8529,c3,c1,27,?,?,surb={'id': '03384cf4-3f36-4663-9750-8effd670f591', 'route': ['p1', 'e7', 'i9', 'x9', 'p3', 'c3']}
1769468560.640241,RECEIVED,ce11adba-33e9-4d73-b947-18b1eeb1c1e9,2969707d-8560-47de-8708-5697d54ecdae,c2,c3,26,p3,?,surb={'id': 'b756f456-9d33-4f9d-9ca8-4e2cf62ce5b4', 'route': ['p3', 'e2', 'i11', 'x6', 'p2', 'c2']}
1769468560.663344,RECEIVED,efdf1967-0cd5-43d7-81f4-1e774b6eb72c,9536e5e7-d164-4aa2-9d26-3a9ad2f58be8,c4,c3,27,p3,?,surb={'id': 'fa6a7e71-5d47-484b-9382-33ff5ab21831', 'route': ['p3', 'e3', 'i4', 'x3', 'p1', 'c4']}
1769468560.8418882,RECEIVED,ee9f4954-7688-423f-b11a-6656cfd42c39,bc84a638-3a71-418f-bd3d-c064ffcf1297,c4,c3,27,p3,?,surb={'id': '810dcf29-5d22-48f5-819d-d0ec9b4dc645', 'route': ['p3', 'e1', 'i6', 'x11', 'p1', 'c4']}
1769468560.9616663,RECEIVED,18791da1-ee62-4bd0-8d5a-c4230150a3a4,20430aba-092e-4a9e-b64d-3be29f2a94a9,c2,c3,27,p3,?,surb={'id': 'fd4135da-e8ed-4fb7-bb03-d65143d11b2b', 'route': ['p3', 'e11', 'i7', 'x12', 'p2', 'c2']}
1769468560.9770043,RECEIVED,79a0b099-d63b-40b5-aa88-69e95c1184e5,4962c963-a5af-48a0-9c5f-add6b6737afd,c5,c3,26,p3,?,surb={'id': '5a4e162d-e9ee-4c97-9395-aa5d45f7188c', 'route': ['p3', 'e12', 'i6', 'x7', 'p2', 'c5']}
1769468561.0079973,RECEIVED,c1eb39f2-5b19-4f17-bbd9-268234d1f06b,49e0321c-445e-4a92-a062-18147cb3304d,c2,c3,27,p3,?,surb={'id': '5766c52a-a248-42ed-bb1d-df83677d8185', 'route': ['p3', 'e6', 'i3', 'x7', 'p2', 'c2']}
1769468561.067331,RECEIVED,3150792a-1a2d-4e36-8355-f8d729a67263,10ce479a-dc72-40d1-8724-9ad60437039b,c2,c3,27,p3,?,surb={'id': 'e82ec525-b427-42f2-8d99-54569268a94b', 'route': ['p3', 'e1', 'i4', 'x5', 'p2', 'c2']}
1769468561.0828052,RECEIVED,4b7af317-7ddb-40cc-a5c5-d034ca4e51c6,f94b727e-b75a-4f73-b9f5-10c4e0736558,c4,c3,27,p3,?,surb={'id': 'bf8f4469-66ab-4e1e-86bf-fdd2e9c7a762', 'route': ['p3', 'e5', 'i8', 'x11', 'p1', 'c4']}
1769468561.088294,RECEIVED,caec30e7-e747-4b09-bc4c-6ee3a59ae436,23b07f9d-b21e-47b8-b27a-2f68a3ad5435,c5,c3,27,p3,?,surb={'id': '4a166006-5c90-42a6-a32f-38bc2e156b52', 'route': ['p3', 'e2', 'i8', 'x1', 'p2', 'c5']}
1769468561.1915865,RECEIVED,71d91d7a-5ef0-4cfd-9958-81f2ad7f53ad,f7360c00-3fbf-43a1-9299-1546dbfc0137,c2,c3,27,p3,?,surb={'id': '3b25e5d1-4943-49c7-88e0-1b446d395342', 'route': ['p3', 'e1', 'i6', 'x9', 'p2', 'c2']}
1769468561.300949,RECEIVED,69d046f5-f025-43eb-8f88-609a62e72ae3,8f653718-abf9-4e2b-8745-b6b125e429b0,c2,c3,27,p3,?,surb={'id': 'c24b60ac-351a-4e5e-84ec-35a5d21782b1', 'route': ['p3', 'e4', 'i2', 'x5', 'p2', 'c2']}
1769468561.3640413,RECEIVED,14a1c847-da67-4a10-b9f2-f838b73dd277,7f1e4124-e21c-4eb6-b889-411e72fad3cb,c5,c3,27,p3,?,surb={'id': 'fe6ec3a6-1bef-4045-b860-f4c331518da5', 'route': ['p3', 'e5', 'i11', 'x11', 'p2', 'c5']}
1769468561.391531,RECEIVED,eaa96a9d-d6c3-48db-9e9f-0ecc3434b443,8c0ba442-a563-4c2f-99d7-03c75f081f81,c5,c3,27,p3,?,surb={'id': 'fb2e5d9b-f9d7-40ab-ace0-77fc8c38c275', 'route': ['p3', 'e12', 'i6', 'x8', 'p2', 'c5']}
1769468561.4288583,RECEIVED,cd9075eb-12e2-44bb-a471-1ee18b47615f,18ae30a5-79e9-439d-bb0a-e6b219ef53dc,c5,c3,26,p3,?,surb={'id': '811db03b-1a4e-4ff1-a344-e60cf96d0638', 'route': ['p3', 'e1', 'i4', 'x8', 'p2', 'c5']}
1769468561.4371703,RECEIVED,49f12745-9238-4af2-8723-7cecfc4ea546,12d175c4-dc30-4dd2-a8d6-ac0b6c469ef1,c5,c3,27,p3,?,surb={'id': 'a64c4d0a-93ca-4ca0-8227-415bb166d34d', 'route': ['p3', 'e12', 'i3', 'x9', 'p2', 'c5']}
1769468561.5500412,SENT,90481b87-a9b8-4f7c-a94b-a9cc07c8af03,c1c6d8c9-16c9-4afc-820e-a5185c1f3ab6,c3,c1,3377,?,p3,
1769468561.5502264,CREATED,1bfa75fe-3cbd-43c2-976f-7d0c6a0ad5eb,5e7425ae-4c6f-4fc9-9f03-3493cdc19272,c3,c1,27,?,?,surb={'id': 'ee356ee8-5afb-4937-8ba0-09b9fca2e8d0', 'route': ['p1', 'e2', 'i2', 'x7', 'p3', 'c3']}
1769468561.6437228,SENT,fe815cd6-0c60-4dd4-87e7-c309b5ba684b,4e70dd8f-187e-45c1-8dc7-8aac8c8d73b0,c3,c1,3387,?,p3,
1769468561.6444483,CREATED,f02731f4-dea8-4891-85ab-355191b83884,822e2436-4c5e-4a6b-84da-7aaee491cc9c,c3,c1,26,?,?,surb={'id': '68ec5264-d156-4d25-9211-b2575b1f8038', 'route': ['p1', 'e4', 'i6', 'x4', 'p3', 'c3']}
1769468561.6503675,RECEIVED,feca4aa3-bca8-472a-9f07-cc4b906c73ec,346af56d-27c6-4ce6-9dc0-acc460d37ef5,c5,c3,27,p3,?,surb={'id': '4236db77-eb32-4ff2-967a-fdec1516c9cd', 'route': ['p3', 'e6', 'i9', 'x5', 'p2', 'c5']}
1769468561.7238135,SENT,85f60ba2-8709-4c04-94bd-fdce249fd0a5,d2c0e5a7-e6bb-418d-94fc-085383a4612f,c3,c1,3371,?,p3,
1769468561.7239618,CREATED,ff95636e-75a8-434c-b6fc-f14257245494,c53eef08-308b-4180-80da-77e0d31ef98d,c3,c1,27,?,?,surb={'id': '7906bde1-b2cc-4bbf-912c-d490212a2910', 'route': ['p1', 'e10', 'i9', 'x3', 'p3', 'c3']}
1769468561.775537,RECEIVED,3c2f018a-f063-4fd9-b6b6-f5678ef1f8f3,fefe6e8e-d371-4f46-91b1-3f6ca7deddfe,c4,c3,27,p3,?,surb={'id': 'b66fbd16-84c7-47cb-b09f-41f39f200403', 'route': ['p3', 'e9', 'i5', 'x12', 'p1', 'c4']}
1769468562.085372,RECEIVED,3e32336f-7564-4c07-bffd-ca4165f4018f,17711667-a2a9-4eb5-a078-f851bd13f170,c5,c3,27,p3,?,surb={'id': 'dd5ec003-b85d-4c96-a11e-2cca499b72d8', 'route': ['p3', 'e9', 'i10', 'x10', 'p2', 'c5']}
1769468562.2615979,SENT,5a7a8842-906a-4c72-b815-6d5d32dbe55c,b1934a94-6ac3-45ae-bb5e-6d6369e568dd,c3,c1,3399,?,p3,
1769468562.2622135,CREATED,7e00d8b4-5d90-4807-912f-8ba4850db866,f22e957b-2990-4fe4-98f8-9eef1cfd0509,c3,c1,27,?,?,surb={'id': 'd2ad23b4-5a11-44e2-9e30-322a21adeb71', 'route': ['p1', 'e11', 'i4', 'x11', 'p3', 'c3']}
1769468562.2786205,SENT,84025b9b-2618-4920-be49-7b61099ad18f,63e44ae3-46da-4d1d-9974-5cdb6dfed00a,c3,c1,3365,?,p3,
1769468562.2787714,CREATED,bfde8136-f280-4ad1-b632-6475adc6f64c,a92ca056-b75c-423b-a4cf-caea8ec7bbbe,c3,c1,26,?,?,surb={'id': 'a7ffac5b-3c8a-48ef-90e1-398bf2f441c1', 'route': ['p1', 'e12', 'i9', 'x5', 'p3', 'c3']}
1769468562.554396,RECEIVED,1f0b81ef-cc8b-4d23-a050-7d617a233137,362a3026-d567-458f-8dc3-c7482e49442d,c4,c3,27,p3,?,surb={'id': 'bf78eb4b-2bc6-4e8c-8c1d-15eefa3e5474', 'route': ['p3', 'e3', 'i7', 'x10', 'p1', 'c4']}
1769468562.5608356,SENT,67bdd578-3581-470f-994c-6d694dc0d798,2ce601b6-bfd4-4b4a-ba5b-684ef4cb20cd,c3,c1,3393,?,p3,
1769468562.5613034,CREATED,fd17512c-8a5f-4ffd-9bd1-5e006950a0c6,424ef9a1-bdbf-4c67-91d2-ba699dc8b4f5,c3,c1,27,?,?,surb={'id': '3de6f3a5-823d-4903-b609-e7c13fb948f7', 'route': ['p1', 'e8', 'i11', 'x2', 'p3', 'c3']}
1769468562.6287959,RECEIVED,a91ab36d-959d-4197-a3ac-6191e2755809,0b4dcef6-a19a-476e-b31f-f8247c670ca1,c2,c3,27,p3,?,surb={'id': '85bbe9d1-0e84-43d8-907d-b384af8efdce', 'route': ['p3', 'e5', 'i7', 'x4', 'p2', 'c2']}
1769468562.7102833,RECEIVED,354e253d-3cab-4403-afb0-93a51d331938,ab148dfc-ad65-405b-86ab-89242285de4a,c2,c3,27,p3,?,surb={'id': 'cab3236e-3dce-4479-abe6-bdce3953a2f1', 'route': ['p3', 'e2', 'i11', 'x3', 'p2', 'c2']}
1769468562.9423609,RECEIVED,798eef82-6690-4269-ae9a-f90527bc6282,7b09f84c-5d01-4ff4-819f-8b434b0c0d4d,c2,c3,27,p3,?,surb={'id': 'e398a014-37bb-4dc2-94b8-94a55dd035ed', 'route': ['p3', 'e4', 'i1', 'x1', 'p2', 'c2']}
1769468563.0662873,RECEIVED,bc0944d2-9e75-4ae7-96d8-44a60c98fc9d,2502a74f-26d2-40d0-8287-1fac4f61c527,c5,c3,27,p3,?,surb={'id': '7e9e1842-f5c9-4983-91dc-b777e76e716f', 'route': ['p3', 'e4', 'i3', 'x8', 'p2', 'c5']}
1769468563.1305068,RECEIVED,8733b0e5-18e4-415d-93c6-9ad94433abbe,aa4f6edf-bfef-4683-825f-6e4d06191ad6,c5,c3,25,p3,?,surb={'id': '58392695-d77e-44bf-8e3c-d31f8982130d', 'route': ['p3', 'e5', 'i4', 'x7', 'p2', 'c5']}
1769468563.3775506,RECEIVED,69010eb3-2ba5-4d28-a0ff-5c5efa8d42da,1d3d31f3-019a-4005-a7a4-1a96ca425308,c5,c3,27,p3,?,surb={'id': '8070b1ad-7bd2-4f64-9e9b-302a84ac1ea0', 'route': ['p3', 'e12', 'i5', 'x9', 'p2', 'c5']}
1769468563.3817015,RECEIVED,8bcd1a8a-6633-4d66-b77e-704f0ae72c82,cbda1585-b326-4ab3-bf6f-a18fd7979c5f,c5,c3,27,p3,?,surb={'id': 'b83bd5f7-8f8f-43d1-bd0c-3630a7dbb70c', 'route': ['p3', 'e5', 'i2', 'x12', 'p2', 'c5']}
1769468563.404818,RECEIVED,209412af-7f0d-4074-9edf-5c3972ca4cd4,d3b88ec4-0e19-445c-95e6-a6dbc0091259,c5,c3,27,p3,?,surb={'id': 'f4e30cdd-20ee-4ec6-992c-e6dd50e472d6', 'route': ['p3', 'e3', 'i11', 'x9', 'p2', 'c5']}
1769468563.5318224,RECEIVED,504b65bd-6fe7-460d-a698-7f9e9f51e41d,40441b3c-7bef-4ae9-8d16-093bf5e059f2,c2,c3,27,p3,?,surb={'id': '84d4de25-8aa2-4a1e-b943-690efe1ee4e1', 'route': ['p3', 'e9', 'i11', 'x5', 'p2', 'c2']}
1769468563.568177,RECEIVED,d319cebb-7476-4e8c-9ac5-b43051af66d8,d65ca729-e807-48ce-bc6f-f7f4e636ba1c,c4,c3,26,p3,?,surb={'id': '91ad2e9c-1adc-498d-badb-b5c0972e2ff3', 'route': ['p3', 'e12', 'i3', 'x3', 'p1', 'c4']}
