timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769495079.7940867,SENT,020ba266-c7c6-43bc-9653-a3ae274e46f2,886ec66b-2b16-4236-b503-15c1438db577,c4,DROP,2024,?,p1,
1769495079.794231,CREATED,10350b79-a2b9-4bd3-9682-febb2111bfd5,fc556e05-6829-4000-b234-2363c9045ae2,c4,DROP,27,?,?,
1769495080.3119226,SENT,fd2b1380-cc60-44ec-a840-57efc0fa6ebe,10ad2c11-9348-4486-a431-9dd8ccc8d914,c4,c3,3381,?,p1,
1769495080.3120978,CREATED,80fe41f9-1d88-4a23-a588-4de4bc0eb51a,ed90b2dc-33dd-41da-be34-26b6aaf5af09,c4,c3,27,?,?,surb={'id': '3618c965-a075-49d1-b484-c9c5381fb2ee', 'route': ['p3', 'e7', 'i12', 'x10', 'p1', 'c4']}
1769495085.1711047,SENT,ac0fc8e0-ae3d-4803-8089-22461ab7bca2,7cec7619-4ce6-47b0-ad48-351999642e63,c4,c3,3387,?,p1,
1769495085.1712742,CREATED,b5ecf890-ba0e-44c0-b3ce-c4311f7decbf,620a531c-bb72-4ed8-8486-a6fe4f460c75,c4,c3,27,?,?,surb={'id': 'de14e252-6c2f-4501-b7e5-94ca1c2f874c', 'route': ['p3', 'e12', 'i10', 'x9', 'p1', 'c4']}
1769495085.2241514,RECEIVED,55178003-a144-4a3c-8e59-0d419e8c6e4c,ebcf8d33-03cd-44e0-8409-0bc61a47b07f,c1,c4,27,p1,?,surb={'id': '5695bf31-b475-44c0-861b-e3d7f1d8158a', 'route': ['p1', 'e6', 'i3', 'x8', 'p1', 'c1']}
1769495085.3069313,RECEIVED,8a67a072-9ef0-4fd0-94ec-18930d503ac0,c01bf249-77af-48cc-8994-430a317b014d,c3,c4,27,p1,?,surb={'id': 'bac51f0b-1b3b-4468-a854-204425420b21', 'route': ['p1', 'e9', 'i4', 'x10', 'p3', 'c3']}
1769495085.3477986,RECEIVED,cb8b29d4-28ca-4041-9335-268bd6f1decb,c1a25731-be02-4da9-88f3-a4e6bbd235cd,c1,c4,27,p1,?,surb={'id': '5d260df0-0307-496d-8550-3cb91c8536c9', 'route': ['p1', 'e10', 'i7', 'x1', 'p1', 'c1']}
1769495085.663476,RECEIVED,ede88b0b-8128-49a6-be38-91269777686e,ab22f916-81e5-4126-9148-195c3dc4aacc,c3,c4,27,p1,?,surb={'id': 'bf2beb86-69ea-4e4f-916b-56f1e9886dc8', 'route': ['p1', 'e10', 'i7', 'x12', 'p3', 'c3']}
1769495085.733363,SENT,5325933f-ffc7-4bcd-9e9e-116479a58266,898c1902-3f8f-43cd-9744-883d535894d5,c4,c3,3384,?,p1,
1769495085.7335095,CREATED,399833e0-8a4f-4b6c-9bb0-ff4b58deaf04,fe361483-33bd-4172-a008-6d39368e70e0,c4,c3,27,?,?,surb={'id': '59f4058f-c8b6-49a1-acda-02af60339462', 'route': ['p3', 'e1', 'i11', 'x6', 'p1', 'c4']}
1769495085.8298597,SENT,2b6f23bf-1379-4384-af73-1425904c2453,84b4b961-620f-42e8-a3fb-ff864d8ce307,c4,c3,3375,?,p1,
1769495085.8300028,CREATED,57c9278c-6625-46f6-8b6f-d04ab33f75f0,f6ed4033-0db5-42ea-b72d-0688b864095f,c4,c3,27,?,?,surb={'id': 'd785e9b3-9194-4fc1-95ca-b26fec6b6b48', 'route': ['p3', 'e5', 'i11', 'x5', 'p1', 'c4']}
1769495085.8680341,RECEIVED,ef89b0c9-bdd7-4cd4-9074-44fd62f033db,5adfc090-757e-47dd-8172-ce586f49ef7a,c1,c4,27,p1,?,surb={'id': 'bb96dabc-27a5-4c6b-b632-5fe835fae4bc', 'route': ['p1', 'e4', 'i5', 'x12', 'p1', 'c1']}
1769495086.4356117,RECEIVED,9db54704-60df-403f-aaa3-e060fd15a9de,583a656e-0d3e-4343-b5e5-cef38008e76a,c1,c4,27,p1,?,surb={'id': '9a486842-0744-486c-ab65-b24cfb312c36', 'route': ['p1', 'e8', 'i10', 'x11', 'p1', 'c1']}
1769495086.6693525,RECEIVED,a3a7958a-85c7-4b03-97f1-9ac7f850bedc,e0394e9b-8685-40b7-8c55-a82b578bfe17,c3,c4,27,p1,?,surb={'id': '89cd48b8-3011-4722-955e-e62dbdd01638', 'route': ['p1', 'e11', 'i2', 'x10', 'p3', 'c3']}
1769495086.740462,SENT,443fc291-fcba-4f06-90bc-a36f4d745598,a953bf5f-7a33-43e8-b8ce-c1d021f94384,c4,c3,3360,?,p1,
1769495086.7405958,CREATED,1ed0bc6f-c15b-497b-b894-a9a9c35c8afb,a09285ff-a26c-4688-98c1-fa6ba108301e,c4,c3,27,?,?,surb={'id': '214aef20-706c-4bd7-970e-ed5e7cfcebc2', 'route': ['p3', 'e9', 'i1', 'x6', 'p1', 'c4']}
1769495086.8453248,RECEIVED,93744022-edda-421f-9af6-62d891c39ef8,2a9a2b77-401f-4436-88fb-d97f9d2a9fe4,c3,c4,27,p1,?,surb={'id': '4f9096e6-262e-4c42-b4d9-f12f2a502e5a', 'route': ['p1', 'e5', 'i5', 'x8', 'p3', 'c3']}
1769495087.3541303,RECEIVED,9e654a98-56d2-4956-8ec1-8311462559fa,6b2b6dae-410e-450a-a9eb-1887df5d9f0c,c1,c4,27,p1,?,surb={'id': '7f10bde6-2287-459b-be53-fe77b2d80e22', 'route': ['p1', 'e3', 'i1', 'x2', 'p1', 'c1']}
1769495087.7715366,SENT,ca6375cd-3e69-45ce-b715-d0073b2938ff,4d59251c-203c-4298-8d3d-d36d05f51879,c4,c3,3371,?,p1,
1769495087.7716646,CREATED,ea72b331-83bf-40c0-a714-5fc8f76e9c8e,31661204-f7a4-46dc-82de-2458e43b7fd5,c4,c3,27,?,?,surb={'id': '2e868184-b253-48f4-a510-decd4655e5e7', 'route': ['p3', 'e7', 'i3', 'x4', 'p1', 'c4']}
1769495087.781007,RECEIVED,2cc2e558-e59d-4bdf-aa65-5f5181cdf3ca,32c0dd6c-b4ea-4c75-b382-8b7dbea20f6e,c1,c4,27,p1,?,surb={'id': '2f3ea6cd-fc6b-458c-925a-0f8d0dad96d7', 'route': ['p1', 'e10', 'i10', 'x12', 'p1', 'c1']}
1769495087.9123785,RECEIVED,37058cfc-7299-468a-9fc6-f1a52bc314aa,3e6c3d75-3f9d-4703-9231-b808c3f18a14,c3,c4,27,p1,?,surb={'id': 'bb2432fb-2ee1-43d8-b282-129e605b5035', 'route': ['p1', 'e2', 'i9', 'x12', 'p3', 'c3']}
1769495087.9683526,SENT,76fb01d0-44fb-4b99-b6dc-aa937fce62f2,c6263aa3-6c90-4568-8f37-ee473cc94a9d,c4,c3,3393,?,p1,
1769495087.9685004,CREATED,6c2b8fbc-d66c-4662-8052-0ae42a3ea2d3,bed0d64a-a028-40f9-ac82-25f587b0f1bd,c4,c3,27,?,?,surb={'id': '8e5001a7-98f4-4878-8bc6-29df24b48bd8', 'route': ['p3', 'e12', 'i3', 'x1', 'p1', 'c4']}
1769495088.159786,SENT,c41f073f-e663-4d02-9e3d-fbbf48c52829,17afa7eb-af41-49ff-adea-fe7a9d73c26b,c4,c3,3359,?,p1,
1769495088.160096,CREATED,c4efa989-39fc-46af-8fa2-1f777860984f,df7084bc-7493-41e7-add6-7515653c1fee,c4,c3,27,?,?,surb={'id': '060e33a0-7425-41dc-924c-8f8b0e4aa208', 'route': ['p3', 'e7', 'i5', 'x2', 'p1', 'c4']}
1769495088.2432907,RECEIVED,6c2714ce-ad5f-417f-9a49-fdd9dd7da798,4574e36a-677e-45e6-9008-141e7f49fd01,c3,c4,26,p1,?,surb={'id': '1095c8b7-6e54-4ae6-81be-a7b0fa3e8132', 'route': ['p1', 'e7', 'i1', 'x5', 'p3', 'c3']}
1769495088.260695,RECEIVED,fd89a060-c543-44b1-b50a-07cb8cd9a5ab,e9bcde77-c42e-49d3-9571-91bbfff6734c,c1,c4,25,p1,?,surb={'id': '70e93a6f-d80d-4c02-9688-8d2cd62e0ef3', 'route': ['p1', 'e12', 'i12', 'x8', 'p1', 'c1']}
1769495088.3744292,SENT,8c5e3c2d-197c-4da0-98af-a996901bddd9,bc0ba69c-d5c3-40fe-97af-9b5b60db33aa,c4,c3,3377,?,p1,
1769495088.3745794,CREATED,8b61350f-6385-4a56-949f-dcda55291026,9c6544a1-0d2f-45f6-a68c-d6a499ef1886,c4,c3,27,?,?,surb={'id': '3946dd44-b76f-405a-b959-c08cd9eaa118', 'route': ['p3', 'e2', 'i7', 'x2', 'p1', 'c4']}
1769495088.4695606,RECEIVED,1a4d7fa5-8ca3-4ed0-94c2-4ebf0a879839,0ad6a5b5-3509-4155-a1a0-433890020175,c1,c4,27,p1,?,surb={'id': 'efe1d44b-f4e0-4bfb-84a9-0e5488b62b6d', 'route': ['p1', 'e2', 'i8', 'x2', 'p1', 'c1']}
1769495088.593477,RECEIVED,b170977f-e449-4f36-8dab-5a273fab227f,d80f1cff-024a-4d96-a655-a71a67690899,c1,c4,27,p1,?,surb={'id': '096d6cb2-c7da-46e9-91e4-499f0223add6', 'route': ['p1', 'e6', 'i4', 'x12', 'p1', 'c1']}
1769495088.6559224,RECEIVED,72b34ef6-84ff-465e-8796-f89556de260a,f11e36ed-3513-4ec1-8c9a-4b450cee024c,c3,c4,27,p1,?,surb={'id': '1c268f85-5a77-4ad9-91b3-2fada8cf3c96', 'route': ['p1', 'e8', 'i9', 'x3', 'p3', 'c3']}
1769495088.878901,RECEIVED,c47ea7b5-2799-4254-925e-cf6f13bd4137,7d82c00f-401a-4029-86da-995aed921c50,c1,c4,27,p1,?,surb={'id': 'e577cf4d-9056-4962-a933-96f8be3c2a36', 'route': ['p1', 'e9', 'i8', 'x6', 'p1', 'c1']}
1769495088.9811141,SENT,98c9db15-48ed-48be-9741-23d88de64ba0,90a22b8c-67b2-4c0b-abe9-8d403e8ffcff,c4,c3,3400,?,p1,
1769495088.9812605,CREATED,aa73a9f6-24b2-4b69-8b48-b8f63fc59787,6bb61817-5190-417f-ae44-93cf39fe923b,c4,c3,27,?,?,surb={'id': 'e5111a1f-31b2-47d3-bb99-d37c5688d4ed', 'route': ['p3', 'e10', 'i5', 'x11', 'p1', 'c4']}
1769495089.232514,RECEIVED,0290c32d-f611-4c28-8a3e-736ba9cbcfcd,94cf3ba5-dc19-4e83-a615-1996f4026454,c1,c4,27,p1,?,surb={'id': 'ee175ffc-cc45-4022-b88b-17dbe4f43767', 'route': ['p1', 'e11', 'i9', 'x3', 'p1', 'c1']}
1769495089.6208649,RECEIVED,5f45de07-1bc3-460b-891a-90ff30ff54a9,a9849f77-9313-47b0-ad4f-b2f1a5cdb635,c1,c4,27,p1,?,surb={'id': '520660b1-5101-4ff2-8b47-c239c4802a46', 'route': ['p1', 'e5', 'i10', 'x2', 'p1', 'c1']}
1769495089.684884,SENT,6157b5d6-8653-4f03-b200-70c1f9d5b89d,261fa063-d93b-4861-8875-cdaba43b6cf3,c4,c3,3360,?,p1,
1769495089.6850312,CREATED,b55e720a-985f-45f0-a44f-c096498cbcf9,f0b523b7-de25-4219-87af-9c8165a4bc83,c4,c3,27,?,?,surb={'id': '5844fdfd-519f-4a7d-9e3f-8625fa72a9e7', 'route': ['p3', 'e7', 'i10', 'x5', 'p1', 'c4']}
1769495089.7283146,RECEIVED,fe743b58-b91e-44dd-a1cb-d3351c4d5634,9376c349-0beb-4ffd-9501-883eeeb9b0ba,c1,c4,26,p1,?,surb={'id': 'ff6abb1f-ca72-4cc8-a158-40f33ab09cbf', 'route': ['p1', 'e9', 'i6', 'x10', 'p1', 'c1']}
1769495089.7678902,RECEIVED,f23d50af-cfde-4284-b5e0-418471344937,374a8c82-8f9b-4b98-8a81-257a546464df,c1,c4,27,p1,?,surb={'id': '646e3029-f742-43be-a3d9-8735fb4dbe04', 'route': ['p1', 'e11', 'i5', 'x7', 'p1', 'c1']}
1769495090.01979,RECEIVED,1566b44e-ed7d-43e1-8556-8da47a060e76,103f1f5a-4df3-477a-9df8-c1365b5a4ba7,c3,c4,27,p1,?,surb={'id': 'b3d6787f-09aa-4932-9fc5-11f4f2b9c842', 'route': ['p1', 'e6', 'i7', 'x7', 'p3', 'c3']}
1769495090.0698128,RECEIVED,cee25a4a-cee0-4ab6-93ed-f10954ae759e,fe54e8ec-0fb9-4ae0-b391-fe63d279e11c,c1,c4,27,p1,?,surb={'id': 'afd8f982-6b22-43f1-9db7-ac0c2795019a', 'route': ['p1', 'e2', 'i1', 'x11', 'p1', 'c1']}
1769495090.1196687,RECEIVED,0f39de09-c07f-4fa3-8fba-adbdb608d17f,821dfe7c-cb42-47f3-95b9-3507a6a7509c,c1,c4,27,p1,?,surb={'id': 'a5b5f7e8-b601-4810-bbbf-1e65f16f238f', 'route': ['p1', 'e4', 'i10', 'x2', 'p1', 'c1']}
1769495090.3186073,SENT,7ec250d5-5476-43f0-9d84-8fd2bc2c934c,fb5477c3-d266-48fd-9ba8-e5552f151d9d,c4,c3,3399,?,p1,
1769495090.3187616,CREATED,eb4d93a1-bf32-4e77-a83c-b994e6d433f5,fbeec494-2ccd-4d0f-9c0e-3c8c0bb60def,c4,c3,27,?,?,surb={'id': '36ad25b7-51d3-432b-a94a-57d8e676d89a', 'route': ['p3', 'e7', 'i4', 'x12', 'p1', 'c4']}
1769495090.431295,SENT,5fb783c3-d462-467c-83fe-d9904835166b,2979a154-7336-41a2-8741-87e1ffbdbf20,c4,c3,3393,?,p1,
1769495090.4314435,CREATED,19b07380-a7a4-4607-8eea-7197eaebf39c,1e2a8410-3756-4559-94e9-f8626c14566c,c4,c3,27,?,?,surb={'id': '018cccae-a37a-4a74-bf1b-574fb35bbbd6', 'route': ['p3', 'e12', 'i9', 'x10', 'p1', 'c4']}
1769495090.4453762,RECEIVED,de4e8487-61b5-4d19-8420-945ce13cae3b,6522b2c6-d5cb-4aa9-a778-61c89fe08cd7,c1,c4,27,p1,?,surb={'id': '7cfa0d3c-f298-4558-aa46-497a9fb8439b', 'route': ['p1', 'e1', 'i6', 'x2', 'p1', 'c1']}
1769495090.4942713,RECEIVED,bf441fab-aaa4-48b6-8a6c-7536eda29a42,1346fa46-5fb1-4e39-8a54-26cf345c9523,c1,c4,27,p1,?,surb={'id': '5bd885c6-803e-4f26-8601-543781444d64', 'route': ['p1', 'e11', 'i12', 'x6', 'p1', 'c1']}
1769495090.6353838,RECEIVED,dcf9d6ca-732d-4b22-b2d3-191b06b66060,eababafb-7a84-4428-a4f0-b7e898a20757,c3,c4,27,p1,?,surb={'id': '5d453220-f18c-408c-acea-2fe858ffe04f', 'route': ['p1', 'e8', 'i11', 'x4', 'p3', 'c3']}
1769495090.6916409,RECEIVED,726a7fde-5500-42c5-bab5-8850c321121f,04662d8a-5fe3-46b8-993b-4a81a7a1619d,c3,c4,27,p1,?,surb={'id': '27417901-76c9-4a87-958a-3f695b3ab501', 'route': ['p1', 'e2', 'i3', 'x7', 'p3', 'c3']}
1769495090.7081165,RECEIVED,c9d9ee03-c83e-4e13-a62f-463acb1d2e5a,4f54f385-c5c8-4f50-b553-fe1dbc3f2470,c1,c4,26,p1,?,surb={'id': 'a4a46f2d-cc8c-4051-96e9-9c8868f2bdf2', 'route': ['p1', 'e9', 'i3', 'x3', 'p1', 'c1']}
1769495090.8350792,RECEIVED,9a66c478-84cf-49f3-af9a-f6966c980f32,de6ce443-9543-4b97-857d-126bc2f03b0b,c1,c4,26,p1,?,surb={'id': 'c54a301b-d08d-465d-857a-c5cb2ddc6681', 'route': ['p1', 'e7', 'i9', 'x5', 'p1', 'c1']}
1769495091.0654688,RECEIVED,e22387c8-eece-4953-b0b5-3638ea034295,87bd0987-0a7a-44e7-8279-7f2a7a00f581,c3,c4,26,p1,?,surb={'id': 'e78bb28e-93fb-456a-8d59-a295b0e880e1', 'route': ['p1', 'e12', 'i12', 'x5', 'p3', 'c3']}
1769495091.2164915,RECEIVED,3b9fe406-ba3b-4f33-8406-d41a0819b59d,cbcb5e4b-931c-42c3-9932-f3a81ec9773f,c3,c4,27,p1,?,surb={'id': '23c5d506-5ae4-48ac-982f-32100bebe21e', 'route': ['p1', 'e6', 'i2', 'x8', 'p3', 'c3']}
1769495091.218466,SENT,26cfa6cd-017b-4d12-b66c-54bf3ccc299d,64383def-e8ed-4dd2-82cb-21883b32733a,c4,c3,3384,?,p1,
1769495091.2186003,CREATED,8fc1b58f-3bad-43cd-b76d-c917099f87b8,38ccf881-18fb-4dba-aa5d-629b3ad93bdc,c4,c3,26,?,?,surb={'id': '1db8e773-8616-4974-9931-38ef2d564a6a', 'route': ['p3', 'e12', 'i1', 'x11', 'p1', 'c4']}
1769495091.273031,RECEIVED,e7d19e1b-58b3-473c-8986-d0dcb3cba50c,d8e3edde-aaf0-40f9-8e86-634ad3650536,c3,c4,26,p1,?,surb={'id': '22cb56a8-d07b-45b7-ac23-d8fb47028bd2', 'route': ['p1', 'e1', 'i1', 'x6', 'p3', 'c3']}
1769495091.380464,SENT,3b80235f-9d8b-4ca2-8241-65b28fd7011b,2f401a4a-0754-4535-84e2-59b91f675e52,c4,c3,3359,?,p1,
1769495091.3807878,CREATED,1c60b4ba-3c2f-4b40-bdd5-3f305fc7372e,0682dc55-1fb2-45ea-ae37-b3ac3786f532,c4,c3,26,?,?,surb={'id': 'b85e921b-d7a5-4292-92e0-0a5ed5427e02', 'route': ['p3', 'e9', 'i11', 'x2', 'p1', 'c4']}
1769495091.4893184,RECEIVED,ec0a1dbc-3c42-47cb-a643-ee5f54d80ccd,a3bb4125-56f9-430a-93cf-8097f60f9d5b,c3,c4,27,p1,?,surb={'id': '22d0fe18-8a8c-4d3b-9789-07a08828217a', 'route': ['p1', 'e10', 'i2', 'x1', 'p3', 'c3']}
1769495091.825745,SENT,dff72cb7-64f3-41a1-9122-6767ff366dd4,3821307d-8ff9-4054-b77a-2b813a2bb9dd,c4,c3,3387,?,p1,
