link,llr,obs_count,rate
p1->c1,67.60492494906272,7039,11.593582912899716
x5->p1,10.680619353109998,1046,1.7228139972855667
x2->p1,10.457513130224644,1099,1.8101076319472635
x6->p1,8.380633873410396,1061,1.7475197429445375
p2->e6,7.171261477118722,860,1.4164627511143282
x10->p1,6.672511794177225,1078,1.7755195880247046
e3->i4,5.632413274603846,179,0.294821898197052
p2->e10,5.4781373849113795,877,1.4444625961944952
e5->i8,5.041645104591142,191,0.3145864947242287
i10->x11,4.985320518582579,202,0.33270404154080735
e9->i2,4.865160087180855,194,0.3195276438560229
i8->x3,4.769800825407465,188,0.30964534559243456
e12->i11,4.398594939627091,192,0.31623354443482676
e9->i8,4.287607208712257,162,0.26682205311688506
e5->i6,4.262269668401451,202,0.33270404154080735
i7->x10,4.096082916104899,203,0.3343510912514054
e12->i7,4.08402670720561,193,0.3178805941454248
c1->p1,4.0030687663170115,7854,12.935928427037132
e5->i7,3.8447586078007365,180,0.2964689479076501
i7->x12,3.796524242071005,196,0.32282174327721896
e4->i1,3.7455048781791254,205,0.3376451906726015
i6->x2,3.74116155352673,197,0.32446879298781706
i6->x10,3.6414854288726035,183,0.30141009703944427
i4->x4,3.599691751898539,168,0.27670435138047345
p3->e5,3.5489466060245096,211,0.34752748893618984
e11->i7,3.48910239799416,189,0.3112923953030326
i11->x5,3.478762907391011,178,0.293174848486454
x7->p3,3.4404283404427805,208,0.3425863398043957
e8->i10,3.4104250401949256,197,0.32446879298781706
e10->i3,3.3386276781110578,193,0.3178805941454248
e8->i6,3.247278756258809,185,0.3047041964606404
e1->i8,3.173437422300103,201,0.33105699183020926
x8->p2,3.1167021977690474,101,0.16635202077040367
e12->i4,3.112048325564671,184,0.3030571467500423
e7->i9,2.883367087858624,199,0.3277628924090132
i3->x2,2.824030086305619,196,0.32282174327721896
e3->i6,2.822169174097219,178,0.293174848486454
e2->i4,2.750969720150727,171,0.2816455005122676
i6->x3,2.7431024394951953,195,0.32117469356662093
i1->x1,2.70793443141162,207,0.3409392900937976
e10->i8,2.6973537803330627,193,0.3178805941454248
e10->i9,2.59525291546033,165,0.2717632022486792
i8->x2,2.513239488347218,203,0.3343510912514054
i9->x5,2.496733662353246,195,0.32117469356662093
e9->i5,2.428402499074979,196,0.32282174327721896
e5->i10,2.4002422150655276,190,0.31293944501363063
i10->x9,2.3226155331386824,179,0.294821898197052
x3->p2,2.221654952271396,822,1.3538748621116021
e4->i6,2.2160625391504603,215,0.35411568777858204
e1->i4,2.199611850391668,190,0.31293944501363063
e7->i5,2.0698827478116737,217,0.3574097871997782
i6->x11,2.05660643796854,191,0.3145864947242287
e5->i5,2.020723326122896,172,0.28329255022286565
x8->p1,2.0139443868531126,89,0.146587424243227
e11->i10,1.9920911706206894,168,0.27670435138047345
i1->x11,1.9094950137960174,195,0.32117469356662093
e8->i2,1.8646768196149894,173,0.2849395999334637
i1->x6,1.7636314113814393,196,0.32282174327721896
e10->i5,1.7489839283424464,181,0.29811599761824814
e6->i4,1.687540430790806,201,0.33105699183020926
i4->x8,1.6816755256613538,14,0.023058695948372784
i5->x11,1.6369844028266725,174,0.2865866496440618
e2->i9,1.6194500523539945,178,0.293174848486454
e1->i1,1.6109566157311335,205,0.3376451906726015
e2->i8,1.5796906628942118,180,0.2964689479076501
i4->x10,1.5610490107330453,203,0.3343510912514054
e7->i10,1.5378095522660118,161,0.265175003406287
e5->i2,1.3724178543387255,170,0.2799984508016695
i8->x4,1.3127292796518857,207,0.3409392900937976
i12->x3,1.2526390508211582,12,0.019764596527176673
x11->p1,1.2220472869647923,1044,1.7195198978643704
p2->e8,1.2025111234379882,904,1.4889329383806427
i12->x7,1.1939188722814018,20,0.032940994211961123
e8->i4,1.1853831677673847,195,0.32117469356662093
i6->x6,1.184436644344812,163,0.26846910282748315
e4->i7,1.1705741823572673,171,0.2816455005122676
i5->x9,1.1442113731122374,181,0.29811599761824814
i8->x8,1.1412244621843994,15,0.02470574565897084
e4->i4,1.1338980010911168,189,0.3112923953030326
i12->x8,1.0605999975492066,17,0.027999845080166952
e9->i7,1.0495663767753056,188,0.30964534559243456
e3->i8,0.9946591511197127,184,0.3030571467500423
i10->x2,0.8632473977509489,181,0.29811599761824814
i2->x8,0.8468903069104883,14,0.023058695948372784
e2->i2,0.8465930883423942,192,0.31623354443482676
i4->x5,0.8327598643461407,202,0.33270404154080735
i5->x6,0.8292399111986084,213,0.3508215883573859
e10->i11,0.8275060023301908,196,0.32282174327721896
e10->i12,0.8071053677590809,19,0.031293944501363066
i6->x9,0.7802488788999815,196,0.32282174327721896
e7->i12,0.7799106920037104,18,0.02964689479076501
e10->i1,0.7648404607418318,192,0.31623354443482676
i4->x7,0.76401799401971,194,0.3195276438560229
i4->x12,0.7537412160353423,186,0.30635124617123843
i7->x5,0.7365207820504409,184,0.3030571467500423
e1->i2,0.7177420433308646,179,0.294821898197052
e6->i1,0.6882648615775704,185,0.3047041964606404
i2->x7,0.6606788791367064,199,0.3277628924090132
i3->x8,0.6578930270025003,16,0.026352795369568898
i4->x9,0.6188699886490978,174,0.2865866496440618
x12->p1,0.5958695830984837,1049,1.7277551464173608
e2->i11,0.5836807352964728,202,0.33270404154080735
e9->i6,0.5447137239031159,169,0.2783514010910715
i12->x1,0.5384854608452763,16,0.026352795369568898
i11->x2,0.4840625747401326,189,0.3112923953030326
e6->i8,0.47759334480871196,172,0.28329255022286565
e1->i3,0.4582352320059595,184,0.3030571467500423
e9->i3,0.44925899952747184,201,0.33105699183020926
e6->i12,0.41766128617296516,22,0.03623509363315723
i12->x5,0.4116455881641876,23,0.03788214334375529
i12->x2,0.40122769466469244,16,0.026352795369568898
i6->x7,0.39448954630066346,191,0.3145864947242287
i9->x12,0.38748927443364956,191,0.3145864947242287
e3->i10,0.3700685551203531,176,0.28988074906525785
e11->i11,0.3189511536265499,162,0.26682205311688506
e1->i12,0.2840476089097068,15,0.02470574565897084
i12->x9,0.2677071542339444,11,0.018117546816578615
x5->p3,0.24237518596699203,207,0.3409392900937976
e3->i7,0.23649446035798505,204,0.3359981409620034
i7->x6,0.23026711046606607,175,0.2882336993546598
p2->e2,0.21151037119387173,912,1.5021093360654272
e4->i12,0.2091632515153865,16,0.026352795369568898
e10->i6,0.20390883417672345,166,0.2734102519592773
i8->x11,0.19749759596907523,166,0.2734102519592773
e11->i4,0.18892224165796012,212,0.3491745386467879
e12->i12,0.162925341058056,19,0.031293944501363066
i6->x8,0.1437718905896599,18,0.02964689479076501
e5->i12,0.1348588897540779,18,0.02964689479076501
p3->e9,0.12927860910742783,235,0.38705668199054316
i10->x8,0.10029901111397077,15,0.02470574565897084
e11->i12,0.07389173921254066,16,0.026352795369568898
i1->x7,0.0569668759703994,190,0.31293944501363063
i8->x6,0.0313239743942022,199,0.3277628924090132
e3->i12,0.028372862542878075,18,0.02964689479076501
e9->i12,0.02015556715252753,15,0.02470574565897084
i9->x8,0.007294004756678518,16,0.026352795369568898
e3->i11,-0.00752673410340865,185,0.3047041964606404
e2->i12,-0.014296823376890977,19,0.031293944501363066
i10->x4,-0.048092567695499966,195,0.32117469356662093
i11->x10,-0.04865876805720237,201,0.33105699183020926
i12->x6,-0.05794686333835308,19,0.031293944501363066
i5->x8,-0.061627805524190116,17,0.027999845080166952
i1->x3,-0.06491005800003435,167,0.27505730166987535
i9->x11,-0.08753581770569685,194,0.3195276438560229
i10->x10,-0.11724657903151403,198,0.3261158426984151
i3->x12,-0.13120290427650705,183,0.30141009703944427
e6->i3,-0.14133266886177953,180,0.2964689479076501
i1->x9,-0.14991809412171797,181,0.29811599761824814
i2->x5,-0.1590881283942922,173,0.2849395999334637
e7->i4,-0.18863846539902962,190,0.31293944501363063
i1->x8,-0.18882359064305465,16,0.026352795369568898
x8->p3,-0.22361417164406117,15,0.02470574565897084
i12->x4,-0.22657432243455755,13,0.02141164623777473
i8->x7,-0.22759798958622302,164,0.2701161525380812
e8->i7,-0.22930862577710176,182,0.29976304732884623
e3->i1,-0.31601607833848977,192,0.31623354443482676
i8->x10,-0.35825819863569563,173,0.2849395999334637
i2->x4,-0.3604224168384258,195,0.32117469356662093
x10->p3,-0.3732059896488309,210,0.34588043922559175
p3->e4,-0.3988399806883596,248,0.4084683282283179
e12->i9,-0.42574318757007834,175,0.2882336993546598
e7->i7,-0.4294603068639029,201,0.33105699183020926
i1->x12,-0.4888669247722284,205,0.3376451906726015
i3->x4,-0.48900800463276894,203,0.3343510912514054
i12->x12,-0.5339428825822514,23,0.03788214334375529
e11->i1,-0.536814188812623,202,0.33270404154080735
e5->i1,-0.5382386795272938,211,0.34752748893618984
e4->i3,-0.5574361327416542,192,0.31623354443482676
i6->x12,-0.5620046423686729,193,0.3178805941454248
i3->x3,-0.5778119840043514,180,0.2964689479076501
e8->i5,-0.5982218485036244,177,0.29152779877585594
x9->p3,-0.6216286770812944,178,0.293174848486454
e10->i2,-0.6328332432593227,185,0.3047041964606404
e7->i8,-0.6671884142458122,191,0.3145864947242287
e4->i11,-0.7385645142854296,188,0.30964534559243456
i1->x5,-0.7414061755923216,201,0.33105699183020926
p2->e9,-0.7428890280630727,887,1.4609330933004758
i5->x1,-0.7597170984281467,183,0.30141009703944427
i1->x2,-0.779733894105684,188,0.30964534559243456
e9->i1,-0.8339284434786478,176,0.28988074906525785
e3->i9,-0.8351164911377351,181,0.29811599761824814
i7->x9,-0.8575162686614108,173,0.2849395999334637
e12->i6,-0.8607621865854478,176,0.28988074906525785
e3->i5,-0.8664331652363941,177,0.29152779877585594
p2->e5,-0.920742657875957,924,1.5218739325926038
i10->x3,-0.9317639182036368,191,0.3145864947242287
i12->x11,-0.9581893252465106,24,0.039529193054353345
i10->x1,-1.0118881133647433,174,0.2865866496440618
i5->x10,-1.0125575377762592,189,0.3112923953030326
i4->x2,-1.0459842645163562,186,0.30635124617123843
i7->x8,-1.075952648673736,29,0.047764441607343625
e7->i6,-1.1042368624692793,191,0.3145864947242287
i4->x3,-1.1049408947420396,188,0.30964534559243456
i5->x3,-1.1188519395678496,178,0.293174848486454
e8->i11,-1.1599188046986102,176,0.28988074906525785
e11->i5,-1.1811604367238582,205,0.3376451906726015
e9->i9,-1.2461413874436849,198,0.3261158426984151
i3->x10,-1.2600211737068427,210,0.34588043922559175
e12->i3,-1.2724184004793946,189,0.3112923953030326
e1->i5,-1.2757493796108577,187,0.30799829588183647
i3->x9,-1.3043835393963805,189,0.3112923953030326
e10->i10,-1.3106714298892737,201,0.33105699183020926
i2->x12,-1.3130901537532464,199,0.3277628924090132
i11->x8,-1.3200424537800792,20,0.032940994211961123
e3->i2,-1.3423707924958865,171,0.2816455005122676
i8->x5,-1.3523554478052482,191,0.3145864947242287
i7->x1,-1.3701109467724502,180,0.2964689479076501
e1->i9,-1.4146725974291936,206,0.33929224038319955
e8->i9,-1.4440819863190812,169,0.2783514010910715
e8->i1,-1.495398763252517,193,0.3178805941454248
i11->x6,-1.5704933906611398,171,0.2816455005122676
i6->x1,-1.574706972516001,200,0.3294099421196112
e1->i6,-1.6203536226535311,194,0.3195276438560229
i11->x12,-1.6621132455257843,191,0.3145864947242287
e3->i3,-1.6882584910749454,197,0.32446879298781706
e2->i1,-1.7092118198139747,183,0.30141009703944427
i11->x1,-1.7238129972909082,180,0.2964689479076501
