timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769730646.1883523,SENT,d514305b-533a-42df-b950-f56f38e06f42,b7c7844f-dc1f-42d1-8af0-89daf4af9b6c,c3,c5,3380,?,p3,
1769730646.1885107,CREATED,48f2bdf1-a37b-4e1b-9cdc-3a6c4fe218eb,29c5ea5d-f152-45d6-a04f-ef740ade50a7,c3,c5,27,?,?,surb={'id': '54dcba75-0884-49a4-8fe5-d35865f68bbd', 'route': ['p2', 'e12', 'i10', 'x9', 'p3', 'c3']}
1769730702.9355705,RECEIVED,592d1845-3511-4878-8d17-ee390443170e,0a1c4593-d9b3-4eea-83b1-2b30577849dd,c4,c3,27,p3,?,surb={'id': '34a8a960-2c55-4e63-9b23-a23e922bf8b3', 'route': ['p3', 'e11', 'i12', 'x10', 'p1', 'c4']}
1769730703.1521997,RECEIVED,e551444d-9ac1-4030-b16b-3fa9f3466d53,259d8c0b-8b43-4ddf-958d-59eea24ee071,c4,c3,27,p3,?,surb={'id': '7101d1e9-9375-4b38-bce3-abf513e23c02', 'route': ['p3', 'e6', 'i6', 'x9', 'p1', 'c4']}
1769730703.3913662,RECEIVED,1f801195-31f3-476f-82dd-7e0d2ae93515,3eef7c5c-c860-4d54-9d8e-edccacc0b59c,c5,c3,27,p3,?,surb={'id': '386e0450-628b-4dc2-8055-3f76aee60d61', 'route': ['p3', 'e7', 'i10', 'x3', 'p2', 'c5']}
1769730703.4713178,RECEIVED,66e398a1-9b54-41af-8478-6f715c4cfd4c,5d33a34f-d597-4ce0-8572-ec7dc829d595,c5,c3,25,p3,?,surb={'id': '443e2898-0bea-444d-936c-b1b35e3b35ce', 'route': ['p3', 'e8', 'i10', 'x9', 'p2', 'c5']}
1769730703.600103,RECEIVED,e98baf26-2836-4858-b133-44850f1ac276,098894ff-2fde-4ff3-9f80-c4cfc1789f27,c5,c3,27,p3,?,surb={'id': '7ecb4ab7-e00e-4913-9bc7-98da9a9583c0', 'route': ['p3', 'e4', 'i11', 'x10', 'p2', 'c5']}
1769730703.7064764,RECEIVED,89e11958-7984-44f8-b4de-685c5b861690,fc40a28a-481f-4efc-9bb6-032e6ad6eeec,c5,c3,26,p3,?,surb={'id': '4fdf4eb5-45d5-4450-bb59-51bb4a9c25c8', 'route': ['p3', 'e3', 'i4', 'x5', 'p2', 'c5']}
1769730703.8578234,RECEIVED,e75ab64a-be9e-49f7-a3ae-749fd27346a7,1276ed9b-93d5-4936-aa5a-c05b01fe0385,c5,c3,27,p3,?,surb={'id': 'ead53dfd-8d79-4ba0-9a9d-dfdc3b96f7e8', 'route': ['p3', 'e1', 'i1', 'x11', 'p2', 'c5']}
1769730703.939337,SENT,b8af9509-8d1f-4e00-a747-67f7e347dca9,da795670-471c-4061-a70a-42e3382da3cc,c3,c5,3361,?,p3,
1769730703.9395013,CREATED,19824b9b-7a9e-40c3-ac43-2bf192cac57b,da600c9c-85f7-4259-89a8-d8acc447bf1c,c3,c5,26,?,?,surb={'id': '31c71d41-365f-45d1-80a9-a0c5ccd68323', 'route': ['p2', 'e7', 'i6', 'x2', 'p3', 'c3']}
1769730703.9895554,SENT,2778ea12-3689-461c-9765-c0548e6e0830,37ccd2c6-2e88-47e7-be1f-918ceb3e0467,c3,c5,3387,?,p3,
1769730703.989703,CREATED,00498254-ba1a-4e0c-b481-120fa511161c,2c1822c7-631a-4dd4-867a-6f33d5e88fc3,c3,c5,26,?,?,surb={'id': '384e5f2f-7876-44d7-9594-af204d153da2', 'route': ['p2', 'e4', 'i8', 'x3', 'p3', 'c3']}
1769730704.0505853,RECEIVED,9706fbe9-ae46-460a-947b-3036e5fba352,a08b59dd-df35-49ad-9516-3fe642bf01d7,c4,c3,27,p3,?,surb={'id': '491c9c68-a851-4226-a0e1-dec9b3195493', 'route': ['p3', 'e8', 'i7', 'x8', 'p1', 'c4']}
1769730704.0864258,SENT,561c523d-8122-4d70-9cd3-9778bd953ffd,93dcee0b-6d38-4156-a1cf-d34e738069db,c3,c5,3359,?,p3,
1769730704.0865753,CREATED,429ae930-333b-4172-a274-e5bef0c4ce48,662f7c15-a555-4aad-9614-1edf06c5b38a,c3,c5,26,?,?,surb={'id': 'f85b2c37-1f25-4c5a-9cc2-944ec03d16f9', 'route': ['p2', 'e2', 'i2', 'x12', 'p3', 'c3']}
1769730704.221597,RECEIVED,7fc1c563-93a4-4e13-9727-dcc123c0e588,cf452321-c234-4811-a82e-774fb60cd91d,c4,c3,27,p3,?,surb={'id': '08df19d2-8910-4a00-8e05-2b9628513e6e', 'route': ['p3', 'e6', 'i9', 'x9', 'p1', 'c4']}
1769730704.2949321,RECEIVED,aca9a492-8423-438a-9b25-6adf7517e3b3,d9a86fd7-43fd-41e1-a940-26fa37b077c2,c5,c3,27,p3,?,surb={'id': 'b943ed98-1efd-4f05-874e-ba2b97054a6a', 'route': ['p3', 'e5', 'i8', 'x7', 'p2', 'c5']}
1769730704.3072145,RECEIVED,8dcb0002-dce7-4a1c-b528-f6d49459acc6,88123a0e-ddfc-4149-80cf-c7f91e3ed98a,c4,c3,27,p3,?,surb={'id': '25ac6835-efec-480d-a7f7-0a2662692057', 'route': ['p3', 'e2', 'i5', 'x6', 'p1', 'c4']}
1769730704.40949,SENT,f0f42402-47a4-4388-95bf-8bb5c3fb64a6,7ef9e6a8-0ddb-437e-90c1-754623bf3517,c3,c5,3359,?,p3,
1769730704.4096363,CREATED,91d0f01a-3237-4567-bbe5-430e43527b98,f861cdac-4163-47d2-97f2-15005b474f2e,c3,c5,27,?,?,surb={'id': '8899b095-dc7a-4f32-b25a-68436aa67497', 'route': ['p2', 'e6', 'i8', 'x3', 'p3', 'c3']}
1769730704.9113016,SENT,aca9d5a9-e457-45af-87c0-5769e1061e15,07db2edf-0d9c-482c-bf72-6816d58d28a7,c3,c5,3363,?,p3,
1769730704.9126296,CREATED,f8070f8d-299c-4c9a-8744-18e2e02bfcbc,85645e79-a1d3-4f77-beb9-b7ad779c2981,c3,c5,27,?,?,surb={'id': '281d3cda-52f9-4abb-8bfd-3ece8c0846ba', 'route': ['p2', 'e7', 'i2', 'x10', 'p3', 'c3']}
1769730705.175211,RECEIVED,78cc7d36-23c5-4d0c-a26f-40421ccd98a9,052db0ab-7930-4fd8-8139-e4ea4610e0c6,c4,c3,27,p3,?,surb={'id': 'cfa3a0eb-3e32-45b7-8599-8a54fcec22f0', 'route': ['p3', 'e12', 'i10', 'x10', 'p1', 'c4']}
1769730705.2001765,RECEIVED,c1f1d32a-e7a2-4a3f-99fa-6fd99bb5417d,5099559c-c22f-4ee7-812d-acd0010620d9,c4,c3,27,p3,?,surb={'id': 'e57bf3e9-611b-419b-8f4c-f9441f907510', 'route': ['p3', 'e10', 'i3', 'x9', 'p1', 'c4']}
1769730705.304427,RECEIVED,9300bc78-5179-4b6e-8234-0789b3c14df9,d8ca38dd-02a9-4ec5-ab0f-5eafa4f55264,c4,c3,27,p3,?,surb={'id': 'd7376f95-270d-402d-8d15-42883580a47d', 'route': ['p3', 'e6', 'i5', 'x12', 'p1', 'c4']}
1769730705.3936691,RECEIVED,b145c847-77c2-4c22-b4c7-e7750068f2fd,6291dfad-2e87-41cb-ad0f-452cec38daa8,c5,c3,27,p3,?,surb={'id': '75ea3821-d1bb-4faf-a9fb-65593d416ea3', 'route': ['p3', 'e3', 'i3', 'x10', 'p2', 'c5']}
1769730705.668377,SENT,ef6b5ec5-3e2b-4666-9bda-c2a01106a4e2,cc3d3318-eb6f-4445-a03d-4f8fc7992ef0,c3,c5,3380,?,p3,
1769730705.6685264,CREATED,b55fbeef-1e30-49e8-a18f-0ac6260794fb,ff41fd78-63ac-4fd5-8b61-30a7a5b2b720,c3,c5,26,?,?,surb={'id': '43ed139e-3e81-47da-8e0c-8f63ebaa9bd2', 'route': ['p2', 'e2', 'i12', 'x5', 'p3', 'c3']}
1769730705.6949787,RECEIVED,0411bb4c-b9b5-4796-b60f-7eaf125cf575,3c5ff029-d707-40c0-8c22-4c30f39d0e95,c5,c3,27,p3,?,surb={'id': 'f911f753-d728-4486-8ef7-bfb40a8467a1', 'route': ['p3', 'e7', 'i6', 'x11', 'p2', 'c5']}
1769730705.9261825,RECEIVED,4ab08b8b-5ab5-4b39-8312-805be52ffba8,35583b82-fc12-4422-9906-61199ad37ca5,c5,c3,27,p3,?,surb={'id': '5b590bd9-23b9-4fb8-b480-4d26d1fa85d9', 'route': ['p3', 'e12', 'i11', 'x10', 'p2', 'c5']}
1769730705.9890027,RECEIVED,edf53fcf-572d-43db-831a-f870ab24d80b,30856838-5fe5-4124-9ac0-d9721fa22047,c5,c3,27,p3,?,surb={'id': 'e9120de8-7ba8-4f9e-b8ec-03a1ce3ab804', 'route': ['p3', 'e12', 'i7', 'x4', 'p2', 'c5']}
1769730706.1479993,SENT,82dbbc11-64fa-490b-8189-cb27dc9d72a0,736f058a-29fb-405f-92ef-c2e55c17c705,c3,c5,3388,?,p3,
1769730706.1481795,CREATED,1cb2fb7a-dd14-47a9-8e1d-acd335d0a2d7,1fd71a56-ad6b-4c30-b06c-9debc86e8a56,c3,c5,27,?,?,surb={'id': '179ebb06-c3c4-4065-b5e7-3236dce9f36b', 'route': ['p2', 'e3', 'i12', 'x4', 'p3', 'c3']}
1769730706.3305397,RECEIVED,4dc1b2bb-a618-4693-9443-9f39aed3c5ef,71f40a04-6abb-4440-8293-04adc04508dc,c4,c3,27,p3,?,surb={'id': '8623cc90-22f2-48b5-8550-c052c969d20e', 'route': ['p3', 'e10', 'i3', 'x1', 'p1', 'c4']}
1769730706.5506585,SENT,8cab6ee1-4f68-4d4c-9fd0-2b2233e92369,ac419951-b8b5-4d52-b382-b4db814d84fe,c3,c5,3371,?,p3,
1769730706.5508072,CREATED,57772be2-1597-4d70-ba23-03822eb58b02,59e71484-1019-4ef6-b826-47bd199a5383,c3,c5,26,?,?,surb={'id': '12cc7079-3551-40dd-89f3-6169a353d686', 'route': ['p2', 'e1', 'i3', 'x4', 'p3', 'c3']}
1769730707.0775237,RECEIVED,7c519239-59a5-41e9-aec2-50ec5ff7d199,1bb7b2e5-0dd0-495d-94ed-6b3aeb9f8e38,c4,c3,27,p3,?,surb={'id': 'fc040ed1-dd1d-4563-bede-d7f7863919b8', 'route': ['p3', 'e10', 'i12', 'x12', 'p1', 'c4']}
1769730707.1790738,SENT,43b0a9b8-f412-4e2a-bdc2-874af09653d2,63ed15f8-fe18-4f5d-8a59-d5883461dff4,c3,c5,3384,?,p3,
1769730707.1791775,CREATED,8341bbfd-ff43-4000-80fc-f367fa093ce6,f95b3c74-9ebc-4ea6-8e28-61f52fe5ed57,c3,c5,27,?,?,surb={'id': '837db13c-e300-44c2-8a04-21c4790bce95', 'route': ['p2', 'e2', 'i2', 'x12', 'p3', 'c3']}
1769730707.4306705,RECEIVED,d3f36d9e-852f-49d4-9690-4e55b03d3dd3,a491a4ce-6ec9-4494-b70c-8e044cc3f264,c4,c3,27,p3,?,surb={'id': '4821ce80-c794-448a-bcd0-4079e4600665', 'route': ['p3', 'e10', 'i10', 'x12', 'p1', 'c4']}
1769730707.5853353,RECEIVED,f413454c-e475-4a3a-b702-b67f7c68ac73,04798527-041c-404b-be60-8b4117f93172,c4,c3,27,p3,?,surb={'id': '65dfb252-c5e4-46a6-8042-3a07738c5d1b', 'route': ['p3', 'e1', 'i3', 'x10', 'p1', 'c4']}
1769730707.6858125,RECEIVED,a29a00fd-85e4-4703-9c8d-6acad9c72d8d,9d0dcef2-79f0-4976-a60c-df0b1202e138,c5,c3,26,p3,?,surb={'id': '3d013b72-d417-4354-a986-386639834c5a', 'route': ['p3', 'e6', 'i10', 'x9', 'p2', 'c5']}
1769730707.7052011,SENT,fe3dc7f3-83f2-4ad7-9cab-b3981c3ed893,fb88b442-3c25-4343-b5e9-ddd6cf42068c,c3,c5,3360,?,p3,
1769730707.705276,CREATED,f3887ac7-ff82-4ae0-b0d7-424ede96933b,d7e8ae93-bdb4-4968-9817-6264d9dacfe4,c3,c5,26,?,?,surb={'id': 'beab9adf-846c-4bb0-8afa-11d18b3b8c0d', 'route': ['p2', 'e3', 'i5', 'x12', 'p3', 'c3']}
1769730707.7138665,RECEIVED,5d71ddf8-2329-417f-b907-04961b1fdc16,e0818922-2407-4749-a67a-9debca82402c,c5,c3,27,p3,?,surb={'id': '2ecafb7b-ab73-42c8-9b3b-cb0dc24cb4e9', 'route': ['p3', 'e12', 'i3', 'x7', 'p2', 'c5']}
1769730708.082104,SENT,e2c41f9b-6068-4a67-bbf6-40f40d65a104,b92127d8-7aa3-4c4b-9770-d129a7552e4e,c3,c5,3391,?,p3,
1769730708.0822527,CREATED,a6f7252e-cee5-47b9-b346-9f85449012d8,30521ea5-97ba-4d68-8ac3-e0fdc7e3ca7c,c3,c5,27,?,?,surb={'id': '23a37116-bce3-43b7-b043-56d87e0b476e', 'route': ['p2', 'e2', 'i11', 'x7', 'p3', 'c3']}
1769730708.2357514,SENT,20197a8d-d0db-49b0-bbad-aa8d83a2ba3e,ff2c4044-d74e-4f78-ba0d-eb9d8550cf61,c3,c5,3400,?,p3,
1769730708.2359033,CREATED,c0c7ce08-121f-46e4-8914-d8bd5e698f0c,07a4321b-909c-4b50-b73f-636c0f57f151,c3,c5,27,?,?,surb={'id': 'a159fe1b-dbba-4615-9828-b0ad40c22528', 'route': ['p2', 'e12', 'i4', 'x6', 'p3', 'c3']}
1769730708.2464309,RECEIVED,b8308093-cdf8-4275-8d71-20186a5ce112,b79c08d6-7134-4156-850a-af0388c47ffa,c5,c3,27,p3,?,surb={'id': '128571eb-2326-491c-a6d7-c9d34ccd68b1', 'route': ['p3', 'e7', 'i4', 'x1', 'p2', 'c5']}
1769730708.6912572,RECEIVED,d1ac16a6-3f69-4024-8feb-c892a69c1a05,b62ee48c-ad1d-4dbf-b8e2-57117432b13c,c4,c3,27,p3,?,surb={'id': '0f1c1d44-af48-4495-bbe2-1f79ed7a25a0', 'route': ['p3', 'e10', 'i10', 'x10', 'p1', 'c4']}
1769730708.712472,SENT,c1c6a52a-658c-4008-bd4e-d5467679e429,687565e5-c5ad-403b-ae00-b67202b55345,c3,c5,3397,?,p3,
1769730708.7126212,CREATED,f55b7d2b-d5b7-4c12-9729-022fe710848c,def769ab-5d86-43ac-8f55-2cd6418ee2f2,c3,c5,26,?,?,surb={'id': 'cc124c9d-ba35-4911-8ae8-649489bd89e3', 'route': ['p2', 'e7', 'i6', 'x1', 'p3', 'c3']}
1769730708.8301861,SENT,299c2eed-1ec6-4e6b-bfb8-c5cd55576877,46cc2942-7ca4-4fbc-b392-23bd338d6a33,c3,c5,3373,?,p3,
1769730708.8302495,CREATED,1099b3d3-0cfa-4424-b804-7e462b6ba328,77825e5e-f07e-48d1-a78a-fd30244d38f4,c3,c5,27,?,?,surb={'id': '47a5977a-d90c-46fc-a65b-e714fe04d3e9', 'route': ['p2', 'e7', 'i4', 'x3', 'p3', 'c3']}
1769730708.8465521,RECEIVED,bb1b781d-880a-46f0-b0d2-b9c28e2e2317,8ffb5b1d-d9c8-4ec2-85c5-dede1f18cc25,c4,c3,27,p3,?,surb={'id': '9aa7a917-fde1-4451-963c-20dd30d583d5', 'route': ['p3', 'e3', 'i7', 'x5', 'p1', 'c4']}
1769730708.9016254,RECEIVED,54cf61c3-1beb-4fdb-bbc3-c4567acb145a,bd009746-f25a-4532-a6f2-19e26fe62b8d,c4,c3,27,p3,?,surb={'id': 'd073d790-6ee6-4f8d-bc8e-51eb9e76af64', 'route': ['p3', 'e1', 'i7', 'x8', 'p1', 'c4']}
1769730708.9512486,RECEIVED,56d3c825-21eb-4881-a71f-35260dfdd685,1ac3e5fa-2fab-4d59-b4e1-f5e599561404,c5,c3,27,p3,?,surb={'id': '25794a75-62f1-4db1-80d1-ccf5f97da866', 'route': ['p3', 'e8', 'i7', 'x9', 'p2', 'c5']}
1769730709.010188,SENT,d3736bc2-055c-416d-be52-e2bbcdaafc05,839ef107-cd95-4d38-aca1-a2ed2434ca9e,c3,c5,3375,?,p3,
1769730709.0103023,CREATED,342b8ada-f851-4737-85ba-e551512b5cf8,9072fa54-dd0c-4dbb-b537-f9e97aebe65a,c3,c5,26,?,?,surb={'id': '5b763a71-876c-4c18-9574-8a6f75c53bd4', 'route': ['p2', 'e7', 'i10', 'x8', 'p3', 'c3']}
1769730709.3040874,RECEIVED,9285959d-cbfd-441f-9c5c-aad9b69abae2,eccac9c7-41dd-4d35-a261-bd2f1f257d7d,c4,c3,27,p3,?,surb={'id': 'f5ac1103-8ab7-4759-8b8d-61ba28716ad6', 'route': ['p3', 'e3', 'i8', 'x2', 'p1', 'c4']}
1769730709.3168085,RECEIVED,2eb8d4e9-460f-4902-aaf3-188d7f835128,26128da4-dc94-4868-bd86-18e71c274bc5,c4,c3,26,p3,?,surb={'id': '2802790b-8886-4698-b80b-607249b6ea02', 'route': ['p3', 'e6', 'i1', 'x10', 'p1', 'c4']}
1769730709.361532,SENT,32d3ba00-b3d6-40a7-a4f6-8db8cdf45445,585e2b56-1323-4d2e-b776-aa3645b965b0,c3,c5,3399,?,p3,
1769730709.36164,CREATED,6cea95d1-2d91-4b37-8fd4-c374148205ae,1574f184-6e77-44a7-9c99-69b9a287c64b,c3,c5,27,?,?,surb={'id': 'c0e02abd-84bc-415a-9890-a624c8376614', 'route': ['p2', 'e10', 'i6', 'x12', 'p3', 'c3']}
1769730709.5280204,RECEIVED,db4bb47d-47b5-48f6-ade1-e4ff28c01a37,9a68709e-5ae0-4670-b9b5-8c92adfee317,c4,c3,27,p3,?,surb={'id': '775f4d80-7bbd-4bd7-9bc2-c7325b5ef22d', 'route': ['p3', 'e6', 'i1', 'x4', 'p1', 'c4']}
1769730709.635719,SENT,b8187532-9fc1-4bc2-b1a1-69c5bf115621,f8ce23e7-2d4e-43d3-a72b-d0325fff562d,c3,c5,3387,?,p3,
1769730709.6358266,CREATED,791c0557-2b9c-4028-82a5-3d3200716eec,399fe90f-24dc-4506-9e44-afb7a9028365,c3,c5,26,?,?,surb={'id': '64cdcff5-d0e4-4e79-a654-a38f4aa52a73', 'route': ['p2', 'e7', 'i4', 'x3', 'p3', 'c3']}
1769730709.7384737,RECEIVED,916b82af-0829-4876-b858-dbf69dd90336,e9238bd3-0a7b-469c-8fd5-45a142cde76c,c4,c3,27,p3,?,surb={'id': 'a8606731-dc9c-4c98-afa1-feeff94a70c4', 'route': ['p3', 'e5', 'i10', 'x10', 'p1', 'c4']}
1769730710.0690844,RECEIVED,c2eadb32-66e8-4dbd-a8ea-be786ca08048,c4537a1c-bbb4-42b9-a392-334ec33350ad,c4,c3,26,p3,?,surb={'id': '2b462f7d-b9b7-4aa0-bbff-c96168570035', 'route': ['p3', 'e5', 'i6', 'x8', 'p1', 'c4']}
1769730710.1019654,RECEIVED,8be4dba6-26b2-4cbc-b5e4-171d254268ef,fd2209c7-67bf-4375-a252-74a1413f7df5,c4,c3,27,p3,?,surb={'id': 'bad68291-c7d6-49ea-adba-eb4a1808318e', 'route': ['p3', 'e2', 'i2', 'x2', 'p1', 'c4']}
1769730710.256123,RECEIVED,5f4e010e-80a8-42b2-9627-ee2fcb40c4e4,d7388451-2089-4be7-a791-87999356c292,c5,c3,27,p3,?,surb={'id': '18140fd6-ec36-4319-af6f-90006b7a2360', 'route': ['p3', 'e7', 'i11', 'x12', 'p2', 'c5']}
1769730710.376991,SENT,cb27004c-a1eb-437f-a3f8-f6694309fd95,e6cadb00-a09c-4b96-b7cc-191ecdc677fa,c3,c5,3389,?,p3,
1769730710.37922,CREATED,f31bb8ed-2fd9-46dd-99bb-3867d33ab3c1,fb69109a-614b-436a-96a7-cdd45c315c6d,c3,c5,27,?,?,surb={'id': 'b71c3ff4-be13-4d57-9bc6-50a91511812c', 'route': ['p2', 'e12', 'i1', 'x10', 'p3', 'c3']}
1769730710.5437763,RECEIVED,d754147a-3727-4a75-96da-0c2be45ff6fa,4ff9f632-0dc9-4364-8fb6-06d52b558a56,c4,c3,27,p3,?,surb={'id': '5e7741e4-2f3c-4ca6-8444-5f1075a7884b', 'route': ['p3', 'e6', 'i3', 'x6', 'p1', 'c4']}
1769730710.5596554,RECEIVED,88aedd54-0c05-423f-b95c-f8e3e378afdf,02755794-ff8a-4e7a-9ecd-59a43a46837a,c5,c3,27,p3,?,surb={'id': '4cd97ace-c15a-4bad-8510-115f62e5e075', 'route': ['p3', 'e7', 'i4', 'x3', 'p2', 'c5']}
1769730710.5696266,SENT,13f925ef-e139-4c85-a3a3-bff67c075528,af36d2c1-847d-4d44-a88a-f58703a915b9,c3,c5,3391,?,p3,
1769730710.5697632,CREATED,9fe96c1a-c96d-4d17-9731-5f8a49ae94ef,6bf4d929-8a12-4859-9381-28df0b52d5c8,c3,c5,27,?,?,surb={'id': '184c2677-0790-4a95-875c-91af48d11c26', 'route': ['p2', 'e12', 'i12', 'x3', 'p3', 'c3']}
1769730710.6626308,RECEIVED,9ac10a6b-e566-4651-82fd-ecb5a31a0fbd,a1030b52-2b93-47a5-b91e-505c36a2de40,c4,c3,26,p3,?,surb={'id': '7ad8df3e-ae40-47c9-87df-7d989aba9bc9', 'route': ['p3', 'e6', 'i9', 'x8', 'p1', 'c4']}
1769730710.8468733,SENT,10eea7f2-5514-4f5b-9889-56b1eb3f4267,4ee5162b-40d0-4e30-84da-d77ca758c075,c3,c5,3388,?,p3,
1769730710.8470225,CREATED,ab292912-2ad8-4098-a3b6-31a2e9837e64,f077299c-c543-4d11-8f7b-49a016424658,c3,c5,27,?,?,surb={'id': 'c4330892-1d27-43e3-be82-c42b439c7286', 'route': ['p2', 'e3', 'i12', 'x8', 'p3', 'c3']}
1769730710.95586,RECEIVED,abc12b96-8d0c-4fed-b04f-d1f72b51256a,b5ab22c6-0f9e-49d7-b40e-e0f5d8e1f975,c5,c3,27,p3,?,surb={'id': '4a5efa7f-17ab-482d-b0eb-162d8700a0fc', 'route': ['p3', 'e3', 'i5', 'x4', 'p2', 'c5']}
1769730710.978693,RECEIVED,3baf5251-514e-40d4-a36d-48984f341ce6,5bc49783-798e-42d1-aac2-b51c8bbc2b90,c5,c3,27,p3,?,surb={'id': 'c56ece14-eb9f-4147-8a1b-7f2e4274af7c', 'route': ['p3', 'e11', 'i4', 'x5', 'p2', 'c5']}
1769730711.04147,RECEIVED,1f54c47c-42f1-4e7f-b8ef-2bd736688c1e,0bffb4c3-9f4f-4bd5-bca9-8f4983bede59,c5,c3,27,p3,?,surb={'id': '906f4a48-db92-4471-a557-723c1390c40d', 'route': ['p3', 'e5', 'i11', 'x10', 'p2', 'c5']}
1769730711.146389,RECEIVED,2f60d6a5-de57-44cc-91f4-43248ddfaed2,37e4ba84-602f-40dc-9b0b-2396b6ede6da,c4,c3,27,p3,?,surb={'id': 'f8dc7c20-ac8a-4f67-bb68-d457a99378f4', 'route': ['p3', 'e10', 'i3', 'x2', 'p1', 'c4']}
1769730711.1726866,RECEIVED,98dcff6d-a11a-4a1b-8756-d9083097b8c0,1b321c72-2309-4367-84db-63668c882b0f,c4,c3,27,p3,?,surb={'id': 'e4aadfc2-25f7-441d-9db2-41d60f76b72f', 'route': ['p3', 'e3', 'i8', 'x9', 'p1', 'c4']}
1769730711.498603,RECEIVED,5fdeaf4c-0304-4fcb-8460-a5658a826cec,b7218d7b-bac4-4166-a744-932ebc97e05d,c5,c3,27,p3,?,surb={'id': 'e3ab02a0-32a0-41db-a50e-e910bfdc5ede', 'route': ['p3', 'e12', 'i4', 'x1', 'p2', 'c5']}
1769730711.893836,RECEIVED,2ac4905b-2c1b-4612-a206-925383ea0160,9fbe9cd7-9ab9-4061-8372-dcf6bd758c49,c4,c3,27,p3,?,surb={'id': '9fcc8c09-8b5c-4918-be97-97e1a8114ff4', 'route': ['p3', 'e2', 'i2', 'x2', 'p1', 'c4']}
1769730712.321394,RECEIVED,d31269de-4ada-4819-8439-071611b0b9ce,1610f0c1-9ff3-4887-a1ba-79792411b6a6,c5,c3,26,p3,?,surb={'id': 'ccec9958-cbc6-444f-91a7-4d05488c1e0c', 'route': ['p3', 'e6', 'i5', 'x12', 'p2', 'c5']}
1769730712.3403287,SENT,e4967e72-c75a-4ad8-a1ef-e4ac808c4f07,d0eccb0b-1f97-4bd8-9a95-16c80bf79a1d,c3,c5,3375,?,p3,
1769730712.3404882,CREATED,9b8ac505-4316-44df-a835-b898b6caee4e,50f97c76-665f-44d5-b6b6-fd49dd1f2abb,c3,c5,26,?,?,surb={'id': 'a0284db9-35ce-476d-a5b4-958da39cf0a8', 'route': ['p2', 'e9', 'i9', 'x7', 'p3', 'c3']}
1769730712.4472864,RECEIVED,0181a752-59ad-4e7d-a9ba-243eabdb1dbf,830891df-b31f-456d-9ac7-146db6dcd954,c4,c3,27,p3,?,surb={'id': '9430b176-ffef-4aff-b616-055dc476deb5', 'route': ['p3', 'e5', 'i9', 'x2', 'p1', 'c4']}
1769730712.4897425,SENT,c801c937-67ef-47d4-bef3-a93b8a9274f0,96bc9a1b-a052-4cfa-866f-50772826b324,c3,c5,3388,?,p3,
1769730712.4898043,CREATED,f0d9626c-d62d-47f1-aa58-8c63ef66652f,dfc39da2-4b1b-47d8-9e23-943c723ab2cc,c3,c5,27,?,?,surb={'id': '4f2fddf1-ecbb-4c3f-be31-a747171faa9a', 'route': ['p2', 'e6', 'i12', 'x10', 'p3', 'c3']}
1769730712.5375862,RECEIVED,fca3fe4b-87f8-4db7-9ee4-168f3edf83d6,15c751f2-f1e5-4a46-98f3-62480f4dfd90,c4,c3,27,p3,?,surb={'id': 'd5926bba-decc-4c81-8d4f-f00b3a2c9520', 'route': ['p3', 'e9', 'i7', 'x5', 'p1', 'c4']}
1769730712.6242497,RECEIVED,8c32a642-673b-40ed-aec9-7e2e7a33f392,aa4ff3af-7f74-4e07-a3a1-d1a12e266807,c4,c3,26,p3,?,surb={'id': '46c02aad-46e5-4f29-8ef1-12501439675c', 'route': ['p3', 'e12', 'i12', 'x1', 'p1', 'c4']}
1769730712.7835107,RECEIVED,ea44346b-70c7-42e3-bc94-35d3c87a359b,8c298475-ad4d-45ca-842e-bd9e982434be,c4,c3,26,p3,?,surb={'id': 'd2ce137a-20f4-417b-b7a5-b40da583d27d', 'route': ['p3', 'e9', 'i11', 'x4', 'p1', 'c4']}
1769730712.9433053,SENT,67074db7-3330-4e54-83d0-4feafd617103,ab5c9346-b5b5-4448-8663-48f0765c6556,c3,c5,3388,?,p3,
1769730712.9434478,CREATED,e96f2441-a924-4c96-a494-52e53f265dec,d3d3e6d1-e865-4c7c-bbd5-9bf3fc8e974e,c3,c5,27,?,?,surb={'id': 'ff3e906e-9e0d-4aaf-9886-dfc295ae2606', 'route': ['p2', 'e12', 'i9', 'x2', 'p3', 'c3']}
1769730713.1240025,RECEIVED,a8acaead-e0b2-4cc8-8782-d50347051e77,dbfa7040-7d9b-4166-ac85-75ebd6a067f3,c5,c3,27,p3,?,surb={'id': 'b3737536-ba94-4fe6-8646-fdba9f07728b', 'route': ['p3', 'e9', 'i1', 'x8', 'p2', 'c5']}
1769730713.2467756,RECEIVED,560d6313-c9c6-4f9e-9414-6b9a3baf8dd2,91b656df-970e-40db-932c-1a5f52a5ce16,c5,c3,26,p3,?,surb={'id': '0912d1d0-aaa9-434f-95c6-1da0a06173ef', 'route': ['p3', 'e11', 'i6', 'x1', 'p2', 'c5']}
1769730713.3067977,SENT,203ccc11-bfe6-44ef-8814-17ad4ac98828,a99901b6-780f-4cbb-9c32-4ee366d78d66,c3,c5,3391,?,p3,
