timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769742365.8705342,SENT,c9af2a34-267a-4eef-a2b5-62c402149dbb,9dce8f0c-6eeb-48b2-99f9-9d3a98f0e386,c2,DROP,2003,?,p2,
1769742365.8706868,CREATED,45019b61-7c86-4bd2-8c45-a59617fb0228,92fbb8da-1326-4e5b-876b-332ee88ef6fe,c2,DROP,25,?,?,
1769742365.8762152,SENT,5ed30709-20fd-488d-9202-49a9ac4b20d7,89b53c15-b511-4754-905c-357f25bb92e3,c2,DROP,2015,?,p2,
1769742365.8763318,CREATED,66777df3-ee49-416c-aa9c-7a92e45dea3a,6f4ee232-86f1-4978-8dd1-74ae09ca3dae,c2,DROP,27,?,?,
1769742366.2999291,SENT,990b50c0-6d20-46b3-a5d8-eb6671393ef9,7dd54b0a-5d11-49c7-9731-03626f51e215,c2,c5,3370,?,p2,
1769742366.3001096,CREATED,73442071-9534-4c17-a5be-d9a2134eceb3,b4cad1f5-4e38-45bd-8112-17f9728df6e4,c2,c5,26,?,?,surb={'id': '8ecdd61d-dd9a-4808-bd18-a8fe505c31f7', 'route': ['p2', 'e1', 'i2', 'x10', 'p2', 'c2']}
1769742370.274873,SENT,9f6e65eb-246a-42ec-8dc5-4bd0d5e6fe2a,7d4a49c9-aa73-44a8-901d-4ff687de43ad,c2,c5,3380,?,p2,
1769742370.2750106,CREATED,11339dd7-61c5-4eea-a3e4-8187c79fba5f,bc4199e3-316e-4cf3-a809-c63d6fd1d0fa,c2,c5,26,?,?,surb={'id': '6c803461-590f-4712-aa3d-37d4a37a92c3', 'route': ['p2', 'e9', 'i1', 'x4', 'p2', 'c2']}
1769742370.4268212,RECEIVED,b2ab8934-5b13-4f76-b41d-f4cc281804a4,75bf0140-0dc1-4ab3-902d-06e938022f5b,c4,c2,27,p2,?,surb={'id': '31b7d11f-e041-4db6-b5e9-5b235e9d958c', 'route': ['p2', 'e10', 'i9', 'x11', 'p1', 'c4']}
1769742370.5425553,SENT,a06b9ffc-da42-4242-99bb-3c668528d979,bd5ef87f-6281-4a5c-a94d-30d568332d14,c2,c5,3398,?,p2,
1769742370.5427036,CREATED,75bcdff9-6a04-4780-a324-f15c95b76ccb,74c2d41b-f91b-478e-a2ba-a62a573109ea,c2,c5,27,?,?,surb={'id': '23bccce6-0e13-4fb8-aac8-6b833d7a8847', 'route': ['p2', 'e8', 'i4', 'x10', 'p2', 'c2']}
1769742370.7656689,SENT,fc5c334c-f568-4b58-94e4-14ddaad71726,8ea8e5b6-a2e0-4008-82af-d137459ea6e2,c2,c5,3398,?,p2,
1769742370.7657976,CREATED,37239fed-03ac-4a9d-a6ef-b34db5eadd94,9616a0de-76c9-413d-998f-f2ad9b2f91a6,c2,c5,27,?,?,surb={'id': '9b858475-d1db-42d5-8baf-0e367e30ed8e', 'route': ['p2', 'e4', 'i10', 'x6', 'p2', 'c2']}
1769742370.9596698,SENT,e53ac29f-5dea-425d-bb3d-4fa8108a1c73,195beea2-a089-4a01-bb30-be5477501c35,c2,c5,3388,?,p2,
1769742370.9598036,CREATED,6b18e54f-fe04-48bd-87d3-45692a8af9e8,81e163eb-0aea-4598-9a6e-57077e013b62,c2,c5,27,?,?,surb={'id': 'e3b56d78-c0aa-4d48-86c7-0627ba333977', 'route': ['p2', 'e12', 'i9', 'x2', 'p2', 'c2']}
1769742371.148471,RECEIVED,8bbe7d65-eda1-413a-b655-bf20c603480d,85261cc7-2699-406e-a17e-997697ac094c,c4,c2,27,p2,?,surb={'id': 'cd953c62-f59c-415c-abbc-95edd512a34d', 'route': ['p2', 'e6', 'i12', 'x12', 'p1', 'c4']}
1769742371.255689,SENT,b479ef1e-818c-4f9b-ac3b-79f267a2a707,870f9677-768a-4715-ac89-9147c5476c99,c2,c5,3400,?,p2,
1769742371.2558327,CREATED,ed7bab77-fb4c-40a5-8e9b-b2587f74a0ac,de94999f-725b-4bb1-bdcd-21926a3fede3,c2,c5,27,?,?,surb={'id': 'ea586d71-2931-481a-aeaa-7e08ebbf2e0d', 'route': ['p2', 'e10', 'i6', 'x7', 'p2', 'c2']}
1769742371.4170928,RECEIVED,845fcd88-b7b5-4f8a-a845-bc8c53b1c720,1199e9c5-630e-43f9-9e18-524efb1c7f72,c4,c2,26,p2,?,surb={'id': 'cea1bf71-3453-4dfa-9519-ad6a1d3482b6', 'route': ['p2', 'e10', 'i12', 'x6', 'p1', 'c4']}
1769742371.5550063,RECEIVED,59b8540b-c299-4c2d-805a-fd50fd14d0bf,8e901922-d2e3-4f5c-8f9b-a67c75ca06cf,c4,c2,27,p2,?,surb={'id': 'b3f77975-b909-4d85-9ed7-fcb67865092c', 'route': ['p2', 'e11', 'i4', 'x5', 'p1', 'c4']}
1769742371.7467792,SENT,d6f02702-0235-46ce-95ba-36d66cac427f,1d9e7327-64d9-409e-8687-d37d42ccd5ce,c2,c5,3355,?,p2,
1769742371.7469234,CREATED,2fc30ce1-1ff3-4c99-be21-8cba7a252602,7498d1dd-32bc-4eec-a223-1e1ea9065ab8,c2,c5,26,?,?,surb={'id': 'be32cd7e-7882-40af-a2ab-7fc7f76d9f2d', 'route': ['p2', 'e2', 'i6', 'x7', 'p2', 'c2']}
1769742372.1967936,SENT,7cf82912-cb74-46c2-9370-c248f5dd49c8,4ab62e72-ea34-4eba-9b6f-74eddab11432,c2,c5,3360,?,p2,
1769742372.1969619,CREATED,3c6b2c1a-f920-4d70-aee6-2a56cd175280,a1d4ba4e-de25-482c-b322-513d895fa291,c2,c5,26,?,?,surb={'id': '01d37d6a-1bad-48b4-9b9d-d1993fd44653', 'route': ['p2', 'e12', 'i5', 'x4', 'p2', 'c2']}
1769742372.421379,RECEIVED,485c6f53-cfbe-4a8c-b26e-e7a3b5ec1384,bcf13bdd-c604-4d01-b709-348318a4f5b8,c4,c2,27,p2,?,surb={'id': 'ee077595-b5de-492b-8be9-3eea24b3d3a0', 'route': ['p2', 'e11', 'i8', 'x9', 'p1', 'c4']}
1769742372.4862943,RECEIVED,7d84dfa9-a979-4ccf-bd78-9b938059eec7,24b3b09e-db69-4fc4-8859-e832af20807d,c4,c2,27,p2,?,surb={'id': '014312f2-dae2-4428-8fae-21eb90567b2f', 'route': ['p2', 'e9', 'i3', 'x12', 'p1', 'c4']}
1769742372.6426013,SENT,5eb2b10d-0284-4893-852c-464e3dba203b,a5786626-4653-46bc-a529-df86d2abe3b5,c2,c5,3383,?,p2,
1769742372.642739,CREATED,d3d36ea4-dc34-4cee-92e3-1d00a525a86d,acba1e95-07f1-4370-bfb0-e1390d6b6d86,c2,c5,27,?,?,surb={'id': '5a1b7802-df25-408e-a1c1-5ad41cda849d', 'route': ['p2', 'e9', 'i3', 'x9', 'p2', 'c2']}
1769742372.652663,SENT,2a84a5fd-6821-4d43-acac-b02b9c02e72e,d064d169-52d8-461b-bca0-4b1ff5daecf7,c2,c5,3399,?,p2,
1769742372.652843,CREATED,ed84cf7d-1085-4de3-8b52-87357103b8ff,112bfa06-b097-4061-8e1f-4a82b895e4c7,c2,c5,27,?,?,surb={'id': '3ac2fb18-b52e-4f34-a525-b1ef4574c564', 'route': ['p2', 'e10', 'i2', 'x6', 'p2', 'c2']}
1769742372.810616,RECEIVED,b44d36b2-e2b5-43a8-bf52-61727af7274f,ebc4694a-b359-45b1-b0bd-acc3914bd330,c4,c2,27,p2,?,surb={'id': 'a203fb87-d13e-4c90-bb5f-1066301fc4c2', 'route': ['p2', 'e5', 'i3', 'x1', 'p1', 'c4']}
1769742372.8815722,SENT,b4438d87-5fa6-4f77-accf-2518e7147901,0eebd6ec-b9b4-4621-b3c6-cf90da733c7d,c2,c5,3367,?,p2,
1769742372.8817067,CREATED,cf7ee7dd-c06e-47af-8e1e-349b7f9ec39b,dab9595a-424a-4b8e-9f19-f9bc3a40a595,c2,c5,27,?,?,surb={'id': '04bb3682-31c6-48b3-a326-c2f2a608cc56', 'route': ['p2', 'e8', 'i8', 'x3', 'p2', 'c2']}
1769742373.1807806,SENT,5fdef444-f835-453a-a7f9-51a77adac401,a2a71c01-46ec-4f62-bddc-beb2139d1637,c2,c5,3396,?,p2,
1769742373.1809094,CREATED,5d9e5430-e185-429a-bd2e-1fa4741e8362,d9049454-215f-4afc-a579-6683ca724095,c2,c5,27,?,?,surb={'id': '8c7c7794-4cd5-4af7-b4d1-f007025e2602', 'route': ['p2', 'e6', 'i12', 'x8', 'p2', 'c2']}
1769742373.5436947,SENT,ef29336e-306e-4246-be61-2bad07c8d425,1a457f61-042a-4ee0-8fc1-5e400948f979,c2,c5,3396,?,p2,
1769742373.5438278,CREATED,8a951a14-9bf3-4559-8058-70961ef4205d,6a2b21cd-6b76-4680-875f-669cb643db29,c2,c5,27,?,?,surb={'id': 'f65809b4-1fdb-401a-9ad9-a1f5a6021aca', 'route': ['p2', 'e12', 'i12', 'x8', 'p2', 'c2']}
1769742373.8985643,RECEIVED,fed9bcc6-20e2-44ea-85dc-c85c26eb65d7,9dfd36f3-0a16-4a04-a04f-b3d0eb7fc953,c4,c2,27,p2,?,surb={'id': '98aebeaf-25be-4a80-8882-475bf655c077', 'route': ['p2', 'e2', 'i3', 'x7', 'p1', 'c4']}
1769742374.0804005,RECEIVED,c4bca9ef-cb6a-4ad4-86e5-2384556f607d,b0608667-14d1-417a-8679-57c1a73579d6,c4,c2,27,p2,?,surb={'id': '2b2f9a78-8ed2-4e06-b72c-1e360ed0cb4e', 'route': ['p2', 'e12', 'i8', 'x8', 'p1', 'c4']}
1769742374.2158024,RECEIVED,b28de0b8-d40a-4de7-b434-14cf69b2fb2f,8befe485-280d-491b-b617-c422f5bfeaea,c4,c2,27,p2,?,surb={'id': '079d6108-2c69-4f5e-ad7e-aeef2c6396f3', 'route': ['p2', 'e4', 'i5', 'x6', 'p1', 'c4']}
1769742374.4477687,SENT,464ff546-5056-4645-b510-2829545449dc,87ca0a5d-0fef-4e51-a77c-66d8840604fe,c2,c5,3396,?,p2,
1769742374.4478965,CREATED,d1028bb6-a196-4df8-b481-dd417d828d6d,2e9be4f5-7e2c-40a0-aad9-6b5ed4bc7369,c2,c5,27,?,?,surb={'id': '7155553f-fa73-4e35-9b64-b37b03fb76eb', 'route': ['p2', 'e3', 'i11', 'x3', 'p2', 'c2']}
1769742374.835197,RECEIVED,c6b0bf65-c95e-44b6-abac-f5dbeb9f5b9f,217dbe5e-cb28-435a-a9f5-e1b75eaf59f0,c4,c2,27,p2,?,surb={'id': '455871e9-9f4f-4a6a-9478-bd4363630b62', 'route': ['p2', 'e9', 'i1', 'x7', 'p1', 'c4']}
1769742375.0255086,SENT,aedc620e-660c-4bc5-97fb-741c4025ddc1,3d0853cb-3109-4e19-9ef1-55112a83331d,c2,c5,3380,?,p2,
1769742375.0256386,CREATED,b747e26d-33ef-4cf8-8379-0734f1b522ad,e4fb70d3-bdcd-49e5-9cf4-b2c827103afd,c2,c5,27,?,?,surb={'id': '1e777d3c-8e65-4cfe-a116-4d7dfac87a60', 'route': ['p2', 'e4', 'i10', 'x8', 'p2', 'c2']}
1769742375.3250709,SENT,025b3beb-7ac9-4425-9b8d-f9e0739e5050,1a4cda75-f058-4c25-9671-7f908925a571,c2,c5,3384,?,p2,
1769742375.3252058,CREATED,90434590-be44-461c-8eed-c61c6490c635,6da92b41-f7aa-4b8c-9468-469de9421919,c2,c5,27,?,?,surb={'id': '61b0ccc9-3ada-408b-a03f-e716c0a5ae94', 'route': ['p2', 'e1', 'i8', 'x11', 'p2', 'c2']}
1769742375.3890858,RECEIVED,fb04c870-fbee-4e91-b3af-bcaa9fa8c36a,a224d619-c100-4141-8a9d-3a52200eb4fa,c4,c2,26,p2,?,surb={'id': '0bba2078-67c8-4a91-a067-79044412664e', 'route': ['p2', 'e5', 'i6', 'x9', 'p1', 'c4']}
1769742375.4706562,RECEIVED,6e66586f-b101-4b4c-b566-b2176ce89328,d7ca4fc4-2cd3-47fc-8cb9-032e9d56d694,c4,c2,27,p2,?,surb={'id': '8d56e8d3-95e4-4b56-af84-ba63a04d799a', 'route': ['p2', 'e12', 'i2', 'x12', 'p1', 'c4']}
1769742375.5049422,RECEIVED,556317e0-5eb0-4983-9015-54a92b656277,c81c5a42-923a-4a21-9a50-0b4d28c7b4d0,c4,c2,26,p2,?,surb={'id': 'dfb4ee0d-3a3c-4c51-a4a9-051c7f44090c', 'route': ['p2', 'e4', 'i2', 'x6', 'p1', 'c4']}
1769742375.6901531,SENT,b4d2f0ce-f467-4220-b384-a640f14892a1,1a11f5f6-c797-4f1d-96e9-daf5dbb3d1c5,c2,c5,3395,?,p2,
1769742375.6902862,CREATED,a2d1dad0-bd5a-4fb9-b4cb-bfda08ee1e2e,ec986363-ef2c-4a40-a66f-7812bcf84826,c2,c5,27,?,?,surb={'id': '5e715c2b-d354-47b1-8573-abf697bd78b6', 'route': ['p2', 'e7', 'i6', 'x3', 'p2', 'c2']}
1769742375.8948433,RECEIVED,add0665d-f852-4500-bd27-f0f6151c5076,25c7c2e2-666a-4811-b875-874087f3e5db,c4,c2,27,p2,?,surb={'id': 'dcaaca82-513f-45e9-815d-54e75e9137b7', 'route': ['p2', 'e2', 'i3', 'x3', 'p1', 'c4']}
1769742375.9202108,RECEIVED,f2faa807-397e-43ee-abfe-852599469627,fa122a12-e9e7-420e-9170-514a1dbd3f74,c4,c2,26,p2,?,surb={'id': '457c584a-26ad-4a26-98ed-33b557d06bc0', 'route': ['p2', 'e8', 'i6', 'x2', 'p1', 'c4']}
1769742376.2839339,SENT,8edc1ffc-3bc1-43cb-becc-a172580a7ca6,a0672632-a611-4ef9-84ab-6c84a462b5c3,c2,c5,3396,?,p2,
1769742376.2843528,CREATED,cc0eac1c-593c-46ed-a087-7513edfef4b1,24560da5-7413-4a73-8169-91135a13b357,c2,c5,27,?,?,surb={'id': 'd03ec7e8-dc57-410b-bb3d-c7a9ad4caeb4', 'route': ['p2', 'e4', 'i1', 'x7', 'p2', 'c2']}
1769742376.7707124,SENT,274687bc-7cfe-4353-831d-8ced3c3869e4,61ad23e7-908e-4142-9298-0333cefd38ed,c2,c5,3359,?,p2,
1769742376.770838,CREATED,13cc4f20-83e7-46d9-834e-ef4925104ffe,f5e0c02f-dc9f-44d5-badc-ae0fc85756b1,c2,c5,26,?,?,surb={'id': '812674b6-0ee7-47a1-ac10-bbd04cb410c7', 'route': ['p2', 'e12', 'i12', 'x8', 'p2', 'c2']}
1769742376.8159645,RECEIVED,e6f34f94-ec1d-4f2f-a0b0-9a0709a390be,6dfb2604-481f-46db-9ec7-83c1a698dbe3,c4,c2,27,p2,?,surb={'id': 'c6b5569d-cbf8-46f2-9bf9-2b6b710b1c75', 'route': ['p2', 'e6', 'i10', 'x1', 'p1', 'c4']}
1769742376.9035535,SENT,894319c1-225c-4848-9758-1fb4041ba585,e34b326a-e11c-44b4-a559-2f071d275e16,c2,c5,3367,?,p2,
1769742376.9041915,CREATED,435fed66-b89b-4bcf-b445-5df91810ba94,bf083234-c9a0-4b5e-8723-2fcd61d7293f,c2,c5,27,?,?,surb={'id': '58e78617-97a0-439f-90ca-6e40b0541e3b', 'route': ['p2', 'e9', 'i2', 'x9', 'p2', 'c2']}
1769742377.0376174,SENT,ba419f04-7eb0-4a4a-8db1-1538c19d1838,a1bf8095-74d6-48c1-8ad7-b0021276876f,c2,c5,3400,?,p2,
1769742377.0376928,CREATED,62d836ee-b5d0-4160-9d59-39425abc20da,b5769e94-21bb-4e8f-a5e0-7570bfed4c9b,c2,c5,27,?,?,surb={'id': 'c34bcaaf-15a0-4d0d-9c23-d54fd408e222', 'route': ['p2', 'e12', 'i12', 'x2', 'p2', 'c2']}
1769742377.238869,RECEIVED,a63613db-6c59-48b5-84b0-425fcaa1c787,4e19b7ac-ff79-4a3a-b29f-386dceb49ce6,c4,c2,27,p2,?,surb={'id': 'b5e1e87e-3edc-4513-98bf-00bda4ea4c36', 'route': ['p2', 'e3', 'i9', 'x3', 'p1', 'c4']}
1769742377.4667513,SENT,25f8ad27-c5cd-4ba7-82df-00bad0f9ae82,bf8f5acf-4594-4e93-b544-711535bd9d2b,c2,c5,3391,?,p2,
1769742377.4668958,CREATED,09ddade7-4e85-4b35-9f7b-8ecc8c7fcd91,d2ba5cc4-f487-4a32-8357-2d7c4685b391,c2,c5,27,?,?,surb={'id': '883184ff-4409-435c-8f43-b17a20eaeb9c', 'route': ['p2', 'e12', 'i12', 'x11', 'p2', 'c2']}
1769742377.6037405,SENT,2a88b498-06c1-4190-b0f6-4cf452a48e56,9f8eadfa-6ece-4070-852b-d37d758e59ba,c2,c5,3367,?,p2,
1769742377.6038167,CREATED,4e7a7a4e-774e-4583-850b-dbe1c90c59e0,4969f574-6126-4d6c-94bc-a18798a1f4ed,c2,c5,26,?,?,surb={'id': 'dc33e063-4a6a-420d-a267-74282226a13c', 'route': ['p2', 'e5', 'i1', 'x5', 'p2', 'c2']}
1769742377.7698414,RECEIVED,a31f4cff-e60f-452b-bb4d-a906dc7aada8,05721b19-c932-485b-ad5a-2c33d936f394,c4,c2,27,p2,?,surb={'id': '764608ad-fa60-4559-bb7f-379893a5ddd7', 'route': ['p2', 'e1', 'i3', 'x5', 'p1', 'c4']}
1769742377.922647,SENT,f09f530c-c0cb-4a6e-81be-5e536b31714c,fdc1d94c-4a9c-4b8e-b2ec-c53008643cde,c2,c5,3373,?,p2,
1769742377.9227934,CREATED,459ecc50-5612-454d-baac-2125af7a94ba,b5b9ef11-747c-4ca0-aec2-c2ed40d13bb2,c2,c5,27,?,?,surb={'id': '510cefc5-f5c2-401d-a7ce-f5167a4edf98', 'route': ['p2', 'e3', 'i9', 'x8', 'p2', 'c2']}
1769742377.959172,RECEIVED,32a24f45-6429-45bd-b6c0-6db37786c539,5509a279-37fe-4aec-af20-1a93dfdff859,c4,c2,27,p2,?,surb={'id': 'fcbb3b9d-094f-4783-ba35-a3439bc32d3f', 'route': ['p2', 'e8', 'i1', 'x5', 'p1', 'c4']}
1769742378.6874819,SENT,ad49bd5d-cccf-4e7a-9735-e72418c5a983,0b14789f-e0c3-4c48-bdf0-0988e4bb3a81,c2,c5,3359,?,p2,
1769742378.6876261,CREATED,834d9cf0-caaf-4f35-90e0-de24d59c11be,5b9716fd-801e-49de-9301-7cc0b6b83b9c,c2,c5,27,?,?,surb={'id': 'a32eac96-6975-4109-8715-4c41d5414878', 'route': ['p2', 'e12', 'i6', 'x5', 'p2', 'c2']}
1769742378.747767,SENT,34637087-2793-4863-a630-5ff36edc5983,48d6f404-932b-4bc7-a6c5-7112b9b9f40d,c2,c5,3377,?,p2,
1769742378.747913,CREATED,00e9791e-656a-47d7-9df6-410e897bbc56,e54a3e04-3a13-4d19-b61d-129262e2d033,c2,c5,26,?,?,surb={'id': '905375ec-a830-415f-bfd0-befc6356794a', 'route': ['p2', 'e1', 'i1', 'x6', 'p2', 'c2']}
1769742378.824826,RECEIVED,0a7dec1e-9e86-45dc-87db-22d333059bac,ec3960de-8fbe-41d9-8852-16a3b913c180,c4,c2,27,p2,?,surb={'id': '72d0102b-23c4-4917-b89e-29b49b5951d4', 'route': ['p2', 'e7', 'i3', 'x8', 'p1', 'c4']}
1769742378.9326591,SENT,5c90cec3-6bb3-4f9f-8270-0c2a2f843ffd,eacbd435-cbbf-4cc8-83b1-a2edd22c52c5,c2,c5,3372,?,p2,
1769742378.9327207,CREATED,eee378e0-c85e-4cd2-b2db-6655562f116a,bd4b95b6-b8dc-4fed-95a4-68db38f3e7c2,c2,c5,27,?,?,surb={'id': 'f5b2363b-9c97-4dc1-aada-0e8052bef0d5', 'route': ['p2', 'e2', 'i8', 'x1', 'p2', 'c2']}
1769742378.9810946,RECEIVED,6b31efc3-4bb3-4376-b43f-3912702ea731,d636cea4-7460-42a4-85ad-ddc8e94c4489,c4,c2,24,p2,?,surb={'id': '19931011-0827-4f36-85de-3ca8312dd7e1', 'route': ['p2', 'e6', 'i12', 'x1', 'p1', 'c4']}
1769742378.9906156,SENT,285f0f0d-c6ab-462a-a0cb-8045582e4027,0b4eff19-75c4-4b72-8bbc-86e587295bc2,c2,c5,3355,?,p2,
