timestamp,event_type,packet_id,src,dst,size,flags
1765548279.211625,RECEIVED,f97aaaea-e3f6-4dc4-a982-3ed69baff80a,?,?,18389,
1765548279.3015027,RECEIVED,0969c515-1c11-4efc-9b2b-e21eaba109aa,?,?,18389,
1765548279.3079433,RECEIVED,307f91e0-0bf1-472d-947c-584521f2f365,?,?,18389,
1765548279.4566767,SENT,307f91e0-0bf1-472d-947c-584521f2f365,?,?,7525,
1765548279.4639318,SENT,f97aaaea-e3f6-4dc4-a982-3ed69baff80a,?,?,7525,
1765548279.4735,SENT,0969c515-1c11-4efc-9b2b-e21eaba109aa,?,?,7525,
1765548280.3907185,RECEIVED,cfbaa603-551e-4cc6-815d-6abb9f0cbeb1,?,?,18389,
1765548281.0278714,RECEIVED,22c8157a-de2e-429c-89f2-a4195eb84bd8,?,?,18389,
1765548281.4754338,SENT,22c8157a-de2e-429c-89f2-a4195eb84bd8,?,?,7525,
1765548281.476781,SENT,cfbaa603-551e-4cc6-815d-6abb9f0cbeb1,?,?,7525,
1765548283.3594964,RECEIVED,3650d94d-0e11-4998-8a3b-32a3103def7b,?,?,18389,
1765548283.486526,SENT,3650d94d-0e11-4998-8a3b-32a3103def7b,?,?,7525,
1765548283.6077,RECEIVED,3fb74c14-5ac5-45ee-a6d6-67b6922ec0e6,?,?,18389,
1765548284.0340428,RECEIVED,d67821ed-bc51-4148-b4cd-f5ca2a531c19,?,?,18729,
1765548285.5083735,SENT,d67821ed-bc51-4148-b4cd-f5ca2a531c19,?,?,7669,
1765548285.5352743,SENT,3fb74c14-5ac5-45ee-a6d6-67b6922ec0e6,?,?,7525,
1765548286.4406092,RECEIVED,c45dab31-82b8-4036-a7c8-a7b2767d7076,?,?,18389,
1765548287.1126592,RECEIVED,b73818b0-ced8-4480-a6f3-1e6c7e74514a,?,?,18389,
1765548287.564933,SENT,c45dab31-82b8-4036-a7c8-a7b2767d7076,?,?,7525,
1765548287.5955524,SENT,b73818b0-ced8-4480-a6f3-1e6c7e74514a,?,?,7525,
1765548287.7797127,RECEIVED,71aefed5-3f56-4518-a3b0-cb830e086e62,?,?,18389,
1765548288.2186527,RECEIVED,2fecd567-a245-4be0-bfbc-86a283bc2b1f,?,?,18389,
1765548289.6065724,SENT,71aefed5-3f56-4518-a3b0-cb830e086e62,?,?,7525,
1765548289.6273434,SENT,2fecd567-a245-4be0-bfbc-86a283bc2b1f,?,?,7525,
1765548289.6783063,RECEIVED,5ac3f94c-300f-4ccf-b5b6-6df11c6331e2,?,?,18389,
1765548291.319226,RECEIVED,2a7bc568-612c-4473-ab79-53f916cfff58,?,?,18729,
1765548291.5198987,RECEIVED,f3296bb9-558c-4fec-b5ea-e1741749ba88,?,?,18729,
1765548291.641491,SENT,2a7bc568-612c-4473-ab79-53f916cfff58,?,?,7669,
1765548291.653816,SENT,f3296bb9-558c-4fec-b5ea-e1741749ba88,?,?,7669,
1765548291.6620104,SENT,5ac3f94c-300f-4ccf-b5b6-6df11c6331e2,?,?,7525,
