timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769703453.8322752,SENT,e9ac4e05-b756-4aaa-b626-68152e3ddea5,1d2db4d3-7cdc-49cf-afbc-924e7d16c2d1,c3,c5,3401,?,p3,
1769703453.8324206,CREATED,be64218b-6943-440b-9ef3-ae8e6aa91809,06e05a0f-efa5-4c9c-baf0-64f32a78eccc,c3,c5,27,?,?,surb={'id': '0b45dd43-e3d3-40d7-b5fc-7717d94025f8', 'route': ['p2', 'e8', 'i11', 'x9', 'p3', 'c3']}
1769703453.920892,SENT,bfee28c1-6204-41ca-a27c-f4476bcabeb0,1b88db7e-2241-497b-a560-b16c72255628,c3,c5,3390,?,p3,
1769703453.9210937,CREATED,e731274b-13bb-4808-8615-031a5d02b29f,06e05a0f-efa5-4c9c-baf0-64f32a78eccc,c3,c5,27,?,?,surb={'id': '0b45dd43-e3d3-40d7-b5fc-7717d94025f8', 'route': ['p2', 'e8', 'i11', 'x9', 'p3', 'c3']}
1769703453.9843078,SENT,1d62b542-dcdd-460a-9ae5-2aa4c11ee16f,07e572be-4e78-4748-96fd-908d1198b4a3,c3,c5,3370,?,p3,
1769703453.9844406,CREATED,46bd33c2-5867-4fb1-a52b-055ab5d672cb,f7be759a-8a76-4b7f-ad4a-b1c740dd8292,c3,c5,26,?,?,surb={'id': '9510ce31-ddb0-4e8e-977a-68283131a021', 'route': ['p2', 'e8', 'i8', 'x3', 'p3', 'c3']}
1769703454.0276341,SENT,8369143a-cc2a-4f52-810c-5e52b7cbf709,80f35661-01c7-45ce-b943-03d611a65c7b,c3,c5,3384,?,p3,
1769703454.0277817,CREATED,adcd6bec-2bd8-42ac-892f-2d2597f2b32c,f7be759a-8a76-4b7f-ad4a-b1c740dd8292,c3,c5,26,?,?,surb={'id': '9510ce31-ddb0-4e8e-977a-68283131a021', 'route': ['p2', 'e8', 'i8', 'x3', 'p3', 'c3']}
1769703454.095695,SENT,75fc4181-3037-4553-8b0d-f959378eaf43,b2cb1b8c-32c3-463e-afcd-8ea8528edd01,c3,DROP,2040,?,p3,
1769703454.0958118,CREATED,e582725b-a99d-4937-b320-5f416c6290bd,3bdcb86c-b45b-42fc-8417-7298eec5b56b,c3,DROP,27,?,?,
1769703454.1402197,SENT,19061cf2-b56b-4a15-b7d4-0053fc358048,8d8c2186-c41d-4494-abb9-919b85f727fc,c3,c5,3387,?,p3,
1769703454.1403596,CREATED,cde368f7-f47d-4598-a746-8dc140efdec2,5a04149d-c50b-4930-a788-2d26e432b65a,c3,c5,27,?,?,surb={'id': 'ecd654d3-9cdc-40f6-9c32-44b25c46df22', 'route': ['p2', 'e11', 'i12', 'x1', 'p3', 'c3']}
1769703454.220322,SENT,53531bee-8a91-4b10-bb64-ce1e484ba3e9,916415bc-dcb6-4622-85ba-0bc6624813f2,c3,c5,3387,?,p3,
1769703454.2204554,CREATED,1bbbd06b-5c7e-478f-94bd-c50063152e00,5a04149d-c50b-4930-a788-2d26e432b65a,c3,c5,27,?,?,surb={'id': 'ecd654d3-9cdc-40f6-9c32-44b25c46df22', 'route': ['p2', 'e11', 'i12', 'x1', 'p3', 'c3']}
1769703454.2309523,SENT,ebd7a87b-3829-4877-a228-6b58f2e9619b,b6a88293-1b4a-4400-bcc6-7869bfc56da5,c3,DROP,2031,?,p3,
1769703454.2310982,CREATED,38cb0705-707c-4b34-9d99-a803cb7743a4,e934e0a7-5597-4f63-9de7-57b67e80cb62,c3,DROP,27,?,?,
1769703454.27296,SENT,268b369c-fb1e-4e85-b2b5-d4a73c41e49c,81561874-564d-4386-b796-2a9dd5a77c6d,c3,c5,3375,?,p3,
1769703454.2731128,CREATED,c78d782e-000c-4d4b-b078-5e753aa07293,0d9ef42d-6a3a-4786-a344-41dbe861a91d,c3,c5,27,?,?,surb={'id': '8c6a7c50-95f6-4c8d-b645-02af41a3883c', 'route': ['p2', 'e2', 'i11', 'x2', 'p3', 'c3']}
1769703454.4303627,SENT,e8431dd4-9340-4313-a4ca-79648305e434,4546ed32-80d1-4248-8bf0-773e0e6e0d24,c3,c5,3392,?,p3,
1769703454.4304936,CREATED,e61f2f54-d003-406a-8d2f-a4602ec0a8cf,0d9ef42d-6a3a-4786-a344-41dbe861a91d,c3,c5,27,?,?,surb={'id': '8c6a7c50-95f6-4c8d-b645-02af41a3883c', 'route': ['p2', 'e2', 'i11', 'x2', 'p3', 'c3']}
1769703454.4410796,SENT,6f1d97ef-f626-4fd0-94d6-fc0a3022f692,af5cb8b8-82ec-4eb5-b2ff-85eb22a75390,c3,DROP,2016,?,p3,
1769703454.4411995,CREATED,ce4b5063-1756-4a9d-8cbc-84cd05618651,7bb64bc0-9adc-4407-bed5-ccf1efc4b054,c3,DROP,27,?,?,
1769703454.7849941,SENT,5d5c7501-2dbe-4336-a6a6-b79ad1541e5f,50106f94-82bb-4727-bcbf-8d5b2feb188d,c3,c5,3372,?,p3,
1769703454.7851331,CREATED,2587aa10-8ad9-4f09-8e31-4e0b411b5d29,de47b6e2-7f60-46ec-ba32-0cc5d3549064,c3,c5,27,?,?,surb={'id': 'c97270c0-cfb9-4236-925c-68ee6476b73f', 'route': ['p2', 'e7', 'i12', 'x9', 'p3', 'c3']}
1769703454.8113842,SENT,4a2c85f1-5550-4b70-a18a-2284a0bc7979,a2ab017c-773b-432d-96ad-221ce927a356,c3,c5,3384,?,p3,
1769703454.8115184,CREATED,2be5454a-5b98-4cfc-88af-886822e4f76b,de47b6e2-7f60-46ec-ba32-0cc5d3549064,c3,c5,27,?,?,surb={'id': 'c97270c0-cfb9-4236-925c-68ee6476b73f', 'route': ['p2', 'e7', 'i12', 'x9', 'p3', 'c3']}
1769703454.8459802,RECEIVED,e6917353-e26d-4d5b-84c0-f1ae33d3c0f3,45a592de-3649-4227-8a01-5d5979872359,c4,c3,27,p3,?,surb={'id': 'da4f5c09-c748-4142-81cd-ad309d5d1634', 'route': ['p3', 'e2', 'i11', 'x1', 'p1', 'c4']}
1769703454.8622377,RECEIVED,8d608006-6667-4d37-a50c-29bb2a0fe94e,31f0e05c-7b09-4a3c-855e-bff11a6f726b,c2,c3,26,p3,?,surb={'id': '62185c3d-e812-4d34-b330-a2266a0c4bd5', 'route': ['p3', 'e12', 'i7', 'x10', 'p2', 'c2']}
1769703455.0147367,SENT,5716e14d-7913-4f35-9510-502b94a6ec6e,8169cdc5-fb0f-4015-ac40-53295218f179,c3,c5,3391,?,p3,
1769703455.01487,CREATED,7d4257ee-c0a4-47c6-bbec-31e301dc079c,ad6097d8-8e16-4846-9425-158149e81e08,c3,c5,27,?,?,surb={'id': 'a9b94bab-ac6d-4246-9337-94e95954439e', 'route': ['p2', 'e10', 'i8', 'x3', 'p3', 'c3']}
1769703455.042003,SENT,3c533765-fdea-4830-a905-7ffe95fa2f25,ee4511ed-e69c-48e8-beca-3748f803a04b,c3,c5,3399,?,p3,
1769703455.0421653,CREATED,d696d2c4-314e-468f-8eda-446a9ed4e096,ad6097d8-8e16-4846-9425-158149e81e08,c3,c5,27,?,?,surb={'id': 'a9b94bab-ac6d-4246-9337-94e95954439e', 'route': ['p2', 'e10', 'i8', 'x3', 'p3', 'c3']}
1769703455.073919,SENT,1211d493-2adf-4b3c-bc7b-faa1797b05dd,488a4507-d15e-49c8-8f0c-d618787092f0,c3,c5,3387,?,p3,
1769703455.0745292,CREATED,25c0c910-fe08-4190-b960-af882aa5f7b1,b251a587-3a7e-4f2e-88ca-0fd11c82401b,c3,c5,27,?,?,surb={'id': 'a6872f81-9141-4310-aa9d-92bf4770ca92', 'route': ['p2', 'e1', 'i12', 'x2', 'p3', 'c3']}
1769703455.0914373,SENT,6a6ab86c-8ead-48f7-9049-28f65d14fedd,fc03171c-0524-4088-b83f-a9b4d6749d23,c3,c5,3373,?,p3,
1769703455.0915546,CREATED,2b88d6c4-795e-4fb3-b94b-2cd6cac1a13a,b251a587-3a7e-4f2e-88ca-0fd11c82401b,c3,c5,27,?,?,surb={'id': 'a6872f81-9141-4310-aa9d-92bf4770ca92', 'route': ['p2', 'e1', 'i12', 'x2', 'p3', 'c3']}
1769703455.2498581,SENT,3c8e9141-442b-4ecc-9040-eb4820447236,1972bba1-1490-4682-9ff0-753026e2e3af,c3,c5,3360,?,p3,
1769703455.2499878,CREATED,82dab3b3-cb74-4bdf-b988-acb334c8f171,c31ee3e3-b48d-4654-b798-06b06006d577,c3,c5,27,?,?,surb={'id': '3318e29d-f55c-4a43-86c7-f3410c6426c7', 'route': ['p2', 'e9', 'i3', 'x9', 'p3', 'c3']}
1769703455.2537851,RECEIVED,fbab0202-6f49-424e-afcc-db79ad515c72,3ec53292-9f12-45df-8290-8f5b152b797e,c4,c3,27,p3,?,surb={'id': '95a4f305-86ad-4b18-b56e-d8c51e866bc1', 'route': ['p3', 'e11', 'i8', 'x2', 'p1', 'c4']}
1769703455.360768,RECEIVED,df7173e9-060e-47ed-93b7-162bb37e1322,9ee36488-c5e1-4641-8d32-83469be5d6f8,c4,c3,27,p3,?,surb={'id': '7814913f-546f-418f-92be-9577e737b468', 'route': ['p3', 'e2', 'i4', 'x9', 'p1', 'c4']}
1769703455.4101079,SENT,9874a5df-bde8-4db9-8b54-07e4e52d9cf8,d4c12374-5e11-4f2f-8f54-970690242ef6,c3,c5,3392,?,p3,
1769703455.4102395,CREATED,749243b4-26ce-4404-9645-0702f908e737,c31ee3e3-b48d-4654-b798-06b06006d577,c3,c5,27,?,?,surb={'id': '3318e29d-f55c-4a43-86c7-f3410c6426c7', 'route': ['p2', 'e9', 'i3', 'x9', 'p3', 'c3']}
1769703455.4663887,RECEIVED,d211ec6e-eaf7-4988-be83-da12c42b9f14,262b9aec-86e6-453d-9478-6f50945f8492,c2,c3,26,p3,?,surb={'id': 'c3a97f56-3366-41de-b848-6fd1cd81eae0', 'route': ['p3', 'e2', 'i7', 'x3', 'p2', 'c2']}
1769703455.480659,SENT,784f33eb-9f28-4292-8e26-f234c5409c6a,32baa25e-9b07-4883-afdb-872d20fb6c53,c3,c5,3380,?,p3,
1769703455.4807262,CREATED,96e2a329-0681-488a-96c4-e4b11d40051d,577bde27-91cf-4993-8b5a-aed6c14026ee,c3,c5,26,?,?,surb={'id': 'efbfcca6-d4d0-4b6f-805f-6e3299e72529', 'route': ['p2', 'e6', 'i3', 'x10', 'p3', 'c3']}
1769703455.495359,SENT,888fcb3f-9f0f-4287-b9d6-1dd4ff68d8f4,78569701-68a0-44ef-b927-3b176eb8b5da,c3,c5,3361,?,p3,
1769703455.495432,CREATED,e40e659f-c329-4f06-aa5b-c07a3ab4e0ce,577bde27-91cf-4993-8b5a-aed6c14026ee,c3,c5,26,?,?,surb={'id': 'efbfcca6-d4d0-4b6f-805f-6e3299e72529', 'route': ['p2', 'e6', 'i3', 'x10', 'p3', 'c3']}
1769703455.5138996,SENT,04c25448-0372-4cd1-80b1-56d20b219819,3f96f9d8-5f8b-427f-8389-6ae4f1acc55c,c3,DROP,2024,?,p3,
1769703455.5139623,CREATED,93bc521a-e1e5-4ac1-8c5d-447dc17245be,6f07f83a-3c34-450e-a278-79f067d4f3d4,c3,DROP,26,?,?,
