timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769755934.7804935,SENT,65779e10-b0d9-4138-9c37-7923fd8eb4de,a4bd098c-68bd-472a-8dae-c14461984141,c4,DROP,2031,?,p1,
1769755934.7806175,CREATED,02bb5168-f054-44d9-b4ee-9d786b41cf97,15da2494-6d7e-427e-a0ab-084a3835a9b4,c4,DROP,26,?,?,
1769755935.875011,SENT,016e2d7b-4897-440d-971f-232373d07a0e,4ffa9242-2481-47b8-8054-9ba875c526f5,c4,DROP,2045,?,p1,
1769755935.8751543,CREATED,73b71af6-a419-4e15-982c-d3f8d5642722,5ba042d6-1083-476c-a75e-e90f227ab752,c4,DROP,27,?,?,
1769755936.0424588,SENT,ad514949-e992-46cd-9751-96844a0cdb17,b1be1607-1d90-474b-8203-a68961681978,c4,DROP,2015,?,p1,
1769755936.0425794,CREATED,57b7c443-670a-4908-8a64-5fb2bbe9b347,e3c40691-0c2f-4c9d-8fb3-9f4e4c1bdd6a,c4,DROP,26,?,?,
1769755936.1078382,SENT,7dd0012e-1feb-44ba-bf89-e71482c09ecb,ad2a6982-63d8-4561-a51c-b3c03cee9af0,c4,c2,3379,?,p1,
1769755936.1079886,CREATED,ade3c26d-0c99-4eb7-8490-805a5dc0e3d0,ac5cbee5-1016-49d1-bf82-f2f45e22b389,c4,c2,25,?,?,surb={'id': '9730544b-c729-4424-8cbf-a8e521de2c6b', 'route': ['p2', 'e1', 'i10', 'x2', 'p1', 'c4']}
1769756034.7262142,RECEIVED,65146d84-cb8f-4c0d-8b01-179bde606562,792a060f-1bf9-4636-9d94-7e5abb653691,c2,c4,27,p1,?,surb={'id': '8ce4d6d6-7c53-4271-a1bb-2ad5f9e8a7cf', 'route': ['p1', 'e3', 'i9', 'x6', 'p2', 'c2']}
1769756034.8110986,RECEIVED,62069b45-ea52-4574-bb0d-1442adea0a6d,14972f3a-c647-478b-94b9-6d92f12cd79c,c1,c4,26,p1,?,surb={'id': 'e5353cdb-63b9-420b-b187-b7aa51717ad9', 'route': ['p1', 'e8', 'i11', 'x10', 'p1', 'c1']}
1769756034.825882,RECEIVED,27b37537-3bf3-4da9-9cf5-6341e070d079,f9ed0c41-7c4a-4169-b92b-8f010395d5e1,c1,c4,26,p1,?,surb={'id': '89c6480c-a5b6-4b64-b228-0b7aecb4eebb', 'route': ['p1', 'e1', 'i5', 'x10', 'p1', 'c1']}
1769756035.088179,RECEIVED,b6fe0def-5932-4c08-ac1a-7fb647499387,bb5c10f2-022f-492a-be4f-2141dfd6cbd1,c2,c4,27,p1,?,surb={'id': 'e412d5db-614b-4bce-bd66-f56a1d253004', 'route': ['p1', 'e12', 'i11', 'x5', 'p2', 'c2']}
1769756035.1139843,SENT,a46f1754-e26a-45af-8aef-259d651ce65e,738fd22c-d0b2-4e6c-8d30-701e8b42030b,c4,c2,3393,?,p1,
1769756035.1141598,CREATED,7cd78e1b-8906-4270-b9fa-a50e9d801593,a14f9342-3ca6-47ec-97f0-e88cfd47d314,c4,c2,27,?,?,surb={'id': 'ceb187c4-d37e-41a9-8482-67399fb5ee89', 'route': ['p2', 'e4', 'i1', 'x12', 'p1', 'c4']}
1769756035.1803503,SENT,94b77557-7834-427d-9aef-9b95c2f0aa42,d2697005-e305-43e0-8cb2-52236fa38a1d,c4,c2,3375,?,p1,
1769756035.180489,CREATED,40c2b1d3-f8c6-481f-a506-527a1b1c1a46,5d86cced-1438-4c6c-8dcf-3c9f53e64ea5,c4,c2,27,?,?,surb={'id': '71a8b96e-0118-4709-9ec7-05823089597e', 'route': ['p2', 'e9', 'i7', 'x8', 'p1', 'c4']}
1769756035.1993456,RECEIVED,65a5d8ad-e7e9-43b7-afc9-872d66f1728e,cefedbd5-46d7-4059-b687-f415a8abc1da,c1,c4,27,p1,?,surb={'id': 'bf5fab82-8559-47a4-b715-41efdfb4a0dc', 'route': ['p1', 'e6', 'i6', 'x11', 'p1', 'c1']}
1769756035.201094,RECEIVED,1957a53d-29b7-4a8b-b1f2-3c07121f3cef,51419f35-89f8-4c16-9264-2f7cf6dc385e,c1,c4,27,p1,?,surb={'id': '12bb4a44-ed76-42b6-b8ac-24a568263372', 'route': ['p1', 'e3', 'i3', 'x12', 'p1', 'c1']}
1769756035.3218713,RECEIVED,679decd4-795b-4a00-8a6f-71940165bddd,9a77e03c-443d-43fd-a17c-e70495603fed,c1,c4,26,p1,?,surb={'id': 'f29f8bab-ac49-4285-bd53-a8f8f05e2a4f', 'route': ['p1', 'e11', 'i7', 'x2', 'p1', 'c1']}
1769756035.4578137,RECEIVED,b0a6a2ae-8da0-4cf7-a8d9-d5e1dd4accf7,c50d2076-d995-45b8-93ed-bd7e176a235e,c1,c4,27,p1,?,surb={'id': '7d58732d-20e7-431c-950e-e200ab3a95f4', 'route': ['p1', 'e2', 'i4', 'x5', 'p1', 'c1']}
1769756035.6229367,SENT,85858fcd-8e9f-48cf-85f2-814579b5e8fd,2c59d5ae-10b5-4b47-99f4-c3c7cd761976,c4,c2,3359,?,p1,
1769756035.6231132,CREATED,d3502876-2f9c-42d8-a6d0-ebfcca617d77,68614fc8-93e3-45c9-9105-3838358e3fa5,c4,c2,27,?,?,surb={'id': '9bf12491-5f63-4cfd-ae7d-5ec36f5e34d9', 'route': ['p2', 'e5', 'i2', 'x10', 'p1', 'c4']}
1769756035.7844856,SENT,4e6b9d6a-78c4-4321-aa72-f68375099630,60637ac7-1aaf-4423-9ddb-c3f2c46ce171,c4,c2,3384,?,p1,
1769756035.7846377,CREATED,533c556d-05d6-4967-8999-cb7083bf47f6,8195aa65-c375-41c6-9822-5ecbb9fae8b4,c4,c2,27,?,?,surb={'id': '7aad534d-ec9c-429d-9aa0-030a82f974e1', 'route': ['p2', 'e7', 'i7', 'x6', 'p1', 'c4']}
1769756036.3487308,SENT,6667c9aa-a2bc-4a06-88f7-1879135b476d,1c436b08-28c4-4f96-90fc-dbab809e0b23,c4,c2,3351,?,p1,
1769756036.3488111,CREATED,35b689f2-77fc-4a52-b194-fedb00acd22e,22a34ba0-57ea-4ede-afea-9357f60ce199,c4,c2,26,?,?,surb={'id': '6008f144-a6b0-4e9b-bc27-0730c8b45e60', 'route': ['p2', 'e1', 'i12', 'x2', 'p1', 'c4']}
1769756036.4684021,SENT,3d60d2c3-a6a8-4b57-b3b2-99b1ea5a6e97,c10dd643-62a1-41d2-9561-deeb1a4ba8c6,c4,c2,3401,?,p1,
1769756036.4684784,CREATED,8aadaf3c-a708-43e8-8a64-bfa276e4320a,e7106e41-468c-4459-85a7-85258b41d1bc,c4,c2,27,?,?,surb={'id': 'b181affb-4698-4610-8907-a8d302d636f5', 'route': ['p2', 'e12', 'i8', 'x7', 'p1', 'c4']}
1769756036.7794797,RECEIVED,26e3f957-312c-473d-b737-e44faf8f4ed1,1dfd7b42-135f-481a-b290-7465cba81408,c2,c4,26,p1,?,surb={'id': '4455f653-e503-42d2-bed0-03a46f96584b', 'route': ['p1', 'e2', 'i1', 'x9', 'p2', 'c2']}
1769756037.1398675,RECEIVED,d2d2540f-31a7-4269-8ff0-545bf314f577,440c5893-d284-4f2a-9817-c52632135049,c2,c4,27,p1,?,surb={'id': '36016874-ed75-4eb1-a862-06a2b2c879c1', 'route': ['p1', 'e7', 'i7', 'x5', 'p2', 'c2']}
1769756037.1486456,RECEIVED,dbb53351-e154-4358-b6c1-f1c8feb95a3b,8a0e0984-e2ea-4442-845a-f5dc33085f8b,c2,c4,27,p1,?,surb={'id': '1d1bd9fa-735a-441a-92fa-e9f7ff79fda8', 'route': ['p1', 'e7', 'i9', 'x7', 'p2', 'c2']}
1769756037.3395772,RECEIVED,895b8fdc-88e5-47ab-a8ac-aaf6b69b3e34,c114a24e-1a8a-4a5e-9051-b3737a4aebab,c1,c4,27,p1,?,surb={'id': 'f8fc322b-4e62-4106-9d9e-542d8be518be', 'route': ['p1', 'e8', 'i3', 'x12', 'p1', 'c1']}
1769756037.9519043,RECEIVED,0eb8826a-2854-4d87-b0d5-9709e1835a28,ad7a9a9f-c3be-4bad-a8fb-5b664edafcd4,c1,c4,27,p1,?,surb={'id': '16636806-8b5d-456e-8775-6fa9619b5645', 'route': ['p1', 'e10', 'i4', 'x8', 'p1', 'c1']}
1769756037.9594772,RECEIVED,44810427-85ac-4d58-977e-7c95a15df1b4,df963fe0-f119-4894-af5c-f7d0caefc0e9,c2,c4,27,p1,?,surb={'id': '9fdadc69-63d9-4dc8-b880-d4878b788293', 'route': ['p1', 'e1', 'i2', 'x4', 'p2', 'c2']}
1769756038.1877565,RECEIVED,ba60773d-4a9d-4e7c-b80e-54637de05860,9eec1d77-3eba-48b1-a5a5-b0743735aecc,c2,c4,27,p1,?,surb={'id': 'b7ed650b-31c5-4d87-9d9b-517d56800496', 'route': ['p1', 'e2', 'i3', 'x5', 'p2', 'c2']}
1769756038.229564,SENT,093f5a8b-b941-4aac-a4b7-d9e361ca7ed3,19fe8eb7-22ac-4350-ad9c-967826855aed,c4,c2,3392,?,p1,
1769756038.2297204,CREATED,514b3113-6eed-4c1d-815f-95e9eb258a1c,8d3f857d-0144-43d0-8734-bc63509f1230,c4,c2,27,?,?,surb={'id': '83931a2a-9deb-4a84-8cbb-0830f6f8eaa1', 'route': ['p2', 'e9', 'i5', 'x4', 'p1', 'c4']}
1769756038.4041648,RECEIVED,754486f6-8ba7-4467-9363-bf9e79f5adec,abc2db35-ec39-45fb-b0f3-9b2177045dbf,c1,c4,26,p1,?,surb={'id': '6312a5ae-6b2b-495e-acbd-ea936003f523', 'route': ['p1', 'e12', 'i10', 'x3', 'p1', 'c1']}
1769756038.4356441,RECEIVED,aa101dbb-69f0-4821-87f5-d22ac2109ad0,bdd768fb-7ad2-4589-8d6f-7e9d0ec93391,c2,c4,26,p1,?,surb={'id': 'fcf08f33-7630-4757-87d4-d8bad79be588', 'route': ['p1', 'e8', 'i5', 'x6', 'p2', 'c2']}
1769756038.5076272,RECEIVED,2696ebe0-3f42-4459-84f7-4e79e6a74a1e,7d006a45-0eed-4851-b508-eb3d04f69495,c1,c4,26,p1,?,surb={'id': '2670337b-e673-4d71-8617-c0693fc8429f', 'route': ['p1', 'e1', 'i6', 'x10', 'p1', 'c1']}
1769756038.806556,SENT,74e6fa99-4c91-481a-a026-d80dcaa2db54,a29d631c-0730-4c4c-afb2-0329cc98b9c4,c4,c2,3390,?,p1,
1769756038.8066986,CREATED,aebd3a8e-5d2f-4ec7-8c76-7c0c54c492f3,8863f2f3-2fc8-4db4-9b04-4174b176dcb1,c4,c2,27,?,?,surb={'id': '7f7ab568-a105-4f2b-bc9d-9a833f5dd113', 'route': ['p2', 'e5', 'i2', 'x5', 'p1', 'c4']}
1769756038.9081187,RECEIVED,b67fb5de-b17b-4736-b163-78ff42fb739e,8eedfb62-ff74-4d1f-8817-a936febd8127,c2,c4,27,p1,?,surb={'id': 'ca45086d-481f-4827-a27d-bd72ba67f9a3', 'route': ['p1', 'e9', 'i1', 'x10', 'p2', 'c2']}
1769756039.0953598,RECEIVED,05180db9-b72e-4c92-a19d-4319267aa044,f73c6e65-ed8d-4943-9969-fccbbce8e848,c1,c4,27,p1,?,surb={'id': '7ec21037-6809-4395-8222-b96d1f2f6b1b', 'route': ['p1', 'e12', 'i7', 'x2', 'p1', 'c1']}
1769756039.1061254,RECEIVED,0bcc0d62-ba04-4fa3-83cd-8e349d9197d1,779e6b6d-c5d3-4092-beaf-fc61bae46159,c2,c4,27,p1,?,surb={'id': 'c776817a-3b0f-48de-af0d-09cbce3f5099', 'route': ['p1', 'e3', 'i4', 'x4', 'p2', 'c2']}
1769756039.337627,SENT,3cf48722-ab44-4a81-80a7-e6cc390aca6d,964935ca-3060-4732-9bea-79a591249501,c4,c2,3359,?,p1,
1769756039.3377774,CREATED,07b48a6c-d15c-40bf-87ec-b20df22c543f,9e14f892-4013-414f-af97-3ff2e976f5cc,c4,c2,27,?,?,surb={'id': '5b49c24b-44f6-42b9-a4f0-14ec6af19e8b', 'route': ['p2', 'e3', 'i6', 'x11', 'p1', 'c4']}
1769756039.5077033,RECEIVED,d944a13c-49a1-4e06-8366-c3423d7e3d7c,1d355d79-2cf3-49f6-99cf-7e750f0c4e5a,c1,c4,27,p1,?,surb={'id': '7488ab39-d6e5-406e-9b64-37d7ebee6e64', 'route': ['p1', 'e11', 'i10', 'x3', 'p1', 'c1']}
1769756039.6233091,RECEIVED,e83187dc-c9e1-43b4-9440-6881560507c0,d24bc738-7ec6-4026-a30d-e42efecff2d6,c1,c4,27,p1,?,surb={'id': '8dad231c-efec-4ee6-8049-4f9a80725427', 'route': ['p1', 'e5', 'i2', 'x6', 'p1', 'c1']}
1769756039.7120585,RECEIVED,8d2df453-f3e0-4bf0-8875-12d989cd9ae5,1117c1d4-32d2-4aa6-96cf-b6700647091b,c2,c4,26,p1,?,surb={'id': 'e03b420f-0cac-45cd-853e-0d3f31a7cf41', 'route': ['p1', 'e12', 'i5', 'x8', 'p2', 'c2']}
1769756039.7655704,RECEIVED,e71b0825-1464-467e-abdf-be17ce876645,989e6f98-b8dc-494b-93ee-0fca523ad0d4,c1,c4,27,p1,?,surb={'id': '1a8e166d-b6bf-4400-8b7c-0396e41e918b', 'route': ['p1', 'e5', 'i4', 'x1', 'p1', 'c1']}
1769756039.7820268,RECEIVED,f3e69074-e645-4aff-ab88-20d00f6e2fd3,bec99886-a86f-4716-9597-f365217cc634,c1,c4,27,p1,?,surb={'id': '214ee320-4cce-43bd-8dff-29758fb04a73', 'route': ['p1', 'e9', 'i9', 'x7', 'p1', 'c1']}
1769756039.8772953,RECEIVED,dbc2e465-14cd-4b20-8d79-25873be678b2,121fd7d9-e0bb-4334-85ca-7a367904a011,c2,c4,27,p1,?,surb={'id': 'cc19bf60-e687-431c-9d91-2c12c929e65e', 'route': ['p1', 'e1', 'i10', 'x1', 'p2', 'c2']}
1769756040.0200255,RECEIVED,8fa8b281-54d1-457f-8ae7-b8fe4fbff2f1,c237dd40-8714-4b88-a697-eb02d39542dd,c1,c4,27,p1,?,surb={'id': 'e6fbf6ae-24ae-4810-b254-4132ec610935', 'route': ['p1', 'e1', 'i8', 'x6', 'p1', 'c1']}
1769756040.3406096,RECEIVED,33554d71-257d-4478-8c06-9ba87428c116,d5f9d40d-3b3b-4556-9c50-889889a04def,c1,c4,26,p1,?,surb={'id': 'a2ee0cb0-45d0-4e4c-90ec-5eb0b910fd23', 'route': ['p1', 'e7', 'i9', 'x5', 'p1', 'c1']}
1769756040.3964276,RECEIVED,9ba7fd30-6599-4966-94e7-3c9089067a72,74d85bbf-6452-4b66-bc8c-888cccfd8b21,c1,c4,27,p1,?,surb={'id': '45d8da95-8657-48eb-b5a6-fd5fcb2cb291', 'route': ['p1', 'e3', 'i5', 'x11', 'p1', 'c1']}
1769756040.5044165,SENT,3826fa07-dc5e-4b77-987b-42077bb84c08,d0eb9774-860d-4a66-ab10-3eed56a68a37,c4,c2,3401,?,p1,
1769756040.5046194,CREATED,7187e7bc-b727-4ace-be44-6e8a148f0715,e9578e7d-c667-470b-82cb-59f2b8ad33d5,c4,c2,27,?,?,surb={'id': '60d80147-d9ad-4c1c-9e54-2c508afdf01b', 'route': ['p2', 'e9', 'i9', 'x8', 'p1', 'c4']}
1769756040.5817714,RECEIVED,96ece5d5-ef07-455e-b43e-9596d55dbe80,ac99830b-c376-4caf-804f-409ea338eafb,c1,c4,27,p1,?,surb={'id': 'bd61cd82-73af-4973-81c6-0851cfc33c00', 'route': ['p1', 'e7', 'i11', 'x6', 'p1', 'c1']}
1769756040.665419,SENT,e3a27ff8-8c62-49c0-ba2e-3b5acf638a6e,b1c5d6cb-253d-4cbf-9f51-843b427f0182,c4,c2,3377,?,p1,
1769756040.6655195,CREATED,66c14d13-067e-48c9-adb1-032267dc233d,073cc211-b850-4c16-ac3c-561122a25363,c4,c2,26,?,?,surb={'id': '8f29dddc-8699-4a30-872a-560c94af8b0e', 'route': ['p2', 'e11', 'i1', 'x4', 'p1', 'c4']}
1769756040.9796999,RECEIVED,417bafb0-c2e1-464e-baff-1db9570f6063,b60d4998-5eeb-4154-aa09-8ca8818da957,c2,c4,27,p1,?,surb={'id': 'b6b044b1-dda6-415f-905b-766245ac4063', 'route': ['p1', 'e10', 'i10', 'x6', 'p2', 'c2']}
1769756041.0012362,RECEIVED,75595b4a-be93-4d47-bdf4-c7fb1883441c,9f66f741-2550-4566-b13c-010ee8ad93cd,c2,c4,27,p1,?,surb={'id': '43cb4848-84e6-4c38-ae5b-22ce73d5ef36', 'route': ['p1', 'e2', 'i10', 'x12', 'p2', 'c2']}
1769756041.1729434,SENT,60c29df4-061c-4b3b-bbc9-6cefaa956990,4b4f8d6c-e230-4aea-b751-9452ea203a49,c4,c2,3373,?,p1,
1769756041.1732306,CREATED,16d4cf1a-90ed-403d-ba06-199a4eb97d85,ea93d7ce-21f9-454e-8655-a6227b7b4e7a,c4,c2,24,?,?,surb={'id': 'bbd78609-eab4-42f4-afa5-09f7aea9f8c5', 'route': ['p2', 'e8', 'i6', 'x3', 'p1', 'c4']}
1769756041.205092,SENT,a66eba80-d0de-44c1-a228-96626b3ccecc,3ff4058d-94c4-40a4-845d-c3b7dacbdb66,c4,c2,3380,?,p1,
1769756041.2052433,CREATED,c196197e-4587-4530-800a-1a201b8dd60f,2c4b672b-5bbe-460e-8133-8a027c8ae8fe,c4,c2,27,?,?,surb={'id': '654891c7-5536-48fa-b324-6d9a6f8b17d2', 'route': ['p2', 'e7', 'i11', 'x3', 'p1', 'c4']}
1769756041.4363403,SENT,810b4f10-6f7a-4a92-a670-06e7f9ad5de7,e9b4ceb2-0bd9-4ef7-8570-6b43403b9455,c4,c2,3388,?,p1,
1769756041.4364,CREATED,acccb60f-1678-4ba8-b856-3aef43fdfd6f,ac6f97c2-018b-4fe9-8a65-3d76d2757a91,c4,c2,27,?,?,surb={'id': 'fe42ba60-1cb9-441a-b004-5ff24f06fbe9', 'route': ['p2', 'e3', 'i3', 'x2', 'p1', 'c4']}
1769756041.4949076,RECEIVED,af11b5cb-eb28-4ee1-be26-e1a9e1361761,5d0c5749-1102-437b-83bc-25b01ac67863,c1,c4,27,p1,?,surb={'id': '0d728466-2294-4ab1-8fe9-1151617aecc6', 'route': ['p1', 'e9', 'i8', 'x8', 'p1', 'c1']}
1769756041.5263004,RECEIVED,9a6c0fd9-8f97-4096-9ba1-bbcb114b8531,1d63062a-b7cb-4890-8bd0-19774cc6095a,c1,c4,26,p1,?,surb={'id': 'f9dccd77-82d9-415a-b32d-41231bd11111', 'route': ['p1', 'e4', 'i5', 'x8', 'p1', 'c1']}
1769756041.5471575,SENT,7e41f4c3-46f9-43ff-9de2-f3d3b1127a1d,63d2dab8-a6a1-40d9-91ce-808fe3f6a798,c4,c2,3377,?,p1,
1769756041.54723,CREATED,3a0f67b9-b2b8-4b87-9134-88b53fd45669,0c335186-87c0-4991-a3b3-a61967448494,c4,c2,26,?,?,surb={'id': '7979658c-be50-4f60-84d5-425d7b532462', 'route': ['p2', 'e1', 'i6', 'x9', 'p1', 'c4']}
1769756041.6899767,RECEIVED,0193f901-9850-4512-875e-316f43cf592c,2e90620e-72fc-410e-81cc-5f627c36a614,c1,c4,27,p1,?,surb={'id': 'ea687d8c-69fe-48ea-8ee1-82c3509f20a7', 'route': ['p1', 'e2', 'i3', 'x8', 'p1', 'c1']}
1769756041.7041986,RECEIVED,14ffe039-1437-42cd-b2be-aac985a68e9c,cf03aec1-60d0-442e-9e5f-8ec237806752,c2,c4,27,p1,?,surb={'id': 'df6db5b7-c07a-404c-9a77-73965519d5ba', 'route': ['p1', 'e5', 'i6', 'x2', 'p2', 'c2']}
1769756041.919799,SENT,8ebbeda9-3d3a-4246-ad0c-cc8680940ed1,afb63cad-7b5f-4cdb-9a84-d764ad0d847d,c4,c2,3384,?,p1,
1769756041.9199088,CREATED,315578af-fee7-42d2-92fb-1442bce7e3c7,e53e5294-40ec-465c-a9d1-f5077cf5462b,c4,c2,27,?,?,surb={'id': 'c54bde21-5fcc-41e3-b346-342b98dc916b', 'route': ['p2', 'e7', 'i4', 'x5', 'p1', 'c4']}
1769756041.9322863,RECEIVED,c81be8e1-4015-4df8-af0d-afa5578f5519,38a4a30e-ee3e-4b92-ae17-bdabdd315d51,c2,c4,27,p1,?,surb={'id': 'c681954c-2158-4671-a743-3d3c0ee0a191', 'route': ['p1', 'e7', 'i11', 'x7', 'p2', 'c2']}
1769756041.9564748,RECEIVED,c05e6978-e9d2-4d5b-b253-e013b2c94e4e,302b3c66-db8a-4d98-8ccc-1d3c3f0de38a,c2,c4,26,p1,?,surb={'id': 'aa3f5e43-2161-4f68-9672-88a7cbbf6904', 'route': ['p1', 'e3', 'i3', 'x12', 'p2', 'c2']}
1769756042.1246328,RECEIVED,73ce493d-c846-4e3f-b63f-63d30abd05fc,dd71a883-a3bd-4c55-ace4-e92b59cc5958,c2,c4,27,p1,?,surb={'id': '80fd0e8c-1d11-498f-8246-ea4808b1c8c9', 'route': ['p1', 'e11', 'i5', 'x11', 'p2', 'c2']}
1769756042.1969132,SENT,055e5a2f-5d82-4039-96c8-e81417b6ad70,f03d433f-1191-4f7a-ba12-f100d99a5ac3,c4,c2,3380,?,p1,
1769756042.197023,CREATED,46789128-371c-4402-b9ae-f33431a19cfb,c8d5fd59-364b-4a1a-8e3e-7b4bfdcdd74a,c4,c2,27,?,?,surb={'id': '093d6565-86d5-44ff-91cb-ebb7de3e6494', 'route': ['p2', 'e1', 'i6', 'x3', 'p1', 'c4']}
1769756042.227496,RECEIVED,56d0065b-1116-4b3a-b11f-55f72efec2e1,f6be7c2c-98bf-477f-bd01-f4747ee81b8a,c1,c4,27,p1,?,surb={'id': '1a541890-9e35-463f-9103-e57f62365df3', 'route': ['p1', 'e8', 'i6', 'x12', 'p1', 'c1']}
1769756042.3137918,RECEIVED,3f141b99-b430-4ff0-bec6-10f73a11f1c6,0bcf5dc0-08ef-4dc3-96be-135c949b18b4,c1,c4,27,p1,?,surb={'id': '93dd54a5-a970-4d3a-bd17-e82983460dd0', 'route': ['p1', 'e10', 'i12', 'x6', 'p1', 'c1']}
1769756042.5024724,SENT,f5d5da16-25a4-40e1-935b-fdde874cb1ec,db82b46e-4eee-4858-a153-9eda1e27820c,c4,c2,3382,?,p1,
1769756042.5026195,CREATED,3bd4f95c-f41d-4592-87d6-6e4dc1bbb683,adcdc660-1776-4334-918b-02cd077cd203,c4,c2,27,?,?,surb={'id': 'af74b0aa-11bc-47ff-9a65-7a8e78fcf165', 'route': ['p2', 'e4', 'i7', 'x2', 'p1', 'c4']}
1769756042.5337589,SENT,52e43f64-677d-45d4-83f7-f012160346cf,0eb83764-e971-4501-aa04-2875c3c403a9,c4,c2,3368,?,p1,
1769756042.5339072,CREATED,c9a739e3-515e-47ba-a791-cb649ac9951e,ad577672-eea4-4129-a597-b10a0e321b96,c4,c2,27,?,?,surb={'id': 'd88dc6d6-288a-42ea-bcfe-df176e331900', 'route': ['p2', 'e1', 'i3', 'x9', 'p1', 'c4']}
1769756042.9014025,RECEIVED,592254c5-7c3e-48dd-bbb9-94f73af2de23,10579872-d2cf-4ff8-9bf2-072eb7071a92,c1,c4,27,p1,?,surb={'id': '3c260d7a-0f7e-45ce-92e9-f8c07413d48e', 'route': ['p1', 'e1', 'i1', 'x3', 'p1', 'c1']}
1769756042.9145403,RECEIVED,da362209-9058-465b-8658-609af725a393,6a0875c2-82cf-402d-90f5-edb871f0c84f,c2,c4,27,p1,?,surb={'id': 'c59e9f59-37bb-4c62-8865-8f6d197e1c0d', 'route': ['p1', 'e8', 'i1', 'x9', 'p2', 'c2']}
1769756043.2858396,RECEIVED,d75ff480-b0f1-4c7f-a81e-61e527e8b89a,d9be7bc8-77ad-4117-95be-3bc2c0b2121f,c2,c4,26,p1,?,surb={'id': '6350d84a-ed04-4188-aac3-5c2ca71d74cb', 'route': ['p1', 'e11', 'i9', 'x9', 'p2', 'c2']}
1769756043.3155413,SENT,ae115f74-37a7-451b-8101-975a8e64301d,fbd33ad0-f3bd-4594-810c-03ac6ab32b53,c4,c2,3372,?,p1,
1769756043.315896,CREATED,29836fe3-c34f-4a0e-9090-72b67f8c8b32,88fab43a-3f0a-49b8-86a6-b0554f46b48f,c4,c2,27,?,?,surb={'id': 'cf768f21-9a1a-41d3-94c6-afd2de93b4dc', 'route': ['p2', 'e5', 'i5', 'x5', 'p1', 'c4']}
1769756043.6928165,RECEIVED,b904995b-363c-413a-89d6-98380b7a7eb7,5e588733-d43a-4717-98ad-51f5d7327372,c2,c4,27,p1,?,surb={'id': '711d5f73-57fc-49a1-af13-699646e23296', 'route': ['p1', 'e12', 'i1', 'x12', 'p2', 'c2']}
1769756043.7874827,SENT,0cccbd19-abec-4577-ae8e-fdd0be62d60c,04123359-4af4-4639-acd3-43e829546183,c4,c2,3355,?,p1,
1769756043.7875826,CREATED,1508d588-272b-4223-965b-292ab5682644,ced6ba4a-20dc-4885-8a0f-318a45ff805c,c4,c2,26,?,?,surb={'id': '6b696e74-0116-4b6a-a97f-eb3229f31be6', 'route': ['p2', 'e9', 'i2', 'x6', 'p1', 'c4']}
1769756043.8229947,RECEIVED,5a368d97-4e13-4ab3-9dc5-724015028a9a,c7ed7276-4da9-4f94-a8c6-2558b2320e7b,c2,c4,27,p1,?,surb={'id': '0ad10567-4609-46ac-8d08-2fffb722b870', 'route': ['p1', 'e6', 'i5', 'x5', 'p2', 'c2']}
1769756043.8322601,SENT,0d859241-4bf5-4d2b-b90f-241eb8e34e44,d3d0d519-a0fa-422a-afa7-8150aa916786,c4,c2,3379,?,p1,
1769756043.8323221,CREATED,1f55b336-fc3e-4a12-b7c9-f9684fdd34dc,50bd8ad2-f3a4-42ef-a4a7-e0a549b0a5d2,c4,c2,27,?,?,surb={'id': '4a485af1-19d7-4706-a831-3d2be891a105', 'route': ['p2', 'e8', 'i9', 'x12', 'p1', 'c4']}
1769756043.9391968,RECEIVED,0cf2fe00-35a6-45d0-becd-282dee13e241,77da62da-7998-40a6-b786-9aa89ab4564e,c2,c4,27,p1,?,surb={'id': '6b36fc12-5d8a-41eb-9ccc-556b2ff75528', 'route': ['p1', 'e8', 'i9', 'x1', 'p2', 'c2']}
1769756044.0068417,RECEIVED,b0e051f2-47c8-488c-9dc9-02454b31c926,fe12f248-fab8-4831-96eb-436429d8bcdd,c1,c4,26,p1,?,surb={'id': '775b4a5e-0c85-479d-8e71-8f7acb83123c', 'route': ['p1', 'e8', 'i3', 'x6', 'p1', 'c1']}
1769756044.1094632,RECEIVED,4e057ed3-a5fe-497d-bb72-05ed7b7c9ecb,46d0c7b4-476b-47ab-8e57-0d2ef9e16e35,c1,c4,27,p1,?,surb={'id': '43919f60-d371-47b1-bb6e-0dc10aea734b', 'route': ['p1', 'e4', 'i8', 'x3', 'p1', 'c1']}
1769756044.1233716,SENT,6b9a6c66-716a-4207-bb1c-6b74bc2d66bb,b89cddab-b95a-48e8-a495-b9f0a11cf4c5,c4,c2,3394,?,p1,
1769756044.123559,CREATED,a27249a7-7dbb-4349-b2ac-124d150a3252,9c72d124-c32a-4cdd-b58d-6846b061a8f2,c4,c2,27,?,?,surb={'id': 'b4476a95-83df-49a2-9707-d4643285a8c9', 'route': ['p2', 'e12', 'i3', 'x2', 'p1', 'c4']}
1769756044.2363558,RECEIVED,5f0a449e-e2ab-48eb-8d41-419e17afd9bb,9c3c1c75-34a3-41af-999a-41b91f4fa4f8,c1,c4,27,p1,?,surb={'id': 'ac9b4d03-9fbe-4d3e-8cc5-a8fe363a62a0', 'route': ['p1', 'e5', 'i9', 'x12', 'p1', 'c1']}
