timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769755941.380696,SENT,818e2b22-0622-4fa5-9cca-74c801da5e8c,6b36ce23-e0a6-4722-8a9c-5ae5be2b5b58,c1,c4,3402,?,p1,
1769755941.3809297,CREATED,4da435e9-f9ef-4666-b5cf-1d71d0076bb7,5def2990-cbcd-4461-a1d7-a3e582f572c8,c1,c4,26,?,?,surb={'id': '34dfdc0d-efe2-4085-84dc-d6bf47c92de5', 'route': ['p1', 'e2', 'i10', 'x5', 'p1', 'c1']}
1769755941.5262508,RECEIVED,14d3cac9-cb79-4888-bfdd-7139b1e26665,91d045b5-41d4-4f7f-b571-d3e26dba70d0,c5,c1,27,p1,?,surb={'id': 'fef20a14-248f-4017-9369-7f3384980364', 'route': ['p1', 'e2', 'i6', 'x2', 'p2', 'c5']}
1769755941.9879742,RECEIVED,94ddb082-a416-445d-aa55-163a49653754,421e9ce4-5c9b-450e-88f0-45a4d0c90cfc,c5,c1,27,p1,?,surb={'id': '74071d55-3ddf-45cf-a1cc-d94e10c81c8a', 'route': ['p1', 'e12', 'i3', 'x9', 'p2', 'c5']}
1769755942.026232,SENT,39081203-47db-4953-ad62-404ccf3cf3cd,f118a803-211b-4952-9082-24daf4e33840,c1,c4,3393,?,p1,
1769755942.0263906,CREATED,d199a601-6447-4c7b-a88b-4ca855577dca,279fc0fe-58ea-4011-ba34-1fb6935cadca,c1,c4,27,?,?,surb={'id': '41ffaa97-57e3-4882-b4fa-81ee88ab5ff3', 'route': ['p1', 'e5', 'i9', 'x5', 'p1', 'c1']}
1769755942.2459893,SENT,84ae05ba-3022-450e-8ab0-47b73d4e020e,41bef8da-f156-4149-82f2-3e3cafc387d9,c1,c4,3380,?,p1,
1769755942.2474158,CREATED,5f5d220a-5ba2-4e85-b196-b2e639b2c4de,5b7014b8-1936-44d0-a823-bc792a479472,c1,c4,27,?,?,surb={'id': '8d5a89ac-a200-4b5e-a7b5-a6f572f03e53', 'route': ['p1', 'e7', 'i9', 'x6', 'p1', 'c1']}
1769755942.3898377,RECEIVED,afd525ed-e9e2-4f1f-960f-4193de4f16e7,3bd2ded9-618f-40cb-ae9f-99c8a29f1e48,c5,c1,27,p1,?,surb={'id': 'f3633d08-5220-47fc-9e3b-049c5a9fa3c3', 'route': ['p1', 'e1', 'i10', 'x12', 'p2', 'c5']}
1769755942.534761,RECEIVED,40f46156-f415-49f7-902d-c668a1de9dcf,94c220b2-7361-4f8d-8067-c05a6830643f,c5,c1,27,p1,?,surb={'id': 'a087b083-92e1-42ce-a345-41ac4a30b866', 'route': ['p1', 'e10', 'i6', 'x12', 'p2', 'c5']}
1769755942.5884843,RECEIVED,79e0bb16-bc5f-4a61-b36a-9cc47529e0fc,35cafc7f-5ded-4ae6-962b-bf7876a64c5d,c5,c1,27,p1,?,surb={'id': 'a57e01d6-6c4b-459c-a283-624c49978aa3', 'route': ['p1', 'e10', 'i6', 'x8', 'p2', 'c5']}
1769755942.725413,SENT,669c4fbb-abd6-4295-b390-0b57e7bdce84,a4c3592c-1df4-473d-bb9f-95cfb0e71457,c1,c4,3387,?,p1,
1769755942.7255652,CREATED,6a91ab20-8470-45ab-8936-5792537fb357,d7a5b056-6fc6-4e10-9c2d-9f6911c88c35,c1,c4,26,?,?,surb={'id': 'ae41cb34-d6e3-4115-b96f-e48791f57e53', 'route': ['p1', 'e7', 'i10', 'x6', 'p1', 'c1']}
1769755942.9207923,SENT,9860f5bc-8774-421e-9219-c1abe11de492,b503cf86-976f-4019-b0a8-1df37a1aed91,c1,DROP,2033,?,p1,
1769755942.9209244,CREATED,96036a59-181d-464e-bdb4-3353bfbd6e5f,39db9ff9-a0ec-4e8c-b895-d784f5b06107,c1,DROP,26,?,?,
1769755943.2251594,SENT,b4c691fb-448f-4e50-befe-f0069749a2e4,4ae867bf-4a76-48aa-8541-1c4734cbf82b,c1,DROP,2024,?,p1,
1769755943.2252796,CREATED,87cb4e05-5b2d-4693-974a-17b2e9a63347,f21dbd5f-554f-45fc-ae1b-478e3cd8849b,c1,DROP,27,?,?,
1769755943.346783,RECEIVED,b11e0732-6ba2-4b3b-a553-c23299feae01,a6aec0a2-5dc0-4ce1-b078-5711ce403f79,c5,c1,25,p1,?,surb={'id': '2b0fd7f9-8885-4196-bd5c-80afb2f85d6a', 'route': ['p1', 'e3', 'i3', 'x4', 'p2', 'c5']}
1769755943.7125797,SENT,19ec9742-1003-4b4f-97e9-d861367998ad,d146d320-8e28-4586-ab6b-31b3f6e9c5a0,c1,c4,3399,?,p1,
1769755943.7127142,CREATED,59b26396-2628-4eb4-9b93-4b81d2f4b2ca,61571381-b875-4a4c-848d-827378f57c9b,c1,c4,27,?,?,surb={'id': '32fddcd4-3693-4bfc-9543-fd29edc83c64', 'route': ['p1', 'e3', 'i10', 'x12', 'p1', 'c1']}
1769755943.7433152,RECEIVED,a1279895-622f-4e7d-9804-d4f077eff851,83f9a24a-a541-49a8-8066-46b3738d41e0,c5,c1,27,p1,?,surb={'id': '9d9fa5e3-9b00-4777-97e0-e6b2094022a1', 'route': ['p1', 'e5', 'i3', 'x6', 'p2', 'c5']}
1769755943.7599,SENT,6b1bbb96-df06-401f-bdef-f252680fc539,cf23aa21-9b03-46dc-b06c-8b94df24c4cc,c1,c4,3388,?,p1,
1769755943.7600288,CREATED,980d53ac-24cf-4ca5-b92e-2e895888431f,d232ef41-909c-48e9-bd7f-83c018549437,c1,c4,27,?,?,surb={'id': '7322b623-1bec-4408-9edb-94db94b16315', 'route': ['p1', 'e4', 'i10', 'x11', 'p1', 'c1']}
1769755943.8674173,RECEIVED,e1a399ae-557e-4a81-9f70-d1a1ada178b1,acf7f7c4-9498-4aa0-a810-26b247953fc6,c5,c1,27,p1,?,surb={'id': '8cffa0ce-f1df-4174-87ea-eebfb7aab5f4', 'route': ['p1', 'e9', 'i8', 'x1', 'p2', 'c5']}
1769755944.1539977,RECEIVED,3a5c8a8e-f026-4564-b5fc-10f9739e92fe,317b831b-893c-4d69-8e66-799974f276f9,c5,c1,27,p1,?,surb={'id': '5bd81da3-a374-4b25-bdaa-96239daff296', 'route': ['p1', 'e11', 'i5', 'x12', 'p2', 'c5']}
1769755944.26494,SENT,fc1810cd-2c97-4f02-9dfc-da0635d987c7,37db0818-9d41-4d9a-ac87-49e227bdf4c5,c1,c4,3387,?,p1,
1769755944.2651236,CREATED,90c186dd-41a2-4452-b135-a64461cc0965,70724075-1fec-4129-8446-390ab5f1dc4e,c1,c4,27,?,?,surb={'id': '5b4ceb3f-476f-45f6-a97d-72dfc2c0baed', 'route': ['p1', 'e10', 'i10', 'x6', 'p1', 'c1']}
1769755944.3676882,RECEIVED,0f723741-0048-4dbd-8e82-d3d6825ca634,0a3fc8e7-9ffb-434a-9e48-cee718c41346,c5,c1,25,p1,?,surb={'id': '60f26b56-0dec-49df-8046-e443e7165261', 'route': ['p1', 'e2', 'i3', 'x9', 'p2', 'c5']}
1769755944.7708929,RECEIVED,0691b06f-424c-448e-adc4-45237b942752,af92d43a-9b34-402f-8378-b117384a0099,c5,c1,25,p1,?,surb={'id': 'a28bbf7f-0754-465b-a6e7-4b8e3da2f105', 'route': ['p1', 'e1', 'i12', 'x9', 'p2', 'c5']}
1769755944.924276,SENT,467a71b7-c1e9-41a3-9bb9-ab4f386e3242,a2a0efe2-eea5-474b-a788-35bcd398426b,c1,c4,3370,?,p1,
1769755944.9244065,CREATED,d7d72095-e2ca-4e09-bd5a-332d0d54c9a5,6733f7a7-088b-4552-b0ea-b043ebe3e00b,c1,c4,26,?,?,surb={'id': '6ee09c5f-0dcc-4851-bb6f-22745df212f8', 'route': ['p1', 'e3', 'i2', 'x7', 'p1', 'c1']}
1769755944.9656873,RECEIVED,36ed3eee-1add-4e9a-89ec-d999866924d4,fa1bf24e-ed91-49af-81a1-3a94b0ad4c4e,c5,c1,27,p1,?,surb={'id': 'f0f853c8-35a6-4092-b179-7219b503e376', 'route': ['p1', 'e1', 'i9', 'x3', 'p2', 'c5']}
1769755945.0986857,RECEIVED,08d1dd9a-c743-4add-af9c-1232c68a5e70,c1e3edda-d31f-4e0c-8ad8-4214c58d8ebb,c5,c1,26,p1,?,surb={'id': '1e245ee8-7f8e-4eda-81b2-86ab2e2b7d05', 'route': ['p1', 'e7', 'i4', 'x5', 'p2', 'c5']}
1769755945.8436732,SENT,77ecdc10-35cf-4ad8-9925-7e07708ed6a0,b5ed1eeb-ee43-4ed3-80d3-31fffbf50c90,c1,c4,3376,?,p1,
1769755945.8438094,CREATED,76c09347-ab0d-449d-a171-1405b1803076,5cdb2595-4230-472f-96b7-0388b6876e74,c1,c4,27,?,?,surb={'id': '16f5b966-f25c-499b-b63d-8a9a215c6426', 'route': ['p1', 'e6', 'i7', 'x1', 'p1', 'c1']}
1769755945.872566,SENT,71f3f5e3-a87d-4a53-baca-9cd246126a27,abbe0241-d337-4511-9c38-0dfbb7662ef0,c1,c4,3371,?,p1,
