timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769495696.8988535,SENT,75ce3e57-2998-42cc-82b1-63734413d571,96f43868-a806-44a2-8829-fb8bd222b6e0,c5,DROP,2020,?,p2,
1769495696.8989801,CREATED,0b05cc68-8a49-4151-bea9-1f141483f673,7f934552-7075-4cb2-83a8-2db878063cb9,c5,DROP,27,?,?,
1769495697.737958,SENT,2f6d6e1a-d43c-42c1-8768-7c46854092fb,cef4f8ae-ae4b-4f29-b748-c5f665d97a0a,c5,DROP,2014,?,p2,
1769495697.7381265,CREATED,19bbb436-d2c6-4cf4-922a-3bd281b759c9,4d9cd038-71c2-4ca0-8287-ae738c0efa11,c5,DROP,27,?,?,
1769495697.9716866,SENT,27eb7832-a47a-4fc9-9639-ba5014a79b80,7640601e-8582-4bfe-ac1e-66ecf07a15d2,c5,c1,3388,?,p2,
1769495697.9718416,CREATED,2866e532-78f7-4354-9704-19d0cd54847a,5d2544f1-d126-4eb0-83c0-4f35a2d21eec,c5,c1,27,?,?,surb={'id': '1a70d778-a38b-4c8c-a42e-afe5a8c17cdb', 'route': ['p1', 'e10', 'i3', 'x2', 'p2', 'c5']}
1769495699.5585108,SENT,7794a55c-e1c5-4a16-b981-09b68e512056,fa50298a-e10f-44de-8579-c04ced13d1ff,c5,c1,3386,?,p2,
1769495699.5586584,CREATED,3c5cfa1b-ecd1-42e8-b29e-a91d505046a7,03f38619-b099-4e6e-bdc9-7b810fa54449,c5,c1,27,?,?,surb={'id': '2ea0252b-741a-465d-a30e-4d9398a4a667', 'route': ['p1', 'e3', 'i3', 'x4', 'p2', 'c5']}
1769495699.8868544,RECEIVED,b34d049c-5a30-4cbb-8dbf-a0c08a025033,76ab40df-d7c5-446c-8354-f86d52b4f272,c1,c5,27,p2,?,surb={'id': '8a4965db-d41b-4404-8df3-35d1c8b08341', 'route': ['p2', 'e8', 'i5', 'x2', 'p1', 'c1']}
1769495700.1374755,SENT,281163e0-94eb-4749-9501-0986c988ffdf,5ffea96c-9400-4f47-8d8f-d29241ecfdcf,c5,c1,3396,?,p2,
1769495700.1376143,CREATED,0c4f659f-fcf0-439a-8ec5-bec9f20c7547,dbb17738-3101-48a2-931c-fe23633a4877,c5,c1,27,?,?,surb={'id': '43d13eeb-4048-4926-9926-d2df183133d2', 'route': ['p1', 'e7', 'i9', 'x12', 'p2', 'c5']}
1769495700.4456072,SENT,e9807c5f-c257-475f-9840-69519ec9877c,a4d4d5c4-ecaa-4ab4-af6e-7e8040447ca1,c5,c1,3375,?,p2,
1769495700.4457574,CREATED,c454db0a-6f4f-4e80-a36c-9dbc43fbb2a5,a63df4e7-1cc1-4b06-aa10-7b96139ea7ed,c5,c1,27,?,?,surb={'id': '528b2004-3227-409a-9c5d-e74b6724ceef', 'route': ['p1', 'e2', 'i6', 'x1', 'p2', 'c5']}
1769495700.492413,RECEIVED,3383f74f-d852-43aa-9325-7f879fac6dda,6952bdee-76a5-400a-820a-1132ce99d6b5,c1,c5,27,p2,?,surb={'id': '9d08dbd7-69fd-4819-b00c-2e848be22a15', 'route': ['p2', 'e11', 'i11', 'x11', 'p1', 'c1']}
1769495700.595726,RECEIVED,a5d67ea8-a674-4b34-a7e7-624e4c84e623,f74dc29f-0fec-4a89-8bd1-7941d28c8fa8,c1,c5,27,p2,?,surb={'id': '34a00228-731b-4be7-8126-782ec18b8e73', 'route': ['p2', 'e9', 'i9', 'x7', 'p1', 'c1']}
1769495700.6860008,SENT,efd890da-fad6-41bd-84d0-3fb5b3445b7c,92961d4b-59f1-485d-bba3-340e1f4830ff,c5,c1,3383,?,p2,
1769495700.68618,CREATED,810c3222-65a6-48ec-bd5d-fbefb632698f,a09ed03d-44b3-4f33-8dc4-9563b9603bbf,c5,c1,27,?,?,surb={'id': 'b39bd3be-0d18-4ba0-a2be-8bfaaf40dcbe', 'route': ['p1', 'e8', 'i5', 'x7', 'p2', 'c5']}
1769495700.7468803,RECEIVED,b826462b-5998-4cc8-a7da-e84c535bf21c,925c2a77-d67a-4820-bce7-1caddc2e13fb,c1,c5,27,p2,?,surb={'id': '8e2d2b89-01fc-434f-962c-c41e946de711', 'route': ['p2', 'e1', 'i10', 'x9', 'p1', 'c1']}
1769495700.836846,RECEIVED,9d2d50c6-0edc-455c-8b1f-e301b78e4fb2,8a08bb0f-6d2b-4fff-8d44-4ba06f66e133,c1,c5,27,p2,?,surb={'id': '6795bd02-c3be-416d-b851-6c4647b161dd', 'route': ['p2', 'e1', 'i12', 'x3', 'p1', 'c1']}
1769495701.0356412,RECEIVED,5d14f6d8-e832-4d8e-a178-7dce272c291e,263bcbb0-ac1d-42c1-a1df-b5aa45ccb305,c1,c5,27,p2,?,surb={'id': '66bc2448-a2ab-468e-93cf-1b3dd9180c3e', 'route': ['p2', 'e6', 'i7', 'x4', 'p1', 'c1']}
1769495701.6667972,SENT,9bf286a7-33ca-426c-af06-45e906276983,5a01133f-63a2-4635-b9a2-7f4b53b43bb7,c5,c1,3388,?,p2,
1769495701.666946,CREATED,ea312cc5-7bf4-4773-a1b6-11b8f16ba85f,56fc5704-a5c8-4ccd-87e3-29bfe1c3a53b,c5,c1,27,?,?,surb={'id': 'fc35fdb6-4a0c-44d0-ac73-1c74d4217f52', 'route': ['p1', 'e9', 'i11', 'x3', 'p2', 'c5']}
1769495701.8730783,RECEIVED,6aeab26c-55ae-4c35-a0b5-bede7cf5fc85,c5b82d0f-9c59-4d6c-87ab-10d423a86fd5,c1,c5,25,p2,?,surb={'id': 'a6a97d11-c3d7-44b8-b91b-bc14863d7a8e', 'route': ['p2', 'e12', 'i9', 'x12', 'p1', 'c1']}
1769495702.1039348,SENT,2188c3b0-c3d9-44c2-9522-76b56db4c961,6721e48d-1552-41f2-939c-d9c205e9f1e0,c5,c1,3361,?,p2,
1769495702.104162,CREATED,2570b56d-e137-4ea6-a04b-310f99471bc5,17cd2bb7-4b9b-41a1-a02e-0fffd16c5be8,c5,c1,27,?,?,surb={'id': 'ab85ecff-9270-4d13-a46c-80e3de5a9194', 'route': ['p1', 'e12', 'i7', 'x8', 'p2', 'c5']}
1769495702.19013,RECEIVED,6a1d167c-1678-4b59-9f79-46d161f8fbfc,e07295a8-3d23-459d-be66-70e831bdd3db,c1,c5,27,p2,?,surb={'id': '80fd63f3-0977-4911-b6e7-68506622af21', 'route': ['p2', 'e8', 'i11', 'x2', 'p1', 'c1']}
1769495702.224099,SENT,be21f22f-ad88-4c31-8b92-20534b978d7d,41df83d7-41cf-4860-b96f-f779545320d9,c5,c1,3387,?,p2,
1769495702.2242417,CREATED,2170d096-dba3-4f0f-826a-832f73977fcb,a0047ee6-cb6a-41fb-a813-85103cdabab8,c5,c1,27,?,?,surb={'id': '6fe2fea4-36cb-45cc-9f31-051857d26f53', 'route': ['p1', 'e8', 'i8', 'x11', 'p2', 'c5']}
1769495702.2677681,SENT,6b99dfbb-d3c6-41d2-8542-fdb0510a94b7,124da544-624d-4048-9790-e5c88ca12a19,c5,c1,3401,?,p2,
1769495702.267919,CREATED,ba25655d-5ea2-4637-9432-9eff0d85eb93,a0961d78-789e-4094-86db-f6c7896a50d2,c5,c1,27,?,?,surb={'id': 'e8f61476-049f-460e-be6b-fab7b0068454', 'route': ['p1', 'e6', 'i7', 'x9', 'p2', 'c5']}
1769495702.5955691,RECEIVED,208e8cd7-bad4-4de0-97f0-1ddbbed6ac33,66e5657b-9588-47fb-adce-2a0971679cb7,c1,c5,27,p2,?,surb={'id': 'a640ff3c-47ee-4462-b81d-db90f0812b73', 'route': ['p2', 'e5', 'i9', 'x11', 'p1', 'c1']}
1769495702.928507,SENT,cb9d3c76-0e7f-4d68-9693-bab39725613c,1159c313-f881-4e34-9d70-a27a2c7ccc5f,c5,c1,3376,?,p2,
1769495702.928651,CREATED,c1bc85ae-7986-4e04-b865-a125e4e76905,9910aca6-18f4-4b0f-94e4-2003059ba28c,c5,c1,26,?,?,surb={'id': '90b4710e-883b-435c-be10-605a2898d5b9', 'route': ['p1', 'e1', 'i6', 'x1', 'p2', 'c5']}
1769495702.9678102,SENT,3e1db278-83d6-4986-99ef-0f9a887c204d,b3483a2f-c822-4b96-b5fa-2e458773087f,c5,c1,3375,?,p2,
1769495702.9679577,CREATED,350d8049-5579-481b-89e2-a5ff8e9cc229,c5fcbe0e-49c8-4b72-8239-3689b5910e37,c5,c1,27,?,?,surb={'id': 'e996605b-e586-4b8d-a95e-d19f6e183f38', 'route': ['p1', 'e6', 'i10', 'x4', 'p2', 'c5']}
1769495703.8428912,SENT,c5e2dd8f-5f6d-4001-9e37-e911574cc99c,afaec274-1255-4962-abfa-cc21f6090e44,c5,c1,3380,?,p2,
1769495703.8430388,CREATED,b3f5c8aa-fb74-4449-aed2-a0f923055e68,2be6f558-1bf9-4a17-835a-b9a4e2602800,c5,c1,27,?,?,surb={'id': '5fb7ed92-94ee-48c0-a713-19458d565a3f', 'route': ['p1', 'e7', 'i9', 'x5', 'p2', 'c5']}
1769495704.1889007,RECEIVED,f51d58f2-2db9-4e89-acc6-e0eddcf6acbb,e1804f7c-c640-4651-a39e-8b5411cbdc17,c1,c5,27,p2,?,surb={'id': 'bd203a7d-251b-48dd-939b-367fe1c9598c', 'route': ['p2', 'e2', 'i12', 'x3', 'p1', 'c1']}
1769495704.4035344,SENT,28fc13d4-2c0f-44f8-b376-2d97fceb5684,fae27442-5a0e-46e1-b91f-e6f2d204a082,c5,c1,3396,?,p2,
1769495704.4036837,CREATED,653d7bb7-db2f-4116-9a01-5b9f3ed68fec,46d1ae53-2401-456f-aae1-8f94790c8fc6,c5,c1,27,?,?,surb={'id': '0ee1d79b-1dbf-49ba-afcb-b8a0b50f1e9b', 'route': ['p1', 'e2', 'i2', 'x3', 'p2', 'c5']}
1769495704.4301443,RECEIVED,b60c945d-f759-48df-a1a5-3932972a9d91,b44c6dd7-8be7-4a04-8097-c1a4414e4a9d,c1,c5,26,p2,?,surb={'id': '9acfa829-3273-4934-abc7-a00393ce5175', 'route': ['p2', 'e4', 'i11', 'x7', 'p1', 'c1']}
1769495704.4748478,SENT,8e917be3-5bbd-44a3-a426-c7d87f4d91c3,4f234e34-38b0-4ccb-93f5-1b045338a453,c5,c1,3379,?,p2,
1769495704.475017,CREATED,82dfb062-1807-479c-ae03-7cade69e0b65,da889c11-6a44-4e33-9d09-e70a6e18dd55,c5,c1,27,?,?,surb={'id': '7d8ceb21-3c95-40ac-bda6-484d1e69cd1d', 'route': ['p1', 'e7', 'i9', 'x4', 'p2', 'c5']}
1769495704.5057724,SENT,18b46655-b1b6-4ee2-9559-e9a76867c08b,4ea0ce09-4c35-4fa2-bdcb-69b794973e05,c5,c1,3386,?,p2,
1769495704.5059128,CREATED,3670e879-2df6-4ef1-8b47-361f8c090e8b,ed54a5c2-06f2-4251-9b68-78e98c869d1f,c5,c1,26,?,?,surb={'id': '3fffcf74-822e-42b4-b7d5-e62ff9efa59f', 'route': ['p1', 'e4', 'i12', 'x9', 'p2', 'c5']}
1769495704.5544403,SENT,617362e4-daab-4942-aafa-1dd24699a385,3cfb2f0a-074e-4ae5-ab44-88efc29a2dc1,c5,c1,3425,?,p2,
1769495704.5545917,CREATED,6f9afa74-507d-4793-9d76-df956711a060,c14b4305-ea9a-4f95-9845-03303bc183f7,c5,c1,27,?,?,surb={'id': 'e72bd1d6-d3c7-4c2c-98e2-5b6650a80813', 'route': ['p1', 'e12', 'i12', 'x11', 'p2', 'c5']}
1769495704.7379646,RECEIVED,4e659d60-2016-4253-affc-2b008f6441d6,aee91597-ea42-48cd-bb40-62ed32f017e7,c1,c5,27,p2,?,surb={'id': '6fb03666-5793-4fe2-afd8-c5777f73581d', 'route': ['p2', 'e6', 'i9', 'x7', 'p1', 'c1']}
1769495704.7865922,SENT,6f7bbc46-00e1-40f4-9113-c613ce0afdb2,073ec7ca-a637-42a0-bfd8-4fd149d71eb6,c5,c1,3381,?,p2,
1769495704.7867382,CREATED,1952abf3-4863-4def-85c6-a363235c3d04,1c67bf16-f416-47fd-ba95-5cd067ee84b9,c5,c1,26,?,?,surb={'id': '9e03bf63-aa17-49c6-b5e9-8fbf83443631', 'route': ['p1', 'e6', 'i4', 'x5', 'p2', 'c5']}
1769495704.8316975,RECEIVED,80d42039-bd1e-404c-8c93-ee70744dca83,25e6f3f7-f8c0-4c4e-afa6-7cf391558d8e,c1,c5,27,p2,?,surb={'id': '936c0678-0c87-4d3c-a8c5-82234eb69491', 'route': ['p2', 'e6', 'i6', 'x4', 'p1', 'c1']}
1769495705.0489728,RECEIVED,b453ba73-4f48-4e46-81a9-7cef3a2ce94e,da0f6a69-5f4c-4db9-b128-bb4a47ce2e87,c1,c5,27,p2,?,surb={'id': '38cbf588-f5ec-4a0f-89db-a89350f67335', 'route': ['p2', 'e4', 'i11', 'x1', 'p1', 'c1']}
1769495705.394515,RECEIVED,20a4be8b-f918-4ef7-a7f7-0d235c8b379e,7862547b-eb5b-4571-894e-9e94047f80f4,c1,c5,27,p2,?,surb={'id': '2deea70c-1a29-4e70-bee0-98b8a56d7ab3', 'route': ['p2', 'e12', 'i10', 'x7', 'p1', 'c1']}
1769495705.4937813,SENT,2e35d926-19be-4283-a30a-de5ecfecf570,20d1ad00-8b37-4211-b1cf-c4a08a15e7bd,c5,c1,3394,?,p2,
1769495705.4939272,CREATED,9ecdef69-99c8-4ec7-af72-faa89673217b,e6348dc4-6f07-45c5-844b-282fc07ed6d7,c5,c1,27,?,?,surb={'id': '356e4c6f-5e46-4b96-af46-37efb50d9e44', 'route': ['p1', 'e7', 'i12', 'x1', 'p2', 'c5']}
1769495705.6239877,RECEIVED,ccb30177-3067-4f6b-9c7e-82e431bd949e,7efbcbdf-3c09-4e40-9e03-c3a1a9b7cc81,c1,c5,27,p2,?,surb={'id': '8d14eb5a-c704-499b-9870-efd04a447e0d', 'route': ['p2', 'e12', 'i2', 'x6', 'p1', 'c1']}
1769495705.683107,SENT,7928f408-3f02-49ff-b98c-6f3c1391fe94,346006e4-1235-49c6-a0e5-1114a789f0bd,c5,c1,3387,?,p2,
1769495705.6832628,CREATED,269a8d57-17ce-4d43-a5d6-ddfd1be8cbe2,8bd8ffc3-4dff-4ba2-b98b-14923d52e260,c5,c1,27,?,?,surb={'id': 'efeca8f2-d3de-4a6e-a3ac-6d8109a85fd4', 'route': ['p1', 'e2', 'i11', 'x3', 'p2', 'c5']}
1769495706.0315692,RECEIVED,dbcd535c-4c03-40c4-bba5-ef4239ae3885,f299f6f0-de50-4c58-8b1c-c4d5384f834b,c1,c5,27,p2,?,surb={'id': '9d480019-f878-463e-a8ff-7fc816762bf1', 'route': ['p2', 'e12', 'i9', 'x11', 'p1', 'c1']}
1769495706.0994873,RECEIVED,3508f825-aa2c-44f4-b729-eaf489fea627,afd23a21-357b-41f5-84a1-9e66206e280d,c1,c5,27,p2,?,surb={'id': '9405a064-eada-4411-8030-d1628ad9aae8', 'route': ['p2', 'e10', 'i4', 'x1', 'p1', 'c1']}
1769495706.5819633,RECEIVED,3d24c9c3-d0d3-41e4-94c0-431cbc3d7388,2a5fe898-675e-4602-9edb-32381064f1ea,c1,c5,27,p2,?,surb={'id': 'bd6f1085-7169-4264-a209-c4f92c81907c', 'route': ['p2', 'e2', 'i4', 'x7', 'p1', 'c1']}
1769495706.5892603,SENT,ee7b07b7-9a47-4eb5-b856-4d3acc43b1e2,d8597659-ff21-4cb4-afea-9f9abfe16bfc,c5,c1,3393,?,p2,
1769495706.5894089,CREATED,f1e1f38d-3099-417b-a3d1-a98bd45ee8bb,f3c82a97-8ca5-4a6a-90db-539744959a45,c5,c1,27,?,?,surb={'id': '42856d49-66f7-49f5-9d10-b60ac48a09b4', 'route': ['p1', 'e1', 'i1', 'x11', 'p2', 'c5']}
1769495706.8629065,SENT,f2f0ff83-6912-4d88-9d18-209a5687eaca,f5e2ccaf-3468-4b1b-99bc-6398aefed908,c5,c1,3400,?,p2,
1769495706.8629978,CREATED,5228184b-9c40-4594-9511-9d8aa0aeb4f5,e216be09-0a5e-4647-b21b-ddf76da0c2ba,c5,c1,27,?,?,surb={'id': '4a6d6768-3cd9-4159-ab0a-380ab94be7e8', 'route': ['p1', 'e10', 'i11', 'x6', 'p2', 'c5']}
1769495707.0015101,RECEIVED,672c17a9-e7c9-4da8-8824-1ee3dc32727f,cc5c7b42-071d-4d2f-9acc-6e9ebd79bcf0,c1,c5,27,p2,?,surb={'id': '501d5e0d-f9c8-475a-86ed-66bce7ee65bf', 'route': ['p2', 'e2', 'i5', 'x4', 'p1', 'c1']}
1769495707.463212,RECEIVED,7af97d61-c9df-4e9f-bf1b-e219b3f0478e,e3e69a7e-d541-406e-a3db-3f76553498ab,c1,c5,27,p2,?,surb={'id': 'e0aa2f4b-4999-4138-a5a4-080d940be3c2', 'route': ['p2', 'e7', 'i2', 'x12', 'p1', 'c1']}
1769495707.480285,SENT,86e5f5bb-ac67-4f84-94dc-4cd84c253378,f29fe346-94c4-4157-90c1-8039439b9f13,c5,c1,3384,?,p2,
1769495707.48043,CREATED,fe37dc0d-0354-4dfa-9b54-e335d48707a7,e3b0a459-801d-439e-bf03-4b4344517d2b,c5,c1,26,?,?,surb={'id': '0a727ce1-86d9-4672-babf-5259b8f410d6', 'route': ['p1', 'e9', 'i2', 'x11', 'p2', 'c5']}
1769495707.5985255,SENT,4c70123a-85ff-4e8a-9c44-74427d7ca77b,2cf8a765-a8ae-41ae-b61b-e738a98fafc2,c5,c1,3372,?,p2,
1769495707.5986912,CREATED,c883390d-3213-4f1a-a343-dc7a28e4dec0,6dd0ed95-6735-46fe-a0e5-c268930fd6c7,c5,c1,26,?,?,surb={'id': '6cf34bb9-4284-4aa0-ad25-0ff686737661', 'route': ['p1', 'e11', 'i8', 'x11', 'p2', 'c5']}
1769495707.8912406,SENT,e735ff9b-ad32-4ddc-84e6-b58921128370,1ea1b3e4-b790-4dad-8232-41d931d21d51,c5,c1,3363,?,p2,
1769495707.8915281,CREATED,ba855f50-fce6-4e4e-9dad-e5d9484694a1,e2cba5b5-af67-4001-b8f6-ecfc768d7f46,c5,c1,26,?,?,surb={'id': '869947a8-14bd-421d-803c-5197817debf4', 'route': ['p1', 'e1', 'i11', 'x5', 'p2', 'c5']}
1769495707.9679945,SENT,92941a5b-b2b2-4165-93f1-614536b5ad74,b39e70a7-4fd3-45d3-849f-a8b7a091e574,c5,c1,3402,?,p2,
1769495707.968351,CREATED,5042a0ef-7f85-4b99-ba26-d8d0fa6844a9,5417df80-f44c-40b0-b063-cd944b00cb08,c5,c1,27,?,?,surb={'id': 'a8ed1e68-cad9-4a1f-8291-2645bac0d75d', 'route': ['p1', 'e9', 'i8', 'x12', 'p2', 'c5']}
1769495708.1191278,SENT,aa4b1505-f2be-462b-86bf-0f49427200da,d42b53a0-3f39-4a11-a795-7263a42d68da,c5,c1,3380,?,p2,
1769495708.1192842,CREATED,5b715518-c69c-48f4-8e4c-e8744ec3be61,676f99b5-00e5-4a46-a31c-f44b8ca897fb,c5,c1,27,?,?,surb={'id': '4524fa0a-6ffe-42f7-9693-6058e65fafa3', 'route': ['p1', 'e11', 'i9', 'x12', 'p2', 'c5']}
1769495708.5241094,RECEIVED,496e1cf9-af7e-4554-9bcd-df343a4f04fc,c21e382a-2308-4b44-9a10-ee7eabf4b485,c1,c5,26,p2,?,surb={'id': '4d945d8c-de0d-45c3-9de3-ef2afd2dd390', 'route': ['p2', 'e1', 'i4', 'x5', 'p1', 'c1']}
1769495708.736951,RECEIVED,a0b8cce6-18f0-4549-b877-a610a54a6ede,b4990a1a-6159-49fa-96c3-21bb97c0556e,c1,c5,26,p2,?,surb={'id': '2240d8f9-c0a5-465e-9370-7961e411485b', 'route': ['p2', 'e4', 'i6', 'x11', 'p1', 'c1']}
1769495708.7551029,SENT,05d08479-d634-458c-8a0f-2bdb0869f6b8,edf19ca1-d7a4-4a83-88f6-a3b1fcc0fbf7,c5,c1,3356,?,p2,
1769495708.7553225,CREATED,9cf26e5b-ff3a-4df9-818e-53c3e2edd734,67c34cd3-c8d1-4fff-b173-0c52b2d8d166,c5,c1,27,?,?,surb={'id': 'aa6f00cc-8734-4a57-b4b2-6e1f0b9baa93', 'route': ['p1', 'e11', 'i9', 'x2', 'p2', 'c5']}
1769495708.7603798,RECEIVED,9401fdd1-3ef8-497e-9de2-75b362048ac7,42f0c0f9-484d-45e6-bfef-21b46077fbdf,c1,c5,27,p2,?,surb={'id': 'd79c0a69-c472-4f6f-92ef-6dd97fb66aba', 'route': ['p2', 'e11', 'i2', 'x2', 'p1', 'c1']}
1769495709.1418371,SENT,c14bb839-8169-47c4-9ad4-54bb8ec1eff0,ab1d8c96-b3a5-40ff-a2eb-77f0d930ece7,c5,c1,3392,?,p2,
1769495709.1419885,CREATED,d28ed226-b748-4b6e-9d96-096a05b52c5f,7a94116d-8b79-428e-99c2-f9a670f70ea3,c5,c1,27,?,?,surb={'id': 'b5acfc84-2ffe-4169-b925-f92543e9edf0', 'route': ['p1', 'e2', 'i5', 'x2', 'p2', 'c5']}
1769495709.1533089,RECEIVED,68620ae6-d672-4b29-a2ed-a429b0086aad,043adc02-e59a-4e2a-a5b1-5a9422f6b4db,c1,c5,26,p2,?,surb={'id': '124b02a0-9b14-4e1d-9a18-9436a55d241e', 'route': ['p2', 'e2', 'i4', 'x7', 'p1', 'c1']}
1769495709.193928,SENT,e55a594c-b62d-489a-ae14-fedea9ba6cee,4a7845ef-d23b-4614-8040-bf1970ceef72,c5,c1,3383,?,p2,
1769495709.1942434,CREATED,901bd701-8c90-4a89-a663-2d8897a2fafc,33cd34bc-ed65-4676-ae17-017ae23b8199,c5,c1,27,?,?,surb={'id': 'b28d544d-1096-4941-8989-23be2dc984db', 'route': ['p1', 'e1', 'i10', 'x10', 'p2', 'c5']}
1769495709.4192414,SENT,7b89e580-f2d1-4777-913f-f6a444a44603,e8dd0e95-aa21-4963-97ba-f86eb1a5f55b,c5,c1,3388,?,p2,
1769495709.4193897,CREATED,b0623b54-a987-43ff-8971-49fac99f0745,4702cd94-b02a-419f-9ebc-cd6a9aabb469,c5,c1,27,?,?,surb={'id': 'e0735d37-fe31-4941-94cd-6a08674383b6', 'route': ['p1', 'e2', 'i12', 'x12', 'p2', 'c5']}
1769495709.596316,SENT,12b6962e-cfae-4708-8082-73074f48b278,a901555f-50a7-4c7b-8fb7-ead9c147fe40,c5,c1,3360,?,p2,
1769495709.5964653,CREATED,c220c7b7-2a5d-4ede-8fd4-babaf80e7ff8,329e50d9-90ba-41bb-b9e6-befdd196d06d,c5,c1,27,?,?,surb={'id': '0ffdd447-0854-4771-a9fa-0c5d4719d78a', 'route': ['p1', 'e10', 'i7', 'x6', 'p2', 'c5']}
1769495709.7806177,SENT,b744e58b-569a-4b1a-926b-da7fc827a92c,5759ab56-1821-4fe5-8c9b-51897c2933ae,c5,c1,3380,?,p2,
1769495709.780758,CREATED,37efcc5f-dd39-48cc-bac8-8577825db73d,9e226c35-4870-41aa-8b8c-e378b497aa64,c5,c1,26,?,?,surb={'id': '1e722f58-b67f-423d-a4eb-535d1cad5e51', 'route': ['p1', 'e3', 'i5', 'x8', 'p2', 'c5']}
1769495709.9143155,SENT,9804616c-fcbf-4fe8-afc6-f091fd74e697,0b6013db-335c-44b0-9cd1-735b85410620,c5,c1,3373,?,p2,
1769495709.9144163,CREATED,4e1dd6a9-2a89-4877-864b-80c7f16e9a25,1e1fe207-5acd-4010-8841-0c3d58a3a99e,c5,c1,27,?,?,surb={'id': '6f69559c-8ad4-4496-9860-6dd289e0eaa8', 'route': ['p1', 'e4', 'i6', 'x6', 'p2', 'c5']}
1769495709.9168768,RECEIVED,9bf4189f-e0db-4ef7-899d-3040329cd89c,87b6e96d-b4c7-4294-b97c-0f218f78ae49,c1,c5,26,p2,?,surb={'id': 'acb92caa-c243-4083-9f9b-3bdb25dc160b', 'route': ['p2', 'e10', 'i9', 'x6', 'p1', 'c1']}
1769495709.9762864,SENT,547b65b7-201b-4ba8-bc81-cb089ea3b5bd,1e1e4789-a255-40e6-841a-19ccf08e9bf5,c5,c1,3382,?,p2,
