link,llr,obs_count,rate
p2->c5,31.278348580947107,5137,8.485202618305472
p1->e11,8.86213629878765,916,1.5130320417301562
x5->p2,7.816621112654275,449,0.7416499855205677
e9->i7,7.478722705742309,223,0.3683473202028655
p2->e3,7.079728497516758,115,0.1899548960687423
x1->p2,7.076996149637708,453,0.7482571123403501
x11->p2,6.755119911099697,485,0.8011141268986088
i12->x5,6.343528105532479,180,0.29732070689020534
i11->x11,6.308919889585587,183,0.3022760520050421
p1->e3,6.255882563565894,90,0.14866035344510267
e6->i11,5.567114357632305,198,0.32705277757922585
i12->x2,5.410007653859989,201,0.33200812269406266
e8->i8,5.308186922936787,224,0.3699991019078111
i2->x5,4.9510636154561025,165,0.2725439813160216
e2->i7,4.732237042959559,212,0.35017772144846404
e6->i9,4.698292483150358,174,0.28741001666053184
x9->p2,4.607884842408584,421,0.6954000977820913
i10->x7,4.49267410956402,216,0.3567848482682464
e7->i10,4.422414864582924,197,0.3254009958742803
i4->x1,4.410268237820862,168,0.27749932643085834
i5->x11,4.360461850386146,172,0.28410645325064066
i7->x3,4.339779662624995,200,0.33035634098911704
x7->p2,4.237812990449496,481,0.7945070000788265
i10->x5,4.198903151595791,203,0.3353116861039538
i11->x2,4.1755532990219555,188,0.31053496052977003
x2->p2,4.0996604582313285,481,0.7945070000788265
i5->x9,3.9294477249653035,168,0.27749932643085834
i8->x6,3.7644149512402105,190,0.3138385239396612
i1->x5,3.7135555113319416,174,0.28741001666053184
e9->i11,3.6625660192336937,192,0.31714208734955235
i7->x6,3.6327455869371565,196,0.3237492141693347
i7->x7,3.543393508523744,198,0.32705277757922585
x8->p2,3.443164958176384,39,0.06441948649287782
e11->i4,3.3977769603457553,152,0.25107081915172896
e1->i1,3.349059148037635,171,0.2824546715456951
i11->x10,3.3069158011202333,176,0.29071358007042297
x5->p1,3.240891382906147,486,0.8027659086035545
i11->x12,3.216291544804979,175,0.2890617983654774
e4->i11,3.2123255477199786,198,0.32705277757922585
x8->p1,3.166401928976015,48,0.07928552183738809
e7->i11,3.0750976315124037,204,0.3369634678088994
e6->i5,3.0133233634929795,208,0.3435705946286817
i4->x4,2.9947747958656024,170,0.28080288984074947
i11->x9,2.838042488964499,175,0.2890617983654774
e11->i7,2.8205255911141665,210,0.3468741580385729
i1->x8,2.7779438275751573,24,0.039642760918694044
e9->i9,2.7658643750064087,184,0.30392783370998766
x3->i4,2.669658572206889,26,0.042946324328585216
i10->x1,2.633733612905944,174,0.28741001666053184
e3->i11,2.6180931151278157,16,0.026428507279129362
i9->x5,2.5964714501976793,186,0.30723139711987885
e10->i11,2.5721755462882934,202,0.3336599043990082
i10->x9,2.539912199631135,180,0.29732070689020534
e3->i6,2.5153055647896183,20,0.033035634098911706
i4->x6,2.507500931937483,172,0.28410645325064066
e3->i9,2.4741716571596095,31,0.05120523285331314
x9->x7,2.4377670528174944,34,0.0561605779681499
e9->i6,2.4137730018312746,184,0.30392783370998766
e11->i11,2.3749971911628966,192,0.31714208734955235
i7->x1,2.3677370827022823,170,0.28080288984074947
e10->i8,2.325771702314137,194,0.32044565075944353
i2->x8,2.2722609164846608,23,0.03799097921374846
x6->e2,2.26197802900369,34,0.0561605779681499
x4->p2,2.2200335915298393,447,0.7383464221106766
i5->x1,2.1906548397604375,174,0.28741001666053184
x10->x11,2.174985533043529,24,0.039642760918694044
e10->i1,2.173974011697517,211,0.3485259397435185
i7->x2,2.135698113776601,189,0.3121867422347156
i5->x12,2.1304903322673994,158,0.26098150938140247
x9->i9,2.127790996144917,34,0.0561605779681499
x12->e10,2.1249982478667464,36,0.05946414137804107
e12->i2,2.117016262023789,184,0.30392783370998766
i11->x8,2.110882153717534,17,0.02808028898407495
i1->x2,2.0985407405980236,183,0.3022760520050421
i1->x10,2.051531152699722,184,0.30392783370998766
x5->x3,2.030978337893461,36,0.05946414137804107
e3->i3,2.021460860303497,19,0.03138385239396612
x8->p3,2.019765766138761,20,0.033035634098911706
i11->x3,2.0120921633179734,169,0.2791511081358039
x12->i4,1.9885446852178816,28,0.04624988773847639
x1->e4,1.9852847832852287,29,0.047901669443421974
x4->i9,1.9698299205582002,28,0.04624988773847639
e10->i9,1.9599084781455174,206,0.34026703121879054
e8->i5,1.9459743048413731,184,0.30392783370998766
x12->x3,1.9323546979136887,34,0.0561605779681499
x4->x9,1.9290187791482998,36,0.05946414137804107
e3->i4,1.926619504988329,22,0.03633919750880287
i5->x8,1.9182982597795553,23,0.03799097921374846
i8->x3,1.9112648765463973,193,0.31879386905449797
x12->e7,1.904877064265266,26,0.042946324328585216
e2->i6,1.9021211147784545,201,0.33200812269406266
x3->p2,1.8505537161459964,480,0.792855218373881
i6->x10,1.8205780838243077,188,0.31053496052977003
e3->i1,1.819862208085337,22,0.03633919750880287
x11->e2,1.8116973128691827,30,0.04955345114836756
e5->i12,1.7987853040435384,184,0.30392783370998766
x12->i1,1.7884324993124485,30,0.04955345114836756
e3->i7,1.7763495748592124,17,0.02808028898407495
x12->p3,1.7720998361884037,227,0.37495444702264785
x2->i10,1.7577318958589911,31,0.05120523285331314
x1->i5,1.7513653699075205,25,0.04129454262363963
x2->x7,1.7313877928974177,31,0.05120523285331314
i12->x3,1.7102867722745767,162,0.2675886362011848
i5->x5,1.6942583689360005,213,0.35182950315340966
i11->x7,1.6901829473492853,188,0.31053496052977003
x6->i11,1.67723284963209,30,0.04955345114836756
e4->i3,1.6554160113128038,202,0.3336599043990082
x12->x5,1.6313556638654472,34,0.0561605779681499
e11->i8,1.6237115899326398,201,0.33200812269406266
x1->x5,1.6227943669550253,34,0.0561605779681499
e3->i10,1.6044989857200678,15,0.02477672557418378
i4->x10,1.5812162440455424,170,0.28080288984074947
x7->x1,1.556442988492134,34,0.0561605779681499
x3->i6,1.5543138582967986,33,0.05450879626320431
i1->x12,1.5414284686371644,167,0.2758475447259127
x6->i3,1.5189369571282043,30,0.04955345114836756
x10->e2,1.489413612201024,23,0.03799097921374846
x10->e5,1.4795051094576612,28,0.04624988773847639
x5->i1,1.4663235595045014,33,0.05450879626320431
e4->i9,1.4649096589754151,203,0.3353116861039538
x12->x11,1.4579480118363373,28,0.04624988773847639
x10->e8,1.4520989095310144,34,0.0561605779681499
x11->x2,1.4514518885439447,32,0.052857014558258725
e3->i5,1.4477002862253388,26,0.042946324328585216
i10->x11,1.4361761619035276,173,0.2857582349555862
i5->x7,1.4099825504557728,206,0.34026703121879054
x6->p3,1.4021895620544003,218,0.3600884116781376
x12->e2,1.4005422044938705,30,0.04955345114836756
e2->i3,1.3942257473693482,186,0.30723139711987885
e4->i12,1.3817012517016458,187,0.3088831788248244
x4->i2,1.3747205314820352,35,0.05781235967309548
x4->e6,1.3659186949242272,34,0.0561605779681499
x2->i8,1.3641315013375799,24,0.039642760918694044
x11->x6,1.3567280592485655,29,0.047901669443421974
e3->i2,1.355439436815443,16,0.026428507279129362
x9->x4,1.3433471632570173,29,0.047901669443421974
x9->i6,1.3368891260793152,33,0.05450879626320431
i9->x11,1.3368065476158222,177,0.2923653617753686
e7->i7,1.3272109125310312,165,0.2725439813160216
i2->x9,1.3232496515993022,166,0.27419576302096715
