timestamp,event_type,packet_id,src,dst,size,flags
1765548327.5576608,RECEIVED,bb5a9f29-1fc0-4e26-9041-18d24ce87903,?,?,18389,
1765548328.5447507,RECEIVED,086bef23-71a1-4838-9499-e11c396525df,?,?,18389,
1765548328.8737411,RECEIVED,7f625f9c-8494-470f-9fe3-6a2f3a41dd3c,?,?,18389,
1765548329.1655245,SENT,7f625f9c-8494-470f-9fe3-6a2f3a41dd3c,?,?,7525,
1765548329.176035,SENT,086bef23-71a1-4838-9499-e11c396525df,?,?,7525,
1765548329.1914246,SENT,bb5a9f29-1fc0-4e26-9041-18d24ce87903,?,?,7525,
1765548329.5197382,RECEIVED,fc79eed6-8e99-45a5-bb79-9d6e1b8096e8,?,?,18389,
1765548329.9709451,RECEIVED,e97b0e95-7a21-48ab-9796-3ef3d5564768,?,?,18389,
1765548330.7127752,RECEIVED,d8d9fa09-533c-4dca-b043-217ae9ee6368,?,?,44,type=ACK;ack_id=364a7f89-0bec-4030-947c-7594eaa542cc
1765548330.8381827,RECEIVED,43eec13f-477f-4204-8e39-aeedb75f19b9,?,?,18389,
1765548331.2055583,SENT,e97b0e95-7a21-48ab-9796-3ef3d5564768,?,?,7525,
1765548331.220605,SENT,43eec13f-477f-4204-8e39-aeedb75f19b9,?,?,7525,
1765548331.2365816,SENT,fc79eed6-8e99-45a5-bb79-9d6e1b8096e8,?,?,7525,
1765548331.246469,SENT,d8d9fa09-533c-4dca-b043-217ae9ee6368,?,?,44,type=ACK;ack_id=364a7f89-0bec-4030-947c-7594eaa542cc
1765548331.4901237,RECEIVED,958863d0-ded9-4741-868c-8dd0dfd1aa82,?,?,18729,
1765548331.6963563,RECEIVED,b9d02fab-b7b5-4d69-a2b5-ba3dc2f05aac,?,?,18389,
1765548332.354346,RECEIVED,6286224f-4cc8-4c87-be74-05e075f82cc9,?,?,18389,
1765548332.7283204,RECEIVED,22dee6c0-1208-4ce9-afc7-451fe4c4d7bf,?,?,44,type=ACK;ack_id=b3f6b51c-76f9-4716-bcea-4bfe16b98f26
1765548332.806677,RECEIVED,416efde6-c530-44e3-94d1-17065a3ccc8a,?,?,18389,
1765548333.272443,SENT,b9d02fab-b7b5-4d69-a2b5-ba3dc2f05aac,?,?,7525,
1765548333.2841678,SENT,6286224f-4cc8-4c87-be74-05e075f82cc9,?,?,7525,
1765548333.2988498,SENT,22dee6c0-1208-4ce9-afc7-451fe4c4d7bf,?,?,44,type=ACK;ack_id=b3f6b51c-76f9-4716-bcea-4bfe16b98f26
1765548333.3038604,RECEIVED,3267bb68-34e6-4c3e-99d3-f00d22bdef97,?,?,44,type=ACK;ack_id=5296965f-3db1-4191-8744-1086d4e457b9
1765548333.3069758,SENT,958863d0-ded9-4741-868c-8dd0dfd1aa82,?,?,7669,
1765548333.4746895,RECEIVED,7f823951-bfda-4da5-8ca6-4ee052fc5436,?,?,44,type=ACK;ack_id=5d429693-10fa-44f3-be8f-9da7a8f90fb5
1765548333.4927518,RECEIVED,a5bfb530-09de-45f2-8423-51590b7ebf75,?,?,44,type=ACK;ack_id=24950beb-e6ae-4da1-9d4c-727b4c6550bc
1765548333.6862009,RECEIVED,45fa8815-a4e8-4db2-a577-18f928674185,?,?,18389,
1765548334.1276195,RECEIVED,e3c1ce24-8be8-48c6-b0c2-acc71a74401a,?,?,18729,
1765548335.3055148,RECEIVED,ecdb9783-bc96-4c60-95b7-475d81641fa4,?,?,44,type=ACK;ack_id=bd6244d4-3242-4b4b-a607-05073917f1f8
1765548335.3173447,SENT,a5bfb530-09de-45f2-8423-51590b7ebf75,?,?,44,type=ACK;ack_id=24950beb-e6ae-4da1-9d4c-727b4c6550bc
1765548335.3267086,SENT,e3c1ce24-8be8-48c6-b0c2-acc71a74401a,?,?,7669,
1765548335.3306348,RECEIVED,5142904c-3f28-4ed3-962d-a312571ea3c9,?,?,44,type=ACK;ack_id=8a0bab17-f4fc-4ecc-93a7-b59a5ec80f14
1765548335.341066,RECEIVED,70a690fe-4006-41de-a397-92f6d97c009c,?,?,18389,
1765548335.3480356,SENT,ecdb9783-bc96-4c60-95b7-475d81641fa4,?,?,44,type=ACK;ack_id=bd6244d4-3242-4b4b-a607-05073917f1f8
1765548335.356126,SENT,45fa8815-a4e8-4db2-a577-18f928674185,?,?,7525,
1765548335.3600283,SENT,3267bb68-34e6-4c3e-99d3-f00d22bdef97,?,?,44,type=ACK;ack_id=5296965f-3db1-4191-8744-1086d4e457b9
1765548336.74845,RECEIVED,1a986762-390b-4279-967e-72bf775398d0,?,?,18729,
1765548336.7943964,RECEIVED,d3677329-7245-4ff4-bd8d-2dbab1819375,?,?,44,type=ACK;ack_id=976028b2-858a-469f-855f-11672837b945
1765548337.3826833,SENT,5142904c-3f28-4ed3-962d-a312571ea3c9,?,?,44,type=ACK;ack_id=8a0bab17-f4fc-4ecc-93a7-b59a5ec80f14
1765548337.3937035,SENT,70a690fe-4006-41de-a397-92f6d97c009c,?,?,7525,
1765548337.5147412,RECEIVED,4209462c-68df-4335-9907-ce9c0f5c01ef,?,?,44,type=ACK;ack_id=93d9e096-fef6-4e99-a96b-a4330211d733
