timestamp,event_type,packet_id,src,dst,size,flags
1765548329.3972437,RECEIVED,2a260cab-830a-4ea1-8f41-243f392ee7a4,?,?,1037,
1765548329.4082315,SENT,537c9e32-6edb-4dc5-b39b-c8b3c8d7f49f,?,?,44,type=ACK;ack_id=2a486696-ed88-4d77-b829-efb66ee5b289
1765548329.408507,ACK_SENT,537c9e32-6edb-4dc5-b39b-c8b3c8d7f49f,?,?,44,type=ACK;ack_id=2a486696-ed88-4d77-b829-efb66ee5b289
1765548330.700701,RECEIVED,5f1ac6b3-ec8d-4248-a896-cd176ab477ad,?,?,1013,
1765548330.7102306,SENT,d8d9fa09-533c-4dca-b043-217ae9ee6368,?,?,44,type=ACK;ack_id=364a7f89-0bec-4030-947c-7594eaa542cc
1765548330.7104027,ACK_SENT,d8d9fa09-533c-4dca-b043-217ae9ee6368,?,?,44,type=ACK;ack_id=364a7f89-0bec-4030-947c-7594eaa542cc
1765548331.2035344,RECEIVED,89e4ca12-6f19-497e-b88b-98e78697832d,?,?,1037,
1765548331.2258532,SENT,3e2691f1-ee20-4e8f-b2c6-d246cdc2dcef,?,?,44,type=ACK;ack_id=78d43265-4866-43fe-bd51-f52bf13514da
1765548331.2260437,ACK_SENT,3e2691f1-ee20-4e8f-b2c6-d246cdc2dcef,?,?,44,type=ACK;ack_id=78d43265-4866-43fe-bd51-f52bf13514da
1765548331.2402532,RECEIVED,cee81ca1-0018-4928-b979-09f1813a1d1a,?,?,1013,
1765548331.250416,RECEIVED,20a15113-22e9-4034-8c6b-bff00054e0c4,?,?,1013,
1765548331.2556417,SENT,6c5336b2-98f4-464a-98d5-d144eb93f1aa,?,?,44,type=ACK;ack_id=4f170a2b-972f-4274-80e4-303e02e10731
1765548331.2557344,ACK_SENT,6c5336b2-98f4-464a-98d5-d144eb93f1aa,?,?,44,type=ACK;ack_id=4f170a2b-972f-4274-80e4-303e02e10731
1765548331.257352,RECEIVED,c2979402-8dcf-4c55-9fbb-c42b55cdd2fb,?,?,1013,
1765548331.2609332,RECEIVED,6793db4b-81ef-430d-ac29-b1db68c4301a,?,?,1013,
1765548331.2631304,SENT,f7f16977-72fd-4fc2-a509-74d5548c5398,?,?,44,type=ACK;ack_id=b2a74dcf-cfc5-4cf6-bdc5-e17b66ad7905
