timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769737431.6458902,SENT,43583242-54c7-4b8a-910e-cd9ef7c11a00,da3f6dd8-bf6b-4f2a-bbe6-f5fbc85bf039,c2,c4,3380,?,p2,
1769737431.6460328,CREATED,b4b3b08d-3c0b-46dc-81ce-7a574c7a1732,1b447a30-64db-45ed-9c75-b09407390a41,c2,c4,27,?,?,surb={'id': 'c5f401ce-33c3-4bb9-a686-08c26c86b828', 'route': ['p1', 'e1', 'i12', 'x6', 'p2', 'c2']}
1769737431.7371747,SENT,56921c7a-7afa-4c06-a526-90e15fb0e6d7,a7e1746b-3ecb-40e5-b6c7-5847f7ba4cc6,c2,c4,3392,?,p2,
1769737431.7373283,CREATED,68e869b9-c47d-4f3e-92e2-2dae81b4682a,e8868c39-0a4e-4b9a-b00b-cae1faca3bae,c2,c4,27,?,?,surb={'id': '2ae03f27-ef10-43bb-8e6a-d923590185fa', 'route': ['p1', 'e9', 'i10', 'x4', 'p2', 'c2']}
1769737432.0565376,SENT,e512d9c4-f7fc-415f-a416-bdd94a1c0264,9f5bfe59-a8e0-43cb-8f05-b1a8c6f09cbb,c2,DROP,2016,?,p2,
1769737432.056658,CREATED,3168c54d-c434-47f9-b75b-5f4aaa82ef10,87ae5cd6-c792-49a8-8da2-1f9e1c4039b4,c2,DROP,27,?,?,
1769737432.1257777,SENT,b9a6f9ab-b9ea-4d49-96ae-ab9a442412d4,82fc4d75-515f-4be2-902b-a6846cfa707f,c2,DROP,2027,?,p2,
1769737432.125899,CREATED,ecc192c1-8257-4f74-863a-c6de070c5f2e,aaa7c879-5c1a-4d80-9d00-8504fab12a8b,c2,DROP,27,?,?,
1769737432.440702,SENT,c4a5f427-fd9b-4f0f-aab1-31f66e2edfc0,8c270bd3-b5a1-49bb-8dfb-60333f22ab33,c2,c4,3399,?,p2,
1769737432.440833,CREATED,4eaacbe9-04d6-4caf-8c9f-8567d51ca822,07aebb09-e9d6-4cf7-88d4-67b288310425,c2,c4,27,?,?,surb={'id': '7b2780b1-9904-4859-b4df-a7aa6276267b', 'route': ['p1', 'e5', 'i11', 'x4', 'p2', 'c2']}
1769737432.9835794,SENT,3fd5cd9a-8221-4301-9081-70c6e2a6a445,e9ab6c7b-44c9-4647-8858-d79da2350fcb,c2,c4,3393,?,p2,
1769737432.9837124,CREATED,65adf1ad-d2c1-48a0-a178-6c915a4de14f,0e4f8902-b2c1-49fb-baae-de62afb0503d,c2,c4,27,?,?,surb={'id': '682636fa-3058-47ce-b0fd-068ec0138813', 'route': ['p1', 'e6', 'i10', 'x9', 'p2', 'c2']}
1769737433.9237628,SENT,ebe8fe5e-748e-4b66-a532-e776b3437791,335a8f66-fdb1-459a-b669-84cd314ac1be,c2,c4,3367,?,p2,
1769737433.923895,CREATED,a7d2efcc-2319-4005-86e3-362a3032d54b,c3f30440-0579-4d0e-be37-443af0a7be52,c2,c4,27,?,?,surb={'id': '8f8e0819-7d71-4099-a06e-547326c68d81', 'route': ['p1', 'e2', 'i8', 'x12', 'p2', 'c2']}
1769737433.9996707,RECEIVED,105312a8-b212-4c44-9731-ceec24e088a8,279615cd-4589-415a-9801-2f4e0928b801,c1,c2,27,p2,?,surb={'id': 'ec3a70ef-9728-4293-afc3-8c494dadddfa', 'route': ['p2', 'e7', 'i3', 'x3', 'p1', 'c1']}
1769737434.0212448,SENT,a0720ef8-573b-4aa5-9b0e-ec282549f126,0496fb06-1636-4d4d-8a7a-fb94bcd60efa,c2,c4,3360,?,p2,
1769737434.0213766,CREATED,5b4977ef-0de2-49a4-8cdf-7282f41b0abc,a5111a0c-2eee-466f-bf7c-bfeee669b161,c2,c4,27,?,?,surb={'id': '261c039f-862e-45f2-b9b3-dafb0fe313ba', 'route': ['p1', 'e10', 'i1', 'x11', 'p2', 'c2']}
1769737434.1680102,RECEIVED,5797cd27-f2d3-49d2-b2c3-45397e989f0e,5c17a129-514d-4c61-b602-45a13a02206a,c1,c2,25,p2,?,surb={'id': 'e93215dc-6a54-4587-a1c0-283479d8f460', 'route': ['p2', 'e7', 'i12', 'x5', 'p1', 'c1']}
1769737434.1796684,SENT,efa58b94-822a-4eae-9cf9-f4d0cdcfe5e9,5c99b9d0-7cfb-4e03-8613-64d2d6609f01,c2,c4,3379,?,p2,
1769737434.1797998,CREATED,570e19de-48ee-431c-8371-3c75d9e7a733,a2f0a3cc-c83b-43b5-b903-f53294bd2020,c2,c4,26,?,?,surb={'id': '0f692f93-e612-48fa-b95d-4cbce31c77e0', 'route': ['p1', 'e3', 'i2', 'x1', 'p2', 'c2']}
1769737434.1981668,SENT,29b42b63-1417-4908-b23a-8e5535c9da4f,ac643c35-e7ef-4649-b062-c0afe2544dfe,c2,c4,3387,?,p2,
1769737434.1983044,CREATED,7d559185-4988-4b35-b2c6-78d1f4e8d23c,285f1655-2b41-4021-91fe-272d0ba25617,c2,c4,26,?,?,surb={'id': '9c4dfb5e-cc9d-4ff0-9243-b0ee0ddb6023', 'route': ['p1', 'e3', 'i3', 'x1', 'p2', 'c2']}
1769737434.3385532,SENT,9fa42eb4-a5f4-4c2e-a493-5be100b2838e,a85dbd12-914f-451d-99e8-82675fc81bbe,c2,DROP,2021,?,p2,
1769737434.3386831,CREATED,5aa13d25-8725-483b-9065-d36c4ce76f82,0a229d61-7740-401f-91f5-1b04247f4ee8,c2,DROP,27,?,?,
1769737434.900405,RECEIVED,be33408c-8568-4270-9506-a063c1bc8610,0b32a19f-d607-4c15-8977-1a8292dff648,c1,c2,27,p2,?,surb={'id': '3c74386b-765b-4fe7-bb5e-6b823c2c8371', 'route': ['p2', 'e10', 'i2', 'x9', 'p1', 'c1']}
1769737435.110122,SENT,70109d87-afd0-4b4d-b1e6-555ac7c86fea,227bff9d-ce1c-4d83-b120-5ac965aebd2b,c2,c4,3373,?,p2,
1769737435.1103082,CREATED,dfa45918-4fdd-4ec1-963b-ebe12491b309,28bd0059-815e-4392-9100-de80c5444925,c2,c4,26,?,?,surb={'id': 'febb8881-dd3b-4a89-9750-cb089ee4e74a', 'route': ['p1', 'e8', 'i2', 'x3', 'p2', 'c2']}
