timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769751617.6318562,SENT,4596c47e-9dca-4174-aff4-6a6b65bd3f91,98ccfebc-79fd-4a05-9e2f-5aaff3b83a08,c1,DROP,2040,?,p1,
1769751617.6319997,CREATED,862a62ed-8d65-4cb3-bc4c-abeef45e120f,1cfedd11-2db2-4133-b276-ee33c6ea3ec5,c1,DROP,27,?,?,
1769751618.198432,SENT,ea490a6a-e3a6-4a62-8cb0-0d3af12ac7ef,08ab14b7-9f88-42e5-b84e-084dc429f10e,c1,c4,3395,?,p1,
1769751618.1985865,CREATED,dcdc29f1-7fa3-4981-9b39-ea2e33c98ee0,9b00a70c-3cff-40da-b473-c8a7b0fb907f,c1,c4,27,?,?,surb={'id': '04ffc880-6747-4bd3-8a18-dbcc3c3c30c7', 'route': ['p1', 'e12', 'i10', 'x2', 'p1', 'c1']}
1769751618.3480902,SENT,928fed58-cf74-405b-8d10-f6e7e9af613e,68a1af86-cbbe-413b-aca1-e316ea973d17,c1,c4,3396,?,p1,
1769751618.3482308,CREATED,d9af1a48-7646-40c5-be2b-8bf051b0bdc0,9b00a70c-3cff-40da-b473-c8a7b0fb907f,c1,c4,27,?,?,surb={'id': '04ffc880-6747-4bd3-8a18-dbcc3c3c30c7', 'route': ['p1', 'e12', 'i10', 'x2', 'p1', 'c1']}
1769751618.3864064,SENT,30874d03-0a59-4862-ae6a-77f5a5ad0b89,e7a98c3b-6790-444e-af1e-3b71cb35ba6c,c1,c4,3400,?,p1,
1769751618.3865376,CREATED,9d520d1d-0fe4-4f89-ad2e-f00edc3b6c87,f720bf8f-dfb4-407c-8ed3-29114dc0724d,c1,c4,27,?,?,surb={'id': '27acd23e-acc2-4b91-8965-289feda9f84d', 'route': ['p1', 'e12', 'i2', 'x11', 'p1', 'c1']}
1769751619.386917,SENT,b3e96cca-7d43-43e2-bc15-b66958554e8a,dfddd089-6d8f-4512-8b9a-7c02e0de9424,c1,c4,3386,?,p1,
1769751619.3870761,CREATED,99e1b937-535c-466a-8fe5-d8dfda952b82,f720bf8f-dfb4-407c-8ed3-29114dc0724d,c1,c4,27,?,?,surb={'id': '27acd23e-acc2-4b91-8965-289feda9f84d', 'route': ['p1', 'e12', 'i2', 'x11', 'p1', 'c1']}
1769751619.686981,SENT,fabd4edb-b804-42cb-a732-81d12c78afea,b7a6e8db-0e8a-4fba-8b91-d5d3eb02c388,c1,c4,3380,?,p1,
1769751619.687177,CREATED,05bc0557-386f-4c92-b6fc-25f4049295e7,b30ab2f0-0d63-4cad-910f-5ccbca6dda89,c1,c4,26,?,?,surb={'id': 'c927f335-5ac8-4300-8d34-06d706dd074a', 'route': ['p1', 'e11', 'i2', 'x3', 'p1', 'c1']}
1769751619.7134635,SENT,3a05ac29-b9fd-4658-bacd-262333167917,a20ab0c8-c1df-4794-b6c6-5579c2334eb8,c1,c4,3376,?,p1,
1769751619.7135983,CREATED,a8ac91e0-42a7-434a-b1ea-24d6c291470e,b30ab2f0-0d63-4cad-910f-5ccbca6dda89,c1,c4,26,?,?,surb={'id': 'c927f335-5ac8-4300-8d34-06d706dd074a', 'route': ['p1', 'e11', 'i2', 'x3', 'p1', 'c1']}
1769751620.1774688,RECEIVED,a2505f30-1e52-42cd-976a-250f60cce2c7,f052dccd-bb00-460b-9def-55bffad0226d,c3,c1,27,p1,?,surb={'id': 'd984e71d-b81a-4acf-b87d-cade5213d768', 'route': ['p1', 'e2', 'i4', 'x10', 'p3', 'c3']}
1769751620.229655,SENT,bba06cbc-95ee-423f-95d7-d0e4a879a9d7,02d35f02-6560-4d90-b52b-add51f9ce299,c1,c4,3400,?,p1,
1769751620.2297897,CREATED,45c6a451-079d-4483-8bab-44a22945e90d,cbc1a99e-1a88-406f-b2c9-333aa2660531,c1,c4,27,?,?,surb={'id': '0084426d-da5d-4902-8e3d-c6c326f61442', 'route': ['p1', 'e7', 'i1', 'x9', 'p1', 'c1']}
1769751620.4571652,RECEIVED,6bf301dd-2ea8-4b2f-bd50-cd9c50abd26a,f052dccd-bb00-460b-9def-55bffad0226d,c3,c1,27,p1,?,surb={'id': 'd984e71d-b81a-4acf-b87d-cade5213d768', 'route': ['p1', 'e2', 'i4', 'x10', 'p3', 'c3']}
1769751620.5956173,SENT,e064af55-10e2-4d02-be9a-be0e6ef1bdc1,c7449062-b927-47aa-9b6a-3719f4d0cc6f,c1,c4,3359,?,p1,
1769751620.595766,CREATED,b5fd0d08-5c62-4f9f-99ed-188dc604444c,cbc1a99e-1a88-406f-b2c9-333aa2660531,c1,c4,27,?,?,surb={'id': '0084426d-da5d-4902-8e3d-c6c326f61442', 'route': ['p1', 'e7', 'i1', 'x9', 'p1', 'c1']}
1769751620.9642196,SENT,1ba1de3e-086b-4f4e-b272-2b598d3aa129,0afb7ce3-304a-45a3-af3e-7f96a2d2d821,c1,c4,3382,?,p1,
1769751620.9643517,CREATED,b4ae9478-45d3-4ef5-a26a-ebfaad6be8e0,aa4e78eb-fdee-4b85-af30-204120116a54,c1,c4,27,?,?,surb={'id': '8d646dca-a69c-4706-b713-dd4595c4f96d', 'route': ['p1', 'e6', 'i12', 'x12', 'p1', 'c1']}
1769751620.9776769,SENT,fe3f8746-2319-4546-ba73-08f1c11267a3,862cc600-8357-4db7-b1cf-f6ce230f2e57,c1,c4,3392,?,p1,
1769751620.97781,CREATED,3a884380-a7c9-4f61-9172-4a7b69b7ec91,aa4e78eb-fdee-4b85-af30-204120116a54,c1,c4,27,?,?,surb={'id': '8d646dca-a69c-4706-b713-dd4595c4f96d', 'route': ['p1', 'e6', 'i12', 'x12', 'p1', 'c1']}
1769751621.3880785,SENT,982c9ca3-2157-409d-bffe-414eb5be405e,e5e4e42e-dc96-4c41-96fc-745cb6d85258,c1,c4,3387,?,p1,
1769751621.3882186,CREATED,07f946bc-c311-47cd-ba57-f80c03b321e2,1eca5226-6b14-43e3-b8fe-ead77dd7cf3d,c1,c4,27,?,?,surb={'id': 'b4eacde1-db8c-4530-b674-1865279b47b2', 'route': ['p1', 'e12', 'i12', 'x1', 'p1', 'c1']}
1769751621.4465115,SENT,b3f64170-6ce5-4e4d-9401-43ffd24f5889,927d97d2-21dc-4fd4-99c2-3ca496621def,c1,c4,3387,?,p1,
1769751621.4466486,CREATED,7c1b0d98-3d1e-4d6f-ba6f-b8310ae06f07,1eca5226-6b14-43e3-b8fe-ead77dd7cf3d,c1,c4,27,?,?,surb={'id': 'b4eacde1-db8c-4530-b674-1865279b47b2', 'route': ['p1', 'e12', 'i12', 'x1', 'p1', 'c1']}
1769751621.472015,SENT,49797a16-4084-4a07-944f-6bceb8d0b359,8c23ec59-6625-41ff-b890-df5137b3145e,c1,c4,3346,?,p1,
1769751621.4721823,CREATED,ab87608b-4529-446c-8a7e-b7cb9cea0f7d,9e07cd3e-9bf4-4e35-89bc-1925ba568ece,c1,c4,26,?,?,surb={'id': '1e883d97-37ec-4ec9-b4d0-b4394731f9d6', 'route': ['p1', 'e6', 'i6', 'x2', 'p1', 'c1']}
1769751621.5534463,RECEIVED,a9d57320-5093-4d5e-b588-83a828b50cd7,a423b740-1ed3-4d7c-b946-fcfc97557e17,c3,c1,27,p1,?,surb={'id': '99e27c43-7963-446d-bda8-342d0c2aef52', 'route': ['p1', 'e11', 'i4', 'x2', 'p3', 'c3']}
1769751622.2296708,SENT,5e66b203-555c-447f-8e5a-b6ca0f0a464f,2760f278-5014-4212-8f7a-86eee860869d,c1,c4,3390,?,p1,
1769751622.229805,CREATED,c8e911d4-52bb-488b-8736-5829d1e69e76,9e07cd3e-9bf4-4e35-89bc-1925ba568ece,c1,c4,26,?,?,surb={'id': '1e883d97-37ec-4ec9-b4d0-b4394731f9d6', 'route': ['p1', 'e6', 'i6', 'x2', 'p1', 'c1']}
1769751622.2432816,SENT,7af47d0d-b02b-4dce-aa19-b84d3a5892bc,47874efb-e652-4598-9f44-ab929c8dcbad,c1,c4,3380,?,p1,
1769751622.2434194,CREATED,b19970ed-a2a6-47c0-9d28-3b4080cb0f8a,7860eea1-51b8-4361-8eef-da2bff4e459c,c1,c4,27,?,?,surb={'id': 'c293c263-9675-4d5d-9f93-5cd6dc33b642', 'route': ['p1', 'e12', 'i6', 'x2', 'p1', 'c1']}
1769751622.5910964,SENT,519106a6-8ac1-4da5-9e79-96e4f170e02f,e9b63249-44c3-49de-965b-d5a05578d98a,c1,c4,3392,?,p1,
1769751622.5912316,CREATED,53a09487-bfb2-46d5-b9fd-6c508b86240b,7860eea1-51b8-4361-8eef-da2bff4e459c,c1,c4,27,?,?,surb={'id': 'c293c263-9675-4d5d-9f93-5cd6dc33b642', 'route': ['p1', 'e12', 'i6', 'x2', 'p1', 'c1']}
1769751622.6685462,SENT,ab497627-3e20-4230-b958-76137049c5be,c2a4d508-64c4-4322-be13-886ea3e3e1d4,c1,c4,3377,?,p1,
1769751622.668678,CREATED,5b563d24-e659-4ecb-9e05-3cf80646fcb3,01ccfc28-aa71-415e-8d10-ccc694b1bbea,c1,c4,26,?,?,surb={'id': '99e1ee7a-7291-4163-8b34-3203f1676ccc', 'route': ['p1', 'e1', 'i2', 'x2', 'p1', 'c1']}
1769751622.7022812,SENT,91a8f3d9-d0b2-4db2-8d10-e3a3b8bb832b,8ae89246-6e39-45d1-8755-c8a8adae2849,c1,c4,3363,?,p1,
1769751622.702417,CREATED,e95cc508-9db3-4d8a-bc49-55028f82cd46,01ccfc28-aa71-415e-8d10-ccc694b1bbea,c1,c4,26,?,?,surb={'id': '99e1ee7a-7291-4163-8b34-3203f1676ccc', 'route': ['p1', 'e1', 'i2', 'x2', 'p1', 'c1']}
1769751622.8793411,SENT,4c9468fc-a9b9-4f14-aa40-58a607c7a358,28af4f85-6775-404f-a138-c33415f1d67a,c1,c4,3361,?,p1,
1769751622.879483,CREATED,35bfe1f2-f64f-490a-ba0a-b7c0e76a48f8,d5bd2d4a-7236-4ede-b712-ea133848f869,c1,c4,27,?,?,surb={'id': 'bcc1c2bc-df50-40d4-bf79-30a7dbe3af66', 'route': ['p1', 'e11', 'i7', 'x9', 'p1', 'c1']}
1769751622.9248862,SENT,bdb9c6d2-32ab-41e9-8c8f-16f24792c801,7b023fcd-268a-4cf2-9b09-898c83b731ec,c1,c4,3400,?,p1,
1769751622.9250185,CREATED,7f554479-4a45-4673-b725-0692360d20e0,d5bd2d4a-7236-4ede-b712-ea133848f869,c1,c4,27,?,?,surb={'id': 'bcc1c2bc-df50-40d4-bf79-30a7dbe3af66', 'route': ['p1', 'e11', 'i7', 'x9', 'p1', 'c1']}
1769751623.0046394,SENT,dfa206af-f666-497f-b867-38d698dfa321,6271d908-efb5-4b8e-903b-6849b29ef1ab,c1,c4,3363,?,p1,
1769751623.004773,CREATED,b3a2dc64-cd4f-46fb-8334-638ae0b4a310,b35a9f1b-56f4-42e6-9efe-92b2a5981c33,c1,c4,27,?,?,surb={'id': '04009b74-7f77-4a27-8d91-d866f933b5d0', 'route': ['p1', 'e4', 'i7', 'x9', 'p1', 'c1']}
1769751623.2034485,RECEIVED,4f8e49fe-55d2-49a8-8119-895457f9c162,74ce38c3-4c54-46e0-8641-6ffb826542d2,c3,c1,27,p1,?,surb={'id': 'b7682114-bce6-4032-8cb0-1f9558b297fe', 'route': ['p1', 'e12', 'i1', 'x3', 'p3', 'c3']}
