timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769445114.5961924,RECEIVED,61740894-fb73-433b-a590-6f63cf140f76,025fab97-880e-44ac-bb0e-de7540213b2c,c1,c4,1265,i5,?,
1769445114.6328871,SENT,61740894-fb73-433b-a590-6f63cf140f76,025fab97-880e-44ac-bb0e-de7540213b2c,c1,c4,875,?,p1,
1769445114.6330128,FORWARDED,61740894-fb73-433b-a590-6f63cf140f76,025fab97-880e-44ac-bb0e-de7540213b2c,c1,c4,875,?,p1,
1769445114.7028966,RECEIVED,6bc058d1-46c1-4a8c-b3a0-ec207ecb4f8d,6ff9e052-5873-4358-bda7-d27984d9c0d6,c3,DROP,689,i6,?,
1769445115.0565314,SENT,6bc058d1-46c1-4a8c-b3a0-ec207ecb4f8d,6ff9e052-5873-4358-bda7-d27984d9c0d6,c3,DROP,442,?,x12,
1769445115.056648,FORWARDED,6bc058d1-46c1-4a8c-b3a0-ec207ecb4f8d,6ff9e052-5873-4358-bda7-d27984d9c0d6,c3,DROP,442,?,x12,
1769445115.1474066,RECEIVED,4293da6a-3ac2-4731-a4ed-b7f540d7cce4,4b86e98b-9041-4f76-b91c-6ee11d8d1c4b,c5,c3,1260,i11,?,
1769445115.1626878,SENT,4293da6a-3ac2-4731-a4ed-b7f540d7cce4,4b86e98b-9041-4f76-b91c-6ee11d8d1c4b,c5,c3,871,?,p3,
1769445115.1628075,FORWARDED,4293da6a-3ac2-4731-a4ed-b7f540d7cce4,4b86e98b-9041-4f76-b91c-6ee11d8d1c4b,c5,c3,871,?,p3,
1769445115.6164489,RECEIVED,f6704e09-16d0-4af9-a005-13b14255c2a7,48618a5f-c760-4bd9-a722-469f4e04e5ee,c4,DROP,679,i4,?,
1769445115.851327,RECEIVED,ac854b60-588a-4d06-af6a-e183d27270f0,936dce59-c4e8-48a4-a738-4e85cf4ad5e1,c1,None,1129,i6,?,
1769445115.8997731,RECEIVED,a207198a-083b-4434-bacf-a41a0ae80afa,c061b0cf-afcb-4351-8fe9-23dcf3f1122e,c5,c3,1251,i4,?,
1769445115.9165895,RECEIVED,019b0436-f5a2-4f3f-bfd9-c1d5650377c6,7bc82f96-49a1-46cb-aee2-b7254dae42f4,c3,None,1136,i12,?,
1769445115.9243965,SENT,ac854b60-588a-4d06-af6a-e183d27270f0,936dce59-c4e8-48a4-a738-4e85cf4ad5e1,c1,None,772,?,p1,
1769445115.9245188,FORWARDED,ac854b60-588a-4d06-af6a-e183d27270f0,936dce59-c4e8-48a4-a738-4e85cf4ad5e1,c1,None,772,?,p1,
1769445116.247462,SENT,f6704e09-16d0-4af9-a005-13b14255c2a7,48618a5f-c760-4bd9-a722-469f4e04e5ee,c4,DROP,437,?,i7,
1769445116.2475712,FORWARDED,f6704e09-16d0-4af9-a005-13b14255c2a7,48618a5f-c760-4bd9-a722-469f4e04e5ee,c4,DROP,437,?,i7,
1769445116.265454,SENT,019b0436-f5a2-4f3f-bfd9-c1d5650377c6,7bc82f96-49a1-46cb-aee2-b7254dae42f4,c3,None,779,?,p2,
1769445116.265586,FORWARDED,019b0436-f5a2-4f3f-bfd9-c1d5650377c6,7bc82f96-49a1-46cb-aee2-b7254dae42f4,c3,None,779,?,p2,
1769445116.479069,RECEIVED,978a537d-89ea-4151-b0ba-e15996d13bc3,0999c47a-7ae3-495f-bde7-3d5e679e728d,c4,c1,1259,i4,?,
1769445116.4959238,SENT,a207198a-083b-4434-bacf-a41a0ae80afa,c061b0cf-afcb-4351-8fe9-23dcf3f1122e,c5,c3,867,?,p3,
1769445116.4961114,FORWARDED,a207198a-083b-4434-bacf-a41a0ae80afa,c061b0cf-afcb-4351-8fe9-23dcf3f1122e,c5,c3,867,?,p3,
1769445116.884771,RECEIVED,dd6a0845-b990-4cbf-a3b9-af20282725c8,9c643903-eaea-4b12-8018-34f6214d94c2,c5,c3,1264,i1,?,
1769445117.3223262,SENT,dd6a0845-b990-4cbf-a3b9-af20282725c8,9c643903-eaea-4b12-8018-34f6214d94c2,c5,c3,875,?,p3,
1769445117.3224113,FORWARDED,dd6a0845-b990-4cbf-a3b9-af20282725c8,9c643903-eaea-4b12-8018-34f6214d94c2,c5,c3,875,?,p3,
1769445117.6691937,SENT,978a537d-89ea-4151-b0ba-e15996d13bc3,0999c47a-7ae3-495f-bde7-3d5e679e728d,c4,c1,873,?,p1,
1769445117.6693273,FORWARDED,978a537d-89ea-4151-b0ba-e15996d13bc3,0999c47a-7ae3-495f-bde7-3d5e679e728d,c4,c1,873,?,p1,
1769445117.6762235,RECEIVED,5bbc19a9-4d49-4677-a554-244cee487f13,50bf6493-cc8f-408c-941a-7bab2bb735c8,c4,None,1130,i5,?,
1769445117.7198565,RECEIVED,2eabaacd-09fa-4d66-aecf-a390bff0b61a,d2c56368-3460-401c-9fef-1d9dbb5e21f9,c5,c3,1259,i5,?,
1769445117.837622,RECEIVED,4b7d49a4-b2d2-4f7a-b5fd-e0111ba9626f,4182bfb5-a12a-4418-92c1-24010fa92c10,c4,c1,1263,i9,?,
1769445118.0253518,RECEIVED,b65f635a-22e6-4b28-9255-1692487879cb,74a14535-a1aa-4c00-8557-bbbd7f9c3691,c1,c4,1249,i6,?,
1769445118.1518245,SENT,b65f635a-22e6-4b28-9255-1692487879cb,74a14535-a1aa-4c00-8557-bbbd7f9c3691,c1,c4,867,?,p1,
1769445118.151915,FORWARDED,b65f635a-22e6-4b28-9255-1692487879cb,74a14535-a1aa-4c00-8557-bbbd7f9c3691,c1,c4,867,?,p1,
1769445118.777211,SENT,4b7d49a4-b2d2-4f7a-b5fd-e0111ba9626f,4182bfb5-a12a-4418-92c1-24010fa92c10,c4,c1,876,?,p1,
1769445118.7773294,FORWARDED,4b7d49a4-b2d2-4f7a-b5fd-e0111ba9626f,4182bfb5-a12a-4418-92c1-24010fa92c10,c4,c1,876,?,p1,
1769445118.792898,SENT,2eabaacd-09fa-4d66-aecf-a390bff0b61a,d2c56368-3460-401c-9fef-1d9dbb5e21f9,c5,c3,871,?,p3,
1769445118.7930276,FORWARDED,2eabaacd-09fa-4d66-aecf-a390bff0b61a,d2c56368-3460-401c-9fef-1d9dbb5e21f9,c5,c3,871,?,p3,
1769445119.0343451,RECEIVED,6de02c18-d4c7-45e0-b76c-d0b2778333ab,597835f4-0b21-49d7-8f75-f26e4da1b81b,c1,None,1123,i1,?,
1769445119.164857,SENT,6de02c18-d4c7-45e0-b76c-d0b2778333ab,597835f4-0b21-49d7-8f75-f26e4da1b81b,c1,None,771,?,p3,
1769445119.1649282,FORWARDED,6de02c18-d4c7-45e0-b76c-d0b2778333ab,597835f4-0b21-49d7-8f75-f26e4da1b81b,c1,None,771,?,p3,
1769445119.3700345,RECEIVED,5497ff38-d5f4-4136-8ff3-9298808faf73,2dc48f54-ca77-4026-a879-0776a89afa8a,c3,None,1132,i6,?,
1769445119.471692,SENT,5497ff38-d5f4-4136-8ff3-9298808faf73,2dc48f54-ca77-4026-a879-0776a89afa8a,c3,None,775,?,p2,
1769445119.4717991,FORWARDED,5497ff38-d5f4-4136-8ff3-9298808faf73,2dc48f54-ca77-4026-a879-0776a89afa8a,c3,None,775,?,p2,
1769445119.4847505,SENT,5bbc19a9-4d49-4677-a554-244cee487f13,50bf6493-cc8f-408c-941a-7bab2bb735c8,c4,None,775,?,p2,
1769445119.4848583,FORWARDED,5bbc19a9-4d49-4677-a554-244cee487f13,50bf6493-cc8f-408c-941a-7bab2bb735c8,c4,None,775,?,p2,
1769445119.5670679,RECEIVED,458b7b3a-22f3-4e57-8df2-f040bc4ba0a8,08082c68-29c3-4bfa-8d7c-d4bb8646f90b,c2,c4,1251,i4,?,
1769445119.70751,RECEIVED,140a66d8-1a11-4073-b47a-204496e6fcd5,dc99aded-84fe-4c69-8ea1-edd9a0cc3837,c2,c4,1255,i7,?,
1769445119.8446515,RECEIVED,8d72ea48-f089-4845-a1a5-08a2eb24cf3b,00cb0b70-1f0f-4f0e-bb82-cc13e3835931,c4,c1,1259,i6,?,
1769445119.9972715,SENT,140a66d8-1a11-4073-b47a-204496e6fcd5,dc99aded-84fe-4c69-8ea1-edd9a0cc3837,c2,c4,868,?,p1,
1769445119.9973786,FORWARDED,140a66d8-1a11-4073-b47a-204496e6fcd5,dc99aded-84fe-4c69-8ea1-edd9a0cc3837,c2,c4,868,?,p1,
1769445120.0467486,SENT,458b7b3a-22f3-4e57-8df2-f040bc4ba0a8,08082c68-29c3-4bfa-8d7c-d4bb8646f90b,c2,c4,867,?,p1,
1769445120.0468667,FORWARDED,458b7b3a-22f3-4e57-8df2-f040bc4ba0a8,08082c68-29c3-4bfa-8d7c-d4bb8646f90b,c2,c4,867,?,p1,
1769445120.157845,RECEIVED,5aa0f763-e5c5-4252-8e8b-3fc85457c463,f8097705-8b01-4a56-8eb0-af9b3e4fe479,c3,None,1122,i11,?,
1769445120.988805,SENT,8d72ea48-f089-4845-a1a5-08a2eb24cf3b,00cb0b70-1f0f-4f0e-bb82-cc13e3835931,c4,c1,871,?,p1,
1769445120.9888978,FORWARDED,8d72ea48-f089-4845-a1a5-08a2eb24cf3b,00cb0b70-1f0f-4f0e-bb82-cc13e3835931,c4,c1,871,?,p1,
1769445121.1776185,SENT,5aa0f763-e5c5-4252-8e8b-3fc85457c463,f8097705-8b01-4a56-8eb0-af9b3e4fe479,c3,None,771,?,p2,
1769445121.1777198,FORWARDED,5aa0f763-e5c5-4252-8e8b-3fc85457c463,f8097705-8b01-4a56-8eb0-af9b3e4fe479,c3,None,771,?,p2,
1769445121.2286396,RECEIVED,ca1664b5-d447-4da3-a906-fd8e4127c545,953e4f3e-5219-4f25-9a05-11f78f231c26,c1,c4,1264,i12,?,
1769445121.3162682,SENT,ca1664b5-d447-4da3-a906-fd8e4127c545,953e4f3e-5219-4f25-9a05-11f78f231c26,c1,c4,874,?,p1,
1769445121.3163576,FORWARDED,ca1664b5-d447-4da3-a906-fd8e4127c545,953e4f3e-5219-4f25-9a05-11f78f231c26,c1,c4,874,?,p1,
1769445121.816752,RECEIVED,f80229f0-00f3-41e3-9b4f-d31b883104c8,7696ebf1-8f0b-45b0-a9e6-1e64628e6557,c4,None,1131,i3,?,
1769445122.1321464,RECEIVED,2d48b19f-25bf-454f-9dbd-e007a684200f,4577958b-8114-479a-a4d9-e88c7ef7ab3b,c3,None,1132,i7,?,
1769445122.17709,RECEIVED,efe03e94-64d7-4d50-8b27-bf7779bbfdc8,76eb4874-4c81-48e4-b76d-11c4f44d72ff,c2,c4,1259,i5,?,
1769445122.227631,SENT,2d48b19f-25bf-454f-9dbd-e007a684200f,4577958b-8114-479a-a4d9-e88c7ef7ab3b,c3,None,775,?,p2,
1769445122.2276998,FORWARDED,2d48b19f-25bf-454f-9dbd-e007a684200f,4577958b-8114-479a-a4d9-e88c7ef7ab3b,c3,None,775,?,p2,
1769445122.5759342,SENT,f80229f0-00f3-41e3-9b4f-d31b883104c8,7696ebf1-8f0b-45b0-a9e6-1e64628e6557,c4,None,776,?,p2,
1769445122.5760121,FORWARDED,f80229f0-00f3-41e3-9b4f-d31b883104c8,7696ebf1-8f0b-45b0-a9e6-1e64628e6557,c4,None,776,?,p2,
