timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769503100.1376145,SENT,a14e3210-42c6-442c-bd46-ec9e2a492adb,cb142499-e2b4-423e-8315-0a1ca22baad2,c2,c3,3379,?,p2,
1769503100.1377976,CREATED,862cc5ee-eb7a-4057-b511-3acc11f2e375,e90ea373-975d-4158-aba7-2cc2aa05b639,c2,c3,27,?,?,surb={'id': 'a75c4bba-0bea-4260-9434-4645fc43bb2e', 'route': ['p3', 'e2', 'i9', 'x7', 'p2', 'c2']}
1769503102.6034758,CREATED,0cea8bb9-ade7-4247-9a42-bfcae1a2f351,faf183df-332f-4096-9b47-193b185a9415,c2,c3,27,?,?,surb={'id': '23fd9692-efb5-4b5f-a70b-1f25dc0754c6', 'route': ['p3', 'e1', 'i11', 'x8', 'p2', 'c2']}
1769503102.6355329,SENT,2ebba6e5-ff4b-4414-b04b-e2a182f6abca,40090816-245e-4b80-b03b-0f7ce5c917fa,c2,c3,3400,?,p2,
1769503102.635679,CREATED,a861d11d-77fc-414f-a342-515357ca8723,6263f136-d6f6-49e8-a13b-e67c99dde161,c2,c3,27,?,?,surb={'id': 'bcdfbe86-e3ed-4e54-987b-0f75e6c383ca', 'route': ['p3', 'e11', 'i9', 'x8', 'p2', 'c2']}
1769503102.8842359,SENT,37806bec-c057-4e09-af36-46fe677a933a,617a088d-3181-4fda-a542-2c953b62e108,c2,c3,3375,?,p2,
1769503102.8843853,CREATED,ccb0b6dd-541c-4885-a1b2-d56d0fbdf2cb,1874b597-8e02-4998-80e3-fdaf99756105,c2,c3,27,?,?,surb={'id': '0e5e34ac-bc1f-4201-9b4a-b79504a1b2ee', 'route': ['p3', 'e2', 'i4', 'x10', 'p2', 'c2']}
1769503102.9094186,SENT,248ca617-6aef-4cb3-bccf-af0772e43b7c,e02cfdee-b945-498f-9e6b-37fc177dcdd5,c2,c3,3400,?,p2,
1769503102.9095716,CREATED,df5a2a3a-c1f8-43a6-9775-ad960ee29e57,76f6df4b-7969-4850-a0d1-c3041a026845,c2,c3,27,?,?,surb={'id': '40a52667-10e1-4bd4-8923-32989f4e4354', 'route': ['p3', 'e9', 'i12', 'x2', 'p2', 'c2']}
1769503103.141572,SENT,fbb4287f-7903-4677-b8cb-fac357e98653,5858c18a-8d14-4ad2-91cc-46fd70b69104,c2,c3,3388,?,p2,
1769503103.1417232,CREATED,5e31b6fc-ddf5-4f9b-82c0-38a34de22634,34d2d5b9-fccb-4084-b124-a69d0e0eff23,c2,c3,27,?,?,surb={'id': '3fee3d18-880d-4eb0-8df0-f9f6fa7711fa', 'route': ['p3', 'e11', 'i11', 'x11', 'p2', 'c2']}
1769503103.1903906,SENT,0d7287f7-f7e5-4682-9c0b-6d11d96fb219,847e957a-9e12-443c-8455-97d29a65c2b4,c2,DROP,2016,?,p2,
1769503103.1905382,CREATED,e909c122-743d-466c-b9d7-c74a41416960,b20ad248-32b0-4e5f-b18a-46948b6cd789,c2,DROP,27,?,?,
1769503103.6766675,SENT,f40f3463-a415-4fe3-b20f-84c25d1d623b,e2241eb0-b971-447d-840e-c85d4ee8bc33,c2,c3,3387,?,p2,
1769503103.676818,CREATED,1b32a181-6a78-4cdb-b4b5-c91a97efd423,d3d586f9-ffc3-4c74-8597-ecc248d393b7,c2,c3,27,?,?,surb={'id': 'b6579b79-93e6-4c12-a6cb-d266cf4f53bb', 'route': ['p3', 'e10', 'i7', 'x11', 'p2', 'c2']}
1769503103.902813,RECEIVED,88342834-c3cd-42f3-a3ec-59b03074c98e,fc342ba3-5908-42b9-9825-193232dcad6b,c3,c2,27,p2,?,surb={'id': 'd0cb622a-a63a-484d-afa7-42b5f713f768', 'route': ['p2', 'e11', 'i7', 'x12', 'p3', 'c3']}
1769503104.105948,RECEIVED,27173b4b-c685-40cf-90f3-cc5af29cf22a,27adacfb-7cd2-4ac2-93ac-384df34a58ed,c3,c2,27,p2,?,surb={'id': '181c840f-e3a0-4475-a9e8-c11154fc810a', 'route': ['p2', 'e4', 'i6', 'x12', 'p3', 'c3']}
1769503104.2070916,SENT,c379e34c-48f9-49ab-9faf-f312a594aa3a,1735029f-cdf0-4840-acaa-77541add3892,c2,c3,3379,?,p2,
1769503104.2072437,CREATED,aa8f697d-5f28-45bd-879f-da223a1ab65b,7b0d9d45-36c8-4f09-bda1-41d4ce87f7b1,c2,c3,27,?,?,surb={'id': 'd62e54b9-1800-45ac-9ece-7428e6672a10', 'route': ['p3', 'e6', 'i2', 'x3', 'p2', 'c2']}
1769503104.288362,RECEIVED,a32b7f36-165f-454b-94e0-d37b09b8ef58,b18ae083-7815-43f4-a2c8-37faf172daac,c3,c2,27,p2,?,surb={'id': '1926abbf-f565-42d6-b2fc-4a8b360dba4f', 'route': ['p2', 'e12', 'i3', 'x11', 'p3', 'c3']}
1769503104.4147027,SENT,33b08ced-3b27-41bb-99ca-c393b7029a46,f38fc651-7707-4f52-b9fa-fced68fdd126,c2,c3,3360,?,p2,
1769503104.4148583,CREATED,3ed64dfb-7a16-48c9-9b6c-6af729b450a7,30cc8903-3436-4001-8d7b-561954e6fdcd,c2,c3,27,?,?,surb={'id': '97196ab7-0f9f-46ec-ab02-b72ec8fc006d', 'route': ['p3', 'e9', 'i11', 'x8', 'p2', 'c2']}
1769503104.7925067,SENT,6f7078fa-76a7-4122-8dda-8cb9b1bd5c47,48a941f3-6850-4742-914d-f08d35130930,c2,c3,3379,?,p2,
1769503104.7926743,CREATED,f7c7d1c4-5905-4374-9f93-08a703ba3b8e,0f2457cc-2501-4280-af96-b3e5ba75d1c5,c2,c3,27,?,?,surb={'id': '8014531d-5336-4c14-91c9-912002d1c886', 'route': ['p3', 'e7', 'i12', 'x7', 'p2', 'c2']}
1769503104.815789,RECEIVED,10edc1c2-cc01-4153-81fc-b11aca95cd95,9ffc1407-3493-4e3f-af4b-c2acc6bf4503,c3,c2,27,p2,?,surb={'id': '0858386f-67cc-4efc-8eb9-7a81750353f4', 'route': ['p2', 'e10', 'i11', 'x3', 'p3', 'c3']}
1769503104.8542385,SENT,fc3cbfb1-3556-4694-96a2-dffed87a14b6,92de3a4c-0158-4485-8ea7-6b4322baac54,c2,DROP,2024,?,p2,
1769503104.85437,CREATED,a209b0ae-b42a-43aa-832a-a060168983e2,4b486c5f-934a-40f2-abc1-cfdc2bcbbfcc,c2,DROP,26,?,?,
1769503105.115786,RECEIVED,31f88627-0d17-4ec2-89c6-f1545842bacf,5f05ea87-48c7-4d2b-ba6c-3ec9ffd46058,c3,c2,27,p2,?,surb={'id': 'aeb1cba9-35af-4bf9-ac62-121e9729eca1', 'route': ['p2', 'e9', 'i11', 'x3', 'p3', 'c3']}
1769503105.2504177,SENT,e33a30a2-1d72-4eec-8fa9-d4aab8cba48a,238a1d7d-42e1-4ba8-9d10-c9c095b80feb,c2,c3,3375,?,p2,
1769503105.2505608,CREATED,3e3852c5-2dd2-4e2f-a881-5756ae3c01e9,a5ec0d99-1882-4fc6-8273-9a8507db7cd8,c2,c3,27,?,?,surb={'id': '9d9cf67c-67aa-43e9-94e2-9c67481fcbc9', 'route': ['p3', 'e4', 'i4', 'x8', 'p2', 'c2']}
1769503105.3432305,RECEIVED,16dfffba-b940-47e2-ab57-992e221b8374,a713b563-75e4-499e-be71-9550ad4e7c0d,c3,c2,27,p2,?,surb={'id': '4d559417-ec45-4f77-978f-5387ab19d99e', 'route': ['p2', 'e7', 'i1', 'x4', 'p3', 'c3']}
1769503105.4564354,SENT,f9251276-fb0c-490e-a754-9953d75febb7,798fa08d-ea83-4374-9a28-88fad1ce3ae0,c2,c3,3368,?,p2,
1769503105.4565983,CREATED,6cfd3aab-e134-46ff-9f34-2b86b2461ad8,01954d75-7fb3-4d3d-9378-be991c0dc1b1,c2,c3,26,?,?,surb={'id': '77440913-6c72-45cb-bdd0-7df9c7ff11f2', 'route': ['p3', 'e12', 'i2', 'x5', 'p2', 'c2']}
1769503105.518149,RECEIVED,5750b17a-116d-45ee-b5f5-9072fd2a69af,865b7d89-1628-463d-933f-2876e1768cde,c3,c2,27,p2,?,surb={'id': '0f52ad29-7185-41ec-8656-f406248565bd', 'route': ['p2', 'e3', 'i12', 'x7', 'p3', 'c3']}
1769503106.0723014,RECEIVED,866a9a7a-7796-442f-b808-3066f7571f67,ad334672-c7c8-439e-b3aa-84314afb57f9,c3,c2,27,p2,?,surb={'id': 'f7bb1d25-88ca-4492-805c-4df1570eb360', 'route': ['p2', 'e7', 'i3', 'x3', 'p3', 'c3']}
1769503106.2161124,RECEIVED,e35e2e92-538c-4704-86bc-ce9f2c7b8692,f6ee1f9b-a5c5-422d-8e00-7945a7d2e035,c3,c2,26,p2,?,surb={'id': 'e02b7dd8-5563-4e09-9437-ffffea85af40', 'route': ['p2', 'e2', 'i11', 'x10', 'p3', 'c3']}
1769503106.3831394,SENT,37dea24c-f658-4633-a2dd-9e3b4c7829e9,43fd7e73-f380-4313-b4ae-9e7cc6219104,c2,c3,3360,?,p2,
1769503106.3832924,CREATED,9cd90273-00c5-44a4-9ad2-f0a087671dc5,90ff2d5c-53e9-486c-8c4e-33d1aedf3ed3,c2,c3,26,?,?,surb={'id': '7e36160a-6a11-471d-bb82-f2c4fdf54790', 'route': ['p3', 'e5', 'i2', 'x10', 'p2', 'c2']}
1769503106.4738283,SENT,c4702281-1c38-4af4-8f8e-68e0347ceeb1,df95e005-2fbd-4d13-9736-b939aac47f0a,c2,c3,3368,?,p2,
1769503106.4739559,CREATED,bf2d2fec-eb00-4d72-a6e3-8dc0a194e5aa,0e861510-d84f-4dd5-92dc-f59e1759dc25,c2,c3,27,?,?,surb={'id': '94ccae8f-a86a-4ed8-9ef1-2c838c37c41e', 'route': ['p3', 'e3', 'i5', 'x7', 'p2', 'c2']}
1769503106.8796034,SENT,ffaa3ed2-408e-43a3-a8b0-02cbb96c83fd,43fa8d5a-ecc6-4a04-a832-62e31f78b951,c2,c3,3375,?,p2,
1769503106.8797505,CREATED,72fa2d91-214d-4846-977b-525ce9c0dd43,fe829366-d4ca-475c-8b08-a9c6f1107e10,c2,c3,25,?,?,surb={'id': '1efeea2a-e963-490d-bc44-6c458f1e8326', 'route': ['p3', 'e5', 'i1', 'x2', 'p2', 'c2']}
1769503107.0422935,SENT,4a8da8ae-1621-42cd-bf6c-b1fbf4910452,7b985f28-186e-4bf4-bc64-5c0ac3523069,c2,c3,3399,?,p2,
1769503107.042441,CREATED,aa9fa085-dfe9-48f6-ab92-12a9f6c7d00a,6f2fdb05-8076-4be6-aa93-8ef636c9ebf1,c2,c3,27,?,?,surb={'id': 'c6db30e4-e34e-4a13-aaf4-1a271bd5f346', 'route': ['p3', 'e11', 'i9', 'x1', 'p2', 'c2']}
1769503107.2281609,RECEIVED,5d715d55-424d-4e44-a130-504ff8ac985e,5a10fe86-d075-4054-b9c6-2ec800dcfbb4,c3,c2,26,p2,?,surb={'id': '3b30cdf3-d90e-4324-8220-d9a8c68e1e1b', 'route': ['p2', 'e4', 'i6', 'x5', 'p3', 'c3']}
1769503107.348803,SENT,7bb5f074-0dde-47b5-b23c-2c618e7fd510,d0bd85df-d8f5-4457-ac9e-a58d74e1ad6a,c2,c3,3392,?,p2,
1769503107.3489797,CREATED,07a01623-a93f-42b5-97b7-58369ab1a2f2,3501db5f-ae55-47e5-88c1-e0fe2fccc2e7,c2,c3,27,?,?,surb={'id': '6dfd4f4b-b94f-408c-9c20-4bac6702cc95', 'route': ['p3', 'e9', 'i3', 'x11', 'p2', 'c2']}
1769503107.4973698,SENT,b6dc1f47-1cd3-4a59-9528-9c75abc9c889,34a0a80b-5ecd-4f8c-afde-031bc19413a4,c2,c3,3361,?,p2,
1769503107.4975178,CREATED,3b8e155c-bd92-4e86-9509-ac166a0865c9,dc6e9614-593e-4841-a6f1-322290eeb499,c2,c3,27,?,?,surb={'id': 'c8aed059-173a-45da-b770-824515f20099', 'route': ['p3', 'e3', 'i6', 'x7', 'p2', 'c2']}
1769503107.8178294,SENT,a36e18a3-5958-4368-80d0-9c931d329709,6a531700-57b7-4264-8ef3-5e253579a49b,c2,DROP,2035,?,p2,
1769503107.8179603,CREATED,2c7b9fc3-45c7-4ed1-9bd5-7bf91e51c13d,d16ccaff-037d-453f-98e2-3918b675b0f0,c2,DROP,27,?,?,
1769503108.0033941,RECEIVED,845cc93c-f20d-43b1-bf9a-33d437340b35,f074a5cb-d20b-4898-a615-fb4231b940a5,c3,c2,26,p2,?,surb={'id': 'd2919e90-333e-41ca-88d9-569a6940b8f6', 'route': ['p2', 'e5', 'i11', 'x1', 'p3', 'c3']}
1769503108.0681014,SENT,8625cf85-9004-470c-818c-2f06f472beab,27fd666b-9277-4b2e-ba04-8d4a2178f0a4,c2,DROP,2037,?,p2,
1769503108.068241,CREATED,35456b9d-d7e3-421f-875d-856a9c8719fb,1dc28943-b5e6-494b-857f-c33d3207f565,c2,DROP,27,?,?,
1769503108.2112439,RECEIVED,b0e58c3a-889d-4f89-8465-e722ddb0953e,4734d019-b0dc-4a3a-8aa1-5abbef7d26b3,c3,c2,27,p2,?,surb={'id': 'bbd206a2-313c-4613-807e-13be77329022', 'route': ['p2', 'e9', 'i4', 'x5', 'p3', 'c3']}
1769503108.451589,RECEIVED,242bca54-3c2e-4058-918f-3279f0cdf2ac,7828849a-b0af-4303-ac65-e3ba3afc7eca,c3,c2,27,p2,?,surb={'id': 'ac5c21cf-41b6-48c4-9876-efe66303cde9', 'route': ['p2', 'e3', 'i11', 'x9', 'p3', 'c3']}
1769503109.135211,RECEIVED,86b20eb7-34b7-4d0f-8af4-4d9a6c2dff3b,5a6c8256-fcec-4ee9-a5b1-53554b28af35,c3,c2,27,p2,?,surb={'id': 'e770b168-adb2-4bb5-9b4c-ca426b6ab978', 'route': ['p2', 'e8', 'i4', 'x2', 'p3', 'c3']}
1769503109.280951,SENT,bd9108f8-3e93-445b-a98c-f55d4b5c1676,23507126-5b1c-46b8-b66e-72e4191cff50,c2,c3,3363,?,p2,
1769503109.2811224,CREATED,a707f2f9-ff84-4489-8c52-b33d3b169a13,3e3771fd-9574-41d0-90c0-fb8f19c9c579,c2,c3,27,?,?,surb={'id': '54b4de7a-988b-4974-be1b-659af2693970', 'route': ['p3', 'e9', 'i7', 'x6', 'p2', 'c2']}
1769503109.3980148,SENT,f27193a4-68b8-499c-afea-8d274b82186b,b4181a46-c638-4c33-80c2-34a6e4647f6a,c2,DROP,2023,?,p2,
1769503109.3984172,CREATED,a625edae-34d2-41ad-948e-26e8ade8d914,0b5f2357-6273-4af7-9124-c58349816603,c2,DROP,27,?,?,
1769503109.5481255,SENT,936f6751-65c7-452e-89a9-8ae5d4d23bcf,42b8eda3-56cc-4375-8f40-de5e4aa9bf01,c2,DROP,2032,?,p2,
1769503109.5482733,CREATED,a66bdbcc-5b8a-4b02-8621-d03c0e3bcd23,7fa347de-f794-4f37-9413-eef1ab51553c,c2,DROP,27,?,?,
1769503109.716919,RECEIVED,4adc8be2-446c-4607-bd36-61eb46c72eb4,a5c98585-1e16-4a67-8295-6c4f5809b0aa,c3,c2,27,p2,?,surb={'id': 'fc75bf7b-76b9-47bc-94c1-7dd4583d58a2', 'route': ['p2', 'e2', 'i1', 'x5', 'p3', 'c3']}
1769503109.857498,SENT,c0b1a997-68db-438f-91bb-0e1e5728741b,c1377f08-60e8-42a4-809b-43d6cb36e595,c2,DROP,2024,?,p2,
1769503109.8576565,CREATED,a9417e1c-e18b-45c3-9aad-4eb94ffe2707,a801570c-aeaa-4f6a-8814-795f18f7b156,c2,DROP,27,?,?,
1769503109.8839772,SENT,66110428-114b-4bcf-a05a-fee061a86573,e1f7a37c-512a-457c-b91a-0e1b26293225,c2,DROP,2014,?,p2,
1769503109.8841424,CREATED,963f0669-98e4-4cc6-84f0-83be7ef068ef,ee5fe483-231e-473c-b73d-4cf29a255ea2,c2,DROP,27,?,?,
1769503110.0348625,SENT,457aaf56-4c9b-4d4b-a4e9-dcf118086787,7d60eb45-1a75-4415-90a2-c0541283060b,c2,DROP,2025,?,p2,
1769503110.0350163,CREATED,91c29f6b-7662-45cc-bd9e-9ec98a0cf2fe,51f3a0f3-c755-4c6c-a8af-3582db01f300,c2,DROP,27,?,?,
1769503110.1699953,SENT,83ecf844-9f10-461c-8fed-5d1027abed92,2674a646-ecc1-407f-b7fd-60add5800e2d,c2,c3,3369,?,p2,
1769503110.170196,CREATED,36fe2eee-2fea-47cc-9095-c183f28a2dce,d66135e6-eeb8-4dd3-838d-a40995b16a67,c2,c3,27,?,?,surb={'id': '27df3cce-82df-417b-9088-1b6ab0663246', 'route': ['p3', 'e2', 'i2', 'x11', 'p2', 'c2']}
1769503111.0483186,RECEIVED,492dc1b7-e092-4291-9d0b-9a7570a2d0a1,3092944f-7e7c-4eda-8f43-bc091fe00f33,c3,c2,27,p2,?,surb={'id': '2cca44f4-4a77-4868-81c6-9e0d960f37ad', 'route': ['p2', 'e2', 'i7', 'x11', 'p3', 'c3']}
1769503111.156287,RECEIVED,8672a6a0-38ae-4189-95c9-d4059bfa55aa,fa0c3534-cfc7-4254-8838-97c5cad5f042,c3,c2,26,p2,?,surb={'id': '22baf3bb-cc32-4d54-9f67-ec4fd85545e9', 'route': ['p2', 'e7', 'i3', 'x8', 'p3', 'c3']}
1769503111.27088,SENT,656277b6-118f-4387-907c-5aefa088fbad,625a427b-0ae2-4779-a98e-6cf960b81f1b,c2,c3,3363,?,p2,
1769503111.270989,CREATED,7f7cd1e2-3ab3-4ad4-8b95-1e894f9cb84c,f2a63ece-5f27-4131-9598-3fa26b0a50d1,c2,c3,27,?,?,surb={'id': 'e84ec02d-e6ae-4ebc-936b-4e2adc4745fe', 'route': ['p3', 'e3', 'i9', 'x3', 'p2', 'c2']}
1769503111.323957,SENT,68aa8d4b-1899-4bd7-b2a1-4a04332ff662,827aed0b-fe98-4070-8502-f27195c4924b,c2,c3,3391,?,p2,
1769503111.3240082,CREATED,a0697e2c-5783-43c5-bedc-bf8eacbdf4fd,802b8b8c-57e3-4f19-be31-b8f5c6399cd9,c2,c3,27,?,?,surb={'id': '84fff358-44a4-4f9f-af06-2423e0dfea3f', 'route': ['p3', 'e5', 'i4', 'x9', 'p2', 'c2']}
1769503111.4329827,RECEIVED,ee6cf966-c8c4-4d4b-8d2a-61b22d09cb6c,1c6fd95d-93e4-45b6-a1c8-48018e039895,c3,c2,27,p2,?,surb={'id': '35142ac5-17d7-4f26-ab17-ee4d22f6d083', 'route': ['p2', 'e3', 'i7', 'x6', 'p3', 'c3']}
1769503111.525599,SENT,45d6d0af-a75d-4c57-9fc0-9157f5bfe378,830884b5-ce2a-4abb-834e-8d4a65e97206,c2,c3,3399,?,p2,
1769503111.5257466,CREATED,be711d90-7f58-480c-b6df-d2bdea780e01,d6e23ca9-ebb5-49dc-85ab-b85804686886,c2,c3,27,?,?,surb={'id': 'cd6a8c43-e84b-4f6c-bb91-4fdda3d52b88', 'route': ['p3', 'e3', 'i12', 'x11', 'p2', 'c2']}
1769503111.6399577,SENT,4cd8f42e-9068-428a-a93e-b89434864594,3aceb151-09c8-450e-b496-59d2be420330,c2,c3,3405,?,p2,
1769503111.6408808,CREATED,b15f609b-b3d9-4c5d-a24a-9ecf45bcc19b,a4171669-b9c6-4485-864f-f9cf96669cb6,c2,c3,27,?,?,surb={'id': 'fec0d7c3-9884-448d-ba80-69e9bacca7cc', 'route': ['p3', 'e2', 'i5', 'x6', 'p2', 'c2']}
1769503112.1775646,RECEIVED,424482f9-3336-47f3-b34e-a2a6e9d51984,8f2eb7e7-7c67-4ea8-a996-6c719804316f,c3,c2,27,p2,?,surb={'id': 'cd964325-0e91-41ec-8d64-ffd3c531ed67', 'route': ['p2', 'e6', 'i3', 'x10', 'p3', 'c3']}
1769503112.3585424,SENT,e353da12-20da-4d1f-bfa6-3f76a9484390,0c657f63-341e-473b-92a2-cb59545e874f,c2,c3,3368,?,p2,
1769503112.3586426,CREATED,76b9b2b1-595c-4f90-bbbc-0501b4679e03,8566d125-23df-4183-baf8-d46270a4ced6,c2,c3,27,?,?,surb={'id': '9b9bfe21-93c9-4bd7-8332-0a5a85487dae', 'route': ['p3', 'e12', 'i7', 'x1', 'p2', 'c2']}
1769503112.6345336,SENT,b1f668ca-21a7-4195-af00-364dbbbbdfcb,21915193-7f8b-4350-a14c-3453d3b5f77a,c2,c3,3387,?,p2,
1769503112.6347024,CREATED,7e074cf6-056b-4b01-8d02-483a44e5aa99,1394e252-dc3f-4d86-bdd2-b035480e9363,c2,c3,27,?,?,surb={'id': '95647721-2427-4936-a273-582432932543', 'route': ['p3', 'e8', 'i8', 'x12', 'p2', 'c2']}
1769503112.7294312,SENT,f46e5d06-eb41-455e-925f-d470d7273d96,b9f4aba6-9a3f-47ed-9f87-05b7a73dc0fb,c2,c3,3388,?,p2,
1769503112.729582,CREATED,40868a7c-a9dd-45a5-8ff2-f45d18838cc3,d521fc85-1970-4016-a896-e03527a84a56,c2,c3,27,?,?,surb={'id': '9127e4bb-1b0c-49db-a1ea-28ef03be0145', 'route': ['p3', 'e4', 'i2', 'x2', 'p2', 'c2']}
1769503112.7955315,RECEIVED,ab40fc5b-34fa-4ea6-b216-e26215206031,5fbbf3ee-a6eb-40b5-bcf0-cb0a0adb5297,c3,c2,26,p2,?,surb={'id': '2d4b9686-a956-4499-981a-8c05ef1ff06b', 'route': ['p2', 'e10', 'i9', 'x10', 'p3', 'c3']}
1769503112.9811778,SENT,9264dacf-2489-4449-ba89-658fc8a464c2,752f1b13-1a18-4192-bf63-9d52b6b1afa5,c2,c3,3356,?,p2,
1769503112.9813244,CREATED,df5b23af-18bf-46e8-bcc6-2216de4c7b42,8a5aebcb-3a37-4488-88a9-ba476568b5d5,c2,c3,26,?,?,surb={'id': '490d6555-0483-4df2-b393-84d0654fa9ca', 'route': ['p3', 'e9', 'i4', 'x7', 'p2', 'c2']}
1769503113.0434196,RECEIVED,3337f828-b020-4cc9-a80f-4748d4439355,4d2900d8-13e9-4358-a9ec-e831a760e213,c3,c2,27,p2,?,surb={'id': '7394c482-7877-47a2-b872-4590471f0390', 'route': ['p2', 'e3', 'i4', 'x8', 'p3', 'c3']}
1769503113.0725868,SENT,8b24281f-8c20-4981-8387-b8bb335015ad,929f1216-a66c-4204-a168-3d81c6af1c97,c2,DROP,2023,?,p2,
1769503113.072715,CREATED,b98a5dd4-542e-4cba-8a46-3e22f3c2b6fc,328bcbf7-f6ca-457e-891b-3e12007b58f2,c2,DROP,27,?,?,
1769503113.3081741,SENT,98011852-fc14-4ab9-9d0d-e9a59c0f065f,9c0f86e4-427e-40e0-81a8-bd5025b2e013,c2,DROP,2027,?,p2,
1769503113.308291,CREATED,92277d90-729a-4518-84af-b2e17718e520,64a068bf-5c31-4e13-8515-04b6f2eeb0b0,c2,DROP,27,?,?,
1769503113.346545,RECEIVED,d7c61aff-2c11-430c-982c-5f448657b555,8f6bda95-a166-4caf-8ab1-b24b9778b219,c3,c2,27,p2,?,surb={'id': '471fa950-73ca-4196-9180-2b02a4fa9379', 'route': ['p2', 'e4', 'i5', 'x8', 'p3', 'c3']}
1769503113.355366,SENT,8c962a60-ae75-4f1d-949e-2fa47e8c4f2a,4208f99a-eb12-46c7-888d-a88052c39c1e,c2,DROP,2028,?,p2,
1769503113.3555083,CREATED,9da1fa71-9842-42de-a905-1adf5151b7f5,2a95ade9-8c25-4558-ba51-8fbad1efe85b,c2,DROP,27,?,?,
1769503113.582499,RECEIVED,c2e4a4eb-017d-4832-87c9-1e6329760da3,d13b2a9b-2603-4c9a-b541-182f34d2334f,c3,c2,27,p2,?,surb={'id': '18b9aa2c-6271-47d7-9882-e1a692866f11', 'route': ['p2', 'e8', 'i5', 'x5', 'p3', 'c3']}
1769503113.5846584,SENT,27742754-7e89-46c7-93a3-bf5261876620,8685695d-c7b4-415b-a58b-5025381709cc,c2,c3,3381,?,p2,
1769503113.5848022,CREATED,cd782835-e8fb-4540-8e8c-9ebb5277bbbe,0cb004cc-6b5e-450d-bf1f-b35a112928bd,c2,c3,26,?,?,surb={'id': 'b72dfc33-d915-4bb8-be42-37a085396c45', 'route': ['p3', 'e11', 'i2', 'x8', 'p2', 'c2']}
1769503113.597682,SENT,bebd322d-e82e-479c-885d-95215e7e132d,840c1d9c-6f4c-4960-9116-0dc198d072ab,c2,DROP,2021,?,p2,
