timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769473489.546307,SENT,a0b5278b-7cc7-4aba-bd65-c52dfebb442c,388d7224-a68c-442d-8715-f892bd2c7ef7,c1,c2,3370,?,p1,
1769473489.5464675,CREATED,6e3c9fcc-68b8-4477-8603-38224e6084f0,3147b844-ef39-4185-a216-6d2e07586edc,c1,c2,27,?,?,surb={'id': '1e85c28a-2e60-41a3-824a-18e7f0d32d18', 'route': ['p2', 'e7', 'i6', 'x1', 'p1', 'c1']}
1769473490.730005,CREATED,d855bfa1-d7a3-4ca9-b4fb-fb593f5943e2,8b94c7f5-8357-453c-9b08-297adad6f875,c1,c2,26,?,?,surb={'id': '0e459de1-f89f-4cd1-894b-095c0fb587b2', 'route': ['p2', 'e11', 'i10', 'x3', 'p1', 'c1']}
1769473490.8454735,RECEIVED,ce7d0492-c373-4e02-9884-e6f174c90050,ae8e1c4a-2aa4-410a-99e5-7b266e4cbe6e,c2,c1,27,p1,?,surb={'id': 'cebae44d-4630-4184-84cc-915d47f0fbe5', 'route': ['p1', 'e5', 'i4', 'x7', 'p2', 'c2']}
1769473490.9830766,RECEIVED,054cd2c0-3429-4ab0-bc51-81d827c227fe,2cea5926-ab10-4080-9e84-c176e161a0b3,c2,c1,27,p1,?,surb={'id': '1a7baec6-d5ab-4d90-a950-92166e20badb', 'route': ['p1', 'e5', 'i11', 'x3', 'p2', 'c2']}
1769473491.3123853,SENT,573469eb-2ac1-4147-91dd-4c8ac20d0987,eaa6c9c3-2498-4624-9eba-d27a84fbf028,c1,c2,3400,?,p1,
1769473491.3125143,CREATED,fe8240cc-c648-46c0-91e6-cee4204449c6,eba60946-43dc-4c7e-bd43-85c8e41c83ae,c1,c2,27,?,?,surb={'id': '0c0892b1-4095-4a09-a62a-749cbaada1af', 'route': ['p2', 'e11', 'i9', 'x8', 'p1', 'c1']}
1769473491.5772207,SENT,1949f139-f68f-45f9-a8ea-98eaf27b6956,ff503157-0d52-4be4-a01c-95646ff2b1d5,c1,DROP,2015,?,p1,
1769473491.5774453,CREATED,356611c9-d016-4982-ac32-01e2d263f10d,8d82cb93-147b-4b72-a222-fc1afa1007c5,c1,DROP,26,?,?,
1769473491.608713,SENT,214adf09-f933-4d7e-9c52-65f515ff8a46,05fc37fc-5d08-4fbf-b86d-6f873f2476f4,c1,DROP,2031,?,p1,
1769473491.6088421,CREATED,bb16d876-e891-494d-83a6-a63df50912eb,dc673f79-8166-4ece-ac43-ff5d395e91f1,c1,DROP,27,?,?,
1769473491.7286353,SENT,93786b0c-e2c0-4a67-92fb-c678c1bdbeb0,0d0055c3-2b12-4281-a68b-295ed967576e,c1,DROP,2014,?,p1,
1769473491.7287695,CREATED,818af494-55f2-4001-acd6-e07ac78781e3,25c6273f-9974-40de-ac95-954399285f5b,c1,DROP,26,?,?,
1769473491.8523226,SENT,ff009d9f-0f1f-4227-b38e-779089698d2c,68939cff-981d-42c2-bd3c-e14df3eb847a,c1,DROP,2019,?,p1,
1769473491.8524423,CREATED,79348d39-9e77-4d39-9b03-77f6e538a1b8,19674c43-2d63-4c2e-bbc3-53d5111b87ff,c1,DROP,27,?,?,
1769473491.861573,RECEIVED,54b67d48-c132-468a-92f5-e7cc189b87aa,6feb3a7f-da7a-4236-8c75-f3844b7671d1,c2,c1,27,p1,?,surb={'id': '75428a5c-33cf-41a3-9212-29d7f3266289', 'route': ['p1', 'e8', 'i10', 'x5', 'p2', 'c2']}
1769473492.1305206,SENT,1e757e07-c0d3-4987-a54e-f39a6aaf6737,9c6b95ce-e9e5-4243-bb46-83cfac0c747c,c1,c2,3363,?,p1,
1769473492.130692,CREATED,bf458b49-7aab-449e-bce0-0eb1cb432252,2ae5da90-7133-4eca-898e-fe8c7cbf6905,c1,c2,27,?,?,surb={'id': 'b0c33488-f6c3-4eb4-bfd9-ba8b98f9009a', 'route': ['p2', 'e1', 'i2', 'x9', 'p1', 'c1']}
1769473492.3082561,SENT,1034d184-b849-43a8-99da-a8f9b48ded3f,323b37d7-e7b6-4dde-b9ee-f6803a7af38a,c1,c2,3385,?,p1,
1769473492.3084018,CREATED,6b075dcf-f7f7-43a9-b831-725b864680b1,d5e18b60-5c8a-4267-ac2d-6ea94bb987f6,c1,c2,27,?,?,surb={'id': '6e248d70-222c-4208-ad0f-603f8e4b2785', 'route': ['p2', 'e12', 'i5', 'x9', 'p1', 'c1']}
1769473492.5966601,SENT,b71a2ff4-1bd4-4a7f-9f18-cc49a8bb1de1,5b891f1d-e75f-4b2d-b111-4c3931c1b6ec,c1,c2,3387,?,p1,
1769473492.596809,CREATED,a97c2a0e-29e0-43b3-8e7f-d1caa814d492,f2f4cc91-f78c-4d7f-bb22-e4e92984ce8d,c1,c2,27,?,?,surb={'id': 'daf5cacc-e500-4b45-b213-78fd4ab9213a', 'route': ['p2', 'e11', 'i11', 'x2', 'p1', 'c1']}
1769473492.7788358,RECEIVED,8915b4c2-0555-4e1e-aa7a-1a03fa84505f,652d1a2c-21a4-4351-9342-ba8b75baa580,c4,c1,27,p1,?,surb={'id': '84ad80f0-da55-47dc-ac3c-1ab7311ffe28', 'route': ['p1', 'e1', 'i11', 'x5', 'p1', 'c4']}
1769473492.998902,SENT,13163cac-fe4a-4922-88df-b53ed75d3bf8,9aaa1d91-0353-4855-ae61-8644639f4df0,c1,DROP,2028,?,p1,
1769473492.9990313,CREATED,e7287edb-b536-4e07-98be-cb4546d6333e,2e9dc554-121d-410a-8efd-810d4e2333a1,c1,DROP,27,?,?,
1769473493.3410866,SENT,ce4499bc-c60d-4248-9136-2bd9911b0747,a0691f73-22d7-4eea-8f73-a44b7ec33006,c1,c2,3368,?,p1,
1769473493.3412507,CREATED,44e0bcff-b536-4f59-9973-e06ba1691653,2c6156c2-a98c-461f-9a51-24309af8e3c0,c1,c2,27,?,?,surb={'id': '07279a11-f956-48f6-be09-3bf7d88c66d1', 'route': ['p2', 'e5', 'i5', 'x7', 'p1', 'c1']}
1769473493.3555136,RECEIVED,21685a1e-7ab3-471b-8e39-1e40f180c686,254d3dc9-20a7-49de-8e7e-a8e9792b938a,c4,c1,27,p1,?,surb={'id': '40d1ffda-4123-4c32-bb77-4840be9a8003', 'route': ['p1', 'e7', 'i10', 'x10', 'p1', 'c4']}
1769473493.5948863,RECEIVED,3d352324-dfbd-4aa8-b5f7-ed4418f35906,2db40715-6400-4d80-a682-c8837590d03a,c2,c1,27,p1,?,surb={'id': '2a23bb4b-e89e-4da5-9cdd-5219fe74752e', 'route': ['p1', 'e11', 'i10', 'x12', 'p2', 'c2']}
1769473493.7014868,SENT,0f44646b-9db4-44bd-a4ff-09efe4fcb117,d2bd5868-8092-4828-97d7-a7bdd8de7312,c1,DROP,2032,?,p1,
1769473493.7016191,CREATED,88d2e2d6-9f65-46aa-bf77-ddc4f1eeab04,f0a4a754-58ee-49b0-9046-c3b9b3fcfa01,c1,DROP,26,?,?,
1769473493.7619865,RECEIVED,27d5562b-9999-4e7d-9ab4-15dc0781c341,33d4457c-5a26-4df3-a64b-5b3b029edc84,c2,c1,27,p1,?,surb={'id': '877ca102-698b-4634-b77f-5b1a543bc911', 'route': ['p1', 'e3', 'i2', 'x5', 'p2', 'c2']}
1769473494.1300879,RECEIVED,9f2baec9-9122-4337-b53e-1ed0ed56f4dd,159e8da8-9268-4a04-a8ed-3283c90e19cd,c4,c1,27,p1,?,surb={'id': 'e4d30a54-6e0a-4c3e-a82e-053adb4066ca', 'route': ['p1', 'e4', 'i9', 'x8', 'p1', 'c4']}
1769473494.3990176,RECEIVED,03b6af9d-0e32-4b3b-a0c5-66cf1c520107,dc04dd11-c011-4341-8bcf-473126c490e1,c4,c1,27,p1,?,surb={'id': '67750a40-ad5c-402e-9598-806509d846cf', 'route': ['p1', 'e2', 'i3', 'x10', 'p1', 'c4']}
1769473494.4175994,RECEIVED,898eefd4-305a-412b-be46-1f19fd0da0b5,7a9e1cd2-6179-48ad-8bd9-71f90a8cc7bd,c4,c1,27,p1,?,surb={'id': '9737b96d-fea2-4f5d-929b-4cb45bbc63e4', 'route': ['p1', 'e12', 'i2', 'x5', 'p1', 'c4']}
1769473494.5849557,RECEIVED,72acfd5a-7e7c-4305-a083-14b477c5dd57,780364f6-d692-4094-b52e-578b57432c52,c2,c1,27,p1,?,surb={'id': '4bb68adc-adb6-48a2-aa2e-3a138d51ebec', 'route': ['p1', 'e11', 'i5', 'x3', 'p2', 'c2']}
1769473494.8514252,RECEIVED,a3530af6-d674-4a3d-866a-6290adef10bc,635e2b32-2781-4126-8f2f-d2601432541e,c4,c1,27,p1,?,surb={'id': '1f16f692-e707-4328-86b3-6377050179ba', 'route': ['p1', 'e10', 'i8', 'x4', 'p1', 'c4']}
1769473494.9084089,RECEIVED,37490b1f-a31d-4a4c-bbcb-06f80c09d486,1d3e7fc9-d257-41b1-beeb-c5c1c5426cfa,c2,c1,27,p1,?,surb={'id': '35b35ccd-4f0c-4542-9e41-ca233ca5f77d', 'route': ['p1', 'e12', 'i7', 'x11', 'p2', 'c2']}
1769473495.0147045,RECEIVED,cd4d48a2-79cc-4fb8-bfee-8dd907c4a126,0d49b60b-8561-4045-a382-f75e760b5b82,c2,c1,27,p1,?,surb={'id': '5e4f6387-f5dc-4e62-bc6a-caf5e726ffc2', 'route': ['p1', 'e12', 'i1', 'x2', 'p2', 'c2']}
1769473495.0588765,RECEIVED,bde1a45b-7ac7-48e8-aa6c-ba9f5caa194b,8123c5a8-3272-4d84-9935-49d111005d48,c2,c1,27,p1,?,surb={'id': 'ef8af476-6e2f-41c2-b798-d8fc3b726b2b', 'route': ['p1', 'e3', 'i1', 'x5', 'p2', 'c2']}
1769473495.1666365,RECEIVED,190e23c8-d693-44ca-a70a-436b0901a3e6,ad4d633e-22be-4d1a-9423-ab34d846e970,c4,c1,27,p1,?,surb={'id': 'df9e21c9-3a6d-4a14-8e2d-edd4d0a5c87a', 'route': ['p1', 'e9', 'i12', 'x10', 'p1', 'c4']}
1769473495.2013803,RECEIVED,43e3230a-4bb5-4cf7-98a9-ba6631f7ce63,a1d150b9-1b93-4b11-b6e5-670086a0875f,c4,c1,27,p1,?,surb={'id': 'fcccee6d-0706-4451-90a6-da32723800c8', 'route': ['p1', 'e12', 'i3', 'x11', 'p1', 'c4']}
1769473495.3155525,SENT,d003db44-9381-4e51-b485-c95ee41e674a,9d1643e8-79a9-4a5e-88b6-e4f392225ee7,c1,c2,3359,?,p1,
1769473495.3157086,CREATED,88e23647-98c1-4db0-86d6-660cb8881eff,a544662a-daf2-4ffa-aaef-2bf097733324,c1,c2,27,?,?,surb={'id': '1a0cd0ac-ac41-43fc-95f3-1670eb4a9f03', 'route': ['p2', 'e4', 'i3', 'x3', 'p1', 'c1']}
1769473495.3684142,RECEIVED,75d3cc45-7a6a-4de3-8568-4f76eea6cf2d,58b9bd4a-787f-401d-ae4b-f19079ff9f88,c2,c1,27,p1,?,surb={'id': '23db1438-219c-4198-af90-080dc08d0280', 'route': ['p1', 'e1', 'i12', 'x4', 'p2', 'c2']}
1769473495.380784,SENT,806cfc86-570f-4068-8961-88f1844e83ac,24fad2a6-4f3b-4a24-940b-3568dc968d9f,c1,c2,3401,?,p1,
1769473495.3809316,CREATED,f22b4ca6-3684-486e-a0a4-1eabf17e4c0c,b949b0ac-797f-46c6-9071-d7045edc282f,c1,c2,27,?,?,surb={'id': '0dcb6436-751e-44fc-97d7-b90546dbae33', 'route': ['p2', 'e5', 'i4', 'x11', 'p1', 'c1']}
1769473495.387904,SENT,fcd0b4f0-7fe5-40c0-bcfe-6647639f80b3,00870a41-6b01-4e32-972b-1051ff9917b6,c1,c2,3389,?,p1,
1769473495.3880844,CREATED,1d76f117-28c8-4d86-ae45-1a691a3f97d6,5abf0a70-91c5-4005-85e1-384b2217a708,c1,c2,27,?,?,surb={'id': '13aac30e-d5f1-40bf-aa80-a2fa25d71e0c', 'route': ['p2', 'e7', 'i3', 'x5', 'p1', 'c1']}
1769473495.4538727,SENT,47d45269-b7b4-4aeb-96ab-023d3c973562,e522a5ee-51e0-49e9-91ca-a80faf758106,c1,c2,3393,?,p1,
1769473495.4540236,CREATED,3f889969-e4bc-45c2-91a4-af3632bea0ce,86d744ab-6fe0-461e-935a-75afb17e2b6a,c1,c2,26,?,?,surb={'id': '1e71fd59-a1cd-4f9e-a0f6-b62928c0e340', 'route': ['p2', 'e12', 'i11', 'x10', 'p1', 'c1']}
1769473495.5178685,SENT,7ec0b6b9-c307-4d05-99c9-21bd2b3dd5e2,2cb46a45-6db0-49d0-b170-7ead6fab483a,c1,c2,3381,?,p1,
1769473495.518014,CREATED,a7c402cf-e3c6-47de-807a-5f26f61d3189,199dcf3c-a968-4112-9cac-ae8913249524,c1,c2,26,?,?,surb={'id': 'ea3f3c76-4234-411d-840e-c3d00d3d2683', 'route': ['p2', 'e10', 'i4', 'x7', 'p1', 'c1']}
1769473495.5494094,RECEIVED,1c80542d-ba7b-4e52-b956-54f87be97ad9,f4e73975-6222-4de1-b3e1-a7d8b6f8e094,c4,c1,26,p1,?,surb={'id': 'e7cddd9f-44d3-4dae-a142-6132923c9624', 'route': ['p1', 'e12', 'i3', 'x6', 'p1', 'c4']}
1769473495.566685,SENT,62aabbd6-6c86-45d7-86aa-d3d29e5bc016,7ea79fc0-b305-4d5d-8c09-632b8e4314b2,c1,c2,3391,?,p1,
1769473495.5668426,CREATED,de727622-05c0-421b-8ef9-42443aa691aa,79eaefe0-5919-4a28-b332-44f0bd805170,c1,c2,27,?,?,surb={'id': 'a3131f15-71c4-436b-ab13-6bf1fd4df98c', 'route': ['p2', 'e3', 'i5', 'x11', 'p1', 'c1']}
1769473495.8204823,RECEIVED,17e053a5-8ad4-4d65-a6f3-4d98ad32dd8b,d248249c-a9d2-420b-86ca-9e870f0e4c1c,c2,c1,27,p1,?,surb={'id': '93abd544-0d68-49a3-8f93-8c8ec524177c', 'route': ['p1', 'e12', 'i2', 'x2', 'p2', 'c2']}
1769473495.924934,RECEIVED,699c1987-09e7-4763-afc9-307e18b49f1d,cbefaad1-2b60-4aa4-9f7e-dcf0412a5e2f,c4,c1,26,p1,?,surb={'id': 'fc6850f6-a755-4c1f-95dd-2cddb6f48a89', 'route': ['p1', 'e11', 'i10', 'x1', 'p1', 'c4']}
1769473496.0133348,SENT,c3f51df2-3e4c-46b4-9dae-99baa5e90078,5a3064d7-13f6-4aed-9180-9827c85054ff,c1,c2,3383,?,p1,
1769473496.0134914,CREATED,69216ef8-c110-4609-a21e-2fa9f3b94737,2edbe61a-f967-45d2-9121-7b0a89f0a589,c1,c2,27,?,?,surb={'id': '0d7916d8-7a64-4349-b7d2-bb8fc85c1f13', 'route': ['p2', 'e8', 'i8', 'x5', 'p1', 'c1']}
1769473496.1969738,RECEIVED,3d87c9a0-99e3-4ccc-bedd-04a46ee6ab06,9f00de85-10f9-4ccf-8e36-3a156485cab2,c4,c1,26,p1,?,surb={'id': '4b022704-8781-45d4-9dc5-b82dadec35aa', 'route': ['p1', 'e12', 'i8', 'x12', 'p1', 'c4']}
1769473496.4838405,RECEIVED,1fb3fc5f-a424-423d-bac0-54659d685015,887748b1-27d0-4193-8794-ea94713894f4,c4,c1,27,p1,?,surb={'id': '7f312fe0-b202-4b99-8808-569a776b49a4', 'route': ['p1', 'e2', 'i1', 'x8', 'p1', 'c4']}
1769473496.836769,RECEIVED,5bf71799-5d85-4d5e-9816-7349f3673b89,67d6891f-2f2d-4b4a-a838-420b24d0b5d8,c4,c1,27,p1,?,surb={'id': 'eb272106-16fc-4a1e-af6e-a837d1d4665c', 'route': ['p1', 'e5', 'i4', 'x9', 'p1', 'c4']}
1769473496.9023814,RECEIVED,1c6cdc8c-c508-4f3e-9862-bed1e9584319,9ebc9280-f3a2-42e3-a6fb-47d73884923f,c4,c1,27,p1,?,surb={'id': '73665e3d-86de-41ea-abcb-1edf6ebf6108', 'route': ['p1', 'e6', 'i10', 'x1', 'p1', 'c4']}
1769473497.2082684,SENT,20c61edc-2095-4ae8-9386-5a5585ce3c18,694e662c-fd34-4baf-9caf-ecbd0113c97b,c1,c2,3387,?,p1,
1769473497.208429,CREATED,6437c8d1-e910-41e9-ab42-e8c31e5baebb,b20baec9-984a-4908-800b-95f9bb4fc81f,c1,c2,27,?,?,surb={'id': '0bf64652-7f73-4130-a5c7-b4a4d6774c8a', 'route': ['p2', 'e10', 'i7', 'x5', 'p1', 'c1']}
1769473497.342419,RECEIVED,488da002-9290-4b44-bf90-9bc725db171c,8e2d7014-1a88-4205-8281-db229807c800,c4,c1,26,p1,?,surb={'id': '9cfc4959-f02e-4c61-a1c5-0c73a0017b0c', 'route': ['p1', 'e7', 'i9', 'x10', 'p1', 'c4']}
1769473497.723195,RECEIVED,df673698-39c4-4b7d-b7d6-7dc7a8fac261,aebe85ae-87a3-433d-b2b1-a274f6cc90fc,c2,c1,27,p1,?,surb={'id': '79105b23-92ab-42fa-b1cf-8d09a1568237', 'route': ['p1', 'e10', 'i12', 'x3', 'p2', 'c2']}
1769473497.7442698,SENT,972820c9-5412-4a8d-a673-8dc6a899918b,d7440f5e-a74d-458c-b8da-c61fcee1d799,c1,c2,3395,?,p1,
1769473497.744419,CREATED,3cd3aa6d-a433-4867-898b-8893bc9ae45c,5bd61118-9148-47e6-bcf0-f8354edec3aa,c1,c2,27,?,?,surb={'id': '71ee32e5-fee6-4c0b-ac8c-ba1f133aaa96', 'route': ['p2', 'e6', 'i8', 'x7', 'p1', 'c1']}
1769473497.8183107,RECEIVED,c10c058e-fc9f-465c-a20a-fe988214f343,0267dddb-c036-4d45-8212-b4adbccdf924,c2,c1,27,p1,?,surb={'id': '7a37982b-6939-40bb-83f4-bf12528fb704', 'route': ['p1', 'e3', 'i5', 'x2', 'p2', 'c2']}
1769473497.8207865,SENT,f16e11fd-a185-4999-9747-4fac52ef6411,62575b4d-f57e-4539-a61e-0b8b599bbd40,c1,c2,3391,?,p1,
1769473497.820946,CREATED,ae93f0d6-bfac-4a7e-b7dc-07842d033aee,35975ea0-cc9a-44f9-9019-f6b7b57537c0,c1,c2,27,?,?,surb={'id': 'eace3448-b050-4dad-9b09-b4d766230d3a', 'route': ['p2', 'e1', 'i1', 'x5', 'p1', 'c1']}
1769473497.8863056,RECEIVED,f6f9da7a-2260-4f05-8cda-d52d054ffc12,f1581838-1eed-4733-ba82-4cde6849f652,c2,c1,27,p1,?,surb={'id': '15cdb90b-8dc2-41ea-b7a5-9772cf53e469', 'route': ['p1', 'e10', 'i2', 'x9', 'p2', 'c2']}
1769473498.1595285,RECEIVED,11ff31fe-b37d-4d21-9f32-d09bf105f520,9a49c298-561a-4819-8a70-bcfd98700c5c,c2,c1,27,p1,?,surb={'id': 'a34df8d4-b6da-4990-9006-b2694cd85145', 'route': ['p1', 'e6', 'i7', 'x1', 'p2', 'c2']}
1769473498.2611008,RECEIVED,d13f4330-611f-468e-bb95-c5abf0172982,15902200-69fc-4b99-aaef-bed7a8efea66,c4,c1,27,p1,?,surb={'id': '071e850f-bbed-43f0-8e52-ba78b6830504', 'route': ['p1', 'e8', 'i8', 'x3', 'p1', 'c4']}
1769473498.3391447,RECEIVED,563fbcc1-3a9a-4574-aab8-96036a3b6bb9,ce4518c0-4a9c-42b5-b377-3f4a33de5f48,c2,c1,27,p1,?,surb={'id': 'e787c6e0-7b83-4d80-98ec-f53c6b9e47c4', 'route': ['p1', 'e8', 'i5', 'x6', 'p2', 'c2']}
1769473498.358177,RECEIVED,54d8c217-d99b-484a-ab58-26c7cc7184d7,7ec0eaaf-3f90-4517-9615-9b0038c6edb3,c2,c1,27,p1,?,surb={'id': '2dd78571-2607-4847-959d-53449753f6b4', 'route': ['p1', 'e3', 'i3', 'x5', 'p2', 'c2']}
1769473498.578342,RECEIVED,088d7841-8b6c-4917-ba7d-b2920db9847f,f8b49d9e-0db5-4f43-b311-f9c3ac55859e,c2,c1,27,p1,?,surb={'id': 'd209bfda-9df0-4e6f-8aab-fd8692f5c857', 'route': ['p1', 'e3', 'i3', 'x4', 'p2', 'c2']}
1769473498.6250286,RECEIVED,815c7fbc-f32e-44b0-be7a-2e0d86ee798e,4fd6a1fe-5efd-458b-be23-07ea6899c177,c4,c1,26,p1,?,surb={'id': '5e698301-630e-4b01-abf3-90281bb37219', 'route': ['p1', 'e8', 'i12', 'x2', 'p1', 'c4']}
1769473498.6569462,RECEIVED,8d2a7ff5-15c2-4d15-b8ad-9986ffb3155a,36d0ac32-fa19-44bb-b008-fc21c62ec257,c2,c1,27,p1,?,surb={'id': '85a53055-3fc6-48b9-bcc9-34a3369c3e06', 'route': ['p1', 'e7', 'i3', 'x3', 'p2', 'c2']}
1769473499.0292587,RECEIVED,1639e93c-480d-4880-bd0b-0d6019e8a9a2,ff9a96bf-eef3-45f0-b0ce-8a7c0b64ddae,c2,c1,27,p1,?,surb={'id': '00584009-09a9-4a67-b726-fbfb94e6eea5', 'route': ['p1', 'e12', 'i8', 'x6', 'p2', 'c2']}
1769473499.0451994,RECEIVED,d1c90a5b-d26c-4a53-9ea5-878c57a221ee,86e0af03-9092-4adb-90ad-25807cc53ce5,c2,c1,27,p1,?,surb={'id': 'ec89be9d-6816-46dd-b63b-af7202070fe9', 'route': ['p1', 'e6', 'i4', 'x3', 'p2', 'c2']}
1769473499.0467377,SENT,b87f7f0a-794b-48c3-97ab-df1c768bace2,3e23ec2a-8ea7-4bc6-9254-ebb965500be0,c1,c2,3382,?,p1,
1769473499.0468826,CREATED,59bc19ae-f1c5-403d-8388-eb583e6e0d9c,d2f90d78-f6d9-43cf-8e6c-411b1dbcc1dd,c1,c2,26,?,?,surb={'id': 'ca8a3ffb-5560-4461-8500-06dde7d6179c', 'route': ['p2', 'e3', 'i9', 'x3', 'p1', 'c1']}
1769473499.255807,RECEIVED,c81eb393-1feb-447f-a16b-4ca39a04e1ed,1797bc89-f20e-4e2e-bcbb-7bbf0c3b1cb5,c4,c1,27,p1,?,surb={'id': '6693041a-ebfb-4c32-912c-9eca90c58765', 'route': ['p1', 'e10', 'i3', 'x3', 'p1', 'c4']}
1769473499.6434722,RECEIVED,99777780-961a-446f-8b5b-fd9b14514b81,118b70f7-cbf1-45b6-8f56-db7802faa8de,c4,c1,27,p1,?,surb={'id': 'a225f0d9-ae0c-4c0f-9585-03fd6deaa071', 'route': ['p1', 'e12', 'i6', 'x11', 'p1', 'c4']}
1769473499.82451,RECEIVED,b0b9d498-7718-4263-a178-ee24c229b3a0,8ca1675a-95a3-42da-99b3-a06ebb59ca25,c2,c1,27,p1,?,surb={'id': '7d2dac21-7868-4219-8b28-3efc5fd89325', 'route': ['p1', 'e6', 'i4', 'x6', 'p2', 'c2']}
1769473500.0014513,RECEIVED,bb472002-35a7-449a-9fe1-f7b3aea6a676,5c1db6e3-b72c-48cf-8b20-0351854ff30a,c4,c1,27,p1,?,surb={'id': '139d7666-f7ee-4408-94fc-8d41ca7f791d', 'route': ['p1', 'e8', 'i3', 'x12', 'p1', 'c4']}
1769473500.287756,SENT,34cb1e9c-cabe-4320-9231-a5d73b92c727,c286e2c9-6012-4d29-8ca3-face5cfa89d3,c1,c2,3359,?,p1,
1769473500.2879035,CREATED,8791d2c7-54a3-4a6a-a421-274dbb370b3d,8bed2bf3-9c63-42fa-b106-09d755f48ef3,c1,c2,27,?,?,surb={'id': 'e3dd2937-886f-4e12-b799-a8e9029fee63', 'route': ['p2', 'e11', 'i8', 'x1', 'p1', 'c1']}
1769473500.3265827,RECEIVED,ff1ecf3d-b16d-4db2-b651-912e59ff7c18,10e319c7-bf89-4790-b8ea-1db4c5b862fe,c4,c1,27,p1,?,surb={'id': '1b11eced-0773-4083-9a20-cd49456091b0', 'route': ['p1', 'e7', 'i7', 'x8', 'p1', 'c4']}
1769473500.481559,RECEIVED,e7f666bd-876d-4bbe-b98a-75db7b5e6f1d,ef952036-2144-4cbd-8d22-5623eee54191,c4,c1,26,p1,?,surb={'id': '5b54d428-7dfd-4833-8cf3-6578d75e3fbe', 'route': ['p1', 'e8', 'i12', 'x7', 'p1', 'c4']}
1769473500.5863714,RECEIVED,719982ce-bf16-4ab1-a67c-d51c5dc587a9,ec7055cb-8a4e-4249-8635-b20fd55ba090,c4,c1,25,p1,?,surb={'id': 'acdeda2a-eaf9-48c2-9031-74a28363e8b7', 'route': ['p1', 'e9', 'i6', 'x12', 'p1', 'c4']}
1769473500.6144319,RECEIVED,80214156-6e80-47e8-b926-927aceaf5aa6,9d4fe400-5822-4ede-9d5e-0f7c0d3d1fb4,c2,c1,27,p1,?,surb={'id': '57d600a5-20fe-41d6-b8db-393250a28a5f', 'route': ['p1', 'e9', 'i10', 'x1', 'p2', 'c2']}
1769473500.8994222,RECEIVED,cb308ca7-3d2b-43d7-886d-cc1bace5d851,b9713a58-df5d-494a-838a-b459d706ba5d,c4,c1,27,p1,?,surb={'id': '35401cc6-6ca9-444b-b6d1-36fa38f4ea71', 'route': ['p1', 'e11', 'i1', 'x7', 'p1', 'c4']}
