timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769443268.304964,RECEIVED,7234ede6-e460-4b9c-bfb1-5737b1d769b6,e5f3c071-fa1a-4b60-8ea7-4f670b3cdd4a,c5,c4,26,p1,?,surb={'id': 'c71fa1ab-ba1d-4a3d-be24-6092757f697c', 'route': ['p1', 'e5', 'i11', 'x5', 'p2', 'c5']}
1769443268.4256415,SENT,5e7aee9d-9223-4a5d-a1b2-de95bd59d6f7,c1c11874-8903-4aec-993a-9ffb1f918f77,c4,c5,3363,?,p1,
1769443268.4257984,CREATED,a962cc63-67df-46e6-9c90-08896f908707,b860aac4-7a25-4bcd-9468-c6e5b9cefd03,c4,c5,27,?,?,surb={'id': 'da72011d-2d57-4296-91e9-46971fbce3e8', 'route': ['p2', 'e9', 'i11', 'x3', 'p1', 'c4']}
1769443268.6906078,RECEIVED,d99bb0cc-9531-4bc2-8b80-04b54b1a27e4,6d85e623-714a-4914-9a5f-07437cef0410,c5,c4,27,p1,?,surb={'id': 'a99f36a3-7765-43d7-9da5-c243202654da', 'route': ['p1', 'e9', 'i4', 'x4', 'p2', 'c5']}
1769443269.185817,RECEIVED,e661e0eb-d1ee-44ec-b9b0-7596b21eb73d,074e9bfa-6b36-4157-a5fa-6e3cead1bea3,c5,c4,27,p1,?,surb={'id': '8b37bb7c-7c74-44c8-af63-2a883a774fac', 'route': ['p1', 'e4', 'i12', 'x9', 'p2', 'c5']}
1769443269.2230282,SENT,67985a25-8fd6-4f0b-809f-09087316f456,40931674-b952-4ae8-98be-4ff39319078e,c4,c5,3401,?,p1,
1769443269.2233684,CREATED,33617485-0203-43e2-ba7e-0291498a8364,51935d7c-2205-4388-a85b-d75e92843706,c4,c5,27,?,?,surb={'id': 'f328c8cd-27f4-49d2-8709-e343101daf3e', 'route': ['p2', 'e5', 'i1', 'x3', 'p1', 'c4']}
1769443269.6078699,SENT,a3d66579-5c90-43ad-b1df-0de78f9f175b,03384335-902e-416f-b5d4-79c7eb71438a,c4,c5,3389,?,p1,
1769443269.608016,CREATED,5c9b4171-ba81-4cd9-adb2-f05dc04abebb,0e688e72-59eb-4b78-ba37-609454c9cae8,c4,c5,27,?,?,surb={'id': '0753b636-106e-43be-ba9d-1a839bd03ed1', 'route': ['p2', 'e4', 'i4', 'x11', 'p1', 'c4']}
1769443269.8499856,SENT,b5570617-5af1-4cd0-a205-c023620435ef,4b03317d-76e9-4df8-abe8-b7a4c12203ba,c4,c5,3376,?,p1,
1769443269.8501675,CREATED,c642f65c-1f87-498a-90c1-56c43fb0f61a,42b08e1f-160f-43ac-b36f-fef1111315bb,c4,c5,26,?,?,surb={'id': '3cb07e30-5e0f-420d-a5aa-0b8e18b182d3', 'route': ['p2', 'e3', 'i10', 'x4', 'p1', 'c4']}
1769443270.1840994,RECEIVED,ce162f61-02fc-4980-bcd9-f65c588c51ef,437e2fb1-9251-47a4-afbc-c901c1bd4af6,c5,c4,27,p1,?,surb={'id': 'bd7faa70-438a-4913-a5a1-83a34162a117', 'route': ['p1', 'e12', 'i5', 'x11', 'p2', 'c5']}
1769443270.4503243,SENT,db498bdc-6e3c-4ac7-97b5-d16a0200773b,8115a1b6-2ab6-46fc-8f5b-5cfd8435bbe2,c4,c5,3380,?,p1,
1769443270.4504747,CREATED,670b0bcd-e738-4554-b560-97df8aacb5cd,d6d78629-9816-407c-89e3-e97a658b6db1,c4,c5,27,?,?,surb={'id': 'ccb84173-2050-4fd5-a5fc-feea486e0ffd', 'route': ['p2', 'e3', 'i10', 'x1', 'p1', 'c4']}
1769443270.6913855,RECEIVED,6d527b95-2fbb-4ff5-8ed7-234ecc006496,8eaa9e12-3481-45e5-85c8-d7caa2f4f4bf,c5,c4,27,p1,?,surb={'id': '040c19a7-e72b-4e14-aa03-98b8e5f11cab', 'route': ['p1', 'e10', 'i1', 'x5', 'p2', 'c5']}
1769443270.7182193,SENT,8dd6ce0c-5c4f-49f8-81a3-9d6e864a124b,27c102c9-6eb9-4771-83b5-868d9e64a8ee,c4,c5,3376,?,p1,
1769443270.7184398,CREATED,7483059a-675a-4cfd-a3d8-e5cd13e7c9f8,4a8093d3-1206-4b64-b506-6a0d2507ef68,c4,c5,27,?,?,surb={'id': '233e14ba-bc59-4c81-80f5-dc450b37f869', 'route': ['p2', 'e12', 'i2', 'x9', 'p1', 'c4']}
1769443271.3174238,SENT,27d7d2ab-bf2a-4be8-9a63-cabe24957fa4,ceeb1417-eff2-4510-98f0-e9878fa0d559,c4,c5,3383,?,p1,
1769443271.3175254,CREATED,6279c510-3dc5-4744-98af-e2b83f68cffd,6bcd3995-e501-47c5-aea8-b15c2cfcb512,c4,c5,26,?,?,surb={'id': 'e238d2e5-a4b9-4b58-95df-b3ecb35c2280', 'route': ['p2', 'e6', 'i12', 'x6', 'p1', 'c4']}
1769443271.3252704,RECEIVED,fef63e5f-b7b2-4e66-9a71-8edf94277504,c0a32320-020f-4ada-bd51-0911febdb455,c5,c4,27,p1,?,surb={'id': '9b67c76c-1d4d-49c7-bb4d-ad2a16cdccf9', 'route': ['p1', 'e11', 'i12', 'x9', 'p2', 'c5']}
1769443271.6608589,SENT,572f60e9-83ef-414d-b4fb-633bcf13924e,848b2f44-3518-4d8f-a3d8-231d2ce2240a,c4,c5,3383,?,p1,
1769443271.6610081,CREATED,061d5f6c-51ac-474b-bd70-a2e51bf1df32,9fc4b22d-46bb-4017-9e85-c037a701a274,c4,c5,27,?,?,surb={'id': '76f77b5f-dd07-4f5e-bd71-3220b589d671', 'route': ['p2', 'e8', 'i11', 'x9', 'p1', 'c4']}
1769443271.7709138,SENT,6be7184f-a58c-4c87-a9d2-f42f3ce5e5a4,b717ede8-dbe1-4549-b1b5-26c237b5383a,c4,c5,3392,?,p1,
1769443271.7710872,CREATED,c3648c72-a87d-4a5c-992f-f0117b3af72a,7df0889b-7915-4173-9ca4-200e2b45d40f,c4,c5,27,?,?,surb={'id': '5f87915f-d507-48c1-8879-7baa7be1e80b', 'route': ['p2', 'e10', 'i6', 'x9', 'p1', 'c4']}
1769443271.7888305,SENT,0481eb8a-699f-4954-b922-10561335b882,a42611da-1f91-4a1d-9114-5b735ac8ce51,c4,c5,3395,?,p1,
1769443271.7890134,CREATED,f2a0d731-ab53-4875-845d-0f1772567284,65a76283-b723-4b63-b2bc-66ae7e47260b,c4,c5,27,?,?,surb={'id': '1340d47a-5957-4b71-ba87-fe2beec01b38', 'route': ['p2', 'e2', 'i11', 'x10', 'p1', 'c4']}
1769443271.8274255,RECEIVED,d384a59d-e779-43c0-b0e3-f10b4ad6af58,25ef6c29-2a59-41c7-b68b-5b389cf01063,c5,c4,27,p1,?,surb={'id': '7d02fd21-e5c2-4ff1-a254-b7636e1c044b', 'route': ['p1', 'e7', 'i2', 'x5', 'p2', 'c5']}
1769443271.9032772,RECEIVED,3427b2ec-6f25-4ad6-bfa5-4ca79f2ae012,7fa8522d-5924-464b-8a3d-15ea7bd4a91d,c5,c4,27,p1,?,surb={'id': '23962b38-6922-4892-b4ae-fb2585be0159', 'route': ['p1', 'e8', 'i6', 'x3', 'p2', 'c5']}
1769443271.9466739,SENT,4dc1e9c1-fe5a-484f-b754-87f39b081d2b,6c2ba601-7030-42dc-9b44-a1b55dc0f014,c4,c5,3396,?,p1,
1769443271.9468307,CREATED,f0fffd3c-94d7-47f7-8e4a-dd10f26755d0,1e1231c7-975e-47b4-8629-7e04954aafe1,c4,c5,26,?,?,surb={'id': '4bccba98-b940-4b2b-83d2-789318eae1a1', 'route': ['p2', 'e3', 'i5', 'x11', 'p1', 'c4']}
1769443272.152995,SENT,2c682b50-4848-424f-b152-80b38bb1ea38,c3ffec37-b245-45af-bdc6-d5e363e8fced,c4,c5,3375,?,p1,
1769443272.153173,CREATED,c5b01191-7b5e-4bdc-a87d-1a795e154c5e,98997fdf-9644-4f77-9c2c-6e1511b2b8d7,c4,c5,26,?,?,surb={'id': '9c3eb715-6519-4db5-a406-8ff59dd61502', 'route': ['p2', 'e8', 'i10', 'x10', 'p1', 'c4']}
1769443272.376578,RECEIVED,3f31be37-8b7c-4750-ad10-f9e788e1c55d,24e03773-3019-4033-affb-9fd998016a50,c5,c4,27,p1,?,surb={'id': 'dbcb3496-a1e2-4805-b452-503918308fa8', 'route': ['p1', 'e9', 'i6', 'x4', 'p2', 'c5']}
1769443272.6041226,SENT,5209735a-4775-4234-bac2-d6ffe1ae9119,6789a353-4e87-4884-a834-686085e8d5d7,c4,c5,3384,?,p1,
1769443272.6042728,CREATED,15d15d89-fa52-4e54-bd6e-e333d431aa01,a65a0e00-2056-4141-b310-a8691d4e6bff,c4,c5,27,?,?,surb={'id': 'b72fbd6a-33e1-4384-8082-f7cd4801e894', 'route': ['p2', 'e8', 'i3', 'x6', 'p1', 'c4']}
1769443272.6057336,RECEIVED,2772b0ed-8c23-4106-9e8c-87c80b11a825,92374dc9-20fa-4cd7-b962-2fe79b0bbf48,c5,c4,27,p1,?,surb={'id': '10853a6f-3708-4439-b0a0-d63d151591a1', 'route': ['p1', 'e4', 'i12', 'x11', 'p2', 'c5']}
1769443272.8193038,SENT,948a6039-c38d-4c51-8277-e73da381c656,a15eba09-ebb0-4215-bc96-fdff62c906ab,c4,c5,3378,?,p1,
1769443272.8194513,CREATED,6afbb450-2019-4a50-9a20-9d734c12501b,0639bc28-f820-489e-9c5c-f37e2ebd64de,c4,c5,27,?,?,surb={'id': 'f7dac4a2-1a47-4d73-a324-4d12fcb89c08', 'route': ['p2', 'e7', 'i9', 'x7', 'p1', 'c4']}
1769443273.0185232,RECEIVED,59ee51a3-8633-4314-8589-84b4d3961d89,a8aed653-c32e-4cd6-89f6-518120f3767c,c5,c4,27,p1,?,surb={'id': '0c87f78c-5cfa-4a2d-bad4-61d3ced07455', 'route': ['p1', 'e3', 'i4', 'x9', 'p2', 'c5']}
1769443273.2584562,RECEIVED,92330821-ed13-44b9-bc10-e1a4d23b54c0,89e4a708-b6b9-4ba4-b193-61610f7c21c1,c5,c4,27,p1,?,surb={'id': 'dce9363a-965c-4dac-bf99-46bb29d3f180', 'route': ['p1', 'e11', 'i6', 'x8', 'p2', 'c5']}
1769443273.6827846,SENT,1de12b80-14a0-45ae-b841-0a6d2dab903a,1fa63c33-6fe7-4304-9d07-e5e5f53cd63b,c4,c5,3370,?,p1,
1769443273.6839635,CREATED,eeb4f5d6-2ad9-4107-9857-93c4fcd73b80,f544f928-5b3e-4d95-8b5c-e1d327733b7e,c4,c5,27,?,?,surb={'id': '77032ed7-05dd-4d67-b152-eaea6a1e53c7', 'route': ['p2', 'e4', 'i10', 'x1', 'p1', 'c4']}
1769443273.791872,SENT,f45b8e6d-7baa-4482-a38d-4e29597c18eb,aa556936-e9de-4fda-af15-2257ca95f80a,c4,c5,3389,?,p1,
1769443273.7920814,CREATED,c6725c4c-a464-4fa4-9beb-ee489b74fb5c,bea3c809-0541-400a-89d3-d7d196ac5883,c4,c5,27,?,?,surb={'id': 'e5918cbc-5180-4c7f-84c5-d5589d67e03e', 'route': ['p2', 'e7', 'i3', 'x10', 'p1', 'c4']}
1769443274.1500046,SENT,6847a5cb-ca2d-4574-a9d9-45ad4c695a61,09f1022f-b783-443f-8a3b-744462d78e09,c4,c5,3379,?,p1,
1769443274.1509552,CREATED,63fbc643-7be5-4fb3-866d-202244881849,f19e10c2-8363-4d88-983a-29e9b2a54039,c4,c5,27,?,?,surb={'id': '3d71876e-7029-4242-ab14-77e52b98f599', 'route': ['p2', 'e1', 'i6', 'x9', 'p1', 'c4']}
1769443274.1591024,RECEIVED,a3ac415e-3b59-43c7-9be4-7e22cf3dd740,3d3e2c85-174a-4e9b-9b5e-d23c6a5b2bf2,c5,c4,27,p1,?,surb={'id': 'fcc9db22-3266-43b2-b948-0f5c53cd6077', 'route': ['p1', 'e8', 'i9', 'x3', 'p2', 'c5']}
1769443274.1850822,RECEIVED,c61ab3d1-bb25-495e-91a2-74786dc9dcbf,bd0aa435-a8e9-4de2-b035-ed1c685c04e6,c5,c4,27,p1,?,surb={'id': '90b17f00-e4c3-4eb5-a319-56fbd0aba76b', 'route': ['p1', 'e3', 'i11', 'x12', 'p2', 'c5']}
1769443274.538469,SENT,cab2f216-4b28-44a7-868d-d13f6d8e5f23,4e267aa6-2b1f-4f00-b659-661f94c12fbc,c4,c5,3378,?,p1,
1769443274.538614,CREATED,ebef819e-87a5-4a9f-88dd-530d4e6c8599,28e1fbc8-cb4b-4e4f-a9ee-102d43c9607d,c4,c5,26,?,?,surb={'id': 'b10b4421-8993-4255-bb9e-180b4ef6d56f', 'route': ['p2', 'e7', 'i2', 'x6', 'p1', 'c4']}
1769443274.558587,RECEIVED,46b21228-b666-4dee-b5e1-e29213db6838,3b4eda01-40e5-4d90-9363-610da743bfec,c5,c4,27,p1,?,surb={'id': '34aeb244-7402-4ef8-9200-6aca12fa72f9', 'route': ['p1', 'e8', 'i12', 'x6', 'p2', 'c5']}
1769443274.7744932,SENT,57542b27-3b9b-442d-9310-4cf62fdaa2f2,ae02c2c0-fa1b-4b3e-9081-f11c2886559a,c4,c5,3380,?,p1,
1769443274.7746406,CREATED,ab11b0e8-ee25-4466-8820-1e83d725bb82,a4b6f136-e4ef-4a93-99d4-f8d3e25099fb,c4,c5,26,?,?,surb={'id': '65b4b5df-4169-41af-9389-3e6e1cadb213', 'route': ['p2', 'e2', 'i9', 'x6', 'p1', 'c4']}
1769443274.8879511,SENT,66931409-7c47-40af-8a9a-cae4c2bcb144,572ad043-565b-45f3-9941-c2951c40dfe1,c4,c5,3385,?,p1,
1769443274.8881571,CREATED,24f46eb5-8e97-47a4-b693-3e1b41da56c8,566ee152-6c8d-4444-898f-551e39aee99f,c4,c5,27,?,?,surb={'id': 'b02b618d-b98d-4df4-9d20-3f060772f89e', 'route': ['p2', 'e12', 'i6', 'x11', 'p1', 'c4']}
1769443275.2120981,RECEIVED,690c5b38-583e-48b6-9502-732b7fa90f44,10f99b32-6a0c-4e93-bcac-ad35fa1fb118,c5,c4,27,p1,?,surb={'id': '70ad5d8a-7a78-40b9-80b5-311db35f364a', 'route': ['p1', 'e5', 'i8', 'x2', 'p2', 'c5']}
1769443275.3154867,SENT,4bdc8c8b-2fee-416d-99a2-a8b5f1eac746,faa900e9-f110-4eee-a533-55373396742b,c4,c5,3377,?,p1,
