timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769393803.6584296,RECEIVED,bcd56888-a99f-4a1f-887d-fecf9ef24368,f6593f65-8fc4-4372-804a-27f99af599e6,c1,c3,1259,i2,?,
1769393804.1572218,SENT,bcd56888-a99f-4a1f-887d-fecf9ef24368,f6593f65-8fc4-4372-804a-27f99af599e6,c1,c3,871,?,p3,
1769393804.1573687,FORWARDED,bcd56888-a99f-4a1f-887d-fecf9ef24368,f6593f65-8fc4-4372-804a-27f99af599e6,c1,c3,871,?,p3,
1769393805.6916616,RECEIVED,f5990de9-b7fb-4ba8-862d-0819744cdba7,e08e6ed4-a76c-4897-8128-f254d032bc19,c3,c1,1250,i9,?,
1769393805.7791321,RECEIVED,145fd171-69c5-468f-a616-3a4e7b767355,157c612e-ee86-4081-8dd4-076d6e67bcd2,c3,c1,1260,i7,?,
1769393805.9868212,SENT,145fd171-69c5-468f-a616-3a4e7b767355,157c612e-ee86-4081-8dd4-076d6e67bcd2,c3,c1,872,?,p1,
1769393805.9869576,FORWARDED,145fd171-69c5-468f-a616-3a4e7b767355,157c612e-ee86-4081-8dd4-076d6e67bcd2,c3,c1,872,?,p1,
1769393806.2510219,SENT,f5990de9-b7fb-4ba8-862d-0819744cdba7,e08e6ed4-a76c-4897-8128-f254d032bc19,c3,c1,867,?,p1,
1769393806.2511914,FORWARDED,f5990de9-b7fb-4ba8-862d-0819744cdba7,e08e6ed4-a76c-4897-8128-f254d032bc19,c3,c1,867,?,p1,
1769393806.655736,RECEIVED,2decb8b0-502c-4771-96c9-0f4d682baffd,e744bd88-19b0-455e-a01b-f2d4ffe0382d,c1,c3,1260,i2,?,
1769393806.729023,SENT,2decb8b0-502c-4771-96c9-0f4d682baffd,e744bd88-19b0-455e-a01b-f2d4ffe0382d,c1,c3,872,?,p3,
1769393806.732015,FORWARDED,2decb8b0-502c-4771-96c9-0f4d682baffd,e744bd88-19b0-455e-a01b-f2d4ffe0382d,c1,c3,872,?,p3,
1769393807.95519,RECEIVED,492363dc-47ca-492c-8b88-8a3171e80c67,de55d557-8872-4cf8-8514-0c01e067d938,c4,c2,1259,i9,?,
1769393808.4120061,SENT,492363dc-47ca-492c-8b88-8a3171e80c67,de55d557-8872-4cf8-8514-0c01e067d938,c4,c2,871,?,p2,
1769393808.4121861,FORWARDED,492363dc-47ca-492c-8b88-8a3171e80c67,de55d557-8872-4cf8-8514-0c01e067d938,c4,c2,871,?,p2,
1769393809.1920166,RECEIVED,b79479ef-7365-4406-a0dd-f4c8e8a2ae6f,c3e3ffed-0344-4fc2-9968-ac41b2f770c3,c3,c1,1259,i1,?,
1769393809.900934,SENT,b79479ef-7365-4406-a0dd-f4c8e8a2ae6f,c3e3ffed-0344-4fc2-9968-ac41b2f770c3,c3,c1,871,?,p1,
1769393809.9011092,FORWARDED,b79479ef-7365-4406-a0dd-f4c8e8a2ae6f,c3e3ffed-0344-4fc2-9968-ac41b2f770c3,c3,c1,871,?,p1,
1769393810.3638055,RECEIVED,e1f1ea3f-79e2-4350-83ea-ff3d44225732,bef62342-f044-4919-bcda-6d447ea2c726,c5,c2,1251,i7,?,
1769393811.508555,SENT,e1f1ea3f-79e2-4350-83ea-ff3d44225732,bef62342-f044-4919-bcda-6d447ea2c726,c5,c2,867,?,p2,
1769393811.5086958,FORWARDED,e1f1ea3f-79e2-4350-83ea-ff3d44225732,bef62342-f044-4919-bcda-6d447ea2c726,c5,c2,867,?,p2,
1769393811.9391398,RECEIVED,4347f65b-f63e-45cd-8e73-11e0239741b9,3100c61e-89fe-4d9e-a2e0-7cb0c982a67b,c4,c2,1263,i10,?,
1769393812.3325553,RECEIVED,234a0cdd-7896-404b-be34-5994cbbb1fa5,1eb77f9e-4e10-49c3-94eb-8519dc2f5d45,c4,c2,1263,i10,?,
1769393812.4570954,RECEIVED,7c44c099-b34c-43ad-8509-271aada6d623,100203c7-283e-4f53-9a41-b08734ad7a66,c3,c1,1247,i3,?,
1769393812.7199252,SENT,7c44c099-b34c-43ad-8509-271aada6d623,100203c7-283e-4f53-9a41-b08734ad7a66,c3,c1,864,?,p1,
1769393812.7202296,FORWARDED,7c44c099-b34c-43ad-8509-271aada6d623,100203c7-283e-4f53-9a41-b08734ad7a66,c3,c1,864,?,p1,
1769393812.8384304,SENT,4347f65b-f63e-45cd-8e73-11e0239741b9,3100c61e-89fe-4d9e-a2e0-7cb0c982a67b,c4,c2,875,?,p2,
1769393812.8386137,FORWARDED,4347f65b-f63e-45cd-8e73-11e0239741b9,3100c61e-89fe-4d9e-a2e0-7cb0c982a67b,c4,c2,875,?,p2,
1769393813.4470227,RECEIVED,dca795da-fdb6-4441-b8c9-9a3ea238fecd,bbf8a31f-d8e7-453f-96f8-773ab9043f9f,c1,c3,1252,i8,?,
1769393813.5432851,SENT,dca795da-fdb6-4441-b8c9-9a3ea238fecd,bbf8a31f-d8e7-453f-96f8-773ab9043f9f,c1,c3,867,?,p3,
1769393813.5434191,FORWARDED,dca795da-fdb6-4441-b8c9-9a3ea238fecd,bbf8a31f-d8e7-453f-96f8-773ab9043f9f,c1,c3,867,?,p3,
1769393813.7298346,SENT,234a0cdd-7896-404b-be34-5994cbbb1fa5,1eb77f9e-4e10-49c3-94eb-8519dc2f5d45,c4,c2,875,?,p2,
1769393813.7299666,FORWARDED,234a0cdd-7896-404b-be34-5994cbbb1fa5,1eb77f9e-4e10-49c3-94eb-8519dc2f5d45,c4,c2,875,?,p2,
1769393816.2501328,RECEIVED,62885bfb-d119-4d43-a264-8b68b357d0de,a50fc33b-42a6-475e-8006-ecbc5df05248,c5,c2,1263,i10,?,
1769393816.4987497,SENT,62885bfb-d119-4d43-a264-8b68b357d0de,a50fc33b-42a6-475e-8006-ecbc5df05248,c5,c2,875,?,p2,
1769393816.4989097,FORWARDED,62885bfb-d119-4d43-a264-8b68b357d0de,a50fc33b-42a6-475e-8006-ecbc5df05248,c5,c2,875,?,p2,
1769393816.7425268,RECEIVED,de1aeadd-ef9d-4563-a250-151b753845d5,7cff8968-ab41-4f89-ba51-b2b1f8f64919,c2,c5,1253,i2,?,
1769393816.760532,SENT,de1aeadd-ef9d-4563-a250-151b753845d5,7cff8968-ab41-4f89-ba51-b2b1f8f64919,c2,c5,867,?,p2,
1769393816.7606204,FORWARDED,de1aeadd-ef9d-4563-a250-151b753845d5,7cff8968-ab41-4f89-ba51-b2b1f8f64919,c2,c5,867,?,p2,
1769393817.3349135,RECEIVED,c375c5d0-0f88-4310-983b-9b8c4d5a4e24,b05bacd5-1bb1-4d49-93aa-552b399f5509,c3,c1,1263,i11,?,
1769393817.8181489,RECEIVED,558815d9-c1a8-4a75-b376-1705ae660c63,c85c8871-61e4-473a-a52f-31de842a0213,c2,c5,1247,i3,?,
1769393818.0363946,SENT,c375c5d0-0f88-4310-983b-9b8c4d5a4e24,b05bacd5-1bb1-4d49-93aa-552b399f5509,c3,c1,876,?,p1,
1769393818.0364811,FORWARDED,c375c5d0-0f88-4310-983b-9b8c4d5a4e24,b05bacd5-1bb1-4d49-93aa-552b399f5509,c3,c1,876,?,p1,
1769393818.5377743,RECEIVED,fa6ead2c-ad28-4b0b-819c-9d36c59c2be2,cdfaa94a-80f3-4cbb-9590-a37e9a77c1f0,c5,c2,1263,i11,?,
1769393818.9870884,SENT,fa6ead2c-ad28-4b0b-819c-9d36c59c2be2,cdfaa94a-80f3-4cbb-9590-a37e9a77c1f0,c5,c2,876,?,p2,
1769393818.987221,FORWARDED,fa6ead2c-ad28-4b0b-819c-9d36c59c2be2,cdfaa94a-80f3-4cbb-9590-a37e9a77c1f0,c5,c2,876,?,p2,
1769393819.0305424,SENT,558815d9-c1a8-4a75-b376-1705ae660c63,c85c8871-61e4-473a-a52f-31de842a0213,c2,c5,864,?,p2,
1769393819.0309343,FORWARDED,558815d9-c1a8-4a75-b376-1705ae660c63,c85c8871-61e4-473a-a52f-31de842a0213,c2,c5,864,?,p2,
1769393819.056971,RECEIVED,9563c034-5e3d-4fb5-862f-da1a120b4632,d27e96f7-cf84-4f09-967a-a4682b17166e,c3,c1,1264,i12,?,
