timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769393803.0926929,SENT,3669aa58-5b21-4e8a-a9ca-829dda1f866a,55651fd5-915c-4186-9321-cf01b34feb13,c1,DROP,2019,?,p1,
1769393803.0928183,CREATED,b10f7e6d-56e6-44d6-ac10-94ab689a1631,44ab5a78-ca1e-4fd6-9c30-bf30be4ed343,c1,DROP,27,?,?,
1769393803.174561,SENT,8908829d-e87f-4e61-8390-3979c22dbe6b,26c62046-099f-4264-aa83-67469150451e,c1,c3,3384,?,p1,
1769393803.1746993,CREATED,48191beb-310e-49d7-9007-8a9ee54d4979,26baa3ae-e3c4-4bf3-be98-5518acc1e806,c1,c3,27,?,?,surb={'id': '869b5a73-5a8e-4c09-8640-658f654e80f4', 'route': ['p3', 'e5', 'i1', 'x5', 'p1', 'c1']}
1769393805.2054121,RECEIVED,db65e251-ed00-4605-b76d-b39a7119690c,be410574-d0c4-4e8d-8a0c-d1050349924d,c3,c1,27,p1,?,surb={'id': 'e5148a05-fea3-4c84-bac9-beef406fe997', 'route': ['p1', 'e2', 'i12', 'x2', 'p3', 'c3']}
1769393805.648932,SENT,43fe4c11-272f-48fe-800c-a80e4cc3f726,6fdbccf2-8efd-4191-8a42-b298347468e4,c1,c3,3378,?,p1,
1769393805.6491067,CREATED,a4f70ccc-9c14-4307-99e8-b441d24c5149,3898c2e6-33f3-4c26-95ac-2e0750406b6f,c1,c3,26,?,?,surb={'id': '3c85bd16-dc80-41eb-a2df-36532d203885', 'route': ['p3', 'e6', 'i11', 'x9', 'p1', 'c1']}
1769393805.8683794,RECEIVED,d24e6147-4316-46df-9a6d-124f66b799ee,be410574-d0c4-4e8d-8a0c-d1050349924d,c3,c1,27,p1,?,surb={'id': 'e5148a05-fea3-4c84-bac9-beef406fe997', 'route': ['p1', 'e2', 'i12', 'x2', 'p3', 'c3']}
1769393806.0072188,SENT,2decb8b0-502c-4771-96c9-0f4d682baffd,e744bd88-19b0-455e-a01b-f2d4ffe0382d,c1,c3,3384,?,p1,
1769393806.0073793,CREATED,abadfa34-9e77-463b-8a7a-2052a78fb1d8,bbe7a8a6-3329-48ba-8fde-0a8e01e66698,c1,c3,27,?,?,surb={'id': 'dce78700-2e1f-4ed6-8c9d-8a8359f08649', 'route': ['p3', 'e2', 'i6', 'x1', 'p1', 'c1']}
1769393806.1774492,RECEIVED,6c3d75fe-8f12-4efd-a8ca-d00f4f54b7e6,6d176bb6-428d-442a-b009-7b73f63c8b52,c3,c1,26,p1,?,surb={'id': '1b063322-96e7-4ac0-90ec-c90713be266a', 'route': ['p1', 'e7', 'i9', 'x1', 'p3', 'c3']}
1769393806.1823108,RECEIVED,3dc754ad-487a-48a8-9fda-9511c9684a25,6b9e765c-3d7a-4731-a20e-47bc6d0c09e2,c3,c1,27,p1,?,surb={'id': '1d7d989e-a5ea-46d0-96c6-f802cfa7d248', 'route': ['p1', 'e9', 'i8', 'x11', 'p3', 'c3']}
1769393806.2051966,RECEIVED,1f3632fd-07af-43c8-82db-6640c0182b19,5c8b0add-760d-47e6-b60e-e36a91a5b0e3,c3,c1,27,p1,?,surb={'id': '591bcc7b-fba1-411e-8f91-1338a82d5af8', 'route': ['p1', 'e6', 'i4', 'x1', 'p3', 'c3']}
1769393806.3023427,SENT,4037ed83-eba2-42cc-8e6d-ee6ea1676951,e6db76cc-8169-4815-b816-9016db916e63,c1,c3,3396,?,p1,
1769393806.3024929,CREATED,739ff7f9-5f09-466f-aad7-1f78b1b73bdf,bbe7a8a6-3329-48ba-8fde-0a8e01e66698,c1,c3,27,?,?,surb={'id': 'dce78700-2e1f-4ed6-8c9d-8a8359f08649', 'route': ['p3', 'e2', 'i6', 'x1', 'p1', 'c1']}
1769393806.5378497,RECEIVED,9b5bd2b4-da6d-4f04-9de5-ba972b99a829,6b9e765c-3d7a-4731-a20e-47bc6d0c09e2,c3,c1,27,p1,?,surb={'id': '1d7d989e-a5ea-46d0-96c6-f802cfa7d248', 'route': ['p1', 'e9', 'i8', 'x11', 'p3', 'c3']}
1769393806.5767393,SENT,c27892b0-1d6b-43c2-aa77-544cfebc64cb,4b397672-797d-4582-8ee3-c01b62c04041,c1,c3,3383,?,p1,
1769393806.576891,CREATED,9917c3c6-a515-403d-ace9-c58e049b5bb0,1296f376-981d-4ab2-81ba-f3624203455a,c1,c3,27,?,?,surb={'id': 'eda1ea20-3403-4ca5-bdce-810412ddec0f', 'route': ['p3', 'e9', 'i9', 'x1', 'p1', 'c1']}
1769393806.8084247,RECEIVED,570c8f77-881a-4cc5-96cb-3f1a159953e8,5c8b0add-760d-47e6-b60e-e36a91a5b0e3,c3,c1,27,p1,?,surb={'id': '591bcc7b-fba1-411e-8f91-1338a82d5af8', 'route': ['p1', 'e6', 'i4', 'x1', 'p3', 'c3']}
1769393806.850668,SENT,daec0750-6ccb-4b96-9530-0ae44d93e6fa,8c965c7d-0fc4-4ed4-a235-710142f9bf67,c1,c3,3378,?,p1,
1769393806.8508215,CREATED,ac05aad1-aa6b-415d-96d2-40c382492faf,1296f376-981d-4ab2-81ba-f3624203455a,c1,c3,27,?,?,surb={'id': 'eda1ea20-3403-4ca5-bdce-810412ddec0f', 'route': ['p3', 'e9', 'i9', 'x1', 'p1', 'c1']}
1769393807.0342937,SENT,a4dd6015-1727-4544-8c83-78df93d3e87d,33ab482f-a43c-4255-81bb-ff49ec262b36,c1,c3,3391,?,p1,
1769393807.0344415,CREATED,135d69fc-e99b-4a14-ada3-ee0e37e258ff,e4864216-8c88-4fc4-8772-42b62ba1a78d,c1,c3,27,?,?,surb={'id': '76e44dbb-3c10-40ae-966f-c93b546862b5', 'route': ['p3', 'e2', 'i2', 'x10', 'p1', 'c1']}
1769393807.0988505,SENT,5b2d8da1-d533-432e-b529-5e046b1b2ba5,06393f27-83c4-4e46-8a6e-b826e3a58314,c1,c3,3399,?,p1,
1769393807.0989997,CREATED,137a155a-474f-4c31-b791-01830566ec7b,e4864216-8c88-4fc4-8772-42b62ba1a78d,c1,c3,27,?,?,surb={'id': '76e44dbb-3c10-40ae-966f-c93b546862b5', 'route': ['p3', 'e2', 'i2', 'x10', 'p1', 'c1']}
1769393807.1462917,RECEIVED,82078cb0-2e72-4ad6-a295-3b16bf59fed4,6d176bb6-428d-442a-b009-7b73f63c8b52,c3,c1,26,p1,?,surb={'id': '1b063322-96e7-4ac0-90ec-c90713be266a', 'route': ['p1', 'e7', 'i9', 'x1', 'p3', 'c3']}
1769393807.1859155,SENT,6906261b-3877-42b0-8ade-a36a563c31c8,f7e04c76-de26-4606-abfa-0d8169670829,c1,c3,3372,?,p1,
1769393807.1860971,CREATED,b5ea3df3-df81-480f-911c-cfd6e3109ee1,ce1a64c0-7630-48bd-9693-4dd7367d8e22,c1,c3,27,?,?,surb={'id': '250278c7-608d-41e7-8693-4d7b89b2a654', 'route': ['p3', 'e9', 'i9', 'x9', 'p1', 'c1']}
1769393807.2240324,RECEIVED,6f4406c5-ef3d-4cdd-8760-26a1dd08006b,d0915230-db23-4dd0-98e9-228da6566677,c3,c1,26,p1,?,surb={'id': '23bfe921-9615-40d6-96c4-a5bed971f9b6', 'route': ['p1', 'e3', 'i10', 'x3', 'p3', 'c3']}
1769393807.3029003,SENT,e5ef2097-b1ab-41c6-92c6-c2bbc2c74b52,09763927-bb8f-4a57-878f-282b798232cd,c1,c3,3385,?,p1,
1769393807.303095,CREATED,a9748055-fc9f-4e59-a392-74345786327e,ce1a64c0-7630-48bd-9693-4dd7367d8e22,c1,c3,27,?,?,surb={'id': '250278c7-608d-41e7-8693-4d7b89b2a654', 'route': ['p3', 'e9', 'i9', 'x9', 'p1', 'c1']}
1769393807.31533,SENT,1d76108c-9cdf-4c07-935d-e6e3353c2694,0c739997-512c-470e-b13e-642e2a829462,c1,c3,3392,?,p1,
1769393807.3155007,CREATED,73abde56-752f-4259-b7dc-3feeda9a0606,fb006bf3-e153-4b98-9213-01486a4b0542,c1,c3,27,?,?,surb={'id': '537f5e49-3bad-4b89-8bb4-13f27f9237b0', 'route': ['p3', 'e11', 'i5', 'x5', 'p1', 'c1']}
1769393807.7812665,RECEIVED,605f93f0-a887-4754-b0a7-d0f8637a2603,d0915230-db23-4dd0-98e9-228da6566677,c3,c1,26,p1,?,surb={'id': '23bfe921-9615-40d6-96c4-a5bed971f9b6', 'route': ['p1', 'e3', 'i10', 'x3', 'p3', 'c3']}
1769393807.83847,SENT,1d747203-4aaf-4107-9343-c916d45545b6,a3a620bb-ac8f-444a-89b6-640f1eb79018,c1,c3,3391,?,p1,
1769393807.8386123,CREATED,167dbbd4-02d9-4718-b16a-c94706c082e4,fb006bf3-e153-4b98-9213-01486a4b0542,c1,c3,27,?,?,surb={'id': '537f5e49-3bad-4b89-8bb4-13f27f9237b0', 'route': ['p3', 'e11', 'i5', 'x5', 'p1', 'c1']}
1769393807.9512014,SENT,878cb01e-26eb-4fcd-aa5a-bceeeaaa6131,e2735009-2aea-431c-b618-a5cc22f77fa5,c1,c3,3382,?,p1,
1769393807.9513874,CREATED,79ed42ca-df27-46ef-a1fd-fdb93db950c6,94dc5876-1b03-46b1-975e-f5fe8bd08c98,c1,c3,27,?,?,surb={'id': 'f3ddedeb-1b23-46e2-90a5-7871227368c6', 'route': ['p3', 'e9', 'i10', 'x4', 'p1', 'c1']}
1769393808.0476232,SENT,00128939-9316-4f1b-a820-bf943597ff0d,35cb564e-37eb-4f51-bc66-fe961c6acc02,c1,c3,3355,?,p1,
1769393808.0477874,CREATED,543d465e-ec2d-45d4-9735-7a906a1297cd,94dc5876-1b03-46b1-975e-f5fe8bd08c98,c1,c3,27,?,?,surb={'id': 'f3ddedeb-1b23-46e2-90a5-7871227368c6', 'route': ['p3', 'e9', 'i10', 'x4', 'p1', 'c1']}
1769393808.176009,RECEIVED,7bbd4faa-fb9a-4200-8074-5dcb92a017ff,bda8d5cb-17de-4ec1-9062-24ae8239926e,c3,c1,27,p1,?,surb={'id': '0645f8ca-c330-4ea9-a2c5-43c2452bfdfa', 'route': ['p1', 'e1', 'i12', 'x10', 'p3', 'c3']}
1769393808.553704,SENT,62bb76d8-acac-4336-a8e3-3f9318564dc8,3761c87c-86ef-463f-aa25-32890a002e1c,c1,c3,3380,?,p1,
1769393808.5538514,CREATED,8bb6f698-5472-4472-9722-ccc95496691e,68e5bb00-93aa-4891-a0d2-8fc6710d4e54,c1,c3,27,?,?,surb={'id': 'd5336221-6ee1-4d92-9387-d390bfbaa62e', 'route': ['p3', 'e5', 'i7', 'x8', 'p1', 'c1']}
1769393808.5893946,SENT,a48df886-8280-45a0-b7b5-52fa063e8d5e,88521a9d-f33c-424e-94da-3f151b73edb4,c1,c3,3387,?,p1,
1769393808.5895326,CREATED,0cd26285-b394-4c35-98f6-e794eaadb56b,68e5bb00-93aa-4891-a0d2-8fc6710d4e54,c1,c3,27,?,?,surb={'id': 'd5336221-6ee1-4d92-9387-d390bfbaa62e', 'route': ['p3', 'e5', 'i7', 'x8', 'p1', 'c1']}
1769393808.987104,SENT,3114f293-d23d-4c1c-a5dc-ae70414e5ba9,7eb2519d-762c-4775-bee9-a1ad5e08de41,c1,c3,3390,?,p1,
1769393808.9872627,CREATED,e032c3a3-3e78-4bd7-afed-c567c7a9e531,e0de430b-c242-4df2-8f35-259b58a898e9,c1,c3,27,?,?,surb={'id': 'e92ff8d4-80ad-40ea-b6bd-429493e0db20', 'route': ['p3', 'e10', 'i11', 'x10', 'p1', 'c1']}
1769393809.4059365,RECEIVED,8bff3413-a046-42d7-81df-eac152e72c8c,bda8d5cb-17de-4ec1-9062-24ae8239926e,c3,c1,27,p1,?,surb={'id': '0645f8ca-c330-4ea9-a2c5-43c2452bfdfa', 'route': ['p1', 'e1', 'i12', 'x10', 'p3', 'c3']}
1769393809.9908257,SENT,a159bfa2-33e1-4868-b63d-8b267ff1e1cb,9edeab1a-fefc-4640-9fcd-8b9dc7a275e7,c1,c3,3400,?,p1,
1769393809.9909759,CREATED,93acae34-9a75-4fd7-b4b1-56161b3dff04,e0de430b-c242-4df2-8f35-259b58a898e9,c1,c3,27,?,?,surb={'id': 'e92ff8d4-80ad-40ea-b6bd-429493e0db20', 'route': ['p3', 'e10', 'i11', 'x10', 'p1', 'c1']}
1769393810.0298812,RECEIVED,fd2784a1-d9c4-4290-acf0-32ae0e05c002,8f457ca7-836d-49c6-b57e-2bdda5e3eda5,c3,c1,27,p1,?,surb={'id': '0229113e-8269-4b31-9c51-cdb01b55290a', 'route': ['p1', 'e10', 'i7', 'x8', 'p3', 'c3']}
1769393810.3326461,RECEIVED,97b97a62-74ad-4f07-8c67-6a4a01d520d4,6d784c8f-2724-4dc5-b666-5cbc3763bca4,c3,c1,27,p1,?,surb={'id': 'cc81032a-4f16-4403-90a5-112e3d9092d3', 'route': ['p1', 'e5', 'i1', 'x3', 'p3', 'c3']}
1769393810.6054976,RECEIVED,f945a2d4-30bd-45a3-9046-19de3bc542ef,98ba36b6-e8a9-4fa2-8044-cc771a5049a4,c3,c1,27,p1,?,surb={'id': 'd098b16b-7e07-4a01-b19a-b9d8d1d12687', 'route': ['p1', 'e11', 'i2', 'x7', 'p3', 'c3']}
1769393810.6073205,RECEIVED,5b2eeca2-cdc3-4d86-900e-b7b13f93d8f6,7338d73c-5124-45c2-81cf-a78b9edfe0cd,c3,c1,27,p1,?,surb={'id': '9c421a9d-90e8-4a5d-a902-64ff3741ddcb', 'route': ['p1', 'e8', 'i4', 'x7', 'p3', 'c3']}
1769393810.6339085,RECEIVED,04565531-a2bb-403b-a101-a07d9a2f0ee5,7338d73c-5124-45c2-81cf-a78b9edfe0cd,c3,c1,27,p1,?,surb={'id': '9c421a9d-90e8-4a5d-a902-64ff3741ddcb', 'route': ['p1', 'e8', 'i4', 'x7', 'p3', 'c3']}
1769393810.6508703,RECEIVED,44058aaa-e7e0-42cd-8f8b-de2a51449be2,4c090caf-b243-434d-8bed-3dd5f8909b98,c3,c1,27,p1,?,surb={'id': '917f15f4-62a7-4c24-996a-48846cb32b54', 'route': ['p1', 'e6', 'i10', 'x2', 'p3', 'c3']}
1769393810.7475429,RECEIVED,f71024e6-51cb-41d5-b57a-c96221925f05,8f457ca7-836d-49c6-b57e-2bdda5e3eda5,c3,c1,27,p1,?,surb={'id': '0229113e-8269-4b31-9c51-cdb01b55290a', 'route': ['p1', 'e10', 'i7', 'x8', 'p3', 'c3']}
1769393810.90315,RECEIVED,f71fbdad-086a-430d-bb2a-854cca887eff,dfdb5ed5-45b8-491c-b840-048e3cc81a5f,c3,c1,27,p1,?,surb={'id': '1aa86e47-2b73-4c70-b6ff-0ab78e5945aa', 'route': ['p1', 'e1', 'i8', 'x10', 'p3', 'c3']}
1769393810.9685278,SENT,12d57aee-db8a-4aea-bde0-e8196f6fa939,7b42c5d3-19ac-4966-9f4f-34234d76077f,c1,c3,3381,?,p1,
1769393810.9686818,CREATED,29badb11-327d-4d83-8569-96652240a92d,0b01259a-c259-44e8-8656-a8518b514a95,c1,c3,27,?,?,surb={'id': '272ac86d-39c8-4801-846a-502c76d3555e', 'route': ['p3', 'e9', 'i4', 'x8', 'p1', 'c1']}
1769393811.1159844,RECEIVED,3a8013b6-f15a-456e-90f5-283d3d99635d,4c090caf-b243-434d-8bed-3dd5f8909b98,c3,c1,27,p1,?,surb={'id': '917f15f4-62a7-4c24-996a-48846cb32b54', 'route': ['p1', 'e6', 'i10', 'x2', 'p3', 'c3']}
1769393811.2842264,SENT,dca795da-fdb6-4441-b8c9-9a3ea238fecd,bbf8a31f-d8e7-453f-96f8-773ab9043f9f,c1,c3,3371,?,p1,
1769393811.2843485,CREATED,37af4a7c-3936-4185-9b13-6f2726d4a4a8,0b01259a-c259-44e8-8656-a8518b514a95,c1,c3,27,?,?,surb={'id': '272ac86d-39c8-4801-846a-502c76d3555e', 'route': ['p3', 'e9', 'i4', 'x8', 'p1', 'c1']}
1769393811.3292327,RECEIVED,55f3f50e-5849-4300-9c8b-e9e16b439747,dfdb5ed5-45b8-491c-b840-048e3cc81a5f,c3,c1,27,p1,?,surb={'id': '1aa86e47-2b73-4c70-b6ff-0ab78e5945aa', 'route': ['p1', 'e1', 'i8', 'x10', 'p3', 'c3']}
1769393811.5987477,SENT,97a1fa79-dce9-458e-bd4a-d203df28a4f6,d610963b-b595-464e-8219-f8b21ef4ca91,c1,c3,3363,?,p1,
1769393811.5988972,CREATED,dc126a29-7522-44e3-a611-c9d1ae1b6ab9,c9b755a8-4121-476e-9c8d-3a2db42dd2b4,c1,c3,27,?,?,surb={'id': 'dca10504-4b93-4a0a-9e09-4209f614bc09', 'route': ['p3', 'e5', 'i10', 'x7', 'p1', 'c1']}
1769393812.0280306,SENT,a2035a2d-7eee-401b-a30f-0c466a0eec38,14b7c6b1-9d79-4b58-8c84-4bf2c03d972b,c1,c3,3388,?,p1,
1769393812.0283535,CREATED,fbde0a4a-7922-41bc-8a3d-eb59084f8d41,c9b755a8-4121-476e-9c8d-3a2db42dd2b4,c1,c3,27,?,?,surb={'id': 'dca10504-4b93-4a0a-9e09-4209f614bc09', 'route': ['p3', 'e5', 'i10', 'x7', 'p1', 'c1']}
1769393812.0719495,SENT,5ed51b48-ab54-4497-8ac2-5e6bc6ab739f,7ea1cbf3-b508-46d9-bbce-0e5479345227,c1,c3,3388,?,p1,
1769393812.0721595,CREATED,75793ad2-881f-46a1-8c1f-18353bbf70f8,76d298a9-9cc0-48d2-bb51-1f76f04ac7fb,c1,c3,27,?,?,surb={'id': 'e8a08caf-81e9-45e0-b010-5ff6e825b33d', 'route': ['p3', 'e2', 'i4', 'x10', 'p1', 'c1']}
1769393812.0761566,RECEIVED,88203abb-d384-42a6-a18d-861ff0ccc6ba,7b461f22-1f0f-4000-930c-389c4805f0bc,c3,c1,27,p1,?,surb={'id': '1a91fdf2-6752-4594-a463-38f8629c2848', 'route': ['p1', 'e4', 'i1', 'x6', 'p3', 'c3']}
1769393812.1066616,RECEIVED,ec9c9c76-eec0-4d7a-91ec-95dc8e492a24,6d784c8f-2724-4dc5-b666-5cbc3763bca4,c3,c1,27,p1,?,surb={'id': 'cc81032a-4f16-4403-90a5-112e3d9092d3', 'route': ['p1', 'e5', 'i1', 'x3', 'p3', 'c3']}
1769393812.320513,RECEIVED,df9137b8-3e3e-443f-89c1-2a7afd2f5da2,e3fb6104-1529-4118-9135-2059fd632ba6,c3,c1,27,p1,?,surb={'id': 'a67f9981-274e-41f2-8f14-07356ca49dc7', 'route': ['p1', 'e5', 'i10', 'x7', 'p3', 'c3']}
1769393812.4352632,RECEIVED,6c91e02b-2868-4eb5-bebd-a748dcdd0e27,98ba36b6-e8a9-4fa2-8044-cc771a5049a4,c3,c1,27,p1,?,surb={'id': 'd098b16b-7e07-4a01-b19a-b9d8d1d12687', 'route': ['p1', 'e11', 'i2', 'x7', 'p3', 'c3']}
1769393812.5566397,RECEIVED,a9a8d2e1-2f25-49ec-b758-1c1e657381e6,84452e8f-1b03-4cbe-a76e-3421e504c8b2,c3,c1,27,p1,?,surb={'id': '8fa9c3d4-cc37-42b2-a1eb-7c534b713622', 'route': ['p1', 'e5', 'i1', 'x10', 'p3', 'c3']}
1769393812.6552763,SENT,d286b7c1-c0a7-4ff1-a860-f6b8258279b3,f3a66bf6-0411-40a3-b278-3eee15c29a2d,c1,c3,3384,?,p1,
1769393812.6554494,CREATED,bb6de8f4-40c3-4b3d-aabd-3ef044b2acc9,76d298a9-9cc0-48d2-bb51-1f76f04ac7fb,c1,c3,27,?,?,surb={'id': 'e8a08caf-81e9-45e0-b010-5ff6e825b33d', 'route': ['p3', 'e2', 'i4', 'x10', 'p1', 'c1']}
1769393812.742086,RECEIVED,8a209e4c-0151-45ef-8252-246d43dec200,e3fb6104-1529-4118-9135-2059fd632ba6,c3,c1,27,p1,?,surb={'id': 'a67f9981-274e-41f2-8f14-07356ca49dc7', 'route': ['p1', 'e5', 'i10', 'x7', 'p3', 'c3']}
1769393813.1728122,RECEIVED,cb9fb5f9-f74d-44fb-8a7d-29c392ed98a9,7b461f22-1f0f-4000-930c-389c4805f0bc,c3,c1,27,p1,?,surb={'id': '1a91fdf2-6752-4594-a463-38f8629c2848', 'route': ['p1', 'e4', 'i1', 'x6', 'p3', 'c3']}
1769393813.432505,SENT,e7cc91ed-2534-4bf3-ba9a-281041ddc027,93e103a5-8b83-4bf8-b7ec-433f82616d94,c1,c3,3399,?,p1,
1769393813.432732,CREATED,ac89bae2-c799-42e5-b668-7ce269d490a3,6ec543b1-537e-428f-b115-4479b1cf69ff,c1,c3,27,?,?,surb={'id': '9ccaa616-e22d-47ec-8283-6b8a819049c6', 'route': ['p3', 'e5', 'i11', 'x3', 'p1', 'c1']}
1769393813.451966,SENT,439b39ba-67a6-417a-bf5c-12fa7b4f105b,d6706700-0551-4660-81d7-b72b036a4ba5,c1,c3,3392,?,p1,
1769393813.4522645,CREATED,2e6a7ba0-c16b-4a12-845b-d354750bcb78,6ec543b1-537e-428f-b115-4479b1cf69ff,c1,c3,27,?,?,surb={'id': '9ccaa616-e22d-47ec-8283-6b8a819049c6', 'route': ['p3', 'e5', 'i11', 'x3', 'p1', 'c1']}
1769393813.4833932,SENT,ea625186-0360-4ccb-8a1b-4df41f60c885,e79869f6-3669-4492-abcf-0c89d264ef01,c1,c3,3360,?,p1,
1769393813.4835398,CREATED,8ab447ab-9168-47ce-a90d-d14bd0eded67,fab3d6a5-2451-46be-91cf-ed5d17d09eba,c1,c3,27,?,?,surb={'id': '6c12e5ce-8d12-4871-a248-baa43c4ca1e9', 'route': ['p3', 'e8', 'i3', 'x1', 'p1', 'c1']}
1769393813.7698917,SENT,79f639b6-dcd4-4264-9888-0d516297b052,8577e51d-5c1b-40d2-82d8-20fb42e03033,c1,c3,3384,?,p1,
1769393813.77008,CREATED,1d8d3dc7-be99-4784-9f7a-d2df26d26ec6,fab3d6a5-2451-46be-91cf-ed5d17d09eba,c1,c3,27,?,?,surb={'id': '6c12e5ce-8d12-4871-a248-baa43c4ca1e9', 'route': ['p3', 'e8', 'i3', 'x1', 'p1', 'c1']}
1769393813.9263744,RECEIVED,631d2985-5fee-4d25-9188-e1750883ae33,67503c4e-2981-423f-aedb-74429afb52cc,c3,c1,26,p1,?,surb={'id': '10f59227-e2b8-4f72-93b7-8777dff98f3e', 'route': ['p1', 'e3', 'i1', 'x7', 'p3', 'c3']}
1769393813.946035,RECEIVED,2a416fd1-de3b-440a-8385-6b72d193d1f0,68f03ec3-25d3-46bf-ba72-a72b39dd9d49,c3,c1,27,p1,?,surb={'id': '7a149620-57c5-469f-b097-7b5f6ceb5c3b', 'route': ['p1', 'e7', 'i3', 'x7', 'p3', 'c3']}
1769393814.0140126,RECEIVED,bc22da58-27bb-4bbd-8244-827f86f009fd,3e22dbde-d720-4f17-8e88-a7c69c839517,c3,c1,27,p1,?,surb={'id': 'fe5633b8-a0d5-4ed9-af7c-dbb35eb87251', 'route': ['p1', 'e6', 'i6', 'x7', 'p3', 'c3']}
