timestamp,event_type,packet_id,src,dst,size,flags
1765547881.589291,RECEIVED,8dbb58bd-e594-4c7e-b4bc-d8feacce4038,?,?,18389,
1765547882.693942,SENT,8dbb58bd-e594-4c7e-b4bc-d8feacce4038,?,?,7525,
1765547883.126878,RECEIVED,a32385d6-d141-4249-9e71-304019c380b6,?,?,18389,
1765547883.338672,RECEIVED,69125ade-7bb4-4302-9154-4c60e5731eb2,?,?,18389,
1765547884.7011855,SENT,69125ade-7bb4-4302-9154-4c60e5731eb2,?,?,7525,
1765547884.7086143,SENT,a32385d6-d141-4249-9e71-304019c380b6,?,?,7525,
1765547884.729152,RECEIVED,c2a06b56-addc-4783-93d4-0a2e81711d4f,?,?,18389,
1765547886.1334503,RECEIVED,99465d0d-a90a-412b-8a1c-1163c1b418a4,?,?,18389,
1765547886.713565,SENT,c2a06b56-addc-4783-93d4-0a2e81711d4f,?,?,7525,
1765547886.7231789,SENT,99465d0d-a90a-412b-8a1c-1163c1b418a4,?,?,7525,
1765547887.7363403,RECEIVED,bf312e72-f11f-4c92-b66e-53c149a97faa,?,?,18389,
1765547888.7381337,SENT,bf312e72-f11f-4c92-b66e-53c149a97faa,?,?,7525,
1765547890.3436708,RECEIVED,8f735576-5369-4f0a-8f59-d79453b053f8,?,?,18389,
1765547890.5438473,RECEIVED,c8d740d9-f63a-4895-87fb-b83319e3352a,?,?,18389,
1765547890.7451289,SENT,8f735576-5369-4f0a-8f59-d79453b053f8,?,?,7525,
1765547890.7511606,SENT,c8d740d9-f63a-4895-87fb-b83319e3352a,?,?,7525,
1765547890.9922237,RECEIVED,599788f9-f594-4a22-962d-a2b62da33120,?,?,18389,
1765547891.3321579,RECEIVED,253a332b-48a5-4f4c-bfe5-4b719d5f7ae5,?,?,18389,
1765547891.536875,RECEIVED,6c4ad2fa-23ee-4078-9801-564fe31248b6,?,?,18389,
1765547892.7547534,SENT,6c4ad2fa-23ee-4078-9801-564fe31248b6,?,?,7525,
1765547892.764225,SENT,253a332b-48a5-4f4c-bfe5-4b719d5f7ae5,?,?,7525,
1765547892.7757542,SENT,599788f9-f594-4a22-962d-a2b62da33120,?,?,7525,
1765547893.7292533,RECEIVED,ae4b68cd-aeed-4484-99da-788e266ce299,?,?,18389,
1765547894.77974,SENT,ae4b68cd-aeed-4484-99da-788e266ce299,?,?,7525,
1765547896.736195,RECEIVED,2a8db943-37d1-48e3-a007-c5d58d07d08f,?,?,18389,
1765547896.7837222,SENT,2a8db943-37d1-48e3-a007-c5d58d07d08f,?,?,7525,
1765547897.5335596,RECEIVED,e151b1e9-5304-4d74-a5d1-6b4bec7029d2,?,?,18389,
1765547897.9327147,RECEIVED,4cee8768-9e8f-4050-b673-87368752dbc7,?,?,18389,
1765547898.1999621,RECEIVED,9153a917-a58e-4917-a9ec-cede74d95674,?,?,18389,
1765547898.787756,SENT,4cee8768-9e8f-4050-b673-87368752dbc7,?,?,7525,
1765547898.7981796,SENT,e151b1e9-5304-4d74-a5d1-6b4bec7029d2,?,?,7525,
1765547898.8041403,SENT,9153a917-a58e-4917-a9ec-cede74d95674,?,?,7525,
1765547899.9387245,RECEIVED,ad514d22-3611-45cf-a9e6-3022a2749929,?,?,18389,
1765547900.812271,SENT,ad514d22-3611-45cf-a9e6-3022a2749929,?,?,7525,
1765547905.940734,RECEIVED,06409297-0b30-4dc1-a9e9-7b33c7fd2c48,?,?,18389,
1765547906.3349912,RECEIVED,2df28817-09ac-4b3a-93aa-ce597a4f647d,?,?,18389,
1765547906.5446887,RECEIVED,78934fd5-c630-436b-ae9c-b5c0ac5a5188,?,?,18389,
1765547906.816485,SENT,06409297-0b30-4dc1-a9e9-7b33c7fd2c48,?,?,7525,
1765547906.8270867,SENT,78934fd5-c630-436b-ae9c-b5c0ac5a5188,?,?,7525,
1765547906.8330033,SENT,2df28817-09ac-4b3a-93aa-ce597a4f647d,?,?,7525,
1765547906.9963236,RECEIVED,727531ed-bbf6-464d-8ba6-d138acc7be16,?,?,18389,
1765547908.140259,RECEIVED,ee973953-3a63-4aba-9980-10645ef3bcff,?,?,18389,
1765547908.5911918,RECEIVED,dac93e0e-dbbd-4d7a-8470-39c34be8ca30,?,?,18389,
1765547908.8368917,SENT,dac93e0e-dbbd-4d7a-8470-39c34be8ca30,?,?,7525,
1765547908.8426886,SENT,727531ed-bbf6-464d-8ba6-d138acc7be16,?,?,7525,
1765547908.850886,SENT,ee973953-3a63-4aba-9980-10645ef3bcff,?,?,7525,
1765547909.9322515,RECEIVED,7454904c-20b4-4fb7-93f6-73e96128c8bf,?,?,18389,
1765547910.8549502,SENT,7454904c-20b4-4fb7-93f6-73e96128c8bf,?,?,7525,
