timestamp,event_type,packet_id,src,dst,size,flags
1767378359.632782,RECEIVED,08dd0ad4-0326-4a51-af05-6b9e6842cef1,?,?,2487,
1767378359.6373587,RECEIVED,4fa7411e-6f52-403f-aa9a-dd71574ed95a,?,?,2476,
1767378359.74177,SENT,4fa7411e-6f52-403f-aa9a-dd71574ed95a,?,?,1784,
1767378360.0379572,RECEIVED,514a24e9-1eac-4041-bde8-487e06c226be,?,?,2480,
1767378360.2093606,RECEIVED,6eebf9e2-9ca5-4965-a7b2-8ca921d369e6,?,?,1762,
1767378360.2305906,RECEIVED,ed6c8c9c-dc88-42ef-8c22-30cf8d1683ca,?,?,2487,
1767378360.2726805,SENT,08dd0ad4-0326-4a51-af05-6b9e6842cef1,?,?,1792,
1767378360.3285024,SENT,514a24e9-1eac-4041-bde8-487e06c226be,?,?,1787,
1767378360.5362086,SENT,ed6c8c9c-dc88-42ef-8c22-30cf8d1683ca,?,?,1792,
1767378360.6366696,RECEIVED,feea42bd-46d3-4f78-bfc3-3e371bc8b338,?,?,2496,
1767378360.7324092,RECEIVED,01b4ac74-dce5-43f0-9f01-30beabe99707,?,?,587,
1767378360.7406435,SENT,feea42bd-46d3-4f78-bfc3-3e371bc8b338,?,?,1800,
1767378360.828693,RECEIVED,4144e01e-4447-461f-8fce-64016f595841,?,?,2488,
1767378360.8317635,RECEIVED,56b6ff7d-4fa4-4454-acd4-784338b11be2,?,?,2487,
1767378360.988691,SENT,4144e01e-4447-461f-8fce-64016f595841,?,?,1792,
1767378361.024535,RECEIVED,735dc479-7dd1-471b-8de0-7e70fca50077,?,?,583,
1767378361.163837,SENT,56b6ff7d-4fa4-4454-acd4-784338b11be2,?,?,1792,
1767378361.1706696,SENT,735dc479-7dd1-471b-8de0-7e70fca50077,?,?,366,
1767378361.2321434,RECEIVED,1cedd2c2-9793-4e66-9063-6bbb5ab83837,?,?,2482,
1767378361.233852,RECEIVED,a0a8c9fc-8c3c-49aa-85fa-05caa7350bb7,?,?,2488,
1767378361.381713,RECEIVED,45b3553b-0e62-4ae6-91e4-c400d6a7f91f,?,?,588,
1767378361.3858871,RECEIVED,f3a6a7ff-1b4c-4dbf-a820-e28d5060aab7,?,?,588,
1767378361.4332206,RECEIVED,f2f2c928-dbf3-45e8-8ef3-6e722f2708b9,?,?,2474,
1767378361.4721088,SENT,1cedd2c2-9793-4e66-9063-6bbb5ab83837,?,?,1789,
1767378361.6168025,SENT,f3a6a7ff-1b4c-4dbf-a820-e28d5060aab7,?,?,368,
1767378361.6336598,RECEIVED,67be9dce-30cb-49f3-8eeb-998d2194f8e0,?,?,2476,
1767378361.6867676,SENT,a0a8c9fc-8c3c-49aa-85fa-05caa7350bb7,?,?,1792,
1767378361.7832668,SENT,45b3553b-0e62-4ae6-91e4-c400d6a7f91f,?,?,368,
1767378361.8092358,RECEIVED,c45c9890-d424-4957-89d3-147404960243,?,?,1776,
1767378361.831835,RECEIVED,f43311e5-38c3-4f3d-b85f-6bcf0cd33d02,?,?,2479,
1767378361.8366694,RECEIVED,17197989-ac8f-402a-84c1-7ed77b0ef404,?,?,2480,
1767378361.838045,RECEIVED,75f88d95-b1c4-49f9-ba4f-220e94ec7dc3,?,?,587,
1767378361.883383,SENT,67be9dce-30cb-49f3-8eeb-998d2194f8e0,?,?,1784,
1767378361.9472814,SENT,f43311e5-38c3-4f3d-b85f-6bcf0cd33d02,?,?,1786,
1767378361.9561968,SENT,c45c9890-d424-4957-89d3-147404960243,?,?,1259,
1767378362.017113,RECEIVED,765e3ce8-d66f-4f5e-8454-d91751825002,?,?,587,
1767378362.0273333,RECEIVED,628c0516-a7af-4ed1-9b9b-37d6f96ad5a9,?,?,2496,
1767378362.0372431,RECEIVED,001467be-4b05-4208-8930-7df1e8bc8583,?,?,2475,
1767378362.0745387,SENT,17197989-ac8f-402a-84c1-7ed77b0ef404,?,?,1788,
1767378362.088975,SENT,628c0516-a7af-4ed1-9b9b-37d6f96ad5a9,?,?,1800,
1767378362.140135,RECEIVED,b426ed8e-1f54-45e3-a497-ba4a543fa273,?,?,588,
1767378362.1825364,RECEIVED,8fbe81ea-5c7a-4528-a52d-06b63989bb6a,?,?,588,
1767378362.232498,RECEIVED,93046ca1-b57e-46f8-9fa4-1c483fef6bc8,?,?,2480,
1767378362.2647185,RECEIVED,28795bb9-8e9e-4744-9452-6534575ac845,?,?,587,
