timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769480891.5485523,SENT,79ac621b-aae7-4a5f-8690-6e871852c705,2ca9e040-20c5-4488-8096-74b53566dae6,c2,DROP,2015,?,p2,
1769480891.5488985,CREATED,a554dcf1-7000-4a15-94b6-69df32be693b,e4a93c0b-89d4-4438-8e00-002e5c2e38b4,c2,DROP,27,?,?,
1769480891.8052578,SENT,0ce1148f-4fe0-450d-a511-ba947caa44cf,e37ff1ae-f692-412e-ab96-87eb92bcee95,c2,c3,3399,?,p2,
1769480891.8056123,CREATED,ed17d0b2-11e2-485a-87d6-e922f458338d,62b0887a-3c1b-41c4-80f9-2bdf455b15d0,c2,c3,27,?,?,surb={'id': 'c74afd74-ffe4-477b-b21c-740f8f41fcd5', 'route': ['p3', 'e12', 'i1', 'x5', 'p2', 'c2']}
1769480892.1973176,SENT,fb309d04-fb94-404f-a9b0-70e00b47a6b9,745d766f-c61c-4f0a-8b56-1a382c6e5184,c2,DROP,2024,?,p2,
1769480892.1974502,CREATED,52be128a-002d-4ffb-a418-2f2930046356,c2713f9e-44ee-4a55-b8f3-d4313ea98918,c2,DROP,27,?,?,
1769480892.255868,SENT,0901ec7f-42c6-48d6-830c-6562e91f5ce3,125908d0-dd58-4664-9f99-debc3b5ed242,c2,c3,3375,?,p2,
1769480892.256001,CREATED,19b5d0eb-8568-45f8-924c-be97ac320ff6,585ed658-7249-42aa-b2fb-3b242b71e19a,c2,c3,27,?,?,surb={'id': '45a544f8-71a9-45e8-b703-169395a1f708', 'route': ['p3', 'e3', 'i3', 'x11', 'p2', 'c2']}
1769480892.5985436,SENT,ff80337f-ce1c-477e-9679-ac439eba70e9,1f3af5c6-af6a-49c8-a386-7f7525b696af,c2,c3,3363,?,p2,
1769480892.5986762,CREATED,1564adce-74df-48a5-9144-2d038c990932,e4880ddb-efdc-4e22-bdb1-c3f8353459b8,c2,c3,27,?,?,surb={'id': '119a8e08-1e35-4937-8819-d39401eea7c5', 'route': ['p3', 'e5', 'i9', 'x5', 'p2', 'c2']}
1769480893.4009228,SENT,bc42a271-ea8b-42a6-9fad-f95e1ee6cb56,d4d518df-e94f-40e3-94ce-09236f482f53,c2,c3,3392,?,p2,
1769480893.4011042,CREATED,79eeebee-6f30-4ded-a807-2d96d082a28e,0ec4788d-8088-43dd-be8c-91f25f3feed2,c2,c3,26,?,?,surb={'id': 'a3158d92-4338-433a-b7d1-9ad343a42c87', 'route': ['p3', 'e5', 'i11', 'x11', 'p2', 'c2']}
1769480893.4358168,SENT,e86aacc4-e5a4-444f-9777-24b7a5dc2884,5fea84a1-e741-457e-991c-b09959b05e0f,c2,c3,3398,?,p2,
1769480893.4359667,CREATED,75537b59-a597-4875-9b3e-692d3b5bf97b,535777ad-b789-4e66-a653-876007d4f8fb,c2,c3,27,?,?,surb={'id': '2d8fb48d-aabb-48b2-b206-d2844e7b1146', 'route': ['p3', 'e10', 'i1', 'x3', 'p2', 'c2']}
1769480894.216955,RECEIVED,2fd67236-fef2-4cf9-aea2-aa49ab86590a,7aab0c37-bd23-4c12-ac6e-52fc6b2ea40f,c3,c2,27,p2,?,surb={'id': 'c9bd4ce8-9023-4aca-9556-850422ffcb64', 'route': ['p2', 'e9', 'i6', 'x2', 'p3', 'c3']}
1769480894.5749507,SENT,3018a420-b5de-4b91-8c30-c5878732eb74,ec534d0d-dc4d-42c3-8d74-6570840d5260,c2,c3,3376,?,p2,
1769480894.5751147,CREATED,c8e76bb2-08ec-4b68-a162-16e8e2065826,81ba0d2d-5c27-4ffb-8f4a-f61342636c74,c2,c3,26,?,?,surb={'id': '10ee659d-7769-42c9-93ec-f7fcab14d2fb', 'route': ['p3', 'e9', 'i8', 'x3', 'p2', 'c2']}
1769480894.6925147,RECEIVED,4801c7f4-95cc-4148-bc9d-b64c93425da5,6576192e-df55-4b75-825e-2cbe85dbf24b,c5,c2,27,p2,?,surb={'id': '1d95b906-0036-472e-ad1d-88ce2609862a', 'route': ['p2', 'e1', 'i4', 'x4', 'p2', 'c5']}
1769480894.9522586,RECEIVED,7a2cc2b1-1cfc-459d-9026-c5c998e99a4d,3b2c17b4-d9f8-46d4-a15c-d17b668c41a2,c5,c2,27,p2,?,surb={'id': '0456fd7f-96c0-4220-861f-e0f8afcd15fc', 'route': ['p2', 'e10', 'i1', 'x8', 'p2', 'c5']}
1769480895.0552325,RECEIVED,77ed0482-388d-4ce6-b5ad-e6e74fb39d55,c5a06019-4086-4956-8a70-df7aa0d1556a,c5,c2,27,p2,?,surb={'id': '41573ead-ab1e-4ff3-9b11-8aa9b2b3a990', 'route': ['p2', 'e4', 'i8', 'x4', 'p2', 'c5']}
1769480895.2132516,SENT,33e21199-c977-4d8f-b800-b77fca4b14fc,e5192c57-5884-408f-afdd-eafd5a3889f4,c2,c3,3363,?,p2,
1769480895.2133694,CREATED,9e644e4d-c9ed-4039-a360-d5cc32df34f3,0854916b-bef8-425c-b3a0-ab53e7335ed1,c2,c3,26,?,?,surb={'id': '578222ca-6044-4ca8-9cb6-9d5b80ac7adc', 'route': ['p3', 'e1', 'i4', 'x7', 'p2', 'c2']}
1769480895.2405827,SENT,7a79777f-a7da-4cb7-adbd-efa08c64f6c3,8225e230-0aec-4cf7-85d7-54fc9c084971,c2,DROP,2016,?,p2,
1769480895.2406943,CREATED,21c46ca5-f0f1-4f49-a15a-7b0f7b9ff3e8,7d2359af-418b-426e-845a-a332973d296a,c2,DROP,27,?,?,
1769480895.2867527,RECEIVED,74964628-03d5-4635-93e6-5e5ecfd2c7eb,a1b5a565-0dad-4275-9144-b2f8bb1d04d4,c3,c2,27,p2,?,surb={'id': '8a2a94e0-0f0e-439d-b74f-9dd8350a126c', 'route': ['p2', 'e5', 'i12', 'x2', 'p3', 'c3']}
1769480895.3266213,SENT,591cdcff-425f-459e-b846-f5774984051e,a2b28224-f62c-4972-bf2c-5f158a06d117,c2,c3,3373,?,p2,
1769480895.326768,CREATED,015ada78-586e-47b1-96e9-bff0204592f8,cb893805-a545-46bf-84ad-9b2bec49f03e,c2,c3,26,?,?,surb={'id': '0f2a4a79-a965-4da7-be19-c0fe435b5750', 'route': ['p3', 'e7', 'i7', 'x4', 'p2', 'c2']}
1769480895.5658736,RECEIVED,da065388-3f7a-4e73-b9db-2fbaa6b4e191,ad18224f-abe6-40c7-b133-b17bb0753c44,c3,c2,27,p2,?,surb={'id': '03874167-32a4-4833-a57d-0e35d4dd9442', 'route': ['p2', 'e12', 'i12', 'x7', 'p3', 'c3']}
1769480895.5709662,SENT,82460dc3-c2d4-4059-809b-22ff6de83bab,4c80b9a2-eb4f-4cc1-b2f3-62e0b904e771,c2,c3,3364,?,p2,
1769480895.5711465,CREATED,0ffcb5f4-fb29-49bb-8f80-ed1dfeacce87,56781572-7a9f-4c23-bfcf-2b44dd5276e5,c2,c3,27,?,?,surb={'id': 'ae9229ab-1bf6-42d1-9946-3f1dd4d651a7', 'route': ['p3', 'e7', 'i5', 'x8', 'p2', 'c2']}
1769480895.597833,RECEIVED,bbf8edd8-0633-4f10-aba8-0f2e810a4d05,178df1e4-af72-46df-9264-28bed0e6967d,c3,c2,27,p2,?,surb={'id': '84ea3b26-0bb5-47f3-a2df-43e4e8048ebd', 'route': ['p2', 'e11', 'i9', 'x9', 'p3', 'c3']}
1769480895.9234216,RECEIVED,d1758b0d-bbb6-4fa7-b683-7a9b5af0d79e,52d4c86c-0899-40e9-ac6a-fa87d37fdf86,c3,c2,27,p2,?,surb={'id': '0b33de2d-feb7-4b15-ad5d-99290bf4aa62', 'route': ['p2', 'e3', 'i12', 'x9', 'p3', 'c3']}
1769480896.232476,RECEIVED,f3697753-7ec6-4440-a241-1c54b668ef1c,c80c5a1e-3c08-4459-98b8-d1efb197377a,c3,c2,27,p2,?,surb={'id': '928bd8a3-0993-4c78-b77b-f1563446a6ce', 'route': ['p2', 'e10', 'i4', 'x5', 'p3', 'c3']}
1769480896.3668244,SENT,29826c5b-0398-42e5-93f0-e2437e9c1904,83d944fc-6024-45a6-bdbb-ffe09c879f54,c2,c3,3401,?,p2,
1769480896.3671684,CREATED,47e9f4b4-7e8f-4e53-9771-abd808e06a34,43034672-56e8-48dd-b51b-dd670edf65a8,c2,c3,26,?,?,surb={'id': '52c9d56d-0ddc-4773-85cc-fcb76daa7140', 'route': ['p3', 'e8', 'i5', 'x12', 'p2', 'c2']}
1769480896.453322,RECEIVED,e07a26b5-72e8-4bf8-9075-eed69898e407,f8aed4bc-af8b-4c3f-85a0-64460642b1cf,c5,c2,27,p2,?,surb={'id': '333ae2ed-f078-4a3e-8a8d-7f3fe449e777', 'route': ['p2', 'e9', 'i8', 'x12', 'p2', 'c5']}
1769480896.668155,RECEIVED,53d8658e-e1d1-4bef-b623-9a63b8d9564e,1f24a976-c2df-41c5-85cd-2223c6689472,c3,c2,27,p2,?,surb={'id': '6faf0691-99f1-426a-a143-3b851ca249f0', 'route': ['p2', 'e3', 'i6', 'x6', 'p3', 'c3']}
1769480896.7422004,RECEIVED,ffb907ef-ee5a-4e5a-acfb-d66a3a3e575b,dfa79e33-d003-43cc-a888-52c36101a451,c3,c2,27,p2,?,surb={'id': 'a97bf8b4-83a3-4a5f-9495-f843f55c2189', 'route': ['p2', 'e1', 'i7', 'x1', 'p3', 'c3']}
1769480896.8731415,SENT,11dae24f-11a8-4d7c-8f3f-a9d64b5925ef,e89db7f8-478b-4d8c-907e-3e8a6ead11fd,c2,c3,3392,?,p2,
1769480896.8733258,CREATED,c38a83b4-3c94-47eb-9635-3ef844d8ce44,daa8b4fa-f1c0-4985-8b09-4c505054ed6c,c2,c3,27,?,?,surb={'id': 'edffb632-c10d-49dc-91ae-38e4d043a3c6', 'route': ['p3', 'e6', 'i9', 'x11', 'p2', 'c2']}
1769480897.0383928,RECEIVED,4a46a245-7666-43ac-9812-744679da2c5d,7e5abeca-0d19-43e9-9352-6d68a1752d33,c5,c2,27,p2,?,surb={'id': 'c204d746-4080-4476-9364-e9045a90dfb1', 'route': ['p2', 'e10', 'i2', 'x4', 'p2', 'c5']}
1769480897.2063813,RECEIVED,0dbade7a-c68a-4934-be44-09b59f1d9cea,ce272232-974b-402f-9627-553d584e3cf0,c3,c2,27,p2,?,surb={'id': 'ecf57d9d-cd0d-4907-96b7-e516ce82a60c', 'route': ['p2', 'e7', 'i12', 'x3', 'p3', 'c3']}
1769480897.2460766,RECEIVED,66df344d-a688-4cce-a36c-c4a06b5c3452,e04561e9-6b1f-4304-94e2-35694948da8f,c3,c2,26,p2,?,surb={'id': 'a48ada25-c8d7-4159-b506-87c63ee9e103', 'route': ['p2', 'e9', 'i1', 'x7', 'p3', 'c3']}
1769480897.2658143,RECEIVED,94e1205b-fee9-4cbe-b7d0-e34a5e80eccf,5c0fb9c7-3974-43e1-9a99-4adfbda94239,c3,c2,26,p2,?,surb={'id': '529ab6cf-ec34-4fcf-85ec-db2c9b0e2340', 'route': ['p2', 'e11', 'i3', 'x5', 'p3', 'c3']}
1769480897.3349378,SENT,6f19f95b-1f14-4f68-84ef-4a3a52df3563,2298ed44-7f9c-440c-b406-62dfca528a43,c2,c3,3400,?,p2,
1769480897.3351042,CREATED,8f77baf7-3eba-4d5a-bd12-8ba752fcbdc0,05f7b9af-5685-4294-8414-3c037f5924c9,c2,c3,26,?,?,surb={'id': '300ba2d2-5753-4140-983a-bcb25be3c36a', 'route': ['p3', 'e2', 'i10', 'x10', 'p2', 'c2']}
1769480897.5892227,RECEIVED,2270e276-637b-49c3-8ad4-0e618be51221,a82fc341-592f-486c-a8eb-c7782a13e615,c3,c2,27,p2,?,surb={'id': '6e0a1cf7-3f85-4594-a4de-c056aca62243', 'route': ['p2', 'e11', 'i3', 'x6', 'p3', 'c3']}
1769480897.671189,RECEIVED,6edf91b3-7552-4aba-aea3-ce4d0956803d,5ad70ec9-d3ad-4562-a1f4-79ab27642b4e,c3,c2,27,p2,?,surb={'id': '190bc3da-4253-4777-8634-10a001358446', 'route': ['p2', 'e3', 'i11', 'x2', 'p3', 'c3']}
1769480897.7104158,RECEIVED,f94f93ef-e9ac-4c88-91b4-c37537c7e77f,c668b5ad-953d-4a85-adb7-b309bd857d6a,c5,c2,27,p2,?,surb={'id': '20226e7b-366f-496c-841e-05e8cf78250e', 'route': ['p2', 'e6', 'i11', 'x1', 'p2', 'c5']}
1769480897.7323341,RECEIVED,82725af1-1fa8-4000-917b-ac78d5fcbee4,822b3bff-6f17-48d0-90ff-fe53d651f7c3,c3,c2,27,p2,?,surb={'id': 'dc30d859-6498-4b05-b431-3579251db2e7', 'route': ['p2', 'e1', 'i12', 'x4', 'p3', 'c3']}
1769480897.7582421,SENT,6f7471d9-0c78-496c-8b21-4a1e556ab3fa,024f837b-b5e5-4864-ad22-e42faa88159d,c2,c3,3379,?,p2,
1769480897.7583938,CREATED,53e5d7ae-6c6b-4ef6-b80c-d3cc78f1628b,c59c66c9-2b8a-49f6-ad11-b0a781eac6dc,c2,c3,27,?,?,surb={'id': '6b50c424-9ace-46a6-a693-6e6f5f8a75b0', 'route': ['p3', 'e8', 'i1', 'x11', 'p2', 'c2']}
1769480898.1382594,SENT,9da1ff0c-10fc-420d-a942-92fd942c2999,315810c9-b41c-45db-9d3e-a686179b2006,c2,c3,3360,?,p2,
1769480898.1384046,CREATED,e5982659-35bd-43c3-a203-11cf8868cd54,b2621c1b-ced7-4531-aeab-0cb75a55f284,c2,c3,27,?,?,surb={'id': '2a78f15b-8d59-47b4-ae8c-965a603738e6', 'route': ['p3', 'e2', 'i7', 'x1', 'p2', 'c2']}
1769480898.6984346,RECEIVED,a26613d2-2f99-44b0-87a2-62b63c755276,72412781-c8e4-4a9c-b212-d11c9960a4e1,c3,c2,27,p2,?,surb={'id': 'afbdd97f-e251-4f0c-aba2-00984c3b1fe0', 'route': ['p2', 'e4', 'i9', 'x1', 'p3', 'c3']}
1769480898.7255657,SENT,42d96969-33a2-4ea3-bfb6-8abb9976fe5d,33cf04ba-b879-4325-893f-a22d466a814a,c2,c3,3396,?,p2,
1769480898.7257102,CREATED,30fd6405-ceab-4d32-9230-8e5877d01057,bd0a6e12-6cc6-4d42-90c7-4e56d25ffc74,c2,c3,27,?,?,surb={'id': '66e53209-5208-4c09-82ad-b47fa7ebe5b1', 'route': ['p3', 'e11', 'i10', 'x4', 'p2', 'c2']}
1769480898.7360718,RECEIVED,bf6216c1-03a3-4fb2-b288-7074f18a919b,48b7ef8d-d0e2-4002-ae69-ac58020991c0,c3,c2,27,p2,?,surb={'id': 'a4e708d4-af96-4ed5-a63c-118283b91d28', 'route': ['p2', 'e11', 'i5', 'x5', 'p3', 'c3']}
1769480898.7383902,SENT,f5c3aced-54e1-46b3-947a-1013a9f11168,62db2426-5a37-49d8-a192-41153184b7c0,c2,c3,3372,?,p2,
1769480898.7385418,CREATED,142ae433-9d69-4ed9-a894-919ac30599ff,100f7c32-ab78-483d-8b4f-93d7f51dbbbf,c2,c3,27,?,?,surb={'id': '4cfad76f-3a2a-4842-8088-ede028672e34', 'route': ['p3', 'e5', 'i9', 'x4', 'p2', 'c2']}
1769480898.8078284,SENT,0651f4c9-f4cd-4402-b055-6d0e98e7b149,adb416eb-5b26-4ed1-ac1c-5fd81fc6048e,c2,c3,3367,?,p2,
1769480898.8085563,CREATED,1b6f8dda-1853-4741-931e-86d48e384a74,79b045bd-f0b6-4456-b24f-defc2a6f86eb,c2,c3,26,?,?,surb={'id': 'b2bc5085-c6cd-4439-82a1-0493250749fc', 'route': ['p3', 'e1', 'i5', 'x8', 'p2', 'c2']}
1769480898.8437932,RECEIVED,30f01cd9-4ff5-4819-a695-b7bb95f59f09,8ccb6685-effc-4113-9527-f95625dbc9e2,c5,c2,27,p2,?,surb={'id': '60c3fb3d-2f7f-462d-8cf0-0d2160d12eaf', 'route': ['p2', 'e6', 'i8', 'x5', 'p2', 'c5']}
1769480899.0095704,SENT,9fcd75e6-61f3-4703-9650-e4555137a91d,5f67cd91-cb2b-4f60-80a2-337521a2d959,c2,c3,3405,?,p2,
1769480899.0097103,CREATED,25036eb3-95b9-4a51-a9dd-6e4e3fbb09d4,14ba94c7-7fae-45ce-9495-0887dea20104,c2,c3,27,?,?,surb={'id': '439a58e7-3d85-4f3b-8b82-78a86592ffc0', 'route': ['p3', 'e10', 'i10', 'x4', 'p2', 'c2']}
