timestamp,event_type,packet_id,src,dst,size,flags
1765373011.4838665,SENT,e72193b9-9f0a-49b6-a024-07d858cc2daa,?,?,53,surb={'id': 'e392aae6-5394-4726-be40-6184ecfe430b', 'route': ['h_entry_1', 'h_inter_1', 'h_exit_1', 'h_sender_1']}
1765373011.4850361,CREATED,e72193b9-9f0a-49b6-a024-07d858cc2daa,?,?,53,surb={'id': 'e392aae6-5394-4726-be40-6184ecfe430b', 'route': ['h_entry_1', 'h_inter_1', 'h_exit_1', 'h_sender_1']}
