timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769391336.3126204,SENT,f39abda1-3eed-4dc5-b67c-f14542666279,b49ecc81-917f-47f3-a7d5-be047509c30a,c5,DROP,2015,?,p2,
1769391336.312747,CREATED,a399d6ca-a2eb-4b94-858d-287068795caf,8a9fd1f9-46c1-48c5-a258-3487e65a0e24,c5,DROP,26,?,?,
1769391336.6883175,SENT,d9a00fa6-5ffb-476b-891c-42796a762065,42d59e90-23d4-4de4-bd27-820600e64c09,c5,c4,3359,?,p2,
1769391336.6884902,CREATED,e902639d-af16-420d-9f31-266d91e41bb4,b9a3c598-b267-4dd3-9131-eece246bc1fe,c5,c4,26,?,?,surb={'id': '0eb50027-0dd5-4c77-83f1-162010eabdad', 'route': ['p1', 'e4', 'i12', 'x5', 'p2', 'c5']}
1769391514.1782372,RECEIVED,067c5a06-5526-49da-bd69-2affcbe76595,f0a20430-3c87-4c0a-820c-aebe3edc5b67,c1,c5,26,p2,?,surb={'id': '5d39cc67-f154-4570-aed6-b09e8a1bc29b', 'route': ['p2', 'e8', 'i2', 'x2', 'p1', 'c1']}
1769391514.2762609,RECEIVED,48f388ea-b99a-419a-961e-884187c96a9d,0dd89d7e-d37e-4607-9e01-278d88f22494,c3,c5,26,p2,?,surb={'id': '7f5ad224-f189-489f-b629-cc30364a640e', 'route': ['p2', 'e12', 'i2', 'x12', 'p3', 'c3']}
1769391514.3081803,RECEIVED,c9ffb2fd-6bb0-48d1-9ab4-b6b565f1e8c4,f066a1e4-7152-4787-aac6-8e32a7beb80e,c1,c5,27,p2,?,surb={'id': 'be0ed607-fe03-4719-9d3f-aa6176538dbb', 'route': ['p2', 'e6', 'i12', 'x9', 'p1', 'c1']}
1769391514.5268407,SENT,95e249da-3853-4e04-bb54-8c412c58e840,d489f554-e8bb-480a-809a-b500ec6cbcfa,c5,c4,3387,?,p2,
1769391514.526964,CREATED,ff5c7dcf-d2a6-4b78-b857-70f2a86f00e8,8d5150a8-da0c-493e-9df7-da2981c23ecb,c5,c4,27,?,?,surb={'id': '10fd3a0a-5878-4d55-b29b-fc3dcee34560', 'route': ['p1', 'e5', 'i7', 'x1', 'p2', 'c5']}
1769391514.8583236,RECEIVED,ce77a554-0466-4ce2-9199-547cc2004399,e705b271-b941-4cb5-98eb-284ebbda2dd9,c4,c5,27,p2,?,surb={'id': '67da55eb-8ee4-42d9-a4f9-c83c7ab58480', 'route': ['p2', 'e9', 'i5', 'x4', 'p1', 'c4']}
1769391514.9190292,SENT,a922e4a7-9105-4bad-800b-979cf9265587,d543e510-f592-429c-a345-ef146479306e,c5,c4,3392,?,p2,
1769391514.9192066,CREATED,f043042f-cbf6-4c5a-9031-8678b20cec06,237e1b27-b012-466a-8382-0b1dbcda6f88,c5,c4,26,?,?,surb={'id': '36e91b18-90f7-4c67-8d85-8fd3776370c0', 'route': ['p1', 'e6', 'i10', 'x11', 'p2', 'c5']}
1769391515.0209281,RECEIVED,8c234e31-9b3b-45fb-8864-75673e3fb8ae,091a3369-9c3f-46a4-af16-ff5213bc4a8b,c1,c5,27,p2,?,surb={'id': '89e14909-1bfd-45fd-b448-e08fc98bae34', 'route': ['p2', 'e1', 'i9', 'x3', 'p1', 'c1']}
1769391515.0494258,RECEIVED,7c01a567-be8e-47fc-b556-1a7ec31fe609,77af17d5-9b9a-4c4f-bc55-1e1c74fbd802,c1,c5,27,p2,?,surb={'id': '057862c0-aee9-49a0-bc56-ed8eff1b94f3', 'route': ['p2', 'e11', 'i10', 'x4', 'p1', 'c1']}
1769391515.1643593,RECEIVED,a4d144c0-1e74-47e7-8cbd-2e97f6fdfc15,cc1ed9cb-3270-4383-9ff5-6d71ff308758,c4,c5,27,p2,?,surb={'id': 'dca74821-8bd6-405e-a019-d0f8540dc428', 'route': ['p2', 'e12', 'i8', 'x7', 'p1', 'c4']}
1769391515.2764537,SENT,8f308591-27f5-4988-a60b-f22642cff2cf,96752ff8-8e38-4874-a0de-35e56a9a4e85,c5,c4,3384,?,p2,
1769391515.2767744,CREATED,249fa819-8d56-4925-829b-97ca2f5a8986,ccba0b86-d6f2-48bd-97ba-db7bb17c1dcf,c5,c4,26,?,?,surb={'id': '0475df47-952c-428c-a5a2-51b709c0f988', 'route': ['p1', 'e12', 'i5', 'x2', 'p2', 'c5']}
1769391515.4260914,RECEIVED,008ac457-f12d-45c1-9958-63ffdea67618,e308ccb9-b87a-43e3-a590-03a6012cbc41,c3,c5,27,p2,?,surb={'id': 'db20085d-193f-426f-90fc-d868ab489126', 'route': ['p2', 'e8', 'i3', 'x3', 'p3', 'c3']}
1769391515.4310226,SENT,f5e554ca-139a-42df-b024-aa41922ce6d5,e7853abb-752b-4997-b281-63bae72a4fba,c5,c4,3377,?,p2,
1769391515.431179,CREATED,19295024-8df3-46ea-94b9-157e2a8fd882,cd71ea87-28c8-4388-b748-6d4b7c65af44,c5,c4,27,?,?,surb={'id': '8f77bdd1-d30b-4615-bbe2-34c5be3ab694', 'route': ['p1', 'e1', 'i4', 'x4', 'p2', 'c5']}
1769391515.4359298,RECEIVED,279e725f-cd8d-4e8e-8670-1921c6ea05d0,113d5acf-e4ff-43b1-b170-d91a2954b2a4,c4,c5,27,p2,?,surb={'id': 'dc81dbe1-6437-45a8-85b7-a11a0b0e3478', 'route': ['p2', 'e10', 'i1', 'x12', 'p1', 'c4']}
1769391515.5842276,SENT,8ea3fe43-7a84-430d-863d-2d5289f414fd,a460833c-05d6-48f1-bd7d-53c50fe51984,c5,c4,3396,?,p2,
1769391515.5843804,CREATED,fbf2c039-18bf-4a64-ad72-aa0b15447b14,a009a5b9-f62d-4d51-be52-307d2770cd54,c5,c4,26,?,?,surb={'id': '0cb53ec4-cbf5-4f75-9446-9706713701fd', 'route': ['p1', 'e10', 'i3', 'x5', 'p2', 'c5']}
1769391515.7725663,RECEIVED,50652049-68dd-4a8d-a6a2-a2094deb2786,e55cb8a7-e39d-466d-a9af-db961b96a272,c3,c5,27,p2,?,surb={'id': '3d5a82e4-65c4-4867-80ab-7dec79188a93', 'route': ['p2', 'e11', 'i9', 'x11', 'p3', 'c3']}
1769391515.8756113,SENT,841560f1-4ee3-4b3c-9279-98d16e32b44f,a7cbe54e-829f-465f-80f9-9bfd2898f108,c5,c4,3371,?,p2,
1769391515.875753,CREATED,31c6d9d3-a55f-4fe7-9bf0-58c70954774f,1c21acc6-6ec7-4353-ac80-77ed9cb76a8c,c5,c4,27,?,?,surb={'id': '9fe4a38b-322f-40f5-9ea1-ef83049294e8', 'route': ['p1', 'e1', 'i4', 'x8', 'p2', 'c5']}
1769391515.9104972,SENT,16aeeeca-844e-43e0-b9ad-1cbbad137347,3d639789-5705-4655-bd52-85cc07fbb005,c5,c4,3400,?,p2,
1769391515.910658,CREATED,ae76eb15-32e3-47ee-9ca0-e62f819a1ded,82db1335-7993-4868-8339-059202c96d05,c5,c4,27,?,?,surb={'id': '82b4e1df-4e40-4902-bcbc-859f228276ab', 'route': ['p1', 'e7', 'i10', 'x10', 'p2', 'c5']}
1769391515.9559507,RECEIVED,8ade92dc-bb68-4559-b075-de674c1c1dcd,67e39753-ca02-4d73-9a52-5f48b0a1ac2e,c4,c5,26,p2,?,surb={'id': '58ca2083-0430-46a8-8595-eb6baeb25a5e', 'route': ['p2', 'e10', 'i3', 'x8', 'p1', 'c4']}
1769391516.0398872,SENT,812d42b5-9f72-4b84-a69f-698d859cce40,094d18b8-ef93-4771-8496-162b51defdea,c5,c4,3363,?,p2,
1769391516.0400345,CREATED,09a615f3-e7ed-4a40-9f73-ed4c5af238ab,b54fd042-c7cc-409c-b02d-aec532756153,c5,c4,27,?,?,surb={'id': '6b6dd734-22d6-48af-976a-3753c0846ec2', 'route': ['p1', 'e2', 'i6', 'x4', 'p2', 'c5']}
1769391516.118565,RECEIVED,7086771a-543a-42e1-9735-1aa82b67b698,fa5fb257-7caa-44d2-8b7c-d1e9756a1746,c3,c5,26,p2,?,surb={'id': '6bc7b1b0-d5ac-4d03-8887-076a7ad2b928', 'route': ['p2', 'e5', 'i8', 'x1', 'p3', 'c3']}
1769391516.2707727,RECEIVED,cf25ec91-367b-4fa6-b0b4-b5b4cc454362,40649f7b-75c0-43d9-baf7-602e9766b23a,c4,c5,27,p2,?,surb={'id': '269e6f7d-dfbd-4e61-bc9e-8739d2c3bd50', 'route': ['p2', 'e2', 'i3', 'x11', 'p1', 'c4']}
1769391516.4068773,SENT,2a19ada3-2001-4b10-9fe8-3d59a16b9cfd,489974f1-4d03-4b62-9526-414494fb2d16,c5,c4,3376,?,p2,
1769391516.407028,CREATED,3b9fc251-8095-45b7-8982-e32c6151c732,e61a8325-05ba-4af2-95fe-cc366855c306,c5,c4,26,?,?,surb={'id': '3b5c1b35-22d0-4d84-96eb-0aeba0f77d4f', 'route': ['p1', 'e7', 'i6', 'x4', 'p2', 'c5']}
1769391516.6386592,RECEIVED,48f939da-c303-44c3-8730-9cc45fcd95ad,ded37eb2-7e8f-41b2-a552-17c9a05f9412,c4,c5,27,p2,?,surb={'id': '733b2d1a-4211-4dd4-ab84-0f2b6aefc654', 'route': ['p2', 'e9', 'i1', 'x1', 'p1', 'c4']}
1769391516.9809282,RECEIVED,873a2e19-d16f-4ff2-a382-74f7acb88c6a,45f8eabb-8dfb-404b-bc40-29564a0bcffa,c1,c5,25,p2,?,surb={'id': '5561e904-618f-4972-9148-87b1717183ed', 'route': ['p2', 'e3', 'i2', 'x8', 'p1', 'c1']}
1769391517.0464764,SENT,4e238bb4-a972-490c-938b-cfc794c83a21,534d835e-fda4-428e-9e34-b7b9a97c35e6,c5,c4,3383,?,p2,
1769391517.0466092,CREATED,9c9c3ffa-9151-4239-878f-4d4068799e8f,f22269f6-4511-4f77-848c-7fa1fe2f2963,c5,c4,26,?,?,surb={'id': '17a515f3-0928-4a44-901a-f1820cf505e3', 'route': ['p1', 'e7', 'i11', 'x3', 'p2', 'c5']}
1769391517.1041934,RECEIVED,d3c69edf-e521-4beb-a3b0-85acf0ea3161,787720cd-507a-450d-b575-e94275765e6c,c3,c5,27,p2,?,surb={'id': '95959911-d692-4878-8ca0-91ea31dacdb9', 'route': ['p2', 'e11', 'i9', 'x5', 'p3', 'c3']}
1769391517.2675517,SENT,9fa01aa0-2958-40a1-ac78-50ee385a5cce,9e7ad112-b8fb-4adf-8fdf-640e9a3b4d29,c5,c4,3396,?,p2,
1769391517.2676833,CREATED,35ac4af2-f8df-420a-9eaf-8554439ab07c,5c851f57-2e27-4a99-8706-45484eb6b040,c5,c4,27,?,?,surb={'id': '99bc12bf-fe20-4fd2-b8a3-3b6e7a7ad755', 'route': ['p1', 'e8', 'i5', 'x12', 'p2', 'c5']}
1769391517.294119,RECEIVED,a6ef2fb9-26da-45c1-ba54-12a865315a5a,7fd78e23-ee62-4c15-9c62-7c605cb3832b,c3,c5,27,p2,?,surb={'id': 'ca13ed1d-b564-4e82-b1d4-c8779f9cc29b', 'route': ['p2', 'e1', 'i5', 'x8', 'p3', 'c3']}
1769391517.42259,RECEIVED,95cad6d2-ed9d-46d5-87cc-059dcc46180d,c68c6e24-5917-445f-9a5d-6ddf43433b22,c1,c5,27,p2,?,surb={'id': 'ffd58db3-0040-43b8-9dea-08bc2be3b87e', 'route': ['p2', 'e4', 'i6', 'x4', 'p1', 'c1']}
1769391517.558587,SENT,bb8d4424-8d84-400d-98ef-018800c82c62,395a8170-a091-47b5-a694-a28bec9f6ad3,c5,c4,3379,?,p2,
1769391517.5587158,CREATED,a926132c-4cf3-422c-86d5-883e3b6eb653,0d58a0ca-9525-46e7-8fd5-17f08d1dff54,c5,c4,27,?,?,surb={'id': 'c11ca295-8e39-442f-a9e6-b79bae2c3ae9', 'route': ['p1', 'e11', 'i6', 'x6', 'p2', 'c5']}
1769391517.7570286,RECEIVED,980614fe-3864-47cd-ab81-c2b5b321828b,6530c367-75eb-42fc-a85e-cc48b50232ca,c4,c5,27,p2,?,surb={'id': '9d7ba11b-00d5-491a-902b-70bf49a5ee9e', 'route': ['p2', 'e2', 'i10', 'x9', 'p1', 'c4']}
1769391518.0595787,RECEIVED,c3c4f27a-4b99-4acd-9524-a15e5501e208,49257619-31db-4ff1-a05d-0e0430cc91a3,c4,c5,27,p2,?,surb={'id': '81fbad8c-bdb4-42a8-9084-7ce0157c7904', 'route': ['p2', 'e11', 'i5', 'x12', 'p1', 'c4']}
1769391518.0853744,RECEIVED,c3059fe6-fce2-429c-99d3-2b0a24d76f2a,8669fa5c-564f-48c6-ac44-b38392f1aab6,c1,c5,26,p2,?,surb={'id': '306eb66d-ea98-41a7-be0a-e1cbed90340b', 'route': ['p2', 'e7', 'i12', 'x5', 'p1', 'c1']}
1769391518.3099794,RECEIVED,da587a7e-7d56-4e34-bb13-478dcd640223,2b56216c-7289-45de-8549-2cfd25d73ecb,c4,c5,25,p2,?,surb={'id': '629e8869-8439-4202-a7fe-1d5050dc8e57', 'route': ['p2', 'e8', 'i8', 'x12', 'p1', 'c4']}
1769391518.3401237,RECEIVED,68a63bab-8488-4e6b-93c0-0d64ca81b124,57bc1f27-f86a-4c0d-8fea-ce8061a1acff,c3,c5,27,p2,?,surb={'id': '4a33a8e0-09df-46d3-8dba-db0085a8550f', 'route': ['p2', 'e12', 'i1', 'x6', 'p3', 'c3']}
1769391518.349476,SENT,d959d5d0-2e3f-466e-a227-aeae82734b9f,2944aa11-5276-4a86-877e-cf9bb94a765b,c5,c4,3399,?,p2,
1769391518.34961,CREATED,5421bb17-cd75-4d55-863f-9ab79f1b6990,c2100ce9-4be0-4f7a-8d2c-b68abef95ad5,c5,c4,27,?,?,surb={'id': '0cd626da-9307-4b4f-99bf-897651b42cc2', 'route': ['p1', 'e10', 'i1', 'x3', 'p2', 'c5']}
1769391518.4442503,SENT,9560e51e-df62-4ffb-b3c1-73038b4b509c,033a4e83-f9e5-476f-956d-a285d83465e9,c5,c4,3359,?,p2,
1769391518.4445362,CREATED,c059c800-772b-4f77-8135-832ebc6b4862,02be26f8-c2ac-41b3-b728-f8b1fd136ff6,c5,c4,26,?,?,surb={'id': '9047cb56-a94a-4a8b-896d-14b842689887', 'route': ['p1', 'e3', 'i6', 'x11', 'p2', 'c5']}
1769391518.543596,RECEIVED,4384595c-e82f-4581-b83a-9cc6440564ff,2cd369c5-fa13-4e3e-9f86-15acc4791068,c4,c5,27,p2,?,surb={'id': '998f4d60-4af0-4511-a81e-f83493b61ef4', 'route': ['p2', 'e2', 'i2', 'x5', 'p1', 'c4']}
1769391518.6053302,SENT,f0ae3c15-e9ae-4102-83b5-e9a15d139500,1460423d-58c4-487e-849b-7e769e689d73,c5,c4,3377,?,p2,
1769391518.6054657,CREATED,591c4941-6e4b-498c-857f-fbc8e02365aa,0c8797fc-624d-4d2f-bdde-da0aa9f2833b,c5,c4,26,?,?,surb={'id': '850ec739-5150-418f-b1ae-8cbf1cf87770', 'route': ['p1', 'e2', 'i3', 'x4', 'p2', 'c5']}
1769391518.708182,RECEIVED,6f96c11f-87ea-4fa3-84ec-b32028261e84,fc2d6cca-20d9-4e37-a0bf-67757ff04cfb,c1,c5,26,p2,?,surb={'id': '8860bc69-eee8-452b-a433-903f43671fdc', 'route': ['p2', 'e7', 'i6', 'x12', 'p1', 'c1']}
1769391518.716818,RECEIVED,119dd8ed-2f63-4a64-8a74-7308c70630bd,f33ac3a9-da30-4a32-bf15-319fed0c8c01,c1,c5,27,p2,?,surb={'id': 'c01fc3a4-0024-4abb-b362-a312ba4685ac', 'route': ['p2', 'e5', 'i7', 'x5', 'p1', 'c1']}
1769391518.7693434,RECEIVED,ca74d775-b01b-436a-83cd-83d633727126,566112e1-ff67-48e0-8438-5c65dbd9bd1b,c3,c5,27,p2,?,surb={'id': '471e553a-9cb5-4b0b-9b96-8d147263b6b8', 'route': ['p2', 'e8', 'i7', 'x2', 'p3', 'c3']}
1769391518.988484,RECEIVED,43df5bbf-a71f-4f30-9dff-03507e9db02a,bf23b6f9-b948-442f-93dd-c092a5f6a708,c1,c5,26,p2,?,surb={'id': '2ba12d4c-a077-4ecd-a747-542b7e13faa7', 'route': ['p2', 'e6', 'i2', 'x5', 'p1', 'c1']}
1769391519.076485,RECEIVED,92d75444-8fb6-417b-8255-723185ba1afe,f9158c8c-4ef5-48b7-a622-c5f72f49b18a,c1,c5,27,p2,?,surb={'id': 'cbe7ef84-97f2-4b69-bfd6-50fbdf0b7e65', 'route': ['p2', 'e6', 'i6', 'x5', 'p1', 'c1']}
1769391519.2712312,RECEIVED,ea19cee9-8433-4c7b-8d9e-347daeb0a31b,af38b617-a32a-4a48-977c-3e776d8991dd,c3,c5,26,p2,?,surb={'id': '637fdfb3-ba41-4b7c-825d-b65fabcb4d60', 'route': ['p2', 'e3', 'i5', 'x11', 'p3', 'c3']}
1769391519.338852,RECEIVED,a085d1df-1e2a-4389-8f53-a53dd9459a3c,be9cb9df-d766-4a5d-9174-e66654e1c2a0,c1,c5,24,p2,?,surb={'id': 'fcf37c86-e3fc-4b9a-ad08-64a8db5b0be3', 'route': ['p2', 'e5', 'i3', 'x10', 'p1', 'c1']}
1769391519.365411,SENT,95bec94c-9ff7-4742-96bd-3efbc1c7c7d5,b72d8359-169f-40f1-a641-1414c56d7522,c5,c4,3380,?,p2,
1769391519.3655074,CREATED,028c1911-1e84-44fc-8764-b7404b9f9b7c,914d62a7-3ae6-4e36-9531-d9cbda7bfa92,c5,c4,26,?,?,surb={'id': '6e329ce1-f6bd-46db-a7c9-36ae1dfabaa3', 'route': ['p1', 'e12', 'i7', 'x9', 'p2', 'c5']}
1769391519.3791595,RECEIVED,86a2af6d-faed-4e34-b8f8-47d58c0dc8ac,9ab33e62-a850-487b-932b-6f80bf494240,c3,c5,27,p2,?,surb={'id': 'b7bb91f1-3e7e-49b2-998d-ace21b04cab3', 'route': ['p2', 'e9', 'i11', 'x4', 'p3', 'c3']}
1769391519.4197206,RECEIVED,8289d30a-d675-4fcf-a082-ee70bad4d727,4e0c309d-19b6-4b45-b528-876b42402065,c3,c5,27,p2,?,surb={'id': '78e30482-0f27-42c0-88ce-fa377c73df1e', 'route': ['p2', 'e4', 'i3', 'x10', 'p3', 'c3']}
1769391519.5184958,RECEIVED,15002abb-3e50-4914-9dde-dda264378e0c,b25f4924-8c68-4ee4-b78a-5c0cb5742c8d,c4,c5,27,p2,?,surb={'id': '228effbc-8680-4b93-9a03-8e6005655c21', 'route': ['p2', 'e7', 'i12', 'x5', 'p1', 'c4']}
1769391519.6248336,SENT,8bd324c9-58ae-423f-857a-c67fcf58c38a,1f7d49bc-b2b0-4b50-b0d1-6602c5c0eb41,c5,c4,3392,?,p2,
1769391519.624964,CREATED,bb08b87c-1cee-4488-bec4-5b3bd96eb8ec,215eaa52-f49b-4e9e-83ae-7168dbec0afe,c5,c4,27,?,?,surb={'id': '3ef132a7-d99e-4cca-9a3c-65735f79693f', 'route': ['p1', 'e12', 'i6', 'x12', 'p2', 'c5']}
1769391519.7599614,RECEIVED,48995ba4-689f-40a2-a1c9-209cd4f24f23,a8991290-746e-4c20-af75-91560fbfb075,c1,c5,27,p2,?,surb={'id': '133cdb25-ceb1-4f97-ae31-ed54f8bb3825', 'route': ['p2', 'e9', 'i5', 'x6', 'p1', 'c1']}
1769391519.7867324,RECEIVED,5b931f06-af1f-4eac-8a76-43cd84d8c486,f95a89a9-3b50-46d0-adcd-e382954a6424,c1,c5,26,p2,?,surb={'id': 'ed1e0383-7ee9-4fc5-98c3-7cd264363b0f', 'route': ['p2', 'e9', 'i5', 'x2', 'p1', 'c1']}
1769391519.9124355,RECEIVED,fe30242c-6b42-4601-8208-8e3f6713060e,b73366cc-31f4-4a9b-8a21-1173a9f230ee,c4,c5,26,p2,?,surb={'id': 'c4d23682-d808-4b47-bb97-9ecba5bf67ed', 'route': ['p2', 'e4', 'i8', 'x10', 'p1', 'c4']}
1769391520.1302152,RECEIVED,7ab8fb6e-a78c-41fc-b556-99a1fd38d7cd,dd251b7e-5c78-4255-ad72-b7f3baf3f647,c3,c5,27,p2,?,surb={'id': '54ba288d-7c52-4216-b500-b72209a54947', 'route': ['p2', 'e10', 'i5', 'x1', 'p3', 'c3']}
1769391520.1404502,RECEIVED,b685754d-a602-4bd5-a763-bfd202cb3255,50fce488-6dfc-4901-8fa4-46b504ccdddb,c3,c5,27,p2,?,surb={'id': '6424ee92-b23a-425d-ba11-21dd6ad1e7e0', 'route': ['p2', 'e9', 'i8', 'x9', 'p3', 'c3']}
1769391520.3687046,RECEIVED,1f84fd44-032b-4a37-9c01-27c8a6d16630,468b0d67-905f-46d1-8935-107580207042,c3,c5,26,p2,?,surb={'id': 'd2c511af-5ddd-48cb-91a0-b954c7391e8a', 'route': ['p2', 'e1', 'i5', 'x9', 'p3', 'c3']}
1769391520.409524,RECEIVED,a69e6740-37fb-4657-9760-b7f81601cfbf,73195dd6-4667-47f3-81c1-0fdbf1ef406d,c3,c5,27,p2,?,surb={'id': 'e5387001-8d2f-4f60-8ebc-d43b7f5a56c6', 'route': ['p2', 'e6', 'i1', 'x10', 'p3', 'c3']}
1769391520.601209,RECEIVED,51801964-5796-4a40-b6bf-f38d3b141544,d3aec44e-c9e9-445e-8c38-b2cdbb82d00a,c1,c5,27,p2,?,surb={'id': '81f1aefb-5712-487a-bb5c-e356a40631e7', 'route': ['p2', 'e6', 'i7', 'x4', 'p1', 'c1']}
1769391520.641758,RECEIVED,3f3c7cf7-8332-4a33-95e7-2070699ef528,0277bfdd-ff7f-434a-b8ad-ff4f84640f2c,c1,c5,27,p2,?,surb={'id': '349a0318-0fa2-4d23-a9df-6d41bb063ef9', 'route': ['p2', 'e1', 'i4', 'x6', 'p1', 'c1']}
1769391520.9353914,RECEIVED,512ff99a-83b7-4258-b59d-d6b3d5cafa0a,62a1e47f-fdf1-425e-b817-0e4940871ae2,c1,c5,27,p2,?,surb={'id': '06c7cb0b-0819-40c7-82e3-a22c04155afd', 'route': ['p2', 'e8', 'i3', 'x6', 'p1', 'c1']}
1769391521.0186481,SENT,aa6f96c7-f8c6-4338-ab08-78066c4b8fa2,c65fd607-7789-411d-b37f-2174b43cbe85,c5,c4,3400,?,p2,
1769391521.018796,CREATED,4b081b66-bdcf-49a8-af48-945abdfcca6f,166070c1-a269-4b55-821c-eace847e7de4,c5,c4,27,?,?,surb={'id': '9b1bdb25-981b-4534-b67d-1f515f25669d', 'route': ['p1', 'e6', 'i12', 'x11', 'p2', 'c5']}
1769391521.1076787,RECEIVED,ec0bca75-21e1-4dd7-b8ad-fcf1f2d07069,0f073188-fe7a-400c-8b00-549c9d68353d,c1,c5,27,p2,?,surb={'id': 'c252e2bf-da03-4987-9427-94e1ebc677b0', 'route': ['p2', 'e5', 'i6', 'x10', 'p1', 'c1']}
1769391521.129096,RECEIVED,114d3980-913b-4383-86ba-7aa13b78c0d8,a497fa64-ca73-43ac-ae5d-723822eb817f,c4,c5,27,p2,?,surb={'id': '5324102d-16de-4449-ba36-37544de51f20', 'route': ['p2', 'e7', 'i11', 'x2', 'p1', 'c4']}
1769391521.1973414,RECEIVED,fe06e33b-b19e-4f1c-aaaf-8ef2ab54a2af,07eb4462-f2c7-4d4b-b912-234e97a6077d,c1,c5,26,p2,?,surb={'id': '01b32289-13eb-4de2-a469-afc165cf7116', 'route': ['p2', 'e1', 'i8', 'x12', 'p1', 'c1']}
1769391521.304302,RECEIVED,6754c753-b714-4227-91f3-219986395d4a,59c248d1-114d-4cce-946b-16ef7eb2cb0b,c1,c5,26,p2,?,surb={'id': '7f4d8808-c783-4ca2-aeea-9189da1a182e', 'route': ['p2', 'e5', 'i2', 'x4', 'p1', 'c1']}
1769391521.3113701,SENT,3a17e87e-de15-416a-af3f-64fdc299e8a8,64bd1962-2dcb-48cd-8c11-114c1eeeb82c,c5,c4,3409,?,p2,
1769391521.3115199,CREATED,c4573588-f2a3-4394-a18e-5d7ab30a86e1,27abb730-2671-498f-b520-59da8dad293b,c5,c4,27,?,?,surb={'id': '57e43277-ed43-4449-bb4b-a0b8433fc4d5', 'route': ['p1', 'e12', 'i10', 'x5', 'p2', 'c5']}
1769391521.3273714,RECEIVED,0929d29b-5828-41a4-b40d-fb3c2e5dab05,3121847d-ed6a-48b3-ac20-59ad568267cd,c3,c5,26,p2,?,surb={'id': '4227e897-b3f0-440b-900b-546965454f8c', 'route': ['p2', 'e3', 'i10', 'x7', 'p3', 'c3']}
1769391521.3809218,RECEIVED,725108f6-9f09-45fb-82fa-d37a677ff9e5,4b7797c3-7b06-44f2-aae1-fab090926ade,c3,c5,27,p2,?,surb={'id': '8a0b4e06-03e0-4598-9a2d-6cb6fe24a230', 'route': ['p2', 'e7', 'i1', 'x11', 'p3', 'c3']}
1769391521.516842,RECEIVED,fe308756-045d-45d9-8b43-8ba0a57e4c04,b46a98e6-6ac7-413f-b56b-e7ae85528108,c3,c5,24,p2,?,surb={'id': '6122db44-8413-4759-a719-7615f1792ff5', 'route': ['p2', 'e1', 'i6', 'x2', 'p3', 'c3']}
1769391521.5261214,SENT,f2b83ca4-373d-481a-8012-7d9e058719ed,58c2e8eb-d8cf-440d-9ce9-e6e7e5e20d13,c5,c4,3388,?,p2,
1769391521.5262706,CREATED,316f0718-fc5a-4280-ba60-c74a287da27b,bfa1ca41-1e8d-47a5-9448-81ded16621cb,c5,c4,27,?,?,surb={'id': '98607001-9b33-4331-8729-851d69c8fc4a', 'route': ['p1', 'e5', 'i4', 'x11', 'p2', 'c5']}
1769391521.5292907,RECEIVED,8e4eb849-75d0-4013-a649-71ec82a5b4e5,8eb61626-8f7f-4911-aeaa-a0c2db38a2d2,c3,c5,27,p2,?,surb={'id': 'a779dd98-5fea-4ee4-8c8e-9a4a60be2603', 'route': ['p2', 'e11', 'i10', 'x4', 'p3', 'c3']}
1769391521.5542645,RECEIVED,31ed91f5-f041-425e-a805-9e78be5385cc,df5565f1-5909-4aa9-92ac-243b7de90dde,c4,c5,26,p2,?,surb={'id': 'd2a3b4e2-9c59-44c6-b82d-8bafd4ede81d', 'route': ['p2', 'e5', 'i12', 'x9', 'p1', 'c4']}
1769391521.7062032,RECEIVED,6f8f20a4-68b8-4092-b2bc-a2d25c47df3b,b607ca6d-2328-4996-af8d-fea3d2616c69,c1,c5,26,p2,?,surb={'id': '1b6c577b-872a-491a-a038-e2ad6398c14b', 'route': ['p2', 'e9', 'i3', 'x9', 'p1', 'c1']}
1769391521.7256765,SENT,a0b96370-ebeb-476a-885f-d7ceb1e70125,e246d872-1775-4b96-8eda-37e5591b9494,c5,c4,3359,?,p2,
1769391521.7257888,CREATED,4204bc80-eef8-4516-89c5-801767e5936e,e451655d-797f-4007-80a0-ce8259c54570,c5,c4,27,?,?,surb={'id': 'af350b1e-f864-4314-a7b2-f19931b8f56e', 'route': ['p1', 'e6', 'i5', 'x11', 'p2', 'c5']}
1769391521.781865,RECEIVED,288be3e5-b74a-4436-ae50-c06091f99c7d,63fec3e9-1752-485c-8991-93a7edc16d20,c1,c5,27,p2,?,surb={'id': '8b616a5d-0361-49b4-97f9-5019be3fd296', 'route': ['p2', 'e9', 'i4', 'x6', 'p1', 'c1']}
1769391521.794343,RECEIVED,781e00ba-763a-4747-9dbe-6e2f8eef7c00,84e93287-be18-4418-a531-57733eb077cb,c1,c5,27,p2,?,surb={'id': '230e205f-0d93-4111-9a8c-5ff286f4fac4', 'route': ['p2', 'e6', 'i1', 'x11', 'p1', 'c1']}
1769391521.833537,RECEIVED,a2bf2718-6f19-4a91-aeb7-e87eb8463ad4,dc9c3435-adea-49e4-af3b-9744327a9a3d,c1,c5,26,p2,?,surb={'id': '08511f0c-af06-4b59-90e2-114993d60da3', 'route': ['p2', 'e12', 'i11', 'x4', 'p1', 'c1']}
