timestamp,event_type,packet_id,src,dst,size,prev_hop,next_hop,flags
1768577955.5142102,RECEIVED,7e3d336a-c029-42e8-b66e-e5d008d1b328,c2,c3,908,i11,?,
1768577955.6761675,SENT,7e3d336a-c029-42e8-b66e-e5d008d1b328,c2,c3,607,?,p3,
1768577955.6763191,FORWARDED,7e3d336a-c029-42e8-b66e-e5d008d1b328,c2,c3,607,?,p3,
1768577957.2368813,RECEIVED,dea5b9a2-782e-45fd-a15f-fe1ba6fe7b2c,c2,c3,912,i11,?,
1768577957.3658884,SENT,dea5b9a2-782e-45fd-a15f-fe1ba6fe7b2c,c2,c3,611,?,p3,
1768577957.3659763,FORWARDED,dea5b9a2-782e-45fd-a15f-fe1ba6fe7b2c,c2,c3,611,?,p3,
1768577957.3804932,RECEIVED,45b2f495-e48c-433e-b8b4-98824c2f80f1,c3,DROP,604,i2,?,
1768577957.4800792,RECEIVED,7fecbdb1-7154-4bf2-a17c-b17b01635adf,c4,c5,908,i10,?,
1768577957.5421853,RECEIVED,c37db8bd-5885-4fc5-adfa-0826d68adaac,c4,c5,906,i10,?,
1768577957.5619326,SENT,7fecbdb1-7154-4bf2-a17c-b17b01635adf,c4,c5,608,?,p2,
1768577957.5620136,FORWARDED,7fecbdb1-7154-4bf2-a17c-b17b01635adf,c4,c5,608,?,p2,
1768577957.5887463,RECEIVED,49772573-02fb-45f1-a449-5dc3c6ef644e,c4,DROP,608,i10,?,
1768577957.5952013,RECEIVED,c7c6ee0d-e86f-4248-a26a-e184d74efe4a,c4,c3,911,i12,?,
1768577957.972573,SENT,49772573-02fb-45f1-a449-5dc3c6ef644e,c4,DROP,382,?,i11,
1768577957.9726892,FORWARDED,49772573-02fb-45f1-a449-5dc3c6ef644e,c4,DROP,382,?,i11,
1768577958.0323927,SENT,c37db8bd-5885-4fc5-adfa-0826d68adaac,c4,c5,607,?,p2,
1768577958.0324433,FORWARDED,c37db8bd-5885-4fc5-adfa-0826d68adaac,c4,c5,607,?,p2,
1768577958.0662732,RECEIVED,91c8e2ca-4402-4e0e-9a8a-7dd2e58562bc,c5,c2,907,i1,?,
1768577958.0776618,RECEIVED,a58390d3-b38c-4e2b-b26a-f0c596a25124,c4,c3,907,i12,?,
1768577958.1354423,SENT,45b2f495-e48c-433e-b8b4-98824c2f80f1,c3,DROP,381,?,i11,
1768577958.1354952,FORWARDED,45b2f495-e48c-433e-b8b4-98824c2f80f1,c3,DROP,381,?,i11,
1768577958.146717,SENT,c7c6ee0d-e86f-4248-a26a-e184d74efe4a,c4,c3,611,?,p3,
1768577958.14677,FORWARDED,c7c6ee0d-e86f-4248-a26a-e184d74efe4a,c4,c3,611,?,p3,
1768577958.4014978,RECEIVED,ea905fbd-9d51-43e8-a8b2-5d59f4126e8f,c4,c3,907,i11,?,
1768577958.4652915,RECEIVED,51818bae-15b0-4063-8b15-8ab90f64632d,c4,c3,906,i11,?,
1768577958.5478,RECEIVED,24efb570-06ce-4bcf-aaf2-6d9573e655ba,c2,c4,907,i4,?,
1768577958.65084,SENT,24efb570-06ce-4bcf-aaf2-6d9573e655ba,c2,c4,607,?,p1,
1768577958.650894,FORWARDED,24efb570-06ce-4bcf-aaf2-6d9573e655ba,c2,c4,607,?,p1,
1768577958.7005253,SENT,91c8e2ca-4402-4e0e-9a8a-7dd2e58562bc,c5,c2,607,?,p2,
1768577958.7005775,FORWARDED,91c8e2ca-4402-4e0e-9a8a-7dd2e58562bc,c5,c2,607,?,p2,
1768577958.8663535,RECEIVED,94551f6a-3a44-401f-853f-1c909702a65c,c2,c4,908,i4,?,
1768577958.9871626,SENT,94551f6a-3a44-401f-853f-1c909702a65c,c2,c4,607,?,p1,
1768577958.9872153,FORWARDED,94551f6a-3a44-401f-853f-1c909702a65c,c2,c4,607,?,p1,
1768577959.0032501,SENT,a58390d3-b38c-4e2b-b26a-f0c596a25124,c4,c3,608,?,p3,
1768577959.0033016,FORWARDED,a58390d3-b38c-4e2b-b26a-f0c596a25124,c4,c3,608,?,p3,
1768577959.0312214,RECEIVED,0e4e090a-28cf-4571-9c4b-3a3d1025bca2,c2,c1,911,i12,?,
1768577959.1848326,SENT,ea905fbd-9d51-43e8-a8b2-5d59f4126e8f,c4,c3,607,?,p3,
1768577959.1853945,FORWARDED,ea905fbd-9d51-43e8-a8b2-5d59f4126e8f,c4,c3,607,?,p3,
1768577959.468953,RECEIVED,2fd34208-2f78-4cef-9641-630eb5865db2,c3,c5,908,i7,?,
1768577959.6778286,RECEIVED,721f574b-4bed-4846-aad4-6251e5d45085,c2,c3,903,i9,?,
1768577959.6981573,RECEIVED,39bc573e-c51b-4688-bf0d-257b4bd4ba8f,c3,c5,909,i7,?,
1768577959.7259207,SENT,2fd34208-2f78-4cef-9641-630eb5865db2,c3,c5,607,?,p2,
1768577959.7260745,FORWARDED,2fd34208-2f78-4cef-9641-630eb5865db2,c3,c5,607,?,p2,
1768577959.7299223,RECEIVED,b44fc3f7-5517-4e9d-bb9c-56e86c888178,c4,c2,907,i10,?,
1768577959.7555332,SENT,39bc573e-c51b-4688-bf0d-257b4bd4ba8f,c3,c5,608,?,p2,
1768577959.7555985,FORWARDED,39bc573e-c51b-4688-bf0d-257b4bd4ba8f,c3,c5,608,?,p2,
1768577959.9085963,SENT,51818bae-15b0-4063-8b15-8ab90f64632d,c4,c3,607,?,p3,
1768577959.908718,FORWARDED,51818bae-15b0-4063-8b15-8ab90f64632d,c4,c3,607,?,p3,
1768577959.9218578,SENT,0e4e090a-28cf-4571-9c4b-3a3d1025bca2,c2,c1,612,?,p1,
1768577959.9219184,FORWARDED,0e4e090a-28cf-4571-9c4b-3a3d1025bca2,c2,c1,612,?,p1,
1768577960.1047888,SENT,b44fc3f7-5517-4e9d-bb9c-56e86c888178,c4,c2,608,?,p2,
1768577960.1048436,FORWARDED,b44fc3f7-5517-4e9d-bb9c-56e86c888178,c4,c2,608,?,p2,
1768577960.369639,RECEIVED,018743f9-7dd9-429b-8e4b-6f6048103776,c2,c1,907,i12,?,
1768577960.4116778,RECEIVED,e38fab7c-2647-4134-bc8b-f4f1bd6eebaf,c5,c4,908,i10,?,
1768577960.4805248,SENT,721f574b-4bed-4846-aad4-6251e5d45085,c2,c3,604,?,p3,
1768577960.4805694,FORWARDED,721f574b-4bed-4846-aad4-6251e5d45085,c2,c3,604,?,p3,
1768577960.5195417,SENT,e38fab7c-2647-4134-bc8b-f4f1bd6eebaf,c5,c4,608,?,p1,
1768577960.5195837,FORWARDED,e38fab7c-2647-4134-bc8b-f4f1bd6eebaf,c5,c4,608,?,p1,
1768577960.8655424,RECEIVED,4ae05899-5b9a-4f39-89a4-b66325a5b338,c3,c5,907,i2,?,
1768577961.0833654,SENT,018743f9-7dd9-429b-8e4b-6f6048103776,c2,c1,607,?,p1,
1768577961.0834842,FORWARDED,018743f9-7dd9-429b-8e4b-6f6048103776,c2,c1,607,?,p1,
1768577961.1204495,RECEIVED,103e1fe6-d181-4981-a4df-e31d7edf8dc3,c2,c5,909,i6,?,
1768577961.1848235,SENT,103e1fe6-d181-4981-a4df-e31d7edf8dc3,c2,c5,607,?,p2,
1768577961.1848657,FORWARDED,103e1fe6-d181-4981-a4df-e31d7edf8dc3,c2,c5,607,?,p2,
1768577961.3015254,RECEIVED,513e04a2-9f43-4ba5-b658-3f2b649c4274,c3,c2,913,i6,?,
1768577961.311146,RECEIVED,00b4c0ad-7136-443f-aaee-270c3c843959,c2,c3,899,i9,?,
1768577961.3876693,SENT,513e04a2-9f43-4ba5-b658-3f2b649c4274,c3,c2,611,?,p2,
1768577961.387736,FORWARDED,513e04a2-9f43-4ba5-b658-3f2b649c4274,c3,c2,611,?,p2,
1768577961.5260901,SENT,4ae05899-5b9a-4f39-89a4-b66325a5b338,c3,c5,608,?,p2,
1768577961.526135,FORWARDED,4ae05899-5b9a-4f39-89a4-b66325a5b338,c3,c5,608,?,p2,
1768577961.6931636,RECEIVED,4429095d-4889-4c33-97d3-10b98c5d9182,c3,c5,908,i2,?,
1768577961.9272482,RECEIVED,59f4221e-8d3b-45c2-b7e6-dbf889712170,c4,c2,908,i10,?,
1768577962.000538,SENT,4429095d-4889-4c33-97d3-10b98c5d9182,c3,c5,608,?,p2,
1768577962.0006669,FORWARDED,4429095d-4889-4c33-97d3-10b98c5d9182,c3,c5,608,?,p2,
1768577962.1821501,SENT,59f4221e-8d3b-45c2-b7e6-dbf889712170,c4,c2,607,?,p2,
1768577962.1821887,FORWARDED,59f4221e-8d3b-45c2-b7e6-dbf889712170,c4,c2,607,?,p2,
1768577962.485365,RECEIVED,171f61f6-d909-4fe2-8981-b049be92b812,c5,c4,908,i10,?,
1768577962.5475874,SENT,00b4c0ad-7136-443f-aaee-270c3c843959,c2,c3,603,?,p3,
1768577962.5476265,FORWARDED,00b4c0ad-7136-443f-aaee-270c3c843959,c2,c3,603,?,p3,
1768577962.625232,SENT,171f61f6-d909-4fe2-8981-b049be92b812,c5,c4,607,?,p1,
1768577962.6252782,FORWARDED,171f61f6-d909-4fe2-8981-b049be92b812,c5,c4,607,?,p1,
1768577962.707287,RECEIVED,29274d30-d5b1-4618-a9ae-14a0b8e57aad,c4,c5,904,i5,?,
1768577962.7343044,RECEIVED,d771b944-bb8d-4a88-84b9-6ae39fbaa9c9,c4,c5,907,i5,?,
1768577962.7748613,RECEIVED,138c8c13-c8a9-40ad-be46-aa1f61407f1f,c3,c2,908,i6,?,
1768577962.7983408,SENT,29274d30-d5b1-4618-a9ae-14a0b8e57aad,c4,c5,604,?,p2,
1768577962.7983873,FORWARDED,29274d30-d5b1-4618-a9ae-14a0b8e57aad,c4,c5,604,?,p2,
1768577962.8627148,SENT,138c8c13-c8a9-40ad-be46-aa1f61407f1f,c3,c2,608,?,p2,
1768577962.862754,FORWARDED,138c8c13-c8a9-40ad-be46-aa1f61407f1f,c3,c2,608,?,p2,
1768577962.9960759,RECEIVED,4d3c59e8-c6bd-44b7-afd6-2795e695a592,c4,c1,907,i10,?,
1768577963.1303847,RECEIVED,bea20bb6-55c0-4b04-8347-6fc68121f65b,c3,c5,907,i8,?,
1768577963.1682634,RECEIVED,42f802c4-edfd-4eb3-807c-b3d9b68e3e7d,c5,c4,907,i12,?,
1768577963.2638493,SENT,4d3c59e8-c6bd-44b7-afd6-2795e695a592,c4,c1,608,?,p1,
1768577963.2638888,FORWARDED,4d3c59e8-c6bd-44b7-afd6-2795e695a592,c4,c1,608,?,p1,
1768577963.5519032,RECEIVED,a91ab20c-b77c-42f8-b3c9-8a1b1d2901bd,c3,c5,907,i1,?,
1768577963.6404474,RECEIVED,67ba2204-a1d4-4dc5-a464-2a5c015b60ae,c3,c5,910,i1,?,
1768577963.6673615,SENT,67ba2204-a1d4-4dc5-a464-2a5c015b60ae,c3,c5,608,?,p2,
1768577963.667401,FORWARDED,67ba2204-a1d4-4dc5-a464-2a5c015b60ae,c3,c5,608,?,p2,
1768577963.6985023,SENT,d771b944-bb8d-4a88-84b9-6ae39fbaa9c9,c4,c5,608,?,p2,
1768577963.6985435,FORWARDED,d771b944-bb8d-4a88-84b9-6ae39fbaa9c9,c4,c5,608,?,p2,
1768577963.7164953,RECEIVED,1a83209a-0373-4641-b20e-f897e6907678,c3,c1,908,i10,?,
1768577963.9246976,SENT,42f802c4-edfd-4eb3-807c-b3d9b68e3e7d,c5,c4,608,?,p1,
1768577963.924737,FORWARDED,42f802c4-edfd-4eb3-807c-b3d9b68e3e7d,c5,c4,608,?,p1,
1768577963.9495623,SENT,1a83209a-0373-4641-b20e-f897e6907678,c3,c1,608,?,p1,
1768577963.949603,FORWARDED,1a83209a-0373-4641-b20e-f897e6907678,c3,c1,608,?,p1,
1768577964.0236862,RECEIVED,cac46ef7-6cff-41f5-894d-f2d8c120e05c,c3,c1,908,i10,?,
1768577964.124613,SENT,cac46ef7-6cff-41f5-894d-f2d8c120e05c,c3,c1,607,?,p1,
1768577964.1246533,FORWARDED,cac46ef7-6cff-41f5-894d-f2d8c120e05c,c3,c1,607,?,p1,
1768577964.4876482,SENT,a91ab20c-b77c-42f8-b3c9-8a1b1d2901bd,c3,c5,608,?,p2,
1768577964.4876888,FORWARDED,a91ab20c-b77c-42f8-b3c9-8a1b1d2901bd,c3,c5,608,?,p2,
1768577964.5904527,RECEIVED,8efd72e3-7ae0-453c-b586-a5143e022724,c1,DROP,599,i4,?,
1768577964.6903327,SENT,8efd72e3-7ae0-453c-b586-a5143e022724,c1,DROP,378,?,x5,
1768577964.6903949,FORWARDED,8efd72e3-7ae0-453c-b586-a5143e022724,c1,DROP,378,?,x5,
1768577964.695589,RECEIVED,2a6f197c-5eda-447e-8cd4-4c8c25aebcea,c1,DROP,607,i11,?,
1768577965.0607748,RECEIVED,62a61a0b-cf23-4ba3-818f-69af3f571099,c4,c3,907,i5,?,
1768577965.162645,RECEIVED,72b32cb1-2507-4a6b-a500-6d49683e770a,c1,c3,908,i6,?,
1768577965.1738708,RECEIVED,37c14f96-5174-4aee-af88-94296ce657c5,c3,c5,907,i8,?,
1768577965.2138069,SENT,2a6f197c-5eda-447e-8cd4-4c8c25aebcea,c1,DROP,382,?,e8,
1768577965.2138486,FORWARDED,2a6f197c-5eda-447e-8cd4-4c8c25aebcea,c1,DROP,382,?,e8,
1768577965.2273695,SENT,72b32cb1-2507-4a6b-a500-6d49683e770a,c1,c3,607,?,p3,
1768577965.227413,FORWARDED,72b32cb1-2507-4a6b-a500-6d49683e770a,c1,c3,607,?,p3,
1768577965.4330192,RECEIVED,ff8d1749-ea59-4e56-a884-7ca8a64716c5,c5,c1,903,i12,?,
1768577965.4735472,RECEIVED,f9672ec3-bbef-4c05-9f86-5000723d64a7,c1,c3,912,i6,?,
1768577965.5171747,SENT,bea20bb6-55c0-4b04-8347-6fc68121f65b,c3,c5,607,?,p2,
1768577965.5172157,FORWARDED,bea20bb6-55c0-4b04-8347-6fc68121f65b,c3,c5,607,?,p2,
1768577965.605983,RECEIVED,c0c1d4d2-48d8-4ce2-a574-70adbaa286b0,c1,c4,907,i9,?,
1768577965.716789,SENT,f9672ec3-bbef-4c05-9f86-5000723d64a7,c1,c3,611,?,p3,
1768577965.716827,FORWARDED,f9672ec3-bbef-4c05-9f86-5000723d64a7,c1,c3,611,?,p3,
1768577965.896452,SENT,62a61a0b-cf23-4ba3-818f-69af3f571099,c4,c3,608,?,p3,
1768577965.8964922,FORWARDED,62a61a0b-cf23-4ba3-818f-69af3f571099,c4,c3,608,?,p3,
1768577965.959036,RECEIVED,79c1e803-e844-447b-8a65-7ffa65c484ec,c5,c4,907,i12,?,
1768577966.0280879,RECEIVED,2f14ba1f-35b1-472f-9c04-e802c47b8927,c4,c3,908,i5,?,
1768577966.0867746,SENT,c0c1d4d2-48d8-4ce2-a574-70adbaa286b0,c1,c4,608,?,p1,
1768577966.0868144,FORWARDED,c0c1d4d2-48d8-4ce2-a574-70adbaa286b0,c1,c4,608,?,p1,
1768577966.1991315,RECEIVED,cdd47645-09dd-4746-824a-60cf0ca02d2c,c1,c4,904,i2,?,
1768577966.2113276,SENT,2f14ba1f-35b1-472f-9c04-e802c47b8927,c4,c3,607,?,p3,
1768577966.211367,FORWARDED,2f14ba1f-35b1-472f-9c04-e802c47b8927,c4,c3,607,?,p3,
1768577966.2240386,RECEIVED,46121e65-8432-4267-9d65-1aa3e2b365e2,c3,c4,908,i12,?,
1768577966.2600236,SENT,79c1e803-e844-447b-8a65-7ffa65c484ec,c5,c4,608,?,p1,
1768577966.2600737,FORWARDED,79c1e803-e844-447b-8a65-7ffa65c484ec,c5,c4,608,?,p1,
1768577966.340714,RECEIVED,69218d5b-3833-4e86-9b45-8dc6bffe1828,c3,c4,906,i12,?,
1768577966.3439906,RECEIVED,19b0fd52-16e4-4e2b-9823-cf091e29e79b,c4,c1,907,i2,?,
1768577966.346782,SENT,46121e65-8432-4267-9d65-1aa3e2b365e2,c3,c4,608,?,p1,
1768577966.3468206,FORWARDED,46121e65-8432-4267-9d65-1aa3e2b365e2,c3,c4,608,?,p1,
1768577966.4786658,SENT,cdd47645-09dd-4746-824a-60cf0ca02d2c,c1,c4,604,?,p1,
1768577966.4787056,FORWARDED,cdd47645-09dd-4746-824a-60cf0ca02d2c,c1,c4,604,?,p1,
1768577966.4907446,SENT,37c14f96-5174-4aee-af88-94296ce657c5,c3,c5,607,?,p2,
1768577966.4907851,FORWARDED,37c14f96-5174-4aee-af88-94296ce657c5,c3,c5,607,?,p2,
1768577966.567832,SENT,19b0fd52-16e4-4e2b-9823-cf091e29e79b,c4,c1,607,?,p1,
1768577966.5679457,FORWARDED,19b0fd52-16e4-4e2b-9823-cf091e29e79b,c4,c1,607,?,p1,
1768577966.6422877,RECEIVED,73ada450-7615-4625-889a-1493122e3f85,c3,DROP,609,i7,?,
1768577966.7417848,SENT,73ada450-7615-4625-889a-1493122e3f85,c3,DROP,382,?,x11,
1768577966.7418845,FORWARDED,73ada450-7615-4625-889a-1493122e3f85,c3,DROP,382,?,x11,
1768577966.7622309,RECEIVED,fd7e1f78-6462-44b8-8427-5f3dcc9802eb,c1,c3,911,i7,?,
1768577966.824463,RECEIVED,b403eeb0-0bdf-4916-ac4f-a7c7029e462f,c5,DROP,382,x8,?,
1768577967.0440319,RECEIVED,fb1cbe90-913f-49fb-ae30-578a037fcb9b,c4,c3,900,i4,?,
1768577967.0803137,SENT,fd7e1f78-6462-44b8-8427-5f3dcc9802eb,c1,c3,611,?,p3,
1768577967.080354,FORWARDED,fd7e1f78-6462-44b8-8427-5f3dcc9802eb,c1,c3,611,?,p3,
1768577967.1971955,SENT,ff8d1749-ea59-4e56-a884-7ca8a64716c5,c5,c1,606,?,p1,
1768577967.197236,FORWARDED,ff8d1749-ea59-4e56-a884-7ca8a64716c5,c5,c1,606,?,p1,
1768577967.2569125,SENT,fb1cbe90-913f-49fb-ae30-578a037fcb9b,c4,c3,603,?,p3,
1768577967.2569513,FORWARDED,fb1cbe90-913f-49fb-ae30-578a037fcb9b,c4,c3,603,?,p3,
