timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769741749.5227976,SENT,fe1e597e-54bc-4053-9e40-61a7e97de20c,e8ad8fd9-be3a-4f6c-8656-066180beb72c,c5,c1,3392,?,p2,
1769741749.5229533,CREATED,83021ee6-e905-417e-b521-e200e82c89ad,72742272-3182-49c4-bd7f-f9c7cc16d66b,c5,c1,27,?,?,surb={'id': 'b35ab635-5253-4b1d-8a64-a68204f4ae23', 'route': ['p1', 'e11', 'i1', 'x3', 'p2', 'c5']}
1769741749.7246444,SENT,52c1c17c-b00b-4e83-a6ea-ef81678cae61,b33497ed-7e68-4298-898b-4f3e9a77af03,c5,c1,3390,?,p2,
1769741749.7248561,CREATED,91f5da07-eb82-4ee5-8887-9d602c98a508,3257f10b-0684-4ab3-86a0-8efb51e5a41b,c5,c1,27,?,?,surb={'id': '3c1f6bd1-fc9f-49e4-bd1b-fac64dc4df62', 'route': ['p1', 'e11', 'i4', 'x12', 'p2', 'c5']}
1769741750.0993614,SENT,d370c80d-c9ac-42ad-9c5b-cca2e7acb19a,9570c4ff-ba9f-49c5-a0f6-b0c65689703d,c5,DROP,2014,?,p2,
1769741750.0994804,CREATED,3f7b90c5-d95c-4029-ae23-f30032c9d4c0,47a5c087-cd39-472e-9912-17fcf3533837,c5,DROP,27,?,?,
1769741750.2976453,SENT,ea757ac1-0b75-42a6-850d-136a8f0535cf,6866cf29-bf4a-403e-a3eb-5c95eed172a0,c5,DROP,2021,?,p2,
1769741750.2977796,CREATED,dde9c197-2410-49a1-965a-075f87d62df0,1fbe9adc-f794-4a53-a8dc-4cf542f51647,c5,DROP,26,?,?,
1769741750.4551592,SENT,b324f736-1bb5-47e2-ab61-d3133efaf5dc,0e5366f5-e0a0-462b-9da0-4feac4182cef,c5,DROP,2015,?,p2,
1769741750.4552941,CREATED,2c7911b7-25d2-49c9-b0b2-589f5a1c172e,c561b044-079c-473a-b97d-c8910e0cc6f7,c5,DROP,26,?,?,
1769741750.8616803,SENT,c464d84b-4e84-4c3d-968a-1735a1aa07ec,963be065-c8be-4a61-8bb1-0af854ba8adc,c5,DROP,2039,?,p2,
1769741750.8617964,CREATED,75d99f4c-1b09-4da7-bff1-90608b503224,4043f83f-34fb-4718-aa35-11e422ba59a8,c5,DROP,27,?,?,
1769741750.960984,RECEIVED,76a14c21-85df-4dc2-b2e6-ec8a0fa882a5,b24de779-f5c6-4664-904e-fa81fd8479f5,c4,c5,27,p2,?,surb={'id': '6c69a9ee-f20a-4770-8b59-ee03ddacdac8', 'route': ['p2', 'e9', 'i12', 'x6', 'p1', 'c4']}
1769741751.146963,SENT,b1adfb76-1ce3-4495-98c5-a7f0e106f920,a5479f3b-876f-4b24-b254-f9e6b1b8fce8,c5,c1,3379,?,p2,
1769741751.1471202,CREATED,022f9233-0764-4bd4-914d-dc1802d4da3a,47f5ca50-c9cc-457e-824f-ed929fc5d7d1,c5,c1,27,?,?,surb={'id': 'f98731cf-2960-4a71-81fc-c84a723808a7', 'route': ['p1', 'e1', 'i3', 'x8', 'p2', 'c5']}
1769741751.5368497,RECEIVED,45aa734f-580c-454c-aea9-f114d8cb6ffd,14128308-4431-4b57-a9b1-588563eb92e1,c4,c5,25,p2,?,surb={'id': '76efb19a-691e-40ee-8689-5164a9291570', 'route': ['p2', 'e3', 'i7', 'x8', 'p1', 'c4']}
1769741751.5386817,SENT,85fbf470-db14-4197-bfad-96968f730282,0d32a2af-6c0a-4d0d-88fb-6f870f8d7399,c5,c1,3391,?,p2,
1769741751.538801,CREATED,61141f4d-7195-447b-94b3-36bc87dccc6f,2453d019-be28-4268-befd-edf01a450377,c5,c1,27,?,?,surb={'id': '32ba27c4-7c5a-4bdc-afde-77c423711359', 'route': ['p1', 'e10', 'i2', 'x9', 'p2', 'c5']}
1769741751.5735388,SENT,779b2776-0385-4d61-aac8-55a3047cd09e,7722746c-f345-4f46-848d-4ddcc0eb1b86,c5,c1,3379,?,p2,
1769741751.5736682,CREATED,252ffd8c-ff1b-4cc9-a9ac-f7b8d27d19c2,1614a68d-1ccd-451d-b796-40c59c778fd6,c5,c1,27,?,?,surb={'id': '5907a8fe-5d79-46cd-b213-1c08bcde7df6', 'route': ['p1', 'e3', 'i5', 'x10', 'p2', 'c5']}
1769741751.993921,SENT,73b668f2-24ad-4262-b876-5b733b50509c,d0b198e7-8dc2-453f-9437-16b9405441f4,c5,c1,3386,?,p2,
1769741751.9940994,CREATED,d2b2dd09-31f3-4575-b3c1-e1bbb3743bfd,1c7db54c-725d-41ea-b066-cfe3a31fea41,c5,c1,26,?,?,surb={'id': '29fb41b7-d85a-4508-b1f9-aa073abebc53', 'route': ['p1', 'e9', 'i1', 'x8', 'p2', 'c5']}
1769741752.5558004,SENT,79b04edc-70cd-4dfd-8a32-01abf76b622f,09430251-d289-46ab-80c2-fcf80a90a198,c5,c1,3399,?,p2,
1769741752.5559347,CREATED,f36788f7-8c4b-40a6-b15c-8e1276ea8727,a069d3ca-8244-4142-93bf-0affc1669607,c5,c1,27,?,?,surb={'id': '3d64b6fe-f7ce-4ebf-b0a8-b1df1b5d03e3', 'route': ['p1', 'e11', 'i8', 'x12', 'p2', 'c5']}
1769741752.6464107,SENT,11cdb279-5a80-4345-b883-06d2349a3631,8c9e6d27-6c6e-4f0c-84ae-353443bb2b45,c5,c1,3391,?,p2,
1769741752.6465569,CREATED,bc5ba7ad-6df0-4fc8-80c6-76a2f68ebc1f,ff5dfc05-11c1-4c68-a374-ee82377d4fa0,c5,c1,27,?,?,surb={'id': '7b6c97f1-df38-4d38-89a5-60bde00ac849', 'route': ['p1', 'e8', 'i6', 'x2', 'p2', 'c5']}
1769741752.7085266,SENT,c576acec-a088-4669-b3a2-d9a3af25adae,a70745e5-2253-4c1d-97f2-f009839ee598,c5,DROP,2027,?,p2,
1769741752.7086673,CREATED,c682bbae-51dc-49b0-a73f-041e5935f933,3bb6199b-a66e-4aba-a7b0-db33474012fe,c5,DROP,25,?,?,
1769741752.8772254,RECEIVED,bdbd2ab2-78bc-4180-ac23-9a357f29c1da,e3af9425-aeef-47a3-bd6c-b40466ad48de,c4,c5,27,p2,?,surb={'id': '0c8aef47-9e13-4d69-b9c3-644ee3df2fdb', 'route': ['p2', 'e10', 'i9', 'x1', 'p1', 'c4']}
1769741753.2872167,SENT,5fe5b265-3658-435b-9bdd-f8391b6f2872,30343d5e-f38a-4dd4-9443-107401ed2612,c5,c1,3380,?,p2,
1769741753.287363,CREATED,48bf55e8-c326-466b-8af9-d54dc03b78e4,f19e4537-2ec0-4c5b-a82e-e36094593075,c5,c1,27,?,?,surb={'id': '2cb079cf-f87d-4ed9-8703-5903425100e4', 'route': ['p1', 'e11', 'i3', 'x2', 'p2', 'c5']}
1769741753.4198427,RECEIVED,eb8b0984-8fdd-461f-90ef-9cb3654b8269,860f4540-0ef1-4b94-9f26-4ed0817a066b,c4,c5,27,p2,?,surb={'id': '042cfc19-43a7-43f7-95a9-36d9225feded', 'route': ['p2', 'e9', 'i3', 'x7', 'p1', 'c4']}
1769741753.699701,RECEIVED,4fdc2514-ac61-4ac3-8d71-da8f162c3448,a03572d6-fa5c-416a-af33-ef5f7932feb5,c4,c5,27,p2,?,surb={'id': '17d9897d-533e-454d-b42a-dd6a0311f744', 'route': ['p2', 'e1', 'i4', 'x12', 'p1', 'c4']}
1769741753.7946408,SENT,b9f9eaac-aca2-4622-98ab-cb21e32bd751,11bf6cd2-9804-4c83-8e3d-251c6ccb8909,c5,c1,3376,?,p2,
1769741753.7947721,CREATED,61f7d06e-987e-4be6-aa1e-d94d330dcf87,b1a225d5-67d8-45fa-9b95-05018ec9e626,c5,c1,27,?,?,surb={'id': '3801b774-70aa-4955-bf66-c01582e70848', 'route': ['p1', 'e11', 'i8', 'x8', 'p2', 'c5']}
1769741753.9713576,RECEIVED,20551d8d-49cb-411f-a1ee-cf3ac2000b56,71a54af9-04a2-440b-9112-ef63d6e8d161,c4,c5,27,p2,?,surb={'id': 'd78cd02e-7741-4eac-99ee-c4b5bd241b2b', 'route': ['p2', 'e10', 'i11', 'x3', 'p1', 'c4']}
1769741753.9753597,RECEIVED,5e1efda1-7a00-4122-9b3c-7803e376f705,b6088430-8540-46c4-9e17-ae073cf9c26a,c4,c5,27,p2,?,surb={'id': '40bb7e85-3e08-4a2d-aa12-bcf45726228b', 'route': ['p2', 'e3', 'i5', 'x6', 'p1', 'c4']}
1769741754.0031295,RECEIVED,6c2a3441-35ef-44df-85aa-e0eab7d4b55e,a0d00ca8-d49e-4876-82e2-0e7530b41bc1,c4,c5,27,p2,?,surb={'id': '912811ee-1d55-4490-8972-2c62dacdabbf', 'route': ['p2', 'e3', 'i2', 'x5', 'p1', 'c4']}
1769741754.2257354,RECEIVED,4893712a-e209-4f4b-9a45-76ad6b2a0e15,3a5ce8e9-6bab-4b25-8a59-aa43bddc2a00,c4,c5,27,p2,?,surb={'id': 'f47cbd9c-d9ec-42c4-8bb9-92350cba3992', 'route': ['p2', 'e6', 'i7', 'x11', 'p1', 'c4']}
1769741754.9770746,RECEIVED,180487cf-2518-4f2e-aca9-a44c78167778,a47cff77-b943-4573-8f57-a13e1cde2f2f,c4,c5,27,p2,?,surb={'id': 'ca0ebb05-8b27-489d-87f6-170e38371faf', 'route': ['p2', 'e8', 'i8', 'x7', 'p1', 'c4']}
1769741755.1583757,SENT,5c4c3bf9-eba7-40e7-bfa6-6d00853a5258,01625fd9-3c68-4539-9bc1-04f710023ced,c5,c1,3383,?,p2,
1769741755.1585252,CREATED,c044874c-17a6-4ba2-91b1-f79de161b89c,a194b382-7370-4432-aca8-3f5971f1386a,c5,c1,27,?,?,surb={'id': 'eb1c97be-b257-4adc-a34e-96aab0713ada', 'route': ['p1', 'e12', 'i4', 'x3', 'p2', 'c5']}
1769741755.2799127,SENT,2e21deb5-a371-4101-a2a9-f37732bd9a9b,b7c49a57-0e45-47bd-9f8a-14969f121f2f,c5,c1,3388,?,p2,
1769741755.2807631,CREATED,512cadd4-b1cc-428b-9b07-68ddf21a54b5,e2ca1805-9d04-48df-9b5e-10c3d5acc9cd,c5,c1,27,?,?,surb={'id': 'b62d2319-9cca-4451-afd2-cab2a87d26c4', 'route': ['p1', 'e12', 'i2', 'x12', 'p2', 'c5']}
1769741755.6126769,RECEIVED,eaf606e3-9c7f-4f3a-9034-b9b97c2d8791,312cb6ea-0408-4db1-8752-9dd7b5574aec,c4,c5,27,p2,?,surb={'id': '41c03a21-5dba-495f-97d1-765f53089bf7', 'route': ['p2', 'e1', 'i6', 'x11', 'p1', 'c4']}
1769741755.6559188,SENT,89e72110-c48c-4c14-938c-88a4b8465bbe,a85f274e-d8be-4cb7-910b-39b65329469e,c5,c1,3380,?,p2,
1769741755.6561077,CREATED,a9c2a51d-50d9-45d1-98ea-4dd50ccdd3eb,8403d837-6c90-4a29-85a6-4936905afad6,c5,c1,27,?,?,surb={'id': '94f18cef-6254-45ed-9582-ab0bf763e199', 'route': ['p1', 'e2', 'i11', 'x5', 'p2', 'c5']}
1769741755.713157,RECEIVED,f02898d9-1ab6-476f-8dba-ce5eb6ec3f3f,204c6f64-c6d9-42a3-bfe0-055e97e2dd03,c4,c5,27,p2,?,surb={'id': '67e65dbc-be01-421c-b71e-e88d562780dd', 'route': ['p2', 'e12', 'i8', 'x1', 'p1', 'c4']}
1769741755.7279952,RECEIVED,b3e1f321-72f3-4d53-a918-0715a8200ba5,a2d47506-d24b-43d6-9ecb-2b8b1df549b8,c4,c5,27,p2,?,surb={'id': '1cc3164b-90b0-483a-a5bb-700fe4303ab6', 'route': ['p2', 'e2', 'i6', 'x4', 'p1', 'c4']}
1769741755.9237664,SENT,7d6d91f9-41d4-456e-a6fb-289daaa93b0d,ee7e9341-2e2f-4e86-8b95-c300662c125c,c5,c1,3388,?,p2,
1769741755.9238975,CREATED,2e83c9a4-40d7-471a-b0be-6f1bb966e946,06c9b1d0-a51e-4a54-b58d-d7ed4491940f,c5,c1,26,?,?,surb={'id': '11fe1716-ae7a-4c8a-99b7-c7c4815ad0b4', 'route': ['p1', 'e9', 'i12', 'x7', 'p2', 'c5']}
1769741756.0961075,RECEIVED,052c7763-26f5-457c-8fa4-68efc6840663,2c30ce70-f443-4b5d-a392-1b9c787f5d26,c4,c5,27,p2,?,surb={'id': '2b928f48-b0ad-46b0-b3e6-09be7773d979', 'route': ['p2', 'e12', 'i11', 'x12', 'p1', 'c4']}
1769741756.1034417,RECEIVED,f4e38955-cb32-450b-ae53-f4dbb53dfebd,708d6ff7-ee19-404c-bcb1-903b3c44139f,c4,c5,26,p2,?,surb={'id': '47d3ce7f-e17f-45fd-b94a-96d066f6b82d', 'route': ['p2', 'e12', 'i9', 'x10', 'p1', 'c4']}
1769741756.2012813,SENT,f303df52-4647-4526-9f5a-f5653018c697,e7a37b3e-677b-4dd8-9987-1b24f8a12e8c,c5,c1,3370,?,p2,
1769741756.2014182,CREATED,e97ecff4-dc76-4851-b6cf-5cf141945f4f,376cb7f7-4926-4b3f-b08f-abddd94d7546,c5,c1,27,?,?,surb={'id': '30e5a7d4-6157-4ec0-8c4c-66da74389d29', 'route': ['p1', 'e1', 'i9', 'x1', 'p2', 'c5']}
1769741756.327134,SENT,ec059b17-c279-40fa-a1ab-1fb7c05f248c,0d1e3e40-36ef-4df9-8552-b5212eccf0cc,c5,c1,3383,?,p2,
1769741756.3272665,CREATED,d2379855-1f5f-4445-a899-01b6f36fca42,e5f86808-4d3d-4f7a-a986-8caafa8fe4bb,c5,c1,26,?,?,surb={'id': 'f26df66c-1573-4c29-a5c0-978cb2cd0050', 'route': ['p1', 'e10', 'i4', 'x11', 'p2', 'c5']}
1769741756.347121,RECEIVED,6b363fa7-9d46-4aa0-bcb1-fbecda34c07f,8ec17932-48dd-4643-9a8b-b60bd30fb37e,c4,c5,27,p2,?,surb={'id': 'eebba2a8-4635-423b-9755-822b7b3b0e32', 'route': ['p2', 'e3', 'i5', 'x3', 'p1', 'c4']}
1769741756.5087821,RECEIVED,ee6cd1d1-5482-4b53-ac9b-835cdf5ae8ef,a37b36d7-8c7f-42eb-a1fa-1d4ed797a37a,c4,c5,27,p2,?,surb={'id': '1bcf06a0-dbc4-4dee-9858-06f472f585da', 'route': ['p2', 'e9', 'i5', 'x3', 'p1', 'c4']}
1769741756.5646863,RECEIVED,2312adca-7835-4e56-b9c4-8003ba956433,58f48245-0035-443a-8c6c-cc88ba76ef8f,c4,c5,27,p2,?,surb={'id': 'a5de17c6-0665-4044-b0cd-b7c98e083ecb', 'route': ['p2', 'e10', 'i9', 'x4', 'p1', 'c4']}
1769741756.5851376,SENT,869f7234-620b-4ca9-8593-98912849db88,07f17fd1-0b59-488d-a369-dfd5b9cfd890,c5,c1,3401,?,p2,
1769741756.5852847,CREATED,fab41a44-a599-44c7-bc39-65be69105fb2,70fb31c2-5af6-44a5-843c-a9571aa10b63,c5,c1,27,?,?,surb={'id': '6e24f6d8-12ac-47d6-aeee-4411a7f81438', 'route': ['p1', 'e3', 'i3', 'x8', 'p2', 'c5']}
1769741756.6370983,SENT,d1d26b4c-ed32-4b95-a4ee-530a828a58cb,d267e2c3-0b3c-440c-9a4c-3514eceea450,c5,c1,3383,?,p2,
1769741756.63725,CREATED,049e41c3-8771-4a9e-b64a-cdb4c8cd6f08,1e760379-b014-4545-805f-e8a6ff2eabf3,c5,c1,26,?,?,surb={'id': '8a039fd8-16eb-4efb-b332-ec338659659b', 'route': ['p1', 'e9', 'i10', 'x10', 'p2', 'c5']}
1769741756.7568104,SENT,54984969-3f4c-4b26-aa54-a109b5b0f071,a210c685-d726-479e-9989-a5427204fc64,c5,c1,3401,?,p2,
1769741756.7569408,CREATED,5ab6ee7e-b2c3-4d7a-8153-190021519d93,522e4ac6-a16d-4b91-924a-490cd14315c9,c5,c1,27,?,?,surb={'id': '23f100c1-697e-4aec-970b-1b4693d370dd', 'route': ['p1', 'e7', 'i5', 'x11', 'p2', 'c5']}
1769741756.8493166,SENT,b75823d4-3bf9-484a-9eec-868d06312d2a,8a6ff8bd-6867-48a1-ad62-3bfd6f45d380,c5,c1,3400,?,p2,
1769741756.8494494,CREATED,688fab5e-c816-4311-9485-650fc773fe55,1e5049db-080d-495e-9109-e92325feb8c1,c5,c1,27,?,?,surb={'id': '06b40cd7-7a1f-4d4e-8f9f-4cde881c34ae', 'route': ['p1', 'e12', 'i11', 'x11', 'p2', 'c5']}
1769741756.8625288,RECEIVED,3bafc69b-e54a-48af-b827-37752fda2a5c,4c6adda1-b70e-4b26-8c24-d85961311104,c4,c5,27,p2,?,surb={'id': '2048a8e5-a242-4dbc-ba9d-912d701b9367', 'route': ['p2', 'e9', 'i2', 'x5', 'p1', 'c4']}
1769741757.1030889,SENT,df0b48cd-7345-4c8b-bd8e-fa788bbd9f49,aef64d7c-c929-414f-8d7a-4c2f420eebff,c5,c1,3375,?,p2,
1769741757.1032379,CREATED,b43f7d7a-af7c-4f60-a1be-d8c7e092a612,c8c764e9-b89f-4b93-8e0c-6e84e2d6f765,c5,c1,26,?,?,surb={'id': '124a21b8-7d2f-4d94-b0f4-60c1f2b6dd3b', 'route': ['p1', 'e7', 'i8', 'x7', 'p2', 'c5']}
1769741757.1391966,SENT,f49a61ca-5f02-4735-8d79-2304401feec2,b650fbeb-1f01-44a4-88f2-94a6f7c40425,c5,c1,3363,?,p2,
1769741757.1393554,CREATED,6a25a016-f97f-40df-9d8a-f606ff0c8a41,d1183ab5-bdfa-4522-90e8-5f439f3c2d9e,c5,c1,27,?,?,surb={'id': '546bf745-a897-4d8e-8855-307b20039967', 'route': ['p1', 'e3', 'i2', 'x1', 'p2', 'c5']}
1769741757.5288308,RECEIVED,a54f9927-0ce5-4086-9b22-c36e5e7006c7,8de36de0-db25-4787-a94f-eecfd7cd6f44,c4,c5,26,p2,?,surb={'id': '2e74ab91-dcd7-4cbe-a496-58d21a08f950', 'route': ['p2', 'e6', 'i10', 'x1', 'p1', 'c4']}
1769741757.6037931,SENT,30b11b47-f0d2-43c1-96d8-ed904068ca31,d349ac00-d550-4f69-a8cf-90ca8179205f,c5,c1,3385,?,p2,
1769741757.6039438,CREATED,49463214-dac9-4df0-a217-72521929e36a,7600768c-5601-4cd8-a663-9ab6ce12fcd8,c5,c1,26,?,?,surb={'id': '21147394-3d5d-408e-b05d-dbbc534626d3', 'route': ['p1', 'e9', 'i7', 'x5', 'p2', 'c5']}
1769741757.612842,RECEIVED,4ee96486-151c-4b8b-9f2c-fb225c320e60,cb8d8e1f-7463-4273-a83d-c6ed7359f94a,c4,c5,27,p2,?,surb={'id': '0dacbfe1-67df-4fca-9c1c-74831468b391', 'route': ['p2', 'e1', 'i3', 'x5', 'p1', 'c4']}
1769741758.2082422,RECEIVED,00fadaf9-bd8f-42a1-9743-4443af53539e,56179a18-4e20-43a9-88d3-7faf68b82dc6,c4,c5,27,p2,?,surb={'id': '3a7340d4-bd15-48f7-b9ee-cf5913f2c3d6', 'route': ['p2', 'e4', 'i6', 'x12', 'p1', 'c4']}
1769741758.216397,RECEIVED,3036a8f6-da98-4238-ba2e-d84c4f0463e5,fef67b33-bc0d-4d53-80d7-943b0455262d,c4,c5,26,p2,?,surb={'id': 'c4eb2582-8100-4d19-aa42-89471fd221ce', 'route': ['p2', 'e12', 'i8', 'x3', 'p1', 'c4']}
1769741758.276677,RECEIVED,eb027d8f-a168-4607-b4ae-8cb351ae9f5b,ddd515da-d9fc-4872-a5ff-a45c42ff8862,c4,c5,26,p2,?,surb={'id': '0aa8f7d7-93b3-4c8d-a147-d1b69afb2c64', 'route': ['p2', 'e4', 'i1', 'x10', 'p1', 'c4']}
1769741758.289561,SENT,c36b3753-7f1f-46bf-811c-3c91e3cf0377,d22cc70b-e21b-4a8c-9ead-0f31a5b3d064,c5,c1,3403,?,p2,
1769741758.2898064,CREATED,1ee3c1ee-054e-437b-a711-39331a5a174b,63c902b1-cf28-497f-9dac-f040addb501f,c5,c1,27,?,?,surb={'id': '8041d878-7d56-4649-987e-5a0ae4214714', 'route': ['p1', 'e10', 'i7', 'x8', 'p2', 'c5']}
1769741758.512019,SENT,c3d9441e-3090-422e-91f3-fddbbd720989,d42e4841-36d8-44d6-bfda-a1eaa24ae502,c5,c1,3381,?,p2,
1769741758.5121841,CREATED,169af53d-ad44-40de-b31b-cbfcb4f8c592,e7010801-9ea7-44fe-87ba-cdc46c0b7747,c5,c1,27,?,?,surb={'id': '01b664bf-782d-46d8-87bb-277b827e2232', 'route': ['p1', 'e9', 'i11', 'x8', 'p2', 'c5']}
1769741758.7639108,RECEIVED,de1359ba-b1f2-4ed1-9143-faad90df393e,2e6b1e04-d00f-4533-8708-009fcb180958,c4,c5,27,p2,?,surb={'id': '24ae5c13-f425-47ad-910f-e59e792b7e9d', 'route': ['p2', 'e7', 'i6', 'x8', 'p1', 'c4']}
1769741758.8219986,SENT,ae1d0e40-da9f-471b-be46-f27c858f3c3f,60f8c1af-c728-4ed1-baeb-ae0de1664ecd,c5,c1,3373,?,p2,
1769741758.8222635,CREATED,9b57eca4-4a72-41bc-a611-b609b51f93f5,e7d2cfda-7d7b-4da7-8150-e304835a0231,c5,c1,27,?,?,surb={'id': '1574267a-abdd-42c8-b171-3391048be18b', 'route': ['p1', 'e2', 'i6', 'x3', 'p2', 'c5']}
1769741758.9211595,SENT,de8e4724-77eb-48da-be0c-0af9b789ec9e,86a13785-073e-4e72-a489-0a3151c9c4f1,c5,DROP,2015,?,p2,
1769741758.9212828,CREATED,5ca14efe-06ba-4d72-8628-6606a4ed273d,019428fa-1014-4943-8aed-6a2e6ba2b085,c5,DROP,27,?,?,
1769741759.0710185,SENT,4bd68f58-e999-4807-8a22-ff69b93bc2ad,0ff0d5d4-bf5b-4d4c-9e30-e18b63df6214,c5,c1,3400,?,p2,
1769741759.0711057,CREATED,a2ee8206-1ae2-4701-ae42-e96953eae334,ba68597b-26fc-4cb4-a5d6-d19307473533,c5,c1,27,?,?,surb={'id': '8b8eb587-01ac-4e1d-8ef6-00fb6add00b9', 'route': ['p1', 'e3', 'i8', 'x7', 'p2', 'c5']}
1769741759.23978,RECEIVED,052cfa23-ec31-45f5-a0cc-84853307c164,55178c9d-c9ef-4ed4-80e0-85d446c6e42e,c4,c5,27,p2,?,surb={'id': 'cb9c19f8-1525-4526-86bc-eb73e10fbb65', 'route': ['p2', 'e2', 'i12', 'x12', 'p1', 'c4']}
