timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769759636.2469249,SENT,3807076c-937d-4b0e-9378-c6deaab68f0d,e904575e-14be-49ba-bcac-ccae63a4338d,c4,DROP,2011,?,p1,
1769759636.2470825,CREATED,ad58e0ba-c982-498e-8762-2026e2a8bf7a,d4501e12-60de-4a09-8c24-1a8db365de7e,c4,DROP,26,?,?,
1769759636.296032,SENT,01f2f131-d948-4734-81b3-f1999ed6ee44,226dd01d-2ab2-46e1-a2bb-9c84c88cc196,c4,DROP,2031,?,p1,
1769759636.2962167,CREATED,6c9e9e30-1fef-43a3-a3f6-c982a310a9d2,dbb959ec-d0cd-44bb-8d3b-b0472ad4a231,c4,DROP,27,?,?,
1769759636.6411097,SENT,33d1747e-db54-498d-957d-9bed9198eb88,fae06ee9-db35-4c01-bb5a-e912d5de30f4,c4,DROP,2035,?,p1,
1769759636.64123,CREATED,4f2ca836-edca-4e68-a4c8-d4dbccf98a2a,5eeef381-35da-47db-96a4-364cbfe75d8c,c4,DROP,27,?,?,
1769759636.8299353,SENT,132c41da-6d93-492e-9632-62aa72525537,f8995525-26b6-4f24-bc25-430dc7458f73,c4,c5,3379,?,p1,
1769759636.8301108,CREATED,3ea3f3d9-52f0-4891-bbd8-c4cfc1e1d644,79da1b80-4fd1-491e-864e-16f2fad239ce,c4,c5,27,?,?,surb={'id': 'c779c70d-dd8f-4a7c-a591-98a5a284991b', 'route': ['p2', 'e8', 'i5', 'x4', 'p1', 'c4']}
1769759636.8920817,SENT,7442a48e-cbca-4128-8c4f-8100c8344183,fd2cf9ee-dbc3-42f4-bcf7-80c6d06fb49e,c4,DROP,2016,?,p1,
1769759636.8922212,CREATED,cd1849a0-3da5-4e1b-aa2c-e709ad968546,f15e9dbc-dc9e-4bd1-9af1-e5124f7e5350,c4,DROP,27,?,?,
1769759637.3889277,SENT,462523a7-34fb-4097-8443-f463d7604174,18f89e8d-4351-4d28-96ce-99352fd4b88b,c4,c5,3381,?,p1,
1769759637.3890865,CREATED,9287159f-c827-4355-b3ac-9d022b878773,1c629883-f6e6-405a-977a-d03a74442797,c4,c5,27,?,?,surb={'id': '1bab3627-5f4f-45dd-be5c-5fa35a9ed529', 'route': ['p2', 'e6', 'i12', 'x1', 'p1', 'c4']}
1769759637.748277,SENT,01d85f56-e96a-4126-a785-a9527b5605f6,5723e3c9-d8af-47b1-b701-97fcd0b627c0,c4,c5,3379,?,p1,
1769759637.7484088,CREATED,4b90130e-8d49-4333-8fe7-b1376c8ce6df,8100349c-9d1d-4e54-ac62-35e72e81d65b,c4,c5,27,?,?,surb={'id': '3c7cf99b-df51-4d3c-9ca0-907083c52959', 'route': ['p2', 'e9', 'i7', 'x12', 'p1', 'c4']}
1769759638.4657104,RECEIVED,9f98073d-d470-4260-9b2a-7c89e045328c,5710b903-4c68-4dbb-ae0f-2a68e8d565c1,c3,c4,26,p1,?,surb={'id': '9a4642bb-9f37-4569-88ae-7ea413278177', 'route': ['p1', 'e10', 'i12', 'x8', 'p3', 'c3']}
1769759638.9316163,SENT,9329ecbd-0523-43ac-a97c-34d9b2ce30d8,e6d368d3-2da4-4ece-989f-ba8a59c177f5,c4,c5,3367,?,p1,
1769759638.9317636,CREATED,d37cf47b-f12a-4919-a9b3-7d5ad829c9f7,e5bef6cc-e08c-4089-9739-b7f5c58f6029,c4,c5,27,?,?,surb={'id': '056eb9ba-7132-472a-a3b7-a2e6c09d909a', 'route': ['p2', 'e9', 'i3', 'x9', 'p1', 'c4']}
1769759639.036786,SENT,93bae7c8-7564-4663-9b55-f8b7413ec1bb,a1bdd521-2b15-47e1-b252-e236bf0bdf48,c4,c5,3383,?,p1,
1769759639.0369153,CREATED,19ae73ae-a547-4015-a7fa-8d8e0a5062dc,c7fa6270-ff93-4e97-b157-1583536dd2e7,c4,c5,27,?,?,surb={'id': '0790d6a2-bb06-4534-9959-2f8881e518d4', 'route': ['p2', 'e3', 'i1', 'x7', 'p1', 'c4']}
1769759639.267505,SENT,f9216464-aa65-4c1d-82de-d71ad5d07fa2,e2166335-b87c-499f-b8ce-5d040118f684,c4,c5,3345,?,p1,
1769759639.2676368,CREATED,e862a155-705e-4135-9201-879104a04db5,450b8baa-ae44-4b14-8d24-a209cc6c3a71,c4,c5,26,?,?,surb={'id': 'cd8f59fc-200e-4007-a4d6-f9622720cf8f', 'route': ['p2', 'e9', 'i1', 'x8', 'p1', 'c4']}
1769759639.2773643,SENT,dafad05a-a1d6-4c18-b9b9-0183a593a420,ebd3bc2f-cdc7-4365-b006-0e0f992db27f,c4,c5,3388,?,p1,
1769759639.277494,CREATED,b80b9f42-712f-48b6-821e-354005e5d7b6,abeabc7c-7a8a-425c-a20c-debc7cd4ad94,c4,c5,27,?,?,surb={'id': 'edf7f319-d803-41b4-a565-0e442b253432', 'route': ['p2', 'e3', 'i3', 'x2', 'p1', 'c4']}
1769759639.508849,SENT,5847d160-2700-4fd3-bd73-a79bfb5e2b29,cc16e46e-5cca-463a-8c8a-6b1ba0eacd1d,c4,c5,3363,?,p1,
1769759639.5089808,CREATED,bb0cfe5a-b722-4ef5-aa58-9c8ed351be77,10884c01-c7ad-4953-b6a6-71ea239afb19,c4,c5,27,?,?,surb={'id': '48277f0f-8900-4651-84e5-4623d3bebf14', 'route': ['p2', 'e1', 'i6', 'x10', 'p1', 'c4']}
